Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45)
1.6651366985377464e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599067871145,0.0,0.17647058713562572,0.0,0.0,1.1257675889895506e-24,0.0,0.0,0.0,0.0,0.0,5.490425951544904e-22,0.0,0.1176470163738832,0.0,0.0,0.0,0.0,4.358748966638518e-08,5.728748779499633e-09,3.862712238116479e-11,3.8627122381716064e-11
1.6829097050734487e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599063111505,0.0,0.17647058713055025,0.0,0.0,1.1622016973955402e-24,0.0,0.0,0.0,0.0,0.0,5.608256619371636e-22,0.0,0.11764701590848253,0.0,0.0,0.0,0.0,4.40524780399538e-08,5.738899693848325e-09,3.9039412765461996e-11,3.903941276602513e-11
1.700682711609151e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599058355795,0.0,0.17647058712566857,0.0,0.0,1.1994135425816497e-24,0.0,0.0,0.0,0.0,0.0,5.727338286730289e-22,0.0,0.11764701544308709,0.0,0.0,0.0,0.0,4.451746119525884e-08,5.748662991192062e-09,3.945170314664812e-11,3.945170314722324e-11
1.7184557181448532e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990536038717,0.0,0.17647058712097366,0.0,0.0,1.2374113381213377e-24,0.0,0.0,0.0,0.0,0.0,5.847670953583519e-22,0.0,0.11764701497769686,0.0,0.0,0.0,0.0,4.498243913235949e-08,5.7580528509009855e-09,3.9863993524723155e-11,3.986399352531037e-11
1.7362287246805554e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599048855597,0.0,0.17647058711645858,0.0,0.0,1.276203297587838e-24,0.0,0.0,0.0,0.0,0.0,5.969254619893979e-22,0.0,0.11764701451231185,0.0,0.0,0.0,0.0,4.5447411851314916e-08,5.767082980044764e-09,4.027628389968708e-11,4.0276283900286546e-11
1.7540017312162577e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599044110839,0.0,0.17647058711211677,0.0,0.0,1.3157976345541543e-24,0.0,0.0,0.0,0.0,0.0,6.092089285624322e-22,0.0,0.11764701404693206,0.0,0.0,0.0,0.0,4.591237935218422e-08,5.7757666278933475e-09,4.0688574271539835e-11,4.0688574272151664e-11
1.77177473775196e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599039369471,0.0,0.17647058710794175,0.0,0.0,1.3562025625930645e-24,0.0,0.0,0.0,0.0,0.0,6.216174950737198e-22,0.0,0.11764701358155749,0.0,0.0,0.0,0.0,4.637734163502654e-08,5.784116597117337e-09,4.1100864640281305e-11,4.110086464090563e-11
1.7895477442876622e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990346313675,0.0,0.1764705871039274,0.0,0.0,1.3974262952771177e-24,0.0,0.0,0.0,0.0,0.0,6.34151161519526e-22,0.0,0.11764701311618814,0.0,0.0,0.0,0.0,4.684229869990098e-08,5.792145255863991e-09,4.151315500591134e-11,4.1513155006548284e-11
1.8073207508233644e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559902989641,0.0,0.1764705871000678,0.0,0.0,1.4394770461786364e-24,0.0,0.0,0.0,0.0,0.0,6.46809927896116e-22,0.0,0.117647012650824,0.0,0.0,0.0,0.0,4.7307250546866575e-08,5.799864547299895e-09,4.192544536842979e-11,4.192544536907948e-11
1.8250937573590667e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990251644836,0.0,0.1764705870963571,0.0,0.0,1.4823630288697148e-24,0.0,0.0,0.0,0.0,0.0,6.595937941997546e-22,0.0,0.11764701218546508,0.0,0.0,0.0,0.0,4.77721971759824e-08,5.807286004064409e-09,4.2337735727836425e-11,4.233773572849898e-11
1.842866763894769e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599020435476,0.0,0.17647058709278968,0.0,0.0,1.5260924569222186e-24,0.0,0.0,0.0,0.0,0.0,6.725027604267074e-22,0.0,0.11764701172011138,0.0,0.0,0.0,0.0,4.823713858730748e-08,5.81442075784313e-09,4.275002608413098e-11,4.2750026084806534e-11
1.8606397704304712e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599015709281,0.0,0.1764705870893603,0.0,0.0,1.5706735439077866e-24,0.0,0.0,0.0,0.0,0.0,6.85536826573239e-22,0.0,0.1176470112547629,0.0,0.0,0.0,0.0,4.870207478090083e-08,5.821279551886502e-09,4.316231643731321e-11,4.316231643800188e-11
1.8784127769661734e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599010985793,0.0,0.1764705870860637,0.0,0.0,1.6161145033978285e-24,0.0,0.0,0.0,0.0,0.0,6.986959926356142e-22,0.0,0.11764701078941964,0.0,0.0,0.0,0.0,4.9167005756821455e-08,5.827872751979465e-09,4.3574606787382796e-11,4.357460678808471e-11
1.8961857835018757e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599006264914,0.0,0.1764705870828949,0.0,0.0,1.6624235489635263e-24,0.0,0.0,0.0,0.0,0.0,7.119802586100976e-22,0.0,0.11764701032408159,0.0,0.0,0.0,0.0,4.963193151512833e-08,5.834210359835932e-09,4.398689713433941e-11,4.3986897135054716e-11
1.913958790037578e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990015465466,0.0,0.17647058707984908,0.0,0.0,1.7096088941758344e-24,0.0,0.0,0.0,0.0,0.0,7.253896244929542e-22,0.0,0.11764700985874876,0.0,0.0,0.0,0.0,5.009685205588043e-08,5.8403020211188764e-09,4.4399187478182694e-11,4.43991874789115e-11
1.9317317965732802e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989968305967,0.0,0.17647058707692154,0.0,0.0,1.7576787526054767e-24,0.0,0.0,0.0,0.0,0.0,7.389240902804485e-22,0.0,0.11764700939342115,0.0,0.0,0.0,0.0,5.0561767379136674e-08,5.846157038658591e-09,4.4811477818912236e-11,4.481147781965467e-11
1.9495048031089824e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598992116976,0.0,0.17647058707410784,0.0,0.0,1.8066413378229516e-24,0.0,0.0,0.0,0.0,0.0,7.525836559688448e-22,0.0,0.11764700892809876,0.0,0.0,0.0,0.0,5.1026677484956006e-08,5.851784382136973e-09,4.522376815652765e-11,4.5223768157283835e-11
1.9672778096446847e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989874055987,0.0,0.1764705870714037,0.0,0.0,1.8565048633985272e-24,0.0,0.0,0.0,0.0,0.0,7.663683215544073e-22,0.0,0.11764700846278159,0.0,0.0,0.0,0.0,5.1491582373397343e-08,5.857192699223365e-09,4.563605849102845e-11,4.563605849179853e-11
1.985050816180387e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559898269638,0.0,0.1764705870688049,0.0,0.0,1.9072775429022437e-24,0.0,0.0,0.0,0.0,0.0,7.802780870334002e-22,0.0,0.11764700799746963,0.0,0.0,0.0,0.0,5.195648204451959e-08,5.8623903233115694e-09,4.60483488224142e-11,4.6048348823198295e-11
2.0028238227160892e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989779892405,0.0,0.17647058706630744,0.0,0.0,1.9589675899039113e-24,0.0,0.0,0.0,0.0,0.0,7.943129524020878e-22,0.0,0.1176470075321629,0.0,0.0,0.0,0.0,5.242137649838161e-08,5.8673852857000185e-09,4.6460639150684404e-11,4.646063915148263e-11
2.0205968292517914e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598973284101,0.0,0.1764705870639074,0.0,0.0,2.0115832179731134e-24,0.0,0.0,0.0,0.0,0.0,8.0847291765673345e-22,0.0,0.11764700706686138,0.0,0.0,0.0,0.0,5.288626573504232e-08,5.8721853257819755e-09,4.687292947583853e-11,4.687292947665103e-11
2.0383698357874937e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989685808897,0.0,0.1764705870616011,0.0,0.0,2.0651326406792034e-24,0.0,0.0,0.0,0.0,0.0,8.2275798279360105e-22,0.0,0.11764700660156505,0.0,0.0,0.0,0.0,5.3351149754560544e-08,5.876797900427526e-09,4.728521979787605e-11,4.7285219798702954e-11
2.056142842323196e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598963879533,0.0,0.17647058705938495,0.0,0.0,2.119624071591305e-24,0.0,0.0,0.0,0.0,0.0,8.371681478089544e-22,0.0,0.11764700613627395,0.0,0.0,0.0,0.0,5.381602855699515e-08,5.881230192478173e-09,4.769751011679644e-11,4.769751011763785e-11
2.0739158488588982e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598959179963,0.0,0.17647058705725552,0.0,0.0,2.175065724278315e-24,0.0,0.0,0.0,0.0,0.0,8.517034126990564e-22,0.0,0.11764700567098807,0.0,0.0,0.0,0.0,5.428090214240496e-08,5.885489120261605e-09,4.810980043259908e-11,4.810980043345515e-11
2.0916888553946004e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598954482111,0.0,0.17647058705520938,0.0,0.0,2.2314658123088986e-24,0.0,0.0,0.0,0.0,0.0,8.663637774601705e-22,0.0,0.11764700520570741,0.0,0.0,0.0,0.0,5.474577051084879e-08,5.889581345883869e-09,4.852209074528339e-11,4.8522090746154215e-11
2.1094618619303027e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989497859147,0.0,0.17647058705324342,0.0,0.0,2.288832549251494e-24,0.0,0.0,0.0,0.0,0.0,8.811492420885598e-22,0.0,0.11764700474043197,0.0,0.0,0.0,0.0,5.521063366238549e-08,5.8935132854197324e-09,4.893438105484875e-11,4.893438105573447e-11
2.127234868466005e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559894509131,0.0,0.17647058705135443,0.0,0.0,2.3471741486743084e-24,0.0,0.0,0.0,0.0,0.0,8.960598065804862e-22,0.0,0.11764700427516174,0.0,0.0,0.0,0.0,5.567549159707384e-08,5.8972911154932e-09,4.9346671361294527e-11,4.934667136219528e-11
2.1450078750017072e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989403982407,0.0,0.17647058704953966,0.0,0.0,2.40649882414532e-24,0.0,0.0,0.0,0.0,0.0,9.110954709322135e-22,0.0,0.11764700380989673,0.0,0.0,0.0,0.0,5.614034431497263e-08,5.900920784421859e-09,4.975896166462008e-11,4.9758961665535994e-11
2.1627808815374094e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989357066475,0.0,0.17647058704779606,0.0,0.0,2.466814789232278e-24,0.0,0.0,0.0,0.0,0.0,9.26256235140004e-22,0.0,0.11764700334463694,0.0,0.0,0.0,0.0,5.660519181614064e-08,5.904408017256296e-09,5.0171251964824744e-11,5.017125196575593e-11
2.1805538880731117e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598931016476,0.0,0.17647058704612092,0.0,0.0,2.528130257502702e-24,0.0,0.0,0.0,0.0,0.0,9.415420992001191e-22,0.0,0.11764700287938237,0.0,0.0,0.0,0.0,5.707003410063665e-08,5.907758323680682e-09,5.058354226190781e-11,5.058354226285441e-11
2.198326894608814e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598926327673,0.0,0.17647058704451157,0.0,0.0,2.5904534425238808e-24,0.0,0.0,0.0,0.0,0.0,9.56953063108821e-22,0.0,0.11764700241413302,0.0,0.0,0.0,0.0,5.75348711685194e-08,5.910977005902866e-09,5.099583255586858e-11,5.0995832556830727e-11
2.2338729076802187e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598916953969,0.0,0.1764705870414802,0.0,0.0,2.7181558170865127e-24,0.0,0.0,0.0,0.0,0.0,9.881502904570328e-22,0.0,0.11764700148364995,0.0,0.0,0.0,0.0,5.846452965468018e-08,5.917039719131919e-09,5.182041313442039e-11,5.1820413135414e-11
2.2577597650901586e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598910657624,0.0,0.1764705870395756,0.0,0.0,2.80628742112051e-24,0.0,0.0,0.0,0.0,0.0,1.0093958909219087e-21,0.0,0.11764700085837872,0.0,0.0,0.0,0.0,5.9089246777721194e-08,5.920848846226898e-09,5.237452980606356e-11,5.2374529807078566e-11
2.281646622500099e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598904363375,0.0,0.17647058703777116,0.0,0.0,2.896303739732949e-24,0.0,0.0,0.0,0.0,0.0,1.0308674625184993e-21,0.0,0.1176470002331169,0.0,0.0,0.0,0.0,5.97139544783168e-08,5.924457786152205e-09,5.2928646472061047e-11,5.292864647309772e-11
2.305533479910039e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598898071118,0.0,0.17647058703606155,0.0,0.0,2.9882247129673524e-24,0.0,0.0,0.0,0.0,0.0,1.0525650052377275e-21,0.0,0.11764699960786451,0.0,0.0,0.0,0.0,6.033865275660952e-08,5.927876946817693e-09,5.348276313241096e-11,5.348276313346952e-11
2.329420337319979e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555988917807545,0.0,0.17647058703444196,0.0,0.0,3.0820702808664872e-24,0.0,0.0,0.0,0.0,0.0,1.0744885190705146e-21,0.0,0.11764699898262154,0.0,0.0,0.0,0.0,6.096334161274193e-08,5.93111620629586e-09,5.4036879787111424e-11,5.4036879788192084e-11
2.3533071947299193e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598885492192,0.0,0.17647058703290763,0.0,0.0,3.1778603834723697e-24,0.0,0.0,0.0,0.0,0.0,1.0966380040077814e-21,0.0,0.117646998357388,0.0,0.0,0.0,0.0,6.158802104685647e-08,5.934184939593996e-09,5.459099643616045e-11,5.459099643726345e-11
2.381536804158485e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555988780625324,0.0,0.1764705870311981,0.0,0.0,3.2935998391996604e-24,0.0,0.0,0.0,0.0,0.0,1.1231057074779577e-21,0.0,0.11764699761849595,0.0,0.0,0.0,0.0,6.232625822837438e-08,5.937603871358989e-09,5.52458542995437e-11,5.524585430067341e-11
2.4097664135870504e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598870635125,0.0,0.17647058702959464,0.0,0.0,3.412115917312753e-24,0.0,0.0,0.0,0.0,0.0,1.1498890164569161e-21,0.0,0.11764699687961706,0.0,0.0,0.0,0.0,6.306448225094037e-08,5.940810905512954e-09,5.590071215502767e-11,5.590071215618439e-11
2.437996023015616e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598863209837,0.0,0.17647058702809051,0.0,0.0,3.533441530516303e-24,0.0,0.0,0.0,0.0,0.0,1.1769879309296657e-21,0.0,0.11764699614075136,0.0,0.0,0.0,0.0,6.380269311478952e-08,5.943819070883707e-09,5.6555570002608907e-11,5.655557000379298e-11
2.4662256324441815e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555988557865475,0.0,0.17647058702667978,0.0,0.0,3.6576095915135025e-24,0.0,0.0,0.0,0.0,0.0,1.204402450881214e-21,0.0,0.1176469954018988,0.0,0.0,0.0,0.0,6.45408908201569e-08,5.9466406076611605e-09,5.721042784228396e-11,5.721042784349569e-11
2.494455241872747e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559884836514,0.0,0.1764705870253566,0.0,0.0,3.7846530130060684e-24,0.0,0.0,0.0,0.0,0.0,1.2321325762965672e-21,0.0,0.11764699466305939,0.0,0.0,0.0,0.0,6.527907536727749e-08,5.9492870137904695e-09,5.786528567404929e-11,5.786528567528901e-11
2.5226848513013126e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555988409455085,0.0,0.17647058702411555,0.0,0.0,3.914604707694247e-24,0.0,0.0,0.0,0.0,0.0,1.26017830716073e-21,0.0,0.11764699392423314,0.0,0.0,0.0,0.0,6.60172467563863e-08,5.951769088653696e-09,5.852014349790132e-11,5.852014349916935e-11
2.550914460729878e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555988335275506,0.0,0.1764705870229516,0.0,0.0,4.047497588276808e-24,0.0,0.0,0.0,0.0,0.0,1.2885396434587044e-21,0.0,0.11764699318542005,0.0,0.0,0.0,0.0,6.67554049877183e-08,5.9540969742497e-09,5.917500131383641e-11,5.917500131513305e-11
2.5791440701584437e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555988261111703,0.0,0.17647058702186003,0.0,0.0,4.183364567451053e-24,0.0,0.0,0.0,0.0,0.0,1.3172165851754911e-21,0.0,0.11764699244662011,0.0,0.0,0.0,0.0,6.749355006150839e-08,5.95628019412857e-09,5.982985912185088e-11,5.982985912317648e-11
2.607373679587009e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555988186962783,0.0,0.17647058702083626,0.0,0.0,4.3222385579128056e-24,0.0,0.0,0.0,0.0,0.0,1.3462091322960897e-21,0.0,0.11764699170783333,0.0,0.0,0.0,0.0,6.823168197799145e-08,5.95832769021281e-09,6.048471692194106e-11,6.048471692329593e-11
2.635603289015575e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598811282792,0.0,0.1764705870198762,0.0,0.0,4.464152472356412e-24,0.0,0.0,0.0,0.0,0.0,1.3755172848054967e-21,0.0,0.11764699096905973,0.0,0.0,0.0,0.0,6.896980073740235e-08,5.960247857550872e-09,6.113957471410313e-11,6.11395747154876e-11
2.6638328984441403e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598803870632,0.0,0.17647058701897583,0.0,0.0,4.609139223474744e-24,0.0,0.0,0.0,0.0,0.0,1.4051410426887082e-21,0.0,0.11764699023029927,0.0,0.0,0.0,0.0,6.970790633997598e-08,5.962048577064936e-09,6.179443249833332e-11,6.179443249974771e-11
2.692062507872706e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555987964597235,0.0,0.17647058701813148,0.0,0.0,4.757231723959197e-24,0.0,0.0,0.0,0.0,0.0,1.4350804059307174e-21,0.0,0.11764698949155197,0.0,0.0,0.0,0.0,7.04459987859471e-08,5.9637372464032345e-09,6.244929027462782e-11,6.244929027607247e-11
2.7202921173012714e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598789049998,0.0,0.17647058701733975,0.0,0.0,4.908462886499682e-24,0.0,0.0,0.0,0.0,0.0,1.465335374516516e-21,0.0,0.11764698875281783,0.0,0.0,0.0,0.0,7.118407807555052e-08,5.965320809019635e-09,6.310414804298277e-11,6.310414804445794e-11
2.748521726729837e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598781641389,0.0,0.1764705870165972,0.0,0.0,5.0628656237846375e-24,0.0,0.0,0.0,0.0,0.0,1.495905948431094e-21,0.0,0.11764698801409684,0.0,0.0,0.0,0.0,7.192214420902103e-08,5.966805781581581e-09,6.375900580339424e-11,6.375900580490029e-11
2.7767513361584025e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555987742338385,0.0,0.17647058701590101,0.0,0.0,5.220472848501016e-24,0.0,0.0,0.0,0.0,0.0,1.5267921276594395e-21,0.0,0.11764698727538901,0.0,0.0,0.0,0.0,7.266019718659337e-08,5.9681982797867585e-09,6.441386355585837e-11,6.441386355739562e-11
2.804980945586968e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555987668272853,0.0,0.17647058701524812,0.0,0.0,5.381317473334292e-24,0.0,0.0,0.0,0.0,0.0,1.557993912186538e-21,0.0,0.11764698653669434,0.0,0.0,0.0,0.0,7.339823700850226e-08,5.969504042665629e-09,6.506872130037113e-11,6.50687213019399e-11
2.8332105550155336e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598759421677,0.0,0.1764705870146359,0.0,0.0,5.545432410968456e-24,0.0,0.0,0.0,0.0,0.0,1.5895113019973743e-21,0.0,0.11764698579801282,0.0,0.0,0.0,0.0,7.413626367498246e-08,5.9707284554521125e-09,6.57235790369286e-11,6.572357903852922e-11
2.861440164444099e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555987520169634,0.0,0.17647058701406182,0.0,0.0,5.7128505740860156e-24,0.0,0.0,0.0,0.0,0.0,1.6213442970769303e-21,0.0,0.11764698505934446,0.0,0.0,0.0,0.0,7.48742771862686e-08,5.9718765711051485e-09,6.637843676552675e-11,6.637843676715956e-11
2.8896697738726647e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598744613097,0.0,0.17647058701352353,0.0,0.0,5.883604875367993e-24,0.0,0.0,0.0,0.0,0.0,1.6534928974101863e-21,0.0,0.11764698432068925,0.0,0.0,0.0,0.0,7.561227754259542e-08,5.97295313055793e-09,6.703329448616162e-11,6.70332944878269e-11
2.9178993833012303e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598737210034,0.0,0.17647058701301882,0.0,0.0,6.057728227493928e-24,0.0,0.0,0.0,0.0,0.0,1.6859571029821207e-21,0.0,0.11764698358204717,0.0,0.0,0.0,0.0,7.635026474419755e-08,5.973962581764824e-09,6.76881521988291e-11,6.76881522005272e-11
2.946128992729796e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555987298077307,0.0,0.17647058701254553,0.0,0.0,6.235253543141873e-24,0.0,0.0,0.0,0.0,0.0,1.71873691377771e-21,0.0,0.11764698284341826,0.0,0.0,0.0,0.0,7.708823879130965e-08,5.9749090976121005e-09,6.834300990352517e-11,6.834300990525639e-11
2.9743586021583614e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559872240615,0.0,0.1764705870121018,0.0,0.0,6.416213734988393e-24,0.0,0.0,0.0,0.0,0.0,1.7518323297819277e-21,0.0,0.11764698210480251,0.0,0.0,0.0,0.0,7.782619968416637e-08,5.975796592756697e-09,6.899786760024575e-11,6.899786760201041e-11
3.002588211586927e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555987150052536,0.0,0.1764705870116857,0.0,0.0,6.600641715708566e-24,0.0,0.0,0.0,0.0,0.0,1.7852433509797483e-21,0.0,0.11764698136619992,0.0,0.0,0.0,0.0,7.856414742300228e-08,5.976628739454837e-09,6.965272528898672e-11,6.965272529078518e-11
3.0308178210154925e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598707605008,0.0,0.17647058701129556,0.0,0.0,6.788570397975978e-24,0.0,0.0,0.0,0.0,0.0,1.818969977356141e-21,0.0,0.11764698062761048,0.0,0.0,0.0,0.0,7.930208200805205e-08,5.977408982439046e-09,7.030758296974399e-11,7.030758297157653e-11
3.059047430444058e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598700205381,0.0,0.17647058701092977,0.0,0.0,6.980032694462733e-24,0.0,0.0,0.0,0.0,0.0,1.8530122088960745e-21,0.0,0.11764697988903419,0.0,0.0,0.0,0.0,8.004000343955023e-08,5.97814055289843e-09,7.096244064251341e-11,7.096244064438037e-11
3.0872770398726236e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986928063426,0.0,0.17647058701058682,0.0,0.0,7.175061517839434e-24,0.0,0.0,0.0,0.0,0.0,1.8873700455845145e-21,0.0,0.11764697915047106,0.0,0.0,0.0,0.0,8.077791171773141e-08,5.9788264816140425e-09,7.161729830729084e-11,7.161729830919256e-11
3.115506649301189e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986854078624,0.0,0.17647058701026522,0.0,0.0,7.373689780775205e-24,0.0,0.0,0.0,0.0,0.0,1.922043487406427e-21,0.0,0.11764697841192107,0.0,0.0,0.0,0.0,8.151580684283018e-08,5.979469611298604e-09,7.22721559640721e-11,7.22721559660089e-11
3.1437362587297546e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598678009916,0.0,0.1764705870099637,0.0,0.0,7.57595039593766e-24,0.0,0.0,0.0,0.0,0.0,1.9570325343467737e-21,0.0,0.11764697767338424,0.0,0.0,0.0,0.0,8.225368881508109e-08,5.980072608187306e-09,7.292701361285308e-11,7.292701361482526e-11
3.17196586815832e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598670612477,0.0,0.17647058700968102,0.0,0.0,7.78187627599294e-24,0.0,0.0,0.0,0.0,0.0,1.9923371863905153e-21,0.0,0.11764697693486056,0.0,0.0,0.0,0.0,8.299155763471865e-08,5.980637972923923e-09,7.358187125362957e-11,7.358187125563746e-11
3.2001954775868857e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598663215523,0.0,0.17647058700941598,0.0,0.0,7.991500333605678e-24,0.0,0.0,0.0,0.0,0.0,2.0279574435226103e-21,0.0,0.11764697619635005,0.0,0.0,0.0,0.0,8.372941330197743e-08,5.98116805078393e-09,7.423672888639735e-11,7.423672888844128e-11
3.2284250870154513e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986558190305,0.0,0.1764705870091675,0.0,0.0,8.204855481439016e-24,0.0,0.0,0.0,0.0,0.0,2.0638933057280146e-21,0.0,0.11764697545785266,0.0,0.0,0.0,0.0,8.446725581709198e-08,5.981665041273883e-09,7.489158651115228e-11,7.489158651323256e-11
3.256654696444017e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986484229795,0.0,0.1764705870089345,0.0,0.0,8.4219746321546e-24,0.0,0.0,0.0,0.0,0.0,2.1001447729916834e-21,0.0,0.11764697471936844,0.0,0.0,0.0,0.0,8.52050851802968e-08,5.982131007144223e-09,7.554644412789009e-11,7.554644413000705e-11
3.2848843058725824e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986410273515,0.0,0.17647058700871607,0.0,0.0,8.64289069841258e-24,0.0,0.0,0.0,0.0,0.0,2.136711845298569e-21,0.0,0.11764697398089738,0.0,0.0,0.0,0.0,8.594290139182638e-08,5.9825678828505575e-09,7.620130173660657e-11,7.620130173876054e-11
3.313113915301148e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986336321276,0.0,0.17647058700851126,0.0,0.0,8.867636592871603e-24,0.0,0.0,0.0,0.0,0.0,2.1735945226336217e-21,0.0,0.11764697324243945,0.0,0.0,0.0,0.0,8.668070445191522e-08,5.982977482496484e-09,7.685615933729749e-11,7.685615933948878e-11
3.3413435247297135e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986262372907,0.0,0.17647058700831922,0.0,0.0,9.096245228188828e-24,0.0,0.0,0.0,0.0,0.0,2.210792804981789e-21,0.0,0.11764697250399468,0.0,0.0,0.0,0.0,8.741849436079784e-08,5.983361507289115e-09,7.751101692995865e-11,7.751101693218759e-11
3.369573134158279e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598618842826,0.0,0.17647058700813922,0.0,0.0,9.328749517019906e-24,0.0,0.0,0.0,0.0,0.0,2.248306692328019e-21,0.0,0.11764697176556307,0.0,0.0,0.0,0.0,8.815627111870869e-08,5.983721552536632e-09,7.816587451458575e-11,7.816587451685266e-11
3.3978027435868446e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986114487175,0.0,0.17647058700797044,0.0,0.0,9.565182372018984e-24,0.0,0.0,0.0,0.0,0.0,2.2861361846572536e-21,0.0,0.1176469710271446,0.0,0.0,0.0,0.0,8.889403472588225e-08,5.984059114215581e-09,7.882073209117456e-11,7.88207320934798e-11
