Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137),OCO(154)
1.63944533754984e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547707978842907,0.0,0.1764436644889167,1.2902499348348078e-28,5.295344181906586e-08,1.0096548694872673e-06,1.2391732411395698e-08,0.0,2.680019354043768e-05,0.0,0.0,2.7059648766387497e-10,0.0,0.1175654735591369,4.4315833681636284e-11,0.0,1.5752591931700396e-07,0.0,4.145772960060284e-05,5.986823929665649e-09,3.786340911926043e-05,9.180209155959353e-11,1.0705648694283678e-05,1.5680976171999306e-10,2.600711113278822e-06,2.3267375230764445e-05,9.438815520871688e-09,3.5387124733582957e-06,3.558069372012966e-10,4.840508309264076e-10,1.8636185519802334e-11,4.432110914218017e-19,1.7203024772181322e-14,4.360004226030286e-12,1.0919969937141584e-08,3.841298500213732e-12,2.0141060392520333e-13,7.068897459504489e-17,3.4485954852149435e-17,2.1206462810320975e-14,2.98387701900027e-11
1.6477092772436282e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854768725036633,0.0,0.1764434818270446,1.3089001997769181e-28,5.368830416121987e-08,1.0234416111914355e-06,1.2546773800706156e-08,0.0,2.698167665132564e-05,0.0,0.0,2.724122092328003e-10,0.0,0.11756527850609884,4.479145942789404e-11,0.0,1.588339267472216e-07,0.0,4.145763071135047e-05,5.98681601290866e-09,3.802843288521405e-05,9.179611892620084e-11,1.0711045064002813e-05,1.5657384054548627e-10,2.608763936605255e-06,2.3406589110563536e-05,9.502799949832487e-09,3.581000985236563e-06,3.606665273708945e-10,4.864719758993738e-10,1.889500185486513e-11,4.473407466502085e-19,1.7319541525092766e-14,4.414607503067313e-12,1.1056475085173523e-08,3.8893707528047005e-12,2.0495251084240514e-13,7.193393075289675e-17,3.528362164102694e-17,2.1496847488276618e-14,3.014403409027676e-11
1.6559732169374163e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547666524849263,0.0,0.17644329906976283,1.327723777240616e-28,5.442925434122248e-08,1.0373367321013835e-06,1.270286846700382e-08,0.0,2.7163250037961653e-05,0.0,0.0,2.7422756908971335e-10,0.0,0.11756508350463525,4.5269658962800653e-11,0.0,1.6014472469769774e-07,0.0,4.1457531844689226e-05,5.986808095963117e-09,3.819317487178899e-05,9.179007712151774e-11,1.0716333251380733e-05,1.563390630200497e-10,2.6167819787538887e-06,2.3545640988780113e-05,9.566816241788096e-09,3.6235415863600614e-06,3.655643268089731e-10,4.888914863277941e-10,1.9155963936501585e-11,4.514879402197373e-19,1.74361165524667e-14,4.4695820843650614e-12,1.1193861667264638e-08,3.937753804315526e-12,2.0853637282039485e-13,7.319365674478635e-17,3.609527487542179e-17,2.1790011444680087e-14,3.045079903738366e-11
1.6642371566312045e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854764580232183,0.0,0.17644311621889902,1.3467214012060873e-28,5.5176305329335554e-08,1.0513403463983548e-06,1.2860017017422549e-08,0.0,2.734491187994475e-05,0.0,0.0,2.7604253326654664e-10,0.0,0.1175648885545266,4.575043267418972e-11,0.0,1.6145828495632528e-07,0.0,4.145743300058541e-05,5.986800178867203e-09,3.835763507381146e-05,9.178396768573118e-11,1.0721515130945327e-05,1.5610542140303166e-10,2.624765405240508e-06,2.36845293414285e-05,9.630863752676711e-09,3.6663339814210337e-06,3.70500375756091e-10,4.913093480857017e-10,1.941907634054058e-11,4.556526649832633e-19,1.7552748686513138e-14,4.52492818388991e-12,1.1332129040026247e-08,3.9864474281490055e-12,2.1216243199737706e-13,7.446823796157139e-17,3.692107970327795e-17,2.2085968337647936e-14,3.075906355488464e-11
1.6725010963249927e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854762508281385,0.0,0.17644293327624913,1.3658938053540156e-28,5.592946996520498e-08,1.065452564873716e-06,1.301822004882269e-08,0.0,2.7526660388380052e-05,0.0,0.0,2.7785706824332035e-10,0.0,0.11756469365555441,4.6233780922878336e-11,0.0,1.6277457944181965e-07,0.0,4.145733417900526e-05,5.9867922616570875e-09,3.852181349186996e-05,9.1777792132235e-11,1.0726592545564053e-05,1.558729080192497e-10,2.63271438059632e-06,2.3823252678777474e-05,9.694941849583952e-09,3.7093778723820332e-06,3.754747132570401e-10,4.937255471743968e-10,1.9684343596709602e-11,4.598349139204713e-19,1.766943677965232e-14,4.580646011973924e-12,1.147127654672987e-08,4.035451392987259e-12,2.1583093013020834e-13,7.575775965958891e-17,3.776120222170077e-17,2.2384731812565527e-14,3.1068826159460806e-11
1.6807650360187808e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285476043663548,0.0,0.17644275024357833,1.3852417230708482e-28,5.66887609584647e-08,1.0796734949471861e-06,1.3177478147968184e-08,0.0,2.7708493805346707e-05,0.0,0.0,2.7967114094313437e-10,0.0,0.11756449880750142,4.671970404235868e-11,0.0,1.6409358020342311e-07,0.0,4.14572353799149e-05,5.986784344368331e-09,3.8685710132285284e-05,9.17715519480854e-11,1.0731567306975645e-05,1.5564151525917414e-10,2.640629068375433e-06,2.3961809544756293e-05,9.759049910554551e-09,3.752672958537471e-06,3.804873771672773e-10,4.961400697215665e-10,1.9951770188848003e-11,4.640346801357539e-19,1.778617970417723e-14,4.636735775377495e-12,1.1611303517557299e-08,4.08476546288022e-12,2.1954210859245657e-13,7.706230695996598e-17,3.861580947545081e-17,2.2686315502019086e-14,3.138008536101092e-11
1.689028975712569e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285475836529739,0.0,0.17644256712262119,1.4047658874539915e-28,5.745419088933931e-08,1.0940032406851011e-06,1.3337791891700625e-08,0.0,2.789041040337486e-05,0.0,0.0,2.814847187272226e-10,0.0,0.11756430401015143,4.720820233850221e-11,0.0,1.6541525942060945e-07,0.0,4.145713660328044e-05,5.986776427037617e-09,3.884932500708028e-05,9.176524859446638e-11,1.073644119631291e-05,1.5541123557687825e-10,2.6485096311621844e-06,2.410019851637083e-05,9.823187324407334e-09,3.7962189365740887e-06,3.8553840415935736e-10,4.985529019814184e-10,2.02213605551198e-11,4.682519568562392e-19,1.7902976351912508e-14,4.69319767735094e-12,1.1752209269846605e-08,4.1343893973326715e-12,2.232962083725246e-13,7.838196484795247e-17,3.9485069455430115e-17,2.2990733025728827e-14,3.1692839662748474e-11
1.6972929154063571e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854756294270001,0.0,0.1764423839150824,1.4244670313169102e-28,5.822577220924547e-08,1.1084419028187166e-06,1.3499161847110347e-08,0.0,2.80724084849313e-05,0.0,0.0,2.832977693900647e-10,0.0,0.11756410926328939,4.7699276089276165e-11,0.0,1.667395894027875e-07,0.0,4.145703784906797e-05,5.986768509699339e-09,3.901265813394957e-05,9.175888350709741e-11,1.0741215964616732e-05,1.5518206149132866e-10,2.6563562305785014e-06,2.423841820312943e-05,9.887353490553228e-09,3.8400155006303776e-06,3.9062782972939973e-10,5.009640303341153e-10,2.049311908822594e-11,4.724867374297097e-19,1.8019825633884673e-14,4.750031917695029e-12,1.1893993108334068e-08,4.184322951389881e-12,2.2709347007183225e-13,7.971681817227501e-17,4.0369151097161443e-17,2.329799799048299e-14,3.2007087561297454e-11
1.7055568551001453e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547542235561696,0.0,0.17644220062263716,1.4443458871941303e-28,5.900351724139168e-08,1.1229895787625416e-06,1.366158857170461e-08,0.0,2.8254486381913804e-05,0.0,0.0,2.8511026115455717e-10,0.0,0.11756391456670139,4.819292554447214e-11,0.0,1.6806654258900543e-07,0.0,4.145693911724344e-05,5.986760592386882e-09,3.917570953622899e-05,9.175245809666354e-11,1.0745893333341464e-05,1.5495398558265536e-10,2.6641690272910395e-06,2.43764672464786e-05,9.951547818816332e-09,3.884062342354971e-06,3.9575568820356385e-10,5.033734412846165e-10,2.0767050135616054e-11,4.767390153225792e-19,1.8136726480003775e-14,4.8072386928204815e-12,1.2036654325392103e-08,4.234565875721782e-12,2.309341339030552e-13,8.10669516445114e-17,4.126822427926023e-17,2.3608123990072776e-14,3.232282754678705e-11
1.7138207947939335e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285475215315872,0.0,0.17644201724693181,1.4644031873461854e-28,5.978743818137708e-08,1.1376463626327052e-06,1.3825072613572902e-08,0.0,2.8436642455153964e-05,0.0,0.0,2.869221626672421e-10,0.0,0.11756371992017454,4.8689150925446376e-11,0.0,1.693960915476538e-07,0.0,4.1456840407772776e-05,5.9867526751355495e-09,3.933847924286521e-05,9.174597374926686e-11,1.0750474994851852e-05,1.5472700049615717e-10,2.671948181018467e-06,2.4514344319248053e-05,1.001576972925798e-08,3.928359150964032e-06,4.0092201274451326e-10,5.057811214630014e-10,2.104315799969985e-11,4.810087841180538e-19,1.825367783873779e-14,4.864818195806458e-12,1.2180192201263314e-08,4.285117916705783e-12,2.348184396884247e-13,8.243244983848586e-17,4.218245982190002e-17,2.3921124605228302e-14,3.264005810294543e-11
1.7220847344877216e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854750083080445,0.0,0.1764418337895842,1.484639663764475e-28,6.057754709778855e-08,1.1524123452653565e-06,1.3989614511549426e-08,0.0,2.8618875093928354e-05,0.0,0.0,2.887334429935924e-10,0.0,0.11756352532349712,4.918795242487193e-11,0.0,1.7072820897616887e-07,0.0,4.1456741720621816e-05,5.9867447579781634e-09,3.9500967288384764e-05,9.173943182680821e-11,1.0754962612911593e-05,1.5450109893425675e-10,2.67969385053835e-06,2.465204812510518e-05,1.008001865200382e-08,3.972905613297612e-06,4.0612683535791633e-10,5.081870576240557e-10,2.1321446938057962e-11,4.852960375141425e-19,1.837067867679759e-14,4.922770616458053e-12,1.2324606004290643e-08,4.3359788165082325e-12,2.3874662685808246e-13,8.381339718968397e-17,4.311202948527117e-17,2.423701340355543e-14,3.295877770719234e-11
1.7303486741815098e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854748013324103,0.0,0.1764416502521842,1.5050560481760127e-28,6.137385593279676e-08,1.1672876142350919e-06,1.4155214795372805e-08,0.0,2.880118271547793e-05,0.0,0.0,2.9054407161335364e-10,0.0,0.1175633307764585,4.968933020650196e-11,0.0,1.7206286770073553e-07,0.0,4.145664305575629e-05,5.986736840945811e-09,3.9663173712863575e-05,9.173283366739082e-11,1.075935782316373e-05,1.542762736675875e-10,2.687406193694485e-06,2.4789577398018733e-05,1.0144294027073746e-08,4.017701413875075e-06,4.113701868989576e-10,5.105912366457059e-10,2.1601921163652313e-11,4.896007693216966e-19,1.8487727978837734e-14,4.981096141362787e-12,1.2469894991143734e-08,4.387148313164507e-12,2.427189344484875e-13,8.520987799468714e-17,4.4057105968033285e-17,2.4555803939473545e-14,3.327898483073073e-11
1.738612613875298e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854745943892423,0.0,0.1764414666362941,1.5256530720481396e-28,6.21763765027505e-08,1.1822722538734103e-06,1.432187398584307e-08,0.0,2.8983563764535442e-05,0.0,0.0,2.923540184159415e-10,0.0,0.11756313627884903,5.019328440494424e-11,0.0,1.734000406759896e-07,0.0,4.1456544413141864e-05,5.98672892407253e-09,3.982509856189555e-05,9.172618058576112e-11,1.076366223360297e-05,1.5405251751530537e-10,2.695085367403331e-06,2.4926930901731525e-05,1.0208595304214666e-08,4.06274623494952e-06,4.1665209707883266e-10,5.129936455295376e-10,2.188458484503595e-11,4.939229734627049e-19,1.860482474714561e-14,5.039794953946148e-12,1.261605840704157e-08,4.4386261406577905e-12,2.4673560110088076e-13,8.662197641062627e-17,4.501786290576152e-17,2.487750975415416e-14,3.3600677938637386e-11
1.746876553569086e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547438747880977,0.0,0.1764412829434494,1.5464314665931493e-28,6.298512049877013e-08,1.1973663452872009e-06,1.4489592594975952e-08,0.0,2.9166016712860877e-05,0.0,0.0,2.941632536958929e-10,0.0,0.1175629418304603,5.069981512544667e-11,0.0,1.7473970098472034e-07,0.0,4.1456445792744134e-05,5.986721007389817e-09,3.998674188656234e-05,9.171947387366564e-11,1.0767877425040074e-05,1.5382982337570004e-10,2.7027315276617306e-06,2.506410742924199e-05,1.0272921942736144e-08,4.108039756561267e-06,4.2197259447127465e-10,5.153942714006987e-10,2.2169442106562554e-11,4.982626439684008e-19,1.8721968001339287e-14,5.098867234526198e-12,1.2763095485971391e-08,4.4904120289965514e-12,2.507968650598031e-13,8.804977645465406e-17,4.599447486938697e-17,2.5202144375460536e-14,3.392385548995265e-11
1.7551404932628743e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854741806013789,0.0,0.17644109917515874,1.567391962772797e-28,6.380009948733917e-08,1.2125699663772479e-06,1.4658371126154573e-08,0.0,2.934854005878463e-05,0.0,0.0,2.9597174814837207e-10,0.0,0.1175627474310848,5.120892244369339e-11,0.0,1.7608182183757226e-07,0.0,4.1456347194528516e-05,5.986713090926308e-09,4.014810374340079e-05,9.171271480022693e-11,1.0772004951558472e-05,1.536081841734802e-10,2.7103448295523193e-06,2.5201105802294543e-05,1.0337273411348754e-08,4.153581656590422e-06,4.2733170651909973e-10,5.177931015057458e-10,2.245649702859534e-11,5.026197749773417e-19,1.8839156778087535e-14,5.15831316036722e-12,1.2911005450904034e-08,4.54250570429074e-12,2.5490296417165926e-13,8.949336200343568e-17,4.698711736363134e-17,2.5529721317888058e-14,3.4248515937768935e-11
1.7634044329566624e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854739737572126,0.0,0.17644091533290482,1.5885352913027862e-28,6.462132491089485e-08,1.2278831918567667e-06,1.4828210074278474e-08,0.0,2.9531132326758345e-05,0.0,0.0,2.977794728647303e-10,0.0,0.11756255308051622,5.172060640561142e-11,0.0,1.774263765727468e-07,0.0,4.1456248618460364e-05,5.986705174714847e-09,4.030918419437411e-05,9.170590461237674e-11,1.0776046340963195e-05,1.533875929470827e-10,2.7179254272526274e-06,2.5337924870878503e-05,1.0401649188005168e-08,4.199371610808514e-06,4.3272945954072853e-10,5.20190123213351e-10,2.2745753647715465e-11,5.069943607338399e-19,1.8956390130813313e-14,5.2181329057324575e-12,1.305978751400566e-08,4.594906888826707e-12,2.59054135883337e-13,9.095281679265734e-17,4.799596682543614e-17,2.5860254082505603e-14,3.457465772931853e-11
1.7716683726504506e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854737669465703,0.0,0.1764407314181446,1.6098621826571815e-28,6.544880808841728e-08,1.2433060932699604e-06,1.49991099259102e-08,0.0,2.9713792066913365e-05,0.0,0.0,2.9958639932811654e-10,0.0,0.11756235877854922,5.2234867027187555e-11,0.0,1.7877333865570342e-07,0.0,4.145615006450497e-05,5.9866972587859456e-09,4.0469983306836415e-05,9.169904453518987e-11,1.0780003095222307e-05,1.5316804269755678e-10,2.7254734740377435e-06,2.547456351273546e-05,1.0466048759743905e-08,4.245409292929232e-06,4.381658787367328e-10,5.225853240147214e-10,2.3037215956930018e-11,5.113863955861785e-19,1.9073667129402348e-14,5.2783266419359635e-12,1.320944087684601e-08,4.647615301140898e-12,2.6325061724087886e-13,9.242822441655246e-17,4.90212006223865e-17,2.6193756156897665e-14,3.4902279306060505e-11
1.7799323123442387e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547356016970804,0.0,0.17644054743230977,1.6313733670726805e-28,6.628256021601711e-08,1.2588387390105967e-06,1.5171071159419274e-08,0.0,2.989651785462656e-05,0.0,0.0,3.013924994091416e-10,0.0,0.11756216452497957,5.275170429429533e-11,0.0,1.8012268167886081e-07,0.0,4.1456051532627426e-05,5.986689343165581e-09,4.063050115350838e-05,9.169213577223036e-11,1.0783876690900883e-05,1.529495266488415e-10,2.7329891222938705e-06,2.5611020632874948e-05,1.0530471622535702e-08,4.291694374658286e-06,4.436409881964095e-10,5.249786915207293e-10,2.333088790587957e-11,5.157958739846987e-19,1.919098685994242e-14,5.338894537393555e-12,1.3359964730603174e-08,4.700630656092317e-12,2.674926448881923e-13,9.39196683274451e-17,5.006299705112996e-17,2.653024101510742e-14,3.523137910376625e-11
1.788196252038027e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547335342687863,0.0,0.17644036337680719,1.6530695745528872e-28,6.712259236752189e-08,1.2744811943406097e-06,1.5344094245123786e-08,0.0,3.007930829009339e-05,0.0,0.0,3.0319774536159304e-10,0.0,0.11756197031960405,5.3271118162531794e-11,0.0,1.814743793612974e-07,0.0,4.145595302279273e-05,5.986681427885391e-09,4.0790737812433213e-05,9.168517950598043e-11,1.0787668579587767e-05,1.5273203778914502e-10,2.740472523512722e-06,2.5747295163098308e-05,1.059491728113249e-08,4.338226525742387e-06,4.4915481090432996e-10,5.273702134625826e-10,2.362677340104509e-11,5.202227904803734e-19,1.9308348424441526e-14,5.39983675767289e-12,1.3511358256265003e-08,4.753952664933793e-12,2.7178045506581526e-13,9.542723183530973e-17,5.11215353357902e-17,2.6869722117580566e-14,3.556195555260463e-11
1.796460191731815e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547314671833135,0.0,0.17644017925301939,1.6749515348725261e-28,6.796891549506115e-08,1.2902335214087104e-06,1.5518179645429512e-08,0.0,3.0262161997908258e-05,0.0,0.0,3.050021098182005e-10,0.0,0.11756177616222048,5.3793108557063885e-11,0.0,1.828284055484517e-07,0.0,4.145585453496577e-05,5.986673512975377e-09,4.0950693366967295e-05,9.167817689815226e-11,1.0791380188315104e-05,1.525155696843748e-10,2.7479238283195665e-06,2.5883386061530576e-05,1.0659385248918853e-08,4.385005414017377e-06,4.547073687468958e-10,5.297598776933212e-10,2.3924876305954528e-11,5.246671397231443e-19,1.9425750940544277e-14,5.461153465542697e-12,1.366362062482708e-08,4.80758103538205e-12,2.761142836097305e-13,9.69509981073482e-17,5.2196995626376157e-17,2.721221291111008e-14,3.589400707722609e-11
1.8047241314256032e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854729400443121,0.0,0.17643999506230476,1.6970199775814883e-28,6.882154042964996e-08,1.3060957792690352e-06,1.5693327814966704e-08,0.0,3.0445077626651842e-05,0.0,0.0,3.0680556578644997e-10,0.0,0.11756158205262775,5.4317675372484414e-11,0.0,1.841847342118222e-07,0.0,4.1455756069111305e-05,5.986665598458601e-09,4.111036790570835e-05,9.167112909000518e-11,1.0795012919970899e-05,1.5230011501330494e-10,2.7553431864409538e-06,2.6019292312160235e-05,1.0723875047766058e-08,4.432030705455516e-06,4.6029868251894195e-10,5.321476721836457e-10,2.4225200441388795e-11,5.291289164599897e-19,1.9543193541290646e-14,5.5228448210211626e-12,1.3816750997487615e-08,4.861515471686638e-12,2.804943659502143e-13,9.849105016758236e-17,5.32895589971865e-17,2.7557726828781682e-14,3.6227532096845586e-11
1.8129880711193914e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547273340506335,0.0,0.1764398108059983,1.7192756320088933e-28,6.968047788177115e-08,1.3220680238997757e-06,1.586953920072449e-08,0.0,3.062805384848531e-05,0.0,0.0,3.0860808664445086e-10,0.0,0.11756138799062563,5.4844818472676836e-11,0.0,1.8554333944866729e-07,0.0,4.145565762519389e-05,5.98665768436538e-09,4.126976152253664e-05,9.166403720276664e-11,1.0798568153704587e-05,1.5208566823188793e-10,2.7627307467813944e-06,2.6155012924386766e-05,1.0788386207888469e-08,4.479302064211942e-06,4.65928771930304e-10,5.345335850229923e-10,2.452774958558736e-11,5.336081155336318e-19,1.9660675374849817e-14,5.584910981423495e-12,1.3970748525838663e-08,4.9157556746976566e-12,2.8492093711073846e-13,1.000474708964626e-16,5.439940744520969e-17,2.7906277289920256e-14,3.656252902532502e-11
1.8204256168438008e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547254745966605,0.0,0.17643964492032602,1.7394663896286204e-28,7.045892754671409e-08,1.3365371265581816e-06,1.6029038861158674e-08,0.0,3.079278317645489e-05,0.0,0.0,3.102295341898254e-10,0.0,0.1175612133753492,5.5321449848983e-11,0.0,1.8676800932463673e-07,0.0,4.145556904439508e-05,5.9866505620677996e-09,4.141297567120216e-05,9.165761772741582e-11,1.0801702724394719e-05,1.5189352108762168e-10,2.7693524863326323e-06,2.6277001955949755e-05,1.0846464134222592e-08,4.522056395645908e-06,4.710290209931818e-10,5.366792880201917e-10,2.4801949286454984e-11,5.376542866113476e-19,1.9766441877038298e-14,5.641091111875341e-12,1.4110087010669232e-08,4.9648330380075675e-12,2.8894479301458945e-13,1.0146231314884507e-16,5.541320095223022e-17,2.8222580029550412e-14,3.686528342783932e-11
1.8271194079957692e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854723801331965,0.0,0.17643949557948155,1.7577686690956811e-28,7.116391762922155e-08,1.3496355571593933e-06,1.6173325451052413e-08,0.0,3.094107985825117e-05,0.0,0.0,3.1168815556632356e-10,0.0,0.11756105625430203,5.5752202060509444e-11,0.0,1.8787175553920462e-07,0.0,4.145548933682261e-05,5.986644152326877e-09,4.15416739836213e-05,9.165181108847117e-11,1.0804471910109916e-05,1.5172127787283013e-10,2.7752902215710573e-06,2.638666228337204e-05,1.0898748468314525e-08,4.5607052696739085e-06,4.75646122760272e-10,5.386091023754796e-10,2.5050274762215482e-11,5.413078999142147e-19,1.9861657823772492e-14,5.6919129992942245e-12,1.4236091079682856e-08,5.009214030190947e-12,2.9259876277968886e-13,1.0274711436784765e-16,5.633782328402491e-17,2.8509372806856093e-14,3.713877969675171e-11
1.8338131991477376e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547221282995977,0.0,0.17643934619790042,1.776195074237244e-28,7.187306800573856e-08,1.3628062396196963e-06,1.631831038748047e-08,0.0,3.108941400954273e-05,0.0,0.0,3.1314611727709537e-10,0.0,0.11756089916412667,5.618464422912231e-11,0.0,1.8897694976863667e-07,0.0,4.145540964357966e-05,5.986637742909525e-09,4.1670188166999464e-05,9.164597745867064e-11,1.0807192625782526e-05,1.5154968400016867e-10,2.781207356129676e-06,2.6496199133197286e-05,1.0951046008890482e-08,4.599514985599188e-06,4.80288696744469e-10,5.405376613910011e-10,2.5300066645587334e-11,5.4497293514811445e-19,1.9956898044862224e-14,5.742981067307742e-12,1.4362662550502765e-08,5.053795093202539e-12,2.962836503992421e-13,1.0404280196163517e-16,5.727411296897342e-17,2.8798181674909847e-14,3.741323884772363e-11
1.840506990299706e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547204555007816,0.0,0.17643919677624845,1.7947459922418876e-28,7.258638413925006e-08,1.3760491978612005e-06,1.6463993893885528e-08,0.0,3.123778496822955e-05,0.0,0.0,3.146034058683532e-10,0.0,0.11756074210471866,5.661877622296437e-11,0.0,1.900835784874289e-07,0.0,4.1455329964647194e-05,5.9866313338339395e-09,4.179851828115818e-05,9.16401173968019e-11,1.0809865560477116e-05,1.513787355084999e-10,2.7871039675171996e-06,2.6605612025864887e-05,1.1003356521702014e-08,4.638485361647338e-06,4.849567513649714e-10,5.424649589645757e-10,2.5551326863655592e-11,5.486493897494104e-19,2.0052162115531124e-14,5.794295394529917e-12,1.448980095461417e-08,5.0985760618206355e-12,2.999995799883245e-13,1.0534941969885136e-16,5.82221684932816e-17,2.90890137386243e-14,3.768866002788792e-11
1.8472007814516744e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547187829367215,0.0,0.1764390473151821,1.8134218102106913e-28,7.330387144198144e-08,1.3893644545183139e-06,1.6610376190670718e-08,0.0,3.138619208160791e-05,0.0,0.0,3.160600080380588e-10,0.0,0.11756058507597394,5.705459789674304e-11,0.0,1.911916282236281e-07,0.0,4.145525030000602e-05,5.98662492510947e-09,4.192666438811118e-05,9.163423145360385e-11,1.081249139379366e-05,1.512084294480161e-10,2.792980132880859e-06,2.6714900491911844e-05,1.1055679775825197e-08,4.67761621534794e-06,4.896502945867754e-10,5.443909890444191e-10,2.5804057325589918e-11,5.523372611922073e-19,2.0147449617061938e-14,5.845856058499546e-12,1.4617505819723583e-08,5.143556769486262e-12,3.0374667548497905e-13,1.0666701128565449e-16,5.918208873720902e-17,2.9381876096888256e-14,3.796504238222898e-11
1.853225193488446e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854717277830773,0.0,0.1764389127670581,1.8303371557215034e-28,7.395318079658126e-08,1.401410018329875e-06,1.6742717903299674e-08,0.0,3.151978886392086e-05,0.0,0.0,3.17370352227452e-10,0.0,0.11756044377623533,5.74482819485552e-11,0.0,1.9219007686459113e-07,0.0,4.145517861403212e-05,5.986619157568788e-09,4.2041838611188616e-05,9.162891242503408e-11,1.0814814926264004e-05,1.5105570036841073e-10,2.7982512638001402e-06,2.6813153346606483e-05,1.1102781410142144e-08,4.7129710407102045e-06,4.938962824593742e-10,5.461233274465346e-10,2.603277336338404e-11,5.556661048331081e-19,2.0233228060536074e-14,5.892471337222511e-12,1.4732924129127578e-08,5.18421004454933e-12,3.0714581057483766e-13,1.0786226242787663e-16,6.005624333364903e-17,2.9647193983529555e-14,3.8214607596676815e-11
1.8592496055252174e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547157729168016,0.0,0.17643877818799822,1.847354265761337e-28,7.460587701561615e-08,1.4135141758540472e-06,1.6875625968714145e-08,0.0,3.165341394750463e-05,0.0,0.0,3.186801202763835e-10,0.0,0.11756030250117494,5.784333438761722e-11,0.0,1.9318965591482856e-07,0.0,4.145510693960456e-05,5.9866133903341415e-09,4.2156863888630805e-05,9.162357326277661e-11,1.0817101331889502e-05,1.5090348632477786e-10,2.803505951307224e-06,2.69113047152303e-05,1.1149893016776261e-08,4.748455570646508e-06,4.981629273559488e-10,5.478546299739708e-10,2.62626831973751e-11,5.590041923119583e-19,2.031902485170996e-14,5.939286265700408e-12,1.4848800536869277e-08,5.225024849000924e-12,3.105703803968352e-13,1.0906646951310001e-16,6.094016140237628e-17,2.9914167320531796e-14,3.84649500416492e-11
1.865274017561989e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547142681956594,0.0,0.176438643578462,1.8644734223501343e-28,7.526196393993483e-08,1.425676940941867e-06,1.7009100541440797e-08,0.0,3.1787066875552675e-05,0.0,0.0,3.1998930279759704e-10,0.0,0.11756016125071786,5.82397550799816e-11,0.0,1.9419035566412268e-07,0.0,4.1455035276709236e-05,5.986607623414544e-09,4.227174027012849e-05,9.161821435214062e-11,1.0819351086942253e-05,1.507517848901541e-10,2.8087442508749055e-06,2.700935427595796e-05,1.1197014434111564e-08,4.784069670747754e-06,5.024502341484248e-10,5.495848923183323e-10,2.649378818240733e-11,5.623515218648527e-19,2.0404839697524295e-14,5.9863008982845306e-12,1.4965134691035407e-08,5.266001058726018e-12,3.1402047493281427e-13,1.1027966427287158e-16,6.183391584355153e-17,3.0182801270401795e-14,3.8716069089482934e-11
