Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147)
1.1499948306789556e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548939713167487,0.0,0.1764542238888943,4.678246680628887e-29,1.9739597736111803e-08,3.8020087602921806e-07,5.058168115557312e-09,0.0,1.6301188258582048e-05,0.0,0.0,1.6394242965277773e-10,0.0,0.1175771266920592,2.0710669887004082e-11,0.0,8.614812805515729e-08,0.0,4.146362810659216e-05,5.987290703316399e-09,2.759059019081662e-05,9.195741996619002e-11,1.0102319682473982e-05,1.7314765120937023e-10,2.055088705309209e-06,1.4813218680936791e-05,5.737415898811491e-09,1.4923597708500938e-06,1.3394816621321224e-10,3.3837521121167596e-10,6.9409290313072706e-12,2.302535272291474e-19,1.0462914908490492e-14,1.7778493062877419e-12,4.422487527096203e-09
1.1540305050459385e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854892953502669,0.0,0.17645413981886207,4.725500422942664e-29,1.9935570463270714e-08,3.8395162112007613e-07,5.10406737709576e-09,0.0,1.638483816082323e-05,0.0,0.0,1.6480007700207217e-10,0.0,0.1175770297246076,2.0868868015559992e-11,0.0,8.667868632369674e-08,0.0,4.1463579126245534e-05,5.987286889426876e-09,2.7679248266000396e-05,9.195850773411142e-11,1.0110502361354228e-05,1.729909853198035e-10,2.0601971500412774e-06,1.4883743610507318e-05,5.766903904457371e-09,1.5055001330588813e-06,1.3527003542394453e-10,3.395904179478037e-10,7.009911471472874e-12,2.317514773014407e-19,1.0516612272565175e-14,1.7940045299133993e-12,4.463322289760591e-09
1.1580661794129214e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854891935708017,0.0,0.1764540556800977,4.7730610016466843e-29,2.0132748354071787e-08,3.877249649535571e-07,5.150202624758282e-09,0.0,1.6468555466564823e-05,0.0,0.0,1.6565837048378938e-10,0.0,0.11757693277314883,2.102766772319928e-11,0.0,8.72103714204683e-08,0.0,4.1463530151847795e-05,5.987283074597378e-09,2.7767841950461316e-05,9.195954012569978e-11,1.0118612534589037e-05,1.728347391854268e-10,2.0652944372431277e-06,1.4954273485794976e-05,5.7964157397023545e-09,1.5187029047687168e-06,1.3659987172569574e-10,3.4080549513229185e-10,7.079318597168744e-12,2.3325379128405127e-19,1.0570352965019472e-14,1.8102429367426958e-12,4.5043677997342376e-09
1.1621018537799043e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854890917933217,0.0,0.17645397147320008,4.8209293087796557e-29,2.0331133966713572e-08,3.9152094813288285e-07,5.196574056530187e-09,0.0,1.6552339577866067e-05,0.0,0.0,1.6651730161421112e-10,0.0,0.11757683583764761,2.11870691065699e-11,0.0,8.774317908284086e-08,0.0,4.1463481183392664e-05,5.987279258839044e-09,2.7856371197788238e-05,9.196051764815087e-11,1.0126650807336585e-05,1.726789112304081e-10,2.070380595073423e-06,1.5024807704679926e-05,5.825951192985175e-09,1.5319680900450712e-06,1.3793768943734052e-10,3.420204401394546e-10,7.149151311094019e-12,2.347604668128551e-19,1.0624136602205284e-14,1.8265645967227517e-12,4.545624151821822e-09
1.1661375281468872e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854889900178699,0.0,0.17645388719876298,4.869106235896939e-29,2.053072984975545e-08,3.9533961101311594e-07,5.2431818687404835e-09,0.0,1.6636189901774008e-05,0.0,0.0,1.6737686196071847e-10,0.0,0.11757673891806861,2.134707226364513e-11,0.0,8.827710505662836e-08,0.0,4.1463432220873884e-05,5.987275442163122e-09,2.794483596197892e-05,9.19614408044243e-11,1.0134617779762217e-05,1.7252349988868e-10,2.0754556515993483e-06,1.5095345670563742e-05,5.855510054509407e-09,1.5452956924230128e-06,1.392835027902086e-10,3.432352503523884e-10,7.219410512545376e-12,2.362715015433508e-19,1.0677962803675695e-14,1.8429695792147012e-12,4.58709143861557e-09
1.1701732025138701e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548888824448865,0.0,0.17645380285737527,4.917592674074536e-29,2.0731538542136637e-08,3.99180993701528e-07,5.290026256075712e-09,0.0,1.6720105850282413e-05,0.0,0.0,1.6823704314149737e-10,0.0,0.11757664201437673,2.1507677293684307e-11,0.0,8.88121450960818e-08,0.0,4.146338326428521e-05,5.9872716245805535e-09,2.8033236197437244e-05,9.19623100932746e-11,1.0142514047079453e-05,1.723685036030416e-10,2.080519634794708e-06,1.5165886792323474e-05,5.8850921162289e-09,1.5586857149120642e-06,1.406373259282149e-10,3.4444992316276213e-10,7.290097097423739e-12,2.377868931505018e-19,1.073183119215838e-14,1.8594579529985833e-12,4.628769750513136e-09
1.174208876880853e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548878647322107,0.0,0.17645371844962096,4.9663895139130647e-29,2.0933562573195126e-08,4.0304513605796806e-07,5.337107411593724e-09,0.0,1.6804086840290886e-05,0.0,0.0,1.690978368252445e-10,0.0,0.11757654512653683,2.1668884297193777e-11,0.0,8.934829496388099e-08,0.0,4.146333431362048e-05,5.987267806102065e-09,2.812157185896985e-05,9.196312600928698e-11,1.0150340199590825e-05,1.72213920817095e-10,2.085572572537287e-06,1.5236430484265877e-05,5.91469717183333e-09,1.5721381600010398e-06,1.4199917290798837e-10,3.456644559706552e-10,7.361211958241003e-12,2.3930663932857664e-19,1.0785741393529375e-14,1.87602978627822e-12,4.670659175735437e-09
1.1793635827462194e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854886564854619,0.0,0.17645361054127018,5.029169833109245e-29,2.1193376369637572e-08,4.0801391058475524e-07,5.39758811256766e-09,0.0,1.6911448165657293e-05,0.0,0.0,1.7019819324064005e-10,0.0,0.1175764213961627,2.1875667220316424e-11,0.0,9.003471846952026e-08,0.0,4.1463271798282326e-05,5.987262927531937e-09,2.82343076786147e-05,9.196409132136377e-11,1.0160235382566951e-05,1.7201707348991615e-10,2.092010593489765e-06,1.5326537692235116e-05,5.9525443786172934e-09,1.5894115534483594e-06,1.437503312955229e-10,3.472155526356261e-10,7.452670179269304e-12,2.4125411767911906e-19,1.0854660301168965e-14,1.897318226868617e-12,4.724471078917034e-09
1.1845182886115859e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548852650131096,0.0,0.17645350252678477,5.092459865108181e-29,2.1455182276598812e-08,4.130199630905813e-07,5.458455797906263e-09,0.0,1.7018913466952004e-05,0.0,0.0,1.712995182841129e-10,0.0,0.11757629769152082,2.2083432617836997e-11,0.0,9.072293692110426e-08,0.0,4.146320929258629e-05,5.987258047540467e-09,2.8346937983305386e-05,9.196497137007949e-11,1.0170018339461805e-05,1.7182089504563826e-10,2.098430697281422e-06,1.541664695044309e-05,5.990428343014295e-09,1.6067867927375596e-06,1.4551463192002343e-10,3.487664112864432e-10,7.544830409015153e-12,2.4320869187479785e-19,1.0923646053951496e-14,1.9187430778930526e-12,4.778627718826624e-09
1.1896729944769524e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854883965208586,0.0,0.17645339440734742,5.156261462452716e-29,2.1718985496759442e-08,4.1806337488147366e-07,5.5197108585316935e-09,0.0,1.7126481563372924e-05,0.0,0.0,1.7240179494954496e-10,0.0,0.11757617401253877,2.2292180707456584e-11,0.0,9.141294154862178e-08,0.0,4.146314679651987e-05,5.987253166150165e-09,2.8459462681764917e-05,9.196576715694948e-11,1.0179690266047836e-05,1.7162538231891286e-10,2.1048329413663626e-06,1.5506757076337836e-05,6.028348647237925e-09,1.6242638794238265e-06,1.4729210345394852e-10,3.5031702656646074e-10,7.637694483308369e-12,2.451703572458139e-19,1.0992697894266626e-14,1.940304477451397e-12,4.83312926408628e-09
1.1969262876791699e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548821362911414,0.0,0.17645324209475777,5.246907933672863e-29,2.2093580974374237e-08,4.252234888775814e-07,5.606560905123162e-09,0.0,1.7278014700586376e-05,0.0,0.0,1.7395441042808505e-10,0.0,0.1175760000246036,2.258757912795785e-11,0.0,9.238686949236442e-08,0.0,4.1463058873297146e-05,5.98724629511788e-09,2.8617619488339106e-05,9.196674612673228e-11,1.0193114071301737e-05,1.713513936355369e-10,2.1138115350032683e-06,1.5633552122038807e-05,6.081767840693517e-09,1.6490287337669796e-06,1.4981558071440099e-10,3.5249850697144073e-10,7.769560953568612e-12,2.4794265756481713e-19,1.1089972649254443e-14,1.970875483470997e-12,4.91040394385851e-09
1.2041795808813872e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854880307451241,0.0,0.1764530895798972,5.338576117760701e-29,2.2472155696246343e-08,4.3245795593185e-07,5.694179779164102e-09,0.0,1.7429745846765234e-05,0.0,0.0,1.7550883013523403e-10,0.0,0.11757582608713169,2.288492432827851e-11,0.0,9.336429243041462e-08,0.0,4.1462970969082505e-05,5.987239421418362e-09,2.8775566769677416e-05,9.196756294428059e-11,1.0206323633251744e-05,1.7107870797796835e-10,2.122755038486783e-06,1.5760343364202527e-05,6.135257032039217e-09,1.6739952412686068e-06,1.5236527097157632e-10,3.546794801636883e-10,7.90282970377125e-12,2.507289764814594e-19,1.1187374712447482e-14,2.00171750006679e-12,4.988362289972229e-09
1.2114328740836046e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548784786914216,0.0,0.176452936865936,5.431271163971013e-29,2.2854723903574924e-08,4.397669960076839e-07,5.78256852842108e-09,0.0,1.7581671836818847e-05,0.0,0.0,1.770650079949286e-10,0.0,0.11757565219992398,2.3184216941933012e-11,0.0,9.43451861530867e-08,0.0,4.146288308384233e-05,5.987232545113911e-09,2.8933304282304088e-05,9.196822029396612e-11,1.0219322158548963e-05,1.7080731683507223e-10,2.131663609502444e-06,1.5887127646101343e-05,6.188815101417496e-09,1.6991633931035915e-06,1.5494125179442815e-10,3.5685993144748945e-10,8.037505759068691e-12,2.5352930147660584e-19,1.128490205312376e-14,2.032830897358363e-12,5.067004716845737e-09
1.218686167285822e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854876650014222,0.0,0.17645278395599676,5.524998216972056e-29,2.3241299739233223e-08,4.4715082652383636e-07,5.8717281849605295e-09,0.0,1.7733789553002156e-05,0.0,0.0,1.7862289843023582e-10,0.0,0.11757547836278226,2.3485457611724092e-11,0.0,9.532952653783016e-08,0.0,4.14627952175435e-05,5.987225666265365e-09,2.909083178695725e-05,9.196872081992561e-11,1.0232112806439279e-05,1.7053721162750238e-10,2.1405374048270305e-06,1.6013901863362623e-05,6.242440945722992e-09,1.7245331754678615e-06,1.5754359985421734e-10,3.590398462163308e-10,8.173594109906313e-12,2.563436202177195e-19,1.1382552670945507e-14,2.0642160399107436e-12,5.146331617871221e-09
1.2259394604880393e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854874821422192,0.0,0.17645263085315574,5.619762416913957e-29,2.3631897248120944e-08,4.5460966236166704e-07,5.961659765383972e-09,0.0,1.7886095924216772e-05,0.0,0.0,1.8018245635821327e-10,0.0,0.11757530457550934,2.3788646989059163e-11,0.0,9.631728954907747e-08,0.0,4.1462707370153375e-05,5.987218784923287e-09,2.924814904856775e-05,9.196906712654757e-11,1.024469868946124e-05,1.7026838344908414e-10,2.149376580323423e-06,1.6140662963186767e-05,6.296133478355243e-09,1.750104569660935e-06,1.6017239092707035e-10,3.6121920995260696e-10,8.31109971214692e-12,2.591719205561401e-19,1.1480324595505648e-14,2.0958732868176304e-12,5.226343365723636e-09
1.2331927536902567e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854872992917885,0.0,0.17645247756044305,5.715568899495444e-29,2.4026530377516172e-08,4.621437158724563e-07,6.052364271060106e-09,0.0,1.8038587925321382e-05,0.0,0.0,1.8174363718482654e-10,0.0,0.11757513083790898,2.4093785733275084e-11,0.0,9.730845123808883e-08,0.0,4.1462619541639755e-05,5.987211901144912e-09,2.940525583626851e-05,9.196926177929175e-11,1.025708287413465e-05,1.7000082406021323e-10,2.1581812909648794e-06,1.6267407943575772e-05,6.349891628974637e-09,1.7758775521673554e-06,1.6282769989657183e-10,3.633980082265588e-10,8.450027487195021e-12,2.6201419052445996e-19,1.1578215885894357e-14,2.127802991783501e-12,5.307040312666038e-09
1.240446046892474e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854871164503861,0.0,0.17645232408084366,5.812422796030512e-29,2.442521297742668e-08,4.6975319688475893e-07,6.143842688353778e-09,0.0,1.819126257645129e-05,0.0,0.0,1.8330639679991033e-10,0.0,0.11757495714978587,2.440087451097051e-11,0.0,9.830298774280005e-08,0.0,4.146253173197076e-05,5.987205015003475e-09,2.9562151923368528e-05,9.196930730536008e-11,1.0269268381640043e-05,1.69734525669718e-10,2.1669516908252325e-06,1.639413385257196e-05,6.4037143432616144e-09,1.8018520947370257e-06,1.655096007563578e-10,3.6557622669654767e-10,8.590382322120935e-12,2.6487041833391183e-19,1.1676224630267402e-14,2.1600055032046245e-12,5.388422790851394e-09
1.2476993400946914e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854869336182686,0.0,0.17645217041729772,5.910329233513081e-29,2.482795880094029e-08,4.774383127118504e-07,6.2360959888492864e-09,0.0,1.8344116942354654e-05,0.0,0.0,1.848706915722258e-10,0.0,0.11757478351094573,2.470991399535387e-11,0.0,9.930087528766755e-08,0.0,4.146244394111498e-05,5.9871981265476326e-09,2.9718837087344776e-05,9.196920619374252e-11,1.0281258188481503e-05,1.6946947943491787e-10,2.1756879330883175e-06,1.652083778751543e-05,6.457600582681868e-09,1.8280281644635456e-06,1.682181666127285e-10,3.67753851109674e-10,8.732169069784348e-12,2.6774059237170616e-19,1.1774348945397787e-14,2.1924811642480796e-12,5.470491112617934e-09
1.2549526332969087e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854867507956926,0.0,0.17645201657270157,6.009293334681886e-29,2.5234781504575373e-08,4.851992681591532e-07,6.32912512957503e-09,0.0,1.8497148131724825e-05,0.0,0.0,1.8643647834449614e-10,0.0,0.11757460992119513,2.5020904865587506e-11,0.0,1.0030209018351481e-07,0.0,4.146235616904142e-05,5.987191235799043e-09,2.98753111098381e-05,9.196896089579774e-11,1.0293055227153377e-05,1.6920567628446158e-10,2.1843901700592092e-06,1.664751689429712e-05,6.511549324250136e-09,1.854405723863015e-06,1.7095346968727485e-10,3.6993086730069364e-10,8.875392548958149e-12,2.706247011984491e-19,1.1872586976245687e-14,2.2252303129312365e-12,5.553245570786003e-09
1.262205926499126e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854865679829153,0.0,0.1764518625499083,6.109320218083101e-29,2.564569464862985e-08,4.93036265531801e-07,6.422931053219566e-09,0.0,1.8650353296557875e-05,0.0,0.0,1.880037144285844e-10,0.0,0.1175744363803416,2.5333847806156214e-11,0.0,1.0130660882737958e-07,0.0,4.146226841571948e-05,5.987184342847106e-09,3.0031573776645128e-05,9.196857382698208e-11,1.0304662386781841e-05,1.689431096830867e-10,2.1930585531695892e-06,1.6774168366640185e-05,6.565559560302749e-09,1.880984730949816e-06,1.7371558131957683e-10,3.721072611914003e-10,9.020057544451764e-12,2.735227335458765e-19,1.197093689559801e-14,2.258253282198195e-12,5.636686438945097e-09
1.2694592197013435e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548638518019426,0.0,0.17645170835172824,6.210414998134054e-29,2.606071169753064e-08,5.009495046421584e-07,6.517514688350276e-09,0.0,1.880372963150259e-05,0.0,0.0,1.8957235760062609e-10,0.0,0.11757426288819364,2.5648743506227538e-11,0.0,1.0231440770236061e-07,0.0,4.146218068111877e-05,5.9871774478020384e-09,3.0187624877700843e-05,9.196804736672007e-11,1.0316082513774e-05,1.6868177225670953e-10,2.2016932329799884e-06,1.6900789445372806e-05,6.619630298267646e-09,1.907765139313304e-06,1.7650457196983204e-10,3.7428301879238345e-10,9.166168807234469e-12,2.7643467831421785e-19,1.2069396903625569e-14,2.2915503999971445e-12,5.720813971743821e-09
1.2767125129035608e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285486202387787,0.0,0.17645155398092963,6.312582785183481e-29,2.6479846020181424e-08,5.089391828174862e-07,6.612876949622979e-09,0.0,1.8957274373237012e-05,0.0,0.0,1.9114236609631327e-10,0.0,0.11757408944456066,2.5965592659039148e-11,0.0,1.033254633774632e-07,0.0,4.146209296520943e-05,5.987170550579244e-09,3.0343464207083435e-05,9.196738385634013e-11,1.0327318412440506e-05,1.6842165201799004e-10,2.210294359204818e-06,1.702737741773082e-05,6.673760560443949e-09,1.9347468981913112e-06,1.793205112215143e-10,3.7645812620092613e-10,9.313731054558012e-12,2.793605245692968e-19,1.2167965227364375e-14,2.3251219893545588e-12,5.805628405169491e-09
1.2839658061057782e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548601960595144,0.0,0.17645139944023952,6.415828685571973e-29,2.6903110890310023e-08,5.170054949076426e-07,6.7090187379896825e-09,0.0,1.9110984799850583e-05,0.0,0.0,1.9271369860620937e-10,0.0,0.117573916049253,2.6284395961291947e-11,0.0,1.0433975250744747e-07,0.0,4.146200526796198e-05,5.987163651305639e-09,3.049909156300057e-05,9.196658560472758e-11,1.0338372845612592e-05,1.6816274416401146e-10,2.2188620807034174e-06,1.7153929616666594e-05,6.727949383783189e-09,1.961929952542987e-06,1.821634677841938e-10,3.7863256960055943e-10,9.462748970079544e-12,2.8230026154108705e-19,1.2266640120541643e-14,2.358968368448673e-12,5.891129956825462e-09
1.2904937699877738e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854858551115512,0.0,0.17645126021058205,6.509676000034959e-29,2.7287591785833352e-08,5.243308568390673e-07,6.796213576942634e-09,0.0,1.9249463627599075e-05,0.0,0.0,1.9412899611787238e-10,0.0,0.11757376003463814,2.6572990309227722e-11,0.0,1.0525535810250012e-07,0.0,4.146192635637094e-05,5.9871574402961456e-09,3.0638974782538766e-05,9.196575385461888e-11,1.034816893301053e-05,1.6793075760691568e-10,2.2265445913547813e-06,1.726779384141311e-05,6.7767686102582985e-09,1.986566760207713e-06,1.8474528457784814e-10,3.8058898958511746e-10,9.598113534425862e-12,2.849578926070049e-19,1.235553721907151e-14,2.3896653139836155e-12,5.968669004656055e-09
1.2970217338697695e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548569062611084,0.0,0.17645112084741893,6.604404436240304e-29,2.767543864290597e-08,5.317185866408482e-07,6.884041189593521e-09,0.0,1.9388072561199848e-05,0.0,0.0,1.9554530350169333e-10,0.0,0.11757360405887692,2.6863168596390845e-11,0.0,1.0617354705751303e-07,0.0,4.146184745985118e-05,5.987151227672819e-09,3.0778686002114654e-05,9.196481643899232e-11,1.0357822195081347e-05,1.676997397618198e-10,2.234200271385375e-06,1.738162508456517e-05,6.825633821030692e-09,2.0113665232124614e-06,1.8734908920613218e-10,3.825448506541126e-10,9.734664323974548e-12,2.876267589343119e-19,1.2444518009085643e-14,2.4205853183340273e-12,6.046764913145976e-09
1.3035496977517652e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548552614981837,0.0,0.17645098135265463,6.700017708619798e-29,2.8066660941714416e-08,5.391688212421776e-07,6.972502205080595e-09,0.0,1.9526809699991133e-05,0.0,0.0,1.9696259156968773e-10,0.0,0.11757344812183287,2.7154931335491652e-11,0.0,1.0709430253136638e-07,0.0,4.1461768578381895e-05,5.987145013438159e-09,3.0918225083146584e-05,9.196377496890999e-11,1.0367334562173325e-05,1.674696850473283e-10,2.241829227565535e-06,1.7495421494112956e-05,6.8745443436218145e-09,2.0363291928289157e-06,1.89974929953396e-10,3.845001429147639e-10,9.872404683801199e-12,2.9030685300206007e-19,1.2533581271158035e-14,2.4517286036676204e-12,6.125417803823449e-09
1.310077661633761e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548536168286165,0.0,0.1764508417281676,6.796519529122718e-29,2.8461268100863802e-08,5.466816959662231e-07,7.061597244055684e-09,0.0,1.966567316897981e-05,0.0,0.0,1.9838083142085392e-10,0.0,0.11757329222337025,2.744827904004205e-11,0.0,1.0801760773882401e-07,0.0,4.1461689711942386e-05,5.987138797836025e-09,3.1057591889728e-05,9.196263103647775e-11,1.0376707938919455e-05,1.672405903779205e-10,2.2494315661140017e-06,1.7609181246362005e-05,6.923499514635264e-09,2.061454717698428e-06,1.926228545374952e-10,3.8645485653478344e-10,1.0011337937244952e-11,2.929981673914028e-19,1.2622725802467515e-14,2.4830953891497277e-12,6.20462778683061e-09
1.3166056255157566e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854851972254284,0.0,0.17645070197581128,6.893913607248691e-29,2.8859269477581207e-08,5.542573445348098e-07,7.151326918798214e-09,0.0,1.9804661118502034e-05,0.0,0.0,1.997999944385507e-10,0.0,0.11757313636335386,2.774321222402484e-11,0.0,1.0894344595044602e-07,0.0,4.146161086051212e-05,5.9871325807368844e-09,3.119678628862082e-05,9.196138620782424e-11,1.0385944204576392e-05,1.6701244763284158e-10,2.2570073927089266e-06,1.7722902545553587e-05,6.972498679636793e-09,2.0867430438719745e-06,1.9529291011130386e-10,3.884089817373128e-10,1.0151467385980053e-11,2.9570069478288617e-19,1.271195041624253e-14,2.5146858909836543e-12,6.284394961077009e-09
1.3231335893977522e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548503277770654,0.0,0.17645056209741383,6.992203650079459e-29,2.9260674367918692e-08,5.618958990731335e-07,7.241691833327481e-09,0.0,1.9943771723888984e-05,0.0,0.0,2.0122005228790617e-10,0.0,0.11757298054164904,2.8039731401569276e-11,0.0,1.0987180049249632e-07,0.0,4.1461532024070864e-05,5.9871263620976e-09,3.1335808149261735e-05,9.196004202897434e-11,1.039504521335822e-05,1.667852512304004e-10,2.264556812496571e-06,1.783658362349098e-05,7.021541193036095e-09,2.112194114849493e-06,1.9798514326445124e-10,3.903625087970834e-10,1.0292796310087575e-11,2.9841442795620705e-19,1.2801253941798609e-14,2.5465003224504006e-12,6.364719414390986e-09
1.329661553279748e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854848683398834,0.0,0.17645042209477904,7.091393362312169e-29,2.96654920069564e-08,5.695974901144672e-07,7.332692583515327e-09,0.0,2.008300318513152e-05,0.0,0.0,2.0264097691321924e-10,0.0,0.11757282475812172,2.833783708662539e-11,0.0,1.1080265474684662e-07,0.0,4.146145320259849e-05,5.98712014212611e-09,3.14746573437502e-05,9.19586000278985e-11,1.0404012794771448e-05,1.6655899707636405e-10,2.2720799300903683e-06,1.7950222739164308e-05,7.070626417968029e-09,2.1378078716193682e-06,2.00699600025051e-10,3.923154280501973e-10,1.0435327968127281e-11,3.011393597892719e-19,1.2890635224413781e-14,2.5785388939485286e-12,6.445601223671508e-09
1.3361895171617436e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548470391214636,0.0,0.17645028196968612,7.191486446292835e-29,3.0073731569005174e-08,5.773622466049047e-07,7.424329757196819e-09,0.0,2.0222353726550574e-05,0.0,0.0,2.0406274053539696e-10,0.0,0.1175726690126385,2.8637529792645204e-11,0.0,1.1173599215089607e-07,0.0,4.14613743960751e-05,5.987113920919223e-09,3.1613333746835836e-05,9.195706171055193e-11,1.0412848753944114e-05,1.6633367937775924e-10,2.279576849571616e-06,1.806381817838202e-05,7.119753726176033e-09,2.163584252697212e-06,2.0343632586130503e-10,3.9426772989365983e-10,1.0579065597209145e-11,3.0387548325610325e-19,1.2980093124918238e-14,2.61080181303332e-12,6.5270404550376565e-09
1.3427174810437393e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854845394946827,0.0,0.1764501417238904,7.292486602045364e-29,3.0485402167809066e-08,5.851902959081113e-07,7.516603934279984e-09,0.0,2.03618215964705e-05,0.0,0.0,2.0548531564940538e-10,0.0,0.11757251330506646,2.8938810032266998e-11,0.0,1.1267179619747973e-07,0.0,4.146129560448089e-05,5.987107698075947e-09,3.1751837235920344e-05,9.195542855694989e-11,1.0421554871952114e-05,1.6610929147054476e-10,2.2870476745006704e-06,1.817736825340552e-05,7.168922497896602e-09,2.1895231941643003e-06,2.0619536568305615e-10,3.962194047664552e-10,1.0724012413064596e-11,3.066227914247213e-19,1.3069626519271822e-14,2.6432892844555982e-12,6.609037163976871e-09
1.349245444925735e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854843750876791,0.0,0.17645000135912348,7.394397527301915e-29,3.090051285674692e-08,5.930817638101436e-07,7.60951568685144e-09,0.0,2.050140506690435e-05,0.0,0.0,2.0690867502179032e-10,0.0,0.11757235763527327,2.924167831701381e-11,0.0,1.136100504347632e-07,0.0,4.146121682779632e-05,5.9871014736852715e-09,3.1890167691048243e-05,9.195370203259542e-11,1.0430132906133515e-05,1.6588582895753676e-10,2.294492507914657e-06,1.8290871302597264e-05,7.218132121747887e-09,2.2156246297045784e-06,2.0897676384370658e-10,3.981704431622431e-10,1.0870171610117942e-11,3.093812774581236e-19,1.315923429890468e-14,2.6760015101991143e-12,6.691591395488309e-09
1.3557734088077306e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854842106913222,0.0,0.17644986087709358,7.497222917544024e-29,3.13190726290344e-08,6.010367745242302e-07,7.703065579284266e-09,0.0,2.0641102433232694e-05,0.0,0.0,2.0833279168816157e-10,0.0,0.11757220200312715,2.9546135156984304e-11,0.0,1.1455073846618059e-07,0.0,4.1461138066001884e-05,5.987095248933175e-09,3.2028324994883245e-05,9.195188359525446e-11,1.0438584590409227e-05,1.656632885350911e-10,2.301911452315458e-06,1.840432569006155e-05,7.267381994615966e-09,2.241888490642439e-06,2.1178056414207156e-10,4.001208356680184e-10,1.1017546361557931e-11,3.1215093461437756e-19,1.3248915370845033e-14,2.7089386895186955e-12,6.774703184228826e-09
1.3623013726897263e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854840463057983,0.0,0.17644972027948597,7.600966466022229e-29,3.1741090417924966e-08,6.090554506956431e-07,7.797254168340807e-09,0.0,2.0780912013897262e-05,0.0,0.0,2.0975763895076305e-10,0.0,0.11757204640849697,2.98521810605617e-11,0.0,1.1549384395033546e-07,0.0,4.146105931907835e-05,5.9870890225485815e-09,3.2166309032728664e-05,9.194997465552582e-11,1.044691163558911e-05,1.6544166072965548e-10,2.3093046097073163e-06,1.8517729805302e-05,7.316671521546582e-09,2.2683147059787214e-06,2.1460680982340552e-10,4.0207057290246173e-10,1.1166139819408132e-11,3.149317562375381e-19,1.3338668655569864e-14,2.7421010189766343e-12,6.858372554652859e-09
1.368829336571722e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854838819312934,0.0,0.17644957956796298,7.705631863770629e-29,3.216657509691059e-08,6.171379134065808e-07,7.892082003275243e-09,0.0,2.0920832150095345e-05,0.0,0.0,2.1118319037605087e-10,0.0,0.11757189085125201,3.015981653412423e-11,0.0,1.1643935060085406e-07,0.0,4.14609805870066e-05,5.987082792971806e-09,3.2304119692547636e-05,9.194797660206975e-11,1.045511572967745e-05,1.6522093924125853e-10,2.3166720816179622e-06,1.8631082062879788e-05,7.3660001156370145e-09,2.2949032024266317e-06,2.1745554358143255e-10,4.040196454695449e-10,1.1315955114597916e-11,3.177237357612945e-19,1.3428493087999208e-14,2.775488692478979e-12,6.942599521152027e-09
