Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153)
2.8214708627048926e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855112959956932,0.0,0.17646901107645407,7.842285124601675e-31,3.3067423517024354e-10,6.440932167277058e-09,1.070439444182712e-10,0.0,1.571950205012698e-06,0.0,0.0,1.4980528091661138e-11,0.0,0.11759842043044867,7.293770448931924e-13,0.0,6.203202477040344e-09,0.0,4.147431908848349e-05,5.988059230249824e-09,7.145520110305654e-06,8.899877938544196e-11,4.952842293498627e-06,2.2024947616590311e-10,6.39491985774258e-07,1.5391212357335787e-06,5.489184515774926e-10,3.341777501484496e-08,2.262127326057755e-12,7.92694422086438e-11,1.1517378057561605e-13,1.6162399621579562e-20,1.0087729858665306e-15,3.7188898709719874e-14,8.384554757556643e-11,2.9072050263601613e-14,2.820821690239134e-16
2.8274051887243473e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855112809853621,0.0,0.17646900502734758,7.8910065211867e-31,3.327454785676178e-10,6.4811061628578544e-09,1.0769089923800123e-10,0.0,1.5779828369966695e-06,0.0,0.0,1.503894723199374e-11,0.0,0.11759840551377312,7.333962903086351e-13,0.0,6.228677625380337e-09,0.0,4.147431164663511e-05,5.988058769776241e-09,7.160334934962672e-06,8.900420579085798e-11,4.960499309116875e-06,2.2020470222760313e-10,6.407237246803205e-07,1.5449552802029862e-06,5.510374730052627e-10,3.3618457284049885e-08,2.276256942613577e-12,7.944101604147032e-11,1.1589828356769046e-13,1.6228174548762275e-20,1.0126445383206845e-15,3.7414886857546676e-14,8.436599456034727e-11,2.925357706298252e-14,2.8440603542413515e-16
2.833339514743802e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551126597523535,0.0,0.17646899896889398,7.939925977575195e-31,3.348252200820742e-10,6.521444469761084e-09,1.0834033738868686e-10,0.0,1.584024782717205e-06,0.0,0.0,1.509746173214159e-11,0.0,0.11759839059767452,7.374282005483322e-13,0.0,6.2542016520674625e-09,0.0,4.1474304205020924e-05,5.988058310667454e-09,7.175148791741399e-06,8.900962435760654e-11,4.968146869866579e-06,2.2015995203755386e-10,6.419550217526832e-07,1.550797881186866e-06,5.531597894766958e-10,3.381989934761932e-08,2.2904444321119852e-12,7.96126038738167e-11,1.1662577206034653e-13,1.6294074586967096e-20,1.0165220690599417e-15,3.764174739730329e-14,8.488853723593249e-11,2.9435839334237743e-14,2.867439840837896e-16
2.8392738407632565e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551125096531244,0.0,0.17646899290110477,7.989043870051647e-31,3.369134760076554e-10,6.561947403049887e-09,1.0899226271687023e-10,0.0,1.5900760306744543e-06,0.0,0.0,1.5156071493060413e-11,0.0,0.1175983756821526,7.414727821735674e-13,0.0,6.279774537014127e-09,0.0,4.1474296763640764e-05,5.988057851137313e-09,7.189961680222925e-06,8.901503509377828e-11,4.97578498725946e-06,2.2011522557686063e-10,6.431858771977267e-07,1.556649026066934e-06,5.552853969227311e-10,3.4022102318247495e-08,2.3046899056895646e-12,7.978420569131698e-11,1.1735625180436357e-13,1.6360099691301405e-20,1.0204055707014273e-15,3.7869481689583877e-14,8.541317931394538e-11,2.9618838389559614e-14,2.8909606921323887e-16
2.845208166782711e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551123595559263,0.0,0.17646898682399148,8.03836057476326e-31,3.390102626319668e-10,6.602615277664467e-09,1.0964667906456446e-10,0.0,1.5961365693820892e-06,0.0,0.0,1.52147764157913e-11,0.0,0.11759836076720717,7.455300417069506e-13,0.0,6.305396260137887e-09,0.0,4.147428932249445e-05,5.988057390182175e-09,7.2047735999885015e-06,8.902043791870397e-11,4.983413672793871e-06,2.200705228266471e-10,6.444162912216943e-07,1.5625087022400198e-06,5.574142912790916e-10,3.4225067307043245e-08,2.3189934744395217e-12,7.995582147714405e-11,1.1808972854824829e-13,1.6426249816914592e-20,1.0242950358650686e-15,3.809809109338023e-14,8.593992450271808e-11,2.980257553998061e-14,2.914623451009795e-16
2.8511424928021658e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551122094607523,0.0,0.1764689807375656,8.087876467755077e-31,3.411155962371803e-10,6.643448408441222e-09,1.1030359026996272e-10,0.0,1.6022063873651858e-06,0.0,0.0,1.5273576401447365e-11,0.0,0.11759834585283803,7.495999856385595e-13,0.0,6.331066801360159e-09,0.0,4.1474281881581786e-05,5.9880569298462675e-09,7.219584550619492e-06,8.902583286808263e-11,4.991032937956657e-06,2.2002584376806095e-10,6.456462640307135e-07,1.5683768971156973e-06,5.595464684855361e-10,3.44287954237783e-08,2.3333552494184344e-12,8.012745121708808e-11,1.1882620803858922e-13,1.6492524919252763e-20,1.0281904571954894e-15,3.832757696633262e-14,8.646877650780411e-11,2.998705209555396e-14,2.9384286610353637e-16
2.8570768188216204e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551120593675955,0.0,0.17646897464183853,8.137591924898088e-31,3.4322949309642677e-10,6.684447110043755e-09,1.1096300016490893e-10,0.0,1.608285473167774e-06,0.0,0.0,1.5332471351261438e-11,0.0,0.11759833093904493,7.536826204045974e-13,0.0,6.356786140609631e-09,0.0,4.147427444090262e-05,5.988056470676652e-09,7.234394531697435e-06,8.903122002701074e-11,4.998642794215692e-06,2.199811883822683e-10,6.468757958307189e-07,1.5742535981247257e-06,5.616819244885304e-10,3.463328777600204e-08,2.347775341621918e-12,8.029909489914258e-11,1.1956569601878313e-13,1.655892495377944e-20,1.0320918273502583e-15,3.855794066383502e-14,8.699973903013228e-11,3.0172269364702356e-14,2.9623768669163054e-16
2.863011144841075e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551119092764493,0.0,0.17646896853682167,8.187507321935356e-31,3.453519694772743e-10,6.725611697029336e-09,1.1162491257734419e-10,0.0,1.614373815345536e-06,0.0,0.0,1.5391461166539983e-11,0.0,0.11759831602582765,7.577779524082386e-13,0.0,6.382554257818532e-09,0.0,4.147426700045676e-05,5.988056009407092e-09,7.249203542803995e-06,8.903659935510298e-11,5.006243253027347e-06,2.1993655665045662e-10,6.481048868275271e-07,1.580138792710888e-06,5.638206552386632e-10,3.4838545469897797e-08,2.3622538620080636e-12,8.047075250711035e-11,1.2030819823026282e-13,1.6625449875699635e-20,1.035999138974292e-15,3.8789183539900594e-14,8.753281576778254e-11,3.035822865484471e-14,2.9864686140484102e-16
2.8689454708605296e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551117591873054,0.0,0.17646896242252666,8.237623034455155e-31,3.474830416394362e-10,6.7669424838050164e-09,1.1228933132970398e-10,0.0,1.6204714024705882e-06,0.0,0.0,1.5450545748693348e-11,0.0,0.11759830111318602,7.6188598800623e-13,0.0,6.408371132925871e-09,0.0,4.147425956024403e-05,5.988055547544542e-09,7.264011583521019e-06,8.904197077893856e-11,5.013834325831639e-06,2.198919485538372e-10,6.493335372267872e-07,1.586032468336335e-06,5.659626566923379e-10,3.5044569609722e-08,2.3767909214819642e-12,8.064242402504529e-11,1.210537204116884e-13,1.669209964054005e-20,1.039912384731385e-15,3.902130694659465e-14,8.806801041481451e-11,3.0544931271982e-14,3.010704448792311e-16
2.8748797968799842e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855111609100159,0.0,0.1764689562989646,8.287939437933307e-31,3.496227258364556e-10,6.808439784659738e-09,1.1295626024010927e-10,0.0,1.6265782231279281e-06,0.0,0.0,1.5509724999213357e-11,0.0,0.11759828620111977,7.660067335192244e-13,0.0,6.434236745875009e-09,0.0,4.147425212026426e-05,5.9880550879246625e-09,7.2788186534304896e-06,8.904733438970912e-11,5.0214160240555726e-06,2.19847364073642e-10,6.505617472340172e-07,1.5919346124776126e-06,5.681079248105169e-10,3.5251361298221224e-08,2.391386630907042e-12,8.081410944087519e-11,1.218022682995415e-13,1.6758874204061787e-20,1.0438315573114896e-15,3.925431223445603e-14,8.86053266621247e-11,3.0732378521000073e-14,3.0350849182689063e-16
2.880814122899439e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551114590150023,0.0,0.17646895016614722,8.338456907703911e-31,3.5177103831514905e-10,6.850103913753738e-09,1.1362570312197364e-10,0.0,1.632694265916605e-06,0.0,0.0,1.5568998819680686e-11,0.0,0.1175982712896287,7.701401952283758e-13,0.0,6.460151076614349e-09,0.0,4.1474244680517265e-05,5.9880546277650986e-09,7.293624752114482e-06,8.905269032891105e-11,5.028988359112037e-06,2.1980280319112138e-10,6.517895170545926e-07,1.5978452126269732e-06,5.702564555591335e-10,3.545892163649461e-08,2.4060411011013017e-12,8.098580874062708e-11,1.225538476279292e-13,1.682577352178481e-20,1.0477566494048546e-15,3.948820075235814e-14,8.914476819716292e-11,3.0920571705569544e-14,3.05961057047725e-16
2.8867484489188935e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855111308931829,0.0,0.1764689440240857,8.389175818967647e-31,3.539279953162328e-10,6.891935185130421e-09,1.1429766378445011e-10,0.0,1.6388195194483858e-06,0.0,0.0,1.5628367111756495e-11,0.0,0.11759825637871262,7.742863793793333e-13,0.0,6.48611410509708e-09,0.0,4.1474237241002894e-05,5.988054164607192e-09,7.308429879155249e-06,8.905803836324166e-11,5.03655134240163e-06,2.1975826588754872e-10,6.530168468937593e-07,1.6037642562908833e-06,5.724082449086225e-10,3.5667251724150326e-08,2.420754442841531e-12,8.115752190679414e-11,1.2330846412880484e-13,1.6892797549051346e-20,1.0516876536764643e-15,3.972297384766699e-14,8.968633870424862e-11,3.110951212825781e-14,3.084281954141518e-16
2.892682774938348e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855111158850631,0.0,0.1764689378727915,8.440096546801906e-31,3.5609361307396416e-10,6.933933912709471e-09,1.1497214603218561e-10,0.0,1.6449539723484893e-06,0.0,0.0,1.568782977718709e-11,0.0,0.11759824146837126,7.784452921803148e-13,0.0,6.512125811280753e-09,0.0,4.147422980172094e-05,5.988053703170778e-09,7.323234034135191e-06,8.906337863559749e-11,5.044104985311175e-06,2.1971375214421962e-10,6.54243736956626e-07,1.6096917309908425e-06,5.745632888341776e-10,3.587635265921987e-08,2.435526766860856e-12,8.13292489243137e-11,1.240661235318416e-13,1.6959946241925837e-20,1.0556245628518893e-15,3.9958632866154343e-14,9.023004186438577e-11,3.129920109046369e-14,3.1090996187680976e-16
2.8986171009578027e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855111008771403,0.0,0.17646893171227596,8.491219466153312e-31,3.58267907815766e-10,6.976100410279647e-09,1.1564915366505872e-10,0.0,1.651097613256368e-06,0.0,0.0,1.5747386717808873e-11,0.0,0.11759822655860444,7.826169397999328e-13,0.0,6.538186175127936e-09,0.0,4.1474222362671255e-05,5.988053240996821e-09,7.338037216636841e-06,8.906871111653735e-11,5.0516492992134475e-06,2.1966926194244956e-10,6.554701874481568e-07,1.6156276242642598e-06,5.767215833160292e-10,3.608622553806611e-08,2.4503581838462146e-12,8.150098978021814e-11,1.2482683156429978e-13,1.7027219555988853e-20,1.0595673696318436e-15,4.0195179151904954e-14,9.077588135507018e-11,3.148963989234923e-14,3.1340641147209886e-16
2.9045514269772574e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855110858694138,0.0,0.17646892554255045,8.542544951830385e-31,3.6045089576221647e-10,7.018434991498544e-09,1.1632869047817721e-10,0.0,1.657250430825714e-06,0.0,0.0,1.5807037835548417e-11,0.0,0.11759821164941195,7.868013283672947e-13,0.0,6.56429517660675e-09,0.0,4.147421492385364e-05,5.988052780427145e-09,7.352839426242875e-06,8.907403588744415e-11,5.0591842954668906e-06,2.1962479526357458e-10,6.566961985731713e-07,1.6215719236644596e-06,5.788831243394471e-10,3.629687145538262e-08,2.465248804438261e-12,8.167274446090733e-11,1.2559059395102353e-13,1.7094617447237018e-20,1.0635160667492072e-15,4.0432614047315644e-14,9.132386085028295e-11,3.1680829832837344e-14,3.1591759932189034e-16
2.910485752996712e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551107086188293,0.0,0.17646891936362627,8.59407337850773e-31,3.626425931272292e-10,7.060937969895981e-09,1.170107602620096e-10,0.0,1.6634124137240692e-06,0.0,0.0,1.5866783032420013e-11,0.0,0.11759819674079357,7.909984639732576e-13,0.0,6.590452795690736e-09,0.0,4.147420748526793e-05,5.988052317562407e-09,7.3676406625361014e-06,8.907935284433132e-11,5.066709985416311e-06,2.1958035208895237e-10,6.579217705363472e-07,1.6275246167602432e-06,5.810479078946007e-10,3.650829150423979e-08,2.4801987392325693e-12,8.184451295219147e-11,1.263574164145039e-13,1.716213987122482e-20,1.0674706469120614e-15,4.067093889314192e-14,9.187398402058095e-11,3.187277220964366e-14,3.184435806304524e-16
2.9164200790161666e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285511055854547,0.0,0.17646891317551486,8.645805120725018e-31,3.648430161181411e-10,7.103609658875633e-09,1.1769536680245121e-10,0.0,1.6695835506326247e-06,0.0,0.0,1.5926622210524434e-11,0.0,0.11759818183274905,7.952083526711154e-13,0.0,6.616659012358466e-09,0.0,4.147420004691395e-05,5.988051856652854e-09,7.38244092509949e-06,8.908466210727367e-11,5.074226380392681e-06,2.1953593239996122e-10,6.59146903542224e-07,1.6334856911356686e-06,5.832159299764901e-10,3.6720486776107944e-08,2.495208098780205e-12,8.201629523881197e-11,1.2712730467491038e-13,1.722978678419566e-20,1.0714311028796673e-15,4.09101550285213e-14,9.24262545331395e-11,3.206546831929174e-14,3.2098441068223396e-16
2.9223544050356212e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551104084740536,0.0,0.17646890697822734,8.697740552893577e-31,3.67052180935681e-10,7.146450371714399e-09,1.1838251388080687e-10,0.0,1.675763830246274e-06,0.0,0.0,1.5986555272049334e-11,0.0,0.11759816692527822,7.994310004765634e-13,0.0,6.642913806593393e-09,0.0,4.1474192608791536e-05,5.988051393127969e-09,7.397240213516147e-06,8.908996356966874e-11,5.081733491713523e-06,2.1949153617800063e-10,6.60371597795201e-07,1.6394551343901087e-06,5.853871865849638e-10,3.693345836085145e-08,2.510276993587497e-12,8.218809130666703e-11,1.279002644500794e-13,1.7297558141765854e-20,1.0753974273750458e-15,4.1150263790967186e-14,9.298067605173521e-11,3.2258919457106965e-14,3.2354014484322657e-16
2.928288731055076e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551102584045734,0.0,0.17646890077177513,8.74988004927287e-31,3.6927010377310603e-10,7.189460421545767e-09,1.19072205273195e-10,0.0,1.681953241275391e-06,0.0,0.0,1.604658211928048e-11,0.0,0.11759815201838082,8.036664133629455e-13,0.0,6.6692171583845796e-09,0.0,4.14741851709005e-05,5.988050931443292e-09,7.412038527369341e-06,8.909525735575959e-11,5.089231330680682e-06,2.1944716340449088e-10,6.615958534995201e-07,1.6454329341402354e-06,5.875616737253475e-10,3.714720734652026e-08,2.5254055341101816e-12,8.235990114093123e-11,1.2867630145520961e-13,1.7365453900308547e-20,1.079369613177481e-15,4.139126651615805e-14,9.353725223630008e-11,3.2453126917059166e-14,3.261108385708626e-16
2.933629624472585e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551101233436904,0.0,0.17646889517814163,8.79698038015583e-31,3.712737358132574e-10,7.228314508245715e-09,1.1969510603285074e-10,0.0,1.6875315092397599e-06,0.0,0.0,1.610068638786246e-11,0.0,0.11759813860266329,8.074892040178309e-13,0.0,6.692931675171429e-09,0.0,4.147417847699626e-05,5.9880505153669106e-09,7.425356176241123e-06,8.910001515468692e-11,5.09597146722105e-06,2.1940724794141735e-10,6.626973088430211e-07,1.6508200884941943e-06,5.895214709579968e-10,3.7340247009653474e-08,2.539072308930064e-12,8.251454175004619e-11,1.293773705135515e-13,1.7426666409356078e-20,1.0829495858250117e-15,4.1608934409870216e-14,9.404001606455297e-11,3.26285613551362e-14,3.28437299243232e-16
2.9389705178900944e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855109988284366,0.0,0.17646888957710205,8.84424657878468e-31,3.7328448675830453e-10,7.2673062395795276e-09,1.2032007348956184e-10,0.0,1.693117156302061e-06,0.0,0.0,1.615486647265011e-11,0.0,0.1175981251874099,8.113223435100501e-13,0.0,6.716685492791561e-09,0.0,4.147417178327917e-05,5.988050099145839e-09,7.438673035075426e-06,8.91047667081873e-11,5.102704110522609e-06,2.1936735144304144e-10,6.637984092761713e-07,1.656213992580933e-06,5.914838787829389e-10,3.75339180389816e-08,2.552787566685193e-12,8.266919348761768e-11,1.3008094091939277e-13,1.748797961549415e-20,1.0865342949915297e-15,4.182732846591671e-14,9.454453079837135e-11,3.280461040327052e-14,3.307759626688936e-16
2.9443114113076037e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855109853226594,0.0,0.1764688839686646,8.891678917732604e-31,3.753023683998991e-10,7.306435843567391e-09,1.2094711038695068e-10,0.0,1.6987101742595214e-06,0.0,0.0,1.6209122302583342e-11,0.0,0.11759811177262056,8.15165836119751e-13,0.0,6.740478596667034e-09,0.0,4.147416508974911e-05,5.9880496825405505e-09,7.451989103568741e-06,8.910951201874655e-11,5.109429268797181e-06,2.1932747389586066e-10,6.648991549475841e-07,1.661614637403589e-06,5.934488942977394e-10,3.772822122448593e-08,2.5665513878081322e-12,8.282385634327014e-11,1.3078701683444151e-13,1.7549393486755926e-20,1.0901237354127448e-15,4.204644965476355e-14,9.505079909903064e-11,3.298127500236359e-14,3.331268694387969e-16
2.949652304725113e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551097181703705,0.0,0.17646887835283753,8.93927766948345e-31,3.7732739252523314e-10,7.345703548143783e-09,1.2157621946555486e-10,0.0,1.7043105549185743e-06,0.0,0.0,1.626345380666053e-11,0.0,0.11759809835829504,8.190196861021824e-13,0.0,6.764310972223316e-09,0.0,4.1474158396405946e-05,5.988049266045588e-09,7.465304381417656e-06,8.911425110425365e-11,5.116146950247391e-06,2.1928761528638784e-10,6.65999546005779e-07,1.6670220139755897e-06,5.954165146032212e-10,3.7923157355068835e-08,2.5803638527012063e-12,8.297853030641125e-11,1.3149560241883162e-13,1.761090799126552e-20,1.093717901833933e-15,4.226629894578536e-14,9.55588236255076e-11,3.31585560925064e-14,3.354900601983685e-16
2.9549931981426223e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551095831156903,0.0,0.17646887272962897,8.987043106436343e-31,3.793595709172162e-10,7.385109581160865e-09,1.222074034629531e-10,0.0,1.7099182900944846e-06,0.0,0.0,1.631786091393609e-11,0.0,0.11759808494443323,8.228838976887888e-13,0.0,6.788182604889129e-09,0.0,4.147415170324957e-05,5.988048849272517e-09,7.478618868318851e-06,8.91189839636271e-11,5.122857163067067e-06,2.1924777560114863e-10,6.670995825991856e-07,1.6724361133202328e-06,5.973867368033323e-10,3.811872721859767e-08,2.594225041737692e-12,8.313321536653224e-11,1.3220670183118518e-13,1.7672523097114707e-20,1.097316789001616e-15,4.248687730730993e-14,9.606860703457098e-11,3.333645461301144e-14,3.3786557564538595e-16
2.9603340915601316e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285510944806255,0.0,0.1764688670990471,9.034975500910528e-31,3.813989153547504e-10,7.424654170393729e-09,1.2284066511395719e-10,0.0,1.7155333716107747e-06,0.0,0.0,1.6372343553516902e-11,0.0,0.11759807153103492,8.267584750888161e-13,0.0,6.812093480096229e-09,0.0,4.1474145010279835e-05,5.988048432513317e-09,7.491932563969097e-06,8.912371060960292e-11,5.129559915441781e-06,2.192079548266819e-10,6.681992648761496e-07,1.6778569264700451e-06,5.993595580049432e-10,3.831493160197208e-08,2.608135035263676e-12,8.328791151302635e-11,1.329203192287093e-13,1.7734238772478233e-20,1.1009203916709858e-15,4.270818570668609e-14,9.65801519809222e-11,3.351497150246231e-14,3.4025345652650583e-16
2.965674984977641e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855109313010943,0.0,0.17646886146110013,9.083075125133401e-31,3.8344543761208897e-10,7.464337543528062e-09,1.2347600715017167e-10,0.0,1.721155791300539e-06,0.0,0.0,1.6426901654570637e-11,0.0,0.11759805811810001,8.306434224858389e-13,0.0,6.836043583279896e-09,0.0,4.147413831749663e-05,5.988048015596165e-09,7.50524546806526e-06,8.912843104580678e-11,5.136255215547565e-06,2.1916815294954184e-10,6.692985929849182e-07,1.6832844444682508e-06,6.013349753183113e-10,3.8511771290969996e-08,2.622093913593698e-12,8.344261873538074e-11,1.3363645876697017e-13,1.7796054985533393e-20,1.1045287046010834e-15,4.293022511012803e-14,9.7093461116864e-11,3.369410769859693e-14,3.426537436451101e-16
2.9710158783951502e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551091779608645,0.0,0.17646885581579613,9.13134225124287e-31,3.854991494589914e-10,7.504159928163076e-09,1.2411343230010365e-10,0.0,1.7267855410061182e-06,0.0,0.0,1.648153514632372e-11,0.0,0.11759804470562832,8.3453874403871e-13,0.0,6.86003289987881e-09,0.0,4.1474131624899805e-05,5.988047598538732e-09,7.5185575803043095e-06,8.913314527938783e-11,5.1429430715512215e-06,2.1912836995629508e-10,6.703975670736452e-07,1.6887186583684074e-06,6.033129858569649e-10,3.870924707028598e-08,2.636101757011788e-12,8.359733702296244e-11,1.343551245999473e-13,1.785797170450736e-20,1.1081417225578053e-15,4.3152996482753933e-14,9.760853709237926e-11,3.387386413833529e-14,3.450664778592819e-16
2.9763567718126595e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551090429123116,0.0,0.17646885016314334,9.179777151292264e-31,3.8756006266091684e-10,7.544121551815226e-09,1.2475294328929865e-10,0.0,1.7324226125786895e-06,0.0,0.0,1.653624395805873e-11,0.0,0.1175980312936197,8.38444443882729e-13,0.0,6.8840614153349065e-09,0.0,4.147412493248927e-05,5.988047181380312e-09,7.531868900383311e-06,8.913785331815561e-11,5.14962349161073e-06,2.1908860583352109e-10,6.714961872903936e-07,1.6941595592339492e-06,6.052935867375597e-10,3.8907359723578965e-08,2.6501586457727748e-12,8.375206636528956e-11,1.350763208801022e-13,1.7919988897663363e-20,1.1117594403128327e-15,4.337650078863434e-14,9.812538255523019e-11,3.405424175781437e-14,3.4749170007947743e-16
2.987038558647678e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551087728197583,0.0,0.1764688388358239,9.27715136100152e-31,3.9170354017032373e-10,7.624463425825608e-09,1.260382336729804e-10,0.0,1.7437186887733298e-06,0.0,0.0,1.6645887258883462e-11,0.0,0.117598004470991,8.462869948691981e-13,0.0,6.932235984602612e-09,0.0,4.147411154822652e-05,5.988046346693976e-09,7.558489162849875e-06,8.91472508377008e-11,5.162962056485518e-06,2.190091341457793e-10,6.736923666997611e-07,1.7050613861638885e-06,6.092625480066993e-10,3.9305498781598124e-08,2.6784198801976905e-12,8.406155817201844e-11,1.365263213842539e-13,1.8044324579727224e-20,1.1190089543314909e-15,4.3825712051246945e-14,9.916439252295642e-11,3.4416864276652917e-14,3.523797724389825e-16
2.9977203454826967e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855108502733245,0.0,0.17646882747920678,9.37519992898754e-31,3.9587596417790836e-10,7.705364984033147e-09,1.2733190004640718e-10,0.0,1.755043954870483e-06,0.0,0.0,1.6755830992428567e-11,0.0,0.11759797765021267,8.541711080595166e-13,0.0,6.9805671746839644e-09,0.0,4.147409816470737e-05,5.9880455115335936e-09,7.5851062530433335e-06,8.915662365977487e-11,5.176270975259551e-06,2.1892973777922695e-10,6.758871323957237e-07,1.7159898539629137e-06,6.132418361214668e-10,3.970619471360586e-08,2.706878258322187e-12,8.437109407164352e-11,1.3798649346872978e-13,1.816906177849135e-20,1.126277204942135e-15,4.4277866589594086e-14,1.0021051215765957e-10,3.478198272852464e-14,3.5731828905243465e-16
3.008402132317715e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551082326527344,0.0,0.1764688160933569,9.47392502860731e-31,4.000774286518534e-10,7.786828043574166e-09,1.2863396410712536e-10,0.0,1.7663983459983551e-06,0.0,0.0,1.6866074594982388e-11,0.0,0.11759795083128347,8.620968156931172e-13,0.0,7.02905486923271e-09,0.0,4.147408478193081e-05,5.9880446758989875e-09,7.6117201685435925e-06,8.916597183967264e-11,5.189550312878564e-06,2.1885041662699066e-10,6.780804855595331e-07,1.726944891494778e-06,6.172314281279108e-10,4.010945375152086e-08,2.7355344211280446e-12,8.468067398003335e-11,1.3945687029832833e-13,1.8294200241273796e-20,1.1335641505210283e-15,4.4732972078447645e-14,1.0126376256105837e-10,3.5149604574184157e-14,3.623075790897606e-16
3.0297657059877524e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855107692509569,0.0,0.17646879323421769,9.673413509334188e-31,4.085678545236429e-10,7.951445928490905e-09,1.31263371842502e-10,0.0,1.7891942445696843e-06,0.0,0.0,1.7087459156794657e-11,0.0,0.11759789719896738,8.7807314139217e-13,0.0,7.1264993066115925e-09,0.0,4.147405801860149e-05,5.988043003211373e-09,7.664938465791797e-06,8.91845944936905e-11,5.216020503725337e-06,2.1869199953904385e-10,6.824629590084388e-07,1.7489343920061826e-06,6.25241432251464e-10,4.092368598949454e-08,2.793442662343074e-12,8.52999654865891e-11,1.4242837072926264e-13,1.8545679950922115e-20,1.1481939605442916e-15,4.565206652251577e-14,1.0339173990068037e-10,3.589238822636821e-14,3.724398003168046e-16
3.0511292796577896e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551071523899624,0.0,0.1764687702589226,9.875634162718589e-31,4.1717556814120214e-10,8.118331590849991e-09,1.3392662950868116e-10,0.0,1.8121058683503316e-06,0.0,0.0,1.731003645269827e-11,0.0,0.11759784357403277,8.942162224851967e-13,0.0,7.224568367024649e-09,0.0,4.147403125823069e-05,5.988041328639288e-09,7.71814403526436e-06,8.920311923996225e-11,5.242373145760217e-06,2.1853388203123455e-10,6.868397964675008e-07,1.771029321779123e-06,6.332923777497376e-10,4.174824501845122e-08,2.852149722235246e-12,8.59194320186866e-11,1.4544108750474582e-13,1.8798761698220692e-20,1.1628980532307948e-15,4.658305644523608e-14,1.0554849263575315e-10,3.664527466542903e-14,3.827790862519532e-16
3.072492853327827e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551066122936164,0.0,0.17646874716798566,1.00806043265464e-30,4.259013187494014e-10,8.287499519472054e-09,1.366239089780728e-10,0.0,1.8351327034627065e-06,0.0,0.0,1.75338020054767e-11,0.0,0.11759778995646962,9.105263036675915e-13,0.0,7.32326112160046e-09,0.0,4.147400450081051e-05,5.988039652190926e-09,7.77133685765573e-06,8.922154651676813e-11,5.268608753462851e-06,2.1837606325626772e-10,6.912110073346404e-07,1.7932291174196774e-06,6.413840827945926e-10,4.258318009664408e-08,2.9116607116274732e-12,8.653907290476255e-11,1.4849528506037548e-13,1.9053443481479694e-20,1.177676098858823e-15,4.752600264051174e-14,1.0773418828425653e-10,3.7408323120497444e-14,3.933281003727659e-16
