Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58)
4.2376219727624254e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285521219256185,0.0,0.17647058700584262,0.0,0.0,2.2700553284248898e-14,3.665835554963769e-27,0.0,1.7049338595983082e-16,0.0,0.0,3.924962704383643e-15,0.0,0.11760832939345761,1.9504188139663367e-28,0.0,0.0,0.0,3.862187539424416e-05,5.988314521526428e-09,1.0873109902446692e-07,8.539900619218423e-11,9.817225923384162e-08,2.442146885258637e-10,1.0229275080989788e-08
4.268289418962631e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855211636984057,0.0,0.17647058700584317,0.0,0.0,2.3196823219210554e-14,3.774022060914677e-27,0.0,1.742529087731077e-16,0.0,0.0,3.981905333112915e-15,0.0,0.11760827383567327,2.0225829440269797e-28,0.0,0.0,0.0,3.8676646567844356e-05,5.988313355980503e-09,1.09517708742157e-07,8.539947835554282e-11,9.888318939267771e-08,2.4421144728795516e-10,1.0304958450881751e-08
4.298956865162837e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855211091910379,0.0,0.17647058700584375,0.0,0.0,2.3700272036582693e-14,3.884585409183849e-27,0.0,1.7806727958171683e-16,0.0,0.0,4.039257039380317e-15,0.0,0.11760821932830048,2.096867218586152e-28,0.0,0.0,0.0,3.873036733237751e-05,5.988312212471295e-09,1.1030431593039425e-07,8.539995191082618e-11,9.959411856566695e-08,2.442082103950653e-10,1.0380640286087972e-08
4.3296243113630425e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855210557139369,0.0,0.17647058700584434,0.0,0.0,2.4210951243752726e-14,3.9975601494231374e-27,0.0,1.819368951418816e-16,0.0,0.0,4.097017802079594e-15,0.0,0.11760816585119452,2.173318004719022e-28,0.0,0.0,0.0,3.878305783258901e-05,5.9883110905761136e-09,1.1109092060180628e-07,8.540042683132464e-11,1.0030504676430188e-07,2.4420497776559533e-10,1.0456320587954003e-08
4.3602917575632483e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855210032473442,0.0,0.17647058700584486,0.0,0.0,2.472891234727917e-14,4.1129810803043284e-27,0.0,1.8586215220142227e-16,0.0,0.0,4.155187600112055e-15,0.0,0.117608113384597,2.251982340314089e-28,0.0,0.0,0.0,3.8834737826887824e-05,5.988309989880448e-09,1.1187752276877711e-07,8.540090309084088e-11,1.0101597399985448e-07,2.442017493195128e-10,1.0531999357800307e-08
4.390959203763454e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855209517718805,0.0,0.17647058700584542,0.0,0.0,2.5254206852892707e-14,4.2308832495138615e-27,0.0,1.8984344749976447e-16,0.0,0.0,4.213766412386437e-15,0.0,0.11760806190912833,2.3329079388821254e-28,0.0,0.0,0.0,3.8885426694756105e-05,5.988308909977751e-09,1.1266412244345198e-07,8.540138066368003e-11,1.0172690028338047e-07,2.4419852497832217e-10,1.0607676596922758e-08
4.4216266499636597e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552090126853785,0.0,0.17647058700584592,0.0,0.0,2.578688626549713e-14,4.35130195374757e-27,0.0,1.938811777679479e-16,0.0,0.0,4.272754217818792e-15,0.0,0.11760801140578074,2.4161431943649562e-28,0.0,0.0,0.0,3.89351434440165e-05,5.988307850469244e-09,1.1345071963774179e-07,8.540185952463989e-11,1.0243782562572343e-07,2.441953046650342e-10,1.0683352306593096e-08
4.4522940961638654e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552085171867286,0.0,0.17647058700584645,0.0,0.0,2.632700208917033e-14,4.47427273870542e-27,0.0,1.9797573972863436e-16,0.0,0.0,4.332150995332359e-15,0.0,0.11760796185591095,2.501737185944046e-28,0.0,0.0,0.0,3.898390671795978e-05,5.98830681096381e-09,1.1423731436332774e-07,8.540233964900173e-11,1.0314875003751891e-07,2.441920883041383e-10,1.075902648805941e-08
4.482961542364071e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285520803104,0.0,0.17647058700584697,0.0,0.0,2.687460582716525e-14,4.5998313990862514e-27,0.0,2.0212753009611545e-16,0.0,0.0,4.391956723857444e-15,0.0,0.11760791324123314,2.589739682848934e-28,0.0,0.0,0.0,3.9031734802335595e-05,5.988305791077838e-09,1.1502390663166572e-07,8.540282101252093e-11,1.0385967352919836e-07,2.4418887582157307e-10,1.083469914254657e-08
4.513628988564277e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285520755406584,0.0,0.17647058700584745,0.0,0.0,2.7429748981910726e-14,4.728013978582531e-27,0.0,2.0633694557632026e-16,0.0,0.0,4.4521713823313085e-15,0.0,0.11760786554381229,2.680201149165469e-28,0.0,0.0,0.0,3.907864563220942e-05,5.9883047904350574e-09,1.1581049645399047e-07,8.540330359141766e-11,1.0457059611099313e-07,2.4418566714469894e-10,1.0910370271256695e-08
4.5442964347644826e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552070860883383,0.0,0.17647058700584795,0.0,0.0,2.7992483055012392e-14,4.8588567698751e-27,0.0,2.1060438286682265e-16,0.0,0.0,4.512794949698044e-15,0.0,0.11760781874605725,2.773172748643894e-28,0.0,0.0,0.0,3.912465679868802e-05,5.988303808666429e-09,1.1659708384132003e-07,8.540378736236833e-11,1.0528151779293814e-07,2.4418246220227096e-10,1.0986039875369573e-08
4.5749638809646883e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552066269349574,0.0,0.17647058700584844,0.0,0.0,2.856285954725351e-14,4.9923963146279356e-27,0.0,2.1493023865684845e-16,0.0,0.0,4.5738274049084764e-15,0.0,0.11760777283071425,2.868706349506736e-28,0.0,0.0,0.0,3.9169785555515945e-05,5.9883028454099816e-09,1.1738366880445981e-07,8.540427230249661e-11,1.0599243858487585e-07,2.4417926092441175e-10,1.1061707956043099e-08
4.605631327164894e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552061764364683,0.0,0.1764705870058489,0.0,0.0,2.914092995859573e-14,5.128669403482918e-27,0.0,2.1931490962728224e-16,0.0,0.0,4.635268726920038e-15,0.0,0.11760772778086048,2.96685452925653e-28,0.0,0.0,0.0,3.921404882554549e-05,5.988301900310691e-09,1.1817025135400664e-07,8.540475838936492e-11,1.0670335849645986e-07,2.441760632425855e-10,1.1137374514413691e-08
4.6362987733651e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552057344268883,0.0,0.17647058700584936,0.0,0.0,2.9726745788179944e-14,5.2677130760545885e-27,0.0,2.2375879245067404e-16,0.0,0.0,4.697118894696669e-15,0.0,0.11760768357989755,3.0676705794833705e-28,0.0,0.0,0.0,3.92574632070824e-05,5.988300973020342e-09,1.1895683150035277e-07,8.540524560096593e-11,1.0741427753715846e-07,2.4417286908957204e-10,1.1213039551596705e-08
4.666966219565306e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552053007434164,0.0,0.17647058700584983,0.0,0.0,3.0320358534326966e-14,5.409564620924929e-27,0.0,2.2826228379124536e-16,0.0,0.0,4.75937788720871e-15,0.0,0.11760764021154552,3.1712085106722833e-28,0.0,0.0,0.0,3.930004498011019e-05,5.9883000631973905e-09,1.1974340925368988e-07,8.540573391571447e-11,1.0812519571625834e-07,2.4416967839944146e-10,1.1288703068686835e-08
4.697633665765512e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552048752263753,0.0,0.17647058700585025,0.0,0.0,3.0921819694538255e-14,5.5542615756381274e-27,0.0,2.3282578030489607e-16,0.0,0.0,4.822045683432793e-15,0.0,0.11760759765983664,3.2775230570104207e-28,0.0,0.0,0.0,3.934181011239476e-05,5.9882991705068495e-09,1.2052998462401285e-07,8.540622331243937e-11,1.0883611304286794e-07,2.441664911075298e-10,1.1364365066758519e-08
4.728301111965717e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552044577191504,0.0,0.1764705870058507,0.0,0.0,3.153118076549662e-14,5.701841726695361e-27,0.0,2.374496786392097e-16,0.0,0.0,4.885122262351748e-15,0.0,0.11760755590910925,3.386669681194088e-28,0.0,0.0,0.0,3.9382774265472256e-05,5.988298294620156e-09,1.2131655762112358e-07,8.54067137703754e-11,1.0954702952592095e-07,2.4416330715041446e-10,1.1440025546866315e-08
4.758968558165923e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285520404806813,0.0,0.17647058700585114,0.0,0.0,3.214849324306692e-14,5.852343109549586e-27,0.0,2.421343754334594e-16,0.0,0.0,4.948607602954492e-15,0.0,0.11760751494400229,3.4987045792355865e-28,0.0,0.0,0.0,3.9422952800521854e-05,5.988297435215049e-09,1.2210312825463455e-07,8.540720526915556e-11,1.1025794517417959e-07,2.4416012646589004e-10,1.1515684510045289e-08
4.789636004366129e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552036461226454,0.0,0.17647058700585153,0.0,0.0,3.277380862229664e-14,6.00580400860031e-27,0.0,2.4688026731861355e-16,0.0,0.0,5.0125016842359415e-15,0.0,0.1176074747494491,3.613684685269896e-28,0.0,0.0,0.0,3.946236078412606e-05,5.988296591975436e-09,1.2288969653397266e-07,8.540769778880348e-11,1.10968859996238e-07,2.4415694899294547e-10,1.15913419573114e-08
4.820303450566335e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552032517349235,0.0,0.17647058700585194,0.0,0.0,3.3407178397416547e-14,6.162262957188387e-27,0.0,2.5168775091734127e-16,0.0,0.0,5.076804485196906e-15,0.0,0.11760743531067204,3.731667676361161e-28,0.0,0.0,0.0,3.9501012993920434e-05,5.988295764591305e-09,1.2367626246838275e-07,8.540819130972606e-11,1.116797740005253e-07,2.44153774671741e-10,1.1666997889661834e-08
4.85097089676654e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552028647600197,0.0,0.17647058700585236,0.0,0.0,3.404865406184127e-14,6.321758737590817e-27,0.0,2.5655722284401704e-16,0.0,0.0,5.141515984844e-15,0.0,0.11760739661317689,3.852711977309023e-28,0.0,0.0,0.0,3.953892392413507e-05,5.988294952758576e-09,1.2446282606693098e-07,8.540868581270574e-11,1.12390687195309e-07,2.441506034435856e-10,1.1742652308075415e-08
4.881638342966746e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855202485055773,0.0,0.17647058700585277,0.0,0.0,3.469828710816986e-14,6.484330381015528e-27,0.0,2.614890797047264e-16,0.0,0.0,5.206636162189552e-15,0.0,0.11760735864274738,3.976876765454761e-28,0.0,0.0,0.0,3.957610779102965e-05,5.988294156179009e-09,1.2524938733850826e-07,8.54091812788937e-11,1.1310159958869785e-07,2.441474352509146e-10,1.1818305213512909e-08
4.912305789166952e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855202112482746,0.0,0.17647058700585314,0.0,0.0,3.535612902818637e-14,6.650017167596182e-27,0.0,2.664837180972703e-16,0.0,0.0,5.272164996251503e-15,0.0,0.11760732138543985,4.10422197548727e-28,0.0,0.0,0.0,3.961257853822452e-05,5.988293374560075e-09,1.2603594629183381e-07,8.54096776898025e-11,1.1381251118864502e-07,2.4414427003726867e-10,1.1893956606917395e-08
4.942973235367158e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552017469041774,0.0,0.17647058700585352,0.0,0.0,3.602223131286035e-14,6.818858626386986e-27,0.0,2.7154153461116966e-16,0.0,0.0,5.3381024660533305e-15,0.0,0.1176072848275781,4.234808304248855e-28,0.0,0.0,0.0,3.9648349841929206e-05,5.988292607614862e-09,1.2682250293545817e-07,8.54101750272993e-11,1.1452342200295112e-07,2.441411077472723e-10,1.1969606489214608e-08
4.973640681567363e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855201388185927,0.0,0.1764705870058539,0.0,0.0,3.669664545234731e-14,6.990894535357474e-27,0.0,2.7666292582767006e-16,0.0,0.0,5.404448550623949e-15,0.0,0.1176072489557482,4.368697215540852e-28,0.0,0.0,0.0,3.9683435116070886e-05,5.988291855061959e-09,1.2760905727776668e-07,8.541067327359896e-11,1.152343320392669e-07,2.4413794832661307e-10,1.2045254861313254e-08
5.004308127767569e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855201036196428,0.0,0.1764705870058543,0.0,0.0,3.7379422935989305e-14,7.166164921387337e-27,0.0,2.81848288319746e-16,0.0,0.0,5.471203228997632e-15,0.0,0.11760721375679345,4.505950944929079e-28,0.0,0.0,0.0,3.97178475173245e-05,5.988291116625349e-09,1.283956093269825e-07,8.541117241125751e-11,1.1594524130509649e-07,2.441347917220207e-10,1.2120901724105353e-08
5.034975573967775e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855200690806636,0.0,0.17647058700585463,0.0,0.0,3.807061525231533e-14,7.344710060261224e-27,0.0,2.8709801865210496e-16,0.0,0.0,5.5383664802139264e-15,0.0,0.11760717921780955,4.646632504549101e-28,0.0,0.0,0.0,3.975159995004622e-05,5.9882903920343065e-09,1.2918215909116983e-07,8.541167242316543e-11,1.166561498077999e-07,2.44131637881248e-10,1.2196547078466551e-08
5.06564302016798e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552003518899843,0.0,0.176470587005855,0.0,0.0,3.877027388904175e-14,7.526570476663542e-27,0.0,2.924125133811914e-16,0.0,0.0,5.60593828331757e-15,0.0,0.11760714532613951,4.790805687911335e-28,0.0,0.0,0.0,3.9784705071112474e-05,5.988289681023312e-09,1.2996870657823674e-07,8.541217329254148e-11,1.1736705755459586e-07,2.441284867530506e-10,1.2272190925256442e-08
5.096310466368186e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552000193223304,0.0,0.17647058700585536,0.0,0.0,3.947845033307276e-14,7.7117869441733e-27,0.0,2.9779216905519057e-16,0.0,0.0,5.673918617358404e-15,0.0,0.11760711206936927,4.938535074705967e-28,0.0,0.0,0.0,3.981717529466616e-05,5.9882889833319234e-09,1.3075525179593862e-07,8.541267500292617e-11,1.1807796455256465e-07,2.441253382871678e-10,1.2347833265318865e-08
5.126977912568392e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855199692981913,0.0,0.17647058700585572,0.0,0.0,4.019519607050079e-14,7.900400485258899e-27,0.0,3.0323738221403225e-16,0.0,0.0,5.742307461391305e-15,0.0,0.11760707943532271,5.089886035607692e-28,0.0,0.0,0.0,3.984902279677169e-05,5.988288298704696e-09,1.3154179475188038e-07,8.54131775381756e-11,1.1878887080865063e-07,2.4412219243430374e-10,1.2423474099482217e-08
5.157645358768598e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551993727493064,0.0,0.17647058700585602,0.0,0.0,4.092056258660686e-14,8.092452371272959e-27,0.0,3.087485493893941e-16,0.0,0.0,5.811104794476096e-15,0.0,0.11760704741205728,5.244924737080289e-28,0.0,0.0,0.0,3.9880259519980956e-05,5.988287626891087e-09,1.3232833545352022e-07,8.541368088245552e-11,1.194997763296649e-07,2.441190491461087e-10,1.2499113428559742e-08
5.188312804968803e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855199058507377,0.0,0.17647058700585636,0.0,0.0,4.1654601365860987e-14,8.287984122447158e-27,0.0,3.1432606710470554e-16,0.0,0.0,5.88031059567748e-15,0.0,0.11760701598785946,5.4037181461810235e-28,0.0,0.0,0.0,3.9910897177811565e-05,5.988286967645359e-09,1.3311487390817165e-07,8.541418502023551e-11,1.2021068112228773e-07,2.4411590837516133e-10,1.2574751253349828e-08
5.218980251169009e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551987501412346,0.0,0.1764705870058567,0.0,0.0,4.2397363891922543e-14,8.487037507887026e-27,0.0,3.199703318751503e-16,0.0,0.0,5.9499248440649554e-15,0.0,0.11760698515124038,5.566334035364851e-28,0.0,0.0,0.0,3.994094725913929e-05,5.988286320726484e-09,1.339014101230069e-07,8.541468993628277e-11,1.2092158519307145e-07,2.441127700749504e-10,1.2650387574636284e-08
5.249647697369215e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551984475381936,0.0,0.17647058700585702,0.0,0.0,4.3148901647640515e-14,8.689654545566797e-27,0.0,3.256817402076702e-16,0.0,0.0,6.019947518712747e-15,0.0,0.11760695489093145,5.732840987288475e-28,0.0,0.0,0.0,3.9970421032506235e-05,5.988285685898061e-09,1.34687944105059e-07,8.541519561565675e-11,1.216324885484423e-07,2.441096341998577e-10,1.2726022393188626e-08
5.28031514356942e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855198150587729,0.0,0.1764705870058573,0.0,0.0,4.3909266115053973e-14,8.895877502324218e-27,0.0,3.314606886009678e-16,0.0,0.0,6.090378598699738e-15,0.0,0.1176069251958803,5.903308399614202e-28,0.0,0.0,0.0,3.99993295503464e-05,5.988285062928215e-09,1.354744758612251e-07,8.541570204370338e-11,1.2234339119470345e-07,2.4410650070514037e-10,1.2801655709762358e-08
5.310982589769626e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855197859181438,0.0,0.1764705870058576,0.0,0.0,4.4678508775392225e-14,9.105748893855396e-27,0.0,3.3730757354550935e-16,0.0,0.0,6.161218063109391e-15,0.0,0.11760689605524637,6.077806489813647e-28,0.0,0.0,0.0,4.002768365313024e-05,5.988284451589529e-09,1.3626100539826862e-07,8.541620920604974e-11,1.2305429313803695e-07,2.4410336954691485e-10,1.2877287525099223e-08
5.341650035969832e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551975732129936,0.0,0.1764705870058579,0.0,0.0,4.545668110907521e-14,9.319311484709614e-27,0.0,3.432227915235278e-16,0.0,0.0,6.232465891029683e-15,0.0,0.11760686745839713,6.256406299971242e-28,0.0,0.0,0.0,4.005549397342963e-05,5.988283851658936e-09,1.3704753272282186e-07,8.541671708859841e-11,1.2376519438450625e-07,2.441002406821395e-10,1.2952917839927486e-08
5.372317482170038e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551972925781105,0.0,0.17647058700585821,0.0,0.0,4.624383459571372e-14,9.536608288284168e-27,0.0,3.4920673900902505e-16,0.0,0.0,6.304122061553041e-15,0.0,0.11760683939490389,6.439179701587586e-28,0.0,0.0,0.0,4.0082770939905014e-05,5.98828326291766e-09,1.3783405784138883e-07,8.541722567752245e-11,1.244760949400584e-07,2.440971140685994e-10,1.302854665496218e-08
5.402984928370243e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551970171745006,0.0,0.17647058700585852,0.0,0.0,4.704002071410973e-14,9.757682566819214e-27,0.0,3.5525981246777495e-16,0.0,0.0,6.3761865537762675e-15,0.0,0.11760681185453799,6.62619940038259e-28,0.0,0.0,0.0,4.010952478121594e-05,5.9882826851511075e-09,1.3862058076034743e-07,8.541773495925999e-11,1.2518699481052636e-07,2.4409398966488956e-10,1.310417397090536e-08
5.433652374570449e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855196746901839,0.0,0.17647058700585877,0.0,0.0,4.7845290942256563e-14,9.982577831392585e-27,0.0,3.613824083573254e-16,0.0,0.0,6.4486593468004775e-15,0.0,0.11760678482726694,6.817538941098499e-28,0.0,0.0,0.0,4.013576552985677e-05,5.988282118148807e-09,1.394071014859518e-07,8.541824492050933e-11,1.25897894001631e-07,2.4409086743040006e-10,1.317979978844637e-08
5.464319820770655e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855196481661724,0.0,0.17647058700585905,0.0,0.0,4.86596967573392e-14,1.0211337841914647e-26,0.0,3.6757492312700053e-16,0.0,0.0,6.52154041973104e-15,0.0,0.11760675830325064,7.013272712302679e-28,0.0,0.0,0.0,4.016150302591866e-05,5.988281561704317e-09,1.4019362002433493e-07,8.541875554822379e-11,1.2660879251898352e-07,2.440877473253003e-10,1.3255424108262053e-08
5.494987266970861e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855196221357644,0.0,0.17647058700585933,0.0,0.0,4.948328963573445e-14,1.0444006607123124e-26,0.0,3.738377532179036e-16,0.0,0.0,6.594829751677508e-15,0.0,0.11760673227283772,7.213475951190267e-28,0.0,0.0,0.0,4.018674692077953e-05,5.9882810156151705e-09,1.4098013638151097e-07,8.541926682960692e-11,1.273196903680874e-07,2.4408462931052433e-10,1.3331046931017037e-08
5.525654713171066e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551959658949344,0.0,0.1764705870058596,0.0,0.0,5.03161210530112e-14,1.0680628384577947e-26,0.0,3.8017129506291874e-16,0.0,0.0,6.668527321753559e-15,0.0,0.11760670672656184,7.418224748386631e-28,0.0,0.0,0.0,4.021150668072311e-05,5.988280479682768e-09,1.4176665056337726e-07,8.541977875210782e-11,1.2803058755434034e-07,2.4408151334775607e-10,1.3406668257363916e-08
5.556322159371272e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551957151807467,0.0,0.17647058700585988,0.0,0.0,5.115824248393063e-14,1.0921247680656084e-26,0.0,3.8657594508671253e-16,0.0,0.0,6.742633109076933e-15,0.0,0.11760668165513832,7.627596052749662e-28,0.0,0.0,0.0,4.023579159048883e-05,5.9882799537123216e-09,1.4255316257571673e-07,8.542029130341607e-11,1.2874148408303663e-07,2.44078399399415e-10,1.3482288087943529e-08
5.586989605571478e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551954691240167,0.0,0.1764705870058601,0.0,0.0,5.200970540244635e-14,1.1165909250546411e-26,0.0,3.930520997057369e-16,0.0,0.0,6.817147092769382e-15,0.0,0.11760665704946044,7.841667676171872e-28,0.0,0.0,0.0,4.025961075675332e-05,5.988279437512787e-09,1.4333967242420033e-07,8.542080447145748e-11,1.2945237995936882e-07,2.4407528742864197e-10,1.3557906423385157e-08
5.617657051771683e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551952276354237,0.0,0.17647058700586035,0.0,0.0,5.2870561281704633e-14,1.1414658098244523e-26,0.0,3.996001553282303e-16,0.0,0.0,6.892069251956594e-15,0.0,0.11760663290059617,8.060518298382344e-28,0.0,0.0,0.0,4.028297311154538e-05,5.988278930896779e-09,1.4412618011438862e-07,8.54213182443895e-11,1.3016327518842975e-07,2.440721773992852e-10,1.363352326430676e-08
5.648324497971889e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194990627359,0.0,0.1764705870058606,0.0,0.0,5.374086159404453e-14,1.16675394765476e-26,0.0,4.062205083542196e-16,0.0,0.0,6.967399565768153e-15,0.0,0.11760660919978479,8.284227471748482e-28,0.0,0.0,0.0,4.0305887415595395e-05,5.988278433680501e-09,1.4491268565173443e-07,8.542183261059638e-11,1.3087416977521455e-07,2.440690692758871e-10,1.3709138611315177e-08
5.678991944172095e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194758013896,0.0,0.17647058700586085,0.0,0.0,5.4620657810998065e-14,1.1924598887049248e-26,0.0,4.1291355517552194e-16,0.0,0.0,7.043138013337477e-15,0.0,0.11760658593843352,8.51287562607759e-28,0.0,0.0,0.0,4.032836226162042e-05,5.988277945683688e-09,1.4569918904158475e-07,8.542234755868542e-11,1.3158506372462254e-07,2.440659630236704e-10,1.3784752465006364e-08
5.709659390372301e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194529710754,0.0,0.1764705870058611,0.0,0.0,5.551000140329037e-14,1.2185882080134342e-26,0.0,4.1967969217574617e-16,0.0,0.0,7.119284573801757e-15,0.0,0.1176065631081145,8.746544073418297e-28,0.0,0.0,0.0,4.0350406077546384e-05,5.988277466729527e-09,1.464856902891824e-07,8.542286307748225e-11,1.322959570414588e-07,2.440628586085257e-10,1.3860364825965575e-08
5.740326836572506e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194305635273,0.0,0.17647058700586135,0.0,0.0,5.640894384083983e-14,1.245143505497389e-26,0.0,4.265193157302947e-16,0.0,0.0,7.195839226301913e-15,0.0,0.1176065407005614,8.985315012861765e-28,0.0,0.0,0.0,4.037202712966851e-05,5.988276996644605e-09,1.4727218939966873e-07,8.542337915602698e-11,1.3300684973043638e-07,2.440597559969979e-10,1.3935975694767592e-08
5.770994282772712e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551940857063735,0.0,0.17647058700586155,0.0,0.0,5.73175365927582e-14,1.2721304059519861e-26,0.0,4.334328222063645e-16,0.0,0.0,7.272801949982529e-15,0.0,0.11760651870766643,9.22927153534275e-28,0.0,0.0,0.0,4.039323352575093e-05,5.988276535258824e-09,1.4805868637808498e-07,8.542389578356977e-11,1.337177417961777e-07,2.4405665515627455e-10,1.4011585071976908e-08
5.801661728972918e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855193869844531,0.0,0.17647058700586177,0.0,0.0,5.823583112735076e-14,1.299553559050005e-26,0.0,4.404206079629486e-16,0.0,0.0,7.350172723991821e-15,0.0,0.11760649712147737,9.4784976284405e-28,0.0,0.0,0.0,4.0414033218067155e-05,5.988276082405351e-09,1.4884518122937443e-07,8.542441294956686e-11,1.344286332432165e-07,2.440535560541727e-10,1.4087192958147936e-08
5.832329175173124e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551936579717513,0.0,0.176470587005862,0.0,0.0,5.916387891211635e-14,1.3274176393412937e-26,0.0,4.474830693508378e-16,0.0,0.0,7.427951527481561e-15,0.0,0.1176064759341944,9.733078181179425e-28,0.0,0.0,0.0,4.043443400638194e-05,5.988275637920558e-09,1.4963167395838427e-07,8.542493064367688e-11,1.3513952407599945e-07,2.4405045865912734e-10,1.4162799353825203e-08
5.862996621373329e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519345001153,0.0,0.1764705870058622,0.0,0.0,6.010173141374752e-14,1.3557273462522502e-26,0.0,4.546206027126215e-16,0.0,0.0,7.506138339607047e-15,0.0,0.11760645513816734,9.993098988829646e-28,0.0,0.0,0.0,4.0454443540876176e-05,5.988275201643949e-09,1.504181645698674e-07,8.54254488557567e-11,1.3585041429888787e-07,2.4404736294017913e-10,1.4238404259543524e-08
5.893664067573535e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551932458888346,0.0,0.17647058700586243,0.0,0.0,6.104944009813065e-14,1.3844874040853139e-26,0.0,4.618336043826888e-16,0.0,0.0,7.584733139527042e-15,0.0,0.11760643472589274,1.025864675770734e-27,0.0,0.0,0.0,4.047406932501556e-05,5.9882747734181105e-09,1.5120465306848433e-07,8.542596757585772e-11,1.3656130391615935e-07,2.4404426886696306e-10,1.4314007675828212e-08
5.924331513773741e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855193045530066,0.0,0.17647058700586266,0.0,0.0,6.200705643034597e-14,1.4137025620184444e-26,0.0,4.691224706872302e-16,0.0,0.0,7.663735906403735e-15,0.0,0.11760641469001101,1.0529809109974909e-27,0.0,0.0,0.0,4.049331871836438e-05,5.988274353088641e-09,1.5199113945880472e-07,8.542648679422208e-11,1.3727219293200938e-07,2.4404117640969715e-10,1.4389609603195241e-08
5.954998959973946e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551928488630435,0.0,0.17647058700586288,0.0,0.0,6.297463187466773e-14,1.4433775941046106e-26,0.0,4.76487597944238e-16,0.0,0.0,7.743146619402684e-15,0.0,0.11760639502330372,1.0806674588440978e-27,0.0,0.0,0.0,4.051219893934513e-05,5.98827394050411e-09,1.5277762374530956e-07,8.542700650127913e-11,1.379830813505528e-07,2.4403808553917087e-10,1.446521004215143e-08
