Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21)
1.6393525633360485e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547710390815256,0.0,0.17644366954207086,1.5966113726025405e-31,5.2939284490743275e-08,1.008692457475655e-06,5.3845834327082885e-11,0.0,2.6804514200279252e-05,0.0,0.0,2.7046313837875344e-10,0.0,0.11756548318152163,2.4887307075269345e-11,0.0,1.574708328004986e-07,0.0,4.145773648365467e-05,5.9868245909760845e-09,3.783900282209839e-05,9.180168767870735e-11,1.0703120678963878e-05,1.5686972879820083e-10,2.601679375559791e-06,2.327300882400519e-05,9.440335445087461e-09,3.5389994188440405e-06,3.554679003604028e-10,4.837996119068162e-10,1.8631207692391538e-11,8.541937725818837e-22
1.6494764268094286e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854768502840924,0.0,0.176443445810104,1.6409092547696051e-31,5.38400602292085e-08,1.0255741922963005e-06,5.499804828313607e-11,0.0,2.70269397336611e-05,0.0,0.0,2.7268535798899254e-10,0.0,0.11756524434285706,2.5264790999302e-11,0.0,1.590725400743404e-07,0.0,4.145761542349589e-05,5.986814900723644e-09,3.804080717236814e-05,9.17943636279645e-11,1.0709694073940629e-05,1.565815038059967e-10,2.6115605185197524e-06,2.3443634488337896e-05,9.518754695600071e-09,3.590852845164323e-06,3.6141842694027185e-10,4.867614824539984e-10,1.8948458622799413e-11,8.72471365660242e-22
1.6596002902828088e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854765967065313,0.0,0.17644322193604756,1.6861519814126057e-31,5.4749970728567694e-08,1.0426182107557933e-06,5.616764494193844e-11,0.0,2.724950075344652e-05,0.0,0.0,2.7490700106649773e-10,0.0,0.11756500558229074,2.564562899658092e-11,0.0,1.6067841071337997e-07,0.0,4.1457494397789526e-05,5.9868052102574185e-09,3.824218642494829e-05,9.178693638517653e-11,1.0716105705151001e-05,1.5629499471029147e-10,2.6213897359991462e-06,2.3614017135902067e-05,9.597221765752432e-09,3.6430847283858307e-06,3.6742616694312353e-10,4.897208607736354e-10,1.9268929237164098e-11,8.910246797718446e-22
1.669724153756189e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854763431760123,0.0,0.17644299792324292,1.7323537595784707e-31,5.566903966813342e-08,1.0598247162450423e-06,5.7354777817364085e-11,0.0,2.7472193932486346e-05,0.0,0.0,2.7712800540633703e-10,0.0,0.11756476689941844,2.6029827788981056e-11,0.0,1.622883928501839e-07,0.0,4.1457373406471846e-05,5.986795519645414e-09,3.844314058112053e-05,9.177940876627596e-11,1.072235900108346e-05,1.5601018729519442e-10,2.6311673319273097e-06,2.378415398272048e-05,9.675735478391331e-09,3.6956945252470596e-06,3.7349119204859204e-10,4.92677721011324e-10,1.9592627889444424e-11,9.098561494831312e-22
1.679848017229569e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547608969307176,0.0,0.17644277377496095,1.7795289212902112e-31,5.6597290433189014e-08,1.0771939045334198e-06,5.855960072626992e-11,0.0,2.7695016014083053e-05,0.0,0.0,2.7934830980941205e-10,0.0,0.11756452829383858,2.6417393960967243e-11,0.0,1.639024349126058e-07,0.0,4.1457252449478985e-05,5.9867858289543e-09,3.864366965516544e-05,9.177178352729285e-11,1.072845731942636e-05,1.5572706749191483e-10,2.6408936080091514e-06,2.395404232137976e-05,9.754294681290571e-09,3.748681686393366e-06,3.796135712478258e-10,4.956320375997911e-10,1.9919562829820786e-11,9.289682141586537e-22
1.6899718807029493e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547583625823875,0.0,0.17644254949440347,1.8276919237897958e-31,5.7534746116658364e-08,1.0947259638194914e-06,5.978226778222867e-11,0.0,2.7917963810536257e-05,0.0,0.0,2.8156785406871783e-10,0.0,0.11756428976515203,2.6808333959754074e-11,0.0,1.6552048562296986e-07,0.0,4.145713152674698e-05,5.986776138249424e-09,3.884377367427787e-05,9.176406336560208e-11,1.073440394852166e-05,1.5544562137857106e-10,2.6505688637458005e-06,2.412367951940721e-05,9.832898246636288e-09,3.802045656545142e-06,3.8579337086140256e-10,4.985837852575974e-10,2.0249742205284648e-11,9.483633178617003e-22
1.7000957441763294e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547558287203567,0.0,0.1764423250847047,1.8768573497759166e-31,5.848142952077122e-08,1.112421074781855e-06,6.102293338926948e-11,0.0,2.814103420171796e-05,0.0,0.0,2.837865789558041e-10,0.0,0.11756405131296219,2.7202654095495495e-11,0.0,1.6714249399725225e-07,0.0,4.1457010638211706e-05,5.986766447594719e-09,3.904345267848142e-05,9.175625092112745e-11,1.0740202108788829e-05,1.551658351754485e-10,2.660193396454857e-06,2.4293063017680974e-05,9.911545070522858e-09,3.8557858746624355e-06,3.920306545572705e-10,5.015329389877795e-10,2.0583174060226415e-11,9.680439092550018e-22
1.7102196076497096e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854753295349772,0.0,0.1764421005489328,1.927039907636663e-31,5.943736315872378e-08,1.130279410630102e-06,6.228175223562774e-11,0.0,2.8364224133677135e-05,0.0,0.0,2.8600442620743317e-10,0.0,0.117563812936875,2.7600360541503188e-11,0.0,1.6876840934426272e-07,0.0,4.1456889783808886e-05,5.986756757052849e-09,3.924270672054312e-05,9.174834877750854e-11,1.0745854954119527e-05,1.5488769524749253e-10,2.6697675012906306e-06,2.4462190328873085e-05,9.990234072459133e-09,3.909901774106066e-06,3.983254833687092e-10,5.04479474076508e-10,2.0919866337021765e-11,9.880124415014802e-22
1.7203434711230898e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547507624757124,0.0,0.17644187589009097,1.9782544316771186e-31,6.040256925633481e-08,1.148301137155877e-06,6.355887928750515e-11,0.0,2.858753061727296e-05,0.0,0.0,2.8822133851243415e-10,0.0,0.11756357463649877,2.8001459334492898e-11,0.0,1.703981812648241e-07,0.0,4.145676896347407e-05,5.986747066685251e-09,3.944153586588699e-05,9.174035946327653e-11,1.075136557324369e-05,1.5461118809530246e-10,2.679291471263767e-06,2.4631059035924476e-05,1.0068964194884857e-08,3.964392782795316e-06,4.046779157123605e-10,5.07423366091792e-10,2.125982687661623e-11,1.0082713721653154e-21
1.73046733459647e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854748230103183,0.0,0.17644165111111892,2.030515882341868e-31,6.137706975369715e-08,1.166486412784044e-06,6.485446978284156e-11,0.0,2.8810950726836044e-05,0.0,0.0,2.904372594987471e-10,0.0,0.11756333641144438,2.840595637485776e-11,0.0,1.7203175965095113e-07,0.0,4.145664817714262e-05,5.986737376551987e-09,3.963994019250804e-05,9.173228545298733e-11,1.0756736991067585e-05,1.5433630036496443e-10,2.6887655972612407e-06,2.479966679055152e-05,1.0147734402696965e-08,4.019258323362294e-06,4.1108800740629056e-10,5.103645908821046e-10,2.1603063419108314e-11,1.0288231631131717e-21
1.74059119806985e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547456982371133,0.0,0.17644142621489428,2.0838393464324485e-31,6.236088630682463e-08,1.1848353886239436e-06,6.61686792250995e-11,0.0,2.9034481598857223e-05,0.0,0.0,2.926521337206567e-10,0.0,0.11756309826132508,2.881385742696791e-11,0.0,1.736690946850281e-07,0.0,4.14565274247497e-05,5.98672768671191e-09,3.9837919790884975e-05,9.172412916831134e-11,1.0761972169984438e-05,1.5406301882669499e-10,2.6981901680650968e-06,2.4968011311783265e-05,1.022654368278562e-08,4.074497813302984e-06,4.1755581168805157e-10,5.13303124575007e-10,2.1949583604330834e-11,1.0496702804154617e-21
1.7507150615432303e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547431668823603,0.0,0.1764412012042337,2.1382400373197443e-31,6.335404028929444e-08,1.2033482085207422e-06,6.7501663377063e-11,0.0,2.9258120430703225e-05,0.0,0.0,2.948659066462108e-10,0.0,0.11756286018575655,2.9225168119495424e-11,0.0,1.7531013683898544e-07,0.0,4.145640670623018e-05,5.986717997222742e-09,4.003547476389399e-05,9.171589297914225e-11,1.0767074011158164e-05,1.5379133040623184e-10,2.7075654703726877e-06,2.5136090384528876e-05,1.0305391043579798e-08,4.130110665125101e-06,4.240813792328093e-10,5.162389435758691e-10,2.2299394972430765e-11,1.0708151942480341e-21
1.7608389250166104e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547406360437066,0.0,0.17644097608189416,2.1937332951513334e-31,6.435655279388471e-08,1.2220250091068639e-06,6.885357825465141e-11,0.0,2.9481864479358714e-05,0.0,0.0,2.970785246448223e-10,0.0,0.11756262218435685,2.963989394576381e-11,0.0,1.7695483687347488e-07,0.0,4.145628602151881e-05,5.986708308140871e-09,4.023260522671944e-05,9.170757920466506e-11,1.0772045355780761e-05,1.5352122212576244e-10,2.716891788813724e-06,2.5303901858174567e-05,1.038427551460219e-08,4.186096286492798e-06,4.306647581715089e-10,5.191720245664676e-10,2.2652504964447392e-11,1.0922603787941109e-21
1.7709627884899906e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854738105725857,0.0,0.1764407508505743,2.2503345870538043e-31,6.536844463420772e-08,1.240865919853498e-06,7.022458012074954e-11,0.0,2.9705711060194233e-05,0.0,0.0,2.992899349750492e-10,0.0,0.11756238425674645,3.005804026412123e-11,0.0,1.7860314583704373e-07,0.0,4.145616537054999e-05,5.9866986195215104e-09,4.042931130676948e-05,9.169919011437174e-11,1.0776888986303921e-05,1.5325268120271685e-10,2.726169405972244e-06,2.5471443645209484e-05,1.0463196146033222e-08,4.242454080368281e-06,4.373059941090208e-10,5.221023445035973e-10,2.3008920922888802e-11,1.1140083121462255e-21
1.7810866519633707e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854735575933443,0.0,0.17644052551291559,2.3080595073300634e-31,6.638973634633828e-08,1.259871063122184e-06,7.16148254790553e-11,0.0,2.9929657545759308e-05,0.0,0.0,3.0150008577255253e-10,0.0,0.11756214640254817,3.047961229833683e-11,0.0,1.8025501506530767e-07,0.0,4.145604475325786e-05,5.98668893141886e-09,4.0625593143581877e-05,9.169072792910744e-11,1.0781607627645377e-05,1.5298569486900572e-10,2.735398602399283e-06,2.5638713719879913e-05,1.0542152008284081e-08,4.29918344515041e-06,4.440051301423442e-10,5.250298806177572e-10,2.3368650092306783e-11,1.1360614762086873e-21
1.791210515436751e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547330466710175,0.0,0.1764403000715034,2.366923777651633e-31,6.742044819043769e-08,1.279040554216459e-06,7.302447106794574e-11,0.0,3.0153701364600465e-05,0.0,0.0,3.0370892603822773e-10,0.0,0.11756190862138721,3.090461513801905e-11,0.0,1.8191039618012285e-07,0.0,4.145592416957634e-05,5.986679243885813e-09,4.082145088874645e-05,9.168219482207798e-11,1.0786203948370492e-05,1.527202506930149e-10,2.7445796566416146e-06,2.58057101168712e-05,1.0621142191578445e-08,4.356283774810337e-06,4.507622068788578e-10,5.279546104118347e-10,2.373169961987013e-11,1.158422356600403e-21
1.801334378910131e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285473051794306,0.0,0.17644007452886834,2.426943247245963e-31,6.846060015237285e-08,1.2983745014335717e-06,7.445367385436232e-11,0.0,3.0377840000103482e-05,0.0,0.0,3.059164056265069e-10,0.0,0.117561670912891,3.1333053739055654e-11,0.0,1.8356924108875592e-07,0.0,4.1455803619439035e-05,5.986669556974122e-09,4.1016884705796654e-05,9.167359291979659e-11,1.0790680561849629e-05,1.5245633598439455e-10,2.7537128452406064e-06,2.5972430930016912e-05,1.0700165805542851e-08,4.413754459024264e-06,4.575772624545398e-10,5.308765116595031e-10,2.4098076555936267e-11,1.1810934425576447e-21
1.8114582423835112e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547279897539674,0.0,0.17643984888748715,2.488133893078777e-31,6.95102119453308e-08,1.3178730061162386e-06,7.590259102771681e-11,0.0,3.060207098935939e-05,0.0,0.0,3.0812247523383045e-10,0.0,0.11756143327668944,3.1764932924074164e-11,0.0,1.8523150198305415e-07,0.0,4.145568310277922e-05,5.986659870734634e-09,4.121189477015732e-05,9.166492430306699e-11,1.0795040027391763e-05,1.5219393889623324e-10,2.7627984427856897e-06,2.6138874311034595e-05,1.0779221978805473e-08,4.471594883303345e-06,4.6445033255221957e-10,5.33795562404226e-10,2.4467787854621143e-11,1.2040772268374122e-21
1.8215821058568914e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547254621080637,0.0,0.17643962314978406,2.550511820031469e-31,7.056930301142883e-08,1.3375361627044843e-06,7.737137999381838e-11,0.0,3.082639192205378e-05,0.0,0.0,3.1032708638728104e-10,0.0,0.11756119571241458,3.220025738292277e-11,0.0,1.8689713133861215e-07,0.0,4.1455562619529824e-05,5.986650185216931e-09,4.1406481268986234e-05,9.165619100794276e-11,1.0799284851354834e-05,1.5193304634270462e-10,2.771836721864922e-06,2.6305038468287542e-05,1.0858309858603091e-08,4.529804429120808e-06,4.713814504199046e-10,5.367117409573852e-10,2.4840840374367568e-11,1.2273762056213121e-21
1.8306935829829336e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854723187694687,0.0,0.1764394199054582,2.6076804935467744e-31,7.153060560119152e-08,1.3553738535463243e-06,7.87104107116104e-11,0.0,3.102835571251505e-05,0.0,0.0,3.123099500449611e-10,0.0,0.11756098196576235,3.259499887456482e-11,0.0,1.8839903874206756e-07,0.0,4.1455454213115696e-05,5.986641468908193e-09,4.1581247133539063e-05,9.164827738972665e-11,1.0803009204067558e-05,1.5169952053120824e-10,2.779930939506191e-06,2.645434603739575e-05,1.0929515369390322e-08,4.582508104904093e-06,4.776691128760036e-10,5.393338282208799e-10,2.5179449978000805e-11,1.2486168436055404e-21
1.8388939123963714e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547211411042883,0.0,0.17643923692190228,2.659975644319368e-31,7.240236748567425e-08,1.3715419146882102e-06,7.992950480357598e-11,0.0,3.121018238711375e-05,0.0,0.0,3.1409345601343003e-10,0.0,0.11756078964311588,3.295265807158654e-11,0.0,1.8975302720663253e-07,0.0,4.1455356670393986e-05,5.986633624792526e-09,4.173824333526839e-05,9.164111289675646e-11,1.0806284877353506e-05,1.514903739077618e-10,2.787183314494449e-06,2.6588527254433795e-05,1.0993621216464796e-08,4.630196240045994e-06,4.833682486838103e-10,5.416916900248684e-10,2.548652129108321e-11,1.2679549445565067e-21
1.8470942418098092e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854719094877704,0.0,0.17643905387929296,2.713078825575864e-31,7.328038240918292e-08,1.387818149490592e-06,8.116191732997461e-11,0.0,3.139206395496009e-05,0.0,0.0,3.1587592157114507e-10,0.0,0.11756059736701384,3.331258561861388e-11,0.0,1.9110914214504307e-07,0.0,4.145525914947257e-05,5.986625781235226e-09,4.189496200669561e-05,9.163390944626024e-11,1.0809489622539669e-05,1.512821933758051e-10,2.794405122276641e-06,2.6722522266799827e-05,1.1057746409033974e-08,4.678125443457187e-06,4.891055208580374e-10,5.440476296941513e-10,2.579579666296488e-11,1.287504293650375e-21
1.855294571223247e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854717049017083,0.0,0.17643887077882198,2.7669988425988215e-31,7.416466019034908e-08,1.4042025951104633e-06,8.240773233184489e-11,0.0,3.1573999231443096e-05,0.0,0.0,3.176573225046225e-10,0.0,0.11756040513726505,3.3674783755208565e-11,0.0,1.9246735884232977e-07,0.0,4.1455161650315247e-05,5.986617938260473e-09,4.2051403269501845e-05,9.162666803823275e-11,1.0812624674592483e-05,1.510749730292684e-10,2.801596504017141e-06,2.685633022591648e-05,1.1121890527986834e-08,4.726295379208351e-06,4.948809424710781e-10,5.464016362115222e-10,2.6107279557193314e-11,1.3072662236172659e-21
1.8634949006366848e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547150035245367,0.0,0.17643868762166087,2.821744556053597e-31,7.505521053422564e-08,1.4206952858344284e-06,8.366703393168348e-11,0.0,3.1755987052548064e-05,0.0,0.0,3.194376349366715e-10,0.0,0.11756021295367934,3.403925466480752e-11,0.0,1.9382765270404102e-07,0.0,4.1455064172885595e-05,5.986610095892356e-09,4.2207567250262344e-05,9.161938965515494e-11,1.0815691247728137e-05,1.508687063601775e-10,2.808757600070248e-06,2.69899503053126e-05,1.1186053161499567e-08,4.7747057098653565e-06,5.006945255828159e-10,5.487536986723094e-10,2.642097339722898e-11,1.32724206847592e-21
1.870875197108779e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547131628976685,0.0,0.17643852273269758,2.871729036622604e-31,7.586207681496777e-08,1.4356312830891296e-06,8.48120060040528e-11,0.0,3.191982007146241e-05,0.0,0.0,3.2103896599041633e-10,0.0,0.11756004002776514,3.436922346390902e-11,0.0,1.9505367292473638e-07,0.0,4.145497646174578e-05,5.9866030382991515e-09,4.2347877865365314e-05,9.161280829481735e-11,1.0818393601175451e-05,1.5068387673821274e-10,2.8151768076432906e-06,2.7110047074041618e-05,1.1243815027013732e-08,4.818480265030092e-06,5.059593876214157e-10,5.508688837967704e-10,2.6705191009266572e-11,1.3454043296601186e-21
1.8782554935808732e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854711322572117,0.0,0.17643835779957323,2.9223960908928347e-31,7.667403855716126e-08,1.4506550053285917e-06,8.596803186011033e-11,0.0,3.208369390481898e-05,0.0,0.0,3.2263937934673624e-10,0.0,0.11755986713895239,3.470103644551267e-11,0.0,1.9628133806431332e-07,0.0,4.145488876814897e-05,5.986595981233142e-09,4.248796408765464e-05,9.160619845860468e-11,1.0821042310319894e-05,1.5049981024516282e-10,2.821571698107799e-06,2.7229990436213024e-05,1.1301591271345914e-08,4.8624490175303126e-06,5.112551768060406e-10,5.529824777028096e-10,2.6991204667729344e-11,1.3637419177265335e-21
1.8856357900529674e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547094825493524,0.0,0.17643819282310022,2.9737522935602995e-31,7.74911026020083e-08,1.465766471656369e-06,8.713517298617096e-11,0.0,3.22476077454847e-05,0.0,0.0,3.242388582834181e-10,0.0,0.11755969428710429,3.503469508555375e-11,0.0,1.975106304426475e-07,0.0,4.145480109206824e-05,5.986588924710907e-09,4.262782601947617e-05,9.159956082743727e-11,1.0823638218571419e-05,1.5031650245613579e-10,2.8279423721503005e-06,2.7349779833744982e-05,1.1359381608936201e-08,4.906611718404686e-06,5.165818998502598e-10,5.550944726736267e-10,2.7279016785808382e-11,1.3822558077215374e-21
1.8930160865250616e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547076428308216,0.0,0.1764380278040784,3.0258042557839746e-31,7.831327571756469e-08,1.4809656993379995e-06,8.831349091685526e-11,0.0,3.2411560798997353e-05,0.0,0.0,3.258373862899064e-10,0.0,0.11755952147208484,3.537020082366178e-11,0.0,1.9874153245795685e-07,0.0,4.145471343347658e-05,5.986581868748738e-09,4.276746376629831e-05,9.159289607143755e-11,1.0826182156568044e-05,1.5013394897954473e-10,2.834288929929974e-06,2.7469414722121036e-05,1.1417185758707756e-08,4.950968117800406e-06,5.219395628193137e-10,5.57204861065013e-10,2.7568629750878253e-11,1.4009469754554144e-21
1.9003963829971558e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547058034179484,0.0,0.17643786274329507,3.0785586252137467e-31,7.914056459906319e-08,1.4962527038116996e-06,8.950304723388366e-11,0.0,3.257555228337417e-05,0.0,0.0,3.2743494706523283e-10,0.0,0.11755934869375856,3.570755506328912e-11,0.0,1.9997402658662776e-07,0.0,4.145462579234693e-05,5.9865748133626555e-09,4.290687743670571e-05,9.158620485009279e-11,1.0828674942367196e-05,1.499521454634737e-10,2.8406114710942847e-06,2.758889457017694e-05,1.1475003443999106e-08,4.99551796499493e-06,5.273281711338897e-10,5.593136353052873e-10,2.786004592461111e-11,1.4198163974832317e-21
1.90777667946925e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547039643121325,0.0,0.17643769764152528,3.132022086017631e-31,7.99729758692359e-08,1.5116274986990845e-06,9.070390356487483e-11,0.0,3.2739581428923385e-05,0.0,0.0,3.290315245159713e-10,0.0,0.1175591759519905,3.604675917184186e-11,0.0,2.012080953830411e-07,0.0,4.145453816865202e-05,5.986567758568413e-09,4.304606714238467e-05,9.157948781241398e-11,1.0831117381634108e-05,1.4977108758190998e-10,2.846910094786342e-06,2.7708218859890842e-05,1.1532834392497447e-08,5.040261008417349e-06,5.327477295738993e-10,5.614207878950427e-10,2.815326764309057e-11,1.4388650510857768e-21
1.9151569759413442e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854702125514757,0.0,0.1764375324995318,3.1862013589084006e-31,8.081051607863621e-08,1.5270900958158917e-06,9.191612158214806e-11,0.0,3.290364747805825e-05,0.0,0.0,3.30627102754208e-10,0.0,0.11755900324664645,3.638781448081244e-11,0.0,2.02443721479399e-07,0.0,4.145445056236451e-05,5.986560704381514e-09,4.318503299809983e-05,9.157274559709485e-11,1.0833510267827952e-05,1.4959077104048287e-10,2.85318489964373e-06,2.782738708617596e-05,1.1590678336172814e-08,5.085196995669491e-06,5.38198242282265e-10,5.635263114067628e-10,2.8448297216925374e-11,1.4580939142505626e-21
1.9225372724134384e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547002870271765,0.0,0.17643736731806575,3.24110320116956e-31,8.165319170595996e-08,1.5426405051826958e-06,9.31397630015296e-11,0.0,3.306774968511325e-05,0.0,0.0,3.32221666095533e-10,0.0,0.11755883057759271,3.673072228591402e-11,0.0,2.036808875855509e-07,0.0,4.1454362973456975e-05,5.986553650817192e-09,4.332377512167166e-05,9.156597883266592e-11,1.08358543823854e-05,1.494111915740746e-10,2.859435983797817e-06,2.794639875667617e-05,1.1648535011213123e-08,5.130325673546719e-06,5.436797127686995e-10,5.656301984845038e-10,2.8745136931362716e-11,1.4775039656528822e-21
1.9326485248792734e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854697768743224,0.0,0.17643714095120658,3.3175060542260094e-31,8.281603452543554e-08,1.5640876639701323e-06,9.483485125635644e-11,0.0,3.329263255156416e-05,0.0,0.0,3.344045951865818e-10,0.0,0.1175585940739019,3.720352726513006e-11,0.0,2.053783152845218e-07,0.0,4.1454243001896884e-05,5.9865439882367145e-09,4.3513493450155846e-05,9.155666941015921e-11,1.0838988117788022e-05,1.491663506465709e-10,2.8679618448165008e-06,2.8109193673716277e-05,1.1727820783506859e-08,5.192465840568e-06,5.512397757496857e-10,5.685099239487019e-10,2.915476014961757e-11,1.5043923313905002e-21
1.9427597773451085e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546952510466184,0.0,0.1764369145135093,3.39529550322987e-31,8.398854475624482e-08,1.5856996765954923e-06,9.655165600260989e-11,0.0,3.351758005795891e-05,0.0,0.0,3.3658555108302654e-10,0.0,0.1175583576377376,3.767981485620917e-11,0.0,2.0707855724359988e-07,0.0,4.145412306283584e-05,5.986534326890689e-09,4.370279238257229e-05,9.154731662938124e-11,1.0842033695766589e-05,1.489228744655901e-10,2.8764436150027673e-06,2.8271692641525692e-05,1.1807129310359717e-08,5.254966553929757e-06,5.588579570379243e-10,5.713865456604604e-10,2.956779095998892e-11,1.531625144603659e-21
1.9528710298109435e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546927339406425,0.0,0.17643668800679982,3.474489259659068e-31,8.517073840845029e-08,1.6074765526417527e-06,9.829033631779942e-11,0.0,3.374259039201211e-05,0.0,0.0,3.387644952706079e-10,0.0,0.11755812126876156,3.815958806695082e-11,0.0,2.0878156970662013e-07,0.0,4.145400315620209e-05,5.9865246668159465e-09,4.389167224946058e-05,9.153792201689917e-11,1.0844993019668853e-05,1.4868075233152424e-10,2.884881542165201e-06,2.84338945061865e-05,1.1886459950597168e-08,5.317827155558636e-06,5.665342599497294e-10,5.742600453521781e-10,2.998423500961189e-11,1.5592049278869938e-21
1.9629822822767786e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546902174284994,0.0,0.17643646143286484,3.555105164232602e-31,8.636263124428221e-08,1.629418295546161e-06,1.0005105141300721e-10,0.0,3.396766178050723e-05,0.0,0.0,3.409413899194712e-10,0.0,0.11755788496663748,3.8642849781436334e-11,0.0,2.1048730918805985e-07,0.0,4.145388328192358e-05,5.986515008048459e-09,4.408013339181956e-05,9.15284870659557e-11,1.08478679534174e-05,1.4843997364993433e-10,2.8932758723891545e-06,2.85957981553687e-05,1.1965812076867541e-08,5.381046984871336e-06,5.74268685633641e-10,5.771304050036894e-10,3.0404097858151805e-11,1.5871342059456376e-21
1.9730935347426136e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546877015133126,0.0,0.17643623479345297,3.6371611870158485e-31,8.756423877966915e-08,1.6515249026518642e-06,1.0183396062725844e-10,0.0,3.419279248848687e-05,0.0,0.0,3.431161978750397e-10,0.0,0.11755764873103117,3.912960276072812e-11,0.0,2.1219573247219226e-07,0.0,4.145376343992785e-05,5.98650535062358e-09,4.42681761610199e-05,9.151901323716487e-11,1.0850660322319392e-05,1.482005279480506e-10,2.9016268500551093e-06,2.8757402517429018e-05,1.204518507535551e-08,5.444625378865898e-06,5.820612330886379e-10,5.799976068409668e-10,3.0827384978344044e-11,1.61541550550596e-21
1.9832047872084487e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546851861981265,0.0,0.17643600809027513,3.720675427520274e-31,8.87755762857618e-08,1.6737963652595292e-06,1.0363922342193297e-10,0.0,3.4417980818463204e-05,0.0,0.0,3.4528888264904635e-10,0.0,0.11755741256161052,3.9619849643583356e-11,0.0,2.1390679661224053e-07,0.0,4.1453643630141836e-05,5.986495694575712e-09,4.445580091870545e-05,9.150950195916865e-11,1.0853371913856304e-05,1.4796240483438036e-10,2.909934717845726e-06,2.8918706560532094e-05,1.2124578345502692e-08,5.508561672210611e-06,5.899118991823512e-10,5.828616333345185e-10,3.1254101756532155e-11,1.644051355226872e-21
1.9933160396742837e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546826714859047,0.0,0.1764357813250057,3.8056661148001487e-31,8.99966587904543e-08,1.6962326686789055e-06,1.0546699937519676e-10,0.0,3.4643225109639276e-05,0.0,0.0,3.474594084106461e-10,0.0,0.11755717645804535,4.01135929471721e-11,0.0,2.15620458929529e-07,0.0,4.145352385249207e-05,5.98648603993795e-09,4.464300803671081e-05,9.149995462927639e-11,1.0856004478462649e-05,1.4772559397868753e-10,2.918199716769064e-06,2.907970929178407e-05,1.2203991299732212e-08,5.572855197331606e-06,5.978206786692538e-10,5.857224671980118e-10,3.168425349320488e-11,1.6730442856114039e-21
