Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37)
0.00010831747094462406,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2662084679435462,0.0,0.15559871330035646,1.6615212615976966e-20,0.005372337118785324,0.007917025988406852,0.005941844040251516,0.0,0.011091906069770275,0.0,0.0,8.286619906831354e-08,0.0,0.10056350977294082,4.845327601672888e-07,0.0,9.753494167190815e-06,0.0,3.3068666951579504e-05,5.239272765893969e-09,0.0012011419956236588,3.78565739128516e-11,7.073597817598819e-06,8.40456446749984e-12,3.5720035093698876e-06,7.265226537333788e-05,3.6473892315059794e-06,0.01810728538011086,2.603383008328785e-06,1.5653890538325136e-08,1.766602203067547e-06,8.798739620805353e-14,6.7303511630087316e-12,1.953873687631178e-06
0.00010856899132374094,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2661701457082326,0.0,0.1555529537744253,1.6713532277424397e-20,0.005389571446552915,0.007934707117503749,0.0059636801470010865,0.0,0.011102295721398321,0.0,0.0,8.3082851543251e-08,0.0,0.10053129067396036,4.853991235072325e-07,0.0,9.759148989287507e-06,0.0,3.305331332494956e-05,5.2377438804076065e-09,0.0012023044176736344,3.7817268573000125e-11,7.070809515051776e-06,8.393295574703202e-12,3.572830665999024e-06,7.263457062958644e-05,3.6502801516076853e-06,0.018144439899532915,2.6088215485897595e-06,1.5663239749035202e-08,1.7720142986696352e-06,8.829777642433955e-14,6.7357756979459055e-12,1.9607718244187026e-06
0.00010882051170285783,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26613184065607903,0.0,0.15550720327692896,1.6812169469013687e-20,0.0054068174386815585,0.007952381492018845,0.005985534694285702,0.0,0.011112644822129803,0.0,0.0,8.329954770802315e-08,0.0,0.10049909368115102,4.862639760473913e-07,0.0,9.764788859581212e-06,0.0,3.3037972148971975e-05,5.236215600483174e-09,0.0012034645395568218,3.7778053522394644e-11,7.068028079918716e-06,8.382064152121365e-12,3.5736541622419072e-06,7.261690565056174e-05,3.6531569932558105e-06,0.018181579534908524,2.6142563631908826e-06,1.5672555377288742e-08,1.7774287119102178e-06,8.860834170474687e-14,6.741174323439336e-12,1.967674083059335e-06
0.0001090720320819747,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26609355276055247,0.0,0.1554614618079724,1.691112420562425e-20,0.0054240750544401264,0.007970049091894893,0.006007407594141239,0.0,0.011122953500306865,0.0,0.0,8.351628712338954e-08,0.0,0.10046691875415029,4.871273197672392e-07,0.0,9.770413836481267e-06,0.0,3.3022643401905806e-05,5.234687925438599e-09,0.0012046223673865344,3.773892840713514e-11,7.065253485400159e-06,8.370869995672925e-12,3.574474011336092e-06,7.259927023227186e-05,3.656019804681061e-06,0.01821870430668007,2.6196874473619033e-06,1.568183753151936e-08,1.7828454286672802e-06,8.891909068571699e-14,6.74654712766866e-12,1.974580433213719e-06
0.00010932355246109159,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26605528199526607,0.0,0.15541572936771592,1.7010396500545974e-20,0.005441344253217527,0.007987709897162111,0.006029298758889262,0.0,0.011133221883835184,0.0,0.0,8.373306935113936e-08,0.0,0.10043476585274615,4.879891566489322e-07,0.0,9.776023978013772e-06,0.0,3.3007327062077234e-05,5.233160854585732e-09,0.0012057779072466614,3.76998928753786e-11,7.062485704844338e-06,8.359712902828272e-12,3.575290226440905e-06,7.258166417220033e-05,3.6588686339528255e-06,0.01825581423517318,2.625114796364746e-06,1.5691086319381554e-08,1.7882644348632213e-06,8.923002200911772e-14,6.751894198565149e-12,1.9814908446609074e-06
0.00010957507284020847,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2660170283339775,0.0,0.15537000595637485,1.710998636548655e-20,0.005458624994522157,0.008005363887938094,0.006051208101136098,0.0,0.011143450100185777,0.0,0.0,8.394989395403203e-08,0.0,0.10040263493687655,4.88849488678414e-07,0.0,9.781619341822834e-06,0.0,3.299202310790226e-05,5.231634387245363e-09,0.0012069311651919062,3.766094657731917e-11,7.0597247117449095e-06,8.34859267259447e-12,3.5761028206382783e-06,7.256408726929592e-05,3.6617035289633586e-06,0.018292909340597595,2.630538405491373e-06,1.5700301848095763e-08,1.7936857164691145e-06,8.954113432155498e-14,6.757215623717665e-12,1.9884052872868495e-06
0.00010982659321932535,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.265978791750589,0.0,0.15532429157421876,1.720989381057889e-20,0.005475917237981364,0.00802301104442771,0.006073135533771921,0.0,0.011153638276396722,0.0,0.0,8.41667604958449e-08,0.0,0.10037052596662845,4.89708317845922e-07,0.0,9.787199985176949e-06,0.0,3.297673151788893e-05,5.230108522750807e-09,0.0012080821472480214,3.762208916517216e-11,7.0569704797397635e-06,8.337509105499924e-12,3.576911806933318e-06,7.254653932395921e-05,3.6645245374263525e-06,0.018329989643047953,2.6359582700634824e-06,1.5709484224515517e-08,1.7991092595050636e-06,8.985242627429433e-14,6.762511490354169e-12,1.9953237310825967e-06
0.00011007811359844223,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2659405722191453,0.0,0.155278586221571,1.7310118844388396e-20,0.005493220943340918,0.008040651346923002,0.006095080969969814,0.0,0.011163786539074887,0.0,0.0,8.438366854140266e-08,0.0,0.10033843890223686,4.905656461443393e-07,0.0,9.792765964971836e-06,0.0,3.296145227060588e-05,5.2285832604252786e-09,0.0012092308594120484,3.758332029316138e-11,7.0542229826108445e-06,8.326462003579391e-12,3.5777171982547862e-06,7.252902013803013e-05,3.6673317068999776e-06,0.018367055162504673,2.6413743854352563e-06,1.5718633554648267e-08,1.8045350500339666e-06,9.016389652412639e-14,6.767781885481253e-12,2.0022461461589262e-06
0.00011032963397755911,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26590236971383285,0.0,0.1552328898988081,1.741066147392018e-20,0.005510536070464476,0.008058284775803068,0.006117044323184861,0.0,0.011173895014397662,0.0,0.0,8.460061765652718e-08,0.0,0.10030637370408434,4.914214755695942e-07,0.0,9.798317337731047e-06,0.0,3.294618534470882e-05,5.2270585995993e-09,0.0012103773076525528,3.7544639617499946e-11,7.051482194282906e-06,8.31545117035929e-12,3.5785190074557026e-06,7.251152951477548e-05,3.670125084768269e-06,0.01840410591883475,2.64678674699087e-06,1.572774994405493e-08,1.8099630741665363e-06,9.047554373255608e-14,6.7730268957744695e-12,2.009172502732949e-06
0.00011058115435667599,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26586418420897917,0.0,0.1551872026063592,1.7511521704626413e-20,0.0055278625793330535,0.008075911311533988,0.006139025507153245,0.0,0.01118396382811471,0.0,0.0,8.481760740803229e-08,0.0,0.10027433033269988,4.922758081219022e-07,0.0,9.803854159613506e-06,0.0,3.2930930718951586e-05,5.225534539622399e-09,0.0012115214979098476,3.750604679637402e-11,7.048748088821887e-06,8.304476410843004e-12,3.5793172473140758e-06,7.249406725887734e-05,3.6729047182334944e-06,0.018441141931792582,2.6521953501434125e-06,1.573683349806804e-08,1.8153933180633362e-06,9.078736656548602e-14,6.7782466075157596e-12,2.016102771122164e-06
0.00011083267473579287,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2658260156790511,0.0,0.1551415243447057,1.7612699540413523e-20,0.005545200430044512,0.008093530934668686,0.006161024435891313,0.0,0.01119399310554961,0.0,0.0,8.503463736376494e-08,0.0,0.10024230874875836,4.93128645804347e-07,0.0,9.809376486415672e-06,0.0,3.2915688372141345e-05,5.224011079829403e-09,0.0012126634360962272,3.7467541489931364e-11,7.046020640434115e-06,8.293537531496578e-12,3.5801119305335424e-06,7.247663317642289e-05,3.675670654348634e-06,0.018478163221020794,2.6576001903388253e-06,1.5745884321096357e-08,1.8208257679259853e-06,9.109936369446594e-14,6.783441106795911e-12,2.023036921765445e-06
0.00011108419511490975,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26578786409865457,0.0,0.15509585511438048,1.7714194983649266e-20,0.005562549582813039,0.00811114362584683,0.006183041023694678,0.0,0.011203982971601608,0.0,0.0,8.525170709257941e-08,0.0,0.10021030891307968,4.939799906223041e-07,0.0,9.814884373569386e-06,0.0,3.2900458283167607e-05,5.222488219558243e-09,0.0012138031280961924,3.742912336026235e-11,7.0432998234654555e-06,8.282634340234525e-12,3.580903069743881e-06,7.245922707489217e-05,3.678422939997045e-06,0.01851516980605101,2.6630012630531837e-06,1.575490251704586e-08,1.8262604100026603e-06,9.141153379579587e-14,6.788610479398502e-12,2.0299749252084917e-06
0.00011133571549402663,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2657497294425327,0.0,0.1550501949159675,1.7816008035170075e-20,0.005579909997968625,0.008128749365794727,0.0062050751851373325,0.0,0.011213933550747311,0.0,0.0,8.546881616431709e-08,0.0,0.10017833078662779,4.948298445851174e-07,0.0,9.82037787615259e-06,0.0,3.288524043102699e-05,5.220965958175666e-09,0.0012149405797666703,3.7390792071383714e-11,7.0405856124001814e-06,8.271766646405548e-12,3.5816906775016145e-06,7.244184876314524e-05,3.6811616218749444e-06,0.018552161706304707,2.6683985637903776e-06,1.5763888189787918e-08,1.8316972305927967e-06,9.172387554982488e-14,6.7937548106639625e-12,2.0369167520912463e-06
0.00011158723587314351,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26571161168556584,0.0,0.1550045437501011,1.791813869428817e-20,0.005597281635956565,0.008146348135325198,0.006227126835070716,0.0,0.01122384496704232,0.0,0.0,8.568596414984682e-08,0.0,0.1001463743305102,4.956782097054714e-07,0.0,9.825857048892606e-06,0.0,3.2870034794761956e-05,5.219444295029273e-09,0.0012160757969372378,3.7352547289228544e-11,7.037877981859849e-06,8.260934260778754e-12,3.5824747662906544e-06,7.242449805141197e-05,3.6838867465356776e-06,0.01858913894109395,2.6737920880875428e-06,1.5772841442192204e-08,1.8371362160350996e-06,9.203638764268534e-14,6.798874185772318e-12,2.043862373176846e-06
0.00011181360421434871,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2656773201324205,0.0,0.15496346542421346,1.8010327840198903e-20,0.0056129256730679256,0.008162181052407149,0.006246988202517927,0.0,0.011232731859664532,0.0,0.0,8.588143025425232e-08,0.0,0.10011763201611047,4.964404670183447e-07,0.0,9.830776097286677e-06,0.0,3.285636014943751e-05,5.218075309146742e-09,0.0012170955866896034,3.731820067396012e-11,7.035446719857099e-06,8.25121514696212e-12,3.583177447742548e-06,7.240890585311542e-05,3.6863278056533916e-06,0.01862240592930606,2.678643027434661e-06,1.578087173450873e-08,1.8420331426271058e-06,9.231779308391912e-14,6.803460356037438e-12,2.050116652119856e-06
0.00011203997255555392,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2656430422292313,0.0,0.15492239441577565,1.810277424384316e-20,0.005628578740053171,0.00817800829411355,0.006266863605212044,0.0,0.011241587220370027,0.0,0.0,8.60769272206044e-08,0.0,0.10008890719514194,4.972015214711882e-07,0.0,9.83568362194659e-06,0.0,3.2842695366913676e-05,5.216706806851106e-09,0.001218113575408701,3.7283923619207653e-11,7.033020749323823e-06,8.24152434467529e-12,3.5838772978830833e-06,7.239333572178275e-05,3.6887579546881612e-06,0.018655661067972795,2.6834909010620483e-06,1.5788875923839092e-08,1.846931801829536e-06,9.259933448753742e-14,6.8080264421579465e-12,2.0563739595983348e-06
0.00011226634089675912,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26560877795796556,0.0,0.15488133072535315,1.81954779015809e-20,0.005644240808314466,0.00819382984663624,0.006286752981652662,0.0,0.011250411138727356,0.0,0.0,8.62724547381338e-08,0.0,0.10006019983954684,4.979613745375388e-07,0.0,9.840579662046784e-06,0.0,3.282904043208176e-05,5.215338787686645e-09,0.0012191297672883268,3.7249715885352016e-11,7.030600052040001e-06,8.231861718865619e-12,3.584574325664239e-06,7.237778752187164e-05,3.6911772272288717e-06,0.018688904370948486,2.6883357057782776e-06,1.57968540843169e-08,1.8518321837788237e-06,9.288101090548003e-14,6.812572505552057e-12,2.062634274516492e-06
0.00011249270923796432,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26557452730067804,0.0,0.1548402743535432,1.8288438808789544e-20,0.005659911849328378,0.008209645696223516,0.006306656270519186,0.0,0.01125920370403298,0.0,0.0,8.646801249676025e-08,0.0,0.10003150992135966,4.987200276918865e-07,0.0,9.84546425653357e-06,0.0,3.2815395329858384e-05,5.213971251166653e-09,0.0012201441665048733,3.721557723399265e-11,7.028184609873966e-06,8.222227135378888e-12,3.585268539991869e-06,7.236226111871175e-05,3.693585656775153e-06,0.018722135852017645,2.6931774384139027e-06,1.5804806289223664e-08,1.8567342786359718e-06,9.316282139347305e-14,6.817098607601514e-12,2.068897575860232e-06
0.00011271907757916952,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26554029023950976,0.0,0.15479922530097465,1.838165695986823e-20,0.005675591834645578,0.008225455829180096,0.006326573410670334,0.0,0.01126796500531231,0.0,0.0,8.666360018704591e-08,0.0,0.10000283741270662,4.994774824098791e-07,0.0,9.850337444127798e-06,0.0,3.280176004526264e-05,5.212604196852914e-09,0.0012211567772174455,3.718150742793587e-11,7.025774404781599e-06,8.212620460951482e-12,3.5859599497262714e-06,7.234675637850031e-05,3.6959832766821573e-06,0.018755355524895396,2.698016095814443e-06,1.581273261239307e-08,1.8616380766014459e-06,9.34447650088508e-14,6.821604809235153e-12,2.075163842659612e-06
0.0001129228090862542,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26550948849444966,0.0,0.15476228741215928,1.846577323393379e-20,0.005689711445356493,0.008239680049847986,0.0063445106292654915,0.0,0.011275823519082998,0.0,0.0,8.683965444462433e-08,0.0,0.09997704701710643,5.001581682149793e-07,0.0,9.854713591897377e-06,0.0,3.27894966708256e-05,5.211374259882447e-09,0.001222066601111528,3.715090327014964e-11,7.023609683051434e-06,8.203998206781602e-12,3.5865798278462137e-06,7.23328205242341e-05,3.69813191986102e-06,0.01878524314576172,2.702368255560433e-06,1.581984423473379e-08,1.8660529428462094e-06,9.369862731094877e-14,6.825643426164489e-12,2.0808060009825648e-06
0.00011310616744263041,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2654817763169179,0.0,0.15472904838203794,1.8541656025788313e-20,0.0057024252526656355,0.008252477871763907,0.00636066363985531,0.0,0.011282874644371832,0.0,0.0,8.699812360605368e-08,0.0,0.09995384768210873,5.007699573782594e-07,0.0,9.858644274791497e-06,0.0,3.2778466413664815e-05,5.2102676499604915e-09,0.0012228842093425303,3.7123406901988926e-11,7.021665037218472e-06,8.196257335485217e-12,3.5871357872237385e-06,7.232029308636267e-05,3.7000582555471806e-06,0.01881213384441366,2.706283065533806e-06,1.582622686465611e-08,1.8700274893060243e-06,9.392719436677691e-14,6.829264478157435e-12,2.085885970196235e-06
0.00011328952579900662,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2654540730283278,0.0,0.154695814155291,1.8617707582200248e-20,0.005715144877989946,0.008265271918832326,0.00637682563014715,0.0,0.011289905414738786,0.0,0.0,8.715661185758177e-08,0.0,0.09993065972024452,5.013809628782911e-07,0.0,9.862567541753617e-06,0.0,3.2767442571320784e-05,5.209161355601536e-09,0.001223700651475029,3.7095955285422584e-11,7.01972379562717e-06,8.188534541256874e-12,3.58768992211225e-06,7.230777962644677e-05,3.701977558026127e-06,0.01883901681987187,2.710195852306116e-06,1.5832592642955757e-08,1.8740031358361981e-06,9.415584710318302e-14,6.832872581435214e-12,2.0909678480130894e-06
0.00011347288415538283,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2654263786193524,0.0,0.15466258473231198,1.8693927898331737e-20,0.005727870306351395,0.00827806218388302,0.006392996567990163,0.0,0.011296915876979034,0.0,0.0,8.731511903600842e-08,0.0,0.09990748311687486,5.019911855028531e-07,0.0,9.866483412943718e-06,0.0,3.2756425135917e-05,5.208055376587903e-09,0.001224515929686666,3.706854829668717e-11,7.017785948852544e-06,8.180829754951917e-12,3.5882422371336106e-06,7.229528007501045e-05,3.7038898448274917e-06,0.018865892079293796,2.714106614239613e-06,1.5838941608276566e-08,1.877979877282689e-06,9.438458502552114e-14,6.8364677679994644e-12,2.0960516234260598e-06
0.00011365624251175904,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26539869308070085,0.0,0.15462936011350736,1.8770316968931832e-20,0.005740601522803305,0.008290848659769891,0.006409176421309661,0.0,0.011303906077772879,0.0,0.0,8.74736449784179e-08,0.0,0.09988431785739946,5.026006260409179e-07,0.0,9.870391908430664e-06,0.0,3.274541409957005e-05,5.2069497126666825e-09,0.0012253300461478806,3.704118581252375e-11,7.015851487505672e-06,8.173142907794585e-12,3.588792736890724e-06,7.228279436293927e-05,3.705795133455686e-06,0.018892759629807864,2.7180153497074607e-06,1.5845273798556095e-08,1.8819577084984571e-06,9.461340764122222e-14,6.840050069942138e-12,2.101137285470956e-06
0.00011383960086813526,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26537101640311833,0.0,0.15459614029929672,1.884687478833777e-20,0.005753338512430237,0.008303631339370947,0.00642536515810696,0.0,0.011310876063686158,0.0,0.0,8.76321895221886e-08,0.0,0.09986116392725657,5.032092852813904e-07,0.0,9.874293048185555e-06,0.0,3.2734409454455295e-05,5.2058443635674996e-09,0.0012261430030219551,3.7013867710166686e-11,7.013920402234304e-06,8.165473931375448e-12,3.5893414259675885e-06,7.227032242147802e-05,3.7076934413434303e-06,0.01891961947851365,2.721922057087654e-06,1.585158925174265e-08,1.8859366243561755e-06,9.484231445770279e-14,6.843619519235641e-12,2.106224823194826e-06
0.00011400462338887385,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2653461149618878,0.0,0.15456624657479198,1.8915921101021127e-20,0.005764806726856622,0.008315132499320596,0.006439942590212228,0.0,0.011317131805679868,0.0,0.0,8.777489538153859e-08,0.0,0.09984033506470273,5.037564112409182e-07,0.0,9.877797801247654e-06,0.0,3.272451073189494e-05,5.204849818401855e-09,0.001226873674543815,3.698931926343721e-11,7.012185304333257e-06,8.158587075831435e-12,3.589833701778242e-06,7.225910939149268e-05,3.709395964287866e-06,0.01894378676314742,2.725436358382227e-06,1.585725888124701e-08,1.8895185717671184e-06,9.504840217882004e-14,6.846821060755784e-12,2.1108052018277717e-06
0.00011416964590961244,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2653212206839597,0.0,0.15453635674268226,1.898510409061269e-20,0.0057762795946689725,0.00832663057337139,0.006454527168856606,0.0,0.01132337124503199,0.0,0.0,8.791761605829194e-08,0.0,0.09981951535658252,5.043029055654812e-07,0.0,9.881296626706514e-06,0.0,3.2714617174206115e-05,5.2038555279017526e-09,0.0012276034101135812,3.6964806578154525e-11,7.010452926738742e-06,8.151714591107501e-12,3.5903245179500394e-06,7.224790741066949e-05,3.711092859582784e-06,0.018967947820179118,2.728949014451212e-06,1.586291501224429e-08,1.8931013898683805e-06,9.525455734875214e-14,6.8500122405146205e-12,2.1153870829837856e-06
0.00011433466843035103,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26529633356266097,0.0,0.15450647080329974,1.9054423752134486e-20,0.005787757105058476,0.008338125556381356,0.006469118870870216,0.0,0.01132959441545241,0.0,0.0,8.80603514344875e-08,0.0,0.09979870479235983,5.048487688318788e-07,0.0,9.884789538935767e-06,0.0,3.270472877572011e-05,5.202861491899855e-09,0.0012283322112935564,3.694032956585921e-11,7.008723262707699e-06,8.144856428083582e-12,3.5908138777855467e-06,7.223671642961971e-05,3.7127841398486076e-06,0.01899210265472496,2.7324600241303676e-06,1.586855767231426e-08,1.8966850749461414e-06,9.546077961151672e-14,6.853193081588275e-12,2.119970458742611e-06
0.00011449969095108963,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.265271453591342,0.0,0.15447658875698497,1.9123880080341924e-20,0.005799239247236581,0.008349617443224272,0.006483717673132588,0.0,0.011335801350576694,0.0,0.0,8.820310139234068e-08,0.0,0.09977790336152337,5.05394001617042e-07,0.0,9.888276552248357e-06,0.0,3.269484553077788e-05,5.201867710226783e-09,0.0012290600796414372,3.691588813841441e-11,7.006996305520035e-06,8.138012537873796e-12,3.5913017845753102e-06,7.222553639918654e-05,3.7144698176792445e-06,0.019016251271882598,2.7359693862612947e-06,1.5874186888898907e-08,1.9002696232938436e-06,9.566706861210356e-14,6.856363607017652e-12,2.1245553212049574e-06
0.00011466471347182822,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2652465807633765,0.0,0.1544467106040864,1.9193473069724565e-20,0.0058107260104349415,0.008361106228789649,0.006498323552572557,0.0,0.01134199208396629,0.0,0.0,8.834586581422511e-08,0.0,0.09975711105358659,5.059386044984109e-07,0.0,9.891757680898376e-06,0.0,3.268496743373372e-05,5.200874182712932e-09,0.0012297870167103447,3.689148220800385e-11,7.005272048478078e-06,8.131182871824658e-12,3.591788241597574e-06,7.2214367270441e-05,3.7161499056395056e-06,0.01904039367673122,2.7394770996910813e-06,1.5879802689341955e-08,1.903855031212899e-06,9.58734239963601e-14,6.8595238397920484e-12,2.1291416624906542e-06
0.00011482973599256681,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26522171507216086,0.0,0.15441683634496103,1.9263202714506986e-20,0.00582221738390536,0.008372591907982698,0.006512936486168157,0.0,0.011348166649108706,0.0,0.0,8.848864458270062e-08,0.0,0.0997363278580878,5.064825780539453e-07,0.0,9.89523293908316e-06,0.0,3.267509447895541e-05,5.199880909190147e-09,0.0012305130240488457,3.686711168713046e-11,7.003550484907413e-06,8.12436738151367e-12,3.592273252118312e-06,7.220320899467927e-05,3.717824416265064e-06,0.01906452987433161,2.742983163272277e-06,1.588540510091161e-08,1.907441295012688e-06,9.607984541098896e-14,6.862673802846478e-12,2.133729474738531e-06
0.0001149947585133054,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2651968565111142,0.0,0.1543869659799735,1.9333069008649583e-20,0.005833713356919726,0.008384074475724338,0.006527556450946522,0.0,0.011354325079417716,0.0,0.0,8.863143758052948e-08,0.0,0.09971555376458985,5.070259228619632e-07,0.0,9.898702340942689e-06,0.0,3.266522666082396e-05,5.198887889490476e-09,0.0012312381032009729,3.6842776488615e-11,7.001831608157125e-06,8.117566018748014e-12,3.592756819391534e-06,7.21920615234236e-05,3.7194933620626046e-06,0.01908865986972625,2.7464875758629023e-06,1.5890994150787112e-08,1.911028411010518e-06,9.628633250354655e-14,6.865813519064042e-12,2.1383187501064246e-06
0.000115159781034044,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26517200507367866,0.0,0.15435709950949675,1.9403071945849435e-20,0.005845213918769977,0.008395553926951146,0.006542183423983776,0.0,0.011360467408233533,0.0,0.0,8.877424469065593e-08,0.0,0.09969478876268018,5.075686395011226e-07,0.0,9.902165900558539e-06,0.0,3.2655363973733746e-05,5.197895123446748e-09,0.0012319622557062514,3.681847652559435e-11,7.000115411599014e-06,8.110778735563279e-12,3.5932389466594535e-06,7.218092480842255e-05,3.7211567555098753e-06,0.019112783667939386,2.749990336326432e-06,1.5896569866064042e-08,1.9146163755316187e-06,9.649288492244094e-14,6.868943011274894e-12,2.1429094807711205e-06
0.00011548982607552118,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26512232354352105,0.0,0.15429737825360607,1.9543487722897273e-20,0.005868228766245728,0.008418503459684916,0.006571458303383792,0.0,0.011372703894379804,0.0,0.0,8.905990078045385e-08,0.0,0.09965328599209747,5.086521905894819e-07,0.0,9.909075549099716e-06,0.0,3.2635653970320234e-05,5.1959103516616125e-09,0.001233407786911949,3.6769981960154796e-11,6.99669103265906e-06,8.0972462172116e-12,3.5941988940886867e-06,7.215868345529612e-05,3.7244669351203982e-06,0.019161012692827634,2.7569908963533364e-06,1.590768140078521e-08,1.9217948354839785e-06,9.690618433711821e-14,6.875171414734889e-12,2.1520952767925377e-06
0.00011581987111699837,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2650726704296742,0.0,0.15423767258042953,1.968444998999098e-20,0.00589126184106675,0.008441440465989589,0.006600760941953126,0.0,0.011384876372805318,0.0,0.0,8.934561191917828e-08,0.0,0.09961181946352679,5.097332359556966e-07,0.0,9.91596199621661e-06,0.0,3.2615964424133224e-05,5.193926592510063e-09,0.0012348496298928105,3.6721627302166305e-11,6.993277295511316e-06,8.083769447255372e-12,3.5951531201069948e-06,7.213648455374618e-05,3.7277550543428933e-06,0.019209216988829204,2.763984834369633e-06,1.5918739920165644e-08,1.928976645629061e-06,9.731974085924453e-14,6.881359194820668e-12,2.1612868005944277e-06
0.00011614991615847556,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2650230456804802,0.0,0.15417798249323197,1.9825958687309458e-20,0.0059143130582842715,0.008464364905920457,0.006630091158053955,0.0,0.011396985107602996,0.0,0.0,8.963137717687444e-08,0.0,0.09957038909454254,5.108117802423547e-07,0.0,9.922825352523436e-06,0.0,3.2596295290800205e-05,5.191943844677535e-09,0.0012362877968049902,3.6673411867941345e-11,6.9898741479398696e-06,8.07034805005435e-12,3.59610165022731e-06,7.211432772573469e-05,3.731021211965578e-06,0.019257396595490802,2.770972141478761e-06,1.5929745637974266e-08,1.936161776851409e-06,9.773355170654641e-14,6.887506532293132e-12,2.1704839902688796e-06
0.00011647996119995274,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26497344924463495,0.0,0.15411830799540094,1.996801375089585e-20,0.005937382333264901,0.008487276739781955,0.006659448770822423,0.0,0.011409030361706865,0.0,0.0,8.991719562654031e-08,0.0,0.09952899480310391,5.118878280976657e-07,0.0,9.92966572774504e-06,0.0,3.257664652615652e-05,5.189962106859489e-09,0.0012377222997346322,3.662533497870147e-11,6.9864815380848825e-06,8.056981653488613e-12,3.597044509777344e-06,7.20922125967116e-05,3.734265506321063e-06,0.019305551552075594,2.7779528088707184e-06,1.594069876666984e-08,1.9433502001601575e-06,9.81476141101926e-14,6.893613607084296e-12,2.1796867842070864e-06
0.00011681000624142993,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26492388107118414,0.0,0.15405864909044506,2.011061511268328e-20,0.005960469581688896,0.008510175928127089,0.006688833600165381,0.0,0.011421012396897912,0.0,0.0,9.020306634402567e-08,0.0,0.0994876365075522,5.129613841749489e-07,0.0,9.936483230722302e-06,0.0,3.25570180862437e-05,5.1879813777613e-09,0.0012391531506985615,3.657739596052809e-11,6.983099414436932e-06,8.04366988891603e-12,3.597981723901971e-06,7.207013879558586e-05,3.737488035288729e-06,0.01935368189756587,2.784926827821801e-06,1.5951599517411863e-08,1.9505418866883476e-06,9.856192531473336e-14,6.899680598301498e-12,2.188895121097988e-06
0.00011747009632438429,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26482482930937856,0.0,0.15393937807378785,2.039745643819631e-20,0.006006697663146186,0.008555936211719602,0.006747684192036105,0.0,0.011444787851935515,0.0,0.0,9.077496090032392e-08,0.0,0.09940502757936934,5.151010396340383e-07,0.0,9.9500500509645e-06,0.0,3.2517822005798905e-05,5.184022940594973e-09,0.001242003944454063,3.6481928865724645e-11,6.976366421464955e-06,8.017208798316787e-12,3.5998393155474457e-06,7.202611370970074e-05,3.743868186326311e-06,0.019449868909802857,2.7988548859364484e-06,1.5973244723260964e-08,1.96493493455078e-06,9.939128317124303e-14,6.911695042346094e-12,2.2073281799742876e-06
