Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19)
8.733337565370452e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599287570925,0.0,0.17647058772152097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703713344363,0.0,0.0,0.0,0.0,2.2866556355218655e-08,4.556958073628537e-09,0.0
8.829528765614686e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599284778071,0.0,0.17647058770777213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703688165576,0.0,0.0,0.0,0.0,2.311834421712901e-08,4.584455672050243e-09,0.0
8.92571996585892e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992819898207,0.0,0.17647058769425283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703662986942,0.0,0.0,0.0,0.0,2.337013054971564e-08,4.611494283958176e-09,0.0
9.021911166103153e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992792061263,0.0,0.17647058768096052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703637808463,0.0,0.0,0.0,0.0,2.362191535298824e-08,4.638078931176366e-09,0.0
9.118102366347387e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599276426936,0.0,0.17647058766789267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703612630135,0.0,0.0,0.0,0.0,2.3873698626956068e-08,4.6642146833894624e-09,0.0
9.214293566591621e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599273652199,0.0,0.17647058765504667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470358745196,0.0,0.0,0.0,0.0,2.412548037162899e-08,4.689906655037739e-09,0.0
9.310484766835855e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992708818634,0.0,0.17647058764242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703562273938,0.0,0.0,0.0,0.0,2.4377260587016422e-08,4.715159998461573e-09,0.0
9.406675967080088e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599268115877,0.0,0.17647058763001003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703537096069,0.0,0.0,0.0,0.0,2.462903927312849e-08,4.739979901462305e-09,0.0
9.502867167324322e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992653541895,0.0,0.17647058761781417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703511918355,0.0,0.0,0.0,0.0,2.4880816429974462e-08,4.764371579566783e-09,0.0
9.599058367568556e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599262596747,0.0,0.17647058760582987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703486740792,0.0,0.0,0.0,0.0,2.5132592057564498e-08,4.788340275328181e-09,0.0
9.69524956781279e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599259843496,0.0,0.17647058759405437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703461563382,0.0,0.0,0.0,0.0,2.5384366155908234e-08,4.8118912509262475e-09,0.0
9.791440768057024e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992570943844,0.0,0.17647058758248507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703436386124,0.0,0.0,0.0,0.0,2.5636138725015134e-08,4.835029784853802e-09,0.0
9.887631968301258e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559925434936,0.0,0.17647058757111939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470341120902,0.0,0.0,0.0,0.0,2.588790976489443e-08,4.857761167710975e-09,0.0
9.983823168545491e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559925160837,0.0,0.17647058755995465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470338603207,0.0,0.0,0.0,0.0,2.6139679275555863e-08,4.880090700260782e-09,0.0
1.0080014368789725e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599248871361,0.0,0.17647058754898814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703360855272,0.0,0.0,0.0,0.0,2.6391447257009084e-08,4.9020236879410326e-09,0.0
1.0176205569033959e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992461382784,0.0,0.17647058753821723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703335678627,0.0,0.0,0.0,0.0,2.66432137092641e-08,4.923565438932392e-09,0.0
1.0272396769278193e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992434090705,0.0,0.1764705875276393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703310502134,0.0,0.0,0.0,0.0,2.68949786323305e-08,4.944721258132811e-09,0.0
1.0368587969522427e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599240683685,0.0,0.17647058751725173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703285325794,0.0,0.0,0.0,0.0,2.7146742026217812e-08,4.965496445160418e-09,0.0
1.046477916976666e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992379620676,0.0,0.17647058750705186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703260149609,0.0,0.0,0.0,0.0,2.739850389093559e-08,4.9858962920998635e-09,0.0
1.0560970370010894e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599235244166,0.0,0.17647058749703695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703234973575,0.0,0.0,0.0,0.0,2.765026422649345e-08,5.005926079916132e-09,0.0
1.0657161570255128e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599232529928,0.0,0.1764705874872044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703209797694,0.0,0.0,0.0,0.0,2.790202303290102e-08,5.0255910755247896e-09,0.0
1.0753352770499362e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992298193,0.0,0.1764705874775517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703184621966,0.0,0.0,0.0,0.0,2.8153780310167945e-08,5.044896528721434e-09,0.0
1.094573517098783e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599224408669,0.0,0.17647058745877514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703134270971,0.0,0.0,0.0,0.0,2.865729027731826e-08,5.082449708364956e-09,0.0
1.110396263802899e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599219968997,0.0,0.17647058744384844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470309285958,0.0,0.0,0.0,0.0,2.9071404170524523e-08,5.112302961101594e-09,0.0
1.1262190105070151e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992155384446,0.0,0.17647058742937574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703051448604,0.0,0.0,0.0,0.0,2.9485513926327636e-08,5.141248539498477e-09,0.0
1.1420417572111312e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992111167827,0.0,0.1764705874153454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703010038041,0.0,0.0,0.0,0.0,2.989961954477024e-08,5.169309133786677e-09,0.0
1.1578645039152472e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599206703787,0.0,0.17647058740174634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702968627892,0.0,0.0,0.0,0.0,3.031372102589493e-08,5.196507192442528e-09,0.0
1.1736872506193631e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992022992366,0.0,0.1764705873885675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470292721816,0.0,0.0,0.0,0.0,3.0727818369744285e-08,5.222864898342513e-09,0.0
1.189509997323479e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991979029116,0.0,0.17647058737579788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702885808839,0.0,0.0,0.0,0.0,3.114191157636082e-08,5.248404148798862e-09,0.0
1.205332744027595e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599193514598,0.0,0.17647058736342672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702844399932,0.0,0.0,0.0,0.0,3.155600064578707e-08,5.2731465401636974e-09,0.0
1.221155490731711e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991891340793,0.0,0.1764705873514433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702802991439,0.0,0.0,0.0,0.0,3.1970085578065495e-08,5.297113353601307e-09,0.0
1.236978237435827e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559918476115,0.0,0.17647058733983723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470276158336,0.0,0.0,0.0,0.0,3.238416637323856e-08,5.3203255403981025e-09,0.0
1.252800984139943e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599180395602,0.0,0.1764705873285981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702720175693,0.0,0.0,0.0,0.0,3.279824303134863e-08,5.342803708780742e-09,0.0
1.268623730844059e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599176037232,0.0,0.1764705873177159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470267876844,0.0,0.0,0.0,0.0,3.321231555243813e-08,5.364568113906975e-09,0.0
1.284446477548175e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599171685843,0.0,0.1764705873071806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702637361601,0.0,0.0,0.0,0.0,3.3626383936549407e-08,5.385638649883441e-09,0.0
1.3002692242522909e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599167341239,0.0,0.17647058729698256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702595955176,0.0,0.0,0.0,0.0,3.4040448183724784e-08,5.406034842093627e-09,0.0
1.3160919709564068e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599163003228,0.0,0.17647058728711204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702554549167,0.0,0.0,0.0,0.0,3.445450829400657e-08,5.425775840083453e-09,0.0
1.3319147176605228e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991586716223,0.0,0.17647058727755977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470251314357,0.0,0.0,0.0,0.0,3.4868564267436994e-08,5.444880412250339e-09,0.0
1.3477374643646387e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991543462383,0.0,0.17647058726831652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702471738386,0.0,0.0,0.0,0.0,3.528261610405832e-08,5.463366942386467e-09,0.0
1.3635602110687547e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599150026896,0.0,0.17647058725937326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702430333616,0.0,0.0,0.0,0.0,3.5696663803912783e-08,5.481253427033911e-09,0.0
1.3793829577728707e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559914571342,0.0,0.17647058725072123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470238892926,0.0,0.0,0.0,0.0,3.611070736704253e-08,5.498557473202996e-09,0.0
1.3952057044769866e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991414056375,0.0,0.17647058724235182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702347525317,0.0,0.0,0.0,0.0,3.652474679348975e-08,5.51529629700496e-09,0.0
1.4110284511811026e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991371033806,0.0,0.1764705872342566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702306121788,0.0,0.0,0.0,0.0,3.693878208329658e-08,5.531486723592623e-09,0.0
1.4268511978852186e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599132806484,0.0,0.17647058722642736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702264718672,0.0,0.0,0.0,0.0,3.735281323650513e-08,5.547145188006809e-09,0.0
1.4426739445893345e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599128514788,0.0,0.17647058721885608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470222331597,0.0,0.0,0.0,0.0,3.776684025315748e-08,5.562287736421836e-09,0.0
1.4584966912934505e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599124228136,0.0,0.17647058721153494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702181913682,0.0,0.0,0.0,0.0,3.818086313329571e-08,5.576930027858016e-09,0.0
1.4743194379975665e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599119946376,0.0,0.1764705872044563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702140511807,0.0,0.0,0.0,0.0,3.8594881876961845e-08,5.591087336677208e-09,0.0
1.4901421847016824e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599115669358,0.0,0.17647058719761272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764702099110345,0.0,0.0,0.0,0.0,3.9008896484197916e-08,5.604774555819057e-09,0.0
