Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137)
2.2572074947004173e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28063770275569344,0.0,0.17179335527951284,2.2286922291666194e-22,0.0005629686854384378,0.0016672296053320843,0.00036968867273470205,0.0,0.003981976957788738,0.0,0.0,1.5162032301426264e-08,0.0,0.11324278780456978,1.0067062059376133e-07,0.0,5.969583365371237e-06,0.0,3.9256447563651604e-05,5.8056998024689954e-09,0.0005847017354207976,6.188179885376316e-11,8.829638837262695e-06,1.8923037254414357e-11,2.8694154795465513e-06,8.389924936725008e-05,1.380373598696754e-06,0.004295992088501437,5.779562298971059e-07,8.991716534572865e-09,1.9515566966766223e-07,5.800889545036791e-15,2.5315886077899037e-12,1.2815367074478428e-07,1.272344754856214e-05,4.410648029557531e-09,3.955894200027721e-08,1.3713160564910859e-11,1.4725052733448038e-09,7.366337260407208e-10
2.2642757178125308e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28062405506864085,0.0,0.1717792557908816,2.2489034495665936e-22,0.0005655851249623483,0.0016724555281182,0.0003718958657346133,0.0,0.003992253795669189,0.0,0.0,1.520965123441989e-08,0.0,0.11323030682951124,1.0104958317805476e-07,0.0,5.976693037764749e-06,0.0,3.925021206803756e-05,5.805176589413701e-09,0.000585574642266263,6.184174871019153e-11,8.826759904964095e-06,1.8895096657165855e-11,2.8706069860390044e-06,8.387748856236537e-05,1.3838688454570873e-06,0.00430876612676853,5.7973963932946e-07,9.003534953822528e-09,1.9605314058691267e-07,5.835117116556395e-15,2.5380228761387722e-12,1.2891253656631977e-07,1.2758187041073787e-05,4.422475665337992e-09,3.977364649013518e-08,1.3786918498160434e-11,1.485376402387553e-09,7.430703196556977e-10
2.2713439409246444e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2806104128351516,0.0,0.1717651583787397,2.2692318946957738e-22,0.0005682052730595769,0.0016776812602647768,0.00037410892268076155,0.0,0.004002519694797765,0.0,0.0,1.52572915257076e-08,0.0,0.11321783092309463,1.0142861245841691e-07,0.0,5.983784354491424e-06,0.0,3.924397951285623e-05,5.8046535419494474e-09,0.0005864460570482048,6.180178782043888e-11,8.823887310614483e-06,1.8867278067507148e-11,2.871796956975464e-06,8.385579011662377e-05,1.3873599810385788e-06,0.004321536201707207,5.81522817782653e-07,9.015327121674346e-09,1.9695181259988065e-07,5.869432778231331e-15,2.5444496735268236e-12,1.29673363075748e-07,1.2792904838464382e-05,4.434294695899578e-09,3.9988752595711153e-08,1.3860808672430926e-11,1.4983160065640345e-09,7.495411502619126e-10
2.278412164036758e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28059677603806765,0.0,0.17175106303700033,2.289677849460376e-22,0.0005708291223437273,0.001682906804351996,0.0003763278375820442,0.0,0.0040127746708970725,0.0,0.0,1.5304953156283517e-08,0.0,0.11320536007563094,1.0180770721487266e-07,0.0,5.99085741071878e-06,0.0,3.923774989184156e-05,5.804130659583485e-09,0.0005873159869215241,6.176191573464967e-11,8.821021021807077e-06,1.8839580553476393e-11,2.8729853868837302e-06,8.383415368386038e-05,1.3908470115662608e-06,0.004334302323324851,5.83305766230577e-07,9.027093165023131e-09,1.9785168299973833e-07,5.903836425134522e-15,2.5508690108604346e-12,1.3043614793680684e-07,1.2827601014126856e-05,4.446105148207589e-09,4.020425920702077e-08,1.393483068618195e-11,1.5113242029894415e-09,7.560462764197286e-10
2.2854803871488715e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2805831446603427,0.0,0.17173696975961203,2.3102415983281994e-22,0.0005734566654629125,0.0016881321629380855,0.0003785526044526713,0.0,0.004023018739635993,0.0,0.0,1.535263610710595e-08,0.0,0.11319289427747921,1.0218686623551184e-07,0.0,5.997912300858418e-06,0.0,3.923152319876186e-05,5.803607941826276e-09,0.000588184438983472,6.172213200665315e-11,8.818161006410038e-06,1.8812003193264815e-11,2.8741722704618743e-06,8.381257892085786e-05,1.3943299431447404e-06,0.004347064501574079,5.850884856391311e-07,9.038833209754832e-09,1.9875274909212515e-07,5.9383279524439266e-15,2.5572808990104956e-12,1.3120088881558108e-07,1.2862275641128017e-05,4.45790704910735e-09,4.042016521742494e-08,1.4008984139110922e-11,1.5244011083889386e-09,7.625857564944919e-10
2.292548610260985e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28056951868504215,0.0,0.1717228785405582,2.330923425329138e-22,0.0005760878950994796,0.0016933573385594601,0.0003807832173121631,0.0,0.004033251916630095,0.0,0.0,1.5400340359098647e-08,0.0,0.11318043351904583,1.0256608831642129e-07,0.0,6.0049491185741685e-06,0.0,3.9225299427418994e-05,5.803085388191276e-09,0.0005890514202742805,6.168243619391746e-11,8.815307232563286e-06,1.8784545075041627e-11,2.8753576025752342e-06,8.379106548731191e-05,1.3978087818583186e-06,0.0043598227463532,5.868709769662521e-07,9.050547380756856e-09,1.9965500819504236e-07,5.9729072554422796e-15,2.5636853488125096e-12,1.3196758338049665e-07,1.2896928792211127e-05,4.4697004253250536e-09,4.063646952361365e-08,1.4083268632146876e-11,1.5375468390988948e-09,7.691596486571459e-10
2.306685056485212e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2805422828745257,0.0,0.17169470225356098,2.372642447663554e-22,0.0005813613848236868,0.0017038071509454828,0.00038526195710235215,0.0,0.004053685657581967,0.0,0.0,1.5495812690123063e-08,0.0,0.11315552708319551,1.0332471688297677e-07,0.0,6.018968907698508e-06,0.0,3.9212860625320314e-05,5.802040771357449e-09,0.0005907809984220272,6.160330656207031e-11,8.809618283420548e-06,1.8729982966335965e-11,2.8777235926838284e-06,8.37482212617388e-05,1.4047542049275593e-06,0.004385327474825616,5.904352791685528e-07,9.073898596195282e-09,2.014630947657333e-07,6.042328770160943e-15,2.5764719765397476e-12,1.335068242541684e-07,1.2966170955993796e-05,4.493261710029384e-09,4.107026862665526e-08,1.423222914838049e-11,1.5640452398590142e-09,7.824109009615595e-10
2.3208215027094392e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.280515068473226,0.0,0.17166653412856436,2.4148371799644413e-22,0.00058664953364948,0.001714256261370383,0.0003897640092148547,0.0,0.004074076017626248,0.0,0.0,1.5591369996096147e-08,0.0,0.11313064069226775,1.0408358344063051e-07,0.0,6.032917512750505e-06,0.0,3.920043343662973e-05,5.800996805251484e-09,0.0005925047765696702,6.152452337016227e-11,8.803953924815873e-06,1.8675887127214767e-11,2.880083319349335e-06,8.370561834170547e-05,1.4116833290485813e-06,0.004410816586859828,5.939986803440563e-07,9.097147790882032e-09,2.0327592149947487e-07,6.1121001336472645e-15,2.5892289800306997e-12,1.3505385195203735e-07,1.3035328081046532e-05,4.5167892137840466e-09,4.150564775564641e-08,1.4381709066730753e-11,1.5908203282312435e-09,7.958004948356879e-10
2.3349579489336663e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2804878753495639,0.0,0.17163837411866495,2.4575098787592866e-22,0.0005919522842405217,0.0017247046893543213,0.0003942893259966791,0.0,0.004094423119808936,0.0,0.0,1.5687012123273556e-08,0.0,0.11310577427118604,1.0484267863920032e-07,0.0,6.046795656929123e-06,0.0,3.9188017812955346e-05,5.7999534860908545e-09,0.0005942228090487469,6.144608320496688e-11,8.79831391133903e-06,1.862225060864375e-11,2.8824367471773375e-06,8.366325410628182e-05,1.418596202180921e-06,0.004436290159733506,5.975611878754616e-07,9.120295929066036e-09,2.0509346737563086e-07,6.182220511930395e-15,2.6019564447255934e-12,1.366086479056841e-07,1.3104400737924903e-05,4.5402831462057305e-09,4.194259820234725e-08,1.4531705238383965e-11,1.6178730210341252e-09,8.093288887107412e-10
2.3490943951578934e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2804607033736409,0.0,0.17161022217749156,2.5006627936187154e-22,0.0005972695797826713,0.0017351524540816412,0.0003988378598794999,0.0,0.004114727086360764,0.0,0.0,1.5782738917459818e-08,0.0,0.11308092774559761,1.056019932501785e-07,0.0,6.060604052215691e-06,0.0,3.9175613706420254e-05,5.798910810140217e-09,0.0005959351493361327,6.136798270775684e-11,8.792698001638867e-06,1.8569066608565634e-11,2.884783843142319e-06,8.362112597803478e-05,1.4254928719736085e-06,0.004461748269898152,6.011228090232068e-07,9.143343960027124e-09,2.0691571156228372e-07,6.2526890727090766e-15,2.614654455524274e-12,1.3817119358398847e-07,1.3173389492245821e-05,4.56374371509257e-09,4.2381111310285486e-08,1.468221453368372e-11,1.6452042289816826e-09,8.229965379656114e-10
2.3632308413821205e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28043355241720713,0.0,0.171582078259196,2.544298167172943e-22,0.0006026013639758369,0.0017455995744051558,0.0004034095633795609,0.0,0.004134988038709228,0.0,0.0,1.587855022403925e-08,0.0,0.11305610104186177,1.0636151816472286e-07,0.0,6.074343399609493e-06,0.0,3.916322106965347e-05,5.797868773710509e-09,0.0005976418500722506,6.12902185731168e-11,8.787105958332144e-06,1.8516328467908828e-11,2.8871245764958273e-06,8.357923142204886e-05,1.4323733857696236e-06,0.004487190992992697,6.046835509270537e-07,9.166292818392182e-09,2.0874263341331676e-07,6.323504985348725e-15,2.6273230967938757e-12,1.397414704930633e-07,1.3242294904763154e-05,4.58717112645162e-09,4.282117847427209e-08,1.483323384195249e-11,1.6728148567214356e-09,8.368038949458833e-10
2.3773672876063476e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28040642235363034,0.0,0.17155394231844484,2.5884182351281684e-22,0.0006079475810259931,0.0017560460688503885,0.00040800438909757475,0.0,0.004155206097490351,0.0,0.0,1.5974445888005765e-08,0.0,0.11303129408703837,1.0712124439169555e-07,0.0,6.0880143893574415e-06,0.0,3.915083985578126e-05,5.796827373158104e-09,0.0005993429630787936,6.121278754778742e-11,8.781537547914819e-06,1.846402966672651e-11,2.889458918677515e-06,8.353756794497319e-05,1.4392377906102478e-06,0.0045126184038567895,6.082434206076576e-07,9.189143424443412e-09,2.1057421246555643e-07,6.394667420878528e-15,2.6399624523763503e-12,1.413194601761866e-07,1.3311117531441604e-05,4.610565584525749e-09,4.3262791139924375e-08,1.498476007131595e-11,1.700705802872075e-09,8.507514089826728e-10
2.3915037338305747e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2803793130578664,0.0,0.1715258143104112,2.633025226282944e-22,0.0006133081756373652,0.001766491955619776,0.00041262228971862357,0.0,0.004175381382560193,0.0,0.0,1.6070425753992014e-08,0.0,0.11300650680887653,1.0788116305574937e-07,0.0,6.101617701177766e-06,0.0,3.913847001841863e-05,5.795786604883998e-09,0.0006010385393759658,6.113568642954229e-11,8.77599254067597e-06,1.8412163820460096e-11,2.8917868432288037e-06,8.349613309409458e-05,1.4460861332393387e-06,0.004538030576543796,6.118024249681242e-07,9.21189668441828e-09,2.124104284359742e-07,6.4661755519885634e-15,2.652572605595849e-12,1.4290514421373533e-07,1.3379857923528899e-05,4.633927291819911e-09,4.3705940803195884e-08,1.5136790148529773e-11,1.7288779600607981e-09,8.648395264112973e-10
2.4056401800548018e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2803522244064283,0.0,0.1714976941907662,2.6781213625444957e-22,0.0006186830930047787,0.0017769372525968225,0.00041726321801205846,0.0,0.004195514013006116,0.0,0.0,1.6166489666297048e-08,0.0,0.11298173913580369,1.086412653954517e-07,0.0,6.115154004477613e-06,0.0,3.9126111511660906e-05,5.794746465332961e-09,0.000602728629199267,6.105891206609442e-11,8.770470710614139e-06,1.8360724676325807e-11,2.894108325710098e-06,8.345492445643669e-05,1.4529184601074895e-06,0.004563427584333519,6.153605707955423e-07,9.234553490801308e-09,2.1425126121894573e-07,6.5380285530268574e-15,2.665153639265913e-12,1.4449850422311753e-07,1.344851662762639e-05,4.6572564491268106e-09,4.415061900991363e-08,1.528932101880901e-11,1.7573322149603042e-09,8.790686905897741e-10
2.419776626279029e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2803251562773592,0.0,0.17146958191567135,2.72370885894501e-22,0.0006240722788061702,0.0017873819773501919,0.00042192712683139787,0.0,0.004215604107157793,0.0,0.0,1.626263746891229e-08,0.0,0.1129569909969149,1.0940154276144257e-07,0.0,6.128623958564753e-06,0.0,3.911376429007576e-05,5.7937069509927885e-09,0.0006044132820158373,6.098246135403334e-11,8.764971835355936e-06,1.830970610981855e-11,2.8964233436218382e-06,8.341393965788545e-05,1.4597348173761235e-06,0.004588809499744619,6.189178647624995e-07,9.25711472260836e-09,2.160966908835707e-07,6.610225599996526e-15,2.6777056356965437e-12,1.460995218587065e-07,1.351709418575788e-05,4.680553255552002e-09,4.459681735532215e-08,1.544234964566014e-11,1.7860694483254428e-09,8.934393419171467e-10
2.433913072503256e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28029810855020254,0.0,0.1714414774417704,2.769789923657877e-22,0.0006294756791952583,0.0017978261471377538,0.000426613969114226,0.0,0.004235651782597981,0.0,0.0,1.6358869005546367e-08,0.0,0.11293226232196232,1.1016198661463411e-07,0.0,6.142028212853882e-06,0.0,3.9101428308695054e-05,5.792668058393498e-09,0.0006060925465403727,6.090633123778883e-11,8.759495696076713e-06,1.8259102121329707e-11,2.898731876328843e-06,8.337317636233822e-05,1.4665352509214808e-06,0.004614176394546781,6.224743134285756e-07,9.279581245663394e-09,2.1794669767104631e-07,6.682765870552822e-15,2.690228676701096e-12,1.4770817881177258e-07,1.3585591135436975e-05,4.70381790853838e-09,4.5044527483634547e-08,1.5595873010715474e-11,1.8150905350295334e-09,9.079519178516462e-10
2.448049518727483e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28027108110597615,0.0,0.1714133807261822,2.8163667580139024e-22,0.0006348932407943621,0.0018082697789105812,0.00043132369788209,0.0,0.004255657156173071,0.0,0.0,1.645518411964916e-08,0.0,0.1129075530413448,1.1092258852445107e-07,0.0,6.155367407067676e-06,0.0,3.908910352300727e-05,5.7916297841065965e-09,0.0006077664707506223,6.083051870862441e-11,8.754042077423575e-06,1.82089068328723e-11,2.9010339049874037e-06,8.333263227087646e-05,1.4733198063385328e-06,0.004639528339772595,6.260299232418205e-07,9.301953912868068e-09,2.1980126199209604e-07,6.755648544000251e-15,2.7027228436030327e-12,1.4932445681041712e-07,1.3654008009732866e-05,4.727050603890155e-09,4.5493741087590026e-08,1.5749888113570054e-11,1.8443963441003552e-09,9.226068529286873e-10
2.4621859649517102e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2802440738271449,0.0,0.1713852917264925,2.8634415565174726e-22,0.0006403249106873695,0.0018187128893169004,0.000436056266240397,0.0,0.0042756203440034,0.0,0.0,1.6551582654434888e-08,0.0,0.11288286308609799,1.1168334016710605e-07,0.0,6.168642171432632e-06,0.0,3.907678988894981e-05,5.79059212474433e-09,0.0006094351019024849,6.075502080365582e-11,8.748610767440455e-06,1.8159114484911225e-11,2.9033294124750497e-06,8.329230512096039e-05,1.4800885289448084e-06,0.004664865405729201,6.295847005402126e-07,9.324233564464451e-09,2.2166036442445081e-07,6.828872801289659e-15,2.715188217242545e-12,1.5094833761950525e-07,1.3722345337334705e-05,4.750251535796301e-09,4.594444990801786e-08,1.5904391971620842e-11,1.873987738755821e-09,9.374045787787071e-10
2.4763224111759373e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2802170865975941,0.0,0.17135721040074728,2.911016506862686e-22,0.0006457706364128487,0.0018291554947059904,0.0004408116273783096,0.0,0.004295541461493358,0.0,0.0,1.6648064452903893e-08,0.0,0.1128581923878843,1.1244423332390888e-07,0.0,6.181853126869822e-06,0.0,3.9064487362901525e-05,5.789555076958966e-09,0.0006110984865447137,6.067983460489636e-11,8.743201557495184e-06,1.8109719433292972e-11,2.9056183833231376e-06,8.325219268564598e-05,1.4868414637841433e-06,0.004690187662009674,6.33138651553098e-07,9.346421028290814e-09,2.2352398571038095e-07,6.902437825015286e-15,2.7276248779830233e-12,1.525798030405983e-07,1.379060364261445e-05,4.773420896853446e-09,4.639664573340786e-08,1.6059381619908278e-11,1.903865576439328e-09,9.523455241448426e-10
2.4904588574001644e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2801901193026053,0.0,0.1713291367074453,2.9590937899494433e-22,0.0006512303659573004,0.0018395976111320355,0.0004455897345686421,0.0,0.004315420623341268,0.0,0.0,1.674462935786351e-08,0.0,0.11283354087898351,1.1320525987961202e-07,0.0,6.195000885180789e-06,0.0,3.905219590167569e-05,5.7885186374421106e-09,0.0006127566705332499,6.060495723832698e-11,8.737814242208456e-06,1.8060716146273737e-11,2.9079008036521783e-06,8.321229277282338e-05,1.493578655630352e-06,0.0047154951775041625,6.366917824026134e-07,9.368517120031061e-09,2.2539210675427956e-07,6.976342799411897e-15,2.740032905717399e-12,1.5421883491188795e-07,1.3858783445688429e-05,4.796558878088326e-09,4.685032039948687e-08,1.62148541109601e-11,1.934030708854798e-09,9.674301149004507e-10
2.5045953036243915e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2801631718288301,0.0,0.17130107060553101,3.007675579899504e-22,0.0006567040477485471,0.001850039254357925,0.00045039054116775487,0.0,0.004335257943549077,0.0,0.0,1.6841277211948003e-08,0.0,0.11280890849228309,1.1396641182079074e-07,0.0,6.208086049228764e-06,0.0,3.90399154625126e-05,5.787482802923996e-09,0.000614409699045182,6.053038587299037e-11,8.732448619384798e-06,1.8012099201638937e-11,2.9101766611096904e-06,8.317260322447536e-05,1.5003001489908172e-06,0.004740788020410795,6.402440991050867e-07,9.390522643457642e-09,2.272647086202931e-07,7.0505869103518215e-15,2.7524123798743554e-12,1.558654151081282e-07,1.3926885262477439e-05,4.819665668979677e-09,4.7305465788801575e-08,1.6370806514637363e-11,1.964483982001408e-09,9.826587740664767e-10
2.5187317498486186e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2801362440642669,0.0,0.17127301205438814,3.056764044072501e-22,0.0006621916306492564,0.001860480439859014,0.00045521400061544884,0.0,0.0043550535354318284,0.0,0.0,1.6938007857637814e-08,0.0,0.11278429516126905,1.1472768123425517e-07,0.0,6.221109213115329e-06,0.0,3.9027646003072925e-05,5.7864475701728424e-09,0.0006160576165923569,6.045611772010895e-11,8.727104489945267e-06,1.7963863283914816e-11,2.9124459448104073e-06,8.313312191595595e-05,1.5070059881100167e-06,0.004766066258246356,6.437956075724255e-07,9.4124383906685e-09,2.2914177253000206e-07,7.125169345342055e-15,2.764763379424412e-12,1.5751952554056906e-07,1.3994909604765632e-05,4.842741457479724e-09,4.7762073830307065e-08,1.6527235917982636e-11,1.995226236208016e-09,9.98031921828667e-10
2.5328681960728457e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2801093358982364,0.0,0.17124496101383224,3.106361343081911e-22,0.0006676930639505918,0.0018709211828268257,0.00046006006643485906,0.0,0.0043748075116269445,0.0,0.0,1.703482113727779e-08,0.0,0.11275970082001696,1.1548906030549506e-07,0.0,6.2340709623526356e-06,0.0,3.901538748143073e-05,5.785412935994167e-09,0.0006177004670346424,6.038215003222532e-11,8.721781657861992e-06,1.791600318166323e-11,2.91470864527875e-06,8.3093846755288e-05,1.5136962169729669e-06,0.004791329957856732,6.47346313613481e-07,9.43426514231791e-09,2.3102327986014456e-07,7.200089293521325e-15,2.7770859828858762e-12,1.591811481568892e-07,1.4062856980258057e-05,4.865786430035134e-09,4.822013649896144e-08,1.6684139425070393e-11,2.0262583061672852e-09,1.0135499755546334e-09
2.5470046422970728e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2800824472213589,0.0,0.17121691744410486,3.1564696308110037e-22,0.0006732082973659936,0.0018813614981727153,0.0004649286922323482,0.0,0.004394519984103325,0.0,0.0,1.7131716893094585e-08,0.0,0.112735125403183,1.1625054131715548e-07,0.0,6.246971874031298e-06,0.0,3.900313985606691e-05,5.784378897230176e-09,0.0006193382935928615,6.030848010236489e-11,8.716479930094407e-06,1.78685137848642e-11,2.916964754393544e-06,8.305477568247934e-05,1.5203708793086033e-06,0.0048165791854271525,6.508962229353995e-07,9.45600366784162e-09,2.3290921214038852e-07,7.275345945657179e-15,2.7893802683306848e-12,1.608502649411293e-07,1.4130727892636998e-05,4.8888007716076005e-09,4.867964581532595e-08,1.6841514156859376e-11,2.0575810209695142e-09,1.0292133498107703e-09
2.5611410885213e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28005557792553165,0.0,0.1711888813058667,3.2070910544287336e-22,0.0006787372810250791,0.0018918014005314854,0.0004698198316973987,0.0,0.004414191064170237,0.0,0.0,1.722869496721332e-08,0.0,0.11271056884599527,1.1701211664754352e-07,0.0,6.2598125169841674e-06,0.0,3.899090308586274e-05,5.783345450759131e-09,0.0006209711388614007,6.02351052632199e-11,8.711199116527127e-06,1.7821390082372517e-11,2.9192142653348706e-06,8.301590666885716e-05,1.5270300185930903e-06,0.004841814006492194,6.544453411449545e-07,9.47765472567645e-09,2.347995510511455e-07,7.350938494143045e-15,2.8016463133901192e-12,1.625268579136248e-07,1.4198522841617103e-05,4.911784665693943e-09,4.914059384517087e-08,1.699935725104713e-11,2.0891952041361805e-09,1.0450224563790239e-09
2.575277534745527e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28002872790390654,0.0,0.17116085256019128,3.258227754405609e-22,0.0006842799654676675,0.0019022409042649512,0.0004747334386025049,0.0,0.004433820862486058,0.0,0.0,1.7325755201673605e-08,0.0,0.1126860310842454,1.17773778769165e-07,0.0,6.272593451946051e-06,0.0,3.8978677130093483e-05,5.782312593494732e-09,0.0006225990448205042,6.016202288635395e-11,8.705939029909468e-06,1.777462715946117e-11,2.9214571725329556e-06,8.297723771641947e-05,1.5336736780530654e-06,0.0048670344859456025,6.57993673749861e-07,9.499219063474265e-09,2.3669427842142922e-07,7.426866132995328e-15,2.813884195260415e-12,1.6421090913093936e-07,1.4266242322999323e-05,4.934738294345791e-09,4.96029726990868e-08,1.715766586192647e-11,2.121101673653179e-09,1.060977704273519e-09
2.589413980969754e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.280001897050869,0.0,0.1711328311685589,3.3098818645295154e-22,0.0006898363016379181,0.0019126800234654656,0.00047966946680306485,0.0,0.004453409489066807,0.0,0.0,1.7422897438444685e-08,0.0,0.11266151205428009,1.1853552024728976e-07,0.0,6.285315231709518e-06,0.0,3.8966461948422215e-05,5.781280322385536e-09,0.0006242220528482673,6.008923038142709e-11,8.70069948579655e-06,1.7728220195425045e-11,2.9236934716189776e-06,8.293876685720381e-05,1.5403019006688191e-06,0.0048922406880499,6.61541226160073e-07,9.520697418310949e-09,2.385933762267545e-07,7.503128057850461e-15,2.82609399070825e-12,1.6590240068579765e-07,1.4333886828723754e-05,4.957661838188879e-09,5.006677453210142e-08,1.7316437160243903e-11,2.1533012420037955e-09,1.0770794997570428e-09
2.6035504271939812e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.279975085262016,0.0,0.17110481709285055,3.3620555119215035e-22,0.0006954062408785864,0.001923118771959394,0.000484627870237271,0.0,0.004472957053294534,0.0,0.0,1.7520121519440003e-08,0.0,0.112637011692993,1.1929733373854545e-07,0.0,6.297978401276892e-06,0.0,3.895425750089368e-05,5.780248634414353e-09,0.0006258402037323313,6.001672519543955e-11,8.695480302491825e-06,1.7682164461278732e-11,2.9259231593777628e-06,8.290049215267187e-05,1.5469147291774084e-06,0.004917432676445796,6.65088003689063e-07,9.542090516889997e-09,2.4049682658707805e-07,7.579723465961988e-15,2.8382757760761247e-12,1.6760131470701847e-07,1.440145684692133e-05,4.980555476441905e-09,5.053199154330141e-08,1.7475668333060026e-11,2.1857947162013927e-09,1.0933282463573884e-09
2.6176868734182083e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2799482924341361,0.0,0.17107681029534214,3.4147508170515363e-22,0.0007009897349253889,0.0019335571633105491,0.0004896086029260006,0.0,0.004492463663925517,0.0,0.0,1.7617427286531075e-08,0.0,0.11261252993781694,1.2005921198953896e-07,0.0,6.310583498008569e-06,0.0,3.894206374792843e-05,5.779217526597696e-09,0.0006274535376812941,5.99445048119954e-11,8.690281300991166e-06,1.7636455317489008e-11,2.9281462337022334e-06,8.286241169311042e-05,1.553512206075713e-06,0.004942610514161413,6.686340115550873e-07,9.563399075741346e-09,2.4240461176477874e-07,7.656651556197631e-15,2.850429627287644e-12,1.6930763335944798e-07,1.4468952861964453e-05,5.0034193869350345e-09,5.09986159754597e-08,1.763535658361179e-11,2.2185828978218123e-09,1.1097243448835609e-09
2.6318233196424354e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27992151846518937,0.0,0.17104881073869826,3.4679698937542067e-22,0.0007065867359014793,0.0019439952108235767,0.0004946116189727059,0.0,0.0045119294290983086,0.0,0.0,1.7714814581560755e-08,0.0,0.1125880667267157,1.2082114783550506e-07,0.0,6.323131051767752e-06,0.0,3.892988065031699e-05,5.778186995985211e-09,0.0006290620943358451,5.98725667505835e-11,8.685102304928303e-06,1.759108821182996e-11,2.93036269354966e-06,8.282452359704718e-05,1.5600943736234282e-06,0.004967774263621316,6.721792548824315e-07,9.58462380141531e-09,2.44316714162677e-07,7.733911529036364e-15,2.862555619852687e-12,1.7102133884389288e-07,1.453637535451661e-05,5.026253746128018e-09,5.146664011466764e-08,1.7795499131176662e-11,2.25166658303552e-09,1.1262681934418459e-09
2.6459597658666625e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27989476325428725,0.0,0.17102081838596697,3.521714849244411e-22,0.0007121971963120285,0.001954432927547299,0.0004996368725633034,0.0,0.0045313544563416255,0.0,0.0,1.7812283246355908e-08,0.0,0.11256362199817657,1.215831341989811e-07,0.0,6.335621585061709e-06,0.0,3.891770816921404e-05,5.777157039659133e-09,0.0006306659127796264,5.980090856587707e-11,8.679943140521737e-06,1.7546058677212056e-11,2.932572538899413e-06,8.278682601068169e-05,1.5666612738460048e-06,0.004992923986655362,6.757237387026419e-07,9.605765390671821e-09,2.462331163220918e-07,7.81150258656547e-15,2.874653828872484e-12,1.7274241339705304e-07,1.460372480158091e-05,5.049058729127923e-09,5.193605628997214e-08,1.7956093210938444e-11,2.2850465626394643e-09,1.1429601874517442e-09
2.6600962120908896e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2798680267016734,0.0,0.1709928332005739,3.5759877841329845e-22,0.00071782106903891,0.001964870326278018,0.0005046843179660638,0.0,0.004550738852582077,0.0,0.0,1.7909833122739477e-08,0.0,0.11253919569120285,1.2234516408850739e-07,0.0,6.348055613179654e-06,0.0,3.890554626613301e-05,5.776127654733765e-09,0.0006322650315498357,5.972952784704975e-11,8.674803636522871e-06,1.7501362329723888e-11,2.9347757707125515e-06,8.274931710733077e-05,1.5732129485375237e-06,0.005018059744507394,6.79267467955739e-07,9.626824530665214e-09,2.481538009209349e-07,7.889423932477648e-15,2.8867243290445833e-12,1.744708392914558e-07,1.4671001676547702e-05,5.071834509706532e-09,5.240685687301792e-08,1.8117136073855114e-11,2.318723622088681e-09,1.159800719661775e-09
