Time (s),Volume (m^3),Ar,Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),HeX(44),C2H4X(59),C2H3X(53)
7.053504510474888e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026166604097451786,0.49988259502881299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998841215951251,0.00011740497118678892,1.1587840487390204e-05,0.0
7.08891751145928e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026160818695561308,0.49988201950885092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840913928561,0.00011798049114894086,1.1590860714286428e-05,0.0
7.124330512443673e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026155035642381583,0.49988144412063173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840622218682,0.00011855587936816598,1.1593777813033266e-05,0.0
7.159743513428065e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026149254918262023,0.4998808688641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840340630407,0.00011913113589726601,1.1596593695889295e-05,0.0
7.195156514412458e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026143476503908926,0.49988029373921128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840068976003,0.00011970626078861315,1.159931023985196e-05,0.0
7.23056951539685e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026137700380378919,0.49987971874590581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839807071249,0.00012028125409415781,1.1601929287307725e-05,0.0
7.265982516381243e-11,0.0009467769729032257,0.0,0.0,0.0,0.002613192652907252,0.49987914388413451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839554735314,0.00012085611586543627,1.1604452646670232e-05,0.0
7.301395517365635e-11,0.0009467769729032257,0.0,0.0,0.0,0.002612615493172773,0.49987856915384632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839311790688,0.0001214308461535783,1.1606882093006699e-05,0.0
7.336808518350027e-11,0.0009467769729032257,0.0,0.0,0.0,0.002612038557041391,0.4998779945549906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839078063129,0.00012200544500931433,1.1609219368652787e-05,0.0
7.37222151933442e-11,0.0009467769729032257,0.0,0.0,0.0,0.002611461842752559,0.49987742008751695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838853381611,0.00012257991248298288,1.1611466183816091e-05,0.0
7.407634520318812e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026108853485776518,0.49987684575137542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838637578269,0.00012315424862453759,1.1613624217168545e-05,0.0
7.443047521303205e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026103090728193763,0.49987627154651643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999883843048834,0.00012372845348355413,1.1615695116427866e-05,0.0
7.478460522287597e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026097330138111921,0.49987569747289079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838231950088,0.00012430252710923708,1.1617680498928311e-05,0.0
7.51387352327199e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026091571699167503,0.49987512353044961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838041804761,0.00012487646955042678,1.1619581952180888e-05,0.0
7.549286524256382e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026085815395293292,0.49987454971914441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837859896533,0.00012545028085560569,1.1621401034423251e-05,0.0
7.584699525240775e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026080061210712944,0.49987397603892703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837686072461,0.000126023961072905,1.1623139275159436e-05,0.0
7.620112526225167e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026074309129935575,0.49987340248974987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837520182415,0.0001265975102501109,1.1624798175689677e-05,0.0
7.65552552720956e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026068559137750569,0.49987282907156527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837362079018,0.00012717092843467096,1.1626379209630421e-05,0.0
7.690938528193952e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026062811219222334,0.49987225578432631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837211617653,0.00012774421567370012,1.1627883823424776e-05,0.0
7.726351529178344e-11,0.0009467769729032257,0.0,0.0,0.0,0.002605706535968528,0.49987168262798604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999883706865631,0.00012831737201398673,1.1629313436843534e-05,0.0
7.761764530162737e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026051321544738829,0.49987110960249803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999883693305564,0.00012889039750199843,1.1630669443476977e-05,0.0
7.797177531147129e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026045579760242527,0.49987053670781617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836804678864,0.00012946329218388797,1.1631953211217574e-05,0.0
7.832590532131522e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026039839992311256,0.49986996394389455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836683391706,0.00013003605610549884,1.1633166082733834e-05,0.0
7.868003533115914e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026034102227310519,0.49986939131068764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836569062388,0.00013060868931237107,1.1634309375935368e-05,0.0
7.903416534100307e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026028366451851829,0.49986881880815026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836461561547,0.00013118119184974615,1.1635384384429408e-05,0.0
7.938829535084699e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026022632652788172,0.4998682464362374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836360762194,0.00013175356376257308,1.1636392377968911e-05,0.0
7.974242536069092e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026016900817209523,0.49986767419490452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836266539703,0.00013232580509551326,1.1637334602892379e-05,0.0
8.009655537053484e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026011170932438575,0.49986710208410706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836178771738,0.0001328979158929457,1.1638212282555577e-05,0.0
8.045068538037876e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026005442986026315,0.49986653010380105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836097338217,0.00013346989619897199,1.1639026617755302e-05,0.0
8.080481539022269e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025999716965747913,0.49986595825394264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836022121268,0.00013404174605742176,1.1639778787145343e-05,0.0
8.115894540006661e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025993992859598566,0.49986538653448814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835953005233,0.00013461346551185696,1.1640469947644725e-05,0.0
8.151307540991054e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025988270655789422,0.49986481494539442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835889876508,0.00013518505460557705,1.1641101234838503e-05,0.0
8.186720541975446e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025982550342743631,0.4998642434866184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835832623656,0.0001357565133816236,1.1641673763371095e-05,0.0
8.222133542959839e-11,0.0009467769729032257,0.0,0.0,0.0,0.002597683190909241,0.49986367215811733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835781137257,0.000136327841882785,1.1642188627332395e-05,0.0
8.257546543944231e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025971115343671209,0.49986310095984843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835735309927,0.00013689904015160088,1.1642646900636767e-05,0.0
8.292959544928624e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025965400635515968,0.49986252989176966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835695036248,0.00013747010823036667,1.1643049637395053e-05,0.0
8.328372545913016e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025959687773859409,0.49986195895383884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835660212765,0.00013804104616113775,1.1643397872279704e-05,0.0
8.363785546897408e-11,0.0009467769729032257,0.0,0.0,0.0,0.002595397674812741,0.49986138814601427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835630737898,0.00013861185398573428,1.1643692620883199e-05,0.0
8.399198547881801e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025948267547935442,0.49986081746825423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835606511988,0.00013918253174574472,1.1643934880069834e-05,0.0
8.434611548866193e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025942560163085067,0.4998602469205175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835587437152,0.00013975307948253059,1.1644125628321055e-05,0.0
8.470024549850586e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025936854583560537,0.49985967650276281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835573417383,0.0001403234972372301,1.1644265826074393e-05,0.0
8.505437550834978e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025931150799525394,0.49985910621494928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835564358385,0.00014089378505076236,1.1644356416056173e-05,0.0
8.540850551819371e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025925448801319192,0.49985853605703623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835560167626,0.00014146394296383132,1.1644398323608059e-05,0.0
8.576263552803763e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025919748579454221,0.49985796602898319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835560754296,0.00014203397101692928,1.1644392457007621e-05,0.0
8.611676553788156e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025914050124612345,0.49985739613074975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835566029209,0.00014260386925034121,1.164433970778295e-05,0.0
8.647089554772548e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025908353427641895,0.49985682636229589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835575904893,0.00014317363770414797,1.1644240951021497e-05,0.0
8.68250255575694e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025902658479554546,0.49985625672358186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835590295426,0.00014374327641823029,1.164409704567321e-05,0.0
8.717915556741333e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025896965271522384,0.4998556872145678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835609116515,0.00014431278543227199,1.1643908834848081e-05,0.0
8.753328557725725e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025891273794874867,0.49985511783521425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835632285388,0.00014488216478576374,1.1643677146108198e-05,0.0
8.788741558710118e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025885584041095977,0.49985454858548201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835659720814,0.00014545141451800651,1.1643402791754442e-05,0.0
8.82415455969451e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025879896001821359,0.49985397946533189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835691343085,0.00014602053466811478,1.1643086569107863e-05,0.0
8.859567560678903e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025874209668835524,0.49985341047472492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999883572707392,0.00014658952527501996,1.1642729260785873e-05,0.0
8.894980561663295e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025868525034069114,0.49985284161362253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835766836508,0.0001471583863774736,1.1642331634973384e-05,0.0
8.930393562647688e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025862842089596195,0.49985227288198597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835810555431,0.00014772711801405068,1.1641894445688885e-05,0.0
8.96580656363208e-11,0.0009467769729032257,0.0,0.0,0.0,0.002585716082763161,0.49985170427977688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835858156693,0.00014829572022315247,1.1641418433045683e-05,0.0
9.001219564616473e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025851481240528403,0.499851135806957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835909567635,0.00014886419304300998,1.1640904323508254e-05,0.0
9.036632565600865e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025845803320775282,0.49985056746348827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835964716981,0.00014943253651168671,1.1640352830143923e-05,0.0
9.072045566585257e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025840127060994074,0.49984999924933293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836023534704,0.0001500007506670817,1.1639764652869894e-05,0.0
9.10745856756965e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025834452453937311,0.49984943116445307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836085952131,0.00015056883554693236,1.1639140478695687e-05,0.0
9.142871568554042e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025828779492485798,0.49984886320881117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836151901804,0.00015113679118881749,1.1638480981961161e-05,0.0
9.178284569538435e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025823108169646279,0.4998482953823698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836221317539,0.00015170461763016008,1.1637786824570112e-05,0.0
9.213697570522827e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025817438478549096,0.49984772768509173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836294134374,0.00015227231490822966,1.1637058656219559e-05,0.0
9.24911057150722e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025811770412445881,0.49984716011693986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836370288535,0.00015283988306014553,1.1636297114624843e-05,0.0
9.284523572491612e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025806103964707392,0.49984659267787707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836449717426,0.00015340732212287917,1.1635502825740515e-05,0.0
9.319936573476005e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025800439128821242,0.49984602536786671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836532359597,0.00015397463213325679,1.1634676403977221e-05,0.0
9.355349574460397e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025794775898389812,0.49984545818687209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836618154752,0.00015454181312796197,1.1633818452414522e-05,0.0
9.39076257544479e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025789114267128102,0.49984489113485642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836707043687,0.00015510886514353807,1.1632929563009835e-05,0.0
9.426175576429182e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025783454228861637,0.4998443242117836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999883679896831,0.00015567578821639092,1.1632010316803506e-05,0.0
9.461588577413574e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025777795777524471,0.49984375741761711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836893871579,0.00015624258238279099,1.1631061284120092e-05,0.0
9.497001578397967e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025772138907157165,0.49984319075232109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999883699169751,0.00015680924767887572,1.1630083024765953e-05,0.0
9.532414579382359e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025766483611904833,0.49984262421585929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837092391163,0.00015737578414065214,1.1629076088223189e-05,0.0
9.567827580366752e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025760829886015187,0.49984205780819591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837195898604,0.00015794219180399895,1.1628041013839986e-05,0.0
9.603240581351144e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025755177723836716,0.4998414915292953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837302166887,0.0001585084707046687,1.1626978331017495e-05,0.0
9.638653582335537e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025749527119816747,0.49984092537912167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837411144048,0.00015907462087829018,1.1625888559393208e-05,0.0
9.674066583319929e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025743878068499666,0.49984035935763954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837522779083,0.00015964064236037042,1.1624772209021014e-05,0.0
9.709479584304322e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025738230564525135,0.49983979346481366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837637021931,0.00016020653518629692,1.1623629780547877e-05,0.0
9.744892585288714e-11,0.0009467769729032257,0.0,0.0,0.0,0.002573258460262632,0.49983922770060862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837753823444,0.00016077229939133963,1.1622461765387303e-05,0.0
9.780305586273106e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025726940177628159,0.49983866206498934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837873135399,0.00016133793501065313,1.1621268645889569e-05,0.0
9.815718587257499e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025721297284445714,0.49983809655792077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837994910439,0.00016190344207927835,1.1620050895508867e-05,0.0
9.851131588241891e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025715655918082466,0.49983753117936786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838119102096,0.00016246882063214501,1.1618808978967292e-05,0.0
9.886544589226284e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025710016073628703,0.49983696592929594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999883824566474,0.00016303407070407305,1.1617543352415882e-05,0.0
9.921957590210676e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025704377746259915,0.49983640080767028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838374553628,0.00016359919232977478,1.1616254463592625e-05,0.0
9.957370591195069e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025698740931235243,0.49983583581445618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838505724791,0.0001641641855438569,1.1614942751977603e-05,0.0
9.992783592179461e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025693105623895915,0.49983527094961916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838639135096,0.00016472905038082192,1.1613608648945247e-05,0.0
9.999999999999999e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025691957453989841,0.49983515585805899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838666592049,0.0001648441419409929,1.1613334079382311e-05,0.0
1.0028196593163854e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025687471819663748,0.49983470621312492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838774742199,0.00016529378687507021,1.1612252577913783e-05,0.0
1.0063609594148246e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025681839514039646,0.49983414160493911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838912504534,0.00016585839506090181,1.1610874954491943e-05,0.0
1.0099022595132639e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025676208702602177,0.49983357712502752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839052381322,0.000166422874972518,1.1609476186622957e-05,0.0
1.0134435596117031e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025670579381006091,0.49983301277335607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839194332512,0.00016698722664402313,1.1608056674725878e-05,0.0
1.0169848597101423e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025664951544980977,0.49983244854989062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839338318807,0.00016755145010942605,1.1606616811834339e-05,0.0
1.0205261598085816e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025659325190329836,0.49983188445459742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839484301622,0.00016811554540264209,1.1605156983732701e-05,0.0
1.0240674599070208e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025653700312927743,0.49983132048744261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839632243081,0.00016867951255749444,1.1603677569089742e-05,0.0
1.0276087600054601e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025648076908720533,0.49983075664839238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839782106036,0.00016924335160771575,1.1602178939589839e-05,0.0
1.0311500601038993e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025642454973723475,0.4998301929374131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839933853984,0.00016980706258694963,1.1600661460061762e-05,0.0
1.0382326603007778e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025631215495760563,0.49982906589953346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840242862314,0.00017093410046659389,1.1597571376708306e-05,0.0
1.0446070004779685e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025621104951695085,0.49982805200310881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840527064126,0.00017194799689124125,1.1594729358609035e-05,0.0
1.0509813406551591e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025610999108941386,0.49982703852111487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840816835993,0.0001729614788852063,1.1591831640012845e-05,0.0
1.0573556808323497e-10,0.0009467769729032257,0.0,0.0,0.0,0.002560089794660843,0.49982602545335841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998841111988312,0.00017397454664167498,1.1588880116839774e-05,0.0
1.0637300210095404e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025590801444438211,0.49982501279964708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998841412337741,0.00017498720035301311,1.1585876622523449e-05,0.0
1.070104361186731e-10,0.0009467769729032257,0.0,0.0,0.0,0.002558070958278496,0.49982400055978937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998841717706999,0.00017599944021079079,1.1582822930071074e-05,0.0
1.0764787013639217e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025570622342594974,0.49982298873359432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998842027924595,0.00017701126640580641,1.1579720754054673e-05,0.0
1.0828530415411123e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025560539705387114,0.49982197732087208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998842342824745,0.00017802267912810982,1.1576571752537163e-05,0.0
1.089227381718303e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025550461653233996,0.49982096632143308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499988426622471,0.00017903367856702472,1.1573377528933831e-05,0.0
1.0956017218954936e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025540388168743765,0.49981995573508903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998842986036612,0.00018004426491116996,1.1570139633812375e-05,0.0
1.1019760620726842e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025530319235042439,0.49981894556165168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998843314043334,0.00018105443834848085,1.1566859566633763e-05,0.0
1.1083504022498749e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025520254835756937,0.49981793580093392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998843646122254,0.00018206419906622898,1.1563538777436024e-05,0.0
1.1147247424270655e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025510194954998545,0.49981692645274911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998843982133151,0.000183073547251042,1.1560178668462538e-05,0.0
1.1210990826042561e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025500139577346991,0.49981591751691129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998844321940422,0.00018408248308892251,1.1556780595736637e-05,0.0
1.1274734227814468e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025490088687835084,0.49981490899323489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998844665412939,0.00018509100676526624,1.1553345870584224e-05,0.0
1.1338477629586374e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025480042271933735,0.49981390088153527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998845012423887,0.00018609911846487976,1.1549875761106231e-05,0.0
1.1402221031358281e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025470000315537585,0.49981289318162819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998845362850636,0.0001871068183719977,1.1546371493602618e-05,0.0
1.1465964433130187e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025459962804951111,0.49981188589332981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998845716574597,0.00018811410667029892,1.1542834253949495e-05,0.0
1.1529707834902094e-10,0.0009467769729032257,0.0,0.0,0.0,0.002544992972687505,0.49981087901645715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998846073481101,0.00018912098354292303,1.1539265188930854e-05,0.0
1.1593451236674e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025439901068393463,0.49980987255082771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998846433459249,0.00019012744917248534,1.1535665407526402e-05,0.0
1.1657194638445906e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025429876816961093,0.499808866496259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998846796401786,0.00019113350374109226,1.153203598215701e-05,0.0
1.1720938040217811e-10,0.0009467769729032257,0.0,0.0,0.0,0.0025419856960391149,0.49980786085256979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998847162205018,0.00019213914743035541,1.1528377949889069e-05,0.0
