Time (s),Volume (m^3),N2,Ne,X(1),H2(2),H(3),NH3(4),H2X(49),HX(5)
6.37315749482356e-08,0.03101298056,0.33333333333333331,0.0,0.032297250338337448,0.63649162567987116,5.1977706419653874e-30,0.0,0.0027096886879317212,0.054930704597730882
6.403032490635593e-08,0.03101298056,0.33333333333333331,0.0,0.032227048321569619,0.63645967751929566,5.2322371818366776e-30,0.0,0.0027033829923150455,0.055007212310115398
6.432907486447625e-08,0.03101298056,0.33333333333333331,0.0,0.032157381583703702,0.63642797228542747,5.2667396047994066e-30,0.0,0.0026971267221854965,0.055083135318110855
6.462782482259657e-08,0.03101298056,0.33333333333333331,0.0,0.032088245192769378,0.63639650774937062,5.3012775245496966e-30,0.0,0.0026909194033650835,0.055158479027865595
6.49265747807169e-08,0.03101298056,0.33333333333333331,0.0,0.032019634273843536,0.63636528170787454,5.3358505583189078e-30,0.0,0.0026847605674311433,0.055233248782725383
6.522532473883722e-08,0.03101298056,0.33333333333333331,0.0,0.031951544008228611,0.63633429198296798,5.370458326831132e-30,0.0,0.0026786497516292271,0.055307449864142218
6.552407469695754e-08,0.03101298056,0.33333333333333331,0.0,0.031883969632645358,0.6363035364215972,5.4051004542613147e-30,0.0,0.0026725864987875826,0.055381087492567115
6.582282465507787e-08,0.03101298056,0.33333333333333331,0.0,0.031816906438439381,0.63627301289527149,5.4397765681940377e-30,0.0,0.0026665703572331728,0.055454166828327517
6.612157461319819e-08,0.03101298056,0.33333333333333331,0.0,0.031750349770801385,0.63624271929971443,5.4744862995829173e-30,0.0,0.002660600880709229,0.055526692972489446
6.642032457131851e-08,0.03101298056,0.33333333333333331,0.0,0.031684295028000943,0.63621265355452172,5.5092292827106076e-30,0.0,0.0026546776282942853,0.055598670967704829
6.671907452943884e-08,0.03101298056,0.33333333333333331,0.0,0.03161873766063323,0.63618281360282369,5.5440051551494292e-30,0.0,0.0026488001643226659,0.055670105799044176
6.701782448755916e-08,0.03101298056,0.33333333333333331,0.0,0.031553673170878725,0.63615319741095466,5.5788135577225641e-30,0.0,0.0026429680583064078,0.055741002394814936
6.731657444567948e-08,0.03101298056,0.33333333333333331,0.0,0.031489097111775555,0.63612380296812687,5.6136541344658558e-30,0.0,0.0026371808848585682,0.055811365627365939
6.761532440379981e-08,0.03101298056,0.33333333333333331,0.0,0.031425005086504088,0.63609462828611152,5.6485265325901644e-30,0.0,0.0026314382236179092,0.055881200313878075
6.791407436192013e-08,0.03101298056,0.33333333333333331,0.0,0.031361392747683681,0.63606567139892267,5.6834304024442852e-30,0.0,0.0026257396591749145,0.055950511217141473
6.821282432004045e-08,0.03101298056,0.33333333333333331,0.0,0.031298255796681482,0.63603693036250952,5.7183653974784276e-30,0.0,0.0026200847809991165,0.056019303046319462
6.851157427816078e-08,0.03101298056,0.33333333333333331,0.0,0.031235589982932528,0.63600840325445085,5.753331174208225e-30,0.0,0.002614473183367712,0.056087580457699814
6.88103242362811e-08,0.03101298056,0.33333333333333331,0.0,0.031173391103271619,0.63598008817365637,5.788327392179282e-30,0.0,0.0026089044652954311,0.056155348055432999
6.910907419440142e-08,0.03101298056,0.33333333333333331,0.0,0.031111655001276117,0.63595198324007363,5.823353713932238e-30,0.0,0.0026033782304656391,0.056222610392258301
6.940782415252175e-08,0.03101298056,0.33333333333333331,0.0,0.031050377566619849,0.63592408659439692,5.8584098049683514e-30,0.0,0.0025978940871626416,0.056289371970217557
6.970657411064207e-08,0.03101298056,0.33333333333333331,0.0,0.030989554734437763,0.63589639639778472,5.8934953337155824e-30,0.0,0.0025924516482051766,0.056355637241357108
7.00053240687624e-08,0.03101298056,0.33333333333333331,0.0,0.030929182484701084,0.63586891083157837,5.9286099714951721e-30,0.0,0.0025870505308810592,0.056421410608417905
7.030407402688272e-08,0.03101298056,0.33333333333333331,0.0,0.030869256841602837,0.63584162809702838,5.9637533924887092e-30,0.0,0.0025816903568829635,0.056486696425514259
7.060282398500304e-08,0.03101298056,0.33333333333333331,0.0,0.030809773872953548,0.63581454641502266,5.9989252737056711e-30,0.0,0.0025763707522453122,0.056551498998801193
7.090157394312336e-08,0.03101298056,0.33333333333333331,0.0,0.03075072968958684,0.63578766402582076,6.0341252949514439e-30,0.0,0.0025710913472822569,0.056615822587130958
7.120032390124369e-08,0.03101298056,0.33333333333333331,0.0,0.030692120444774821,0.6357609791887926,6.0693531387957902e-30,0.0,0.0025658517765267254,0.056679671402698507
7.149907385936401e-08,0.03101298056,0.33333333333333331,0.0,0.03063394233365304,0.63573449018215966,6.1046084905417828e-30,0.0,0.0025606516786705145,0.056743049611676498
7.179782381748433e-08,0.03101298056,0.33333333333333331,0.0,0.030576191592654817,0.63570819530274303,6.1398910381951749e-30,0.0,0.002555490696505406,0.056805961334839838
7.209657377560466e-08,0.03101298056,0.33333333333333331,0.0,0.030518864498954811,0.6356820928657132,6.1752004724342187e-30,0.0,0.0025503684768652867,0.056868410648179955
7.239532373372498e-08,0.03101298056,0.33333333333333331,0.0,0.030461957369921591,0.63565618120434464,6.2105364865799008e-30,0.0,0.0025452846705692491,0.056930401583509212
7.26940736918453e-08,0.03101298056,0.33333333333333331,0.0,0.030405466562579093,0.6356304586697753,6.2458987765666158e-30,0.0,0.0025402389323656688,0.056991938129055293
7.299282364996563e-08,0.03101298056,0.33333333333333331,0.0,0.030349388473076746,0.63560492363076815,6.2812870409132435e-30,0.0,0.0025352309208772081,0.057053024230046094
7.329157360808595e-08,0.03101298056,0.33333333333333331,0.0,0.03029371953616818,0.63557957447347913,6.3167009806946449e-30,0.0,0.002530260298546764,0.057113663789285118
7.359032356620627e-08,0.03101298056,0.33333333333333331,0.0,0.030238456224698246,0.63555440960122567,6.3521402995135464e-30,0.0,0.0025253267315843175,0.057173860667717499
7.38890735243266e-08,0.03101298056,0.33333333333333331,0.0,0.030183595049098278,0.63552942743426022,6.3876047034728443e-30,0.0,0.0025204298899146678,0.057233618684987116
7.418782348244692e-08,0.03101298056,0.33333333333333331,0.0,0.03012913255688943,0.63550462640955008,6.4230939011482636e-30,0.0,0.0025155694471260506,0.057292941619984585
7.448657344056724e-08,0.03101298056,0.33333333333333331,0.0,0.03007506533219393,0.63548000498055568,6.4586076035614315e-30,0.0,0.0025107450804196046,0.057351833211386524
7.478532339868757e-08,0.03101298056,0.33333333333333331,0.0,0.030021389995254017,0.63545556161701566,6.4941455241532973e-30,0.0,0.0025059564705596825,0.057410297158186359
7.508407335680789e-08,0.03101298056,0.33333333333333331,0.0,0.029968103201958619,0.63543129480473537,6.5297073787579546e-30,0.0,0.0025012033018249839,0.057468337120216442
7.538282331492821e-08,0.03101298056,0.33333333333333331,0.0,0.02991520164337742,0.63540720304537701,6.5652928855767935e-30,0.0,0.0024964852619604907,0.057525956718662147
7.568157327304854e-08,0.03101298056,0.33333333333333331,0.0,0.02986268204530227,0.6353832848562545,6.6009017651530301e-30,0.0,0.002491802042130203,0.057583159536567577
7.598032323116886e-08,0.03101298056,0.33333333333333331,0.0,0.029810541167795902,0.63535953877013129,6.6365337403465813e-30,0.0,0.0024871533368706466,0.057639949119333504
7.627907318928918e-08,0.03101298056,0.33333333333333331,0.0,0.029758775804747561,0.63533596333501985,6.6721885363092803e-30,0.0,0.0024825388440451374,0.05769632897520735
7.657782314740951e-08,0.03101298056,0.33333333333333331,0.0,0.029707382783435706,0.63531255711398704,6.7078658804604547e-30,0.0,0.002477958264798808,0.057752302575765538
7.687657310552983e-08,0.03101298056,0.33333333333333331,0.0,0.029656358964097518,0.63528931868495997,6.7435655024627928e-30,0.0,0.0024734113035143469,0.057807873356388186
7.717532306365015e-08,0.03101298056,0.33333333333333331,0.0,0.029605701239504977,0.63526624664053666,6.7792871341985882e-30,0.0,0.0024688976677684749,0.057863044716726597
7.747407302177048e-08,0.03101298056,0.33333333333333331,0.0,0.029555406534547687,0.63524333958779777,6.815030509746283e-30,0.0,0.0024644170682891152,0.05791782002116324
7.77728229798908e-08,0.03101298056,0.33333333333333331,0.0,0.029505471805822026,0.63522059614812287,6.8507953653573141e-30,0.0,0.0024599692189132584,0.057972202599264756
7.807157293801112e-08,0.03101298056,0.33333333333333331,0.0,0.029455894041226685,0.63519801495700912,6.8865814394333158e-30,0.0,0.0024555538365455118,0.058026195746227853
7.837032289613145e-08,0.03101298056,0.33333333333333331,0.0,0.029406670259564425,0.63517559466389217,6.9223884725035908e-30,0.0,0.0024511706411173059,0.058079802723318308
7.866907285425177e-08,0.03101298056,0.33333333333333331,0.0,0.029357797510149913,0.63515333393197015,6.9582162072028844e-30,0.0,0.0024468193555467594,0.058133026758303369
7.896782281237209e-08,0.03101298056,0.33333333333333331,0.0,0.029309272872423599,0.63513123143803074,6.9940643882494946e-30,0.0,0.0024424997056991878,0.058185871045877267
7.926657277049242e-08,0.03101298056,0.33333333333333331,0.0,0.029261093455571478,0.63510928587227999,7.0299327624236337e-30,0.0,0.0024382114203482371,0.058238338748080334
7.956532272861274e-08,0.03101298056,0.33333333333333331,0.0,0.029213256398150596,0.63508749593817482,7.0658210785460915e-30,0.0,0.0024339542311376358,0.058290432994711823
7.986407268673306e-08,0.03101298056,0.33333333333333331,0.0,0.029165758867720309,0.63506586035225676,7.1017290874571939e-30,0.0,0.0024297278725435552,0.058342156883736181
8.016282264485339e-08,0.03101298056,0.33333333333333331,0.0,0.029118598060479065,0.63504437784398915,7.13765654199603e-30,0.0,0.0024255320818375651,0.058393513481683416
8.046157260297371e-08,0.03101298056,0.33333333333333331,0.0,0.029071771200906732,0.63502304715559665,7.1736031969799507e-30,0.0,0.0024213665990501683,0.05844450582404314
8.076032256109403e-08,0.03101298056,0.33333333333333331,0.0,0.029025275541412245,0.63500186704190698,7.2095688091843386e-30,0.0,0.0024172311669349174,0.058495136915652883
8.105907251921436e-08,0.03101298056,0.33333333333333331,0.0,0.028979108361986604,0.63498083627019519,7.245553137322652e-30,0.0,0.0024131255309330847,0.058545409731080356
8.135782247733468e-08,0.03101298056,0.33333333333333331,0.0,0.028933266969861045,0.63495995362002944,7.2815559420267324e-30,0.0,0.0024090494391388914,0.058595327215000111
8.1656572435455e-08,0.03101298056,0.33333333333333331,0.0,0.028887748699170324,0.63493921788312102,7.3175769858273502e-30,0.0,0.0024050026422652755,0.058644892282564434
8.195532239357533e-08,0.03101298056,0.33333333333333331,0.0,0.028842550910621031,0.63491862786317388,7.3536160331350181e-30,0.0,0.0024009848936101951,0.058694107819768825
8.225407235169565e-08,0.03101298056,0.33333333333333331,0.0,0.028797670991164818,0.63489818237573914,7.3896728502210641e-30,0.0,0.002396995949023453,0.058742976683811773
8.255282230981597e-08,0.03101298056,0.33333333333333331,0.0,0.028753106353676491,0.63487788024806979,7.425747205198921e-30,0.0,0.002393035566874032,0.058791501703449524
8.28515722679363e-08,0.03101298056,0.33333333333333331,0.0,0.028708854436636868,0.6348577203189778,7.4618388680056966e-30,0.0,0.0023891035080179381,0.058839685679345249
8.315032222605662e-08,0.03101298056,0.33333333333333331,0.0,0.028664912703820281,0.63483770143869545,7.4979476103839359e-30,0.0,0.0023851995357665389,0.058887531384413223
8.344907218417694e-08,0.03101298056,0.33333333333333331,0.0,0.028621278643986749,0.63481782246873419,7.5340732058636551e-30,0.0,0.0023813234158553834,0.058935041564157908
8.374782214229727e-08,0.03101298056,0.33333333333333331,0.0,0.028577949770578589,0.63479808228175116,7.5702154297446036e-30,0.0,0.0023774749164135064,0.058982218937007946
8.404657210041759e-08,0.03101298056,0.33333333333333331,0.0,0.028534923621421522,0.63477847976141266,7.6063740590787118e-30,0.0,0.0023736538079331933,0.059029066194645333
8.434532205853791e-08,0.03101298056,0.33333333333333331,0.0,0.028492197758430138,0.63475901380226352,7.6425488726528325e-30,0.0,0.0023698598632402109,0.059075586002329684
8.464407201665824e-08,0.03101298056,0.33333333333333331,0.0,0.028449769767317633,0.63473968330959496,7.678739650971624e-30,0.0,0.0023660928574644902,0.059121780999217909
8.494282197477856e-08,0.03101298056,0.33333333333333331,0.0,0.028407637257309819,0.63472048719931784,7.7149461762407219e-30,0.0,0.0023623525680112538,0.059167653798678964
8.524157193289888e-08,0.03101298056,0.33333333333333331,0.0,0.028365797860863171,0.63470142439783372,7.7511682323500707e-30,0.0,0.0023586387745325719,0.059213206988604279
8.55403218910192e-08,0.03101298056,0.33333333333333331,0.0,0.028324249233387097,0.63468249384191233,7.7874056048574952e-30,0.0,0.0023549512588993612,0.059258443131713578
8.583907184913953e-08,0.03101298056,0.33333333333333331,0.0,0.028282989052970095,0.63466369447856663,7.823658080972459e-30,0.0,0.0023512898051737895,0.059303364765856154
8.613782180725985e-08,0.03101298056,0.33333333333333331,0.0,0.028242015020109919,0.63464502526493238,7.8599254495400592e-30,0.0,0.0023476541995821063,0.059347974404308022
8.643657176538018e-08,0.03101298056,0.33333333333333331,0.0,0.028201324857447575,0.63462648516814835,7.8962075010251761e-30,0.0,0.0023440442304878753,0.05939227453606459
8.67353217235005e-08,0.03101298056,0.33333333333333331,0.0,0.028160916309505169,0.63460807316523837,7.9325040274968631e-30,0.0,0.002340459688365602,0.059436267626129274
8.703407168162082e-08,0.03101298056,0.33333333333333331,0.0,0.02812078714242746,0.63458978824299483,7.9688148226128954e-30,0.0,0.002336900365774758,0.059479956115797823
8.733282163974115e-08,0.03101298056,0.33333333333333331,0.0,0.028080935143727139,0.63457162939786493,8.0051396816045428e-30,0.0,0.002333366057334195,0.059523342422938705
8.763157159786147e-08,0.03101298056,0.33333333333333331,0.0,0.028041358122033701,0.6345535956358368,8.0414784012615134e-30,0.0,0.0023298565596969285,0.059566428942269434
8.793032155598179e-08,0.03101298056,0.33333333333333331,0.0,0.02800205390684582,0.63453568597232868,8.0778307799170696e-30,0.0,0.0023263716715252983,0.059609218045628923
8.822907151410212e-08,0.03101298056,0.33333333333333331,0.0,0.02796302034828739,0.63451789943207881,8.1141966174333731e-30,0.0,0.0023229111934664989,0.059651712082246164
8.852782147222244e-08,0.03101298056,0.33333333333333331,0.0,0.027924255316866823,0.63450023504903752,8.150575715186952e-30,0.0,0.0023194749281284606,0.059693913379004773
8.882657143034276e-08,0.03101298056,0.33333333333333331,0.0,0.02788575670323986,0.63448269186626016,8.1869678760543963e-30,0.0,0.0023160626800560915,0.059735824240704095
8.912532138846309e-08,0.03101298056,0.33333333333333331,0.0,0.027847522417975668,0.63446526893580224,8.2233729043981853e-30,0.0,0.0023126742557078627,0.059777446950316525
8.942407134658341e-08,0.03101298056,0.33333333333333331,0.0,0.027809550391326199,0.63444796531861503,8.2597906060527392e-30,0.0,0.0023093094634327391,0.059818783769241116
8.972282130470373e-08,0.03101298056,0.33333333333333331,0.0,0.02777183857299878,0.63443078008444387,8.2962207883105723e-30,0.0,0.0023059681134474392,0.059859836937553819
9.002157126282406e-08,0.03101298056,0.33333333333333331,0.0,0.027734384931931953,0.63441371231172738,8.3326632599086901e-30,0.0,0.0023026500178140326,0.05990060867425407
9.032032122094438e-08,0.03101298056,0.33333333333333331,0.0,0.02769718745607426,0.63439676108749654,8.3691178310150811e-30,0.0,0.0022993549904178514,0.059941101177507936
9.06190711790647e-08,0.03101298056,0.33333333333333331,0.0,0.027660244152166273,0.63437992550727862,8.4055843132154266e-30,0.0,0.0022960828469457367,0.059981316624888044
9.091782113718503e-08,0.03101298056,0.33333333333333331,0.0,0.02762355304552553,0.63436320467499874,8.4420625194999289e-30,0.0,0.002292833404864577,0.060021257173609947
9.121657109530535e-08,0.03101298056,0.33333333333333331,0.0,0.027587112179834505,0.6343465977028856,8.4785522642503347e-30,0.0,0.0022896064834001758,0.060060924960765386
9.151532105342567e-08,0.03101298056,0.33333333333333331,0.0,0.027550919616931437,0.63433010371137588,8.5150533632270732e-30,0.0,0.0022864019035164071,0.060100322103552213
9.1814071011546e-08,0.03101298056,0.33333333333333331,0.0,0.027514973436604088,0.63431372182902312,8.5515656335565836e-30,0.0,0.0022832194878946747,0.060139450699501294
9.211282096966632e-08,0.03101298056,0.33333333333333331,0.0,0.027479271736386316,0.63429745119240477,8.588088893718784e-30,0.0,0.0022800590609136683,0.060178312826700067
9.241157092778664e-08,0.03101298056,0.33333333333333331,0.0,0.027443812631357381,0.63428129094603236,8.6246229635346646e-30,0.0,0.0022769204486293958,0.06021691054401327
9.271032088590697e-08,0.03101298056,0.33333333333333331,0.0,0.027408594253944065,0.63426524024226283,8.6611676641540683e-30,0.0,0.002273803478755514,0.060255245891300477
9.300907084402729e-08,0.03101298056,0.33333333333333331,0.0,0.02737361475372543,0.63424929824120924,8.6977228180435766e-30,0.0,0.0022707079806439214,0.060293320889630707
9.330782080214761e-08,0.03101298056,0.33333333333333331,0.0,0.027338872297240257,0.63423346411065584,8.734288248974576e-30,0.0,0.002267633785265644,0.060331137541494148
9.360657076026794e-08,0.03101298056,0.33333333333333331,0.0,0.02730436506779706,0.63421773702597128,8.770863782011424e-30,0.0,0.0022645807251919685,0.060368697831011023
9.390532071838826e-08,0.03101298056,0.33333333333333331,0.0,0.027270091265286726,0.63420211617002387,8.8074492434997906e-30,0.0,0.0022615486345758619,0.060406003724137465
9.420407067650858e-08,0.03101298056,0.33333333333333331,0.0,0.027236049105997605,0.63418660073310062,8.8440444610551169e-30,0.0,0.0022585373491336345,0.060443057168868816
9.45028206346289e-08,0.03101298056,0.33333333333333331,0.0,0.027202236822433151,0.63417118991282162,8.8806492635512056e-30,0.0,0.0022555467061268698,0.060479860095440041
9.480157059274923e-08,0.03101298056,0.33333333333333331,0.0,0.027168652663131961,0.63415588291406211,8.9172634811089537e-30,0.0,0.0022525765443446029,0.060516414416523494
9.510032055086955e-08,0.03101298056,0.33333333333333331,0.0,0.027135294892490298,0.63414067894887072,8.9538869450852102e-30,0.0,0.0022496267040857439,0.060552722027424018
9.539907050898988e-08,0.03101298056,0.33333333333333331,0.0,0.027102161790586877,0.63412557723639107,8.9905194880617806e-30,0.0,0.0022466970271417526,0.060588784806271431
9.56978204671102e-08,0.03101298056,0.33333333333333331,0.0,0.027069251653010069,0.6341105770027835,9.0271609438345104e-30,0.0,0.0022437873567795457,0.060624604614210445
9.599657042523052e-08,0.03101298056,0.33333333333333331,0.0,0.027036562790687366,0.63409567748114959,9.0638111474025596e-30,0.0,0.0022408975377246443,0.060660183295588047
9.629532038335085e-08,0.03101298056,0.33333333333333331,0.0,0.027004093529717162,0.63408087791145462,9.1004699349577462e-30,0.0,0.0022380274161445555,0.060695522678138339
9.659407034147117e-08,0.03101298056,0.33333333333333331,0.0,0.026971842211202648,0.63406617754045336,9.1371371438740402e-30,0.0,0.0022351768396323708,0.060730624573165054
9.689282029959149e-08,0.03101298056,0.33333333333333331,0.0,0.026939807191088006,0.63405157562161707,9.1738126126971662e-30,0.0,0.002232345657190609,0.060765490775721458
9.719157025771182e-08,0.03101298056,0.33333333333333331,0.0,0.026907986839996723,0.63403707141505916,9.2104961811343347e-30,0.0,0.002229533719215263,0.060800123064788068
9.749032021583214e-08,0.03101298056,0.33333333333333331,0.0,0.026876379543072041,0.63402266418746434,9.2471876900440757e-30,0.0,0.0022267408774800722,0.060834523203447954
9.80878201320728e-08,0.03101298056,0.33333333333333331,0.0,0.026813797723956537,0.63399413776833569,9.3205938984121508e-30,0.0,0.0022212118966214943,0.060902634003422031
9.862557005668939e-08,0.03101298056,0.33333333333333331,0.0,0.026758186823520293,0.63396878843460391,9.3866850690724487e-30,0.0,0.0022162996636488986,0.060963157136830863
9.916331998130598e-08,0.03101298056,0.33333333333333331,0.0,0.026703241751534774,0.63394374220111971,9.4527995434678221e-30,0.0,0.0022114470586323434,0.061022954813832936
9.970106990592257e-08,0.03101298056,0.33333333333333331,0.0,0.026648953594884599,0.63391899501964233,9.5189364338175891e-30,0.0,0.0022066532649369208,0.061082036764178539
9.999999999999998e-08,0.03101298056,0.33333333333333331,0.0,0.026619056169153776,0.63390536615076187,9.5557106757302457e-30,0.0,0.0022040135769672143,0.061114573877879073
1.0023881983053916e-07,0.03101298056,0.33333333333333331,0.0,0.026595313580850457,0.63389454290548986,9.5850948636555704e-30,0.0,0.0022019174792078269,0.061140412563941773
1.0077656975515575e-07,0.03101298056,0.33333333333333331,0.0,0.026542313074427257,0.63387038193632861,9.6512739676565641e-30,0.0,0.0021972389111071834,0.06119809163846561
1.0131431967977234e-07,0.03101298056,0.33333333333333331,0.0,0.026489943575704843,0.63384650825099242,9.71747289146633e-30,0.0,0.0021926167830572164,0.061255083265238007
1.0185206960438893e-07,0.03101298056,0.33333333333333331,0.0,0.02643819671730813,0.63382291804832791,9.7836907915348857e-30,0.0,0.0021880503299895005,0.061311396576702433
1.0238981952900552e-07,0.03101298056,0.33333333333333331,0.0,0.026387064261896687,0.63379960758606679,9.8499268349531462e-30,0.0,0.0021835387991002418,0.061367040563003142
1.0292756945362211e-07,0.03101298056,0.33333333333333331,0.0,0.026336538099721134,0.63377657317972347,9.9161801992927424e-30,0.0,0.0021790814496113241,0.061422024074667611
1.034653193782387e-07,0.03101298056,0.33333333333333331,0.0,0.026286610246234722,0.63375381120151741,9.9824500724489781e-30,0.0,0.0021746775525369601,0.061476355825228382
1.0400306930285529e-07,0.03101298056,0.33333333333333331,0.0,0.026237272839758526,0.63373131807931993,1.0048735652486796e-29,0.0,0.0021703263904557586,0.061530044393785781
1.0454081922747188e-07,0.03101298056,0.33333333333333331,0.0,0.026188518139198994,0.63370909029562394,1.0115036147489723e-29,0.0,0.002166027257288108,0.061583098227512956
1.0507856915208847e-07,0.03101298056,0.33333333333333331,0.0,0.026140338521816568,0.63368712438653729,1.0181350775411715e-29,0.0,0.0021617794580787155,0.061635525644104773
1.0561631907670506e-07,0.03101298056,0.33333333333333331,0.0,0.026092726481044066,0.63366541694079836,1.0247678763931835e-29,0.0,0.0021575823087841835,0.061687334834171791
1.0615406900132165e-07,0.03101298056,0.33333333333333331,0.0,0.026045674624353466,0.63364396459881234,1.0314019350311722e-29,0.0,0.0021534351360654553,0.061738533863581142
1.0669181892593824e-07,0.03101298056,0.33333333333333331,0.0,0.025999175671169692,0.63362276405171081,1.0380371781255702e-29,0.0,0.0021493372770850228,0.061789130675745332
1.0722956885055483e-07,0.03101298056,0.33333333333333331,0.0,0.025953222450830402,0.63360181204042942,1.0446735312773594e-29,0.0,0.0021452880793087418,0.061839133093860896
1.0776731877517142e-07,0.03101298056,0.33333333333333331,0.0,0.025907807900590375,0.63358110535480761,1.0513109210046055e-29,0.0,0.0021412869003121626,0.061888548823097515
1.08305068699788e-07,0.03101298056,0.33333333333333331,0.0,0.025862925063669513,0.6335606408327078,1.0579492747292456e-29,0.0,0.0021373331075912288,0.061937385452739309
1.088428186244046e-07,0.03101298056,0.33333333333333331,0.0,0.025818567087343352,0.63354041535915173,1.0645885207641207e-29,0.0,0.0021334260783772564,0.061985650458279432
1.0938056854902119e-07,0.03101298056,0.33333333333333331,0.0,0.025774727221074885,0.63352042586547808,1.0712285883002494e-29,0.0,0.0021295651994560506,0.062033351203469117
1.0991831847363778e-07,0.03101298056,0.33333333333333331,0.0,0.025731398814686685,0.63350066932851623,1.0778694073943351e-29,0.0,0.0021257498669910754,0.062080494942322283
1.1045606839825437e-07,0.03101298056,0.33333333333333331,0.0,0.02568857531657235,0.63348114276977929,1.0845109089565024e-29,0.0,0.0021219794863505544,0.062127088821077155
1.1099381832287096e-07,0.03101298056,0.33333333333333331,0.0,0.025646250271946239,0.63346184325467236,1.0911530247382603e-29,0.0,0.0021182534719384103,0.062173139880115399
1.1153156824748755e-07,0.03101298056,0.33333333333333331,0.0,0.025604417321130567,0.63344276789171938,1.0977956873206785e-29,0.0,0.0021145712470289294,0.062218655055840545
1.1206931817210414e-07,0.03101298056,0.33333333333333331,0.0,0.025563070197878873,0.63342391383180541,1.1044388301027848e-29,0.0,0.0021109322436050851,0.062263641182516087
1.1260706809672073e-07,0.03101298056,0.33333333333333331,0.0,0.025522202727735012,0.63340527826743576,1.1110823872901665e-29,0.0,0.0021073359022003775,0.062308104994064667
1.1314481802133732e-07,0.03101298056,0.33333333333333331,0.0,0.025481808826426734,0.63338685843200992,1.1177262938837773e-29,0.0,0.0021037816717441498,0.062352053125829171
1.136825679459539e-07,0.03101298056,0.33333333333333331,0.0,0.025441882498293062,0.63336865159910993,1.1243704856689475e-29,0.0,0.0021002690094102535,0.062395492116296733
1.142203178705705e-07,0.03101298056,0.33333333333333331,0.0,0.025402417834744551,0.63335065508180644,1.1310148992045846e-29,0.0,0.0020967973804690027,0.062438428408786502
1.1475806779518709e-07,0.03101298056,0.33333333333333331,0.0,0.025363409012755678,0.63333286623197516,1.1376594718125692e-29,0.0,0.0020933662581423158,0.062480868353102056
1.1529581771980368e-07,0.03101298056,0.33333333333333331,0.0,0.025324850293388563,0.63331528243963198,1.1443041415673366e-29,0.0,0.0020899751234619806,0.062522818207149514
1.1583356764442027e-07,0.03101298056,0.33333333333333331,0.0,0.025286736020347249,0.6332979011322768,1.1509488472856388e-29,0.0,0.0020866234651309421,0.062564284138521886
1.1637131756903686e-07,0.03101298056,0.33333333333333331,0.0,0.025249060618561778,0.6332807197742556,1.1575935285164909e-29,0.0,0.0020833107793875624,0.062605272226050723
1.1690906749365345e-07,0.03101298056,0.33333333333333331,0.0,0.025211818592801444,0.63326373586613283,1.1642381255312863e-29,0.0,0.0020800365698727631,0.062645788461325819
1.1744681741827003e-07,0.03101298056,0.33333333333333331,0.0,0.025175004526316328,0.63324694694407679,1.1708825793140883e-29,0.0,0.0020768003474999725,0.062685838750183756
1.1798456734288662e-07,0.03101298056,0.33333333333333331,0.0,0.025138613079506607,0.63323035057925792,1.1775268315520847e-29,0.0,0.0020736016303278312,0.062725428914165618
1.1852231726750321e-07,0.03101298056,0.33333333333333331,0.0,0.025102638988618906,0.6332139443772602,1.1841708246262108e-29,0.0,0.0020704399434355552,0.062764564691945579
1.190600671921198e-07,0.03101298056,0.33333333333333331,0.0,0.025067077064469069,0.63319772597750246,1.1908145016019289e-29,0.0,0.0020673148188009288,0.062803251740730065
1.195978171167364e-07,0.03101298056,0.33333333333333331,0.0,0.02503192219119062,0.63318169305267336,1.1974578062201658e-29,0.0,0.0020642257951808225,0.062841495637628614
1.2013556704135297e-07,0.03101298056,0.33333333333333331,0.0,0.024997169325008506,0.63316584330817549,1.2041006828884063e-29,0.0,0.002061172417994213,0.062879301880997343
1.2067331696596955e-07,0.03101298056,0.33333333333333331,0.0,0.024962813493037261,0.63315017448158328,1.2107430766719331e-29,0.0,0.0020581542392076068,0.062916675891755189
1.2121106689058612e-07,0.03101298056,0.33333333333333331,0.0,0.02492884979210333,0.63313468434210862,1.2173849332852168e-29,0.0,0.0020551708172228426,0.062953623014673887
1.217488168152027e-07,0.03101298056,0.33333333333333331,0.0,0.024895273387590615,0.63311937069008029,1.2240261990834491e-29,0.0,0.0020522217167671941,0.062990148519642256
1.2228656673981928e-07,0.03101298056,0.33333333333333331,0.0,0.024862079512309104,0.63310423135643012,1.230666821054216e-29,0.0,0.0020493065087857161,0.063026257602905228
1.2282431666443585e-07,0.03101298056,0.33333333333333331,0.0,0.024829263465385654,0.63308926420219325,1.2373067468093106e-29,0.0,0.0020464247703358028,0.063061955388278579
1.2336206658905243e-07,0.03101298056,0.33333333333333331,0.0,0.024796820611176742,0.63307446711801496,1.243945924576681e-29,0.0,0.0020435760844838731,0.063097246928339429
1.23899816513669e-07,0.03101298056,0.33333333333333331,0.0,0.024764746378202449,0.6330598380236675,1.2505843031925085e-29,0.0,0.0020407600402041603,0.063132137205593436
1.2443756643828558e-07,0.03101298056,0.33333333333333331,0.0,0.024733036258101297,0.63304537486757939,1.2572218320934186e-29,0.0,0.0020379762322795389,0.063166631133619214
1.2497531636290216e-07,0.03101298056,0.33333333333333331,0.0,0.024701685804605442,0.63303107562636918,1.2638584613088169e-29,0.0,0.002035224261204342,0.063200733558190267
