Time (s),Volume (m^3),Ar,Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),HeX(44),C2H4X(59)
4.9276232449233066e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026519230428197534,0.49991738779076184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998888203063907,8.2612209238441407e-05,1.1117969361159807e-05
4.962776566397911e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026513293277862339,0.499916808521709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998886758465849,8.3191478291306094e-05,1.1132415341815052e-05
4.997929887872515e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026507360586849479,0.49991622938677371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998885345049254,8.3770613226569153e-05,1.1146549507837917e-05
5.0330832093471194e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026501432296995101,0.49991565038585783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998883962242296,8.4349614142405308e-05,1.1160377577439134e-05
5.0682365308217236e-11,0.0009467769729032257,0.0,0.0,0.0,0.002649550835119468,0.4999150715188645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998882609483625,8.4928481135727963e-05,1.1173905164159265e-05
5.103389852296328e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026489588693383577,0.49991449278569805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998881286222158,8.5507214302212091e-05,1.1187137778784607e-05
5.138543173770932e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026483673268518099,0.49991391418626385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998879991916911,8.6085813736316949e-05,1.1200080831228061e-05
5.1736964952455364e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026477762022556715,0.49991333572046892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499988787260368,8.66642795313079e-05,1.1212739632375519e-05
5.208849816720141e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026471854902441775,0.499912757388221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998877488060445,8.7242611779278498e-05,1.1225119395898511e-05
5.244003138194745e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026465951856081494,0.49991217918942904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998876277476023,8.7820810571171594e-05,1.1237225240033619e-05
5.279156459669349e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026460052832332254,0.49991160112400346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998875093781092,8.8398875996800342e-05,1.1249062189329373e-05
5.3143097811439535e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026454157780981258,0.49991102319185532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998873936482396,8.8976808144868757e-05,1.1260635176361117e-05
5.349463102618558e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026448266652729486,0.4999104453928972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999887280509569,8.9554607102991824e-05,1.1271949043414537e-05
5.384616424093162e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026442379399175021,0.49990986772704255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998871699145619,9.0132272957715509e-05,1.128300854413833e-05
5.419769745567766e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026436495972796529,0.49990929019420571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998870618165514,9.0709805794535929e-05,1.1293818345166661e-05
5.4549230670423705e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026430616326937242,0.49990871279430232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998869561697257,9.1287205697918681e-05,1.1304383027711892e-05
5.490076388516975e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026424740415789101,0.49990813552724889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998868529291118,9.1864472751317382e-05,1.131470708912816e-05
5.525229709991579e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026418868194377169,0.49990755839296308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998867520505585,9.2441607037192273e-05,1.1324794944446357e-05
5.560383031466183e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026412999618544465,0.49990698139136325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998866534907238,9.3018608637028129e-05,1.133465092788099e-05
5.5955363529407875e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026407134644936942,0.4999064045223689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499988655720706,9.3595477631352059e-05,1.1344279294309468e-05
5.630689674415392e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026401273230988805,0.49990582778590043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998864631577944,9.4172214099750833e-05,1.1353684220724327e-05
5.665842995889996e-11,0.0009467769729032257,0.0,0.0,0.0,0.002639541533490808,0.49990525118187928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998863713019259,9.4748818120888196e-05,1.1362869807658827e-05
5.7009963173646003e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026389560915662472,0.4999046747102277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998862815991957,9.5325289772521326e-05,1.1371840080586518e-05
5.7361496388392046e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026383709932965428,0.49990409837086863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998861940100897,9.590162913151746e-05,1.1380598991295127e-05
5.771302960313809e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026377862347262498,0.49990352216372624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998861084958096,9.6477836273870158e-05,1.1389150419235345e-05
5.806456281788413e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026372018119717958,0.49990294608872549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998860250182736,9.705391127471501e-05,1.13974981728449e-05
5.841609603263017e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026366177212201621,0.49990237014579175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998859435400939,9.7629854208345303e-05,1.1405645990848387e-05
5.876762924737621e-11,0.0009467769729032257,0.0,0.0,0.0,0.002636033958727595,0.49990179433485193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999885864024568,9.8205665148227254e-05,1.1413597543533341e-05
5.911916246212225e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026354505208183374,0.4999012186558332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998857864356627,9.8781344167015147e-05,1.1421356434002909e-05
5.94706956768683e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026348674038833837,0.49990064310866361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998857107380079,9.9356891336565946e-05,1.1428926199405613e-05
5.982222889161434e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026342846043792582,0.49990006769327228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998856368968803,9.9932306727953778e-05,1.143631031214262e-05
6.017376210636038e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026337021188268172,0.4998994924095887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999885564878192,0.00010050759041148426,1.1443512181052882e-05
6.052529532110642e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026331199438100702,0.49989891725754348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998854946484766,0.00010108274245670832,1.1450535152576604e-05
6.087682853585247e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026325380759750217,0.49989834223706781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998854261748832,0.00010165776293243592,1.1457382511897401e-05
6.122836175059851e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026319565120285415,0.49989776734809338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998853594251608,0.00010223265190674948,1.1464057484063566e-05
6.157989496534455e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026313752487372487,0.49989719259055321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998852943676508,0.00010280740944701716,1.1470563235088803e-05
6.193142818009059e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026307942829264163,0.49989661796438023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998852309712705,0.00010338203561990574,1.1476902873032804e-05
6.228296139483664e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026302136114788994,0.49989604346950883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998851692055113,0.00010395653049139329,1.148307944906207e-05
6.263449460958268e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026296332313340818,0.49989546910587335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998851090404167,0.00010453089412678175,1.1489095958491293e-05
6.298602782432872e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026290531394868402,0.49989489487340949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998850504465842,0.00010510512659070917,1.149495534180568e-05
6.333756103907476e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026284733329865291,0.49989432077205309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998849933951456,0.00010567922794716166,1.1500660485664582e-05
6.36890942538208e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026278938089359829,0.4998937468017407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998849378577637,0.00010625319825948529,1.1506214223886717e-05
6.404062746856685e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026273145644905402,0.49989317296240982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998848838066168,0.00010682703759039762,1.1511619338417408e-05
6.439216068331289e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026267355968570771,0.4998925992539982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999884831214399,0.00010740074600199912,1.1516878560278062e-05
6.474369389805893e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026261569032930716,0.49989202567644442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998847800542973,0.00010797432355578437,1.1521994570498323e-05
6.509522711280498e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026255784811056709,0.49989145222968756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998847302999921,0.0001085477703126529,1.1526970001031094e-05
6.544676032755102e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026250003276507843,0.49989087891366735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998846819256465,0.00010912108633292017,1.1531807435650913e-05
6.579829354229706e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026244224403321912,0.49989030572832388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999884634905894,0.00010969427167632794,1.153650941083576e-05
6.61498267570431e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026238448166006675,0.49988973267359815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998845892158356,0.00011026732640205472,1.154107841663284e-05
6.650135997178915e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026232674539531211,0.49988915974943149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999884544831027,0.00011084025056872601,1.1545516897508429e-05
6.685289318653519e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026226903499317485,0.49988858695576582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998845017274707,0.00011141304423442427,1.1549827253182217e-05
6.720442640128123e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026221135021232099,0.49988801429254354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998844598816072,0.00011198570745669862,1.1554011839446371e-05
6.755595961602727e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026215369081578109,0.49988744175970762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998844192703118,0.00011255824029257473,1.155807296896958e-05
6.790749283077332e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026209605657087041,0.49988686935720167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998843798708814,0.00011313064279856401,1.1562012912086396e-05
6.825902604551936e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026203844724911095,0.49988629708496951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998843416610267,0.00011370291503067313,1.1565833897572158e-05
6.86105592602654e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026198086262615382,0.4998857249429558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998843046188685,0.00011427505704441291,1.156953811340368e-05
6.896209247501145e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026192330248170411,0.49988515293110536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998842687229272,0.00011484706889480755,1.1573127707506046e-05
6.931362568975749e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026186576659944652,0.49988458104936379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998842339521177,0.00011541895063640309,1.1576604788485736e-05
6.966515890450353e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026180825476697276,0.49988400929767696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998842002857391,0.00011599070232327635,1.157997142635031e-05
7.001669211924957e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026175076677570968,0.49988343767599114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499988416770347,0.00011656232400904319,1.1583229653214945e-05
7.036822533399562e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026169330242084917,0.49988286618425332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999884136185363,0.0001171338157468669,1.1586381463996027e-05
7.071975854874166e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026163586150127968,0.4998822948224107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998841057118326,0.00011770517758946641,1.1589428817092057e-05
7.10712917634877e-11,0.0009467769729032257,0.0,0.0,0.0,0.002615784438195178,0.499881723590411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840762636526,0.00011827640958912412,1.1592373635052056e-05
7.142282497823374e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026152104918164289,0.49988115248820247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840478219508,0.00011884751179769404,1.1595217805231811e-05
7.177435819297979e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026146367739723077,0.49988058151573356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998840203681982,0.0001194184842666093,1.1597963180438013e-05
7.212589140772583e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026140632827929043,0.49988001067295329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839938842071,0.00011998932704688983,1.1600611579560683e-05
7.247742462247187e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026134900164420101,0.49987943995981104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839683521218,0.00012056004018914967,1.1603164788193998e-05
7.282895783721791e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026129169731165048,0.49987886937625658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839437544107,0.00012113062374360448,1.1605624559245724e-05
7.318049105196396e-11,0.0009467769729032257,0.0,0.0,0.0,0.002612344151045741,0.49987829892224006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998839200738676,0.00012170107776007861,1.1607992613535538e-05
7.353202426671e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026117715484909607,0.49987772859771218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838972935983,0.00012227140228801209,1.1610270640382366e-05
7.388355748145604e-11,0.0009467769729032257,0.0,0.0,0.0,0.002611199163744706,0.4998771584026237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838753970209,0.00012284159737646755,1.161246029818099e-05
7.423509069620208e-11,0.0009467769729032257,0.0,0.0,0.0,0.002610626995130249,0.499876588336926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838543678537,0.00012341166307413716,1.1614563214968088e-05
7.458662391094813e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026100550410010281,0.49987601840057089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838341901136,0.00012398159942934907,1.1616580988977919e-05
7.493815712569417e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026094832997400927,0.49987544859351013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998838148481117,0.00012455140649007419,1.1618515189187838e-05
7.528969034044021e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026089117697595684,0.49987487891569626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837963264453,0.00012512108430393231,1.1620367355853819e-05
7.564122355518625e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026083404495001192,0.49987430936708199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837786099931,0.00012569063291819872,1.1622139001036177e-05
7.59927567699323e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026077693374304284,0.49987373994762035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837616839131,0.00012626005237981015,1.1623831609115687e-05
7.634428998467834e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026071984320466838,0.49987317065726472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999883745533632,0.00012682934273537092,1.1625446637300218e-05
7.669582319942438e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026066277318720736,0.49987260149596896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837301448434,0.00012739850403115899,1.1626985516122114e-05
7.704735641417043e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026060572354562961,0.49987203246368705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837155035059,0.00012796753631313178,1.1628449649926498e-05
7.739888962891647e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026054869413750727,0.49987146356037326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998837015958314,0.00012853643962693176,1.1629840417350573e-05
7.775042284366251e-11,0.0009467769729032257,0.0,0.0,0.0,0.002604916848229668,0.49987089478598234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836884082859,0.00012910521401789232,1.1631159171794219e-05
7.810195605840855e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026043469546464301,0.49987032614046911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836759275861,0.0001296738595310432,1.1632407241881918e-05
7.84534892731546e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026037772592763233,0.49986975762378899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836641406852,0.00013024237621111581,1.1633585931916278e-05
7.880502248790064e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026032077607944827,0.49986918923589757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836530347812,0.00013081076410254881,1.1634696522323214e-05
7.915655570264668e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026026384578997728,0.49986862097675067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836425973037,0.0001313790232494932,1.1635740270088978e-05
7.950808891739272e-11,0.0009467769729032257,0.0,0.0,0.0,0.002602069349314349,0.49986805284630437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836328159124,0.00013194715369581743,1.1636718409189242e-05
7.985962213213877e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026015004337832321,0.4998674848445151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836236784944,0.00013251515548511259,1.1637632151010255e-05
8.021115534688481e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026009317100738954,0.49986691697133956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836151731568,0.00013308302866069717,1.1638482684762346e-05
8.056268856163085e-11,0.0009467769729032257,0.0,0.0,0.0,0.0026003631769758477,0.49986634922673462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836072882252,0.00013365077326562216,1.1639271177885846e-05
8.09142217763769e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025997948333002295,0.49986578161065748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836000122404,0.00013421838934267563,1.1639998776449543e-05
8.126575499112294e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025992266778794254,0.49986521412306584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835933339497,0.00013478587693438758,1.1640666605541906e-05
8.161728820586898e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025986587095666661,0.49986464676391723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835872423086,0.00013535323608303436,1.1641275769655091e-05
8.196882142061502e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025980909272356502,0.49986407953316958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835817264742,0.00013592046683064338,1.1641827353061967e-05
8.232035463536106e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025975233297801715,0.4998635124307812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835767758032,0.00013648756921899737,1.1642322420186179e-05
8.267188785010711e-11,0.0009467769729032257,0.0,0.0,0.0,0.002596955916113751,0.49986294545671062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835723798463,0.00013705454328963895,1.1642762015965516e-05
8.302342106485315e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025963886851692723,0.49986237861091637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835685283427,0.00013762138908387462,1.1643147166208556e-05
8.337495427959919e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025958216358986314,0.49986181189335743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835652112267,0.00013818810664277924,1.164347887794483e-05
8.372648749434523e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025952547672723871,0.49986124530399306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835624186083,0.00013875469600720003,1.1643758139768543e-05
8.407802070909128e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025946880782794198,0.49986067884278251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835601407837,0.00013932115721776049,1.1643985922176038e-05
8.442955392383732e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025941215679265934,0.49986011250968543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835583682266,0.00013988749031486466,1.1644163177897056e-05
8.478108713858336e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025935552352384346,0.49985954630466162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835570915834,0.00014045369533870075,1.1644290842219941e-05
8.51326203533294e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025929890792567994,0.49985898022767111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835563016719,0.00014101977232924517,1.1644369833310885e-05
8.548415356807545e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025924230990405626,0.49985841427867406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499988355598948,0.000141585721326266,1.1644401052527363e-05
8.583568678282149e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025918572936653025,0.49985784845763104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835561461591,0.00014215154236932713,1.1644385384725772e-05
8.618721999756753e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025912916622229999,0.49985728276450253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835567630195,0.00014271723549779146,1.1644323698563495e-05
8.653875321231358e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025907262038217349,0.49985671719924957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835578315382,0.00014328280075082462,1.1644216846795403e-05
8.689028642705962e-11,0.0009467769729032257,0.0,0.0,0.0,0.002590160917585392,0.49985615176183296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835593433394,0.0001438482381673984,1.1644065666564945e-05
8.724181964180566e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025895958026533709,0.49985558645221406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835612902087,0.00014441354778629441,1.1643870979689896e-05
8.75933528565517e-11,0.0009467769729032257,0.0,0.0,0.0,0.002589030858180305,0.49985502127035419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835636640759,0.00014497872964610716,1.1643633592942892e-05
8.794488607129775e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025884660833357803,0.4998544562162151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835664570218,0.00014554378378524755,1.1643354298326815e-05
8.829641928604379e-11,0.0009467769729032257,0.0,0.0,0.0,0.002587901477304064,0.49985389128975838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835696612726,0.00014610871024194581,1.1643033873345154e-05
8.864795250078983e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025873370392838321,0.49985332649094599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835732691926,0.00014667350905425521,1.1642673081267382e-05
8.899948571553587e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025867727684879111,0.4998527618197402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835772732908,0.00014723818026005453,1.1642272671389522e-05
8.935101893028192e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025862086641430132,0.4998521972761033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835816662124,0.0001478027238970518,1.1641833379289923e-05
8.970255214502796e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025856447254894882,0.49985163285999751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835864407343,0.00014836714000278689,1.1641355927080338e-05
9.0054085359774e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025850809517810685,0.49985106857138567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835915897683,0.00014893142861463441,1.1640841023652418e-05
9.040561857452004e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025845173422846287,0.49985050441023055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998835971063565,0.00014949558976980689,1.1640289364919728e-05
9.075715178926609e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025839538962799426,0.49984994037649494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836029836652,0.00015005962350535747,1.1639701634055263e-05
9.110868500401213e-11,0.0009467769729032257,0.0,0.0,0.0,0.0025833906130594479,0.49984937647014216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998836092149884,0.00015062352985818281,1.1639078501724679e-05
