Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CO2X(24),HOCO(73),CHO2(74)
3.1289397377377698e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442260522654647,0.08286850800547438,0.008791491062669745,1.763696682286021e-05,0.0007137515113771818,0.05408238186120241,0.02721856012882665,4.5459959350032696e-05,1.8839548448659972e-10,0.0019840682239657013,5.329596464154843e-11,0.0005264920838583262,2.8346216366920706e-09,5.8547172176576035e-06,2.6061812642417714e-09,1.474188471541031e-10,1.22525125385958e-05,1.870393817832369e-05,0.005972002984576596,6.751688447352205e-05,0.0005420198178992413,9.8871651207522e-09,4.339502269878196e-09,3.502940352949236e-08,4.110676438050725e-09,2.1443826050670294e-05,0.00038927136668811564,4.284729196075054e-07,0.0010861084820706017,2.9599385825907595e-05,6.167987667993786e-09,3.213921700286928e-08,8.45936060126769e-08,6.376466340080505e-06,1.5146282897431285e-10,1.351391636502456e-10,2.1347543324581332e-06,1.2580853894084826e-07,5.29461570790869e-12,5.217235183008553e-11,7.079971398000633e-13,3.953626469430987e-14
3.1296825265088087e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442247952721523,0.08286298619555624,0.008789475852554159,1.763688912321642e-05,0.0007137839653011162,0.054094103621939116,0.027222900520428132,4.545365798390622e-05,1.8851465068609362e-10,0.001983934505591623,5.329075822549967e-11,0.0005265155259480353,2.834546689191851e-09,5.853068788785273e-06,2.606713012513544e-09,1.4743930329313058e-10,1.2249566023684031e-05,1.8708092228634345e-05,0.005971590181286366,6.718037540647426e-05,0.0005420732843761315,9.838916851108677e-09,4.338215158180831e-09,3.503281375482821e-08,4.128636078888752e-09,2.1535689168638206e-05,0.00039089930674751335,4.28536508460856e-07,0.0010863410109296153,2.960595981325749e-05,6.16755451794803e-09,3.2140578203661595e-08,8.460685637320045e-08,6.375272460213862e-06,1.515006789112125e-10,1.3515160425891936e-10,2.1352284087663823e-06,1.2579074303506418e-07,5.2957766302934256e-12,5.212039800151599e-11,7.08025538817687e-13,3.9537850858722355e-14
3.1304253152798476e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422353261786895,0.08285746486056626,0.008787461113485663,1.7636809946498388e-05,0.0007138163738139411,0.054105824475360394,0.027227237350879646,4.5447358422595525e-05,1.8863384844859664e-10,0.0019838008271038953,5.328555397411554e-11,0.0005265389660071601,2.8344718187110664e-09,5.8514206529502545e-06,2.6072444452198514e-09,1.4745973219409447e-10,1.2246621862053982e-05,1.871224591876053e-05,0.005971177323415918,6.684653060961845e-05,0.0005421267350394319,9.791048407440245e-09,4.336928500241717e-09,3.5036240120573916e-08,4.146633375245697e-09,2.1627731121745185e-05,0.00039253016847596466,4.286000558384673e-07,0.0010865735060783495,2.961253323060012e-05,6.167121415662285e-09,3.214193701507071e-08,8.462009451067441e-08,6.374078759777601e-06,1.5153851633993225e-10,1.3516402700165067e-10,2.1357024043467634e-06,1.2577295059286772e-07,5.296937376564971e-12,5.2068845289090066e-11,7.080538755294324e-13,3.9539433543715054e-14
3.1311681040508865e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442222643496611,0.08285194399964273,0.008785446845402212,1.7636729304343447e-05,0.0007138487371755275,0.05411754442214856,0.027231570644137847,4.5441060668437594e-05,1.8875307775388177e-10,0.001983667188495631,5.328035189155742e-11,0.0005265624040281881,2.834397025354375e-09,5.849772811343698e-06,2.6077755645760628e-09,1.4748013390090739e-10,1.2243680049151744e-05,1.871639924927769e-05,0.005970764411583608,6.651532597353631e-05,0.000542180169942823,9.743556379010913e-09,4.335642295896578e-09,3.503968255564842e-08,4.1646681079470265e-09,2.1719950713114394e-05,0.00039416392934276854,4.286635620403029e-07,0.0010868059676384018,2.961910607887063e-05,6.166688361760151e-09,3.2143293451587764e-08,8.46333205079888e-08,6.372885238867352e-06,1.5157634136484787e-10,1.3517643200151056e-10,2.1361763194832045e-06,1.2575516163484328e-07,5.298097947402176e-12,5.201769013091194e-11,7.080821503862981e-13,3.9541012774488796e-14
3.1318366139448216e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442211181470133,0.08284697562942892,0.008783634406767675,1.763665548299009e-05,0.000713877825809623,0.05412809159964786,0.027235467603450563,4.5435394236727886e-05,1.888604110811072e-10,0.001983546947838792,5.327567187502243e-11,0.0005265834964982625,2.8343297773599016e-09,5.8482900064439765e-06,2.608253305901952e-09,1.474984722228287e-10,1.2241034421886326e-05,1.8720136939768316e-05,0.005970392745307037,6.621947933439005e-05,0.000542228247925167,9.701132586961717e-09,4.33448509969784e-09,3.504279442779305e-08,4.1809311953433e-09,2.18030992426681e-05,0.00039563677437740144,4.2872068265162306e-07,0.001087015154424094,2.9625021156510068e-05,6.1662986551731e-09,3.214451222558986e-08,8.464521359411948e-08,6.371811223621018e-06,1.5161037336087378e-10,1.3518758143313989e-10,2.136602774560919e-06,1.257391545684886e-07,5.299142311720353e-12,5.197198743473204e-11,7.081075452382682e-13,3.954243114917123e-14
3.1325051238387567e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442199674688302,0.08284200764189055,0.008781822349534556,1.7636580492312878e-05,0.0007139068782661908,0.05413863804381698,0.0272393617341754,4.5429729272368e-05,1.8896776992715267e-10,0.001983426739471937,5.327099362159037e-11,0.0005266045873057292,2.8342625919942227e-09,5.846807441692455e-06,2.6087307967922744e-09,1.4751678858642538e-10,1.2238390689939937e-05,1.8723874339875603e-05,0.005970021036269712,6.592573445915008e-05,0.0005422763132236952,9.659008492999468e-09,4.333328270677063e-09,3.504591920748832e-08,4.197224271860264e-09,2.1886389833260846e-05,0.0003971119333514052,4.287777703523955e-07,0.0010872243141886169,2.9630935774612274e-05,6.165908988767668e-09,3.2145729097781634e-08,8.465709697337766e-08,6.370737353935475e-06,1.5164439545517233e-10,1.3519871668112879e-10,2.1370291649154787e-06,1.2572315035568066e-07,5.30018653498072e-12,5.192660128988611e-11,7.081328906691225e-13,3.9543846763971924e-14
3.133173633732692e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421881234878563,0.08283704003640698,0.008780010673656724,1.7636504340581015e-05,0.0007139358947300439,0.054149183755146275,0.027243253053464686,4.542406577702356e-05,1.8907515427754858e-10,0.0019833065633883917,5.326631713424739e-11,0.0005266256764449401,2.834195469331053e-09,5.845325117948048e-06,2.609208038832349e-09,1.4753508302496648e-10,1.2235748849861319e-05,1.8727611450020684e-05,0.005969649284919199,6.563407409110471e-05,0.0005423243658766887,9.617181655373342e-09,4.332171808720478e-09,3.5049056843648736e-08,4.213547180442024e-09,2.1969821627533102e-05,0.0003985893901344753,4.2883482534821063e-07,0.0010874334470192164,2.9636849933844654e-05,6.165519363003637e-09,3.21469440783959e-08,8.466897070521827e-08,6.369663629878141e-06,1.5167840771706776e-10,1.3520983783378265e-10,2.137455490753321e-06,1.2570714901113135e-07,5.30123061767203e-12,5.188152913447922e-11,7.081581869976774e-13,3.9545259636657395e-14
3.133842143626627e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421765282035136,0.08283207281235999,0.008778199379087767,1.7636427035996756e-05,0.0007139648753845484,0.05415972873412387,0.02724714157836992,4.541840375234801e-05,1.891825641179113e-10,0.0019831864195809647,5.3261642415964415e-11,0.0005266467639101954,2.834128409443296e-09,5.843843036066659e-06,2.6096850335979105e-09,1.4755335557210536e-10,1.2233108898159143e-05,1.8731348270624573e-05,0.0059692774917019294,6.534448107654055e-05,0.0005423724059221682,9.575649647234721e-09,4.331015713712729e-09,3.505220728549178e-08,4.229899764936418e-09,2.2053393773027572e-05,0.0004000691286914971,4.2889184784245897e-07,0.0010876425530026831,2.964276363487078e-05,6.165129778334803e-09,3.214815717760578e-08,8.468083484873525e-08,6.3685900515157e-06,1.517124102141574e-10,1.352209449787197e-10,2.1378817522806663e-06,1.25691150549458e-07,5.302274560281893e-12,5.1836768415746366e-11,7.081834345400432e-13,3.954666978488043e-14
3.134510653520562e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442164889167968,0.08282710596913392,0.008776388465780995,1.763634858669581e-05,0.0007139938204116316,0.054170272981235564,0.027251027325840765,4.54127431999826e-05,1.8928999943394242e-10,0.0019830663080419603,5.325696946969708e-11,0.0005266678496957458,2.8340614124030646e-09,5.8423611969011605e-06,2.6101617826550096e-09,1.4757160626187346e-10,1.2230470831302731e-05,1.8735084802105465e-05,0.005968905657063147,6.505693836572125e-05,0.0005424204333978846,9.534410056025669e-09,4.329859985535658e-09,3.505537048251925e-08,4.246281870078319e-09,2.2137105422251937e-05,0.0004015511330834761,4.2894883803592876e-07,0.001087851632225344,2.9648676878353207e-05,6.164740235208758e-09,3.214936840551221e-08,8.469268946265437e-08,6.367516618914107e-06,1.517464030131523e-10,1.352320382029869e-10,2.1383079497034887e-06,1.256751549851828e-07,5.3033183632950235e-12,5.1792316600782405e-11,7.082086336096705e-13,3.9548077226144326e-14
3.1351791634144972e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421532067118574,0.08282213950611571,0.008774577933689446,1.763626900074772e-05,0.0007140227299917911,0.054180816496964865,0.027254910312724145,4.5407084121556333e-05,1.8939746021142844e-10,0.0019829462287631766,5.325229829838563e-11,0.0005266889337957931,2.8339944782816697e-09,5.8408796013013865e-06,2.610638287559922e-09,1.4758983512867448e-10,1.2227834645722733e-05,1.873882104488035e-05,0.005968533781446843,6.477142901381584e-05,0.0005424684483413203,9.493460483617363e-09,4.328704624070522e-09,3.5058546384494596e-08,4.262693341499729e-09,2.2220955732729856e-05,0.000403035387468433,4.290057961267593e-07,0.0010880606847730576,2.965458966495184e-05,6.164350734069243e-09,3.215057777213854e-08,8.470453460535354e-08,6.366443332138584e-06,1.5178038617982909e-10,1.352431175930695e-10,2.1387340832274987e-06,1.2565916233273183e-07,5.3043620271936674e-12,5.1748171170424894e-11,7.082337845173318e-13,3.954948197780307e-14
3.1358476733084324e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442141481163757,0.08281717342269489,0.008772767782765877,1.7636188286156244e-05,0.000714051604304101,0.05419135928179297,0.02725879055576331,4.540142651868592e-05,1.8950494643623995e-10,0.0019828261817359145,5.324762890495481e-11,0.0005267100162044914,2.8339276071496186e-09,5.839398250114099e-06,2.6111145498590686e-09,1.4760804220727837e-10,1.2225200337811824e-05,1.8742556999364886e-05,0.005968161865295725,6.44879361817771e-05,0.0005425164507896876,9.452798546449231e-09,4.327549629197308e-09,3.506173494145749e-08,4.279134025739919e-09,2.2304943867050997e-05,0.0004045218761022486,4.290627223105012e-07,0.001088269710731208,2.9660501995324172e-05,6.163961275355334e-09,3.2151785287433004e-08,8.471637033485124e-08,6.365370191253623e-06,1.5181435977907363e-10,1.3525418323488103e-10,2.1391601530581268e-06,1.2564317260643485e-07,5.305405552457542e-12,5.170432961960053e-11,7.082588875711473e-13,3.955088405706259e-14
3.1365161832023675e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442129712850158,0.0828122077182637,0.008770958012962786,1.7636106450859746e-05,0.0007140804435262223,0.0542019013361987,0.027262668071597027,4.539577039297572e-05,1.896124580943313e-10,0.0019827061669509816,5.324296129231372e-11,0.0005267310969159502,2.833860799076631e-09,5.837917144182998e-06,2.611590571088935e-09,1.4762622753281527e-10,1.2222567903925394e-05,1.8746292665973148e-05,0.005967789909051147,6.420644313716898e-05,0.0005425644407799302,9.412421875656257e-09,4.3263950007947844e-09,3.5064936103725586e-08,4.295603770254645e-09,2.2389068992917135e-05,0.0004060105833394617,4.291196167801405e-07,0.0010884787101846998,2.9666413870125505e-05,6.163571859501541e-09,3.215299096126851e-08,8.472819670880486e-08,6.364297196322979e-06,1.5184832387487904e-10,1.3526523521376155e-10,2.1395861594004934e-06,1.2562718582052423e-07,5.30644893956375e-12,5.166078945889964e-11,7.08283943076604e-13,3.955228348098173e-14
3.1371846930963026e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421179020954515,0.08280724239221704,0.008769148624232389,1.7636023502731616e-05,0.00071410924783441,0.054212442660658514,0.027266542876758774,4.539011574601766e-05,1.8971999517173973e-10,0.001982586184398695,5.323829546335587e-11,0.0005267521759242335,2.8337940541316336e-09,5.836436284348682e-06,2.6120663527759935e-09,1.476443911407694e-10,1.2219937340382246e-05,1.8750028045117815e-05,0.005967417913153066,6.39269332549428e-05,0.0005426124183487202,9.372328117190525e-09,4.325240738740595e-09,3.5068149821897606e-08,4.312102423425106e-09,2.247333028318638e-05,0.0004075014936340191,4.291764797261303e-07,0.001088687683217952,2.9672325290008847e-05,6.163182486937849e-09,3.215419480344286e-08,8.474001378450819e-08,6.363224347409674e-06,1.5188227853035975e-10,1.3527627361447343e-10,2.140012102459394e-06,1.2561120198913475e-07,5.3074921889867975e-12,5.161754821397104e-11,7.083089513365692e-13,3.9553680266473073e-14
3.1378532029902378e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421060492219183,0.0828022774439526,0.008767339616526646,1.763593944958062e-05,0.0007141380174035218,0.05422298325564656,0.02727041498767601,4.538446257939128e-05,1.8982755765458502e-10,0.0019824662340688875,5.323363142095894e-11,0.0005267732532233628,2.833727372382764e-09,5.8349556714486495e-06,2.612541896436641e-09,1.4766253306697327e-10,1.221730864346527e-05,1.875376313721018e-05,0.005967045878039998,6.364939001816525e-05,0.0005426603835324604,9.332514931935328e-09,4.324086842911222e-09,3.507137604685696e-08,4.328629834566299e-09,2.2557726915914456e-05,0.0004089945915399781,4.292333113364229e-07,0.001088896629914894,2.9678236255624987e-05,6.162793158089686e-09,3.215539682367916e-08,8.475182161888874e-08,6.362151644575997e-06,1.5191622380776296e-10,1.3528729852119873e-10,2.140437982439279e-06,1.255952211263029e-07,5.308535301198591e-12,5.1574603425649705e-11,7.083339126513095e-13,3.955507443030396e-14
3.138521712884173e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420941545497145,0.08279731287287082,0.008765530989797246,1.7635854299151372e-05,0.0007141667524070275,0.054233523121634514,0.027274284420669464,4.537881089466353e-05,1.8993514552906888e-10,0.0019823463159509133,5.322896916798476e-11,0.0005267943288073169,2.8336607538973696e-09,5.833475306317281e-06,2.613017203577127e-09,1.4768065334760162e-10,1.2214681809422126e-05,1.8757497942660134e-05,0.005966673804148962,6.33737970186983e-05,0.0005427083363672833,9.292979995812366e-09,4.322933313182019e-09,3.507461472977501e-08,4.34518585393501e-09,2.264225807439384e-05,0.0004104898617121663,4.292901117965006e-07,0.001089105550358959,2.9684146767622516e-05,6.162403873377931e-09,3.215659703162616e-08,8.476362026850513e-08,6.3610790878835e-06,1.5195015976847904e-10,1.352983100175357e-10,2.1408637995442345e-06,1.2557924324596635e-07,5.309578276668409e-12,5.1531952650273554e-11,7.08358827318508e-13,3.955646598909751e-14
3.139190222778108e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420822183968567,0.08279234867837501,0.008763722743995611,1.7635768059124676e-05,0.0007141954530170159,0.05424406225909166,0.027278151191952503,4.537316069338888e-05,1.900427587814742e-10,0.0019822264300336494,5.3224308707279274e-11,0.0005268154026700349,2.833594198742019e-09,5.831995189785824e-06,2.613492275693491e-09,1.4769875201916543e-10,1.2212056834465957e-05,1.876123246187616e-05,0.00596630169191544,6.310013795783271e-05,0.0005427562768890515,9.253720999882188e-09,4.32178014942721e-09,3.5077865822113944e-08,4.36177033273725e-09,2.272692294719029e-05,0.00041198728890679497,4.293468812894077e-07,0.0010893144446330822,2.9690056826647814e-05,6.162014633218902e-09,3.215779543685835e-08,8.477540978954506e-08,6.360006677393001e-06,1.519840864730536e-10,1.3530930818649633e-10,2.1412895539779587e-06,1.2556326836196348e-07,5.310621115862889e-12,5.148959345971217e-11,7.083836956332823e-13,3.955785495933356e-14
3.139858732672043e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442070241079211,0.08278738485987135,0.00876191487907291,1.7635680737117988e-05,0.0007142241194042049,0.05425460066848492,0.02728201531763051,4.5367511977109194e-05,1.901503973981646e-10,0.001982106576305506,5.321965004167234e-11,0.0005268364748054168,2.8335277069825003e-09,5.830515322682381e-06,2.6139671142715147e-09,1.4771682911850627e-10,1.2209433714776028e-05,1.8764966695265424e-05,0.00596592954177333,6.28283966468747e-05,0.0005428042051333568,9.214735650437795e-09,4.32062735151992e-09,3.508112927562975e-08,4.378383123135301e-09,2.2811720728176954e-05,0.00041348685798202946,4.294036199957812e-07,0.001089523312819694,2.9695966433345148e-05,6.16162543802437e-09,3.2158992048876476e-08,8.478719023782278e-08,6.35893441316458e-06,1.5201800398119787e-10,1.353202931105039e-10,2.141715245943748e-06,1.255472964880331e-07,5.311663819246019e-12,5.144752344147199e-11,7.084085178882025e-13,3.9559241357349707e-14
3.1405272425659783e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420582229104866,0.08278242141676884,0.008760107394980047,1.763559234068578e-05,0.0007142527517379497,0.054265138350278734,0.02728587681370038,4.53618647473537e-05,1.9025806136558388e-10,0.0019819867547544237,5.3214993173977754e-11,0.0005268575452073241,2.833461278683821e-09,5.829035705831896e-06,2.6144417207866646e-09,1.477348846827899e-10,1.2206812446498425e-05,1.8768700643233722e-05,0.005965557354154905,6.255855700768709e-05,0.0005428521211355222,9.176021669091621e-09,4.319474919332165e-09,3.508440504237483e-08,4.395024078254271e-09,2.28966506165662e-05,0.00041498855389851617,4.294603280938836e-07,0.0010897321550007177,2.9701875588356633e-05,6.16123628820154e-09,3.216018687710782e-08,8.479896166877774e-08,6.35786229525758e-06,1.5205191235180066e-10,1.3533126487139062e-10,2.142140875644475e-06,1.2553132763781367e-07,5.312706387279133e-12,5.1405740198825025e-11,7.08433294373307e-13,3.9560625199342196e-14
3.1411957524599134e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442046164202222,0.08277745834847951,0.008758300291667671,1.7635502877320013e-05,0.0007142813501862517,0.05427567530493513,0.027289735696049925,4.535621900563898e-05,1.9036575067025514e-10,0.0019818669653678877,5.321033810699311e-11,0.0005268786138695823,2.8333949139102164e-09,5.827556340056145e-06,2.614916096704044e-09,1.4775291874950075e-10,1.220419302574674e-05,1.877243430618554e-05,0.005965185129490762,6.22906030731859e-05,0.0005429000249306004,9.137576792856043e-09,4.318322852734893e-09,3.5087693074700664e-08,4.411693052188239e-09,2.2981711816939104e-05,0.0004164923617198676,4.2951700575963316e-07,0.0010899409712575659,2.9707784292322322e-05,6.1608471841530846e-09,3.216137993090649e-08,8.481072413747208e-08,6.356790323730613e-06,1.520858116429389e-10,1.3534222355039555e-10,2.142566443282575e-06,1.2551536182484345e-07,5.313748820420897e-12,5.136424135089452e-11,7.084580253761231e-13,3.9562006501367076e-14
3.1418642623538485e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442034065263777,0.08277249565441824,0.008756493569086171,1.763541235445048e-05,0.0007143099149157668,0.054286211532913665,0.027293591980457492,4.5350574753468856e-05,1.9047346529878063e-10,0.0019817472081329226,5.3205684843499774e-11,0.0005268996807859815,2.8333286127251502e-09,5.826077226173716e-06,2.6153902434783506e-09,1.4777093135643603e-10,1.2201575448602708e-05,1.877616768452405e-05,0.005964812868209793,6.202451898779332e-05,0.0005429479165533753,9.099398774217517e-09,4.317171151597957e-09,3.509099332526013e-08,4.428389900005962e-09,2.3066903539272697e-05,0.0004179982666131063,4.2957365316663633e-07,0.0010901497616711347,2.971369254588017e-05,6.160458126277111e-09,3.216257121955379e-08,8.482247769858954e-08,6.355718498641549e-06,1.5211970191188938e-10,1.3535316922816261e-10,2.1429919490600237e-06,1.2549939906255957e-07,5.314791119127294e-12,5.132302453274331e-11,7.084827111816835e-13,3.956338527934103e-14
3.1425327722477837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420219264023236,0.08276753333400308,0.008754687227185693,1.7635320779445303e-05,0.0007143384460918153,0.054296747034671466,0.027297445682591473,4.5344931992334434e-05,1.9058120523784079e-10,0.0019816274830361043,5.320103338626276e-11,0.0005269207459502786,2.8332623751913175e-09,5.824598365000004e-06,2.6158641625538387e-09,1.477889225416997e-10,1.219895971111692e-05,1.877990077865114e-05,0.005964440570739138,6.176028900784801e-05,0.0005429957960383622,9.061485381204465e-09,4.3160198157901716e-09,3.509430574700979e-08,4.4451144777561384e-09,2.315222499896487e-05,0.00041950625384906714,4.2963027048621824e-07,0.001090358526321803,2.9719600349666106e-05,6.160069114967191e-09,3.216376075225856e-08,8.48342224064336e-08,6.354646820047525e-06,1.5215358321513956e-10,1.353641019847393e-10,2.14341739317832e-06,1.254834393642981e-07,5.315833283851625e-12,5.128208739545965e-11,7.085073520725456e-13,3.9564761549042613e-14
3.143201282141719e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420097479228443,0.08276257138665488,0.008752881265916118,1.7635228159611287e-05,0.0007143669438783899,0.054307281810663174,0.027301296818009975,4.533929072371404e-05,1.9068897047419372e-10,0.001981507790063562,5.3196383738030686e-11,0.0005269418093561966,2.8331962013706475e-09,5.823119757347204e-06,2.616337855364282e-09,1.478068923436968e-10,1.2196345809309447e-05,1.8783633588967424e-05,0.0059640682375041425,6.149789750197312e-05,0.0005430436634198076,9.023834397449035e-09,4.314868845179286e-09,3.5097630293212024e-08,4.461866642472292e-09,2.323767541685731e-05,0.0004210163088027613,4.2968685788745507e-07,0.001090567265289429,2.9725507704314053e-05,6.159680150612362e-09,3.216494853815754e-08,8.48459583149264e-08,6.353575288004945e-06,1.5218745560839894e-10,1.353750218995751e-10,2.1438427758384736e-06,1.2546748274329348e-07,5.31687531504451e-12,5.124142760623207e-11,7.085319483288067e-13,3.956613532611293e-14
3.143869792035654e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441997530128119,0.08275760981179776,0.008751075685227086,1.7635134502194396e-05,0.0007143954084381643,0.05431781586134095,0.027305145402160426,4.5333650949073156e-05,1.9079676099467483e-10,0.0019813881292009843,5.319173590153571e-11,0.0005269628709974282,2.833130091324308e-09,5.821641404024285e-06,2.6168113233329413e-09,1.4782484080112762e-10,1.2193733739170525e-05,1.8787366115872257e-05,0.005963695868928328,6.12373289514036e-05,0.0005430915187316905,8.986443622242886e-09,4.3137182396320315e-09,3.5100966917436976e-08,4.478646252177217e-09,2.3323254019256076e-05,0.00042252841695370125,4.2974341553720427e-07,0.0010907759786533456,2.973141461045592e-05,6.159291233597129e-09,3.21661345863157e-08,8.485768547760724e-08,6.352503902569473e-06,1.5222131914660979e-10,1.3538592905152025e-10,2.1442680972409844e-06,1.2545152921267855e-07,5.317917213153859e-12,5.120104284841846e-11,7.085565002281259e-13,3.9567506626057044e-14
3.144538301929589e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419852733187226,0.08275264860885878,0.008749270485067991,1.7635039814380152e-05,0.000714423839932504,0.05432834918715449,0.02730899145037933,4.532801266986439e-05,1.9090457678619595e-10,0.001981268500433621,5.3187089879493414e-11,0.0005269839308676362,2.8330640451127057e-09,5.820163305836993e-06,2.6172845678725417e-09,1.4784276795298184e-10,1.2191123496661213e-05,1.8791098359763748e-05,0.00596332346543335,6.09785679502732e-05,0.0005431393620077232,8.949310870587098e-09,4.312567999014102e-09,3.510431557356436e-08,4.4954531658870505e-09,2.3408960037950254e-05,0.00042404256388618624,4.2979994360013666e-07,0.001090984666492359,2.9737321068721695e-05,6.1589023643014724e-09,3.216731890572662e-08,8.486940394763169e-08,6.351432663796043e-06,1.522551738839588e-10,1.3539682351882474e-10,2.1446933575858274e-06,1.2543557878548398e-07,5.3189589786248904e-12,5.116093082160974e-11,7.085810080457419e-13,3.9568875464244746e-14
3.145206811823524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444197297779302,0.08274768777726817,0.008747465665387975,1.763494410329405e-05,0.0007144522385214738,0.05433888178855101,0.027312834977891935,4.5322375887527475e-05,1.9101241783574481e-10,0.001981148903746292,5.318244567460279e-11,0.0005270049889604542,2.832998062795496e-09,5.818685463587835e-06,2.617757590385245e-09,1.4786067383853309e-10,1.218851507771403e-05,1.8794830321038796e-05,0.005962951027438968,6.072159920586207e-05,0.0005431871932813511,8.912433973236325e-09,4.3114181231901894e-09,3.510767621578523e-08,4.512287243614939e-09,2.34947927102285e-05,0.0004255587352895529,4.298564422387663e-07,0.0010911933288847483,2.9743227079739398e-05,6.1585135431008666e-09,3.216850150531294e-08,8.488111377777054e-08,6.350361571738853e-06,1.5228901987388763e-10,1.3540770537913737e-10,2.145118557072439e-06,1.254196314746382e-07,5.320000611900114e-12,5.112108924168621e-11,7.08605472054488e-13,3.957024185591163e-14
3.1458753217174593e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419606438471654,0.08274272731645925,0.008745661226135942,1.763484737600203e-05,0.000714480604363847,0.05434941366597521,0.027316675999812096,4.5316740603489266e-05,1.911202841303845e-10,0.0019810293391233904,5.31778032895462e-11,0.0005270260452694886,2.8329321444315776e-09,5.8172078780760745e-06,2.6182303922626304e-09,1.478785584973328e-10,1.2185908478233636e-05,1.8798562000093095e-05,0.005962578555363002,6.0466407538806304e-05,0.0005432350125857546,8.875810776737346e-09,4.310268612023987e-09,3.511104879860349e-08,4.5291483463743314e-09,2.3580751278893555e-05,0.0004270769169583873,4.299129116134828e-07,0.0010914019659082586,2.9749132644135157e-05,6.1581247703662865e-09,3.216968239392663e-08,8.489281502040917e-08,6.349290626451368e-06,1.5232285716910388e-10,1.3541857470950567e-10,2.1455436958996987e-06,1.2540368729296731e-07,5.321042113419343e-12,5.108151584086838e-11,7.086298925248148e-13,3.9571605816160166e-14
3.1465438316113945e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419482717750897,0.08273776722586858,0.008743857167260552,1.763474963951084e-05,0.0007145089376171147,0.05435994481986932,0.02732051453114201,4.531110681916357e-05,1.9122817565725288e-10,0.001980909806548885,5.317316272698918e-11,0.0005270470997883195,2.832866290079102e-09,5.815730550097709e-06,2.618702974885678e-09,1.4789642196920478e-10,1.2183303694097441e-05,1.8802293397321138e-05,0.005962206049621311,6.021297788326983e-05,0.0005432828199538484,8.839439143462164e-09,4.3091194653782e-09,3.5114433276837315e-08,4.546036336181895e-09,2.366683499227488e-05,0.0004285970947927033,4.2996935188258017e-07,0.001091610577640104,2.9755037762533222e-05,6.157736046464209e-09,3.2170861580349365e-08,8.490450772754657e-08,6.348219827986321e-06,1.5235668582159225e-10,1.3542943158637464e-10,2.1459687742659153e-06,1.2538774625319473e-07,5.322083483619669e-12,5.1042208367761476e-11,7.086542697248055e-13,3.957296735996069e-14
