Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CH3X(55),C2H4X(215)
3.154316759504604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443065061068695,0.08296401373052387,0.00889536837081303,0.0,0.000455556650177098,0.05418698636318595,0.02729111387704307,4.4574221975508745e-05,1.9004053935113277e-10,0.001964784539440538,5.099444380475291e-11,0.0005277248701050338,2.7411763388920694e-09,3.106080931600605e-07,2.6192250160424888e-09,1.4569902348759356e-10,3.186354964271889e-07,1.804793988366628e-05,0.0059796647026605435,0.00010453648335848029,0.000542488983852321,1.5310693175626556e-08,4.348101021583767e-09,3.433175259187914e-08,2.8410669596060797e-09,1.47863585802941e-05,0.00026823376071878245,4.2992330111394704e-07,0.0010884062093117904,2.856125310738697e-05,8.483445347976708e-08,2.0518620322370345e-08,1.5207953608008744e-10,6.109145501463264e-09,2.0601735360893814e-06
3.154932485419132e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443059818848324,0.08295946676952184,0.008893716034648823,0.0,0.0004555460246041025,0.05419665893673861,0.027294952124028247,4.456924661358286e-05,1.90139928234383e-10,0.0019646772213833138,5.0990605422215697e-11,0.0005277435944604271,2.7411258256860466e-09,3.1038744018150237e-07,2.6196865214831314e-09,1.457173457078717e-10,3.1815358705624644e-07,1.80512564833812e-05,0.005979332420315703,0.00010401424658935858,0.000542533640872947,1.52354877514084e-08,4.3470558983604466e-09,3.433352213816418e-08,2.8529144999626185e-09,1.484711899721214e-05,0.0002693135126126936,4.299789194002265e-07,0.0010885993947309363,2.8566501785617012e-05,8.484628468794226e-08,2.051810261278329e-08,1.5211191035788655e-10,6.108804607813705e-09,2.0605549016363725e-06
3.1555482113336596e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443054510728823,0.08295492016782675,0.008892064009328769,0.0,0.00045553535652447777,0.054206330869666364,0.02729878657179029,4.456427224302118e-05,1.9023933995518407e-10,0.0019645699277320455,5.098676808728906e-11,0.0005277623177838199,2.7410753520888755e-09,3.101668244968606e-07,2.620147682424728e-09,1.4573564943285898e-10,3.176729964409613e-07,1.8054572835318144e-05,0.005979000071420005,0.00010349522811661826,0.0005425782838593873,1.5160740762435924e-08,4.346011069283571e-09,3.433530687524768e-08,2.8648004914925107e-09,1.49080705977496e-05,0.00027039655478427126,4.300344832706301e-07,0.0010887925505113742,2.857175007174244e-05,8.485810279915768e-08,2.051758277953158e-08,1.5214426702060586e-10,6.108463700234359e-09,2.0609362038908404e-06
3.1561639372481873e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430491369370034,0.08295037392504212,0.008890412294842567,0.0,0.000455524646194729,0.05421600216231887,0.02730261723176775,4.455929886562077e-05,1.903387744949864e-10,0.001964462658526898,5.098293180273477e-11,0.0005277810400775708,2.7410249182086735e-09,3.0994624666648865e-07,2.6206084999252978e-09,1.457539346452735e-10,3.171937264589757e-07,1.8057888939941158e-05,0.005978667656134156,0.000102979416264552,0.0005426229128447486,1.5086450619753485e-08,4.344966534381967e-09,3.433710677561651e-08,2.8767248385691496e-09,1.4969212835454253e-05,0.0002714828765301011,4.30089993066185e-07,0.001088985676704743,2.8576997966495943e-05,8.486990785280202e-08,2.0517060834886584e-08,1.521766061849651e-10,6.1081227791757656e-09,2.061317442933251e-06
3.156779663162715e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443043697702502,0.08294582804076787,0.008888760891179733,0.0,0.0004555138938705111,0.054225672815048594,0.027306444115543334,4.455432648317755e-05,1.9043823183530074e-10,0.0019643554138076016,5.0979096571315215e-11,0.0005277997613439655,2.7409745241532153e-09,3.0972570725079994e-07,2.6210689750566797e-09,1.457722013282991e-10,3.167157789356772e-07,1.8061204797711154e-05,0.005978335174623277,0.00010246679921459555,0.0005426675278625027,1.5012615711432362e-08,4.343922293683571e-09,3.4338921811177234e-08,2.8886874439721176e-09,1.5030545156012159e-05,0.000272572467010043,4.3014544913401647e-07,0.0010891787733635033,2.8582245470609722e-05,8.488169988878516e-08,2.0516536791085652e-08,1.5220892797047023e-10,6.107781845092484e-09,2.0616986188456522e-06
3.1573953890772428e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430381932577173,0.0829412825146004,0.008887109798329589,0.0,0.0004555030998066171,0.05423534282821064,0.02731026723484141,4.454935509748624e-05,1.9053771195769927e-10,0.001964248193613445,5.0975262395793276e-11,0.0005278184815852163,2.740924170029914e-09,3.095052068102457e-07,2.621529108904301e-09,1.457904494655869e-10,3.162391556440438e-07,1.8064520409089098e-05,0.005978002627056878,0.00010195736500786352,0.000542712128946215,1.4939234405384715e-08,4.342878347214733e-09,3.434075195324953e-08,2.9006882090578544e-09,1.509206699763572e-05,0.00027366531524935915,4.3020085181640444e-07,0.0010893718405409294,2.858749258481231e-05,8.48934789475106e-08,2.0516010660340546e-08,1.5224123249579538e-10,6.1074408984407294e-09,2.062079731711658e-06
3.1579495424003177e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443033183696894,0.08293719184689456,0.008885624080500308,0.0,0.0004554933496715714,0.054244045293521885,0.02731370483338371,4.4544881704069245e-05,1.90627263531359e-10,0.001964151716439813,5.0971812542899863e-11,0.0005278353289276132,2.7408788855494275e-09,3.093067902007112e-07,2.6219429384774016e-09,1.458068569194055e-10,3.1581132832266875e-07,1.80675042490441e-05,0.005977703277913257,0.00010150158555770587,0.0005427522580359393,1.4873577694563449e-08,4.341939046980169e-09,3.4342411973075876e-08,2.9115214414466625e-09,1.514759822519584e-05,0.00027465165487201696,4.302506688677886e-07,0.0010895455758387466,2.8592214654820696e-05,8.490406903858243e-08,2.0515535368401585e-08,1.522702919072876e-10,6.107134036086186e-09,2.062422679456763e-06
3.1585036957233927e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443028121679409,0.08293310146862645,0.00888413861441242,0.0,0.0004554835661175673,0.05425274724133588,0.027317139401049934,4.4540409120780416e-05,1.9071683353028397e-10,0.001964055259191022,5.0968363549536404e-11,0.0005278521754428843,2.740833633578507e-09,3.091084060235858e-07,2.6223564933105616e-09,1.458232493270564e-10,3.1538457624087916e-07,1.8070487890127273e-05,0.0059774038755351765,0.00010104836550192283,0.0005427923758914388,1.4808285843807751e-08,4.340999985110226e-09,3.434408418389788e-08,2.9223854280724475e-09,1.5203282083522312e-05,0.0002756406160984899,4.303004432048142e-07,0.0010897192873404356,2.8596936410117794e-05,8.49146486813167e-08,2.0515058404761726e-08,1.5229933751838378e-10,6.106827164257534e-09,2.062765576266431e-06
3.1590578490464676e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443023007380237,0.08292901137949468,0.008882653400057713,0.0,0.00045547374932850996,0.054261448671917026,0.027320570946671147,4.4535937348925244e-05,1.9080642194116978e-10,0.001963958821894787,5.0964915417717625e-11,0.0005278690211324883,2.7407884141947e-09,3.08910054687423e-07,2.622769774222299e-09,1.458396266775979e-10,3.1495890058174995e-07,1.8073471332671492e-05,0.0059771044200551795,0.00010059769584129432,0.0005428324825376182,1.4743357620512175e-08,4.340061161621531e-09,3.434576856364204e-08,2.933280094018636e-09,1.5259118147805433e-05,0.00027663219065854154,4.30350175077414e-07,0.0010898929750864685,2.860165785123024e-05,8.492521790617449e-08,2.0514579778258256e-08,1.523283694172148e-10,6.106520283292664e-09,2.0631084222048414e-06
3.1596120023695426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430178409760357,0.08292492157919573,0.008881168437427856,0.0,0.00045546389948771015,0.05427014958553143,0.02732399947916489,4.453146638980815e-05,1.9089602875075392e-10,0.0019638624045785254,5.0961468149458236e-11,0.0005278858659978345,2.74074322747531e-09,3.087117366007433e-07,2.6231827820394275e-09,1.4585598896039811e-10,3.145343024936496e-07,1.807645457700897e-05,0.005976804911608604,0.00010014956749104857,0.0005428725779996775,1.4678791779793606e-08,4.339122576530594e-09,3.434746508998893e-08,2.944205363430147e-09,1.5315105988408993e-05,0.0002776263702000081,4.3039986473381416e-07,0.0010900666391178183,2.8606378978682844e-05,8.493577674389273e-08,2.0514099497707523e-08,1.5235738768746298e-10,6.10621339352905e-09,2.063451217337183e-06
3.16011074036031e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430131468098016,0.0829212410056261,0.008879832186278722,0.0,0.00045545500652277224,0.05427797996599903,0.02732708258962404,4.452744322257108e-05,1.9097669059933897e-10,0.001963775646099189,5.0958366348033184e-11,0.0005279010256730306,2.740702587419626e-09,3.085332790886431e-07,2.6235542562688807e-09,1.4587070212346254e-10,3.1415308645870033e-07,1.807913932771923e-05,0.005976535308834348,9.974841721995201e-05,0.0005429086543740511,1.4620991320523333e-08,4.338278053791849e-09,3.434900233030523e-08,2.954064208422154e-09,1.536562445491091e-05,0.00027852335207840677,4.304445495367852e-07,0.001090222916504242,2.8610627725644097e-05,8.49452708424876e-08,2.051366583826913e-08,1.5238349254902086e-10,6.10593718549958e-09,2.063759689571784e-06
3.1606094783510775e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430084107140344,0.08291756066553911,0.008878496139013583,0.0,0.0004554460870666994,0.05428580992813664,0.027330163273361345,4.452342071565695e-05,1.9105736733055212e-10,0.0019636889038451687,5.095526524919174e-11,0.0005279161846826369,2.7406619739405344e-09,3.0835484913722277e-07,2.6239255105821417e-09,1.4588540306598385e-10,3.1377274494645237e-07,1.8081823918390184e-05,0.005976265663371568,9.934931124353417e-05,0.0005429447217282575,1.4563482445813795e-08,4.337433724178492e-09,3.4350549374159427e-08,2.96394772347309e-09,1.5416265189011602e-05,0.00027942243095980943,4.3048920053026676e-07,0.0010903791747459196,2.8614876219346226e-05,8.495475657549492e-08,2.051323085256992e-08,1.5240958650597172e-10,6.1056609708678326e-09,2.0640681207560047e-06
3.161108216341845e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443003632820905,0.08291388055870906,0.008877160295626078,0.0,0.00045543714125186307,0.054293639472141574,0.027333241537051023,4.451939887001434e-05,1.911380589348128e-10,0.001963602177835831,5.095216485440236e-11,0.0005279313430275778,2.7406213870938603e-09,3.081764470441685e-07,2.6242965455985896e-09,1.4590009178085787e-10,3.1339327872173116e-07,1.8084508349262616e-05,0.005975995975324627,9.895224276757783e-05,0.0005429807800809456,1.450626422285469e-08,4.336589587700964e-09,3.4352106204600963e-08,2.973855851458789e-09,1.5467027868125843e-05,0.0002803236005909041,4.3053381789192644e-07,0.0010905354138737308,2.8619124460168068e-05,8.496423396592161e-08,2.051279454699321e-08,1.524356696171143e-10,6.105384749881609e-09,2.0643765109394313e-06
3.1615570805335356e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442999297090409,0.08291056866180904,0.008875958210887365,0.0,0.0004554290675908454,0.05430068570440646,0.0273360099107898,4.451577977510648e-05,1.9121069408720756e-10,0.0019635241383324786,5.094937510226998e-11,0.0005279449849704728,2.7405848817485774e-09,3.080159092253157e-07,2.624630290130623e-09,1.4591330116389971e-10,3.130525081039867e-07,1.8086924200617325e-05,0.005975753219760606,9.859661754464742e-05,0.0005430132249175586,1.445501555052364e-08,4.335830030010564e-09,3.435351570530606e-08,2.982794162984557e-09,1.5512818273381728e-05,0.00028113643564112536,4.3057394491463574e-07,0.0010906760127721762,2.8622947661008617e-05,8.497275650358288e-08,2.0512400748738354e-08,1.524591351968448e-10,6.1051361457681526e-09,2.0646540270903366e-06
3.162005944725226e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442994927709732,0.0829072569534967,0.008874756291279548,0.0,0.0004554209727820451,0.054307731598289756,0.027338776334678103,4.451216121728661e-05,1.9128334127208927e-10,0.001963446112016689,5.094658592267932e-11,0.000527958626376338,2.7405483980610948e-09,3.0785539442974897e-07,2.6249638579966474e-09,1.4592650063206916e-10,3.1271244759536753e-07,1.8089339922902542e-05,0.005975510429867952,9.824263212569193e-05,0.0005430456624917675,1.4404000850798602e-08,4.3350706287748745e-09,3.4354933106486005e-08,2.9917523217711696e-09,1.555870695138172e-05,0.00028195095446408643,4.306140449762188e-07,0.0010908165962365962,2.8626770657598748e-05,8.498127231960792e-08,2.0512005891167857e-08,1.5248259208921696e-10,6.104887536893747e-09,2.0649315101083364e-06
3.1624548089169167e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442990524777328,0.0829039454336047,0.008873554536797801,0.0,0.0004554128569211098,0.05431477715393737,0.027341540813689266,4.450854319724447e-05,1.9135600048253272e-10,0.001963368098902167,5.094379731670048e-11,0.0005279722672457783,2.7405119360717532e-09,3.076949028743494e-07,2.6252972496585415e-09,1.459396901806134e-10,3.1237309770579846e-07,1.809175551629204e-05,0.005975267605726396,9.789028145119658e-05,0.0005430780928173277,1.4353219426746051e-08,4.334311384000403e-09,3.435635839531907e-08,3.000730284998259e-09,1.5604693661116002e-05,0.00028276715239872305,4.3065411820814497e-07,0.0010909571642901356,2.863059345021297e-05,8.498978143115709e-08,2.0511609978901898e-08,1.525060403390885e-10,6.104638923441426e-09,2.065208960030907e-06
3.1629036731086073e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442986088392293,0.08290063410196481,0.008872352947437236,0.0,0.0004554047201034139,0.05432182237149583,0.027344303352829502,4.450492571566924e-05,1.914286717116316e-10,0.0019632900990024914,5.094100928540327e-11,0.0005279859075793773,2.7404754958207777e-09,3.075344347759459e-07,2.6256304655813414e-09,1.4595286980491497e-10,3.1203445893013656e-07,1.809417098095892e-05,0.005975024747416806,9.753956042919444e-05,0.0005431105159080309,1.4302670576411555e-08,4.3335522956932995e-09,3.435779155883872e-08,3.0097280094931928e-09,1.5650778159801645e-05,0.00028358502475274276,4.306941647419091e-07,0.0010910977169561332,2.8634416039125328e-05,8.499828385550975e-08,2.051121301655027e-08,1.5252947999173833e-10,6.104390305594944e-09,2.06548637689594e-06
3.163352537300298e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429816186543514,0.08289732295840796,0.008871151523192908,0.0,0.00045539656242405644,0.0543288672511123,0.027347063957137277,4.450130877324949e-05,1.9150135495249838e-10,0.001963212112331105,5.093822182985734e-11,0.0005279995473776966,2.7404390773482783e-09,3.073739903513111e-07,2.6259635062331833e-09,1.4596603950049127e-10,3.1169653174816057e-07,1.809658631707592e-05,0.005974781855021182,9.719046393583775e-05,0.0005431429317777177,1.425235359297644e-08,4.332793363859347e-09,3.4359232583943877e-08,3.018745451734702e-09,1.5696960202896147e-05,0.0002844045668031785,4.307341847087636e-07,0.0010912382542581185,2.8638238424609167e-05,8.500677961005892e-08,2.051081500871249e-08,1.5255291109235695e-10,6.104141683538471e-09,2.0657637607417396e-06
3.1638014014919885e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429771156638487,0.08289401200276421,0.008869950264059814,0.0,0.0004553883839778592,0.054335911792934524,0.027349822631682834,4.449769237067313e-05,1.915740501982648e-10,0.0019631341389013237,5.093543495113209e-11,0.0005280131866412755,2.740402680694245e-09,3.0721356981715575e-07,2.6262963720852475e-09,1.4597919926299508e-10,3.113593166245636e-07,1.8099001524815346e-05,0.005974538928622629,9.684298681597344e-05,0.0005431753404402761,1.420226776483875e-08,4.332034588504019e-09,3.436068145740393e-08,3.0277825678586554e-09,1.574323954412788e-05,0.00028522577379693067,4.3077417823974114e-07,0.001091378776219811,2.8642060606937103e-05,8.50152687123086e-08,2.0510415959977587e-08,1.5257633368606244e-10,6.103893057456587e-09,2.066041111607019e-06
3.164250265683679e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442972579521736,0.08289070123486281,0.008868749170032887,0.0,0.0004553801848593646,0.05434295599711085,0.027352579381567533,4.449407650862744e-05,1.916467574420816e-10,0.001963056178726328,5.093264865029661e-11,0.000528026825370632,2.7403663058985507e-09,3.0705317339012443e-07,2.626629063611711e-09,1.459923490882142e-10,3.1102281400894687e-07,1.810141660434909e-05,0.005974295968305373,9.649712388372074e-05,0.0005432077419096408,1.4152412375697944e-08,4.3312759696324506e-09,3.4362138165858684e-08,3.036839313663388e-09,1.578961593552465e-05,0.00028604864095131173,4.30814145465635e-07,0.0010915192828651141,2.864588258638111e-05,8.502375117987252e-08,2.051001587492397e-08,1.525997478178909e-10,6.10364442753428e-09,2.066318429530896e-06
3.1651479940670603e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442963408189446,0.08288408026159988,0.008866347477276958,0.0,0.0004553637249822447,0.05435704339312214,0.027358087127912118,4.4486846408873776e-05,1.9179220789656556e-10,0.001962900298192755,5.0927077786569804e-11,0.0005280541012286377,2.7402936220410684e-09,3.0673245372365217e-07,2.6272939255991496e-09,1.4601861891062752e-10,3.103519480245709e-07,1.8106246379484854e-05,0.0059738099462571,9.581021968836844e-05,0.0005432725233247474,1.4053390026211023e-08,4.329759201359438e-09,3.4365075033677624e-08,3.055011515855012e-09,1.588265886860276e-05,0.0002876993364665519,4.308940015240668e-07,0.001091800250303081,2.8653525937701808e-05,8.504069628193274e-08,2.0509212614120503e-08,1.5264655087562217e-10,6.103147156910212e-09,2.066872966712939e-06
3.1660457224504414e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442954105476785,0.08287746003723685,0.00886394644488335,0.0,0.00045534718354337623,0.05437112944034443,0.027363587237583004,4.447961847947297e-05,1.9193770626154292e-10,0.0019627444708331843,5.092150924722318e-11,0.0005280813749554129,2.740221026092392e-09,3.0641183308354305e-07,2.6279580960466184e-09,1.4604484893674418e-10,3.096839370898428e-07,1.8111075643849552e-05,0.005973323789571919,9.51297092702291e-05,0.0005433372761353807,1.3955280723312754e-08,4.328243059074674e-09,3.436804307801041e-08,3.073261698160153e-09,1.5976086985480465e-05,0.00028935661451642646,4.309737539251244e-07,0.0010920811567668555,2.8661168480733277e-05,8.5057615059261e-08,2.0508405262712613e-08,1.5269332062402766e-10,6.102649873153469e-09,2.06742737260885e-06
3.1669434508338226e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442944672212039,0.0828708405603788,0.008861546072809309,0.0,0.0004553305612888477,0.054385214139984726,0.027369079752453472,4.447239272589778e-05,1.9208325248291858e-10,0.0019625886967482766,5.0915943040796814e-11,0.0005281086465543023,2.740148518367113e-09,3.060913132000794e-07,2.6286215788495597e-09,1.4607103913774708e-10,3.0901878425792485e-07,1.8115904398802585e-05,0.005972837498962493,9.445555009533313e-05,0.0005434020004545269,1.3858078575993661e-08,4.3267275428071505e-09,3.4371042187524496e-08,3.0915894953892447e-09,1.6069898244212526e-05,0.0002910204358301529,4.310534037052384e-07,0.001092362002454058,2.8668810217626477e-05,8.507450765650074e-08,2.050759385693333e-08,1.527400574199871e-10,6.102152577756552e-09,2.067981647545933e-06
3.1678411792172038e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442935109232096,0.08286422182961854,0.008859146361011079,0.0,0.0004553138589600986,0.054399297493258454,0.027374564714839438,4.446516915360872e-05,1.9222884650691232e-10,0.00196243297603655,5.091037917582372e-11,0.0005281359160282948,2.740076099177821e-09,3.057708958020234e-07,2.629284377945939e-09,1.4609718948698947e-10,3.083564923403886e-07,1.812073264569629e-05,0.005972351075158279,9.378769919404969e-05,0.0005434666963957718,1.3761777626151239e-08,4.325212652580462e-09,3.4374072249006964e-08,3.109994537493953e-09,1.6164090578520975e-05,0.00029269076071632844,4.3113295189581896e-07,0.0010926427875649987,2.867645115052128e-05,8.509137421985226e-08,2.0506778432834337e-08,1.5278676161864632e-10,6.101655272216734e-09,2.0685357918577235e-06
3.168738907600585e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429254173820787,0.08285760384353696,0.00885674730944388,0.0,0.0004552970772938637,0.05441337950138899,0.027380042167480672,4.445794776805343e-05,1.9237448828006168e-10,0.0019622773087943656,5.0904817660829074e-11,0.0005281631833800212,2.7400037688350663e-09,3.054505826164658e-07,2.6299464973144615e-09,1.4612329995999597e-10,3.076970639073725e-07,1.812556038587596e-05,0.0059718645189051935,9.312611317991859e-05,0.0005435313640732523,1.366637185131648e-08,4.3236983884127714e-09,3.437713314742746e-08,3.1284764497495566e-09,1.6258661898762307e-05,0.0002943675490806945,4.312123995228832e-07,0.001092923512302582,2.8684091281546356e-05,8.51082148970073e-08,2.0505959026282276e-08,1.528334335732824e-10,6.101157958035485e-09,2.069089805883886e-06
3.169636635983966e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429155975149737,0.08285098660070347,0.008854348918061944,0.0,0.0004552802170221204,0.054427460165607414,0.027385512153521998,4.445072857466607e-05,1.9252017774922423e-10,0.0019621216951159247,5.089925850432928e-11,0.0005281904486117543,2.7399315276473334e-09,3.0513037536867407e-07,2.6306079409727687e-09,1.461493705344615e-10,3.0704050128783164e-07,1.8130387620679794e-05,0.005971377830965286,9.247074826853015e-05,0.0005435960036016118,1.3571855167389449e-08,4.32218475031684e-09,3.438022476600118e-08,3.1470348529381496e-09,1.635361009289809e-05,0.00029605076044394936,4.312917476066948e-07,0.0010932041768722128,2.8691730612819153e-05,8.51250298370836e-08,2.050513567295515e-08,1.5288007363517465e-10,6.100660636717974e-09,2.069643689970118e-06
3.1705343643673473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429056504912584,0.08284437009967627,0.00885195118681845,0.0,0.00045526327887203616,0.05444153948715196,0.02739097471649445,4.4443511578866645e-05,1.9266591486158016e-10,0.0019619661350932594,5.089370171483119e-11,0.0005282177117254078,2.7398593759210043e-09,3.0481027578194056e-07,2.6312687129756284e-09,1.4617540119024997e-10,3.063868065698816e-07,1.8135214351438853e-05,0.0059708910121163946,9.182156029643445e-05,0.0005436606150959532,1.3478221431381285e-08,4.320671738299967e-09,3.4383346986252396e-08,3.1656693635324325e-09,1.6448933027468084e-05,0.0002977403539595931,4.313709971614141e-07,0.001093484781481698,2.8699369146445834e-05,8.514181919055921e-08,2.0504308408338783e-08,1.5292668215347886e-10,6.100163309772492e-09,2.0701974444680464e-06
3.1714320927507285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444289557717853,0.08283775433900292,0.00884955411566556,0.0,0.00045524626356592025,0.0544556174672678,0.02739642990029637,4.443629678606049e-05,1.9281169956463422e-10,0.0019618106288162213,5.088814730083122e-11,0.000528244972722536,2.7397873139603347e-09,3.044902855774321e-07,2.631928817413137e-09,1.4620139190939242e-10,3.0573598160123475e-07,1.8140040579477047e-05,0.0059704040631517975,9.117850474006717e-05,0.0005437251986717946,1.3385464444160545e-08,4.319159352363997e-09,3.438649968807796e-08,3.18437959387998e-09,1.6544628548565056e-05,0.0002994362884317901,4.3145014919476144e-07,0.0010937653263411525,2.870700688452124e-05,8.515858310920669e-08,2.0503477267723446e-08,1.529732594751062e-10,6.0996659787099355e-09,2.070751069735119e-06
3.1732275495174912e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428750551897656,0.0828245250328563,0.008844761953435063,0.0,0.0004552120043502653,0.05448376940822586,0.027407318307705594,4.44218738309723e-05,1.931034115344912e-10,0.001961499777847532,5.0877045633254015e-11,0.0005282994883716305,2.739643460542177e-09,3.0385064018823317e-07,2.6332470401182494e-09,1.462532534766766e-10,3.0444294710422575e-07,1.8149691532650535e-05,0.00596942977812368,8.991061109321132e-05,0.0005438542825318592,1.3202555655331049e-08,4.316136458714857e-09,3.4392896048286757e-08,3.222025643707338e-09,1.6737128638330842e-05,0.0003028470138230065,4.316081646940835e-07,0.0010943262376613798,2.8722279982340708e-05,8.519203525518576e-08,2.0501803498659397e-08,1.5306632190405698e-10,6.098671310286997e-09,2.071857934034954e-06
3.175023006284254e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442854038617651,0.08281129867044341,0.008839972430966932,0.0,0.00045517744505473815,0.05451191599856543,0.027418177733566924,4.440745975232728e-05,1.9339531324540197e-10,0.0019611891428849564,5.0865953569328076e-11,0.0005283539955642654,2.7394999697832253e-09,3.032114529222198e-07,2.6345626424466843e-09,1.4630495513576425e-10,3.031614077931491e-07,1.8159340490647548e-05,0.005968454982522423,8.866670465561312e-05,0.0005439832561125649,1.3023078189383776e-08,4.313116069274853e-09,3.439941285568717e-08,3.2599698257137706e-09,1.693109275906337e-05,0.00030628260074253277,4.317658020255912e-07,0.0010948869125562669,2.873754992280838e-05,8.522538751259563e-08,2.0500114644050023e-08,1.5315926364810512e-10,6.097676643568172e-09,2.0729642858415076e-06
3.1766389173743405e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428347067492907,0.08279939745127637,0.008835664117395354,0.0,0.0004551460897497827,0.05453724336349553,0.027427926737129908,4.4394494706163745e-05,1.936581866764337e-10,0.001960909756633529,5.085597897871802e-11,0.0005284030448070398,2.739371140120545e-09,3.0263658738364607e-07,2.6357444720544297e-09,1.4635134985205359e-10,3.0201785599383837e-07,1.8168022855510395e-05,0.005967577235611063,8.756739449746915e-05,0.0005440992388187252,1.2864439836901442e-08,4.310399859728839e-09,3.440538012797215e-08,3.2943718232208563e-09,1.7106897451331283e-05,0.0003093956043818357,4.3190735873853375e-07,0.0010953913192671574,2.8751290183208666e-05,8.525532017573504e-08,2.0498582004081352e-08,1.5324281025073446e-10,6.096781455001186e-09,2.0739595668112945e-06
3.177938964598826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428188706838934,0.08278982429395618,0.008832199506134019,0.0,0.00045512069308577323,0.054557616826368886,0.02743575344634032,4.438406921661063e-05,1.938697870812696e-10,0.0019606851099950033,5.084795985169314e-11,0.0005284425013666644,2.739267708698024e-09,3.02174375578968e-07,2.636693784223266e-09,1.4638858166463618e-10,3.0110459944125067e-07,1.817500690726237e-05,0.005966870770146386,8.669667225665979e-05,0.0005441924864327471,1.2738772371772077e-08,4.308216062744322e-09,3.441025068595693e-08,3.322221001053782e-09,1.724917878069117e-05,0.0003119143537035914,4.320210312415763e-07,0.0010957969919584661,2.876234278140981e-05,8.527934450123959e-08,2.0497340377114504e-08,1.533099578347287e-10,6.0960612640271544e-09,2.074760001160126e-06
3.1792390118233115e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428027852480906,0.0827802526633868,0.00882873627826649,0.0,0.00045509514670728703,0.05457798749805575,0.027443565463981245,4.4373648439208866e-05,1.940814864091635e-10,0.0019604605774473315,5.083994585232938e-11,0.0005284819534856523,2.7391644706116055e-09,3.017124227253101e-07,2.6376417694964354e-09,1.4642572958599105e-10,3.00197374045909e-07,1.818198992705772e-05,0.005966164046670205,8.583801673899826e-05,0.0005442856775170606,1.261483259804547e-08,4.30603357833504e-09,3.4415182977844354e-08,3.3502219886753397e-09,1.7392202848794943e-05,0.00031444566522600384,4.3213451606005253e-07,0.0010962025431380921,2.8773393746544684e-05,8.530331819730447e-08,2.0496091215511145e-08,1.533770457857558e-10,6.095341090617557e-09,2.075560171112207e-06
