Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
3.472545187293662e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33164779512897352,0.11340541094555563,0.022495063944589982,3.5285606537060457e-14,4.9817275738679659e-15,5.8193590225170957e-08,7.0986844409441448e-07,1.2726393990856591e-15,2.1810827211425417e-22,3.8574835212116155e-09,1.6339008911435861e-31,3.6700937319120081e-09,3.411865828142392e-23,7.6945084314047359e-21,2.6420128026594485e-18,1.212342947697508e-20,1.2095045965181621e-16,2.6939946005263222e-23,0.0052636138347665149,0.00065229710094775182,6.8999361902483782e-10,3.6288643995995505e-06,4.5416664842134547e-12,4.8721857498686549e-14,9.444236391109221e-10,2.2536629211795186e-07,5.2233902551408073e-10,7.4269301541672546e-10,5.7999490731952266e-13,4.4097059842402299e-16,2.81318203077015e-17
3.486691720031041e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33164016051539458,0.11340039672967674,0.022493759152755095,3.5777889090119295e-14,5.0881225653487734e-15,5.9190200603909272e-08,7.1646952325658896e-07,1.2856955278184689e-15,2.230985795536352e-22,3.8740956689996144e-09,1.6674874440738749e-31,3.688258282099602e-09,3.4539990611462611e-23,7.8324078365397268e-21,2.6826756545007575e-18,1.2297981808711413e-20,1.2270591457797692e-16,2.7375063454855198e-23,0.005268621519978583,0.00065490008089733986,6.9230227056630104e-10,3.652886576644757e-06,4.5899608698649303e-12,4.8893901424868491e-14,9.5028338061835319e-10,2.2526850692832758e-07,5.2492527578801228e-10,7.5590998119466143e-10,5.8537549836124959e-13,4.4609782391560142e-16,2.8384574335056115e-17
3.5008382527684196e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33163257566443088,0.1133954320186122,0.022492454496474613,3.6274581738462016e-14,5.1963567226433038e-15,6.0199876210214741e-08,7.2309397191115806e-07,1.298839656044387e-15,2.2818009198355401e-22,3.890716203227775e-09,1.701634127163329e-31,3.7064644010041813e-09,3.4964940406468478e-23,7.9722362388564734e-21,2.7237588093696577e-18,1.247414496792445e-20,1.2447973363697307e-16,2.7815544162505681e-23,0.0052735796787674715,0.00065750276636879841,6.9461076978189415e-10,3.6769686277485962e-06,4.6385689639076218e-12,4.9066031497415273e-14,9.5614586989977534e-10,2.2516895056307381e-07,5.2751100336002872e-10,7.6930762080164653e-10,5.9077502809997142e-13,4.5126102701855639e-16,2.8638406172427522e-17
3.5149847855057984e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33162504008960897,0.11339051632661439,0.022491149975342791,3.6775703250898706e-14,5.306454154127008e-15,6.1222733394842267e-08,7.29741712576078e-07,1.3120720757130623e-15,2.3335406793304748e-22,3.907345133575543e-09,1.7363481523859725e-31,3.7247122068394092e-09,3.5393525481625072e-23,8.1140129339090849e-21,2.7652645627603972e-18,1.2651924600714439e-20,1.2627203227616354e-16,2.8261434092146351e-23,0.0052784887968823123,0.00066010515825103144,6.9691911742755331e-10,3.7011103108141125e-06,4.6874913266172752e-12,4.9238248146278263e-14,9.6201119873066451e-10,2.2506769887585751e-07,5.3009629258823788e-10,7.828876273042993e-10,5.9619343344275853e-13,4.564603506018817e-16,2.8893319933247255e-17
3.529131318243177e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161755330923259,0.11338564917270111,0.022489845588957801,3.7281272468122334e-14,5.4184391753338308e-15,6.2258888970727993e-08,7.3641266940301061e-07,1.3253930787658151e-15,2.3862177814092273e-22,3.9239824696875722e-09,1.7716367979631909e-31,3.7430018167074202e-09,3.5825763680742246e-23,8.2577573285190455e-21,2.8071952183904298e-18,1.2831326335044883e-20,1.2808292611062999e-16,2.8712779433696129e-23,0.0052833493553066614,0.00066270725742345604,6.9922731424074354e-10,3.7253113828346753e-06,4.7367285121838014e-12,4.9410551801717826e-14,9.6787945953879888e-10,2.2496482609376171e-07,5.326812273525503e-10,7.9665170122729776e-10,6.016306526314763e-13,4.6169593828592894e-16,2.9149319778180931e-17
3.543277850980556e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161011484633651,0.11338083008060902,0.022488541336921696,3.7791308303509261e-14,5.5323363095416215e-15,6.3308460210201974e-08,7.4310676816415013e-07,1.3388029571353623e-15,2.4398450562988632e-22,3.9406282211739941e-09,1.8075074087427438e-31,3.7613333465987666e-09,3.6261672876316232e-23,8.4034889408042284e-21,2.8495530883375001e-18,1.3012355781138624e-20,1.2991253092074197e-16,2.9169626603424454e-23,0.0052881618303052937,0.00066530906475609209,7.0153536094074491e-10,3.7495715998989066e-06,4.7862810686959563e-12,4.9582942894235748e-14,9.7375074529152945e-10,2.24860404830401e-07,5.3526589101818907e-10,8.1060155051683222e-10,6.0708662523181803e-13,4.6696793440690336e-16,2.9406409912581651e-17
3.5574243837179346e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33160272422863962,0.11337605857874733,0.022487237218840394,3.8305829743875509e-14,5.6481702883483568e-15,6.4371564842166143e-08,7.49823936238494e-07,1.3523020027455301e-15,2.4944354578045873e-22,3.9572823976106575e-09,1.8439673965789008e-31,3.7797069113923704e-09,3.6701270969589996e-23,8.5512274002043178e-21,2.8923404931733324e-18,1.3195018531870508e-20,1.3176096264971579e-16,2.9632022244315208e-23,0.0052929266934705161,0.00066791058110965396,7.0384325822893379e-10,3.7738907171957011e-06,4.8361495381262859e-12,4.975542185450515e-14,9.7962514938563555e-10,2.2475450609959235e-07,5.3785036640067603e-10,8.2473889050350464e-10,6.1256129212188783e-13,4.7227648398131009e-16,2.9664594583980837e-17
3.5715709164553134e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33159538098849889,0.11337133420015165,0.022485933234323619,3.882485585018968e-14,5.7659660522391565e-15,6.5448321049237289e-08,7.5656410259758291e-07,1.3658905075109757e-15,2.5500020640466008e-22,3.9739450085393936e-09,1.881024240713686e-31,3.7981226248554908e-09,3.7144575890613965e-23,8.7009924475025918e-21,2.9355597620939037e-18,1.3379320163156471e-20,1.3362833740116913e-16,3.0100013226431457e-23,0.0052976444117680413,0.00067051180733564185,7.0615100678906006e-10,3.7982684890193103e-06,4.8863344563163576e-12,4.9927989113299186e-14,9.8550276553977627e-10,2.2464719932955476e-07,5.4043473573227122e-10,8.3906544386467667e-10,6.1805459548035673e-13,4.7762173267031215e-16,2.9923878079614175e-17
3.585717449192692e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158808466286432,0.11336665648243888,0.022484629382984858,3.934840575824293e-14,5.8857487511439714e-15,6.6538847464855717e-08,7.6332719779073823e-07,1.3795687633369012e-15,2.6065580781944706e-22,3.990616063468259e-09,1.9186854881592561e-31,3.8165805996436984e-09,3.759160559830715e-23,8.8528039348441286e-21,2.9792132330462744e-18,1.3565266234338959e-20,1.3551477143667051e-16,3.0573646647281031e-23,0.0053023154475824062,0.00067311274427643163,7.0845860728752439e-10,3.8227046687745323e-06,4.9368363529622094e-12,5.0100645101417359e-14,9.9138368768956279e-10,2.2453855237761164e-07,5.4301908062985418e-10,8.5358294058626967e-10,6.2356647877421513e-13,4.8300382674400556e-16,3.0184264723982981e-17
3.599863981930071e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158083479323364,0.11336202496776207,0.022483325664441355,3.9876498679276793e-14,6.0075437449858959e-15,6.7643263170359336e-08,7.7011315392982174e-07,1.3933370621187735e-15,2.6641168291988143e-22,4.0072955718717719e-09,1.9569587540813961e-31,3.8350809473008586e-09,3.8042378080518556e-23,9.006681825750354e-21,3.0233032528519493e-18,1.3752862288568543e-20,1.3742038117328399e-16,3.1052969832182758e-23,0.0053069402587619385,0.00067571339276536546,7.1076606037364818e-10,3.8471990089819517e-06,4.9876557516000639e-12,5.0273390249610558e-14,9.972680098852858e-10,2.2442863154537144e-07,5.4560348206422762e-10,8.6829311792401535e-10,6.290968867461384e-13,4.8842291304570599e-16,3.0445758876454804e-17
3.6140105146674497e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157363092560727,0.11335743920276603,0.022482022078314037,4.0409153900569569e-14,6.1313766042200142e-15,6.8761687692023754e-08,7.7692190467353897e-07,1.4071956957420356e-15,2.7226917725201676e-22,4.0239835431911611e-09,1.9958517221841481e-31,3.8536237782591319e-09,3.8496911354089038e-23,9.1626461951300232e-21,3.0678321773267738e-18,1.3942113853181617e-20,1.3934528318110896e-16,3.1538030334633587e-23,0.0053115192986632866,0.0006783137536268423,7.1307336667994426e-10,3.8717512612832911e-06,5.038793169592352e-12,5.0446224988504429e-14,1.0031558261922996e-09,2.2431750159436088e-07,5.4818802033082449e-10,8.8319772036416232e-10,6.3464576540148615e-13,4.9387913895626751e-16,3.0708364928903907e-17
3.6281570474048284e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33156647261044481,0.113352898738543,0.022480718624227489,4.0946390785981719e-14,6.2572731103627406e-15,6.9894240998067869e-08,7.8375338521131483e-07,1.4211449560818266e-15,2.7822964908548228e-22,4.0406799868345968e-09,2.0353721450955705e-31,3.8722092018389834e-09,3.8955223464913325e-23,9.3207172292865492e-21,3.1128023713973218e-18,1.4133026440074112e-20,1.4128959418081567e-16,3.2028875936676402e-23,0.0053160530161955183,0.00068091382767640593,7.1538052682238045e-10,3.8963611764468093e-06,5.0902491181139213e-12,5.0619149748521075e-14,1.0090472305940801e-09,2.2420522576208601e-07,5.507727750218018e-10,8.9829849958363453e-10,6.4021306199495868e-13,4.9937265235840507e-16,3.0972087303390059e-17
3.642303580142207e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155935940262088,0.1133484031305893,0.022479415301809941,4.1488228776461323e-14,6.3852592565115349e-15,7.1041043495625968e-08,7.9060753224676622e-07,1.4351851350026948e-15,2.8429446948574792e-22,4.0573849121774203e-09,2.0755278447546339e-31,3.8908373262491955e-09,3.941733248800255e-23,9.480915225921736e-21,3.1582162092137954e-18,1.4325605546071085e-20,1.43253431041176e-16,3.2525554649268671e-23,0.0053205418558637677,0.0006835136157208368,7.1768754140064408e-10,3.9210285043728117e-06,5.1420241021385954e-12,5.0792164959799811e-14,1.0149423168979794e-09,2.2409186577849766e-07,5.5335782499950087e-10,9.1359721440965364e-10,6.4579872501692803e-13,5.0490360160113276e-16,3.1236930449880116e-17
3.656450112879586e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155229086138149,0.11334395193876183,0.022478112110693196,4.2034687390510073e-14,6.5153612478549712e-15,7.2202216027685937e-08,7.974842839807905e-07,1.4493165243583138e-15,2.9046502238605478e-22,4.074098328562375e-09,2.1163267127992535e-31,3.9095082585869118e-09,3.9883256527546864e-23,9.6432605941359095e-21,3.204076074259402e-18,1.4519856653292131e-20,1.4523691077658974e-16,3.3028114712652012e-23,0.0053249862578124739,0.00068611311855823834,7.1999441099839895e-10,3.9457529940992027e-06,5.1941186204259268e-12,5.0965271052116319e-14,1.0208411786436664e-09,2.239774818828362e-07,5.559432483712504e-10,9.2909563077881557e-10,6.5140270417946219e-13,5.1047213546432106e-16,3.1502898844012414e-17
3.670596645616965e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33154526655030175,0.11333954472723543,0.022476809050512619,4.2585786224610636e-14,6.6476055021730515e-15,7.3377879869993769e-08,8.043835800942984e-07,1.4635394159911963e-15,2.9674270465899358e-22,4.0908202452998239e-09,2.1577767109554721e-31,3.9282221048376692e-09,4.0353013716978545e-23,9.8077738544244027e-21,3.2503843594562221e-18,1.4715785229512494e-20,1.4724015054460691e-16,3.3536604596722232e-23,0.0053293866578681777,0.00068871233697812765,7.2230113618354333e-10,3.9705343938071471e-06,5.2465331655082746e-12,5.1138468454800774e-14,1.0267439090142718e-09,2.2386213284083391e-07,5.5852912246549789e-10,9.4479552169563214e-10,6.5702495040206207e-13,5.1607840312333904e-16,3.1769996984901757e-17
3.6847431783543435e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33153828603724317,0.11333518106446043,0.022475506120907086,4.314154495361612e-14,6.7820186503277314e-15,7.4568156727924981e-08,8.113053617306118e-07,1.4778541017324107e-15,3.0312892618771285e-22,4.1075506716679781e-09,2.1998858714277773e-31,3.9469789698754639e-09,4.0826622219035192e-23,9.9744756386704764e-21,3.2971434672675602e-18,1.4913396728519789e-20,1.4926326764344544e-16,3.4051073001400558e-23,0.0053337434875819142,0.00069131127176152312,7.2460771750846357e-10,3.9953724508267953e-06,5.2992682236781376e-12,5.1311757596655239e-14,1.032650600750243e-09,2.2374587596225025e-07,5.611155238092414e-10,9.6069866719053427e-10,6.6266541579713376e-13,5.2172255411391717e-16,3.2038229392990673e-17
3.698889711091722e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33153134889431107,0.11333086052312071,0.022474203321518962,4.3701983331102588e-14,6.9186275367435552e-15,7.5773168733322493e-08,8.1824957147754838e-07,1.4922608734012956e-15,3.0962510993674591e-22,4.1242896169131055e-09,2.2426622972905724e-31,3.9657789574628206e-09,4.130410022582339e-23,1.0143386690134569e-20,3.3443558097967765e-18,1.5112696590466358e-20,1.51306379509505e-16,3.4571568857005339e-23,0.005338057174271175,0.00069390992368103177,7.2691415551028134e-10,4.0202669116430769e-06,5.3523242749757391e-12,5.1485138905869578e-14,1.0385613460658874e-09,2.2362876711871842e-07,5.6370252810674356e-10,9.7680685427734587e-10,6.6832405365520444e-13,5.2740473829720201e-16,3.2307600607945236e-17
3.713036243829101e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33152445469781394,0.11332658268009213,0.02247290065199407,4.4267121189684966e-14,7.0574592198783642e-15,7.6993038441301835e-08,8.2521615334921791e-07,1.5067600228051744e-15,3.1623269202243513e-22,4.1410370902497433e-09,2.2861141628808035e-31,3.9846221702508696e-09,4.1785465958882381e-23,1.0314527863440009e-20,3.3920238088826038e-18,1.531369024221705e-20,1.5336960371487679e-16,3.5098141324624784e-23,0.0053423281410614589,0.00069650829350093762,7.2922045071110394e-10,4.0452175219015905e-06,5.4057017931769297e-12,5.1658612809936878e-14,1.044476236568625e-09,2.2351086076188135e-07,5.6629021021950305e-10,9.931218769102191e-10,6.7400081842991435e-13,5.331251058249609e-16,3.2578115186592873e-17
3.72718277656648e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33151760302822086,0.11332234711640135,0.022471598111981628,4.4836978441297717e-14,7.1985409726839882e-15,7.8227888827023271e-08,8.3220505276754818e-07,1.5213518417390723e-15,3.2295312178294155e-22,4.1577931008609115e-09,2.3302497141917398e-31,4.0035087097794532e-09,4.2270737669248232e-23,1.048792012455505e-20,3.4401498961909594e-18,1.5516383097692462e-20,1.5545305796484921e-16,3.5630839796490422e-23,0.0053465568069274274,0.00069910638197728759,7.3152660361826575e-10,4.0702240264145448e-06,5.4594012457813375e-12,5.1832179735568432e-14,1.0503953631809334e-09,2.2339220994179472e-07,5.6887864414746161e-10,1.0096455359400459e-09,6.7969566572278659e-13,5.3888380710513104e-16,3.2849777700910556e-17
3.7413293093038585e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33151079347012213,0.11331815341718519,0.022470295701134246,4.5411575077440626e-14,7.34190028305689e-15,7.9477843282431494e-08,8.3921621654356572e-07,1.5360366219854284e-15,3.297878618478248e-22,4.1745576578983148e-09,2.3750772692679108e-31,4.0224386764772313e-09,4.2759933637518038e-23,1.0663584550771361e-20,3.4887365133032568e-18,1.5720780558207528e-20,1.5755686009541027e-16,3.61697138963513e-23,0.0053507435867336355,0.00070170418985797921,7.3383261472457006e-10,4.0952861691668e-06,5.5134230940008095e-12,5.2005840108607178e-14,1.0563188160649716e-09,2.2327286632557628e-07,5.7146790301142469e-10,1.0263796390703408e-09,6.8540855226780741e-13,5.4468099276757849e-16,3.3122592736056677e-17
3.7696223747786154e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33149729904712777,0.11330988997303376,0.022467691265561807,4.6575066868294623e-14,7.6355626054196307e-15,8.202356003413499e-08,8.5330513124381486e-07,1.5656862334806589e-15,3.4380619027913614e-22,4.2081124477032592e-09,2.4668420255311882e-31,4.0604292875398897e-09,4.3750171618350997e-23,1.1021814764127608e-20,3.5873011533393587e-18,1.6134710838574444e-20,1.6182597998072285e-16,3.7266188634896548e-23,0.0053589931273151491,0.00070689896678374233,7.3844421343460158e-10,4.1455763412287525e-06,5.6224357906263647e-12,5.2353442895426046e-14,1.068179057065197e-09,2.23032300572536e-07,5.7664918353898992e-10,1.0604864424397649e-09,6.968882756183075e-13,5.5639142066705851e-16,3.367169876400216e-17
3.7950861337058966e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33148529400329141,0.11330259197062711,0.02246534771187414,4.7638620365685259e-14,7.9079281172095878e-15,8.436760731323176e-08,8.6606079275203272e-07,1.5926917384087367e-15,3.5682857477551088e-22,4.2383410784812016e-09,2.5518818949069239e-31,4.0947703431691831e-09,4.4654990761612482e-23,1.1352206486493822e-20,3.6776090411810366e-18,1.6513131779737763e-20,1.6573896234719828e-16,3.8274639126247138e-23,0.0053662785427011379,0.00071157331371885543,7.4259417196936678e-10,4.1910251937968941e-06,5.7216543083388021e-12,5.2666609244915963e-14,1.0788689562384658e-09,2.2281391271362467e-07,5.8131587228697202e-10,1.091920557890466e-09,7.0728130946259021e-13,5.6706393683251981e-16,3.4169882011574526e-17
3.8188612556719704e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33147420262650368,0.11329589477109024,0.022463159944749612,4.8645787475404324e-14,8.1692845743643975e-15,8.6602119817734308e-08,8.7803499223523946e-07,1.618182323128123e-15,3.6934262416210207e-22,4.2665902113888265e-09,2.6334250865139974e-31,4.1269624315175392e-09,4.5511540064862298e-23,1.1667631853406493e-20,3.7633095098801113e-18,1.687151802417139e-20,1.6945361390287665e-16,3.9234976924318366e-23,0.0053729639268151894,0.00071593686930219395,7.464685162842614e-10,4.233619226843049e-06,5.8152422377868187e-12,5.295928707571979e-14,1.0888638230094722e-09,2.2260864598973557e-07,5.8567648187930774e-10,1.1219110662744721e-09,7.1703732998735516e-13,5.7714336524063909e-16,3.4638463213061923e-17
3.842636377638044e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33146322286676716,0.11328930850020986,0.022460972536322593,4.9666712550362275e-14,8.4375921012295891e-15,8.8881580862714214e-08,8.900711962764891e-07,1.6439408195091265e-15,3.8220724810373217e-22,4.2948636492951554e-09,2.7170801619734742e-31,4.1592789428010759e-09,4.6379510204755662e-23,1.198986848584301e-20,3.8503561480319905e-18,1.7234817034323986e-20,1.7322790402978982e-16,4.0213682313500909e-23,0.0053795383213293786,0.00072029964548133785,7.5034246814459962e-10,4.2763656694481839e-06,5.9097487888621634e-12,5.3252236569115453e-14,1.0988724938780428e-09,2.224022766847727e-07,5.9004069649964687e-10,1.1525295320469607e-09,7.2684358577659627e-13,5.8733425970360153e-16,3.5110384212065659e-17
3.866411499604118e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33145235289859193,0.11328283133472583,0.022458785485064133,5.0701493466695259e-14,8.7129892312530201e-15,9.1206591106985452e-08,9.0216920076916584e-07,1.669968612125964e-15,3.9542989435447433e-22,4.3231614345124495e-09,2.8028893476585799e-31,4.1917203125260611e-09,4.7258989067274274e-23,1.2319020564948943e-20,3.9387609265826438e-18,1.7603054035390128e-20,1.7706239653277631e-16,4.1210999514640889e-23,0.0053860035495101287,0.00072466164551798957,7.5421602938838462e-10,4.3192632766286887e-06,6.0051759157433749e-12,5.3545459699979814e-14,1.1088953576374845e-09,2.2219500189753381e-07,5.9440882834001134e-10,1.1837847832109381e-09,7.3669991086523719e-13,5.9763733803633457e-16,3.5585666965116844e-17
3.890186621570192e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33144159092652087,0.11327646148133587,0.022456598789469893,5.1750228741457493e-14,8.9956162417850375e-15,9.3577754284250149e-08,9.1432881125594115e-07,1.6962670854318435e-15,4.0901812161112986e-22,4.3514836091167941e-09,2.8908954740665098e-31,4.2242869673474531e-09,4.8150064779004932e-23,1.2655193157084714e-20,4.0285359007515875e-18,1.7976254174952336e-20,1.8095765607554328e-16,4.2227174623281245e-23,0.0053923614046659137,0.00072902287261497839,7.5808920175422609e-10,4.362310797268212e-06,6.1015255217079912e-12,5.3838958429876175e-14,1.1189327924873706e-09,2.2198700912109063e-07,5.9878118171209508e-10,1.2156856990214139e-09,7.4660614714458483e-13,6.0805331745258501e-16,3.6064333407831006e-17
3.913961743536266e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3314309351846349,0.11327019717620285,0.022454412448059742,5.2813017531734228e-14,9.2856151586633254e-15,9.5995677154993372e-08,9.2654984265881228e-07,1.7228376237552322e-15,4.2297960037476963e-22,4.3798302149503646e-09,2.9811419812785268e-31,4.2569793250725496e-09,4.9052825708024853e-23,1.2998492213035321e-20,4.1196932107408251e-18,1.8354442526841724e-20,1.849142481467297e-16,4.3262455614795704e-23,0.0053986136506401225,0.00073338332991735049,7.6196198688416934e-10,4.4055069742085333e-06,6.1987994590185146e-12,5.4132734705884197e-14,1.1289851653861795e-09,2.2177847651165448e-07,6.0315805296154618e-10,1.248241209322286e-09,7.5656214414067056e-13,6.1858291415973174e-16,3.6546405435222713e-17
3.93773686550234e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33142038393606765,0.11326403668447052,0.02245222645937734,5.3889959633139875e-14,9.5831297605390902e-15,9.8460969457649814e-08,9.3883211900803681e-07,1.7496816112961446e-15,4.3732211379838908e-22,4.4082012936236221e-09,3.0736729244489227e-31,4.2897977946650109e-09,4.9967360464789538e-23,1.3349024567134139e-20,4.2122450823649519e-18,1.8737644094879198e-20,1.8893273902590595e-16,4.4317092349542953e-23,0.0054047620222951896,0.00073774302051344556,7.6583438632646685e-10,4.4488505443420709e-06,6.2969995288151816e-12,5.4426790459444984e-14,1.1390528314595446e-09,2.2156957315852373e-07,6.075397304034899e-10,1.2814602938712327e-09,7.6656775879178188e-13,6.2922684296526912e-16,3.7031904883141785e-17
3.9615119874684135e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33140993547252778,0.11325797829978751,0.022450040821989776,5.4981155477783897e-14,9.8883055829576051e-15,1.0097424385909886e-07,9.511754731708932e-07,1.7768004321224479e-15,4.5205355852094686e-22,4.436596886517411e-09,3.168532979321247e-31,4.322742776249321e-09,5.0893757903022758e-23,1.3706897936306172e-20,4.3062038276091762e-18,1.9125883816503647e-20,1.9301369574952084e-16,4.5391336578039851e-23,0.0054108082259886805,0.00074210194743595803,7.6970640153828867e-10,4.4923402387059315e-06,6.3961274810156265e-12,5.4721127605211011e-14,1.1491361334616042e-09,2.213604593541893e-07,6.1192649427762728e-10,1.3153519816535108e-09,7.7662285522593284e-13,6.3998581689473546e-16,3.7520853510782834e-17
3.9852871094344874e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33139958811382936,0.11325202034383862,0.022447855534487148,5.6086706131765473e-14,1.0201289922200316e-14,1.0353611590452722e-07,9.6357974658099216e-07,1.8041954701662004e-15,4.671819454878068e-22,4.4650170347850187e-09,3.2657674477709007e-31,4.3558146611155827e-09,5.1832107120607922e-23,1.4072220919034395e-20,4.4015818451198139e-18,1.9519186566291632e-20,1.9715768607680387e-16,4.6485441946152991e-23,0.0054167539400418914,0.00074646011366298701,7.7357803388837127e-10,4.5359747825773991e-06,6.4961850142213632e-12,5.5015748039913835e-14,1.159235401287675e-09,2.2115128686386921e-07,6.1631861672163937e-10,1.3499253501852538e-09,7.8672730453887419e-13,6.5086054682063958e-16,3.8013272984220736e-17
4.009062231400561e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33138934020742872,0.11324616116588401,0.022445670595482182,5.7206713292214232e-14,1.052223183888295e-14,1.0614720396665588e-07,9.7604478896854438e-07,1.831868109220003e-15,4.8271540075705392e-22,4.4934617793541419e-09,3.365422263374634e-31,4.3890138317247702e-09,5.2782497460480523e-23,1.4445102994247904e-20,4.4983916206272157e-18,1.9917577159367094e-20,2.0136527845562425e-16,4.7599664000308951e-23,0.0054226008152008605,0.00075081752211907202,7.7744928465960852e-10,4.5797528955708474e-06,6.5971737756311667e-12,5.5310653641245443e-14,1.1693509515372707e-09,2.2094219919406822e-07,6.2071636176216056e-10,1.3851895248061832e-09,7.9688098457295223e-13,6.6185174110378944e-16,3.8509184861002315e-17
4.032837353366635e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33137919012797085,0.11324039914230566,0.022443486003609864,5.8341279283886728e-14,1.0851282161301715e-14,1.0880812919432202e-07,9.8857045809191656e-07,1.8598197329333883e-15,4.9866216629107082e-22,4.5219311609287982e-09,3.4675439970077952e-31,4.4223406617143656e-09,5.3745018511521603e-23,1.4825654520130052e-20,4.5966457273003605e-18,2.0321080354699016e-20,2.0563704198831084e-16,4.8734260192723667e-23,0.0054283504750897178,0.00075517417567621398,7.8132015505158486e-10,4.6236732917361378e-06,6.6990953609614628e-12,5.5605846266758533e-14,1.1794830871262733e-09,2.2073333185983437e-07,6.2511998532249833e-10,1.4211536779615561e-09,8.0708377969710844e-13,6.7296010524690831e-16,3.900861057576702e-17
4.056612475332709e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33136913627684061,0.11323473267616167,0.02244130175752709,5.9490507055346693e-14,1.118859348852525e-14,1.115195154604238e-07,1.0011566194709153e-06,1.8880517248092267e-15,5.1503060073302751e-22,4.5504252199911771e-09,3.5721798624695166e-31,4.4557955159044379e-09,5.4719760109451738e-23,1.5213986732846583e-20,4.6963568260345277e-18,2.0729720858287269e-20,2.0997354639743491e-16,4.9889489886651228e-23,0.0054340045166564616,0.00075953007715488048,7.8519064618305163e-10,4.6677346796584414e-06,6.801951314373796e-12,5.5901327752787458e-14,1.1896320969467068e-09,2.2052481265027302e-07,6.2952973524612723e-10,1.4578270284734348e-09,8.1733558058835396e-13,6.8418634156076746e-16,3.9511571426878738e-17
4.080387597298783e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33135917708172485,0.11322916019674786,0.022439117855912249,6.065450017476794e-14,1.1534320193233614e-14,1.142819893092469e-07,1.0138031461222856e-06,1.9165654682001716e-15,5.3182918016811562e-22,4.5789439968033907e-09,3.6793777221356535e-31,4.4893787503041689e-09,5.5706812337724988e-23,1.5610211745195048e-20,4.7975376656747225e-18,2.1143523326238967e-20,2.1437536199156341e-16,5.1065614361651669e-23,0.0054395645106113969,0.00076388522932500122,7.8906075909434873e-10,4.711935762559481e-06,6.9057431284093576e-12,5.6197099913391499e-14,1.1997982555724006e-09,2.2031676189183533e-07,6.3394585133497292e-10,1.4952188408015673e-09,8.2763628401512915e-13,6.9553114884325033e-16,4.0018088564055076e-17
4.1041627192648566e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33134931099617815,0.11322368015916638,0.022436934297464937,6.1833362825393925e-14,1.188861842430428e-14,1.1709617990318964e-07,1.0265099182978416e-06,1.9453623463051247e-15,5.4906649886932865e-22,4.6074875314092036e-09,3.7891860926394064e-31,4.5230907121187884e-09,5.670626552842293e-23,1.6014442545176375e-20,4.9002010831771493e-18,2.1562512367736936e-20,2.1884305963098609e-16,5.2262896818877567e-23,0.0054450320018584039,0.00076823963490694222,7.9293049474976939e-10,4.756275238400123e-06,7.0104722439306396e-12,5.6493164539322093e-14,1.2099818230088433e-09,2.2010929270895917e-07,6.3836856540151239e-10,1.5333384242940974e-09,8.3798579262287558e-13,7.0699522207130185e-16,4.0528182976965459e-17
