Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),H2OX(23),COX(50)
1.6323931996623688e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3118198221047962,0.11218071657675789,0.012216630701795805,3.2915586235015709e-06,6.4702880227501481e-06,0.0020632066954378125,0.0010221189572675511,1.3164688628717467e-12,6.9782674310178666e-15,1.1469561756163063e-07,1.822642416077443e-24,2.2477825602995977e-07,2.6867755538084218e-19,2.0596838106221383e-14,2.9543381425464174e-13,1.0331904890919809e-15,4.0007322619476328e-10,9.3867845644294e-18,0.0054059043058167977,0.02012034933427688,1.0428535953462301e-09,0.00013384129980498251,1.4807980577531695e-13,3.3365479577751914e-08,3.5069809168847872e-06,7.2993788708688151e-08,5.4277596827530582e-05,2.9752937905806614e-05,5.7303204180257415e-11,1.0404703804717654e-10,2.9068771419326431e-10,7.8534797266919307e-10
1.6380388379813738e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31177655968714024,0.11217535305794459,0.012191659480646218,3.3298249990695613e-06,6.5478130715496802e-06,0.0020755430867448509,0.0010281431679956302,1.3281099352439495e-12,7.0777770311157974e-15,1.1498893593983701e-07,1.8539621765460939e-24,2.2536354270800383e-07,2.7161148585620539e-19,2.0833691092804506e-14,2.9795373035810577e-13,1.0430900607405905e-15,4.0223688484953205e-10,9.523427224818214e-18,0.0054048919857313856,0.020163811097694689,1.0450443415733211e-09,0.00013416690673632886,1.4885742873158634e-13,3.3554437651299999e-08,3.5177996728941099e-06,7.3339579269845124e-08,5.4579649553827928e-05,2.9926887656919578e-05,5.7754583487549401e-11,1.0489514172508059e-10,2.940877065067564e-10,7.898670991635656e-10
1.643684476300379e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31173342453405029,0.11216997545666936,0.012166746199250102,3.3683857856476399e-06,6.6259746486272348e-06,0.0020879036820333078,0.0010341790482175297,1.339810336461013e-12,7.1783384028971975e-15,1.1528188795576761e-07,1.8857040828842144e-24,2.2594818042733775e-07,2.7456670255379428e-19,2.1072311561789145e-14,3.0048529048302929e-13,1.0530474224398625e-15,4.0440218170040521e-10,9.6615592660305331e-18,0.0054038812756012546,0.020207143580090684,1.0472280836562235e-09,0.00013449209828227181,1.496376007080785e-13,3.3743850127493248e-08,3.5286204433008285e-06,7.368550403936668e-08,5.4882208773097992e-05,3.0101150164827383e-05,5.820760739130396e-11,1.0574690497174373e-10,2.975146537750183e-10,7.9439422941881578e-10
1.649330114619384e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31169041627583788,0.11216458382089735,0.01214189068979059,3.4072419737982386e-06,6.7047753470756013e-06,0.0021002883917439672,0.0010402265551609127,1.3515701419233462e-12,7.2799586371661272e-15,1.1557447479329695e-07,1.9178722592823626e-24,2.2653217082042935e-07,2.7754328049603177e-19,2.131270481368677e-14,3.0302849561774672e-13,1.0630626804531766e-15,4.065690919335122e-10,9.801191473236797e-18,0.0054028721712546506,0.020250347157327195,1.0494048415086779e-09,0.00013481687571345277,1.5042032710171515e-13,3.3933716646915167e-08,3.5394432430290717e-06,7.403155992545712e-08,5.5185272457925512e-05,3.027572417243245e-05,5.866227232243035e-11,1.0660232715627416e-10,3.0096865814973348e-10,7.9892933159359567e-10
1.654975752938389e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31164753454421013,0.11215917819843126,0.01211709278508882,3.4463945511084096e-06,6.7842177554820908e-06,0.0021126971266160412,0.0010462856461958634,1.3633894267009945e-12,7.3826448425587251e-15,1.158666976210557e-07,1.9504708546226915e-24,2.2711551550963508e-07,2.8054129464338969e-19,2.1554876128144386e-14,3.0558334664186124e-13,1.0731359406015696e-15,4.0873759087272931e-10,9.9423346695294957e-18,0.0054018646685346505,0.020293422203850203,1.0515746349750735e-09,0.00013514124029326199,1.5120561328611417e-13,3.4124036852461793e-08,3.5502680869388951e-06,7.4377743853829659e-08,5.5488838589251392e-05,3.0450608427807585e-05,5.9118574698134985e-11,1.0746140761930563e-10,3.0444982156478019e-10,8.0347237397741312e-10
1.660621391257394e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3116047789722623,0.11215375863691186,0.012092352318600766,3.4858445021811575e-06,6.8643044578813573e-06,0.0021251297976859298,0.0010523562788342428,1.3752682655336852e-12,7.4864041454682958e-15,1.1615855759268704e-07,1.9835040425235136e-24,2.2769821610732847e-07,2.8356081989373875e-19,2.1798830763917873e-14,3.0814984432697687e-13,1.0832673082651896e-15,4.1090765397891106e-10,1.0084999715892409e-17,0.0054008587632991033,0.020336369092696378,1.0537374838327201e-09,0.00013546519327791123,1.5199346461247171e-13,3.4314810390286583e-08,3.5610949898380908e-06,7.4724052766830248e-08,5.5792905156373022e-05,3.0625801684169223e-05,5.9576510920766849e-11,1.0832414566954372e-10,3.0795824572239102e-10,8.080233249915035e-10
1.6662670295763991e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31156214919447145,0.11214832518381879,0.012067669124414229,3.5255928086277543e-06,6.9450380337136767e-06,0.002137586316286035,0.001058438410729201,1.3872067328308842e-12,7.591243689970226e-15,1.1645005584707584e-07,2.0169760213814729e-24,2.2828027421601724e-07,2.8660193108171058e-19,2.2044573958852359e-14,3.1072798933743686e-13,1.0934568883847124e-15,4.1307925684916497e-10,1.022919751116762e-17,0.0053998544514205597,0.02037918819549981,1.055893407789449e-09,0.00013578873591650384,1.5278388643301168e-13,3.450603690772525e-08,3.5719239665271666e-06,7.5070483626311674e-08,5.6097470156788639e-05,3.0801302699851138e-05,6.003607737745846e-11,1.0919054058699971e-10,3.1149403211798855e-10,8.1258215318624219e-10
1.6719126678954042e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31151964484668904,0.1121428778864712,0.012043043037245654,3.5656404490589877e-06,7.0264210577808795e-06,0.0021500665940435192,0.0010645319996746274,1.399204902671847e-12,7.6971706377504033e-15,1.1674119350860707e-07,2.0508910144163005e-24,2.2886169142847044e-07,2.896647029780504e-19,2.229211092985637e-14,3.13317782231066e-13,1.103704785462794e-15,4.1525237521609997e-10,1.0374938992024927e-17,0.0053988517287861968,0.020421879882499001,1.0580424264799417e-09,0.0001361118694510997,1.5357688408558287e-13,3.469771605169581e-08,3.5827550317498569e-06,7.5417033414380264e-08,5.6402531596166731e-05,3.097711023827774e-05,6.0497270444007248e-11,1.1006059163147889e-10,3.1505728206049701e-10,8.1714882723731899e-10
1.6769937423825088e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31148149787647622,0.11213796352100124,0.012020928249191693,3.6019400624021933e-06,7.1002231819827051e-06,0.0021613190853012687,0.001070025990733188,1.4100543621640923e-12,7.7934405538207245e-15,1.1700291001488353e-07,2.0817967957958311e-24,2.2938442026206154e-07,2.9243977933645192e-19,2.2516432177187477e-14,3.1565855515123017e-13,1.1129778398522168e-15,4.1720945754761801e-10,1.0507435245582943e-17,0.0053979506338315327,0.02046019376516834,1.0599706554778744e-09,0.00013640234086926864,1.5429278865751773e-13,3.4870613991315184e-08,3.5925047882672269e-06,7.5729027420712644e-08,5.6677509705266526e-05,3.1135598081860586e-05,6.0913731950481578e-11,1.1084676291921278e-10,3.1828777183528645e-10,8.2126551630854087e-10
1.6820748168696134e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31144345194717743,0.1121330380141552,0.011998859464837155,3.6384836356767543e-06,7.1745553114560926e-06,0.0021725906861213254,0.0010755291973578527,1.4209522939923005e-12,7.8906023272384729e-15,1.1726433613983422e-07,2.1130679733878979e-24,2.2990663239968945e-07,2.9523251579725519e-19,2.2742214365448115e-14,3.1800876348100618e-13,1.1222982908398399e-15,4.1916773038247434e-10,1.0641198799829952e-17,0.0053970508198672934,0.02049840500775588,1.0618933212855746e-09,0.0001366924828093177,1.5501078780669808e-13,3.5043878024766297e-08,3.6022562590807333e-06,7.6041113147423847e-08,5.6952886878869233e-05,3.1294332316997734e-05,6.1331505401074514e-11,1.1163589445543281e-10,3.2154066243765407e-10,8.253885126057926e-10
1.6866477839080076e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31140929678370433,0.11212859556035669,0.011979036793555928,3.6715820218602818e-06,7.2419089258107445e-06,0.0021827514127872039,0.0010804899374369373,1.4308019205567168e-12,7.9788148061532238e-15,1.1749937202974605e-07,2.1415270339750356e-24,2.3037618249195742e-07,2.9776112293939957e-19,2.2946670546927978e-14,3.2013201840999825e-13,1.130727283043301e-15,4.2093117942111858e-10,1.0762676194623112e-17,0.005396242080092946,0.020532707589534367,1.0636189757016197e-09,0.00013695332958816493,1.5565878107518481e-13,3.5200128457486656e-08,3.6110340573435701e-06,7.6322066931562231e-08,5.720106634751854e-05,3.1437403056929118e-05,6.1708621012859645e-11,1.1234864335460683e-10,3.2448747732834344e-10,8.2910458329710407e-10
1.6912207509464017e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31137522305977933,0.11212414413455297,0.011959251202101479,3.7048791025310758e-06,7.3096947159445756e-06,0.0021929275201150395,0.001085458095280387,1.4406908916224762e-12,8.0677577880165138e-15,1.177341739211978e-07,2.1702868944240533e-24,2.308453158128796e-07,3.0030411841440116e-19,2.3152315867132581e-14,3.2226291626416247e-13,1.1391947821511766e-15,4.2269556602912129e-10,1.0885192510727536e-17,0.0053954343733593211,0.020566927443196024,1.065340145719708e-09,0.00013721391085812822,1.563084768480782e-13,3.5356675040707877e-08,3.6198132605596146e-06,7.6603091682537918e-08,5.7449566850548812e-05,3.1580672005012833e-05,6.2086795185339736e-11,1.1306378911798637e-10,3.2745254969810868e-10,8.3282572816550666e-10
1.6957937179847958e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31134123058513391,0.1121196837615108,0.011939502604123922,3.738375390513758e-06,7.3779140387971558e-06,0.0022031189618393373,0.001090433648791975,1.4506192457664467e-12,8.1574351206060783e-15,1.1796874237843281e-07,2.1993498589649739e-24,2.3131403318630235e-07,3.0286154180103757e-19,2.3359153048171626e-14,3.2440145708913267e-13,1.1477008426587621e-15,4.244608776301173e-10,1.1008753650884481e-17,0.0053946276975153605,0.020601064762196232,1.0670568416143542e-09,0.00013747422726284613,1.569598779333253e-13,3.5513517592417409e-08,3.6285938764690577e-06,7.6884185838112471e-08,5.7698387347541888e-05,3.172413851612634e-05,6.2466025958695071e-11,1.1378133128130185e-10,3.3043593284044363e-10,8.365519308705809e-10
1.7003666850231899e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31130731917007598,0.11211521446592949,0.011919790913536975,3.7720713973239179e-06,7.4465682492114418e-06,0.0022133256918187316,0.0010954165759347221,1.4605870214235168e-12,8.2478506591073723e-15,1.1820307795997556e-07,2.2287182426105215e-24,2.3178233543214186e-07,3.0543343264911559e-19,2.3567184803096528e-14,3.2654764088636217e-13,1.1562455188760878e-15,4.262271017043799e-10,1.1133365534040723e-17,0.0053938220504161447,0.020635119739405173,1.0687690736313423e-09,0.00013773427944308465,1.576129870993008e-13,3.5670655932531091e-08,3.6373759127851e-06,7.7165347841013989e-08,5.7947526801534937e-05,3.1867801947278466e-05,6.2846311370679502e-11,1.1450126937110985e-10,3.3343767993882797e-10,8.4028317512573445e-10
1.704939652061584e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31127348862548776,0.112110736272441,0.011900116044516938,3.8059676331656342e-06,7.5156586999190376e-06,0.0022235476640355802,0.0011004068547307165,1.470594256886623e-12,8.3390082660878945e-15,1.1843718121870695e-07,2.2583943711703691e-24,2.3225022336642211e-07,3.0801983047925343e-19,2.3776413835894045e-14,3.287014676133675e-13,1.1648288649284005e-15,4.2799422578857236e-10,1.1259034095336639e-17,0.0053930174299228759,0.020669092567110078,1.0704768519882e-09,0.00013799406803675722,1.5826780710877636e-13,3.5828089881901992e-08,3.6461593771962845e-06,7.7446576141174348e-08,5.8196984178987205e-05,3.2011661657600558e-05,6.3227649453381769e-11,1.152236029016201e-10,3.3645784407560644e-10,8.4401944469844196e-10
1.709512619099978e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31123973876282296,0.11210624920561027,0.011880477911501652,3.8400646069289618e-06,7.5851867415263097e-06,0.0022337848325955597,0.001105404463260923,1.4806409903067817e-12,8.4309118114714228e-15,1.1867105270193944e-07,2.2883805812653444e-24,2.3271769780131164e-07,3.1062077478266347e-19,2.3986842841480396e-14,3.3086293718397959e-13,1.1734509347566553e-15,4.2976223747550285e-10,1.1385765286094262e-17,0.005392213833902852,0.0207029834370176,1.0721801868735116e-09,0.00013825359367894378,1.589243407575621e-13,3.5985819260822462e-08,3.6549442773896292e-06,7.7727869199073873e-08,5.8446758449745522e-05,3.2155717008337854e-05,6.3610038229963729e-11,1.1594833137301553e-10,3.3949647825281489e-10,8.4776072340961665e-10
1.7140855861383722e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.311206069394105,0.11210175328993546,0.01186087642918947,3.8743628261875095e-06,7.6551537225002293e-06,0.002244037151727257,0.0011104093796649784,1.4907272596931192e-12,8.5235651725125282e-15,1.1890469295149062e-07,2.3186792203414932e-24,2.3318475954516031e-07,3.1323630502093715e-19,2.4198474505695425e-14,3.3303204946858949e-13,1.1821117821179958e-15,4.3153112441387921e-10,1.1513565073805209e-17,0.0053914112602294461,0.02073679254025601,1.0738790884473008e-09,0.00013851285700191665,1.5958259079439125e-13,3.6143843891726292e-08,3.6637306210269778e-06,7.8009225479560517e-08,5.8696848587064056e-05,3.2299967362840578e-05,6.399347572213873e-11,1.1667545427734992e-10,3.425536353592515e-10,8.5150699513319794e-10
1.7186585531767663e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31117248033192491,0.11209724854984819,0.011841311512538276,3.9088627971960826e-06,7.7255609891535222e-06,0.0022543045757817716,0.0011154215821409976,1.5008531029129064e-12,8.6169722337711524e-15,1.1913810250375535e-07,2.3492926466839885e-24,2.3365140940253479e-07,3.1586646062582987e-19,2.4411311505296744e-14,3.3520880429438621e-13,1.1908114605862397e-15,4.3330087430806286e-10,1.1642439442118464e-17,0.0053906097067820784,0.0207705200673775,1.0755735668418544e-09,0.00013877185863516207,1.6024255995159711e-13,3.6302163598414396e-08,3.6725184157435437e-06,7.8290643453582581e-08,5.8947253567594727e-05,3.2444412086555326e-05,6.437795994718709e-11,1.1740497109515951e-10,3.4562936817470114e-10,8.5525824379661531e-10
1.7232315202151604e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31113897138943847,0.11209273500971358,0.011821783076764425,3.9435650248883512e-06,7.7964098856312765e-06,0.0022645870592323176,0.0011204410489453968,1.5110185576915906e-12,8.711136887086767e-15,1.1937128188977656e-07,2.380223229430921e-24,2.3411764817425389e-07,3.1851128099904797e-19,2.4625356507954733e-14,3.3739320144559396e-13,1.1995500235523548e-15,4.3507147491782864e-10,1.1772394390828037e-17,0.0053898091714461973,0.020804166208360404,1.0772636321607865e-09,0.00013903059920539657,1.6090425101226412e-13,3.6460778203484267e-08,3.6813076691729595e-06,7.8572121603962112e-08,5.9197972371340696e-05,3.2589050547016506e-05,6.4763488911909396e-11,1.1813688129178139e-10,3.4872372940519725e-10,8.5901445338014173e-10
1.7278044872535545e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31110554238036481,0.11208821269383079,0.011802291037341775,3.9784700128745532e-06,7.8677017538972806e-06,0.0022748845566738234,0.001125467758392703,1.5212236616128346e-12,8.8060630315528076e-15,1.1960423163531556e-07,2.4114733485870116e-24,2.3458347665742328e-07,3.2117080551203506e-19,2.4840612172247477e-14,3.3958524066371391e-13,1.2083275242249427e-15,4.3684291405812549e-10,1.1903435935860603e-17,0.0053890096521132629,0.020837731152611429,1.0789492944792718e-09,0.00013928907933659194,1.6156766670678008e-13,3.6619687531819313e-08,3.6900983889258749e-06,7.8853658417481817e-08,5.9449003981659471e-05,3.2733882113837677e-05,6.5150060622435496e-11,1.1887118432535075e-10,3.5183677164167696e-10,8.6277560791627535e-10
1.7323774542919486e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31107219311898332,0.11208368162643299,0.011782835310000664,4.0135782634392514e-06,7.9394379337188278e-06,0.0022851970228225382,0.0011305016888553607,1.5314684521185508e-12,8.9017545734915819e-15,1.1983695226092138e-07,2.4430453950372528e-24,2.3504889564547017e-07,3.238450735057602e-19,2.5057081147655139e-14,3.417849216477659e-13,1.2171440156307114e-15,4.3861517959882957e-10,1.2035570109263024e-17,0.0053882111466807122,0.020871215088967911,1.080630563845298e-09,0.00013954729964999751,1.6223280973340267e-13,3.6778891410307712e-08,3.6988905825854503e-06,7.9135252385422081e-08,5.9700347385261935e-05,3.2878906158703079e-05,6.5537673082258221e-11,1.1960787964370509e-10,3.5496854735485581e-10,8.6654169149044605e-10
1.7369504213303427e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3110389234201324,0.11207914183168775,0.011763415810726917,4.0488902775390743e-06,8.0116197626540593e-06,0.0022955244125156394,0.0011355428187635448,1.5417529665089408e-12,8.9982154264282845e-15,1.2006944428199962e-07,2.4749417705604356e-24,2.3551390592817674e-07,3.2653412429050561e-19,2.5274766074555682e-14,3.4399224405452264e-13,1.2259995506149574e-15,4.403882594645108e-10,1.2168802959189821e-17,0.0053874136530519482,0.020904618205699988,1.0823074502784689e-09,0.00013980526076415382,1.6289968286422427e-13,3.6938389663774356e-08,3.7076842577319267e-06,7.9416902012731796e-08,5.9952001572176367e-05,3.302412205535912e-05,6.5926324282225775e-11,1.2034696667779008e-10,3.5811910895100389e-10,8.7031268824038093e-10
1.7415233883687368e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31100573309920654,0.11207459333369711,0.011744032455760852,4.0844065548005241e-06,8.0842485760391969e-06,0.0023058666807108329,0.0011405911266049778,1.5520772419425354e-12,9.0954495110654868e-15,1.2030170820887995e-07,2.5071648878425875e-24,2.3597850829171393e-07,3.2923799714565649e-19,2.5493669584220594e-14,3.4620720749874374e-13,1.2348941818420368e-15,4.4216214163419893e-10,1.2303140549890522e-17,0.0053866171691363089,0.020937940690512837,1.0839799637699497e-09,0.00014006296329491721,1.6356828881549983e-13,3.7098182119335531e-08,3.7164794219248508e-06,7.9698605808254324e-08,6.0203965535744611e-05,3.3169529179605883e-05,6.6316012213007275e-11,1.2108844485220365e-10,3.6128850872225269e-10,8.740885823551714e-10
1.7456390587032915e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31097592952636938,0.11207049226409854,0.011726618270651395,4.1165462612067771e-06,8.1499977816430846e-06,0.0023151874060751629,0.0011451407230615239,1.5614031161221033e-12,9.1836245465677552e-15,1.2051055114028303e-07,2.5364470604854318e-24,2.3639630229489368e-07,3.3168418802483724e-19,2.5691726798585892e-14,3.482072073335042e-13,1.2429328206156879e-15,4.4375931166520396e-10,1.2424993959945002e-17,0.0053859011951937971,0.02096786214123824,1.0854814952835488e-09,0.00014029467499066461,1.641715179322923e-13,3.724224673175432e-08,3.7243963490592644e-06,7.995218430706774e-08,6.0430997132658712e-05,3.3300558576765072e-05,6.666761609504558e-11,1.2175781915174053e-10,3.6415711826309008e-10,8.7749106128001806e-10
1.7497547290378462e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31094618996677192,0.1120663841818197,0.011709233234086843,4.1488521867418757e-06,8.2161110947608497e-06,0.0023245201139724123,0.0011496961006637518,1.570761253619435e-12,9.2724319495616698e-15,1.2071921008971159e-07,2.565997631315077e-24,2.3681376708554466e-07,3.341424451628683e-19,2.5890775094297911e-14,3.5021339572318525e-13,1.2510032079963803e-15,4.45357113182317e-10,1.2547751578580276e-17,0.0053851860359145085,0.020997718567740097,1.0869795000308523e-09,0.00014052617817577137,1.6477615479397886e-13,3.7386549384450475e-08,3.7323144939104848e-06,8.0205804400920772e-08,6.065827810673713e-05,3.3431741912161601e-05,6.7020056626732143e-11,1.2242912936370978e-10,3.670410669546954e-10,8.8089748285326509e-10
1.753870399372401e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31091651428698408,0.11206226910429601,0.011691877285531217,4.1813246928615429e-06,8.2825894841803965e-06,0.002333864771815622,0.0011542572438480339,1.5801516812289209e-12,9.3618745930508051e-15,1.2092768541891354e-07,2.5958183818938619e-24,2.3723090322941242e-07,3.3661279712939502e-19,2.6090816370615468e-14,3.5222577230059178e-13,1.2591053820023827e-15,4.4695553753445135e-10,1.2671417860023161e-17,0.0053844716897866012,0.021027510105690355,1.0884739852373786e-09,0.00014075747329369496,1.6538220140760524e-13,3.7531089951411817e-08,3.7402338619580655e-06,8.0459465021245147e-08,6.0885807730954473e-05,3.3563078734987229e-05,6.7373332329193812e-11,1.2310237504337945e-10,3.6994039273031852e-10,8.8430783565578289e-10
1.7579860697069556e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31088690235393546,0.11205814704892031,0.011674550364613063,4.2139641401435922e-06,8.3494339171971522e-06,0.00234322134709595,0.0011588241370880364,1.5895744256521117e-12,9.4519553546849028e-15,1.2113597748646971e-07,2.6259111009732358e-24,2.3764771128995377e-07,3.3909527247327111e-19,2.6291852520811667e-14,3.542443366715461e-13,1.2672393805344276e-15,4.4855457610566071e-10,1.2795997269028387e-17,0.0053837581553020826,0.021057236890395764,1.0899649581124499e-09,0.0001409885607861879,1.659896596557676e-13,3.7675868312190944e-08,3.7481544586565409e-06,8.0713165092633223e-08,6.1113585280435793e-05,3.3694568595760305e-05,6.7727441732740224e-11,1.2377755574664838e-10,3.7285513338077144e-10,8.8772210830272485e-10
1.7621017400415103e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31085735403491405,0.11205401803304334,0.011657252411124881,4.2467708882867046e-06,8.416645359606545e-06,0.0023525898073824365,0.001163396764894612,1.5990295134977414e-12,9.542677116744616e-15,1.2134408664783158e-07,2.6562775845014231e-24,2.3806419182835504e-07,3.4158989972243658e-19,2.6493885432171856e-14,3.5626908841502249e-13,1.2754052413759843e-15,4.5015422031500343e-10,1.2921494280870898e-17,0.0053830454309567862,0.021086899056799054,1.0914524258474603e-09,0.0001412194410932977,1.6659853153477768e-13,3.7820884342776791e-08,3.7560762894589832e-06,8.0966903553337513e-08,6.1341610032434108e-05,3.382621104632094e-05,6.8082383353212711e-11,1.2445467101290775e-10,3.757853266764514e-10,8.9114028944327605e-10
1.7657851699365874e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3108309628069571,0.11205031677099257,0.011641795656933721,4.2762743316488003e-06,8.4771100540991452e-06,0.0023609844147422332,0.0011674940113276307,1.6075190470318813e-12,9.6244169164580706e-15,1.2153018472837362e-07,2.6836885081327669e-24,2.3843665501641264e-07,3.4383286139880606e-19,2.6675546995139986e-14,3.580864408664285e-13,1.282740547667763e-15,4.5158637151268447e-10,1.3034592987608396e-17,0.0053824082448828978,0.021113391325748909,1.092780708695083e-09,0.00014142589830543509,1.6714465816017611e-13,3.7950871778457546e-08,3.763167196018563e-06,8.1194025305398527e-08,6.154589595220897e-05,3.3944157026649861e-05,6.8400752392411302e-11,1.2506231362884443e-10,3.7842091641738242e-10,8.9420278768127387e-10
1.7694685998316645e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31080462233213924,0.11204660995993777,0.011626362014151364,4.3059123243107069e-06,8.5378701797506029e-06,0.0023693884927420182,0.0011715958276255416,1.6160345273042155e-12,9.7066745319656927e-15,1.21716136836833e-07,2.7113214543235456e-24,2.3880885671147563e-07,3.4608559980773433e-19,2.6858009799039221e-14,3.5990874860481622e-13,1.2901014322429774e-15,4.5301899486813642e-10,1.3148433494952268e-17,0.0053817717054425226,0.021139832040525657,1.0941061948565282e-09,0.00014163219022970546,1.6769192002457472e-13,3.8081049398167571e-08,3.7702590993268041e-06,8.1421176202133879e-08,6.1750378784776111e-05,3.4062224551540455e-05,6.8719785771169959e-11,1.2567150509273382e-10,3.810689406612079e-10,8.9726839940067999e-10
1.7731520297267415e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3107783325160498,0.11204289761223138,0.011610951439949205,4.3356851223308052e-06,8.5989264258175837e-06,0.0023778020182910965,0.0011757022027601208,1.6245759732005171e-12,9.7894520388426079e-15,1.2190194322178584e-07,2.7391777252145605e-24,2.3918079731128173e-07,3.4834813535672647e-19,2.7041275184584038e-14,3.617360112741871e-13,1.2974879219492908e-15,4.5445208430081199e-10,1.3263019032462758e-17,0.0053811358115651341,0.021166221297127898,1.0954288894524021e-09,0.00014183831717813888,1.6824031855861478e-13,3.8211417114679044e-08,3.777352003268781e-06,8.164835549007146e-08,6.1955058016341946e-05,3.418041330239841e-05,6.9039482419500796e-11,1.262822450578807e-10,3.8372942632167823e-10,9.0033711653344085e-10
1.7768354596218186e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31075209326450465,0.112039179740199,0.011595563891602462,4.365592981200652e-06,8.6602794805762128e-06,0.0023862249683481995,0.0011798131257267431,1.6331434035470799e-12,9.8727515155983974e-15,1.2208760412988908e-07,2.7672586275821661e-24,2.3955247721215558e-07,3.5062048843957589e-19,2.7225344488642798e-14,3.6356822850164352e-13,1.3049000435598011e-15,4.5588563375229509e-10,1.3378352836430609e-17,0.0053805005621826336,0.021192559191323759,1.0967487975887154e-09,0.000142044279461698,1.6878985518930431e-13,3.8341974839505185e-08,3.7844459117260533e-06,8.1875562422637899e-08,6.2159933134460556e-05,3.4298722961465666e-05,6.9359841264214204e-11,1.2689453317638604e-10,3.8640240031704062e-10,9.0340893103056827e-10
1.7805188895168957e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31072590448354631,0.11203545635613961,0.011580199326489819,4.3956361558443655e-06,8.7219300313170161e-06,0.0023946573199213521,0.0011839285855443202,1.6417368371107409e-12,9.9565750436696128e-15,1.222731198059008e-07,2.7955654728425326e-24,2.3992389680901895e-07,3.5290267943629546e-19,2.7410219044236254e-14,3.6540539989746765e-13,1.3123378237731999e-15,4.573196371862197e-10,1.3494438149872548e-17,0.0053798659562293372,0.021218845818651657,1.098065924357319e-09,0.00014225007739029273,1.6934053117866167e-13,3.8472722488941114e-08,3.7915408285670512e-06,8.21027962466747e-08,6.236500362803276e-05,3.441715321181771e-05,6.9680861245352741e-11,1.2750836911208743e-10,3.8908788949234706e-10,9.0648383486168597e-10
1.7842023194119727e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31069976607944255,0.11203172747232543,0.01156485770209314,4.4258149006179795e-06,8.7838787643412022e-06,0.0024030990500677439,0.0011880485712552388,1.6503562925988933e-12,1.0040924707410782e-14,1.2245849049270064e-07,2.8240995770558496e-24,2.4029505649540094e-07,3.5519472871304868e-19,2.7595900180536918e-14,3.6724752505519498e-13,1.3198012892139272e-15,4.5875408858819606e-10,1.3611278222526703e-17,0.0053792319926419781,0.021245081274420961,1.099380274846995e-09,0.00014245571127277634,1.6989234801824028e-13,3.8603659975459593e-08,3.7986367576578737e-06,8.2330056219900634e-08,6.2570268987299535e-05,3.453570373736086e-05,7.0002541281637024e-11,1.2812375249739033e-10,3.9178592062365207e-10,9.0956182002380155e-10
