Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CO2X(24),CH4OX(63),HOCO(73)
2.4907772710605944e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439675920083639,0.08804711438742253,0.01066392325630322,1.801863768867184e-05,0.0028733714570099577,0.04096267100699739,0.02132375874895206,5.082860297518416e-05,9.191394943043595e-11,0.002098006875959855,5.710243435196394e-11,0.0004977116279445758,2.8713079094883864e-09,9.378647048289034e-06,1.9301805853954544e-09,1.1862685607700194e-10,1.617172218132525e-05,1.4881912721991653e-05,0.006341518557345646,4.8250236741938215e-05,0.0004759804428526246,2.651251422966971e-08,5.566018398585755e-09,2.5206161782518378e-08,2.4812365706673435e-09,2.115223044556137e-05,0.0006280183333494358,6.956269787377618e-07,1.2933904745909837e-07,0.0008219794788116289,6.518399538588173e-09,2.355084353628962e-05,6.623434000014835e-08,7.389292719392858e-06,1.503462392577539e-10,1.1195155247009153e-10,1.692681237270966e-06,1.4058343440235716e-07,4.210248050185036e-12,6.998497698423099e-11,1.0419790201774983e-10,6.837820676344859e-13
2.4916736743138124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439661671851956,0.08804004238326467,0.010660980426947287,1.801912229343291e-05,0.002873370882846282,0.040977746331774124,0.021329800465871584,5.0820293478022156e-05,9.200657100944382e-11,0.0020978393297264287,5.7095542451145e-11,0.0004977457414191648,2.8712039518513342e-09,9.373832243632311e-06,1.930859816349506e-09,1.1865723355040043e-10,1.616554626830298e-05,1.4887465659727618e-05,0.006340989456886401,4.8106202230189365e-05,0.0004760597412025271,2.6438046094886513e-08,5.564038014821109e-09,2.5205186983360974e-08,2.4885983216851454e-09,2.12116848904071e-05,0.0006296766437056125,6.958164195041226e-07,1.2933859411548516e-07,0.000822279622703124,6.517858063047218e-09,2.355963131298493e-05,6.62528937939412e-08,7.387734829287471e-06,1.5041272037178968e-10,1.119743290643431e-10,1.6933168799534805e-06,1.405599978852639e-07,4.211805517202727e-12,6.994293656554339e-11,1.0414407470034374e-10,6.838473167983155e-13
2.4925700775670304e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439647402497399,0.08803297098346637,0.010658038423817849,1.8019605396314783e-05,0.0028733700899844874,0.04099282057405732,0.02133584005579989,5.081198651684636e-05,9.209924116636814e-11,0.002097671822877053,5.708865395064714e-11,0.0004977798478660111,2.871100093567381e-09,9.369020484235767e-06,1.9315389021466927e-09,1.1868759099414585e-10,1.6159382076971247e-05,1.4893017698186512e-05,0.006340460370623111,4.7962848716860835e-05,0.00047613901671629094,2.636392340366079e-08,5.5620584119944084e-09,2.520421541958101e-08,2.4959699546888543e-09,2.1271204646466602e-05,0.0006313363561136775,6.960057927184057e-07,1.2933813037283943e-07,0.0008225797389975222,6.517316682203067e-09,2.3568417666526444e-05,6.627144054522586e-08,7.3861771516335615e-06,1.5047919445009947e-10,1.1199709153000593e-10,1.6939524053467122e-06,1.4053656785766644e-07,4.213362699677492e-12,6.990108931232388e-11,1.0409028106377131e-10,6.839125018486485e-13
2.4934664808202484e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439633112098998,0.0880259001877694,0.010655097246707271,1.8020087004172513e-05,0.002873369079365376,0.04100789373331966,0.021341877522600954,5.080368209140427e-05,9.219195989549365e-11,0.0020975043553630663,5.708176884982507e-11,0.0004978139472836145,2.870996334552772e-09,9.36421177380488e-06,1.932217843069705e-09,1.1871792844399656e-10,1.6153229553480753e-05,1.4898568837680503e-05,0.00633993129867496,4.782017185086052e-05,0.000476218269413161,2.6290143971512818e-08,5.560079589678655e-09,2.520324708991276e-08,2.5033514605287607e-09,2.1330789610445917e-05,0.0006329974669887342,6.961950984754493e-07,1.293376562754831e-07,0.0008228798276947866,6.51677539602677e-09,2.3577202597408147e-05,6.628998026697864e-08,7.384619686458865e-06,1.505456615014136e-10,1.1201983988922399e-10,1.694587813515144e-06,1.4051314432170177e-07,4.214919597752521e-12,6.985943400092161e-11,1.0403652115149212e-10,6.83977623031016e-13
2.4943628840734664e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439618800735191,0.0880188299959172,0.01065215689540787,1.80205671238182e-05,0.0028733678519239757,0.041022965809037956,0.021347912870111427,5.079538020142556e-05,9.228472719111192e-11,0.0020973369271356933,5.707488714800512e-11,0.0004978480396704947,2.8708926747232756e-09,9.35940611599985e-06,1.932896639398931e-09,1.1874824593560697e-10,1.614708864419172e-05,1.4904119078521539e-05,0.006339402241160234,4.76781673142504e-05,0.00047629749931229977,2.621670562928601e-08,5.558101547446611e-09,2.520228199345071e-08,2.510742830357051e-09,2.1390439679842587e-05,0.0006346599727719688,6.963843368706408e-07,1.2933717186749533e-07,0.0008231798887948775,6.516234204488146e-09,2.3585986106123836e-05,6.630851297208593e-08,7.38306243379055e-06,1.5061212153874417e-10,1.1204257416397983e-10,1.695223104523028e-06,1.4048972727943701e-07,4.216476211570782e-12,6.981796942821348e-11,1.0398279500644299e-10,6.840426805893945e-13
2.4952592873266844e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396044684838293,0.08801176040765468,0.01064921736971188,1.8021045762021355e-05,0.002873366408589573,0.04103803680069328,0.021353946102140843,5.0787080846622386e-05,9.237754304752134e-11,0.002097169538146048,5.7068008844485486e-11,0.000497882125025192,2.8707891139942018e-09,9.354603514435838e-06,1.933575291412478e-09,1.1877854350452738e-10,1.614095929567431e-05,1.490966842102146e-05,0.006338873198196323,4.75368308219794e-05,0.00047637670643278904,2.614360622381621e-08,5.556124284870821e-09,2.5201320129504884e-08,2.5181440554762762e-09,2.145015475293781e-05,0.0006363238699304376,6.965735079992513e-07,1.2933667719269638e-07,0.0008234799222977529,6.515693107555783e-09,2.3594768193166957e-05,6.632703867334478e-08,7.381505393655236e-06,1.5067857457658514e-10,1.1206529437609653e-10,1.6958582784343854e-06,1.4046631673286968e-07,4.218032541274836e-12,6.977669439231803e-11,1.0392910267104007e-10,6.841076747662333e-13
2.4961556905799024e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439590115422185,0.08800469142272846,0.010646278669411481,1.8021522925509188e-05,0.0028733647502857643,0.04105310670777081,0.021359977222471824,5.077878402668925e-05,9.247040745902692e-11,0.0020970021883451383,5.706113393853635e-11,0.000497916203346266,2.8706856522804e-09,9.34980397268318e-06,1.934253799386184e-09,1.1880882118620338e-10,1.6134841454708935e-05,1.4915216865491951e-05,0.006338344169899723,4.739615812161705e-05,0.0004764558907936339,2.607084361993268e-08,5.5541478015240195e-09,2.520036149675889e-08,2.5255551269225652e-09,2.1509934728787177e-05,0.0006379891549568606,6.967626119538861e-07,1.2933617229458252e-07,0.0008237799282033673,6.515152105197001e-09,2.3603548859030694e-05,6.634555738345597e-08,7.379948566078995e-06,1.5074502062209428e-10,1.1208800054724197e-10,1.6964933353130062e-06,1.4044291268392824e-07,4.219588587006352e-12,6.973560769397111e-11,1.0387544418718467e-10,6.84172605802528e-13
2.4970520938331204e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439575741626952,0.08799762304088661,0.010643340794298791,1.8021998620966924e-05,0.0028733628779304887,0.04106817552975985,0.021366006234860346,5.0770489741303247e-05,9.256332041994019e-11,0.0020968348776838636,5.705426242940005e-11,0.0004979502746322965,2.8705822894962585e-09,9.345007494267644e-06,1.934932163593646e-09,1.1883907901597543e-10,1.6128735068286562e-05,1.4920764412244433e-05,0.006337815156386047,4.72561449930942e-05,0.00047653505241375795,2.599841569727495e-08,5.552172096978739e-09,2.5199406094255977e-08,2.532976036055621e-09,2.1569779507218996e-05,0.000639655824369404,6.969516488277854e-07,1.293356572164154e-07,0.0008240799065116736,6.514611197377932e-09,2.361232810420805e-05,6.63640691150323e-08,7.3783919510873635e-06,1.5081145968710591e-10,1.1211069269892652e-10,1.6971282752224527e-06,1.4041951513447233e-07,4.221144348906795e-12,6.969470815742203e-11,1.03821819596264e-10,6.842374739377524e-13
2.4979484970863384e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395613471742557,0.0879905552618789,0.01064040374416587,1.8022472855038126e-05,0.0028733607924360757,0.04108324326615378,0.021372033143035894,5.0762197990124126e-05,9.265628192457923e-11,0.0020966676061130204,5.70473943162913e-11,0.000497984338881884,2.8704790255557217e-09,9.340214082670633e-06,1.9356103843062346e-09,1.1886931702907843e-10,1.6122640083609023e-05,1.4926311061590232e-05,0.006337286157770036,4.711678724844181e-05,0.00047661419131200485,2.592632035050125e-08,5.550197170807203e-09,2.5198453921483468e-08,2.540406774498154e-09,2.1629688988827077e-05,0.0006413238747114737,6.97140618714791e-07,1.2933513200122178e-07,0.000824379857222621,6.514070384063536e-09,2.3621105929191664e-05,6.638257388060164e-08,7.376835548705347e-06,1.5087789178736423e-10,1.1213337085250407e-10,1.6977630982260592e-06,1.4039612408629316e-07,4.222699827117375e-12,6.965399461019466e-11,1.0376822893915188e-10,6.843022794098714e-13
2.4988449003395564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395469321396497,0.08798348808545653,0.010637467518804705,1.8022945634325003e-05,0.0028733584947092817,0.04109830991645001,0.021378057950701714,5.0753908772794335e-05,9.274929196726834e-11,0.0020965003735833065,5.7040529598397247e-11,0.0004980183960936479,2.8703758603722846e-09,9.335423741329444e-06,1.936288461793114e-09,1.188995352606412e-10,1.6116556448089283e-05,1.493185681384054e-05,0.006336757174165559,4.6978080731528345e-05,0.0004766933075071445,2.58545554925358e-08,5.548223022581923e-09,2.519750497710662e-08,2.5478473334778e-09,2.1689663074959867e-05,0.0006429933025515123,6.973295217054104e-07,1.2933459669169256e-07,0.0008246797803361574,6.513529665217538e-09,2.3629882334473896e-05,6.640107169259615e-08,7.375279358957428e-06,1.5094431692871014e-10,1.1215603502917828e-10,1.6983978043869342e-06,1.403727395411143e-07,4.224255021778274e-12,6.961346587686948e-11,1.0371467225621594e-10,6.843670224554455e-13
2.4997413035927744e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395324965981314,0.08797642151137228,0.01063453211800724,1.8023416965388703e-05,0.0028733559856513333,0.04111337548015,0.021384080661535014,5.074562208893918e-05,9.284235054233811e-11,0.0020963331800453165,5.703366827487775e-11,0.0004980524462662286,2.870272793858997e-09,9.33063647363747e-06,1.9369663963212564e-09,1.1892973374568628e-10,1.6110484109351703e-05,1.4937401669306243e-05,0.006336228205685624,4.68400213178061e-05,0.00047677240101786744,2.5783119050716433e-08,5.546249651875269e-09,2.5196559260098628e-08,2.5552977045470955e-09,2.1749701667720015e-05,0.000644664104482787,6.9751835789073e-07,1.2933405133028788e-07,0.0008249796758522264,6.51298904080251e-09,2.3638657320546934e-05,6.641956256336146e-08,7.3737233818675754e-06,1.5101073512161162e-10,1.1217868524999907e-10,1.6990323937679612e-06,1.4034936150059183e-07,4.225809933029475e-12,6.95731208073897e-11,1.0366114958731821e-10,6.844317033095484e-13
2.5006377068459924e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395180406241347,0.08796935553938046,0.010631597541565348,1.802388685474965e-05,0.0028733532661579632,0.041128439956759175,0.021390101279187206,5.073733793816692e-05,9.293545764412523e-11,0.0020961660254495505,5.7026810344865494e-11,0.0004980864893982859,2.870169825928472e-09,9.32585228294446e-06,1.9376441881554664e-09,1.1895991251912924e-10,1.6104423015232238e-05,1.4942945628298137e-05,0.006335699252442381,4.670260491405624e-05,0.0004768514718627841,2.5712008966215795e-08,5.544277058259186e-09,2.5195616770173915e-08,2.562757879676736e-09,2.1809804669958097e-05,0.0006463362771231827,6.977071273633912e-07,1.2933349595926315e-07,0.0008252795437707704,6.512448510779916e-09,2.3647430887902624e-05,6.643804650516301e-08,7.372167617459253e-06,1.5107714638376523e-10,1.1220132153586277e-10,1.6996668664317993e-06,1.4032598996631482e-07,4.227364561010906e-12,6.95329582588809e-11,1.0360766097181459e-10,6.844963222057576e-13
2.5015341100992104e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395035642915437,0.08796229016923689,0.010628663789270847,1.8024355308887813e-05,0.0028733503371194545,0.0411435033457869,0.021396119807284078,5.0729056320068775e-05,9.302861326697241e-11,0.002095998909746414,5.7019955807466165e-11,0.0004981205254885003,2.870066956492895e-09,9.321071172556719e-06,1.9383218375583997e-09,1.1899007161577865e-10,1.6098373113778694e-05,1.494848869112692e-05,0.006335170314547135,4.6565827458129975e-05,0.00047693052006043474,2.5641223198931494e-08,5.542305241306007e-09,2.5194677505992003e-08,2.5702278502786915e-09,2.1869971985259654e-05,0.0006480098171150092,6.978958302118724e-07,1.2933293062052161e-07,0.0008255793840917283,6.511908075110009e-09,2.365620303703243e-05,6.645652353017122e-08,7.370612065755424e-06,1.511435507197099e-10,1.1222394390752044e-10,1.7003012224408864e-06,1.4030262493980555e-07,4.228918905861285e-12,6.949297707928642e-11,1.0355420644856327e-10,6.845608793762982e-13
2.5024305133524284e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394890676736926,0.08795522540069885,0.010625730860915504,1.802482233424303e-05,0.0028733471994206797,0.04115856564674646,0.021402136249426017,5.072077723421911e-05,9.312181740522824e-11,0.0020958318328862177,5.701310466175861e-11,0.0004981545545355719,2.8699641854640146e-09,9.316293145737365e-06,1.9389993447905764e-09,1.190202110703353e-10,1.6092334353250843e-05,1.4954030858102929e-05,0.006334641392110344,4.642968491870097e-05,0.0004770095456292816,2.557075972299126e-08,5.5403342005880304e-09,2.519374146637923e-08,2.5777076080512325e-09,2.1930203517946038e-05,0.00064968472112479,6.98084466524911e-07,1.293323553557328e-07,0.0008258791968150366,6.51136773375192e-09,2.3664973768427738e-05,6.64749936504703e-08,7.369056726778562e-06,1.5120994813768e-10,1.1224655238557339e-10,1.7009354618574384e-06,1.4027926642252044e-07,4.230472967719098e-12,6.945317614238182e-11,1.0350078605592584e-10,6.846253750519495e-13
2.5033269166056464e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439474550843372,0.08794816123352518,0.010622798756291019,1.802528793721527e-05,0.0028733438539411344,0.04117362685915507,0.02140815060918821,5.071250068017553e-05,9.321507005324714e-11,0.0020956647948191832,5.700625690679499e-11,0.0004981885765382213,2.8698615127531583e-09,9.311518205706532e-06,1.9396767101104027e-09,1.190503309173923e-10,1.6086306682120683e-05,1.4959572129536405e-05,0.006334112485241637,4.629417329501699e-05,0.00047708854858770724,2.550061652479069e-08,5.538363935676967e-09,2.5192808651319964e-08,2.5851971453419897e-09,2.199049917306981e-05,0.0006513609858430584,6.982730363941677e-07,1.2933177020640234e-07,0.0008261789819406298,6.51082748666374e-09,2.3673743082579577e-05,6.649345687806991e-08,7.3675016005506545e-06,1.5127633865803354e-10,1.1226914699047156e-10,1.7015695847434507e-06,1.4025591441584986e-07,4.232026746723047e-12,6.941355433522095e-11,1.034473998317645e-10,6.846898094619964e-13
2.5042233198588644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439460013872833,0.0879410976674762,0.010619867475189046,1.8025752124164986e-05,0.002873340301554985,0.04118868698253376,0.021414162890120905,5.0704226657478926e-05,9.330837120538928e-11,0.0020954977954954447,5.6999412541601004e-11,0.0004982225914951892,2.8697589382712344e-09,9.306746355641629e-06,1.9403539337741904e-09,1.190804311914344e-10,1.6080290049072517e-05,1.4965112505737551e-05,0.0063335835940498035,4.615928861664429e-05,0.00047716752895402714,2.5430791610030638e-08,5.536394446145007e-09,2.5191879059508703e-08,2.5926964537537324e-09,2.205085885639897e-05,0.0006530386079841723,6.984615399062431e-07,1.2933117521366566e-07,0.0008264787394684391,6.510287333802382e-09,2.3682510979978515e-05,6.651191322488567e-08,7.365946687093216e-06,1.5134272228431392e-10,1.1229172774252483e-10,1.7022035911607016e-06,1.4023256892111916e-07,4.2335802430104345e-12,6.937411052915214e-11,1.0339404781345224e-10,6.847541828344232e-13
2.5051197231120824e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394454568337893,0.08793403470231365,0.010616937017401181,1.802621490141339e-05,0.0028733365431310998,0.04120374601640738,0.02142017309574953,5.069595516565357e-05,9.340172085602032e-11,0.002095330834865047,5.699257156517596e-11,0.0004982565994052357,2.8696564619287314e-09,9.30197759867754e-06,1.9410310160361702e-09,1.1911051192683763e-10,1.6074284403003083e-05,1.4970651987016153e-05,0.00633305471864282,4.602502694322564e-05,0.00047724648674648114,2.5361282998812115e-08,5.5344257315644695e-09,2.5190952689529836e-08,2.6002055250698855e-09,2.2111282474419024e-05,0.0006547175842861056,6.986499771472588e-07,1.293305704184101e-07,0.0008267784693983934,6.509747275123655e-09,2.36912774611151e-05,6.653036270274586e-08,7.364391986427286e-06,1.5140909902136895e-10,1.1231429466189762e-10,1.7028374811707501e-06,1.4020922993958857e-07,4.235133456718208e-12,6.93348436195919e-11,1.0334073003787465e-10,6.848184953958197e-13
2.5060161263653004e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394308797974275,0.0879269723378007,0.010614007382718966,1.802667627524266e-05,0.0028733325795330905,0.041218803960304605,0.02142618122957494,5.068768620420728e-05,9.349511899951152e-11,0.0020951639128779535,5.698573397649305e-11,0.000498290600267142,2.8695540836357283e-09,9.29721193790687e-06,1.9417079571485123e-09,1.1914057315786934e-10,1.60682896930217e-05,1.4976190573681871e-05,0.0063325258591278456,4.5891384364239646e-05,0.0004773254219832281,2.5292088721457663e-08,5.532457791506886e-09,2.519002954168029e-08,2.607724352049439e-09,2.2171769934330743e-05,0.0006563979115102458,6.988383482081274e-07,1.293299558614132e-07,0.0008270781717304192,6.509207310582392e-09,2.3700042526479524e-05,6.65488053234108e-08,7.362837498573452e-06,1.5147546889302383e-10,1.1233684776860447e-10,1.70347125483494e-06,1.4018589747245386e-07,4.2366863879839186e-12,6.929575252361021e-11,1.032874465414245e-10,6.848827473712691e-13
2.5069125296185184e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439416282834405,0.08791991057370206,0.010611078570933888,1.802713625189637e-05,0.002873328411619352,0.041233860813757864,0.02143218729507366,5.067941977263143e-05,9.358856563023951e-11,0.002094997029484044,5.6978899774499416e-11,0.0004983245940797087,2.8694518033018953e-09,9.292449376380168e-06,1.9423847573613474e-09,1.191706149186877e-10,1.6062305868450315e-05,1.4981728266044412e-05,0.006331997015611223,4.57583569987476e-05,0.0004774043346823634,2.5223206828238934e-08,5.530490625544313e-09,2.5189109614762047e-08,2.6152529265088677e-09,2.2232321144031113e-05,0.0006580795864412167,6.990266531738224e-07,1.2932933158306433e-07,0.0008273778464644404,6.508667440132299e-09,2.3708806176561455e-05,6.656724109854821e-08,7.361283223551837e-06,1.5154183190249265e-10,1.1235938708252497e-10,1.7041049122143997e-06,1.4016257152084685e-07,4.23823903694351e-12,6.925683613657207e-11,1.0323419736001344e-10,6.849469389846063e-13
2.5078089328717364e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394016660148583,0.08791284940978379,0.010608150581837391,1.8027594837579707e-05,0.0028733240402430945,0.04124891657630332,0.021438191295698013,5.0671155870401116e-05,9.368206074258616e-11,0.002094830184633117,5.697206895811636e-11,0.0004983585808417569,2.869349620836501e-09,9.287689917106152e-06,1.943061416922777e-09,1.1920063724334106e-10,1.6056332878823613e-05,1.4987265064413006e-05,0.0063314681881985035,4.5625940995156976e-05,0.0004774832248619103,2.5154635384548854e-08,5.528524233249195e-09,2.5188192906993e-08,2.6227912402341375e-09,2.2292936012116118e-05,0.0006597626058866745,6.992148921274696e-07,1.2932869762347403e-07,0.0008276774936003784,6.508127663725967e-09,2.3717568411850574e-05,6.658567003973599e-08,7.359729161382128e-06,1.5160818804962228e-10,1.1238191262339833e-10,1.7047384533700437e-06,1.4013925208583561e-07,4.239791403732333e-12,6.921809337311037e-11,1.0318098252907551e-10,6.850110704583362e-13
2.5087053361249544e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439387029408405,0.08790578884581347,0.010605223415220858,1.8028052038459683e-05,0.0028733194662523883,0.04126397124748083,0.021444193234876358,5.0662894496975185e-05,9.377560433093865e-11,0.002094663378274896,5.696524152623955e-11,0.0004983925605521273,2.869247536148412e-09,9.282933563051944e-06,1.9437379360788997e-09,1.1923064016576836e-10,1.605037067388904e-05,1.4992800969096702e-05,0.006330939376994429,4.549413253098916e-05,0.00047756209253980883,2.508637246336073e-08,5.526558614192939e-09,2.518727941901355e-08,2.630339286430915e-09,2.23536144478822e-05,0.0006614469666771045,6.994030651594473e-07,1.293280540227125e-07,0.000827977113138152,6.507587981315096e-09,2.3726329232836248e-05,6.660409215849106e-08,7.358175312083565e-06,1.5167453736250258e-10,1.1240442441081456e-10,1.7053718783625736e-06,1.4011593916842512e-07,4.241343488486857e-12,6.917952317998575e-11,1.0312780208355834e-10,6.850751420134303e-13
2.5096017393781724e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393723730841494,0.08789872888156003,0.010602297070875621,1.8028507860665574e-05,0.0028733146904901933,0.04127902482683396,0.02145019311601329,5.065463565179638e-05,9.38691963896892e-11,0.0020944966103590254,5.6958417477739074e-11,0.0004984265332096819,2.8691455491461e-09,9.278180317143282e-06,1.9444143150738182e-09,1.192606237197984e-10,1.6044419203606833e-05,1.4998335980404711e-05,0.006330410582102964,4.53629278126286e-05,0.0004776409377339388,2.5018416158174406e-08,5.524593767947462e-09,2.5186369149851702e-08,2.637897057178082e-09,2.2414356361302923e-05,0.0006631326656656517,6.995911723535013e-07,1.293274008204484e-07,0.0008282767050776779,6.5070483928503054e-09,2.373508864000721e-05,6.662250746624059e-08,7.3566216756749565e-06,1.5174087984524555e-10,1.1242692246423335e-10,1.706005187252481e-06,1.400926327695573e-07,4.242895291341754e-12,6.914112447785846e-11,1.0307465605793564e-10,6.851391538696598e-13
2.5104085023060684e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439359165590303,0.08789237542629999,0.010599664063834372,1.8028916926920094e-05,0.0028733102204822184,0.041292572114367605,0.021455591252206013,5.0647204852313286e-05,9.395347068012425e-11,0.002094346552061274,5.695227872592116e-11,0.0004984571025703978,2.8690538442893966e-09,9.273905055674898e-06,1.945022936531581e-09,1.1928759238631632e-10,1.603907201729427e-05,1.5003316727000796e-05,0.00632993468073321,4.524535665642162e-05,0.0004777118791997558,2.4957516077632603e-08,5.52282606672658e-09,2.5185552657832314e-08,2.6447073585232137e-09,2.2469078282918316e-05,0.0006646509363319632,6.997604126027804e-07,1.293268047616481e-07,0.0008285463142266781,6.506562843514165e-09,2.374297089805351e-05,6.663907542917303e-08,7.355223584943325e-06,1.51800582235003e-10,1.124471589857175e-10,1.706575066035481e-06,1.4007166258465865e-07,4.244291672997531e-12,6.910671138942018e-11,1.0302685409200166e-10,6.851967136783695e-13
2.5112152652339645e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439345942230263,0.0878860224564581,0.010597031722511627,1.802932488579838e-05,0.0028733055883254323,0.04130611851682908,0.02146098772657269,5.0639776099817266e-05,9.40377842229624e-11,0.002094196524824167,5.694614271284305e-11,0.0004984876662166248,2.8689622184164495e-09,9.269632316215974e-06,1.9456314448300807e-09,1.193145454162501e-10,1.603373344951113e-05,1.5008296750437443e-05,0.006329458792734924,4.512826875932476e-05,0.00047778280248107465,2.4896861450656266e-08,5.521058990823909e-09,2.5184738771682107e-08,2.651525525274702e-09,2.252385148439704e-05,0.0006661702861454447,6.999295996527215e-07,1.293262009861938e-07,0.000828815901020964,6.506077370196049e-09,2.3750852011661985e-05,6.66556378925948e-08,7.353825666680568e-06,1.5186027910772812e-10,1.1246738441230435e-10,1.7071448508679854e-06,1.4005069768109125e-07,4.2456878265214915e-12,6.907243559406186e-11,1.0297908005819255e-10,6.852542254662428e-13
2.5120220281618605e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393327030533547,0.08787966997186887,0.010594400046755175,1.802973174169117e-05,0.0028733007946238893,0.04131966403389316,0.021466382541546643,5.063234939386896e-05,9.412213701412589e-11,0.0020940465286108465,5.694000943762875e-11,0.000498518224147574,2.868870671459727e-09,9.265362100814323e-06,1.9462398401432054e-09,1.1934148283403128e-10,1.6028403464220573e-05,1.5013276050939796e-05,0.006328982918182274,4.5011661414839334e-05,0.0004778537075907794,2.4836450913976826e-08,5.519292539926827e-09,2.5183927491903292e-08,2.658351552357195e-09,2.2578675901515607e-05,0.0006676907128583413,7.000987335667937e-07,1.2932558952259997e-07,0.0008290854654604693,6.505591972857983e-09,2.3758731981188158e-05,6.667219486468358e-08,7.352427920899527e-06,1.5191997047846065e-10,1.1248759875789276e-10,1.7077145417936587e-06,1.4002973805941298e-07,4.247083752011554e-12,6.903829632839194e-11,1.02931333980656e-10,6.853116893906632e-13
2.5128287910897565e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439319448108579,0.08787331797236757,0.01059176903641276,1.8030137498965107e-05,0.0028732958399783877,0.04133320866523694,0.02147177569954612,5.062492473401871e-05,9.420652904953984e-11,0.0020938965633844077,5.6933878899385855e-11,0.0004985487763624703,2.8687792033514515e-09,9.261094411491164e-06,1.9468481226435775e-09,1.1936840466401878e-10,1.602308202552537e-05,1.5018254628732474e-05,0.0063285070571489285,4.4895531934817154e-05,0.00047792459454172023,2.477628312150696e-08,5.517526713724377e-09,2.5183118815608113e-08,2.665185433170116e-09,2.263355147048081e-05,0.0006692122142373017,7.002678143979839e-07,1.2932497039896318e-07,0.0008293550075451269,6.505106651461087e-09,2.3766610806987782e-05,6.668874635353272e-08,7.351030347612782e-06,1.519796563271799e-10,1.1250780203630483e-10,1.7082841388560268e-06,1.4000878372014167e-07,4.248479449563517e-12,6.900429281897747e-11,1.0288361588324753e-10,6.853691056083952e-13
2.5136355540176526e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439306177444614,0.0878669664577905,0.010589138691332111,1.803054216196283e-05,0.0028732907249864824,0.04134675241053985,0.021477167202974358,5.0617502119806495e-05,9.429096032513269e-11,0.002093746629107903,5.692775109720578e-11,0.0004985793228605516,2.868687814023601e-09,9.256829250241266e-06,1.9474562925025667e-09,1.1939531093049833e-10,1.6017769097667862e-05,1.5023232484039715e-05,0.00632803120970805,4.477987764934441e-05,0.00047799546334668404,2.47163567246967e-08,5.51576151190432e-09,2.5182312743445404e-08,2.672027163413867e-09,2.2688478127947025e-05,0.0006707347880632373,7.004368422111813e-07,1.2932434364354517e-07,0.0008296245272748675,6.504621405966011e-09,2.3774488489416658e-05,6.670529236721074e-08,7.3496329468326476e-06,1.5203933668031757e-10,1.1252799426125953e-10,1.7088536420984843e-06,1.39987834663755e-07,4.249874919275478e-12,6.897042434025023e-11,1.0283592578950977e-10,6.854264742750755e-13
