Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
2.190056110340215e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421377882293511,0.090700901389691849,0.01184716463557485,0.0,0.0027307638991587203,0.035518377056317878,0.01896646874816128,5.2587067361228096e-05,6.2573738611092314e-11,0.0021333536479806012,5.7039339045100088e-11,0.00048705346400381832,2.8225921600128697e-09,4.0637795815255029e-06,1.6799896098315282e-09,1.0447627942252218e-10,4.4617208967355316e-06,1.3086393750749104e-05,0.00653560199772863,0.00024210542882410302,0.00044571218454065702,1.2423290435546105e-07,6.2877901395181566e-09,2.5461481477100023e-08,5.3290050495887223e-10,4.769950387746323e-06,0.00015132053213454425,1.2300702485985466e-07,6.2180509133427971e-07,0.00071303377335045991,2.07090681485993e-05,5.8944920821987107e-08,1.2577530533006352e-10
2.1913705628224762e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421461540331558,0.090690282227675945,0.011842469169456459,0.0,0.0027310285071988258,0.035540687542509788,0.018977178691307311,5.2574596971569991e-05,6.2683339472072614e-11,0.0021331004778567175,5.7029812734503107e-11,0.00048710489349210341,2.8224569816107919e-09,4.0582480402485967e-06,1.6811160012926575e-09,1.045333186120217e-10,4.4466956971111494e-06,1.3095276856689842e-05,0.0065348513018516595,0.00024054275341818141,0.00044584240245498417,1.2346717090445756e-07,6.2845521661112351e-09,2.5458242243584874e-08,5.3619501258276824e-10,4.7987203645468285e-06,0.00015218906715943104,1.2301900874111791e-07,6.2214372012701252e-07,0.00071348342290124484,2.0723126138294059e-05,5.8978316956001157e-08,1.2588033033277001e-10
2.1926850153047376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421543843647282,0.090679664698882292,0.011837775546757343,0.0,0.002731290230561369,0.035562997661074819,0.018987880562027482,5.2562128988846699e-05,6.2793051744240719e-11,0.0021328473586045816,5.7020288399098236e-11,0.00048715631106242379,2.8223219022259708e-09,4.0527144075381789e-06,1.6822418375344272e-09,1.0459031445214217e-10,4.4317045701403158e-06,1.3104158028951741e-05,0.0065341005332654415,0.00023898731352630384,0.00044597256044513951,1.2270467281991735e-07,6.2813159121489306e-09,2.5455009097297217e-08,5.3951454800255045e-10,4.8277030384921674e-06,0.00015306385809701363,1.230308599793117e-07,6.224820396475221e-07,0.0007139330453868677,2.0737181067838279e-05,5.9011686328105205e-08,1.2598531928240878e-10
2.193999467786999e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421624786803543,0.090669048802610619,0.011833083767047572,0.0,0.0027315490805153776,0.035585307402826213,0.018998574327713215,5.2549663429086875e-05,6.2902875409024989e-11,0.0021325942905760955,5.7010766067533347e-11,0.00048720771671201257,2.8221869228179472e-09,4.0471787270203063e-06,1.683367115353706e-09,1.0464726679509126e-10,4.4167477458818903e-06,1.3113037267964512e-05,0.0065333496911251267,0.00023743913106002702,0.0004461026583895462,1.2194542481622371e-07,6.2780813779126393e-09,2.5451782072054004e-08,5.4285926042088825e-10,4.8568995984309302e-06,0.00015394493748327934,1.2304257906461131e-07,6.2282004898975829e-07,0.00071438264049474768,2.0751232937911715e-05,5.9045028826543067e-08,1.2609027190401769e-10
2.1953139202692604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421704364422282,0.090658434538151408,0.011828393829898174,0.0,0.0027318050683940247,0.035607616758524183,0.019009259956023039,5.2537200308317447e-05,6.3012810447478065e-11,0.0021323412741234642,5.7001245768440674e-11,0.00048725911043803787,2.8220520443459691e-09,4.0416410424339638e-06,1.684491831569327e-09,1.0470417549282188e-10,4.4018254543889374e-06,1.3121914574161628e-05,0.0065325987745908573,0.00023589822759773068,0.00044623269616742229,1.2118944144782092e-07,6.2748485636837615e-09,2.5448561201607133e-08,5.4622929840504582e-10,4.8863112261725846e-06,0.00015483233759775475,1.2305416649022649e-07,6.2315774726735934e-07,0.00071483220791190751,2.0765281749200077e-05,5.9078344340454767e-08,1.2619518792648709e-10
2.196628372751522e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442178257118668,0.090647821904786013,0.011823705734881134,0.0,0.0027320582055940634,0.0356299257188765,0.019019937414893412,5.2524739642563682e-05,6.3122856840278841e-11,0.0021320883095991691,5.6991727530436938e-11,0.00048731049223760324,2.8219172677689534e-09,4.0361013976306305e-06,1.6856159830230601e-09,1.0476104039705444e-10,4.386937925672388e-06,1.3130789947980314e-05,0.006531847782827992,0.00023436462437448187,0.00044636267365882079,1.2043673710374598e-07,6.2716174697436203e-09,2.5445346519636262e-08,5.4962480984807508e-10,4.9159390961443236e-06,0.00015572609045303993,1.2306562275238147e-07,6.2349513361408699e-07,0.00071528174732502078,2.0779327502395031e-05,5.9111632759913308e-08,1.2630006708265958e-10
2.197942825233783e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421859401843183,0.090637210901786322,0.011819019481569361,0.0,0.0027323085035752398,0.035652234274539125,0.019030606672549518,5.2512281447849199e-05,6.3233014567734088e-11,0.0021318353973559514,5.6982211382123377e-11,0.00048736186210774892,2.8217825940454396e-09,4.0305598365738339e-06,1.6867395665805849e-09,1.048178613592995e-10,4.3720853896640097e-06,1.3139663389861559e-05,0.0065310967150073642,0.00023283834227186926,0.00044649259074467106,1.1968732600213717e-07,6.2683880963734085e-09,2.5442138059741645e-08,5.5304594192971794e-10,4.9457843750457651e-06,0.00015662622778428995,1.2307694835029361e-07,6.2383220718425466e-07,0.00071573125842046021,2.0793370198194174e-05,5.9144893975961129e-08,1.2640490910942871e-10
2.1992572777160446e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421934851203582,0.090626601528414549,0.011814335069536691,0.0,0.0027325559738596876,0.035674542416116853,0.019041267697516136,5.2499825740196136e-05,6.3343283609780409e-11,0.0021315825377467906,5.6972697352085871e-11,0.00048741322004545356,2.8216480241335522e-09,4.0250164033386538e-06,1.6878625791324717e-09,1.0487463823088106e-10,4.3572680761786668e-06,1.3148534900250104e-05,0.0065303455703055483,0.0002313194018078133,0.00044662244730681906,1.1894122218472116e-07,6.265160443854106e-09,2.54389358554369e-08,5.564928410770103e-10,4.9758482215015691e-06,0.00015753278103865099,1.2308814378615125e-07,6.2416896715315168e-07,0.00071618074088434624,2.0807409837301062e-05,5.9178127880647158e-08,1.2650971374783661e-10
2.200571730198306e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422008914147121,0.090615993783923085,0.011809652498357862,0.0,0.0027328006280312989,0.035696850134163995,0.019051920458628559,5.2487372535625145e-05,6.3453663945986263e-11,0.0021313297311248776,5.6963185468894839e-11,0.0004874645660476345,2.8215135589909632e-09,4.0194711421111916e-06,1.6889850175951648e-09,1.0493137086296014e-10,4.3424862148759258e-06,1.3157404479594444e-05,0.0065295943479051028,0.00022980782312635977,0.00044675224322806938,1.1819843951128189e-07,6.2619345124664066e-09,2.5435739940141611e-08,5.5996565292463865e-10,5.0061317857123249e-06,0.00015844578136465614,1.2309920956509094e-07,6.2450541271746269e-07,0.00071663019440259634,2.0821446420425179e-05,5.9211334367063674e-08,1.2661448074317149e-10
2.2018861826805674e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422081585622536,0.090605387667554355,0.011804971767608492,0.0,0.0027330424777350713,0.035719157419184994,0.019062564925043532,5.2474921850155381e-05,6.356415555555395e-11,0.0021310769778435995,5.6953675761105415e-11,0.00048751590011114984,2.8213791995748356e-09,4.0139240971880035e-06,1.6901068789119701e-09,1.0498805910655883e-10,4.3277400352209508e-06,1.3166272128346836e-05,0.0065288430469948346,0.00022830362598746264,0.00044688197839222557,1.1745899165411591e-07,6.258710302490651e-09,2.5432550347173982e-08,5.6346452227504469e-10,5.0366362091037807e-06,0.00015936525960158943,1.2311014619517285e-07,6.2484154309568176e-07,0.0007170796186609761,2.0835479948281973e-05,5.9244513329383465e-08,1.2671920984506333e-10
2.2032006351628288e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422152860650194,0.090594783178540514,0.011800292876865077,0.0,0.0027332815346764365,0.035741464261635207,0.019073201066250246,5.2462473699804581e-05,6.3674758417321788e-11,0.0021308242782565098,5.6944168257257288e-11,0.00048756722223279863,2.8212449468417839e-09,4.0083753129754972e-06,1.6912281600540459e-09,1.0504470281258484e-10,4.3130297664447455e-06,1.3175137846963277e-05,0.0065280916667700582,0.00022680682975676414,0.00044701165268413198,1.1672289209247665e-07,6.2554878142067439e-09,2.5429367109743339e-08,5.6698959305832584e-10,5.0673626239747321e-06,0.0001602912462688226,1.2312095418735604e-07,6.2517735752852027e-07,0.00071752901334514807,2.0849510421592799e-05,5.9277664662897152e-08,1.2682390080757941e-10
2.20451508764509e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442222273432414,0.090584180316103324,0.011795615825704963,0.0,0.0027335178106205659,0.035763770651921573,0.019083828852081285,5.2450028100589083e-05,6.3785472509766509e-11,0.0021305716327173056,5.6934662985874742e-11,0.00048761853240932295,2.8211108017478312e-09,4.002824833989275e-06,1.6923488580213986e-09,1.0510130183185652e-10,4.2983556375037357e-06,1.3184001635903518e-05,0.0065273402064328582,0.00022531745339537948,0.00044714126598971503,1.1599015410701223e-07,6.2522670478940621e-09,2.5426190260942581e-08,5.705410082919371e-10,5.0983121531437325e-06,0.00016122377155513377,1.2313163405547255e-07,6.2551285527930861e-07,0.00071797837814072498,2.0863537841084962e-05,5.9310788264050166e-08,1.2692855338931807e-10
2.207143992609613e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442235825836815,0.090562979467792792,0.011786267240448175,0.0,0.0027339820668721257,0.035808382037393088,0.019105059238729915,5.2425144619622207e-05,6.400723429879948e-11,0.002130066505197929,5.6915659254526083e-11,0.00048772111691368543,2.8208428382980389e-09,3.9917189702998846e-06,1.6945884925821691e-09,1.0521436521311698e-10,4.2691167133312393e-06,1.3201723426613101e-05,0.0065258370422649759,0.00022236103404120995,0.00044740030919127667,1.1453481496080538e-07,6.2458306822968782e-09,2.541985586097491e-08,5.7772343937373129e-10,5.1608849961219086e-06,0.00016310855702294147,1.2315261148903234e-07,6.2618289790351293e-07,0.00071887701680860045,2.0891583521552096e-05,5.9376951861055707e-08,1.2713774246806748e-10
2.2097728975741357e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422488120060288,0.0905417851161813,0.011776926008473267,0.0,0.0027344353417781213,0.035852991497915786,0.019126255850936663,5.2400271535356726e-05,6.4229440743324784e-11,0.0021295615981170137,5.6896664794942682e-11,0.0004878236535970689,2.820575316859857e-09,3.9806068644016621e-06,1.6968257592091144e-09,1.0532724805607531e-10,4.2400250872851283e-06,1.3219437504228419e-05,0.0065243335482533535,0.00021943451113619071,0.00044765910710754272,1.1309307627719368e-07,6.2394012079207856e-09,2.5413547409397003e-08,5.850129398663456e-10,5.2243635175062987e-06,0.0001650198504969784,1.2317308266291408e-07,6.2685166554213442e-07,0.00071977553215046299,2.0919616995620205e-05,5.9443003316483216e-08,1.2734677524421286e-10
2.2124018025386585e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422612283018909,0.090520597254648574,0.011767592126427882,0.0,0.0027348777315346971,0.035897598955080788,0.019147418460847325,5.2375408975870658e-05,6.4452091658387978e-11,0.0021290569143067942,5.6877679834755221e-11,0.00048792614243146161,2.8203082450549373e-09,3.9694888762757369e-06,1.6990606350423942e-09,1.0543994916670532e-10,4.2110825768598864e-06,1.3237143872562059e-05,0.0065228297182855265,0.00021653802076876229,0.00044791765886911621,1.1166503658448586e-07,6.2329786269738958e-09,2.5407265165982266e-08,5.9241061691150466e-10,5.288756322360132e-06,0.00016695788049556653,1.231930517883187e-07,6.2751915315539025e-07,0.00072067392165472608,2.0947638269320702e-05,5.9508941847284408e-08,1.2755564995894481e-10
2.2150307075031813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422730712241143,0.09049941587638935,0.011758265590971519,0.0,0.0027353093332196762,0.035942204329780729,0.019168546847156721,5.2350557069216262e-05,6.4675186853497121e-11,0.0021285524565993214,5.6858704601336666e-11,0.0004880285833880462,2.8200416304904624e-09,3.9583653675746792e-06,1.701293097779347e-09,1.0555246735209361e-10,4.1822909910573041e-06,1.3254842535486273e-05,0.0065213255463830418,0.0002136716915829513,0.00044817596362789328,1.1025079070077385e-07,6.2265629416478901e-09,2.5401009387902576e-08,5.9991755913861642e-10,5.3540718299702452e-06,0.00016892286922257633,1.232125231195781e-07,6.2818535610133945e-07,0.00072157218281407786,2.0975647348779414e-05,5.9574766692469492e-08,1.2776436493449431e-10
2.217659612467704e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422843374168636,0.090478240974407279,0.011748946398774917,0.0,0.0027357302447650485,0.035986807542237306,0.019189640795456913,5.2325715943417281e-05,6.4898726132717864e-11,0.0021280482278255622,5.6839739321795669e-11,0.00048813097643723616,2.8197754807573286e-09,3.9472367015918746e-06,1.703523125706176e-09,1.0566480142133962e-10,4.1536521289427186e-06,1.3272533496932838e-05,0.0065198210267101318,0.00021083564446065453,0.00044843402055838062,1.0885042955855873e-07,6.2201541541150986e-09,2.5394780329477754e-08,6.0753483535662796e-10,5.4203182625124566e-06,0.0001709150322288956,1.2323150095308376e-07,6.288502701467375e-07,0.00072247031312723336,2.1003644240216366e-05,5.9640477114289818e-08,1.2797291857676692e-10
2.2200256269357744e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442293981234548,0.090459189093899314,0.011740565401541949,0.0,0.0027361000066929079,0.036026948518275495,0.019208595733051448,5.2303368253615587e-05,6.510029100968593e-11,0.0021275946200056731,5.6822679268260042e-11,0.00048822308919564174,2.8195363496875698e-09,3.937216794289487e-06,1.7055280516305893e-09,1.0576574368243036e-10,4.1280092095476821e-06,1.3288448780768824e-05,0.0065184666569594023,0.00020830918662148454,0.00044866605923961231,1.0760204787206441e-07,6.2143921447261821e-09,2.5389197229898513e-08,6.1448558588301033e-10,5.4807426205065248e-06,0.00017273138547010741,1.2324816264662646e-07,6.2944758761624992e-07,0.00072327851647451566,2.1028831026967621e-05,5.9699518071855589e-08,1.281604776667508e-10
2.2223916414038447e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442303153075679,0.090440142447967775,0.011732190347248638,0.0,0.0027364612621366773,0.03606708761871269,0.019227522462171822,5.2281029493261542e-05,6.530221528145883e-11,0.0021271412019738031,5.6805627626274699e-11,0.0004883151631019251,2.8192976067719978e-09,3.927193272240695e-06,1.7075309733376169e-09,1.0586653498377554e-10,4.1024927388014692e-06,1.3304357832590564e-05,0.0065171119968749133,0.00020580742517700457,0.0004488978959633857,1.06365043655369e-07,6.2086357258411762e-09,2.5383636157588965e-08,6.2152730413232281e-10,5.5419332121009392e-06,0.00017457006589215824,1.2326443130916212e-07,6.3004385549695302e-07,0.00072408661000535111,2.1054007951202229e-05,5.9758465266009378e-08,1.2834790381622482e-10
2.224521054425108e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423110024376511,0.090423004937632334,0.011724657877609051,0.0,0.0027367791793570114,0.036103211156352247,0.019244532283808485,5.2260932320695748e-05,6.5484254281624977e-11,0.0021267332897145987,5.6790288476720882e-11,0.00048839799637999902,2.8190830745594518e-09,3.9181692333614439e-06,1.7093318772895428e-09,1.0595711737333192e-10,4.079637090911335e-06,1.331867065332784e-05,0.0065158925513186718,0.00020357701390210763,0.00044910637588649603,1.0526151520895007e-07,6.2034597299912855e-09,2.5378650173382661e-08,6.2794323395652452e-10,5.5976644561688827e-06,0.00017624408547300361,1.2327873972043962e-07,6.3057959736837192e-07,0.0007248137987990068,2.1076658754469051e-05,5.9811437171882919e-08,1.2851647287652761e-10
2.2266504674463713e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423184663097193,0.090405871658712722,0.011717130218050964,0.0,0.0027370903190770341,0.036139333083036934,0.019261519043819238,5.2240842524479926e-05,6.5666584152750788e-11,0.0021263255343482866,5.6774956394287187e-11,0.00048848079815214595,2.818868865193729e-09,3.9091426798290325e-06,1.7111311358525071e-09,1.0604757616406218e-10,4.0568858369235682e-06,1.3332978430760434e-05,0.006514672864632547,0.00020136671164486884,0.00044931469139036697,1.0416728903991383e-07,6.1982882647917309e-09,2.5373682304237801e-08,6.3443396442688722e-10,5.6540247688234952e-06,0.00017793640507716667,1.2329273474086256e-07,6.3111448588767561e-07,0.00072554089587093082,2.1099301576417178e-05,5.9864332395404085e-08,1.2868493279011273e-10
2.2285669391655083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442324853046119,0.090390455322064092,0.01171035943562446,0.0,0.0027373645945995327,0.036171841403483763,0.019276787331408904,5.2222768070816816e-05,6.5830929635209525e-11,0.0021259586898980179,5.6761163661663296e-11,0.00048855529279519402,2.8186763560899759e-09,3.9010167942345317e-06,1.7127490535439606e-09,1.0612888288474026e-10,4.0364997275328978e-06,1.3345851120267899e-05,0.0065135749382143789,0.0001993946689467941,0.00044950203445438228,1.0319047028632134e-07,6.1936378207169596e-09,2.5369226815101161e-08,6.4033999974699046e-10,5.7052900661281929e-06,0.00017947521900486338,1.2330506427369961e-07,6.315951549369148e-07,0.00072619520373647627,2.1119673295059692e-05,5.9911872261215762e-08,1.2883645286953548e-10
2.2304834108846453e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442330925440694,0.090375042406311015,0.011703592546677603,0.0,0.0027376334634894566,0.0362043483514893,0.019292036795164426,5.2204699696538011e-05,6.5995510542473923e-11,0.0021255919748304538,5.6747376837983328e-11,0.00048862976189160523,2.81848411461245e-09,3.8928891750092918e-06,1.7143656234196973e-09,1.0621008853553292e-10,4.0161995912275627e-06,1.3358719728149647e-05,0.0065124768123784984,0.00019743897892463675,0.00044968924376875493,1.0222124327851609e-07,6.1889910481311331e-09,2.5364786192854844e-08,6.4630740363716983e-10,5.7570707182504636e-06,0.00018102900188476817,1.2331714362725932e-07,6.3207513104544517e-07,0.00072684943530662029,2.1140038554293788e-05,5.9959349516997925e-08,1.2898788359691202e-10
2.2323998826037822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423366825808591,0.090359632908251303,0.011696829549941,0.0,0.0027378969654242966,0.036236853894833228,0.019307267370818289,5.2186637451135474e-05,6.6160326786855637e-11,0.0021252253902316592,5.6733596010530354e-11,0.00048870420542841946,2.8182921436476678e-09,3.8847599664129534e-06,1.7159808386891854e-09,1.062911926675715e-10,3.9959860893890568e-06,1.3371584256066243e-05,0.0065113784852670782,0.00019549966787585452,0.00044987631907669263,1.0125963282395868e-07,6.1843479478044635e-09,2.5360360527337235e-08,6.5233653353149655e-10,5.8093693615821843e-06,0.00018259781907053701,1.2332897455393204e-07,6.3255441359812967e-07,0.00072750358964094274,2.116039735674655e-05,6.0006763940356579e-08,1.2913922456797597e-10
2.234316354322919e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423421236065924,0.090344226824618026,0.011690070444147001,0.0,0.0027381551402591645,0.036269358001168032,0.019322478996683483,5.216858138408119e-05,6.6325378279357413e-11,0.0021248589371853622,5.6719821266487956e-11,0.0004887786233925284,2.8181004460734598e-09,3.8766293130874301e-06,1.7175946927862982e-09,1.0637219483446888e-10,3.9758598775534483e-06,1.3384444705694686e-05,0.0065102799550792925,0.00019357675934299911,0.00045006326013019256,1.0030566231621733e-07,6.1797085204952214e-09,2.5355949907096843e-08,6.5842773881346425e-10,5.8621885559070771e-06,0.00018418173342137233,1.2334055881542316e-07,6.3303300211045297e-07,0.00072815766580421797,2.1180749705071075e-05,6.005411531761292e-08,1.2929047540604298e-10
2.236232826042056e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423472477115217,0.090328824152078768,0.011683315228029546,0.0,0.0027384080280190232,0.036301860638026526,0.019337671613713289,5.2150531544825198e-05,6.6490664929702001e-11,0.0021244926167727097,5.6706052692936255e-11,0.00048885301577068037,2.8179090247584744e-09,3.8684973600459262e-06,1.7192071793748654e-09,1.0645309459253658e-10,3.9558216050700223e-06,1.3397301078728379e-05,0.0065091812200730069,0.00019167027406245129,0.00045025006669026704,9.9359353705394076e-08,6.1750727669489389e-09,2.5351554419343001e-08,6.6458136057520905e-10,5.9155307823814719e-06,0.0001857808052438316,1.2335189818243208e-07,6.3351089622944797e-07,0.00072881166286678587,2.120109560194643e-05,6.0101403444007163e-08,1.2944163576228898e-10
2.238149297761193e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423520541439876,0.090313424887234386,0.011676563900323978,0.0,0.0027386556688907414,0.036334361772829352,0.01935284516555905,5.2132487982793369e-05,6.665618664636131e-11,0.0021241264300720241,5.6692290376847768e-11,0.00048892738254948721,2.8177178825616842e-09,3.8603642526614758e-06,1.7208182923540569e-09,1.0653389150100345e-10,3.9358719147577144e-06,1.3410153376877049e-05,0.0065080822785664495,0.00018978022991526024,0.00045043673852716279,9.8420727469599044e-08,6.1704406878976427e-09,2.5347174149897615e-08,6.7079773138268897e-10,5.9693984415713641e-06,0.00018739509223548894,1.2336299443432114e-07,6.3398809573455894e-07,0.00072946557990491781,2.1221435050077522e-05,6.0148628123895382e-08,1.2959270531601781e-10
2.24006576948033e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423565422080447,0.090298029026618251,0.011669816459766898,0.0,0.0027388981032150021,0.036366861372892745,0.019367999598626097,5.21144507473852e-05,6.6821943336586472e-11,0.0021237603781585528,5.6678534405082946e-11,0.00048900172371543001,2.8175270223318832e-09,3.8522301366550963e-06,1.7224280258636018e-09,1.0661458512223595e-10,3.9160114425602717e-06,1.3423001601866728e-05,0.0065069831289398484,0.00018790664188006294,0.00045062327542057896,9.7489802587380163e-08,6.1658122840591114e-09,2.534280918314718e-08,6.7707717504534121e-10,6.0237938515404321e-06,0.00018902464943046978,1.2337384935877826e-07,6.3446460053811573e-07,0.00073011941600118055,2.124176805219503e-05,6.0195789170940243e-08,1.2974368377484706e-10
2.241982241199467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423607112644431,0.090282636566695523,0.011663072905095957,0.0,0.0027391353714780603,0.036399359405436184,0.019383134862127595,5.2096419887971334e-05,6.6987934906438528e-11,0.0021233944621042184,5.6664784864385539e-11,0.00048907603925486516,2.817336446907169e-09,3.8440951580834969e-06,1.7240363742888321e-09,1.0669517502195904e-10,3.896240817200199e-06,1.3435845755439643e-05,0.0065058837696370326,0.00018604952198826276,0.00045080967715987308,9.6566596511315367e-08,6.1611875561360348e-09,2.5338459601995936e-08,6.8342000639277407e-10,6.078719246002152e-06,0.00019066952914701519,1.2338446475147096e-07,6.3494041068579345e-07,0.00073077317024479948,2.1262094611055305e-05,6.0242886408295042e-08,1.2989457087488954e-10
2.2437070657466904e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423641901817235,0.090268786257380607,0.011657007027282158,0.0,0.0027393445295050491,0.036428606267331,0.019396740169628456,5.2080197606753642e-05,6.7137528062811451e-11,0.0021230652546979411,5.6652415847916277e-11,0.00048914290131831927,2.817165174869936e-09,3.8367730608521342e-06,1.7254826991856774e-09,1.0676761689377332e-10,3.8785245869678311e-06,1.344740201404691e-05,0.0065048941657576687,0.00018439220188362743,0.00045097732300230576,9.5742323797042365e-08,6.1570284444809874e-09,2.5334558200936884e-08,6.8918300387521349e-10,6.1286070145407995e-06,0.00019216306266052992,1.2339381529550599e-07,6.3536804603339132e-07,0.0007313614783329372,2.1280383007343356e-05,6.0285219226252136e-08,1.3003029095814904e-10
2.2454318902939136e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423674098473787,0.090254938697033243,0.011650944295095247,0.0,0.0027395495656296108,0.036457851808893743,0.019410329877995961,5.2063980566001409e-05,6.7287311324559655e-11,0.0021227361589791355,5.6640052173837074e-11,0.00048920974260304199,2.8169941378674333e-09,3.8294504904322122e-06,1.7269278940819147e-09,1.0683997409090609e-10,3.8608820832603992e-06,1.3458954977523708e-05,0.0065039043897912345,0.00018274823283264904,0.00045114485906771015,9.4924326718223815e-08,6.1528723113631922e-09,2.5330669386383648e-08,6.9499780936611541e-10,6.178927315995929e-06,0.00019366908176609863,1.234029745990286e-07,6.3579511907660427e-07,0.00073194971873454179,2.1298666188891739e-05,6.0327500107747602e-08,1.3016593669829497e-10
2.247156714841137e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423703699167238,0.090241093882931459,0.01164488470761648,0.0,0.0027397505096347862,0.036487096006058338,0.019423903956239014,5.2047768801635429e-05,6.7437284620855554e-11,0.0021224071757212936,5.6627693905121346e-11,0.00048927656309884758,2.8168233379443236e-09,3.8221275539445295e-06,1.7283719554134691e-09,1.0691224630463793e-10,3.8433137480283616e-06,1.3470504647173574e-05,0.006502914440741598,0.00018111761732080242,0.00045131228522336087,9.4112614730332606e-08,6.1487191572604124e-09,2.5326793215514232e-08,7.0086463287617042e-10,6.2296815965815046e-06,0.0001951876187670499,1.2341194398622735e-07,6.3622163012646726e-07,0.00073253789080090007,2.1316944157762773e-05,6.0369728944257093e-08,1.3030150796264661e-10
2.24888153938836e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423730700843855,0.090227251812306578,0.011638828263927386,0.0,0.0027399473913776351,0.03651633883471541,0.01943746237532849,5.2031562349550624e-05,6.7587447880171188e-11,0.002122078305695072,5.66153411046529e-11,0.00048934336279548131,2.8166527771369275e-09,3.8148043586967204e-06,1.7298148797887288e-09,1.0698443322901075e-10,3.8258200176168788e-06,1.3482051024310493e-05,0.0065019243176581273,0.00017950035580346818,0.00045147960134333246,9.3307196229462866e-08,6.1445689826385027e-09,2.532292974442392e-08,7.0678367801153181e-10,6.28087124298334e-06,0.00019671870406798967,1.234207247856147e-07,6.3664757958164109e-07,0.00073312599388853977,2.133521691603534e-05,6.0411905633891993e-08,1.3043700463746404e-10
2.2506063639355835e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423755100847478,0.090213412482343047,0.011632774963109598,0.0,0.0027401402407839634,0.036545580270717082,0.01945100510822198,5.201536124561433e-05,6.7737801030297979e-11,0.0021217495496681379,5.66029938352223e-11,0.00048941014168262117,2.8164824574729078e-09,3.8074810121747278e-06,1.7312566639909135e-09,1.0705653456096038e-10,3.8084013225606771e-06,1.3493594110258915e-05,0.0065009340196365379,0.00017789644668689199,0.00045164680730859724,9.2508078540429522e-08,6.1404217879509269e-09,2.5319079028100777e-08,7.1275514186310707e-10,6.3324975814727024e-06,0.00019826236615062265,1.2342931832980109e-07,6.370729679280995e-07,0.00073371402735942918,2.1353484465804828e-05,6.045403008148442e-08,1.3057242662793189e-10
2.2523311884828067e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423776896923262,0.090199575890177838,0.011626724804244815,0.0,0.0027403290878429648,0.036574820289882022,0.019464532129886809,5.199916552566431e-05,6.7888343998367157e-11,0.0021214209084050072,5.6590652159523387e-11,0.00048947689974987994,2.816312380970938e-09,3.8001576220339904e-06,1.732697304980289e-09,1.0712855000044922e-10,3.7910580873793434e-06,1.3505133906353664e-05,0.0064999435458196779,0.00017630588631090783,0.00045181390300711463,9.1715267905798346e-08,6.1362775736382637e-09,2.5315241120402229e-08,7.1877921490178698e-10,6.3845618770725699e-06,0.00019981863155119734,1.2343772595526513e-07,6.3749779573885337e-07,0.00073430199058117213,2.1371746809183063e-05,6.0496102198666245e-08,1.3070777385814874e-10
