Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),C2H6X(52)
5.778382028172344e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32293309521560337,0.11287004420050377,0.01812111320483463,0.0,0.00026606711202098438,3.3226784937513774e-05,0.00014971524765321144,6.4778636693500852e-09,5.174777368228424e-20,1.6050700482079551e-05,1.0807504230055183e-18,3.3376600038684286e-08,4.9349683550279834e-15,1.2014009166594681e-07,6.3957473051099944e-15,5.3431441379899728e-17,5.75204285921445e-07,4.1609260768359641e-14,0.0056336666674734175,0.0089837499744708643,1.2953405056510086e-07,6.6819594859548802e-07,1.6014164085775796e-05,1.3330224917247399e-11,5.5892638067521437e-08,1.7042375039684786e-07,1.0165608700694786e-10,1.2881172532277716e-08,1.19133133289887e-10,1.6687897302294328e-11
5.786337565958178e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32292325166203173,0.11286980967167924,0.018115509822051658,0.0,0.00026685231022475375,3.3233729685285852e-05,0.00015010263142854722,6.5125172362643674e-09,5.1967483788013196e-20,1.6081886183852507e-05,1.0920724620468257e-18,3.3370192972304609e-08,4.9687909750997198e-15,1.2057866579547356e-07,6.4111764399779151e-15,5.364947063675588e-17,5.760225224175229e-07,4.1962230769899536e-14,0.0056334819795087736,0.0089937823003102459,1.2968447966365966e-07,6.6876014712945757e-07,1.6009340049664644e-05,1.3338284603414086e-11,5.5878350948709431e-08,1.7042630760482152e-07,1.018963221040647e-10,1.291736596829666e-08,1.1943774773132496e-10,1.677684993886954e-11
5.793497549965429e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32291439714549541,0.11286959815594219,0.01811046855147071,0.0,0.0002675598109360715,3.3239908056170958e-05,0.00015045165136672357,6.5438172200235001e-09,5.2165703480389059e-20,1.6109956734243317e-05,1.1023474838724551e-18,3.336442135822133e-08,4.9993792124322835e-15,1.2097413829139422e-07,6.4250723581174959e-15,5.3846197768490852e-17,5.7675819130519887e-07,4.2281969998725626e-14,0.0056333158212588186,0.0090028066494294359,1.298198034725208e-07,6.692673001511281e-07,1.6005000610894744e-05,1.3345535295259207e-11,5.5865496711871142e-08,1.7042860451532282e-07,1.0211273558239787e-10,1.2949973904606729e-08,1.1971218441676108e-10,1.6857192134607377e-11
5.80065753397268e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32290554706184488,0.11286938622380303,0.018105428960653324,0.0,0.00026826809006266192,3.3246018555326092e-05,0.00015080102595246362,6.5752232926467699e-09,5.2364378784590019e-20,1.6138030485867161e-05,1.1127037389807086e-18,3.3358644846860781e-08,5.0301079621342967e-15,1.2137032689744001e-07,6.4389774552622316e-15,5.4043399903095103e-17,5.7749315566048646e-07,4.2603676040185247e-14,0.0056331497206922989,0.0090118265065061137,1.2995506819315113e-07,6.6977386165940972e-07,1.6000663263514213e-05,1.3352783124425505e-11,5.5852646469658081e-08,1.7043089708896482e-07,1.0232934021980788e-10,1.2982613873142066e-08,1.1998688970293627e-10,1.6937804656896165e-11
5.807817517979931e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32289670140877935,0.11286917387549866,0.018100391048832661,0.0,0.0002689771469956632,3.3252061419427832e-05,0.00015115075501209138,6.6067356451243031e-09,5.2563509998239695e-20,1.6166107402534986e-05,1.1231417409670627e-18,3.3352863515263913e-08,5.0609776258399815e-15,1.2176723171754194e-07,6.4528917242991116e-15,5.4241077580626001e-17,5.7822741574887819e-07,4.2927357921399542e-14,0.0056329836777816904,0.0090208418738549866,1.3009027383374197e-07,6.7027983282239622e-07,1.5996328020054746e-05,1.336002809952277e-11,5.5839800267885914e-08,1.704331853206888e-07,1.0254613590440954e-10,1.3015285844921929e-08,1.2026186343905416e-10,1.7018687982247013e-11
5.814977501987182e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32288786018399979,0.11286896111126574,0.018095354815242378,0.0,0.00026968698112698564,3.3258036884575275e-05,0.00015150083837197801,6.6383544683689171e-09,5.2763097418448337e-20,1.6194187448147686e-05,1.133662005792047e-18,3.3347077439889378e-08,5.0919886054525628e-15,1.2216485285482777e-07,6.4668151581348186e-15,5.4439231340981528e-17,5.7896097184018719e-07,4.3253024695266002e-14,0.0056328176924994944,0.0090298527537889424,1.3022542040251681e-07,6.7078521480534266e-07,1.5991994892936477e-05,1.3367270227642708e-11,5.5826958151178011e-08,1.7043546920598866e-07,1.0276312252688007e-10,1.3047989790936417e-08,1.2053710547438734e-10,1.7099842586938757e-11
5.822137485994433e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32287902338520919,0.11286874793134082,0.018090320259116631,0.0,0.00027039759184931057,3.326394518629014e-05,0.00015185127585854206,6.6700799532156739e-09,5.2963141341814064e-20,1.6222270586695934e-05,1.1442650517859897e-18,3.3341286696616723e-08,5.1231413031429603e-15,1.2256319041162369e-07,6.4807477496956218e-15,5.4637861723900099e-17,5.7969382420852201e-07,4.3580685440471813e-14,0.0056326517648182311,0.0090388591486190682,1.3036050790773342e-07,6.712900087705427e-07,1.5987663894467824e-05,1.3374509515828415e-11,5.5814120163795398e-08,1.7043774874057069e-07,1.0298029997798284e-10,1.3080725682215753e-08,1.2081261565827768e-10,1.7181268947016896e-11
5.829297470001684e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32287019101011216,0.11286853433596024,0.018085287379690052,0.0,0.0002711089785560907,3.3269786559517161e-05,0.00015220206729824875,6.7019122904212572e-09,5.3163642064424631e-20,1.6250356782259981e-05,1.1549513996558538e-18,3.3335491360751042e-08,5.1544361213479015e-15,1.229622444894569e-07,6.4946894919272155e-15,5.4836969268960446e-17,5.8042597313225072e-07,4.3910349261512779e-14,0.0056324858947104511,0.0090478610606546488,1.3049553635768271e-07,6.7179421587726509e-07,1.5983335036846484e-05,1.3381745970880606e-11,5.5801286349635735e-08,1.7044002392039721e-07,1.0319766814882523e-10,1.3113493489831707e-08,1.2108839384013505e-10,1.7262967538291985e-11
5.843617438016186e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32285253952182791,0.1128681058997769,0.018075226647875496,0.0,0.00027253407750067466,3.3281269457403983e-05,0.00015290471134318898,6.765898284538727e-09,5.3566015089193171e-20,1.6306538201202601e-05,1.1765760957880802e-18,3.3323887209625092e-08,5.2174537303626919e-15,1.2376250261036783e-07,6.5226004002819522e-15,5.5236618003021881e-17,5.8188816178037254e-07,4.4575722678274595e-14,0.0056321543271056268,0.0090658514455702697,1.3076541612510427e-07,6.728008741374557e-07,1.5974683792389261e-05,1.3396210409636296e-11,5.577563141520372e-08,1.7044456119928172e-07,1.0363297621249733e-10,1.3179124738635295e-08,1.2164075359573576e-10,1.7427183316488457e-11
5.857937406030688e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32283490570082318,0.11286767580460358,0.018065172613685718,0.0,0.00027396227312374768,3.3292487446264653e-05,0.00015360876911946965,6.8303139751847526e-09,5.3970218851310448e-20,1.6362731419401228e-05,1.198540307619522e-18,3.3312265577626154e-08,5.2810446572404252e-15,1.2456562801388311e-07,6.5505478271487288e-15,5.56381818565966e-17,5.8334754009539652e-07,4.5249218298356501e-14,0.0056318229894658494,0.0090838239269739867,1.3103505977175947e-07,6.7380519880032058e-07,1.5966041254962211e-05,1.3410663598322364e-11,5.5749993692359967e-08,1.704490810108286e-07,1.0406904584576639e-10,1.3244883306884515e-08,1.2219418353784401e-10,1.7592493723259255e-11
5.87225737404519e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32281728952880445,0.11286724405232564,0.018055125271015625,0.0,0.00027539356060061142,3.3303442384914728e-05,0.00015431423924052183,6.8951608855330113e-09,5.4376255701266212e-20,1.6418936152702281e-05,1.2208482869949179e-18,3.3300627046936185e-08,5.3452121308708436e-15,1.2537162148367799e-07,6.5785317167797827e-15,5.6041665140551696e-17,5.8480411045427253e-07,4.5930909888561362e-14,0.0056314918815723106,0.0091017785232751849,1.313044673651469e-07,6.7480719903269277e-07,1.5957407518240503e-05,1.3425105590425458e-11,5.5724373519915725e-08,1.704535833239446e-07,1.0450587617726043e-10,1.3310768964846538e-08,1.2274868246421471e-10,1.775890255648898e-11
5.886577342059693e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32279969098750827,0.11286681064482586,0.018045084613767956,0.0,0.00027682793511883702,3.3314136122967315e-05,0.00015502112032053837,6.9604405374487243e-09,5.4784127981535806e-20,1.647515211836639e-05,1.2435043243783899e-18,3.3288972190938874e-08,5.4099593842334301e-15,1.2618048379085242e-07,6.6065520137254253e-15,5.6447072163185897e-17,5.8625787529898789e-07,4.6620871630242525e-14,0.0056311610032065695,0.0091197152528545086,1.3157363897328307e-07,6.7580688395410038e-07,1.5948782674202535e-05,1.3439536438477526e-11,5.5698771231212715e-08,1.7045806810862839e-07,1.04943466336471e-10,1.3376781483515345e-08,1.2330424917370195e-10,1.7926413610169608e-11
5.900897310074195e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32278211005870128,0.11286637558398446,0.018035050635853308,0.0,0.00027826539187824256,3.3324570500844497e-05,0.0001557294109744759,7.0261544514704442e-09,5.5193838026631265e-20,1.6531379035062039e-05,1.2665127490546117e-18,3.3277301574349266e-08,5.4752896543423227e-15,1.2699221569400137e-07,6.6346086628301546e-15,5.6854407230225234e-17,5.8770883713553594e-07,4.7319178119837549e-14,0.0056308303541505499,0.0091376341340638767,1.318425746646984e-07,6.7680426263700925e-07,1.5940166813154344e-05,1.345395619407634e-11,5.5673187154201145e-08,1.70462535335989e-07,1.053818154537535e-10,1.3442920634608902e-08,1.2386088246626029e-10,1.8095030674355561e-11
5.915217278088697e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32276454672418015,0.11286593887167927,0.018025023331190104,0.0,0.00027970592609087032,3.333474734978914e-05,0.00015643910981805694,7.0923041467925179e-09,5.5605388163150807e-20,1.6587616622859339e-05,1.2898779293239286e-18,3.3265615753337539e-08,5.5412061821930726e-15,1.2780681793928275e-07,6.6627016092291138e-15,5.7263674644818529e-17,5.891569985329242e-07,4.8025904369378651e-14,0.0056304999341865395,0.0091555351852265817,1.321112745084351e-07,6.7779934410705125e-07,1.5931560023752853e-05,1.3468364907899502e-11,5.5647621611483763e-08,1.7046698497811443e-07,1.0582092266030963e-10,1.3509186190566346e-08,1.2441858114294498e-10,1.826475753512038e-11
5.943857214117701e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32272947276533109,0.112865060500176,0.018004988717330771,0.0,0.00028259620778495236,3.3354335740029941e-05,0.00015786272654088029,7.2259169512934851e-09,5.643401797757007e-20,1.6700122699012184e-05,1.3376962260502177e-18,3.3242200680704242e-08,5.6748109947013288e-15,1.2944463637907563e-07,6.7189961758803479e-15,5.8088023716351899e-17,5.9204493059569121e-07,4.9464918277295005e-14,0.0056298397806655099,0.0091912838705621065,1.3264796693158192e-07,6.7978265127802903e-07,1.5914374006406175e-05,1.349714940840039e-11,5.5596547392985902e-08,1.7047583139977871e-07,1.0670140787029775e-10,1.3642095610418081e-08,1.2553716985841966e-10,1.8607555770529327e-11
5.972497150146705e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32269446896593129,0.11286417554528806,0.017984980723693436,0.0,0.00028549874214104271,3.3372915760533307e-05,0.00015929195943017999,7.3612910769638139e-09,5.7270035881164949e-20,1.6812668135186629e-05,1.3869949486659493e-18,3.3218731256084197e-08,5.8107998273359454e-15,1.310939448332869e-07,6.7754352804283668e-15,5.8920153751271078e-17,5.9492169326275696e-07,5.0938521781075968e-14,0.0056291805409090295,0.0092269614548760818,1.3318371680518238e-07,6.8175687674379968e-07,1.5897225299306027e-05,1.3525890327488916e-11,5.5545551052189564e-08,1.7048460716922992e-07,1.0758491503303715e-10,1.3775507936900915e-08,1.2666000575059586e-10,1.8954838523747843e-11
6.001137086175709e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32265953518142576,0.11286328402194765,0.017964999301905937,0.0,0.0002884134912931893,3.3390501732129744e-05,0.00016072679743950501,7.4984386271995907e-09,5.8113460206830614e-20,1.6925250741778524e-05,1.4378104680445658e-18,3.3195211633466975e-08,5.9491987459721527e-15,1.3275474883024927e-07,6.8320184940335543e-15,5.9760099081551857e-17,5.9778730925592543e-07,5.2447329989011036e-14,0.0056285222131884239,0.0092625680837282072,1.3371852469969474e-07,6.8372209104645637e-07,1.5880114554663526e-05,1.3554588038812801e-11,5.5494634984642116e-08,1.7049331209726136e-07,1.0847143722875497e-10,1.3909421375206503e-08,1.277870792675783e-10,1.9306635935706407e-11
6.029777022204713e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32262467126773287,0.11286238594504723,0.017945044403720148,0.0,0.0002913404175687373,3.3407107830116235e-05,0.00016216722953484277,7.6373716822376333e-09,5.8964309165540325e-20,1.7037868351024125e-05,1.4901797980605641e-18,3.3171645841453452e-08,6.0900338750943842e-15,1.3442705370566283e-07,6.8887453921521062e-15,6.0607893997525087e-17,6.0064180221338987e-07,5.3991964705793522e-14,0.005627864795780751,0.0092981039022244621,1.3425239119348752e-07,6.856783640005649e-07,1.586304240045432e-05,1.358324290257158e-11,5.5443801507098663e-08,1.7050194600925576e-07,1.0936096755129214e-10,1.4043834141798108e-08,1.2891838087511821e-10,1.9662978079580597e-11
6.058416958233718e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32258987708124154,0.11286148132943964,0.017925115981011455,0.0,0.00029427948348750903,3.3422748084770928e-05,0.00016361324469467883,7.7781022986190763e-09,5.982260084788921e-20,1.7150518816807688e-05,1.5441406018216888e-18,3.3148037786820467e-08,6.2333313961138365e-15,1.3611086460465884e-07,6.9456155544241689e-15,6.146357274774209e-17,6.0348519666041158e-07,5.5573054447302349e-14,0.0056272082869687941,0.0093335690550187724,1.3478531687274993e-07,6.8762576470068329e-07,1.5846009441096875e-05,1.3611855265919366e-11,5.5393052859618926e-08,1.7051050874463871e-07,1.1025349910808371e-10,1.417874446432285e-08,1.3005390105662375e-10,2.0023894959475354e-11
6.087056894262722e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32255515247880895,0.11286057018993843,0.017905213985778379,0.0,0.00029723065176095922,3.3437436381900144e-05,0.00016506483191005598,7.920642508658497e-09,6.0688353225630663e-20,1.7263200014470048e-05,1.59973119790617e-18,3.3124391257996397e-08,6.3791175456903273e-15,1.3780618648384189e-07,7.0026285645636189e-15,6.2327169538840923e-17,6.0631751798053935e-07,5.7191234455010489e-14,0.0056265526850410186,0.0093689636863146467,1.3531730233140204e-07,6.8956436152859295e-07,1.5829016258115029e-05,1.364042546336173e-11,5.5342391207670756e-08,1.7051900015657139e-07,1.1114902502017757e-10,1.4314150581522526e-08,1.3119363031317038e-10,2.0389416509124357e-11
6.115696830291726e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32252049731775828,0.11285965254131773,0.017885338370142136,0.0,0.00030019388529130796,3.3451186463415687e-05,0.00016652198018463237,8.0650043199199049e-09,6.1561584153201642e-20,1.7375909840618596e-05,1.656990566589369e-18,3.3100709928440923e-08,6.527418614063115e-15,1.3951302411330537e-07,7.0597840102527966e-15,6.3198718535413803e-17,6.0913879238743353e-07,5.8847146709981863e-14,0.0056258979882915523,0.0094042879398668622,1.3584834817100685e-07,6.9149422216081256e-07,1.581206341078119e-05,1.366895381714238e-11,5.5291818644185859e-08,1.705274201116249e-07,1.1204753842222823e-10,1.4450050743145848e-08,1.323375591635105e-10,2.0759572590607481e-11
6.14433676632073e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32248591145587691,0.11285872839831271,0.017865489086346255,0.0,0.00030316914717065375,3.3464011927941162e-05,0.0001679846785347389,8.211199714700719e-09,6.2442311369233422e-20,1.7488646212939095e-05,1.7159583560473753e-18,3.3076997359921248e-08,6.6782609433940098e-15,1.4123138207861589e-07,7.1170814830424856e-15,6.4078253859876064e-17,6.1194904689736349e-07,6.0541439946418188e-14,0.0056252441950201586,0.009439541958983156,1.3637845500068296e-07,6.9341541357577002e-07,1.5795151436739261e-05,1.3697440637613438e-11,5.5241337191504716e-08,1.7053576848935864e-07,1.1294903246249433e-10,1.4586443209860266e-08,1.3348567814408281e-10,2.1134392993089512e-11
6.172976702349734e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32245139475141327,0.11285779777561951,0.017845666086756074,0.0,0.00030615640068006636,3.347592623144623e-05,0.00016945291598943562,8.3592406495236006e-09,6.333055249804917e-20,1.7601407070009279e-05,1.776674888539531e-18,3.3053257005688578e-08,6.8316709261217695e-15,1.429612647827691e-07,7.1745205782547884e-15,6.4965809592336345e-17,6.1474830930235564e-07,6.2274769664761753e-14,0.0056245913035321985,0.0094747258865259341,1.3690762343701861e-07,6.9532800206100953e-07,1.5778280852609615e-05,1.3725886223595276e-11,5.5190948803270915e-08,1.7054404518192256e-07,1.1385350030283496e-10,1.4723326253163327e-08,1.3463797780902043e-10,2.1513907431579703e-11
6.201616638378738e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.322416947063075,0.11285686068789554,0.017825869323858424,0.0,0.00030915560928865916,3.3486942687907719e-05,0.00017092668159056728,8.5091390546353241e-09,6.4226325051149367e-20,1.7714190371113838e-05,1.8391811665764025e-18,3.3029492213563273e-08,6.9876750033256057e-15,1.4470267644811752e-07,7.2321008948877237e-15,6.5861419770468054e-17,6.1753660814393593e-07,6.4047798144379653e-14,0.0056239393121386132,0.0095098398649139902,1.374358541039858e-07,6.9723205322037562e-07,1.5761452154577848e-05,1.3754290862727529e-11,5.5140655366293234e-08,1.7055225009371867e-07,1.1476093511870889e-10,1.4860698155295285e-08,1.3579444873015924e-10,2.1898145545710145e-11
6.230256574407743e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32238256825002692,0.11285591714975954,0.017806098750261106,0.0,0.00031216673665264411,3.3497074469995655e-05,0.00017240596439281825,8.6609068335124307e-09,6.5129646428686482e-20,1.7826994096060906e-05,1.9035188790743257e-18,3.3005706228933686e-08,7.146299663097603e-15,1.4645562111827428e-07,7.2898220355224652e-15,6.6765118389382223e-17,6.2031397268744208e-07,6.5861194455839837e-14,0.0056232882191558876,0.0095448840361242512,1.379631476328562e-07,6.9912763198117731e-07,1.5744665818967872e-05,1.3782654831810777e-11,5.5090458702358905e-08,1.7056038314106815e-07,1.1567133009917215e-10,1.4998557209151171e-08,1.3695508149704547e-10,2.2287136898532245e-11
6.258896510436747e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32234825817188839,0.11285496717579178,0.017786354318692594,0.0,0.00031518974661436919,3.3506334609783255e-05,0.00017389075346376613,8.8145558623739235e-09,6.6040533920927244e-20,1.7939816245000022e-05,1.9697304074930189e-18,3.2981902197669318e-08,7.3075714389251875e-15,1.4822010265999046e-07,7.347683606234223e-15,6.7676939401501184e-17,6.2308043289691162e-07,6.7715634472773975e-14,0.0056226380229060348,0.009579858541693546,1.3848950466211736e-07,7.0101480260130081e-07,1.572792230279856e-05,1.3810978397137359e-11,5.5040360569988042e-08,1.7056844425186823e-07,1.1658467844687422e-10,1.5136901718193568e-08,1.3811986671694222e-10,2.2680910975331722e-11
6.287536446465751e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32231401668873061,0.11285401078053427,0.017766635982001497,0.0,0.00031822460320134026,3.3514735999479337e-05,0.00017538103788393515,8.9700979897011316e-09,6.695900470970305e-20,1.8052654838241621e-05,2.0378588319535221e-18,3.2958083168948695e-08,7.4715169080842767e-15,1.4999612476500695e-07,7.4056852165063345e-15,6.8596916716433752e-17,6.2583601941054703e-07,6.9611800883322528e-14,0.0056219887217165507,0.0096147635227203446,1.3901492583738969e-07,7.0289362867625929e-07,1.5711222044324441e-05,1.3839261814812223e-11,5.4990362666136893e-08,1.7057643336525454e-07,1.1750097337805444e-10,1.5275729996365405e-08,1.39288795014836e-10,2.3079497182462689e-11
6.316176382494755e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32227984366107554,0.11285304797849072,0.017746943693156249,0.0,0.00032127127062522815,3.3522291392182202e-05,0.00017687680674684841,9.127545035764639e-09,6.7885075869847528e-20,1.8165507916078045e-05,2.1079479373363431e-18,3.2934252098005123e-08,7.6381626900428878e-15,1.5178369095188056e-07,7.4638264791467991e-15,6.952508420085171e-17,6.2858076351674272e-07,7.1550383201165371e-14,0.0056213403139203982,0.009649599119866549,1.3953941181134409e-07,7.0476417314619721e-07,1.5694565463561289e-05,1.3867505331064933e-11,5.494046662785861e-08,1.7058435043128553e-07,1.1842020812253924e-10,1.5415040368003151e-08,1.4046185703344297e-10,2.3482924846200575e-11
6.344816318523759e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3222457389498925,0.1128520787841269,0.017727277405244653,0.0,0.00032432971328086161,3.3529013402653692e-05,0.00017837804915907916,9.2869087921581919e-09,6.8818764370622769e-20,1.8278373538606063e-05,2.1800422193604122e-18,3.2910411848793271e-08,7.8075354448748676e-15,1.5358280456778523e-07,7.5221070102070744e-15,7.0461475678367385e-17,6.3131469713066071e-07,7.3532077776144646e-14,0.0056206927978559706,0.0096843654733592792,1.4006296324362118e-07,7.0662649830286269e-07,1.5677952962797428e-05,1.3895709182552913e-11,5.4890674033920361e-08,1.7059219541063534e-07,1.1934237592373736e-10,1.5554831167750304e-08,1.4163904343321394e-10,2.3891223211613421e-11
6.373456254552763e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32221170241659608,0.11285110321187077,0.017707637071473471,0.0,0.0003273998957452065,3.3534914508112441e-05,0.00017988475424030186,9.4482010213393829e-09,6.9760087077133395e-20,1.8391249785550808e-05,2.25418689064245e-18,3.2886565196579485e-08,7.979661871683772e-15,1.5539346879028963e-07,7.5805264289034589e-15,7.1406124929412424e-17,6.3403785277133623e-07,7.5557587804484246e-14,0.0056200461718670736,0.0097190627229926819,1.4058558080075072e-07,7.084806657965298e-07,1.5661384927090919e-05,1.3923873596655986e-11,5.4840986406375614e-08,1.7059996827429274e-07,1.2026747003863615e-10,1.5695100740471218e-08,1.4282034489233933e-10,2.4304421441451196e-11
6.402096190581767e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32217773392304438,0.11285012127611241,0.017688022645168052,0.0,0.00033048178277633348,3.3540007049045139e-05,0.00018139691112334177,9.6114334561772616e-09,7.0709060751728817e-20,1.8504134756091178e-05,2.3304278867355586e-18,3.2862714830457852e-08,8.1545687070372591e-15,1.5721568662911085e-07,7.6390843575411666e-15,7.2359065691117775e-17,6.3675026353931158e-07,7.7627623338606261e-14,0.0056194004343028854,0.0097536910081297296,1.4110726515607157e-07,7.1032673664286847e-07,1.5644861724752865e-05,1.3951998791762118e-11,5.4791405212091198e-08,1.7060766900326413e-07,1.2119548373779673e-10,1.583584744116529e-08,1.4400575210675361e-10,2.4722548615053311e-11
6.430736126610772e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32214383333153651,0.1128491329912045,0.01766843407977188,0.0,0.00033357533931237411,3.3544303230034692e-05,0.00018291450895422415,9.7766177995067251e-09,7.1665702055393587e-20,1.8617026568686732e-05,2.4088118721460573e-18,3.2838863355793436e-08,8.332282723412139e-15,1.5904946092784435e-07,7.697780421440812e-15,7.332033165719515e-17,6.3945196309478669e-07,7.9742901296546393e-14,0.0056187555835179367,0.0097882504677040232,1.4162801698965284e-07,7.1216477122976397e-07,1.5628383707817273e-05,1.3980084977545102e-11,5.4741931864234614e-08,1.7061529758828846e-07,1.2212641030534926e-10,1.5977069634881532e-08,1.4519525579013916e-10,2.5145633727274266e-11
