Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
1.4202530578036994e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4409895660239627,0.09699981575986663,0.014836995627148235,5.682473785988315e-06,0.000188873723809205,0.024666988906934407,0.012238927716630162,6.0524786094527585e-05,1.8468314953157342e-11,0.0022989695813474716,6.40513032165789e-11,0.00046027705412966623,2.9721255773278533e-09,7.86473233016745e-06,1.0243837820065491e-09,6.869719359476907e-11,1.8868568214031795e-05,7.448177969886694e-06,0.006939264618918038,0.003490041009066747,0.0003778102735756712,1.7365581758514275e-07,8.485937958504229e-09,9.66224860257805e-09,8.564772591405614e-12,1.3159793952635715e-07,1.4499065674120745e-05,3.561286028267331e-06,0.0004913362814169556,1.1786630854512264e-05,7.094867653150164e-09,3.776059052475217e-08,2.0722953332986551e-10,9.403427762260166e-06,8.47097356356303e-09,2.357657492288318e-10,7.041024810861342e-11,8.295452667854482e-07,2.0930326177519308e-12,1.9943995917434886e-13,1.1136241582574819e-14,1.625201726266197e-20
1.423175501548044e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44099299812719533,0.09697316216033415,0.01482384719442871,5.707183412297434e-06,0.00018936503768846795,0.024722785448153414,0.012267781243574251,6.050516914042147e-05,1.858956485433586e-11,0.002298497266376283,6.404870608834928e-11,0.0004604283062147565,2.972268265990111e-09,7.867364869082321e-06,1.0271368897449091e-09,6.886827675420793e-11,1.8857909268354897e-05,7.4697752787570776e-06,0.006937410106774932,0.0034869485728566767,0.0003781833807521096,1.736719152735839e-07,8.476675935679956e-09,9.659850132068979e-09,8.575725833675895e-12,1.3185213591604535e-07,1.4512882121036914e-05,3.569420995493815e-06,0.0004924532126284339,1.1820809479309558e-05,7.0934652496393414e-09,3.784990687457253e-08,2.079064022882519e-10,9.398247308054503e-06,8.49301584591711e-09,2.36095169747571e-10,7.05617422264849e-11,8.320217102147571e-07,2.0991180732426897e-12,2.003729365489194e-13,1.1188341471560898e-14,1.6370019598677995e-20
1.4260979452923886e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44099644568573926,0.0969465163871334,0.014810710125451019,5.731921543484556e-06,0.000189856310685269,0.024778567864007086,0.01229662770412607,6.048543170425934e-05,1.8711317456073165e-11,0.002298023633848417,6.404587054765316e-11,0.00046057938563446416,2.9724052539063937e-09,7.869947608683582e-06,1.0298906056246698e-09,6.90392499384058e-11,1.8847237516025613e-05,7.4913660918925905e-06,0.006935556370445213,0.003483840527506288,0.00037855603577800816,1.7368671714634174e-07,8.467418644759618e-09,9.657444706238242e-09,8.586711796799667e-12,1.3210713952957927e-07,1.4526778482964828e-05,3.5775541420463125e-06,0.0004935698970589531,1.1854977825196783e-05,7.092059005752488e-09,3.793920413752296e-08,2.0858383305417875e-10,9.393064511926301e-06,8.515056618402178e-09,2.3642245305624977e-10,7.071308695965155e-11,8.344975277916048e-07,2.1052018715695897e-12,2.013074091810892e-13,1.1240524870599084e-14,1.6488499491370895e-20
1.4290203890367332e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44099990865631367,0.09691987844405987,0.014797584409854058,5.75668792733051e-06,0.0001903475407318164,0.024834336124694115,0.012325467078428149,6.046557514840376e-05,1.883357349089877e-11,0.002297548697694159,6.404279907748073e-11,0.00046073029272846816,2.9725366000381577e-09,7.872480775984318e-06,1.032644925440941e-09,6.921011295642749e-11,1.883655303110104e-05,7.512950362528022e-06,0.006933703409313691,0.003480716915850485,0.00037892823995513817,1.737002242443994e-07,8.45816613980553e-09,9.655032387598005e-09,8.597730720807072e-12,1.3236295520724697e-07,1.45407550596749e-05,3.585685463480687e-06,0.0004946863341725751,1.1889135818158643e-05,7.090648963538836e-09,3.802848225743439e-08,2.0926182399406012e-10,9.387879393257388e-06,8.537095789951514e-09,2.3674759490263797e-10,7.086428236601923e-11,8.369727138347234e-07,2.1112839999807868e-12,2.0224336836851427e-13,1.1292791293703813e-14,1.6607456634047103e-20
1.4319428327810778e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44100338699583613,0.09689324833489464,0.014784470037289674,5.781482311222183e-06,0.0001908387257599582,0.024890090200691953,0.012354299346802763,6.044560082107413e-05,1.8956333689246793e-11,0.0022970724716991193,6.403949413668459e-11,0.0004608810278360213,2.972662362743576e-09,7.874964597270014e-06,1.0353998450092528e-09,6.938086561975367e-11,1.882585588745689e-05,7.534528044392775e-06,0.006931851222768377,0.0034775777805206203,0.00037929999457900134,1.737124375971658e-07,8.448918474687653e-09,9.652613238067717e-09,8.608782847255168e-12,1.326195878184043e-07,1.4554812153541567e-05,3.5938149554073165e-06,0.0004958025234386637,1.192328338495973e-05,7.0892351646008226e-09,3.811774117870816e-08,2.0994037352926213e-10,9.38269197136548e-06,8.559133269328709e-09,2.3707059102660365e-10,7.10153284967845e-11,8.394472627233707e-07,2.1173644458545027e-12,2.0318080538307368e-13,1.1345140253446069e-14,1.6726890708133433e-20
1.4348652765254224e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441006880661421,0.09686662606340467,0.014771366997422626,5.806304442154943e-06,0.00019132986370119608,0.024945830062754134,0.012383124489750107,6.042551005649202e-05,1.9079598779458512e-11,0.0022965949695058357,6.403595816019004e-11,0.00046103159129594405,2.9727825997847764e-09,7.877399298098567e-06,1.0381553601654106e-09,6.955150774225338e-11,1.88151461587874e-05,7.556099091703757e-06,0.006929999810200454,0.0034744231639463412,0.00037967130093885266,1.7372335824252075e-07,8.439675702151577e-09,9.650187318948005e-09,8.61986841840633e-12,1.3287704226065652e-07,1.4568950069564565e-05,3.601942613467734e-06,0.0004969184643318304,1.1957420453138764e-05,7.087817650105392e-09,3.8206980846237206e-08,2.1061948004237535e-10,9.377502265504417e-06,8.581168965401424e-09,2.3739143721204254e-10,7.116622541047125e-11,8.419211688967155e-07,2.123443196710026e-12,2.0411971147184863e-13,1.1397571261015446e-14,1.6846801385588773e-20
1.4374954758953325e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44101003802894273,0.09684267272337796,0.01475958394246682,5.828667874292617e-06,0.00019177184587912543,0.02499598376174327,0.01240906101018778,6.0407329906085414e-05,1.919096964348159e-11,0.002296164137543888,6.403258023917227e-11,0.0004611669519308329,2.972886135942761e-09,7.87954871669075e-06,1.0406358296080683e-09,6.970499098816211e-11,1.8805496703550154e-05,7.57550732428988e-06,0.006928334200139333,0.0034715708074725482,0.00038000509445756427,1.7373208241787207e-07,8.431361432861569e-09,9.647998253919622e-09,8.629874228630657e-12,1.3310945799542533e-07,1.4581743551142628e-05,3.6092559341920892e-06,0.0004979225983467877,1.1988134778905944e-05,7.0865387439369905e-09,3.828728003992206e-08,2.112311507754614e-10,9.372829593297825e-06,8.600999491850632e-09,2.3767835712061834e-10,7.130190510317731e-11,8.441471303829096e-07,2.1289126130331276e-12,2.0496597575579507e-13,1.1444828913595522e-14,1.6955128211809453e-20
1.4401256752652425e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410132077450052,0.09681872573763387,0.014747810051118486,5.851053391297612e-06,0.00019221378673251512,0.025046125903039198,0.012434991729408807,6.03890574642259e-05,1.9302750586194128e-11,0.0022957322925442835,6.402901887409884e-11,0.0004613021740516092,2.9729852839005745e-09,7.881658693232162e-06,1.0431167751127263e-09,6.985838441476677e-11,1.8795837167454865e-05,7.594910113497415e-06,0.00692666921606986,0.0034687059760477937,0.00038033852685287744,1.7373976109066135e-07,8.42305120628285e-09,9.645803798550091e-09,8.639907504482158e-12,1.3334254701573862e-07,1.4594602973943705e-05,3.616567762869153e-06,0.0004989265303826032,1.2018840490964024e-05,7.085256890568414e-09,3.836756355442459e-08,2.1184327020323699e-10,9.368155100566768e-06,8.620828433483116e-09,2.379635291245069e-10,7.143746401904291e-11,8.463725628427679e-07,2.1343806374762165e-12,2.0581341646327254e-13,1.1492152269515861e-14,1.7063840557844697e-20
1.4427558746351525e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410163897787464,0.09679478510888882,0.014736045315869941,5.873460807925618e-06,0.00019265568475276446,0.025096256465884408,0.012460916633560363,6.037069367504892e-05,1.9414942134218013e-11,0.0022952994441614006,6.402527579114769e-11,0.0004614372579043511,2.973080084550686e-09,7.883729390643184e-06,1.045598193685205e-09,7.001168789123202e-11,1.878616760384715e-05,7.6143074269461245e-06,0.006925004857554648,0.003465828700191565,0.00038067159905186824,1.7374639501344136e-07,8.414745059549152e-09,9.643603996302765e-09,8.64996842498862e-12,1.3357631295303446e-07,1.460752856584716e-05,3.623878096408559e-06,0.0004999302600669668,1.2049537538063909e-05,7.0839721191189855e-09,3.8447831350649515e-08,2.1245583716742932e-10,9.363478801215428e-06,8.640655723790815e-09,2.382469501853637e-10,7.157290220076768e-11,8.485974623444995e-07,2.139847261214892e-12,2.0666202716130784e-13,1.1539540969523545e-14,1.7172938162286048e-20
1.4453860740050626e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441019584099429,0.09677085083984986,0.014724289729221888,5.895889938681383e-06,0.00019309753843107898,0.025146375429696062,0.012486835708901956,6.035223947386038e-05,1.9527544812808198e-11,0.002294865601959616,6.402135270131523e-11,0.0004615722037348386,2.9731705784085004e-09,7.88576097136712e-06,1.0480800823442546e-09,7.016490128822279e-11,1.8776488065953264e-05,7.633699232563604e-06,0.006923341124158303,0.0034629390102955595,0.00038100431197762066,1.7375198494258636e-07,8.406443029018583e-09,9.641398890251668e-09,8.660057169665697e-12,1.3381075945812307e-07,1.4620520556506123e-05,3.6311869317374703e-06,0.0005009337870308854,1.2080225869445129e-05,7.082684458438042e-09,3.852808338981073e-08,2.1306885049046358e-10,9.358800709106587e-06,8.660481296334878e-09,2.38528617291775e-10,7.170821969515053e-11,8.508218249941202e-07,2.1453124755123924e-12,2.0751180140084712e-13,1.1586994653469083e-14,1.7282420757336404e-20
1.4480162733749726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410227906764389,0.0967469229332146,0.014712543283683403,5.918340597820123e-06,0.000193539346258478,0.02519648277406449,0.01251274894180437,6.033369578721882e-05,1.9640559145854214e-11,0.0022944307754141973,6.401725130053751e-11,0.00046170701178854914,2.973256805615439e-09,7.887753597370288e-06,1.050562438121466e-09,7.031802447788868e-11,1.8766798606880007e-05,7.653085498583876e-06,0.006921678015447388,0.003460036936624751,0.00038133666654926177,1.7375653162511704e-07,8.398145150972918e-09,9.63918852310813e-09,8.670173919136653e-12,1.3404589020210546e-07,1.4633579177359178e-05,3.638494265817331e-06,0.0005019371109086509,1.2110905434829981e-05,7.081393937100974e-09,3.8608319633479705e-08,2.136823090386448e-10,9.354120838061773e-06,8.680305084551792e-09,2.3880852742310625e-10,7.184341654347737e-11,8.530456469351028e-07,2.150776271710849e-12,2.083627327162113e-13,1.1634512960271173e-14,1.7392288067204622e-20
1.4506464727448826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410260094792849,0.09672300139167124,0.014700805971771914,5.940812599348892e-06,0.00019398110672580275,0.025246578478751707,0.01253865631874866,6.03150635330167e-05,1.9753985655881637e-11,0.00229399497391218,6.401297326981033e-11,0.00046184168231065584,2.9733388059443623e-09,7.889707430142168e-06,1.0530452580611887e-09,7.04710573338488e-11,1.875709927961462e-05,7.672466193543547e-06,0.006920015530990423,0.0034571225093184142,0.00038166866368197244,1.737600358116433e-07,8.389851461321291e-09,9.636972937208179e-09,8.680318854771586e-12,1.3428170887585863e-07,1.4646704661643618e-05,3.6458000956375354e-06,0.000502940231337813,1.2141576184420206e-05,7.080100583406969e-09,3.868854004354924e-08,2.1429621166592438e-10,9.34943920186135e-06,8.700127021881592e-09,2.3908667757729205e-10,7.197849278939e-11,8.552689243480361e-07,2.1562386412394183e-12,2.0921481462565674e-13,1.1682095527953209e-14,1.75025398096159e-20
1.4530136521778018e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44102891682983303,0.09670147744865004,0.014690250194125027,5.961055494546215e-06,0.00019437864940607458,0.02529165464445328,0.012561967940069006,6.029821953068873e-05,1.9856422356994756e-11,0.00229360192666045,6.40089734009468e-11,0.00046196276839341753,2.9734090248361157e-09,7.89143284451102e-06,1.0552801904332554e-09,7.060870956561307e-11,1.8748361491469053e-05,7.689904029987177e-06,0.006918519828361211,0.0034544889871939697,0.0003819671562443626,1.7376229886932194e-07,8.38239075063183e-09,9.634974482544542e-09,8.68947354623332e-12,1.3449453692871773e-07,1.4658574959963718e-05,3.6523740538551096e-06,0.0005038428654785376,1.2169172280772085e-05,7.078934166599372e-09,3.8760724843623206e-08,2.148491027513287e-10,9.34522423142932e-06,8.717965128041838e-09,2.393355054797672e-10,7.209995833581295e-11,8.57269405321089e-07,2.1611535469972184e-12,2.0998266673215763e-13,1.1724974482033333e-14,1.760209482924388e-20
1.455380831610721e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410318340366512,0.0966799586654695,0.014679701803218807,5.981315390289716e-06,0.00019477615140171833,0.02533672135124362,0.012585274797499442,6.0281305182275556e-05,1.99591937226073e-11,0.0022932081039472602,6.40048330160698e-11,0.0004620837434522151,2.9734758803546713e-09,7.893127083837303e-06,1.0575154942562746e-09,7.0746288435793e-11,1.873961579136969e-05,7.70733730611284e-06,0.006917024630717901,0.0034518455047331527,0.0003822653606810037,1.7376371866186816e-07,8.37493348624536e-09,9.632971865014593e-09,8.698651348941787e-12,1.3470792792964673e-07,1.4670499780642642e-05,3.6589467890285052e-06,0.0005047453342752236,1.219676116074234e-05,7.077765498559704e-09,3.883289676051451e-08,2.1540235176417018e-10,9.341007852338243e-06,8.735801632640865e-09,2.395829032258123e-10,7.22213262663194e-11,8.592694394297205e-07,2.1660672841456525e-12,2.1075144080892032e-13,1.176790492835979e-14,1.770196078983877e-20
1.4577480110436402e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410347610777618,0.09665844504406976,0.01466916079361574,6.00159215048047e-06,0.0001951736116122181,0.02538177858472014,0.012608576881409806,6.02643211392348e-05,2.006230013081245e-11,0.0022928135124359083,6.400055331005871e-11,0.00046220460766513335,2.9735394007393997e-09,7.894790264856778e-06,1.0597511674017471e-09,7.088379385525069e-11,1.8730862217695436e-05,7.72476599960257e-06,0.006915529937749902,0.0034491920836504327,0.00038256327765097165,1.73764295730133e-07,8.367479693840597e-09,9.630965114732455e-09,8.70785239707005e-12,1.349218846118607e-07,1.4682479297497703e-05,3.665518299024654e-06,0.0005056476374702962,1.2224342789005834e-05,7.0765945993620304e-09,3.890505576713105e-08,2.1595595790271824e-10,9.336790074548956e-06,8.753636487037805e-09,2.3982886863656235e-10,7.234259660938162e-11,8.612690239653417e-07,2.170979846604607e-12,2.1152113209706974e-13,1.1810886601168654e-14,1.780213747055603e-20
1.4601151904765594e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410376979312653,0.09663693658638466,0.014658627159883735,6.021885638860193e-06,0.00019557102893696048,0.025426826330589365,0.012631874182239829,6.0247268047536926e-05,2.01657419588121e-11,0.0022924181587339497,6.399613546828656e-11,0.00046232536121004877,2.9735996139953947e-09,7.896422503992777e-06,1.0619872077493368e-09,7.102122573577529e-11,1.8722100808746494e-05,7.742190088328609e-06,0.006914035749147851,0.003446528745580336,0.0003828609078108021,1.7376403062845728e-07,8.360029397808029e-09,9.628954261547626e-09,8.717076824483967e-12,1.3513640972135864e-07,1.4694513685559326e-05,3.672088581701335e-06,0.0005065497748082449,1.225191713054282e-05,7.0754214889260286e-09,3.897720183651924e-08,2.165099202961134e-10,9.33257090799556e-06,8.771469642839838e-09,2.400733995857975e-10,7.246376940508685e-11,8.632681562428745e-07,2.1758912283544995e-12,2.1229173582794236e-13,1.1853919234154243e-14,1.790262464775854e-20
1.4624823699094786e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410406445753391,0.09661543329434193,0.014648100896596137,6.042195719012032e-06,0.00019596840227523922,0.02547186457466598,0.012655166690498557,6.0230146547711125e-05,2.0269519582917682e-11,0.0022920220493936982,6.399158066668878e-11,0.0004624460042646281,2.9736565478940916e-09,7.898023917356351e-06,1.0642236131868184e-09,7.115858399007462e-11,1.8713331602744285e-05,7.759609550354588e-06,0.0069125420646035975,0.003443855512078052,0.00038315825181452825,1.7376292389873447e-07,8.352582622701214e-09,9.626939335094178e-09,8.726324766041618e-12,1.3535150601849506e-07,1.47066031210772e-05,3.6786576349418e-06,0.0005074517460356087,1.2279484150633698e-05,7.074246187002016e-09,3.904933494196694e-08,2.170642381307372e-10,9.328350362585508e-06,8.789301051499949e-09,2.4031649392620635e-10,7.258484468573057e-11,8.652668336005579e-07,2.1808014234204568e-12,2.1306324722191294e-13,1.1897002560393749e-14,1.8003422091818703e-20
1.4645957011147193e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44104328348566485,0.09659624030779689,0.014638709656622966,6.060341722661669e-06,0.00019632312459481148,0.025512065031970427,0.01267595733292459,6.0214803818851815e-05,2.036245246780261e-11,0.002291667784324289,6.398739954036907e-11,0.00046255361676242747,2.973704628126842e-09,7.899427650434266e-06,1.0662205009008934e-09,7.128115013806543e-11,1.870549621979209e-05,7.775157082042868e-06,0.00691120898330793,0.0034414606038928037,0.00038342346842308063,1.7376122520347755e-07,8.345937409315719e-09,9.62513706494652e-09,8.734600967527731e-12,1.355440209777089e-07,1.4717442780752325e-05,3.6845212049310195e-06,0.0005082568524020143,1.2304088763854676e-05,7.073195084806702e-09,3.911372176510116e-08,2.175594124779148e-10,9.324581257094225e-06,8.805218765085018e-09,2.405323041232018e-10,7.269285390141883e-11,8.670507931233217e-07,2.185184058508784e-12,2.1375278734987514e-13,1.1935508390598928e-14,1.809367231465508e-20
1.46670903231996e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410459301665801,0.0965770514413004,0.014629324282914621,6.07850074425606e-06,0.00019667781019530966,0.025552257894926832,0.012696744141375015,6.0199407521519206e-05,2.0455653556859382e-11,0.002291312926757393,6.398311100715809e-11,0.000462661141464064,2.973750136023826e-09,7.900806989040232e-06,1.0682176764322892e-09,7.14036574742832e-11,1.869765467987077e-05,7.790700893443868e-06,0.006909876303297425,0.0034390578411329846,0.00038368845793886785,1.737588565326614e-07,8.339295038944867e-09,9.623331592498322e-09,8.742896115080383e-12,1.3573699538246944e-07,1.4728326583265145e-05,3.6903837918775554e-06,0.0005090618259959085,1.2328687489958032e-05,7.0721422653540995e-09,3.917809821577285e-08,2.1805486887305523e-10,9.320811067506184e-06,8.821135012901366e-09,2.4074696608996865e-10,7.280078544710267e-11,8.688343860974409e-07,2.1895657388842297e-12,2.1444304367655602e-13,1.1974054220750687e-14,1.8184169472939108e-20
1.4688223635252006e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410485846027111,0.09655786669621158,0.014619944771620656,6.096672686409736e-06,0.00019703245829334862,0.025592443153657024,0.012717527109234352,6.018395810066896e-05,2.0549123116059596e-11,0.0022909574812456294,6.397871588499893e-11,0.00046276857849552726,2.9737930908835e-09,7.902162015163412e-06,1.0702151382942426e-09,7.152610593843813e-11,1.8689807010017602e-05,7.80624096932655e-06,0.006908544024355223,0.003436647238978266,0.0003839532208222414,1.737558182731766e-07,8.332655527983381e-09,9.621522938361466e-09,8.751210305396411e-12,1.359304312248816e-07,1.473925465652255e-05,3.69624539429258e-06,0.0005098666666410162,1.2353280304838455e-05,7.071087742376264e-09,3.924246427535202e-08,2.1855060672461824e-10,9.317039800817472e-06,8.837049760495698e-09,2.409604783302189e-10,7.290863934955685e-11,8.706176106752875e-07,2.1939464603998267e-12,2.151340127801813e-13,1.2012639859756787e-14,1.82749133944368e-20
1.4709356947304413e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410512467787318,0.09653868607388554,0.014610571118894005,6.1148574516384354e-06,0.0001973870681054954,0.02563262079834959,0.012738306229929764,6.016845599790884e-05,2.064286141081134e-11,0.0022906014523076932,6.397421498600387e-11,0.0004628759279826694,2.9738335118623814e-09,7.903492810594931e-06,1.0722128850050291e-09,7.164849547080409e-11,1.868195323721962e-05,7.821777294578527e-06,0.006907212146265211,0.0034342288125593016,0.00038421775753199233,1.737521108058571e-07,8.32601889395306e-09,9.619711123030995e-09,8.759543636426501e-12,1.3612433050641372e-07,1.4750227129224961e-05,3.7021060107313906e-06,0.0005106713741623245,1.2377867184574687e-05,7.070031529468899e-09,3.930681992540258e-08,2.1904662548742018e-10,9.31326746400739e-06,8.852962973156222e-09,2.4117283931494886e-10,7.301641562730388e-11,8.724004650235886e-07,2.198326218940261e-12,2.1582569123191958e-13,1.205126511613003e-14,1.8365903903107047e-20
1.473049025935682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410539166793635,0.09651950957567346,0.014601203320891045,6.133054942359548e-06,0.00019774163884827094,0.02567279081925946,0.012759081496930816,6.015290165152385e-05,2.073686870595979e-11,0.0022902448444286202,6.396960911649225e-11,0.00046298319005120403,2.973871417975885e-09,7.90479945692799e-06,1.0742109150879382e-09,7.177082601221376e-11,1.8674093388413594e-05,7.837309854202495e-06,0.00690588066881201,0.0034318025769580355,0.00038448206852534215,1.737477345238353e-07,8.319385153534565e-09,9.617896166836953e-09,8.767896205845267e-12,1.3631869523686916e-07,1.4761244130872339e-05,3.707965639743408e-06,0.0005114759483860744,1.2402448105430851e-05,7.06897364013249e-09,3.9371165147563395e-08,2.1954292455671836e-10,9.309494064038491e-06,8.868874616361503e-09,2.4138404755589827e-10,7.312411430838105e-11,8.741829473233181e-07,2.2027050104297886e-12,2.1651807559697454e-13,1.2089929798054987e-14,1.8457140821575917e-20
1.4749510240203985e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410563261818846,0.09650225425451356,0.014592777305303114,6.149443483573642e-06,0.0001980607184648762,0.02570893731174291,0.012777775936959604,6.013885843106283e-05,2.0821705485373926e-11,0.002289923406022753,6.396537474592523e-11,0.00046307965127376623,2.973903398869258e-09,7.905954858425899e-06,1.0760093832292362e-09,7.188087301375987e-11,1.8667014351723985e-05,7.851285925949626e-06,0.0069046826814711795,0.0034296123004922655,0.0003847197558084833,1.7374322435251014e-07,8.313417274162638e-09,9.616260037506889e-09,8.775430047832413e-12,1.3649402312180133e-07,1.4771197612281827e-05,3.7132384603929712e-06,0.0005121999510754283,1.242456581988888e-05,7.068020117484953e-09,3.9429066916562517e-08,2.1998983289306786e-10,9.306097100806762e-06,8.883193724907176e-09,2.4157314815677317e-10,7.322097679937596e-11,8.757868617995194e-07,2.2066450925926886e-12,2.1714182223725638e-13,1.2124761561799291e-14,1.8539464579154985e-20
1.4768530221051151e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44105874191793126,0.09648500227595666,0.014584356026133564,6.165842182040049e-06,0.00019837976522942222,0.025745077614110577,0.012796467245538755,6.012477356048553e-05,2.090676056145864e-11,0.0022896015055031225,6.396105657742191e-11,0.0004631760418804207,2.9739333716721876e-09,7.907090824287097e-06,1.0778080786403375e-09,7.199087214280008e-11,1.8659930434811888e-05,7.865258924713393e-06,0.0069034850183163155,0.003427415721692805,0.00038495726096157923,1.7373817303411956e-07,8.307451763765121e-09,9.614621395061067e-09,8.782979624146436e-12,1.366697311342992e-07,1.4781187363222166e-05,3.7185104790083078e-06,0.0005129238455291008,1.2446678671528785e-05,7.067065257497656e-09,3.9486960210996e-08,2.204369673938454e-10,9.302699287094676e-06,8.897511509008542e-09,2.4176131274000005e-10,7.33177764750316e-11,8.77390472148208e-07,2.2105843852331234e-12,2.1776613536634053e-13,1.2159624964202354e-14,1.862198764800763e-20
1.4787550201898318e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410611638764625,0.09646775364097947,0.014575939480587453,6.182250966418517e-06,0.0001986987785706677,0.025781211719394324,0.012815155417994412,6.011064735249743e-05,2.0992034126118478e-11,0.0022892791460704495,6.395665518690514e-11,0.00046327236196252173,2.97396134995569e-09,7.90820741358217e-06,1.079607000255029e-09,7.210082335734451e-11,1.865284165720958e-05,7.879228839799144e-06,0.006902287679191915,0.0034252128514544746,0.0003851945843147401,1.7373258085122438e-07,8.301488633970873e-09,9.612980254028723e-09,8.79054500667833e-12,1.3684582075872816e-07,1.479121347977681e-05,3.72378169454611e-06,0.0005136476316229912,1.2468786643424314e-05,7.0661090698115185e-09,3.954484501772932e-08,2.2088432763175362e-10,9.299300627943255e-06,8.91182794350432e-09,2.4194854023001555e-10,7.341451335508006e-11,8.789937770724978e-07,2.214522885442348e-12,2.1839101246666087e-13,1.2194519864669198e-14,1.8704709892480608e-20
1.4806570182745484e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44106359204646783,0.09645050835055623,0.01456752766587206,6.198669765305394e-06,0.0001990177579173479,0.025817339620668407,0.012833840449679737,6.0096480117685614e-05,2.107752637088989e-11,0.002288956330904034,6.39521711465914e-11,0.00046336861161133067,2.9739873471997827e-09,7.90930468525211e-06,1.0814061470103173e-09,7.221072661575884e-11,1.8645748038416273e-05,7.893195660586602e-06,0.0069010906639429374,0.0034230037006409216,0.00038543172619707344,1.7372644808542525e-07,8.295527896439428e-09,9.611336628851954e-09,8.798126267681661e-12,1.3702229348560475e-07,1.4801276058564901e-05,3.7290521059720167e-06,0.0005143713092337993,1.249088971876658e-05,7.065151563998473e-09,3.960272132371503e-08,2.2133191318646307e-10,9.295901128382613e-06,8.926143003198703e-09,2.421348295495171e-10,7.35111874582239e-11,8.805967752845914e-07,2.2184605903319495e-12,2.190164510163367e-13,1.2229446122363682e-14,1.87876311749035e-20
1.482559016359265e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410660264169671,0.09643326640565844,0.014559120579196873,6.2150985072338935e-06,0.00019933670269817546,0.025853461311049236,0.012852522335974765,6.0082272164533164e-05,2.1163237486941535e-11,0.0022886330631618993,6.394760502501307e-11,0.0004634647909180155,2.9740113767946024e-09,7.910382698108364e-06,1.0832055178464178e-09,7.232058187676154e-11,1.863864959789802e-05,7.907159376529276e-06,0.006899893972414813,0.0034207882800848083,0.0003856686869366864,1.73719775018201e-07,8.2895695627523e-09,9.609690533882885e-09,8.80572347965401e-12,1.3719915081158125e-07,1.4811375196744197e-05,3.734321712259126e-06,0.00051509487823902,1.2512987880863357e-05,7.064192749564959e-09,3.9660589115985464e-08,2.2177972363866383e-10,9.292500793431968e-06,8.94045666289275e-09,2.423201796244776e-10,7.360779880325077e-11,8.821994655057182e-07,2.2223974970338762e-12,2.1964244848924818e-13,1.2264403596212995e-14,1.8870751355718673e-20
