Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
6.614795170480307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4337785810774286,0.06127506769112527,0.003079919481286001,0.0,0.0035544297885810646,0.09331885975367187,0.035917231519625704,3.1009657139299553e-05,8.308706458083682e-10,0.0016464920608562866,4.550283457651576e-10,0.0005939396282532477,3.117482359393801e-08,2.103432529092206e-06,3.879066495439794e-09,1.624249295641942e-10,5.5826092094881345e-06,0.0006667616110589977,0.004311734406239554,8.436351634060521e-07,0.0006841805590733991,1.5309686370883804e-09,1.2615939539955915e-09,3.181494825182683e-07,1.5632508064961997e-07,3.828092537499321e-07,0.001078970891480392,0.0105433208804801,2.656698960039151e-07,0.0018306363952679597,4.998163815600923e-09,0.0010551907531982175,1.0900331640494761e-07,2.5651683314115047e-06,1.74465285302916e-10,1.4798648003439979e-10,7.366306103133338e-05,8.379307137292811e-08,1.8430467085539168e-10,2.2833039752950475e-11,2.522631850113411e-06,9.510939275511232e-07,1.1912550137637336e-08,1.0405663950832698e-09,1.0019664148119075e-08,0.00011618206632381224,2.2627776076514244e-08,5.365541039695842e-07
6.63380774722962e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4337576067065639,0.06117374731671154,0.003062663953808212,0.0,0.0035514672115423544,0.093489207595676,0.03595476077115588,3.0946795403769296e-05,8.351566274889672e-10,0.0016448134431445883,4.603733701065206e-10,0.000594225266856947,3.15632368060646e-08,2.091512004459068e-06,3.884983958475181e-09,1.6241627462593109e-10,5.557471101957888e-06,0.0006752172810328992,0.004304392393538937,8.37610192100951e-07,0.000684737758037961,1.5219988250882492e-09,1.2532467565578788e-09,3.194301076154518e-07,1.5618723171662747e-07,3.8421589422352804e-07,0.0010820023214764274,0.010563828496175393,2.659309691064256e-07,0.0018338911312708978,4.992826701891231e-09,0.0010685722837413074,1.0911193601071818e-07,2.5524158294123666e-06,1.7478740764206871e-10,1.479900768653665e-10,7.460104470454229e-05,8.361917148558373e-08,1.866329426204896e-10,2.2702543065580528e-11,2.539137469366791e-06,9.564919581700829e-07,1.1969833923352826e-08,1.0533486325337355e-09,1.0170212260544255e-08,0.00011807907545076116,2.2997240218661705e-08,5.452911701872644e-07
6.652820323978932e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4337369610351544,0.0610726119546798,0.0030455064781733997,0.0,0.003548503657506836,0.09365887564395256,0.035992094546434074,3.088399221430799e-05,8.39442868816839e-10,0.0016431343725861912,4.657487775567243e-10,0.0005945099229811028,3.1954310090238876e-08,2.0796684872664904e-06,3.890877754244747e-09,1.6240635098889862e-10,5.532470126121786e-06,0.0006837255606655039,0.0042970673700025745,8.316584819191861e-07,0.0006852925593172866,1.5131282966359166e-09,1.2449537102477397e-09,3.20703131580588e-07,1.5604947069312495e-07,3.856113542654221e-07,0.0010850015974669188,0.010584031298902733,2.6619079239821787e-07,0.0018371335943457453,4.987492486116922e-09,0.0010820370705804916,1.0922003418822589e-07,2.539726991959959e-06,1.751082728833374e-10,1.4799251385807164e-10,7.554495638480674e-05,8.344550967451107e-08,1.8897567240086743e-10,2.2572911843925462e-11,2.5555450086245285e-06,9.618477888972105e-07,1.202654157070407e-08,1.0662057860734008e-09,1.032234162936004e-08,0.0001199996741476555,2.3371298700064678e-08,5.541368273338965e-07
6.671832900728245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.433716642808579,0.06097166123439205,0.00302844646525487,0.0,0.0035455391490503644,0.09382786680218776,0.0360292340041149,3.082124597841609e-05,8.437292880956676e-10,0.001641454814322397,4.711541895166562e-10,0.0005947936042574026,3.2348026580110725e-08,2.0679013392285956e-06,3.896748007795255e-09,1.6239516627975046e-10,5.507605453612379e-06,0.0006922860311753133,0.004289759279437174,8.257788334112686e-07,0.0006858449817475801,1.504355528633731e-09,1.2367144311450184e-09,3.2196851308255027e-07,1.5591179783044244e-07,3.8699561970202075e-07,0.0010879687694661524,0.010603930517044476,2.6644937437175637e-07,0.0018403638455761829,4.982161036671149e-09,0.0010955844509674643,1.093276144793386e-07,2.527101498032103e-06,1.7542788724346615e-10,1.4799379496603782e-10,7.649475101888424e-05,8.327208098144039e-08,1.9133274717095532e-10,2.2444138683745872e-11,2.571853011365625e-06,9.671610204667243e-07,1.2082669945088562e-08,1.0791372060850628e-09,1.0476057909811954e-08,0.00012194400443921176,2.3749979181688522e-08,5.630917354509681e-07
6.690845477477557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.433696650732749,0.06087089478535961,0.0030114833298617704,0.0,0.0035425737085223487,0.09399618400234647,0.03606618029517159,3.07585551564702e-05,8.480158042434506e-10,0.0016397747347130511,4.765892229528786e-10,0.0005950763182644652,3.2744369109233985e-08,2.0562099296736883e-06,3.9025948436460545e-09,1.6238272810343864e-10,5.482876261135504e-06,0.0007008982679435448,0.0042824680654046906,8.199700696899407e-07,0.0006863950440479113,1.4956790245909867e-09,1.228528539355191e-09,3.232262127925482e-07,1.5577421335691243e-07,3.8836867858172253e-07,0.001090903892480616,0.010623527414123375,2.6670672342811074e-07,0.0018435819463247412,4.976832225264777e-09,0.001109213752916433,1.0943468038801518e-07,2.5145390276114303e-06,1.7574625692933398e-10,1.479939241901981e-10,7.745038289337117e-05,8.309888058689107e-08,1.9370405233424396e-10,2.2316216267954956e-11,2.5880600621574567e-06,9.72431268809027e-07,1.2138216092194069e-08,1.0921422352104393e-09,1.063136666923404e-08,0.0001239122071883741,2.413330909823023e-08,5.72156549431796e-07
6.70985805422687e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4336769834750085,0.06077031223725686,0.0029946164907121353,0.0,0.003539607358049664,0.09416383020382471,0.03610293456294661,3.0695918261344326e-05,8.523023367943272e-10,0.0016380941013292123,4.820534905390605e-10,0.0005953580725273414,3.314332021811245e-08,2.0445936354350706e-06,3.908418385782813e-09,1.6236904404388738e-10,5.458281730446264e-06,0.0007095618406770333,0.004275193671234889,8.142310359573858e-07,0.0006869427648193713,1.4870973141078966e-09,1.2203956589514275e-09,3.2447619336610306e-07,1.5563671747843514e-07,3.8973052114576396e-07,0.0010938070264213213,0.010642823287975117,2.669628478778764e-07,0.0018467879582192124,4.9715059269152075e-09,0.0011229242954619197,1.0954123538068471e-07,2.502039261703093e-06,1.7606338813723979e-10,1.4799290557931782e-10,7.841180565226981e-05,8.292590380933118e-08,1.960894717666988e-10,2.218913736544217e-11,2.6041647866698196e-06,9.776581649917583e-07,1.2193177236588138e-08,1.1052202085860333e-09,1.0788273387179913e-08,0.00012590442208139195,2.4521315655212085e-08,5.813319189523918e-07
6.728870630976182e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.433657639665036,0.06066991321993494,0.0029778453704060177,0.0,0.0035366401195404745,0.09433080839260145,0.03613949794320206,3.063333385801298e-05,8.565888059002919e-10,0.0016364128829453623,4.875466007979669e-10,0.0005956388745170362,3.3544862161277246e-08,2.0330518407435563e-06,3.9142187576514444e-09,1.6235412166463565e-10,5.4338210483253315e-06,0.0007182763135714444,0.004267936040037782,8.085605990436614e-07,0.0006874881625442696,1.4786089523712005e-09,1.2123154179171413e-09,3.2571841942439105e-07,1.5549931037903848e-07,3.9108113979855956e-07,0.0010966782360154405,0.010661819469919788,2.6721775594209703e-07,0.0018499819431391036,4.966182019933773e-09,0.0011367153889170502,1.0964728288662669e-07,2.4896018823520414e-06,1.763792870522e-10,1.4799074323035754e-10,7.937897231459975e-05,8.275314610428774e-08,1.984888878602476e-10,2.2062894829914405e-11,2.6201658516639025e-06,9.828413551529332e-07,1.2247550780229057e-08,1.1183704540790485e-09,1.0946783455576445e-08,0.00012792078761333212,2.4914025826159963e-08,5.906184884042154e-07
6.747883207725495e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43363861789574726,0.06056969736343538,0.002961169395398711,0.0,0.003533672014687981,0.09449712158038998,0.0361758715641702,3.057080056313594e-05,8.608751323327938e-10,0.0016347310495311697,4.930681582439303e-10,0.0005959187316500543,3.394897691439124e-08,2.0215839371216923e-06,3.919996082152271e-09,1.623379685094483e-10,5.409493406555507e-06,0.0007270412454747036,0.0042606951147160154,8.029576469561048e-07,0.0006880312555853606,1.4702125196610194e-09,1.2042874480890283e-09,3.2695285753499796e-07,1.5536199222143343e-07,3.924205290775801e-07,0.0010995175907173413,0.010680517323932675,2.6747145575319386e-07,0.001853163963202149,4.9608603859118146e-09,0.0011505863351321912,1.0975282629835384e-07,2.477226572659871e-06,1.7669395984726438e-10,1.4798744128878037e-10,8.035183529204443e-05,8.258060306340746e-08,2.009021815663189e-10,2.193748159875471e-11,2.6360619649567167e-06,9.87980500426393e-07,1.2301334300901418e-08,1.13159229252317e-09,1.1106902178899839e-08,0.00012996144107403214,2.5311466349867605e-08,6.00016896828859e-07
6.766895784474807e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43361991672419936,0.06046966429800372,0.0029445879959740587,0.0,0.0035307030649740995,0.09466277280378964,0.036212056546603526,3.050831704462544e-05,8.651612374842205e-10,0.0016330485722428148,4.986177635256922e-10,0.0005961976512879692,3.4355646181375357e-08,2.0101893232796193e-06,3.9257504816343775e-09,1.6232059210289707e-10,5.385298001898554e-06,0.0007358561900505377,0.004253470837977133,7.974210884393924e-07,0.0006885720621851123,1.4619066208687386e-09,1.1963113851005953e-09,3.281794761921059e-07,1.552247631475652e-07,3.937486856227901e-07,0.001102325164619075,0.010698918245814988,2.677239553558953e-07,0.0018563340807508967,4.955540909705426e-09,0.0011645364277537585,1.0985786897199516e-07,2.464913016801233e-06,1.7700741268284633e-10,1.4798300394880188e-10,8.13303464066199e-05,8.240827041347013e-08,2.033292324394013e-10,2.181289069189788e-11,2.651851875361808e-06,9.93075276859845e-07,1.2354525550579037e-08,1.1448850379541164e-09,1.1268634774373367e-08,0.00013202651853449294,2.571366372774643e-08,6.095277778546502e-07
6.78590836122412e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43360153467249446,0.06036981365410304,0.0029281006062178666,0.0,0.0035277332916730615,0.09482776512343861,0.036248054003825025,3.044588202119685e-05,8.694470433692686e-10,0.001631365423413903,5.041950135695027e-10,0.0005964756407370138,3.4764851401551774e-08,1.998867405012509e-06,3.931482077890196e-09,1.6230199995091077e-10,5.3612340360722526e-06,0.0007447206959420136,0.00424626315234575,7.919498525460039e-07,0.0006891106004650098,1.453689885025584e-09,1.188386868326214e-09,3.293982457961386e-07,1.5508762327915895e-07,3.9506560814567977e-07,0.0011051010363603982,0.010717023662364909,2.679752627081723e-07,0.0018594923583393826,4.95022347941893e-09,0.001178564952483025,1.0996241422768147e-07,2.452660900039828e-06,1.7731965170606976e-10,1.479774354535873e-10,8.231445690835457e-05,8.223614401535695e-08,2.0576991868059697e-10,2.1689115210722314e-11,2.667534372606457e-06,9.981253753256338e-07,1.2407122453717922e-08,1.1582479978447766e-09,1.1431986372185873e-08,0.00013411615483370566,2.6120644221259847e-08,6.191517596351526e-07
6.804920937973432e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43358347022868293,0.06027014506242727,0.0029117066639914105,0.0,0.0035247627158549455,0.09499210162316749,0.03628386504177806,3.0383494261902836e-05,8.737324726262027e-10,0.0016296815765459792,5.097995017223843e-10,0.0005967527072476936,3.517657375679938e-08,1.9876175950995427e-06,3.93719099215029e-09,1.6228219954129742e-10,5.337300715727669e-06,0.000753634306934978,0.00423907200017562,7.865428882167371e-07,0.0006896468884248929,1.4455609648416174e-09,1.180513540825697e-09,3.306091386328874e-07,1.5495057271826036e-07,3.963712973979123e-07,0.0011078452890383764,0.010734835030549563,2.6822538568217397e-07,0.0018626388587198786,4.944907986387136e-09,0.0011926711873347707,1.1006646534993097e-07,2.4404699087439654e-06,1.7763068305013143e-10,1.479707400953951e-10,8.330411749296832e-05,8.206421986297413e-08,2.082241171811408e-10,2.156614833695741e-11,2.6831082872261865e-06,1.003130501424532e-06,1.2459123105482089e-08,1.1716804733398255e-09,1.1596962015730483e-08,0.0001362304835659114,2.6532433849442026e-08,6.288894647895586e-07
6.823933514722745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4335657218476661,0.06017065815391464,0.002895405610905029,0.0,0.0035217913583891402,0.09515578540915515,0.0363194907590763,3.0321152585652033e-05,8.780174485180039e-10,0.0016279970062986462,5.154308178954751e-10,0.0005970288580144231,3.559079417871721e-08,1.9764393132043946e-06,3.942877345078342e-09,1.6226119834423604e-10,5.313497252426608e-06,0.0007625965621213077,0.004231897323661588,7.811991638710696e-07,0.0006901809439423332,1.4375185362548754e-09,1.1726910492894102e-09,3.3181212885214293e-07,1.5481361154777112e-07,3.976657561396176e-07,0.0011105580101166432,0.010752353836678254,2.684743320651659e-07,0.0018657736448297344,4.9395943251563736e-09,0.0012068544028956323,1.1017002558803601e-07,2.428339730401704e-06,1.7794051283367876e-10,1.4796292221566873e-10,8.429927831954207e-05,8.189249408213368e-08,2.1069170356586413e-10,2.1443983331606524e-11,2.6985724904369485e-06,1.0080903753827224e-06,1.2510525769905048e-08,1.1851817594896918e-09,1.176356666186303e-08,0.0001383696370682954,2.69490583865011e-08,6.387415103449857e-07
6.842946091472057e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4335482879520966,0.06007135255976087,0.0028791968922918334,0.0,0.0035188192399477412,0.09531881960908636,0.036354932247053356,3.025885586071221e-05,8.823018949334066e-10,0.0016263116884793097,5.210885487073587e-10,0.0005973041001751836,3.600749335579157e-08,1.9653319857771946e-06,3.94854125676637e-09,1.6223900381274073e-10,5.289822862619269e-06,0.0007716069960618753,0.004224739064851416,7.759176670070496e-07,0.0006907127847720449,1.4295612979903868e-09,1.1649190439839295e-09,3.330071924458558e-07,1.5467673983197957e-07,3.989489891073561e-07,0.0011132392913343614,0.01076958159557744,2.687221095604707e-07,0.001868896779778319,4.934282393464371e-09,0.0012211138625820024,1.1027309815645071e-07,2.416270053635562e-06,1.782491471602043e-10,1.479539862050775e-10,8.529988902816772e-05,8.17209629293926e-08,2.1317255223657753e-10,2.1322613533884966e-11,2.713925893985658e-06,1.0130047319422115e-06,1.2561328877989346e-08,1.1987511454837553e-09,1.193180518117972e-08,0.00014053374640911546,2.7370543359507114e-08,6.487085076806733e-07
6.86195866822137e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4335311669332785,0.059972227911432356,0.0028630799571815095,0.0,0.003515846381008869,0.09548120737131252,0.03639019058981242,3.0196603004198945e-05,8.865857363878244e-10,0.001624625600032554,5.267722776272933e-10,0.0005975784408112046,3.6426651740562564e-08,1.954295045957942e-06,3.9541828467301374e-09,1.622156233830959e-10,5.266276767622039e-06,0.0007806651389491437,0.004217597165657508,7.706974038105197e-07,0.0006912424285453341,1.4216879711288543e-09,1.157197178698253e-09,3.3419430722584896e-07,1.545399576170851e-07,4.002210029817796e-07,0.001115889228614956,0.010786519849767877,2.6896872578840894e-07,0.0018720083268340642,4.928972092218982e-09,0.0012354488228973415,1.1037568623517893e-07,2.4042605682167957e-06,1.7855659211745479e-10,1.4794393650350746e-10,8.630589875756769e-05,8.154962279085163e-08,2.156665364153501e-10,2.120203236017274e-11,2.7291674499795797e-06,1.017873320244895e-06,1.2611531025747312e-08,1.2123879148826705e-09,1.2101682358313422e-08,0.00014272294137626345,2.779691404616419e-08,6.587910624740816e-07
6.880971244970682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43351435715206277,0.059873283840679255,0.0028470542582742283,0.0,0.003512872801859935,0.09564295186401513,0.03642526686427556,3.0134392981549987e-05,8.908688980241698e-10,0.001622938719029172,5.324815851182429e-10,0.0005978518869466662,3.684824955678549e-08,1.9433279334813096e-06,3.959802233904773e-09,1.621910644752638e-10,5.242858193595432e-06,0.0007897705167692888,0.004210471567868498,7.65537398773351e-07,0.0006917698927695825,1.4138972986846646e-09,1.1495251106905752e-09,3.3537345280110994e-07,1.5440326493171733e-07,4.01481806355017e-07,0.001118507921974674,0.010803170168644361,2.69214188287241e-07,0.00187510834941161,4.923663325475819e-09,0.0012498585336887438,1.1047779297016268e-07,2.392310965079262e-06,1.7886285377685634e-10,1.4793277760000432e-10,8.731725616267502e-05,8.137847018091471e-08,2.1817352818765942e-10,2.1082233302981462e-11,2.744296150695247e-06,1.0226959037105078e-06,1.2661130972185447e-08,1.2260913458496635e-09,1.2273202892247976e-08,0.00014493735046625726,2.8228195472666575e-08,6.689897746488761e-07
6.899983821719995e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4334978569397422,0.05977451997954835,0.0028311192519146575,0.0,0.0035098985226008307,0.09580405627437304,0.03646016214023307,3.007222480598617e-05,8.951513056135632e-10,0.0016212510246548545,5.382160487796276e-10,0.0005981244455484238,3.7272266806583163e-08,1.9324300945828337e-06,3.965399536640599e-09,1.621653344932656e-10,5.219566371522162e-06,0.0007989226514637735,0.004203362213160713,7.604366943205271e-07,0.0006922951948277683,1.406188045193099e-09,1.1419025006356367e-09,3.3654461055467525e-07,1.5426666178744998e-07,4.0273140969780605e-07,0.0011210954754310245,0.010819534147658514,2.694585045141099e-07,0.0018781969110590704,4.918356000414816e-09,0.001264342238402632,1.1057942147367045e-07,2.380420936332851e-06,1.791679381929555e-10,1.4792051403266874e-10,8.833390943216362e-05,8.120750174101158e-08,2.2069339854539133e-10,2.096320992993535e-11,2.759311028367378e-06,1.0274722599086613e-06,1.2710127637235334e-08,1.2398607113807381e-09,1.2446371396649932e-08,0.00014717710087366184,2.8664412411638322e-08,6.793052383247979e-07
6.918996398469307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4334816645989413,0.05967593596039603,0.002815274398066089,0.0,0.003506923563147062,0.09596452380773346,0.036494877480392575,3.0010097537959242e-05,8.994328855559353e-10,0.0016195624971985592,5.439752434897059e-10,0.0005983961235257547,3.769868327758531e-08,1.9216009819064443e-06,3.9709748726991685e-09,1.6213844082553514e-10,5.1964005371853305e-06,0.0008081210610902805,0.004196269043109496,7.553943504457697e-07,0.0006928183519780212,1.3985589963063777e-09,1.1343290125726521e-09,3.3770776362014904e-07,1.541301481793086e-07,4.039698253264042e-07,0.0011236519969111641,0.01083561340750493,2.697016818459839e-07,0.0018812740754454134,4.913050027315773e-09,0.0012788991743394413,1.1068057482468637e-07,2.3685901752764984e-06,1.7947185140287523e-10,1.479071503885061e-10,8.935580630592042e-05,8.10367142382839e-08,2.2322601742966704e-10,2.0844955882765764e-11,2.7742111549585127e-06,1.0322021804252274e-06,1.2758520099633643e-08,1.2536952795336198e-09,1.2621192400217177e-08,0.0001494423184809372,2.910558938015599e-08,6.897380417694127e-07
6.9380089752186196e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4334657784045033,0.05957753141590092,0.0027995191602846695,0.0,0.003503947943232815,0.09612435768678765,0.036529413940427774,2.994801028458728e-05,9.037135648805275e-10,0.0016178731180405649,5.497587415475103e-10,0.0005986669277301261,3.812747855005065e-08,1.910840054413318e-06,3.9765283592494865e-09,1.621103908452466e-10,5.1733599311466975e-06,0.0008173652599829257,0.0041891919992004065,7.504094443555464e-07,0.0006933393813532146,1.391008958398473e-09,1.1268043138538252e-09,3.3886289685785197e-07,1.5399372408627232e-07,4.0519706736928985e-07,0.001126177598160267,0.010851409593311157,2.699437275805975e-07,0.0018843399063479648,4.9077453195328774e-09,0.00129352857290716,1.1078125606929796e-07,2.3568183764107773e-06,1.7977459942578607e-10,1.4789269130323066e-10,9.038289409244955e-05,8.086610456423653e-08,2.257712537734758e-10,2.0727464876319182e-11,2.7889956419098596e-06,1.0368854707232547e-06,1.280630759475402e-08,1.267594313655408e-09,1.279767034704394e-08,0.0001517331278487125,2.955175063785446e-08,7.002887673517299e-07
6.957021551967932e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4334501966043727,0.0594793059790766,0.0027838530056937456,0.0,0.0035009716824139585,0.09628356115075108,0.03656377256902744,2.988596219907809e-05,9.079932712462792e-10,0.0016161828696402336,5.555661128142495e-10,0.0005989368649549856,3.8558632003968465e-08,1.9001467772920133e-06,3.982060112864465e-09,1.6208119191061697e-10,5.150443798725061e-06,0.0008266547589116718,0.004182131022840265,7.454810701211776e-07,0.0006938582999605925,1.3835367581782782e-09,1.119328075093462e-09,3.4000999683065644e-07,1.5385738947177007e-07,4.06413151733699e-07,0.0011286723946499558,0.010866924373831877,2.701846489373945e-07,0.0018873944676400425,4.9024417934683065e-09,0.0013082296598736093,1.1088146822108495e-07,2.3451052354500665e-06,1.800761882623936e-10,1.4787714146102747e-10,9.141511968620056e-05,8.069566973335595e-08,2.2832897554409305e-10,2.061073069757817e-11,2.8036636398740633e-06,1.0415219499986862e-06,1.285348951239352e-08,1.2815570726087465e-09,1.2975809597001562e-08,0.00015404965220648287,3.000292018511499e-08,7.109579914976877e-07
6.9760341287172445e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4334349174204736,0.05938125928328411,0.002768275404958324,0.0,0.003497994800070993,0.09644213745454884,0.03659795440794379,2.9823952480141324e-05,9.122719329421214e-10,0.0016144917355234837,5.613969248540995e-10,0.0005992059419355709,3.899212282613511e-08,1.8895206218698745e-06,3.987570249517542e-09,1.6205085136518277e-10,5.127651389974691e-06,0.0008359890652408602,0.004175086055368072,7.406083383388973e-07,0.0006943751246814319,1.376141242311138e-09,1.1118999701176802e-09,3.4114905177949393e-07,1.5372114428417058e-07,4.07618096071995e-07,0.0011311365054868204,0.0108821594406476,2.704244530584667e-07,0.0018904378232787167,4.897139368544855e-09,0.0013230016556173233,1.1098121426150668e-07,2.3334504493343064e-06,1.8037662389444004e-10,1.4786050559427035e-10,9.245242958481142e-05,8.05254068816963e-08,2.3089904978526208e-10,2.0494747204695108e-11,2.8182143384304347e-06,1.0461114510310662e-06,1.2900065394516179e-08,1.2955828109965058e-09,1.3155614426134469e-08,0.00015639201344372692,3.045912176133526e-08,7.217462846474888e-07
6.995046705466557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4334199390495824,0.0592833909622443,0.002752785832259641,0.0,0.0034950173154119383,0.09660008986800656,0.03663196049204101,2.9761980371389727e-05,9.165494788871584e-10,0.0016127997002699957,5.672507430743045e-10,0.0005994741653487423,3.9427930017202834e-08,1.8789610655256706e-06,3.993058884579526e-09,1.6201937653805292e-10,5.104981959663829e-06,0.0008453676830867909,0.004168057038065765,7.357903757975822e-07,0.0006948898722707363,1.3688212770482796e-09,1.1045196759147295e-09,3.4228005159859034e-07,1.5358498845726625e-07,4.0881191974792257e-07,0.0011335700533210953,0.010897116507368288,2.7066314700949333e-07,0.0018934700372927145,4.891837967177708e-09,0.0013378437753769237,1.1108049714028953e-07,2.321853716240339e-06,1.8067591228422084e-10,1.4784278848320062e-10,9.349476990625837e-05,8.035531326543514e-08,2.334813426591228e-10,2.037950832603844e-11,2.8326469657832092e-06,1.0506538200294763e-06,1.294603493295633e-08,1.309670779384774e-09,1.3337089027070866e-08,0.00015876033210144214,3.0920378843280806e-08,7.326542112147797e-07
7.0140592822158695e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4334052596641959,0.05918570065005016,0.00273738376526986,0.0,0.0034920392474751495,0.0967574216750473,0.036665791849343404,2.970004516073021e-05,9.208258386307542e-10,0.0016111067495001618,5.731271308645137e-10,0.0005997415418128346,3.986603239869619e-08,1.868467591603451e-06,3.998526132815621e-09,1.6198677474413717e-10,5.0824347672532445e-06,0.0008547901134742706,0.00416104391216883,7.31026325154043e-07,0.0006954025593569719,1.361575747864247e-09,1.0971868725859239e-09,3.43402987810424e-07,1.534489219107504e-07,4.099946438027424e-07,0.00113597316425553,0.010911797308842229,2.709007377806782e-07,0.0018964911737704595,4.886537514745357e-09,0.0013527552294988648,1.1117931977581324e-07,2.310314735592826e-06,1.8097405937411802e-10,1.4782399495556486e-10,9.454208640590462e-05,8.018538625940029e-08,2.360757194878638e-10,2.0265008059251143e-11,2.846960788443652e-06,1.055148916473936e-06,1.299139796708434e-08,1.3238202245241914e-09,1.352023750944752e-08,0.0001611547273640953,3.138671464351726e-08,7.43682329547665e-07
7.033071858965182e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4333908774133929,0.059088187981178916,0.0027220686851268726,0.0,0.003489060615132101,0.09691413617289454,0.036699449501083434,2.9638146179745124e-05,9.251009423525156e-10,0.0016094128698617876,5.790256497352772e-10,0.0006000080778875311,4.0306408619993893e-08,1.8580396893275882e-06,4.0039721083826475e-09,1.6195305328435116e-10,5.0600090768748226e-06,0.0008642558544920658,0.004154046618876768,7.263153446155715e-07,0.0006959132024418264,1.354403559101774e-09,1.0899012432971908e-09,3.4451785354044975e-07,1.5331294455068923e-07,4.111662909212972e-07,0.0011383459677545228,0.010926203600370499,2.711372322876837e-07,0.0018995012968482617,4.881237939559674e-09,0.00136773522368344,1.1127768505549659e-07,2.2988332080747702e-06,1.812710710861452e-10,1.4780412988621442e-10,9.559432449343987e-05,8.001562335556866e-08,2.3868204479508467e-10,2.015124047032125e-11,2.861155110896279e-06,1.0595966129524574e-06,1.3036154481437354e-08,1.3380303895693818e-09,1.3705063900348149e-08,0.00016357531705198493,3.1858152108922794e-08,7.548311918915382e-07
7.0520844357144945e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4333767904236904,0.05899085259050413,0.0027068400764092334,0.0,0.003486081437090088,0.09707023667128167,0.036732934461749515,2.9576282803064477e-05,9.293747208621765e-10,0.0016077180490165655,5.849458594556345e-10,0.0006002737800737553,4.0749037165271624e-08,1.847676853718992e-06,4.009396924826458e-09,1.619182194457989e-10,5.037704157310182e-06,0.0008737644014471862,0.004147065099363404,7.21656607629683e-07,0.0006964218179000148,1.3473036336243422e-09,1.0826624742312428e-09,3.456246434915899e-07,1.5317705626998655e-07,4.123268853979981e-07,0.0011406885965535294,0.010940337156927342,2.7137263737256396e-07,0.0019025004706986475,4.875939172835225e-09,0.0013827829592289386,1.1137559583618189e-07,2.287408835637611e-06,1.8156695332151044e-10,1.47783198196668e-10,9.665142924970348e-05,7.984602216153932e-08,2.413001823468463e-10,2.0038199692664088e-11,2.8752292752502635e-06,1.0639967949940306e-06,1.3080304603317345e-08,1.35230051429659e-09,1.3891572144754887e-08,0.00016602221761401266,3.233471391928031e-08,7.661013443537248e-07
