Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216),CHO2X(213)
1.7420363479285891e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422546153211521,0.09414362921801199,0.013446425251737703,0.0001261670043845617,0.0010468719249130333,0.029841124317350084,0.015154156515049245,5.786301507465959e-05,3.3796664086312196e-11,0.0022409251278502794,6.275004985529536e-11,0.00047285960420853233,2.9623609878739607e-09,9.69429593381792e-06,1.3031349540420552e-09,8.549443972045767e-11,2.1853960989854816e-05,9.79118263852388e-06,0.006753830607383527,0.0022172778846701762,0.00041071313744069055,5.100213835137094e-07,7.496436969842489e-09,3.1227153632475745e-09,2.720320986833665e-12,1.1233881403646356e-07,3.388671365210359e-05,3.8669947677283597e-05,4.7082544479911456e-08,0.0005962924885634572,1.5494535105653687e-05,6.935575473134908e-09,3.2379671778439608e-09,4.688907314937433e-08,8.798543780312487e-06,8.217887630542337e-10,8.498033998455372e-11,1.100826416037212e-06,1.594175832730049e-07,2.7593397261824443e-12,4.5485875545237105e-12,2.540130841023434e-13,4.743561044515801e-19,1.202595045566377e-13
1.7462448907865358e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44226391904877804,0.09410682952469926,0.01342916221757164,0.0001266305094798524,0.0010501492080986891,0.029915811155601994,0.015193462235021882,5.78234873206494e-05,3.4045882913011344e-11,0.0022401103455108435,6.272245240841902e-11,0.000473045999822284,2.9619660246646947e-09,9.69209690604217e-06,1.307030511253375e-09,8.571573025913868e-11,2.182790400048454e-05,9.82096749205531e-06,0.006751330652453367,0.0022082329248074755,0.0004111795938087518,5.08506989870092e-07,7.48409061887214e-09,3.1212092707033757e-09,2.728867368876228e-12,1.1301716535260646e-07,3.405360621858664e-05,3.876820869788237e-05,4.722988103211712e-08,0.0005977992985912989,1.5541670944863825e-05,6.933199607480906e-09,3.2330471086801257e-09,4.7011679940344967e-08,8.79082500494821e-06,8.247952875914757e-10,8.516977747236768e-11,1.1042709723334833e-06,1.5931208844809008e-07,2.7677918846480757e-12,4.567097011088818e-12,2.5504675931880216e-13,4.775471040820814e-19,1.20204568206075e-13
1.7504534336444826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44227323456725115,0.0940700480481936,0.01341192049507466,0.0001270929704950639,0.001053418671147994,0.02999046929629435,0.015232749016867816,5.778389563758493e-05,3.4296221541675104e-11,0.002239294763354734,6.269470457198638e-11,0.00047323213670588633,2.961567290151527e-09,9.689799294819276e-06,1.3109263839740178e-09,8.593676432588067e-11,2.180176349057753e-05,9.85073201753393e-06,0.006748832083685967,0.002199174422829225,0.0004116454069750868,5.069840082536332e-07,7.471760470371178e-09,3.119701838789029e-09,2.7374996595151073e-12,1.1370171281657557e-07,3.4222050373975335e-05,3.8866427154628e-05,4.737687153666701e-08,0.0005993056130808326,1.5588774614708182e-05,6.930821344959623e-09,3.228037211274099e-09,4.713423450506249e-08,8.783105228299887e-06,8.278042065888868e-10,8.535891806682663e-11,1.1077134076994381e-06,1.592064163586831e-07,2.776238741226786e-12,4.585579461251326e-12,2.560789265125963e-13,4.807437649624181e-19,1.2014564956158588e-13
1.7546619765024293e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44228256168200547,0.09403328479064627,0.01339470005836026,0.00012755437332203368,0.0010566802404917046,0.03006509878531506,0.015272016838431598,5.7744241356646516e-05,3.4547681398898776e-11,0.0022384783958346957,6.266680887508636e-11,0.00047341801579503073,2.961164844221745e-09,9.687403633934062e-06,1.3148225654290188e-09,8.615754189509818e-11,2.177553994846356e-05,9.880476173774361e-06,0.006746334898146184,0.0021901025534160176,0.00041211057937173606,5.054524820341071e-07,7.45944655541799e-09,3.118193094420582e-09,2.7462190029321543e-12,1.1439253670444553e-07,3.439206572098652e-05,3.896460297959585e-05,4.7523512702444184e-08,0.0006008114327672323,1.5635846050005806e-05,6.9284407268989944e-09,3.222937632943122e-09,4.725673676027601e-08,8.775384489281926e-06,8.308155105304515e-10,8.554776207618609e-11,1.1111537165623793e-06,1.5910057059396305e-07,2.784680283391847e-12,4.604034333077556e-12,2.571095537435668e-13,4.839459849195784e-19,1.2008274480132853e-13
1.758870519360376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44229190019853165,0.09399653975410815,0.013377500881587916,0.00012801470388382817,0.001059933842820955,0.030139699668837876,0.015311265677520322,5.77045257900452e-05,3.480026390471081e-11,0.0022376612572154123,6.263876781115537e-11,0.00047360363802203946,2.960758745939155e-09,9.684910455496484e-06,1.318719048859995e-09,8.637806294327592e-11,2.1749233861992222e-05,9.910199920327068e-06,0.006743839092898278,0.002181017490873898,0.00041257511341500627,5.039124546335907e-07,7.4471489042300535e-09,3.116683064235574e-09,2.755026562345094e-12,1.1508971863841538e-07,3.4563672192448426e-05,3.906273610434329e-05,4.7669801249445613e-08,0.0006023167583888908,1.5682885186731233e-05,6.9260577940537465e-09,3.217748522711822e-09,4.737918662230219e-08,8.7676628266056e-06,8.338291899607943e-10,8.5736309807379e-11,1.1145918934339992e-06,1.589945546911671e-07,2.793116498810598e-12,4.622461055180965e-12,2.5813860910235655e-13,4.871536613092884e-19,1.200158502212208e-13
1.7630790622183227e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423012499223613,0.09395981294053028,0.01336032293896296,0.00012847394813508372,0.001063179405088611,0.030214271993315764,0.015350495511892765,5.766475023130913e-05,3.5053970472588255e-11,0.0022368433615763453,6.2610583838496e-11,0.00047378900431587005,2.960349053559901e-09,9.682320289942922e-06,1.3226158275240941e-09,8.659832744889665e-11,2.1722845718538152e-05,9.939903217464546e-06,0.006741344665005712,0.0021719194091432393,0.0004130390115055687,5.023639695261897e-07,7.434867546167156e-09,3.115171774593678e-09,2.7639235205340913e-12,1.157933416148812e-07,3.473689005807468e-05,3.916082646014384e-05,4.781573390880945e-08,0.0006038215906872702,1.572989196200284e-05,6.923672586612868e-09,3.212470030525732e-09,4.750158400703125e-08,8.759940278779927e-06,8.368452355474446e-10,8.592456156606858e-11,1.1180279329091307e-06,1.588883721363723e-07,2.801547375341484e-12,4.640859056739379e-12,2.591660607112333e-13,4.90366691020149e-19,1.1994496221902522e-13
1.7672876050762694e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44231061065905203,0.09392310435176403,0.013343166204736445,0.0001289320920623499,0.00106641685451062,0.030288815805474333,0.015389706319249132,5.762491595556557e-05,3.5308802509467524e-11,0.002236024722814523,6.258225938078803e-11,0.0004739741156021194,2.9599358245388633e-09,9.679633666037612e-06,1.326512894692928e-09,8.681833539236877e-11,2.1696376005006502e-05,9.969586026168143e-06,0.006738851611530931,0.002162808481807725,0.0004135022760285586,5.00807070237121e-07,7.42260250979521e-09,3.1136592515760296e-09,2.7729110796865997e-12,1.165034900320631e-07,3.491173993141784e-05,3.925887397744678e-05,4.7961307422893624e-08,0.0006053259304067533,1.5776866314070945e-05,6.921285144209478e-09,3.207102310377408e-09,4.762392883011282e-08,8.752216884112595e-06,8.398636378064884e-10,8.611251765637801e-11,1.1214618296645216e-06,1.5878202636526645e-07,2.8099729010188543e-12,4.659227767521393e-12,2.601918767250325e-13,4.935849704848247e-19,1.1987007736844646e-13
1.7714961479342161e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423199822141708,0.09388641398956149,0.013326030653205005,0.0001293891216844366,0.0010696461185673613,0.0303633311523054,0.015428898077220055,5.758502421981864e-05,3.556476141575395e-11,0.0022352053546472873,6.255379682759335e-11,0.0004741589728030297,2.959519115542554e-09,9.6768511108742e-06,1.3304102436515098e-09,8.703808675595483e-11,2.166982520783862e-05,9.99924830812669e-06,0.006736359929535166,0.002153684882103456,0.00041396490935366535,4.992418003480604e-07,7.4103538228644e-09,3.112145520998327e-09,2.781990462209572e-12,1.172202497198603e-07,3.5088242776992385e-05,3.935687858599954e-05,4.810651854535447e-08,0.0006068297782944945,1.5823808182294505e-05,6.9188955059287835e-09,3.201645518256513e-09,4.774622100665603e-08,8.744492680710886e-06,8.428843872886499e-10,8.630017838093328e-11,1.1248935784576255e-06,1.586755207639061e-07,2.818393064062586e-12,4.677566617890926e-12,2.612160253321047e-13,4.968083956782797e-19,1.1979119236839872e-13
1.7757046907921629e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44232936439327786,0.09384974185557599,0.013308916258710748,0.0001298450230527553,0.0010728671250050028,0.030437818081060573,0.01546807076335517,5.754507626322295e-05,3.582184858533727e-11,0.002234385270615005,6.252519853485251e-11,0.00047434357683749293,2.959098982466478e-09,9.67397314987738e-06,1.3343078676971601e-09,8.725758152369948e-11,2.164319381301809e-05,1.0028890025723312e-05,0.006733869616078207,0.0021445487829281533,0.00041442691383522615,4.976682034972358e-07,7.398121512296514e-09,3.1106306084117777e-09,2.791162911456998e-12,1.1794370797022933e-07,3.526641991755167e-05,3.945484021526702e-05,4.825136404116179e-08,0.0006083331351002737,1.5870717507129942e-05,6.916503710314593e-09,3.1960998102729087e-09,4.786846045118415e-08,8.73676770648257e-06,8.459074747340248e-10,8.648754404099305e-11,1.1283231741253997e-06,1.5856885866946333e-07,2.8268078528784166e-12,4.695875038822101e-12,2.6223847475511484e-13,5.000368621200662e-19,1.1970830400255988e-13
1.7799132336501096e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423387570019103,0.09381308795136221,0.013291822995641113,0.00013029978225166154,0.0010760798018368436,0.030512276639244922,0.015507224355112578,5.750507330735284e-05,3.608006540560211e-11,0.0022335644840837253,6.249646682537492e-11,0.0004745279286210563,2.9586754804406094e-09,9.671000306804679e-06,1.3382057601384115e-09,8.747681968135815e-11,2.1616482306077005e-05,1.0058511142019868e-05,0.0067313806682181955,0.0021354003568505027,0.00041488829181232265,4.960863233772385e-07,7.385905604267078e-09,3.1091145390991807e-09,2.8004296913870185e-12,1.1867395356660151e-07,3.5446293041553106e-05,3.955275879381684e-05,4.839584068667904e-08,0.0006098360015763492,1.591759423012276e-05,6.914109795379111e-09,3.1904653470207165e-09,4.7990647077931583e-08,8.729041999136827e-06,8.489328906902712e-10,8.667461493610723e-11,1.131750611583132e-06,1.5846204337096094e-07,2.8352172560370934e-12,4.714152461930665e-12,2.632591932519809e-13,5.032702648895982e-19,1.1962140924060494e-13
1.7837009222222616e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423472191061685,0.09378011502523056,0.013276457105114159,0.00013070807750137258,0.0010789640298918693,0.030579265124235065,0.015542446243287766,5.746902461836452e-05,3.631342753661073e-11,0.00223282518647758,6.247049610902177e-11,0.0004746936303057532,2.958291493121381e-09,9.668244055407971e-06,1.341714087291442e-09,8.767391461117637e-11,2.1592373854900507e-05,1.0085152502594938e-05,0.006729141780296624,0.0021271563762494876,0.000415302998251416,4.946555852354989e-07,7.374925332222753e-09,3.1077491084101974e-09,2.8088515080298123e-12,1.1933705239108984e-07,3.56096471452746e-05,3.964084864635928e-05,4.8525551645568027e-08,0.0006111881627965449,1.5959755358784982e-05,6.911953490912469e-09,3.1853185790197006e-09,4.810056981137898e-08,8.722088266717585e-06,8.516577481149302e-10,8.684272696389855e-11,1.1348334558851901e-06,1.5836578129298753e-07,2.8427811048400623e-12,4.730575170338382e-12,2.641763337516721e-13,5.061844608674499e-19,1.1953977609077273e-13
1.7874886107944136e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423556893589643,0.0937471568673892,0.01326110829172367,0.0001311154262517736,0.001081841400775237,0.030646230702717707,0.015577652630089187,5.743293322171852e-05,3.654770680544895e-11,0.0022320853400383325,6.244442082778783e-11,0.00047485912906884454,2.957904860134788e-09,9.665411751899088e-06,1.3452226215684419e-09,8.787080166849353e-11,2.1568201259157425e-05,1.0111777120770843e-05,0.006726903993976759,0.0021189026757379706,0.0004157172007881362,4.932182050244029e-07,7.363958384788367e-09,3.1063827791233103e-09,2.8173517260246624e-12,1.200057890052814e-07,3.577440920757948e-05,3.9728903516257494e-05,4.8654958900027585e-08,0.00061253992801249,1.600188999234636e-05,6.90979552713789e-09,3.1801001697938363e-09,4.821044962892279e-08,8.715133998069658e-06,8.543844772467762e-10,8.701060068949176e-11,1.1379145443822083e-06,1.5826940007676786e-07,2.850340574066608e-12,4.746971897202783e-12,2.650920234310308e-13,5.091024928131848e-19,1.1945489335443567e-13
1.7912762993665656e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44236416761841807,0.09371421347876834,0.013245776536891804,0.00013152181842818533,0.0010847118625690404,0.030713173409826006,0.015612843498847883,5.739679997246382e-05,3.67829042100452e-11,0.002231344954158021,6.24182426080751e-11,0.00047502442557083866,2.9575156201312255e-09,9.662503774641221e-06,1.348731358110178e-09,8.806748084619529e-11,2.1543964871889397e-05,1.0138384971003877e-05,0.006724667307109657,0.0021106393804729475,0.0004161309010963259,4.91774214720239e-07,7.353004779459771e-09,3.10501556913955e-09,2.82593131239771e-12,1.206802313595396e-07,3.5940595830079114e-05,3.981692335008568e-05,4.878406012391997e-08,0.0006138912977771519,1.604399809038904e-05,6.907635930690599e-09,3.1748102402591523e-09,4.8320286466832664e-08,8.708179220274094e-06,8.571130712724679e-10,8.71782363278459e-11,1.140993873525575e-06,1.581729020228179e-07,2.85789565574143e-12,4.763342229548445e-12,2.660062392269062e-13,5.120242833296534e-19,1.1936675908236209e-13
1.7950639879387176e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423726537425925,0.09368128486023439,0.013230461822070168,0.0001319272439784064,0.0010875753635340116,0.030780093280844092,0.015648018832806598,5.736062571476245e-05,3.701902074408416e-11,0.0022306040381207173,6.239196305573042e-11,0.0004751895204700645,2.9571238112821312e-09,9.659520500908801e-06,1.3522402920619645e-09,8.826395213811183e-11,2.15196650458592e-05,1.016497602818286e-05,0.006722431717544742,0.0021023666154196792,0.00041654410084003335,4.903236463430967e-07,7.3420645332752645e-09,3.1036474962031167e-09,2.8345912488513707e-12,1.2136044846435578e-07,3.61082238741211e-05,3.99049080933954e-05,4.8912852998788636e-08,0.0006152422726447641,1.6086079613164827e-05,6.905474727877489e-09,3.169448914870367e-09,4.843008026091265e-08,8.701223960283905e-06,8.598435232160149e-10,8.734563409255442e-11,1.1440714398152218e-06,1.5807628940182834e-07,2.8654463419971164e-12,4.779685754853951e-12,2.66918958101665e-13,5.149497547394276e-19,1.19275371457764e-13
1.7988516765108696e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423811475894807,0.09364837101259028,0.013215164128739737,0.00013233169287291843,0.0010904318521103267,0.030846990351203543,0.015683178615111946,5.732441128203811e-05,3.725605739701487e-11,0.002229862601103998,6.236558375631647e-11,0.0004753544144226758,2.9567294712958792e-09,9.656462306888821e-06,1.355749418572974e-09,8.84602155389758e-11,2.1495302133555252e-05,1.0191550267623154e-05,0.0067201972231296404,0.002094084505357595,0.0004169568016735614,4.888665319582296e-07,7.331137662738882e-09,3.1022785779041415e-09,2.8433325330029155e-12,1.2204651041154533e-07,3.627731046571922e-05,3.9992857691604655e-05,4.904133521381087e-08,0.0006165928531707409,1.612813452158794e-05,6.903311944678002e-09,3.1640163157151707e-09,4.8539830946240214e-08,8.694268244924655e-06,8.625758264348669e-10,8.75127941962752e-11,1.14714723979897e-06,1.5797956445507011e-07,2.8729926250893712e-12,4.796002061049567e-12,2.6783015704356264e-13,5.178788290758916e-19,1.1918072866695615e-13
1.8022605962258064e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423887985371674,0.09361876117943403,0.013201410742834978,0.000132694853566391,0.0010929966537677495,0.030907178249364158,0.01571480910851108,5.729178462322772e-05,3.7470177900675694e-11,0.0022291948698521307,6.234175839743216e-11,0.0004755026477112313,2.95637243198251e-09,9.65364618546837e-06,1.3589077930643637e-09,8.863667484924396e-11,2.147332186483193e-05,1.0215452683875948e-05,0.006718187112728656,0.002086622719304281,0.000417327807215008,4.875495587069851e-07,7.321314928735672e-09,3.1010458430495864e-09,2.8512700776338992e-12,1.2266902232121416e-07,3.643074982816297e-05,4.007198223543504e-05,4.9156701689437784e-08,0.0006178080389419554,1.6165961152135104e-05,6.9013641097808345e-09,3.1590661414278383e-09,4.863856965133332e-08,8.688007733829807e-06,8.650364765042086e-10,8.76630352641775e-11,1.1499139467776522e-06,1.5789241779347114e-07,2.879780508837798e-12,4.810663124106998e-12,2.6864891755070757e-13,5.205180118290804e-19,1.1909276560462516e-13
1.8056695159407431e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44239645552151946,0.093589163311794,0.013187671115902305,0.0001330572077842224,0.0010955556964402204,0.03096734773383767,0.01574642697890127,5.7259126681877054e-05,3.768504521401661e-11,0.0022285267304990386,6.231785463935838e-11,0.0004756507192380341,2.9560133994638193e-09,9.650769955158196e-06,1.362066316069862e-09,8.881296576153486e-11,2.1451291038111446e-05,1.0239341440673533e-05,0.006716177886082157,0.002079153555434054,0.0004176984111637153,4.862273326260128e-07,7.311503053460871e-09,3.0998124501539803e-09,2.8592750828887144e-12,1.2329637887946053e-07,3.658539757264953e-05,4.015107822632219e-05,4.927181299130153e-08,0.0006190229061536047,1.620376616637988e-05,6.899415034043172e-09,3.1540584315673075e-09,4.8737273337973094e-08,8.681746894889285e-06,8.67498615437223e-10,8.781308415095414e-11,1.1526792178400639e-06,1.5780518353317053e-07,2.8865648143099666e-12,4.8253015065956075e-12,2.694664115561405e-13,5.231599923721905e-19,1.190021633756173e-13
1.80907843565568e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424041184388267,0.09355957741012444,0.01317394523450211,0.00013341874826283752,0.001098108942916643,0.03102749883074622,0.015778032213769295,5.7226438043816136e-05,3.790066004956599e-11,0.002227858189519591,6.229387359688102e-11,0.00047579862947691627,2.9556524002825647e-09,9.647833887945096e-06,1.365224984058449e-09,8.898908827371599e-11,2.1429209909807e-05,1.026321652088676e-05,0.006714169541616789,0.002071677104349039,0.00041806861470561617,4.848998771879326e-07,7.3017020479517874e-09,3.0985784117273004e-09,2.8673483093148697e-12,1.2392863351289853e-07,3.674126675431658e-05,4.023014562317322e-05,4.9386667450890356e-08,0.0006202374552127033,1.6241549537173947e-05,6.897464735743989e-09,3.148993276372576e-09,4.8835941957500356e-08,8.675485747396229e-06,8.699622385643525e-10,8.796294100909277e-11,1.155443050566512e-06,1.5771786324849627e-07,2.8933455360922232e-12,4.839916909106539e-12,2.7028262234038637e-13,5.258047132895473e-19,1.1890892080185988e-13
1.8124873553706167e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44241178718530566,0.09353000347483853,0.0131602330852139,0.0001337794677540565,0.0011006563561056586,0.031087631566300098,0.015809624800521102,5.7193719288186426e-05,3.8117023117086486e-11,0.0022271892533223155,6.226981637213223e-11,0.0004759463789002934,2.9552894606937346e-09,9.644838255106095e-06,1.3683837934998619e-09,8.91650423841419e-11,2.140707873616406e-05,1.0287077907624821e-05,0.006712162077757668,0.002064193456544671,0.0004184384190203861,4.835672158831315e-07,7.291911923048852e-09,3.0973437401516963e-09,2.8754905270678584e-12,1.2456584040828116e-07,3.689837061495954e-05,4.030918438461163e-05,4.9501263404743036e-08,0.0006214516865268295,1.6279311237813308e-05,6.895513232959019e-09,3.1438707722619714e-09,4.893457546170654e-08,8.669224310561515e-06,8.724273407350512e-10,8.811260598999111e-11,1.158205442567137e-06,1.5763045849544554e-07,2.9001226688000833e-12,4.8545090325954785e-12,2.7109753320214803e-13,5.284521170157579e-19,1.1881303688079292e-13
1.8155553831140598e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424186939552374,0.09350339716464766,0.013147903880733577,0.00013410340737381114,0.0011029440099558975,0.03114173535107264,0.015838047303981084,5.716424713093329e-05,3.831239020058132e-11,0.0022265868780773457,6.224810063484982e-11,0.00047607921627338735,2.9549611774816703e-09,9.642091480580113e-06,1.3712268400218233e-09,8.932325709903732e-11,2.1387118102775234e-05,1.0308541434024427e-05,0.0067103561118998555,0.0020574520950370837,0.00041877090253444665,4.823633891357487e-07,7.2831101222702665e-09,3.096232004552846e-09,2.8828781561150988e-12,1.2514360620851447e-07,3.704083083732829e-05,4.038029475193513e-05,4.96041773701226e-08,0.0006225442233748718,1.6313278218663038e-05,6.893755865395372e-09,3.1392115653994515e-09,4.9023315551596206e-08,8.663588785834885e-06,8.746471930532142e-10,8.824714054215628e-11,1.160690361595658e-06,1.5755172326867356e-07,2.90621901518814e-12,4.8676217932742046e-12,2.718298277555023e-13,5.308370264488137e-19,1.1872448220893281e-13
1.818623410857503e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442425605286894,0.09347680054777249,0.013135585778652096,0.00013442667087333246,0.0011052268820267675,0.031195824303675478,0.015866459542893403,5.713475145514067e-05,3.85083644381658e-11,0.002225984192423757,6.222632485846147e-11,0.000476211924109833,2.954631362306197e-09,9.639296873820491e-06,1.374069995687989e-09,8.948133540698788e-11,2.136711732666106e-05,1.0329993843320063e-05,0.006708550856905708,0.0020507050432331917,0.00041910306447619575,4.811553818711172e-07,7.2743171507335046e-09,3.0951197749721715e-09,2.8903228789279873e-12,1.257254684661771e-07,3.718431195216919e-05,4.045138185967743e-05,4.9706879397273005e-08,0.0006236365034778624,1.6347227606477876e-05,6.8919975495729165e-09,3.134506051837895e-09,4.911202712223233e-08,8.657953056125401e-06,8.7686823590746e-10,8.83815199049486e-11,1.1631741100234277e-06,1.5747292197715958e-07,2.912312446323604e-12,4.8807152384252265e-12,2.725610437102086e-13,5.33224019951927e-19,1.1863378652865786e-13
1.821691438600946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424325211044375,0.0934502136244294,0.01312327876922545,0.00013474925300116966,0.001107504945529345,0.031249898443391207,0.01589486150789177,5.710523266942848e-05,3.8704946341519686e-11,0.0022253812008987146,6.220448982072412e-11,0.0004763445027510878,2.9543000337164108e-09,9.636454631117416e-06,1.3769132579246806e-09,8.963927730770664e-11,2.1347076594288885e-05,1.0351435123735831e-05,0.006706746311623595,0.0020439523668974975,0.0004194349056926921,4.799432112793712e-07,7.265533015746849e-09,3.0940070602333546e-09,2.8978252800557385e-12,1.2631146832121538e-07,3.73288240136549e-05,4.052244567676438e-05,4.9809368284235045e-08,0.0006247285271339033,1.6381159382642553e-05,6.890238298255813e-09,3.1297543039761315e-09,4.920071013769338e-08,8.652317135268112e-06,8.790904655326932e-10,8.85157441868559e-11,1.1656566861687848e-06,1.5739405571801824e-07,2.9184029584163093e-12,4.893789150752048e-12,2.7329116893042807e-13,5.356130552018342e-19,1.1854094923319705e-13
1.8247594663443892e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424394413319651,0.09342363639480801,0.01311098284272209,0.00013507114851627876,0.001109778173754461,0.03130395778955537,0.015923253189545933,5.707569117822876e-05,3.890213642051515e-11,0.002224777907997832,6.218259629146165e-11,0.00047647695253768624,2.953967210078132e-09,9.633564948297866e-06,1.379756624157631e-09,8.979708280116383e-11,2.1326996092024217e-05,1.0372865263666582e-05,0.006704942474900667,0.002037194131734009,0.0004197664270269424,4.787268945747979e-07,7.256757724431932e-09,3.0928938691032524e-09,2.9053859516585182e-12,1.26901647448274e-07,3.74743772067694e-05,4.059348617170111e-05,4.991164283248512e-08,0.0006258202946413445,1.641507352880104e-05,6.888478124081207e-09,3.1249563948586283e-09,4.9289364561684854e-08,8.646681037044879e-06,8.81313878175462e-10,8.86498134957127e-11,1.1681380883687458e-06,1.5731512557688326e-07,2.924490547722214e-12,4.9068433131834834e-12,2.740201912932286e-13,5.380040897622082e-19,1.1844596975052393e-13
1.827520691313488e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424456732444859,0.09339972517641615,0.013099925976735342,0.0001353602631027154,0.0011118199229842036,0.031352598568639145,0.015948796902927553,5.704908475388181e-05,3.908012790173807e-11,0.0022242346903932047,6.216284273480503e-11,0.00047659604745560333,2.953666405570245e-09,9.630923833938905e-06,1.3823157405557782e-09,8.993899111723758e-11,2.130888979067859e-05,1.0392142855047038e-05,0.006703319626714266,0.0020311070215465305,0.00042006452342193166,4.776286788674844e-07,7.248867529254731e-09,3.0918915969849567e-09,2.9122408738248173e-12,1.2743641682318966e-07,3.7606273773021924e-05,4.0657402650421205e-05,5.0003505678507246e-08,0.0006268026666377516,1.6445581171711212e-05,6.886893188623214e-09,3.120598865643871e-09,4.936912906681012e-08,8.641608408344098e-06,8.833159582948219e-10,8.877034346055071e-11,1.1703703452658281e-06,1.5724403471888038e-07,2.9299668760800625e-12,4.918574993965895e-12,2.746753584676421e-13,5.401576950937414e-19,1.1835865612160636e-13
1.8302819162825868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44245190861212097,0.09337582181017189,0.013088878072967129,0.00013564881349017392,0.001113857714711565,0.031401227394817786,0.015974332272137286,5.7022460551350444e-05,3.9258612785916173e-11,0.002223691235502022,6.214304296741262e-11,0.0004767150385232885,2.9533644179389464e-09,9.628244593437389e-06,1.384874937227048e-09,9.008078894391181e-11,2.1290751562316624e-05,1.0411411405149133e-05,0.006701697350683673,0.002025015509699418,0.00042036236200074256,4.765271313554404e-07,7.240984507957077e-09,3.0908889523553525e-09,2.919143924131664e-12,1.279746367569697e-07,3.773902962671226e-05,4.072130018909608e-05,5.0095193073238054e-08,0.0006277848316134194,1.6476074506633793e-05,6.885307524819255e-09,3.1162040565863567e-09,4.9448870356014955e-08,8.636535657069736e-06,8.853189911482501e-10,8.889074806194703e-11,1.1726016487486563e-06,1.5717289376213649e-07,2.9354408313276578e-12,4.930290343765299e-12,2.7532961369942787e-13,5.423128542988563e-19,1.1826960646600588e-13
1.8330431412516856e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44245814737938316,0.0933519262961584,0.013077839124348905,0.00013593679587984523,0.0011158915296324019,0.03144984428229242,0.015999859290156515,5.699581885694655e-05,3.9437591440995014e-11,0.0022231475465170716,6.212319753433922e-11,0.0004768339259870811,2.9530612602020703e-09,9.625527368591329e-06,1.3874342122925257e-09,9.022247628164009e-11,2.1272581542595613e-05,1.0430670905857969e-05,0.006700075645965689,0.0020189196439745366,0.00042065994336956995,4.7542226463765716e-07,7.233108665330124e-09,3.0898859414851404e-09,2.926095550786133e-12,1.2851633877577261e-07,3.7872652472796054e-05,4.078517876412048e-05,5.0186704150086896e-08,0.0006287667897862448,1.6506553520719034e-05,6.8837211416217906e-09,3.1117720206711208e-09,4.952858840204453e-08,8.631462793159034e-06,8.873229741428513e-10,8.901102737726656e-11,1.1748319976428998e-06,1.5710170347471925e-07,2.940912410830915e-12,4.941989204819227e-12,2.759829481784451e-13,5.444695362061108e-19,1.1817882041479497e-13
