Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52)
1.2689772539455974e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950198462173474,0.11290997150656439,0.021666931025675285,0.0,6.619207244231951e-07,8.0079618105897175e-07,0.0,3.9783389317154372e-10,0.0,9.685633866285655e-06,8.0518379966126227e-22,1.0893106783060873e-08,3.2847761889518334e-17,1.9249405769360328e-10,0.0,0.0,1.5650109123892458e-08,5.2820780229472404e-17,0.0057502918645189211,0.0023085218535892392,1.4412951487221129e-08,7.0430917345365264e-08,6.679972107854498e-06,4.3168000768192024e-11,1.6218778976459018e-09,1.0121529959036746e-12
1.2731430238956129e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32949476729299293,0.11291001089798711,0.02166327814892444,0.0,6.7201904167539233e-07,8.0977821902681361e-07,0.0,4.0400561548101519e-10,0.0,9.7451137281040969e-06,8.2921258137965198e-22,1.0932113524657519e-08,3.352759808613731e-17,1.9520927656040663e-10,0.0,0.0,1.5808719917582407e-08,5.4059451205960358e-17,0.0057501929174858281,0.0023158168844443811,1.4463906724531022e-08,7.0873896148704836e-08,6.7007224593905757e-06,4.3786420992436907e-11,1.6315809305129827e-09,1.0279604954559654e-12
1.2773087938456284e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294875524166691,0.11291005078166534,0.021659626048009931,0.0,6.8222053085986607e-07,8.1880889491177112e-07,0.0,4.1025316307057986e-10,0.0,9.8047676920037403e-06,8.5388837075357675e-22,1.0971085062392928e-08,3.4219633125230695e-17,1.9795137811506473e-10,0.0,0.0,1.5968171539092491e-08,5.5323723749159025e-17,0.0057500933038564699,0.0023231102595607533,1.4514895752671575e-08,7.1316843880567765e-08,6.7213427193032386e-06,4.4410457522647831e-11,1.641309910308528e-09,1.0439633951582557e-12
1.2814745637956439e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948033997314213,0.11291009113802071,0.021655974722689604,0.0,6.9252554032484342e-07,8.2788791710889281e-07,0.0,4.1657722245095693e-10,0.0,9.8645956843202847e-06,8.7922671449253331e-22,1.1010020345492937e-08,3.4924051586352873e-17,2.0072049244043747e-10,0.0,0.0,1.6128461745398339e-08,5.6614056612262375e-17,0.0057499930432814454,0.0023304019790917042,1.4565918562031426e-08,7.1759745330233586e-08,6.7418327202681822e-06,4.5040119766450761e-11,1.6510648109138677e-09,1.0601634727162268e-12
1.2856403337456594e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32947312994332878,0.11291013194803644,0.021652324172721817,0.0,7.0293441273698185e-07,8.3701499031695914e-07,0.0,4.2297848410722551e-10,0.0,9.9245976314500788e-06,9.0524348737929795e-22,1.1048918328030238e-08,3.5641040279591116e-17,2.03516749185351e-10,0.0,0.0,1.628958825673828e-08,5.7930915479389756e-17,0.0057498921548496352,0.0023376920431950787,1.4616975143197673e-08,7.2202585468605392e-08,6.7621923136365442e-06,4.5675416805554616e-11,1.6608456062346602e-09,1.0765625161410276e-12
1.2898061036956749e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294659223086685,0.11291017319324137,0.021648674397865424,0.0,7.1344748508334233e-07,8.4618981562084513e-07,0.0,4.2945764250844978e-10,0.0,9.9847734598509472e-06,9.3195489819889255e-22,1.1087777969076157e-08,3.6370788264583248e-17,2.0634027756344959e-10,0.0,0.0,1.6451548757218393e-08,5.9274773049194636e-17,0.0057497906571042602,0.0023449804520332424,1.4668065486949056e-08,7.2645349449525899e-08,6.7824213692649845e-06,4.6316357398477017e-11,1.6706522702010156e-09,1.0931623237738022e-12
1.2939718736456904e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32945871705110774,0.1129102148556943,0.021645025397879776,0.0,7.2406508867507061e-07,8.55412090574163e-07,0.0,4.3601539611729226e-10,0.0,1.0045123096042968e-05,9.5937749575547732e-22,1.1126598232849776e-08,3.7113486869612741e-17,2.0919120635220411e-10,0.0,0.0,1.6614340895419517e-08,6.064610911918489e-17,0.0057496885680584676,0.0023522672057730994,1.4719189584249186e-08,7.3088022611015355e-08,6.8025197753418396e-06,4.6962949983348876e-11,1.6804847767676135e-09,1.1099647043101889e-12
1.2981376435957059e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32945151415308482,0.11291025691796898,0.021641377172524734,0.0,7.3478754915276809e-07,8.6468150928214096e-07,0.0,4.4265244739961291e-10,0.0,1.0105646466609237e-05,9.8752817497815524e-22,1.1165378088864467e-08,3.786932971078147e-17,2.1206966389207489e-10,0.0,0.0,1.6777962285006193e-08,6.2045410670757093e-17,0.0057495859052104758,0.0023595523045861037,1.4770347426239809e-08,7.3530590476431806e-08,6.8224874382094567e-06,4.7615202680786293e-11,1.6903430999138189e-09,1.1269714768247708e-12
1.3023034135457214e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32944431359751586,0.11291029936313923,0.021637729721560597,0.0,7.4561518649352622e-07,8.7399776248470576e-07,0.0,4.4936950283405532e-10,0.0,1.0166343498196577e-05,1.0164241831166901e-21,1.1204116512071735e-08,3.863851271125973e-17,2.1497577808582738e-10,0.0,0.0,1.6942410505337125e-08,6.3473171954947978e-17,0.0057494826855582918,0.0023668357486482786,1.4821539004234135e-08,7.3973038755554291e-08,6.8423242821828578e-06,4.8273123296839881e-11,1.7002272136437879e-09,1.1441844707954931e-12
1.3064691834957369e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32943711536778014,0.11291034217476476,0.021634083044748138,0.0,7.5654831501960321e-07,8.833605376397231e-07,0.0,4.5616727292161984e-10,0.0,1.0227214117516219e-05,1.0460831260281341e-21,1.1242812483002449e-08,3.9421234120613868e-17,2.179096763979982e-10,0.0,0.0,1.710768310207706e-08,6.4929894578905626e-17,0.0057493789256139989,0.0023741175381402245,1.4872764309710238e-08,7.4415353345589368e-08,6.8620302493648286e-06,4.8936719326003176e-11,1.710137091986572e-09,1.1616055261280453e-12
1.3106349534457524e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32942991944770644,0.11291038533687717,0.021630437141848591,0.0,7.6758724340871612e-07,8.92769519006366e-07,0.0,4.6304647219522295e-10,0.0,1.028825825134446e-05,1.0765229745553845e-21,1.1281464987905322e-08,4.0217694534211044e-17,2.2087148585451067e-10,0.0,0.0,1.7273777587809811e-08,6.6416087593084013e-17,0.0057492746414176355,0.0023813976732471286,1.4924023334304475e-08,7.4857520332101369e-08,6.8816052994575716e-06,4.960599795429495e-11,1.7200727089962082e-09,1.1792364931801987e-12
1.3148007233957679e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32942272582156051,0.11291042883396668,0.021626792012623627,0.0,7.787322747059248e-07,9.022243877285672e-07,0.0,4.7000781922924419e-10,0.0,1.0349475826523269e-05,1.1077620709986769e-21,1.1320073018882763e-08,4.1028096912701495e-17,2.2386133304243698e-10,0.0,0.0,1.7440691442652263e-08,6.7932267579162734e-17,0.0057491698485506899,0.002388676154158774,1.4975316069804993e-08,7.5299525989867309e-08,6.9010494095710565e-06,5.0280966062394125e-11,1.7300340387518143e-09,1.1970792327861133e-12
1.3189664933457834e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32941553447403082,0.11291047265096869,0.021623147656835345,0.0,7.8998370633707891e-07,9.1172482191852415e-07,0.0,4.7705203664905981e-10,0.0,1.0410866769960876e-05,1.1398191356810536e-21,1.1358635574023952e-08,4.1852646601577972e-17,2.2687934410990532e-10,0.0,0.0,1.7608422114869007e-08,6.9478958738695549e-17,0.005749064562149196,0.0023959529810695401,1.5026642508145307e-08,7.5741356783656788e-08,6.9203625740281781e-06,5.096163022884505e-11,1.7400210553576721e-09,1.2151356162806032e-12
1.3231322632957989e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32940834539021718,0.11291051677325148,0.02161950407424626,0.0,8.013418301238077e-07,9.2127049674021404e-07,0.0,4.8417985114056195e-10,0.0,1.0472431008632336e-05,1.172713273608824e-21,1.1397151657535219e-08,4.2691551350812351e-17,2.2992564476615006e-10,0.0,0.0,1.7776967021487678e-08,7.1056692982490681e-17,0.0057489587969164601,0.0024032281541784112,1.5078002641397897e-08,7.6182999368937612e-08,6.9395448041668465e-06,5.1647996733308432e-11,1.7500337329433049e-09,1.2334075255233653e-12
1.3272980332458144e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32940115855561802,0.11291056118660342,0.021615861264619306,0.0,8.1280693230001899e-07,9.3086108449289083e-07,0.0,4.9139199345966747e-10,0.0,1.0534168469580032e-05,1.2064639812280692e-21,1.143562027986767e-08,4.3545021334569608e-17,2.3300036028170295e-10,0.0,0.0,1.7946323548914392e-08,7.2666010020725098e-17,0.0057488525671354233,0.0024105016736889716,1.5129396461767929e-08,7.6624440592507904e-08,6.9585961281391659e-06,5.2340071559877985e-11,1.7600720456635529e-09,1.2518968529231694e-12
1.3314638031958299e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32939397395611891,0.11291060587722133,0.021612219227717829,0.0,8.2437929352988322e-07,9.4049625469452064e-07,0.0,4.9868919844181022e-10,0.0,1.0596079079914165e-05,1.2410911532782347e-21,1.1474040457842057e-08,4.4413269170998931e-17,2.3610361548872288e-10,0.0,0.0,1.8116489053549481e-08,7.4307457453796338e-17,0.0057487458866806737,0.0024177735398094083,1.5180823961586998e-08,7.7065667493055264e-08,6.9775165907077595e-06,5.3037860400439185e-11,1.7701359676986397e-09,1.2706055014620149e-12
1.3356295731458454e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32938679157798056,0.11291065083169853,0.02160857796330555,0.0,8.360591889272763e-07,9.5017567416512863e-07,0.0,5.0607220501142387e-10,0.0,1.0658162766813222e-05,1.276615089743862e-21,1.1512411214770902e-08,4.5296509942101983e-17,2.3923553478146199e-10,0.0,0.0,1.8287460862402987e-08,7.5981590863914378e-17,0.0057486387690301038,0.0024250437527525079,1.5232285133306927e-08,7.7506667301644186e-08,6.9963062530394564e-06,5.3741368658084553e-11,1.7802254732542353e-09,1.2895353847192437e-12
1.3397953430958609e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32937961140782851,0.11291069603701365,0.021604937471146599,0.0,8.4784688807664695e-07,9.5989900711001604e-07,0.0,5.1354175619140719e-10,0.0,1.0720419457524394e-05,1.3130565029055238e-21,1.1550731580577815e-08,4.6194961213678396e-17,2.4239624211686697e-10,0.0,0.0,1.8459236273709918e-08,7.7688973907436556e-17,0.0057485312272762519,0.0024323123127356497,1.5283779969493714e-08,7.7947427442131442e-08,7.0149651924963898e-06,5.445060145057217e-11,1.7903405365615146e-09,1.3086884268956226e-12
1.3439611130458763e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3293724334326415,0.11291074148051958,0.021601297751005461,0.0,8.5974265505528948e-07,9.6966591520281879e-07,0.0,5.2109859911258167e-10,0.0,1.0782849079363974e-05,1.3504365244910354e-21,1.1589000591914077e-08,4.7108843055348415e-17,2.4558586101531187e-10,0.0,0.0,1.8631812557545045e-08,7.9430178407948465e-17,0.0057484232741373048,0.0024395792199807991,1.5335308462821456e-08,7.8387935531511867e-08,7.0334935024246651e-06,5.5165563613827177e-11,1.8004811318772095e-09,1.3280665628373811e-12
1.3481268829958918e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32936525763974145,0.11291078714993288,0.02159765880264701,0.0,8.7174674845698234e-07,9.7947605766837292e-07,0.0,5.2874348502313044e-10,0.0,1.0845451559717719e-05,1.3887767129280144e-21,1.1627217292272393e-08,4.8038378060652834e-17,2.4880451456146101e-10,0.0,0.0,1.8805186956436919e-08,8.1205784450093456e-17,0.0057483149219677964,0.0024468444747145022,1.53868706060664e-08,7.8828179380193806e-08,7.0518912919407131e-06,5.5886259705491623e-11,1.8106472334836536e-09,1.347671738060219e-12
1.3522926529459073e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32935808401678346,0.11291083303332314,0.021594020625836471,0.0,8.8385942141696985e-07,9.8932909136535471e-07,0.0,5.3647716929802889e-10,0.0,1.0908226826041192e-05,1.4280990606988737e-21,1.1665380732097891e-08,4.8983791367229936e-17,2.5205232540525971e-10,0.0,0.0,1.8979356685981069e-08,8.3016380474154069e-17,0.0057482061827689862,0.0024541080771678715,1.5438466392101053e-08,7.9268146992206168e-08,7.0701586857154722e-06,5.6612694008502257e-11,1.820838815688829e-09,1.367505908773272e-12
1.3564584228959228e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32935091255174548,0.11291087911910316,0.021590383220339428,0.0,8.9608092163825629e-07,9.9922467086866111e-07,0.0,5.4430041144845895e-10,0.0,1.0971174805860071e-05,1.4684260017993447e-21,1.1703489968896308e-08,4.994531067706987e-17,2.5532941576305009e-10,0.0,0.0,1.9154318935452086e-08,8.4862563371387793e-17,0.0057480970681989627,0.0024613700275765756,1.5490095813888375e-08,7.970782656533731e-08,7.0882958237564734e-06,5.7344870534718014e-11,1.8310558528263982e-09,1.3875710419030423e-12
1.3606241928459383e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3293437432329191,0.11291092539601906,0.021586746585921805,0.0,9.0841149141917927e-07,1.0091624485515061e-06,0.0,5.5221397513121134e-10,0.0,1.1034295426770418e-05,1.5097804193016232e-21,1.1741544067339383e-08,5.0923166276846163e-17,2.5863590741881007e-10,0.0,0.0,1.9330070868414511e-08,8.6744938580120521e-17,0.0057479875895824362,0.0024686303261808274,1.5541758864476059e-08,8.0147206491207339e-08,7.1063028611880152e-06,5.8082793028570429e-11,1.8412983192557403e-09,1.4078691151172894e-12
1.3647899627959538e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32933657604890026,0.11291097185314064,0.02158311072234988,0.0,9.2085136768223477e-07,1.0191420746671922e-06,0.0,5.6021862815807583e-10,0.0,1.1097588616438935e-05,1.5521856530232502e-21,1.1779542099367463e-08,5.1917591058324466e-17,2.6197192172551349e-10,0.0,0.0,1.9506609623332163e-08,8.8664120182599969e-17,0.0057478777579202693,0.0024758889732253643,1.559345553699082e-08,8.0586275355274016e-08,7.1241799680294857e-06,5.8826464970753466e-11,1.8515661893619747e-09,1.4284021168488868e-12
1.3689557327459693e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32932941098857971,0.11291101847985224,0.021579475629390256,0.0,9.3340078200412273e-07,1.0291631974305399e-06,0.0,5.6831514250521742e-10,0.0,1.1161054302603181e-05,1.5956655073028426e-21,1.1817483144289281e-08,5.2928820538848748e-17,2.6533757960660697e-10,0.0,0.0,1.9683932314175976e-08,9.0620731002612688e-17,0.0057477675838987184,0.0024831459689594374,1.5645185824632881e-08,8.1025021936774006e-08,7.141927328972023e-06,5.9575889581938067e-11,1.861859437555989e-09,1.4491720463196414e-12
1.3731215026959848e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32932224804113513,0.11291106526584381,0.021575841306809861,0.0,9.4605996064698235e-07,1.0392254630989329e-06,0.0,5.7650429432253828e-10,0.0,1.1224692413071776e-05,1.6402442588837903e-21,1.1855366288878995e-08,5.3957092881904703e-17,2.6873300155760434e-10,0.0,0.0,1.9862036031029912e-08,9.2615402703866905e-17,0.0057476570778984262,0.0024904013136367864,1.5696949720670423e-08,8.1463435208599713e-08,7.1595451431535414e-06,6.033106982651745e-11,1.8721780382744508e-09,1.4701809135640718e-12
1.3772872726460003e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32931508719602204,0.11291111220110207,0.02157220775437595,0.0,9.588291245907839e-07,1.0493285160529598e-06,0.0,5.8478686394302902e-10,0.0,1.1288502875724553e-05,1.6859466649070575e-21,1.1893190627470358e-08,5.5002648917760618e-17,2.7215830764779342e-10,0.0,0.0,2.0040917840695007e-08,9.4648775889144484e-17,0.0057475462500031511,0.0024976550075156284,1.5748747218434216e-08,8.1901504337113318e-08,7.1770336239323458e-06,6.1092008416372465e-11,1.8825219659798262e-09,1.4914307394531542e-12
1.3814530425960158e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32930792844296553,0.11291115927590203,0.021568574971856089,0.0,9.7170848956684899e-07,1.0594719988766224e-06,0.0,5.9316363589210582e-10,0.0,1.1352485618512724e-05,1.7327979710142216e-21,1.1930955262048176e-08,5.6065732164185693e-17,2.7561361752205416e-10,0.0,0.0,2.0220574787291184e-08,9.6721500200224741e-17,0.005747435110008239,0.0025049070508586244,1.5800578311312231e-08,8.2339218681898981e-08,7.1943929986593765e-06,6.1858707814664443e-11,1.8928911951603838e-09,1.5129235557180292e-12
1.3856188125460313e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32930077177195283,0.11291120648079883,0.021564942959018139,0.0,9.8469826609246628e-07,1.0696555524370809e-06,0.0,6.0163539889693334e-10,0.0,1.1416640569458968e-05,1.7808239195618935e-21,1.1968659302336911e-08,5.7146588847245829e-17,2.7909905040278506e-10,0.0,0.0,2.0401003892856814e-08,9.8834234418582911e-17,0.0057473236674288703,0.0025121574439328697,1.5852442992744429e-08,8.277656779545349e-08,7.2116235084492119e-06,6.2631170239643863e-11,1.9032857003302058e-09,1.5346614049736693e-12
1.3897845824960468e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32929361717322508,0.11291125380661968,0.021561311715630284,0.0,9.9779865950657071e-07,1.0798788159639097e-06,0.0,6.1020294589573663e-10,0.0,1.1480967656657529e-05,1.830050757948681e-21,1.2006301865886554e-08,5.824546792217702e-17,2.8261472509193593e-10,0.0,0.0,2.0582202157945728e-08,1.0098764656686646e-16,0.0057472119315080585,0.0025194061870098617,1.5904341256217597e-08,8.3213541422817879e-08,7.228725407949996e-06,6.3409397668477299e-11,1.913705456029182e-09,1.5566463407425146e-12
1.3939503524460623e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32928646463726974,0.1129113012444561,0.021557681241460989,0.0,1.0110098700064546e-06,1.090141427127845e-06,0.0,6.1886707404709936e-10,0.0,1.154546680827429e-05,1.8805052470558402e-21,1.2043882078155691e-08,5.9362621094336273e-17,2.8616075997314351e-10,0.0,0.0,2.0764166562221715e-08,1.031824140111518e-16,0.0057470999112244183,0.002526653280365475,1.5956273095260202e-08,8.365012950114964e-08,7.2456989651123389e-06,6.4193391841094191e-11,1.924150436823007e-09,1.578880427478066e-12
1.3981161223960778e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32927931415481387,0.11291134878565644,0.021554051536279015,0.0,1.0243320926854816e-06,1.1004430221189877e-06,0.0,6.2762858473924707e-10,0.0,1.1610137952546793e-05,1.9322146698028061e-21,1.2081399072591829e-08,6.0498302840230403e-17,2.8973727301396911e-10,0.0,0.0,2.0946894065050064e-08,1.0541922356398458e-16,0.0057469876152997246,0.0025338987242799391,1.600823850343747e-08,8.4086322159237568e-08,7.2625444609573296e-06,6.4983154264038549e-11,1.9346206173031728e-09,1.6013657405884447e-12
1.4022818923460933e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32927216571681639,0.11291139642181838,0.021550422599853417,0.0,1.0377655175717678e-06,1.1107832357244466e-06,0.0,6.3648828359932054e-10,0.0,1.1674981017784279e-05,1.9852068398187571e-21,1.2118851990708958e-08,6.1652770428622391e-17,2.9334438176823407e-10,0.0,0.0,2.1130381606086309e-08,1.076987715882062e-16,0.005746875052206243,0.0025411425190378077,1.6060237474346457e-08,8.4522109716959807e-08,7.2792621893437936e-06,6.5778686214341324e-11,1.9451159720869594e-09,1.6241043664599123e-12
1.4064476622961088e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32926501931446139,0.11291144414478192,0.021546794431953505,0.0,1.0513103296678009e-06,1.1211617014053957e-06,0.0,6.4544698050263347e-10,0.0,1.1739995932367653e-05,2.0395101102314123e-21,1.2156239982162342e-08,6.2826283941715873e-17,2.9698220337845106e-10,0.0,0.0,2.1314626105861787e-08,1.1002176410156973e-16,0.0057467622301738547,0.0025483846649279273,1.6112270001611168e-08,8.4957482684686946e-08,7.2958524567348758e-06,6.657998874339325e-11,1.9556364758174122e-09,1.6470984024803568e-12
1.4106134322461243e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32925787493915198,0.11291149194662256,0.021543167032348896,0.0,1.0649667089909626e-06,1.1315780513735214e-06,0.0,6.5450548958191791e-10,0.0,1.180518262474947e-05,2.0951533825742508e-21,1.2193562204820603e-08,6.4019106296417159e-17,3.0065085457834983e-10,0.0,0.0,2.1499624466365964e-08,1.1238891688214785e-16,0.0057466491571969841,0.0025556251622434112,1.6164336078877895e-08,8.5392431762630154e-08,7.3123155819640623e-06,6.738706268083133e-11,1.9661821031633241e-09,1.6703499570627385e-12
1.4147792021961398e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32925073258250348,0.11291153981964426,0.021539540400809451,0.0,1.0787348306149295e-06,1.1420319166668358e-06,0.0,6.6366462923655821e-10,0.0,1.1870541023453864e-05,2.1521661158133452e-21,1.2230817824835092e-08,6.5231503265675743e-17,3.0435045169549255e-10,0.0,0.0,2.1685373571625434e-08,1.1480095557453614e-16,0.005746535841041317,0.0025628640112816052,1.6216435699810535e-08,8.5826947840136535e-08,7.3286518960007647e-06,6.8199908638423806e-11,1.976752828819214e-09,1.6938611496684998e-12
1.4189449721461553e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32924359223633648,0.11291158775637325,0.021535914537105301,0.0,1.0926148647119135e-06,1.1525229272248428e-06,0.0,6.7292522214180757e-10,0.0,1.1936071057076487e-05,2.2105783354950333e-21,1.2268006016706495e-08,6.6463743499902525e-17,3.0808111065397899e-10,0.0,0.0,2.1871870288279303e-08,1.172586157968539e-16,0.005746422289250333,0.0025701012123440594,1.6268568858086012e-08,8.6261021994933308e-08,7.3448617417155571e-06,6.9018527013965e-11,1.9873486275052945e-09,1.7176341108309391e-12
1.4231107420961708e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3292364538926722,0.11291163574955151,0.021532289441006849,0.0,1.1066069765957079e-06,1.163050711963025e-06,0.0,6.8228809525799796e-10,0.0,1.2001772654284399e-05,2.2704206430156294e-21,1.2305125963348799e-08,6.7716098548466592e-17,3.1184294697723651e-10,0.0,0.0,2.2059111466150992e-08,1.1976264324854631e-16,0.0057463085091516604,0.0025773367657364868,1.6320735547389843e-08,8.6694645492319192e-08,7.3609454736451691e-06,6.9842917995164863e-11,1.9979694739674434e-09,1.7416709821785457e-12
1.4272765120461863e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32922931754372542,0.11291168379213065,0.021528665112284743,0.0,1.1207113267655225e-06,1.1736148988466411e-06,0.0,6.9175407983973034e-10,0.0,1.2067645743815948e-05,2.3317242250144093e-21,1.2342176856150546e-08,6.8988842881269996e-17,3.156360757908939e-10,0.0,0.0,2.2247093938816191e-08,1.2231379381899024e-16,0.0057461945078632224,0.002584570671768737,1.6372935761411736e-08,8.7127809784308536e-08,7.3769034577573506e-06,7.0673081563537034e-11,2.0086153429771677e-09,1.7659739164583e-12
1.4314422819962018e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32922218318189889,0.1129117318772658,0.021525041550709889,0.0,1.1349280709505576e-06,1.1842151149638092e-06,0.0,7.0132401144505547e-10,0.0,1.2133690254480634e-05,2.3945208628910916e-21,1.2379157895033419e-08,7.0282253910401189e-17,3.1946061182573643e-10,0.0,0.0,2.2435814524166974e-08,1.2491283369690697e-16,0.0057460802922992453,0.0025918029307547552,1.6425169493841276e-08,8.756050650872548e-08,7.3927360712157033e-06,7.1509017498295903e-11,2.0192862093315626e-09,1.7905450775589332e-12
1.4356080519462173e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32921505079977853,0.11291177999831005,0.021521418756053425,0.0,1.1492573601552989e-06,1.1948509865978592e-06,0.0,7.1099872994464182e-10,0.0,1.2199906115158937e-05,2.458842942449073e-21,1.2416068288508189e-08,7.1596612011866961e-17,3.2331666942073775e-10,0.0,0.0,2.2625270024971728e-08,1.2756053948058437e-16,0.0057459658691760614,0.0025990335430125496,1.6477436738363771e-08,8.7992727488251233e-08,7.4084437021445568e-06,7.2350725380225717e-11,2.0299820478532735e-09,1.8153866405341531e-12
1.4397738218962328e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32920792039012747,0.11291182814880853,0.021517796728086753,0.0,1.1636993407054926e-06,1.2055221392989354e-06,0.0,7.2077907953092821e-10,0.0,1.2266293254802129e-05,2.5247234636656415e-21,1.245290725372802e-08,7.2932200547402853e-17,3.2720436252616989e-10,0.0,0.0,2.2815457229431112e-08,1.3025769828891168e-16,0.0057458512450177628,0.0026062625088641529,1.6529737488656099e-08,8.8424464729425904e-08,7.4240267493940269e-06,7.3198204595569576e-11,2.0407028333904431e-09,1.8405007916258304e-12
1.4439395918462483e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32920079194588064,0.11291187632249314,0.021514175466581503,0.0,1.1782541542947826e-06,1.2162281979548355e-06,0.0,7.3066590872726496e-10,0.0,1.2332851602432103e-05,2.5921960505904513e-21,1.2489674016539169e-08,7.4289305886362533e-17,3.3112380470678446e-10,0.0,0.0,2.3006372911729553e-08,1.3300510787323015e-16,0.0057457364261616975,0.0026134898286355825,1.6582071738382713e-08,8.8855710421604818e-08,7.4394856223053226e-06,7.4051454339889759e-11,2.0514485408166714e-09,1.8658897282871512e-12
1.4481053617962638e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32919366546014023,0.112911924513277,0.021510554971309541,0.0,1.1929219380319634e-06,1.2269687868610652e-06,0.0,7.4066007039704132e-10,0.0,1.2399581087141115e-05,2.6612949613734974e-21,1.2526367811529069e-08,7.5668217427685853e-17,3.3507510914506554e-10,0.0,0.0,2.3198013832582457e-08,1.3580357673000214e-16,0.0057456214187637904,0.0026207155026568025,1.6634439481191668e-08,8.9286456935871519e-08,7.454820740476393e-06,7.4910473621926185e-11,2.0622191450309595e-09,1.8915556592057274e-12
1.4522711317462793e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3291865409261705,0.11291197271524953,0.021506935242042967,0.0,1.2077028244888292e-06,1.2377435297900976e-06,0.0,7.5076242175279926e-10,0.0,1.2466481638091557e-05,2.7320550984238871e-21,1.2562987882071864e-08,7.7069227621946129e-17,3.3905838864455122e-10,0.0,0.0,2.3390376739778896e-08,1.386539242143012e-16,0.0057455062288037356,0.0026279395312616863,1.6686840710710831e-08,8.9716696823908674e-08,7.4700325335280257e-06,7.5775261267444482e-11,2.0730146209576518e-09,1.9175008043266731e-12
1.4564369016962948e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32917941833739317,0.11291202092267116,0.021503316278554098,0.0,1.2225969417485844e-06,1.2485520500598142e-06,0.0,7.6097382436533532e-10,0.0,1.253355318451571e-05,2.8045120187006722e-21,1.2599533480371365e-08,7.8492631993476284e-17,3.4307375563322027e-10,0.0,0.0,2.3583458368719656e-08,1.4155698065412714e-16,0.005745390862090017,0.0026351619147879737,1.6739275420544086e-08,9.0146422816827197e-08,7.4851214408704775e-06,7.6645815923066842e-11,2.0838349435463817e-09,1.9437273948756455e-12
