Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216)
2.5911283000392212e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417992430331954,0.08708364999964659,0.010361841799138337,0.00015011352001331375,0.0014717645834272674,0.04439609171951781,0.022768674936197397,4.960963824443889e-05,1.087854352306101e-10,0.0020719854013042396,5.607119188228257e-11,0.0005062530990882328,2.853059095281643e-09,7.869334509208404e-06,2.0962703467907683e-09,1.2559183062683342e-10,1.5520895737992362e-05,1.5367039222090057e-05,0.006274465142415733,0.00033434933148087054,0.000494313180490944,9.217587115585666e-08,5.3412681622115565e-09,5.814614259490335e-09,2.974258874525683e-11,9.529389929693945e-07,0.00011625242981070557,1.3540113171430666e-05,6.629035324585106e-08,0.0008913497760297775,2.4318579920958466e-05,6.440630950228601e-09,7.075624391956734e-08,7.121505902634154e-10,7.261079819837502e-06,6.976842081491185e-10,1.1805486572921012e-10,1.749385016444681e-06,1.3727763185286345e-07,4.3495746311623355e-12,5.794010075501868e-12,3.235680181882293e-13,5.078764867782471e-20
2.5919185653102127e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441809974754722,0.08707741855171967,0.01035931755490015,0.00015012055026834316,0.0014718839245002207,0.044409220726376285,0.022775025299537347,4.960221760441118e-05,1.0887884342743749e-10,0.0020718308932701542,5.60649215426141e-11,0.0005062811461922707,2.8529548465351357e-09,7.86682893586351e-06,2.0969712969843378e-09,1.2562336675128965e-10,1.5514740165738142e-05,1.5371815700558113e-05,0.006274032494548294,0.00033292079611346313,0.0004943822362746109,9.179472906510058e-08,5.339568776339028e-09,5.814062800187231e-09,2.9853521506955244e-11,9.56720517784629e-07,0.00011669778253284202,1.3543776789561169e-05,6.62958047725403e-08,0.0008916157560122763,2.4326138917149384e-05,6.440166232268859e-09,7.07761494988892e-08,7.124410739063801e-10,7.259698911491366e-06,6.953835287562185e-10,1.180789863779461e-10,1.749941366987392e-06,1.372574312958434e-07,4.350937105181193e-12,5.794602431181278e-12,3.236010987946242e-13,5.080581438465184e-20
2.592629804054105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444181958870781,0.08707181078496688,0.010357046248050918,0.0001501268167412436,0.0014719909035964514,0.044421036222029094,0.022780737896168208,4.959553998709078e-05,1.0896294854341663e-10,0.002071691851503065,5.6059279133675226e-11,0.0005063063851784709,2.852861048970513e-09,7.864573398954868e-06,2.0976019427072416e-09,1.2565173628809886e-10,1.5509202280365743e-05,1.5376113896790287e-05,0.0062736430928403315,0.0003316373680098705,0.0004944443706117102,9.145222803083247e-08,5.3380397991999714e-09,5.8135666863549055e-09,2.995393206312643e-11,9.601431133081651e-07,0.00011710084286063295,1.3547071913197483e-05,6.630069140809489e-08,0.0008918551180082013,2.4332941009773535e-05,6.439747967533861e-09,7.07940554063353e-08,7.127024261095156e-10,7.258456214444326e-06,6.93315533912653e-10,1.18100677489885e-10,1.7504419969442908e-06,1.3723925198876992e-07,4.352163114125743e-12,5.79513319270187e-12,3.236307396239417e-13,5.0822142120354266e-20
2.5933410427979976e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418291601707227,0.08706620352642597,0.010354775427107927,0.0001501330257316117,0.0014720974778901087,0.044432851139134,0.02278644789364249,4.958886327935683e-05,1.0904708940278443e-10,0.002071552824433532,5.6053637576484486e-11,0.0005063316209417379,2.8527672764222963e-09,7.86231737084615e-06,2.0982323888296666e-09,1.2568009349632964e-10,1.550366642892211e-05,1.5380411492138647e-05,0.006273253673193211,0.00033035608691024156,0.0004945064898877859,9.111022964499114e-08,5.336511267476789e-09,5.813070762419291e-09,3.005488692239405e-11,9.635840291470167e-07,0.00011750604050789429,1.3550365006734548e-05,6.630555936534717e-08,0.0008920944610097194,2.433974215147381e-05,6.43932968501749e-09,7.081195263630127e-08,7.129636990364692e-10,7.257213631635677e-06,6.912500422565369e-10,1.1812235199093634e-10,1.7509425457879495e-06,1.3722107380992502e-07,4.3533889166138374e-12,5.795661722425814e-12,3.236602558177079e-13,5.083844959100139e-20
2.59405228154189e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441838688910188,0.08706059677615613,0.010352505092012826,0.00015013917731374518,0.0014722036479132062,0.04444466547753353,0.02279215527987594,4.958218748250572e-05,1.0913126599660498e-10,0.002071413812107901,5.604799687315335e-11,0.0005063568534870628,2.8526735289812394e-09,7.860060853743874e-06,2.0988626342162904e-09,1.257084383407959e-10,1.5498132627262684e-05,1.5384708486715896e-05,0.0062728642353239,0.00032907696432261555,0.0004945685940757297,9.076873732297726e-08,5.334983181183378e-09,5.812575029210624e-09,3.0156389267548266e-11,9.67043370690097e-07,0.00011791338756086154,1.3553656060861521e-05,6.631040866501491e-08,0.0008923337849605386,2.434654234242855e-05,6.438911384538342e-09,7.08298411469526e-08,7.132248921517346e-10,7.25597116317573e-06,6.891870768851275e-10,1.1814400982444577e-10,1.7514430134375683e-06,1.3720289675625058e-07,4.354614512412681e-12,5.796188022942205e-12,3.2368964752050997e-13,5.085473680556733e-20
2.594692396411393e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441847228053724,0.08705555113553405,0.010350462205779138,0.00015014466471554227,0.0014722988557256459,0.04445529788716792,0.022797289684852787,4.957618004521945e-05,1.0920705547655779e-10,0.002071288713659337,5.604292097195513e-11,0.0005063795600306507,2.8525891778261855e-09,7.858029572090397e-06,2.099429682493473e-09,1.2573393810055924e-10,1.5493153971502088e-05,1.538857526826956e-05,0.0062725137254266644,0.0003279276090628721,0.0004946244749220228,9.046182975014574e-08,5.333608284373721e-09,5.812129033082937e-09,3.024821211979093e-11,9.701726194816828e-07,0.00011828184767412753,1.3556616258193627e-05,6.63147570997419e-08,0.000892549160181194,2.4352661701548203e-05,6.438534898598663e-09,7.084593331682797e-08,7.134598972708681e-10,7.254853039421291e-06,6.873325872036708e-10,1.181634875768769e-10,1.7518933648342122e-06,1.3718653836742914e-07,4.355717371719185e-12,5.796659789594695e-12,3.237159937338951e-13,5.0869377987345295e-20
2.5953325112808963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441855732230521,0.08705050590670305,0.01034841971299293,0.00015015010573242064,0.001472393736906714,0.04446592982780329,0.022802421956031747,4.9570173347752854e-05,1.0928287388750712e-10,0.0020711636272251104,5.603784576564576e-11,0.0005064022639754156,2.852504847148335e-09,7.85599789776006e-06,2.099996566418266e-09,1.257594277910911e-10,1.5488177000641406e-05,1.5392441563372846e-05,0.006272163200331255,0.0003267800199908666,0.0004946803435049393,9.015533737153873e-08,5.332233748384897e-09,5.811683192728329e-09,3.034048336284051e-11,9.733169561696014e-07,0.00011865206750122872,1.355957478926876e-05,6.631909045408951e-08,0.0008927645198835751,2.4358780290839662e-05,6.438158397829052e-09,7.086201835934496e-08,7.136948369100005e-10,7.25373500845961e-06,6.854801796632582e-10,1.181829517409853e-10,1.7523436503384336e-06,1.3717018088526864e-07,4.3568200632470815e-12,5.797129754629688e-12,3.2374223933525233e-13,5.0884002776062515e-20
2.5959726261503994e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418642012689047,0.0870454610897066,0.010346377613612113,0.000150155500419864,0.0014724882918527075,0.04447656129931984,0.02280755208451497,4.956416739105978e-05,1.0935872122279062e-10,0.0020710385528394312,5.603277125577677e-11,0.0005064249653250234,2.852420537014533e-09,7.853965832372783e-06,2.100563285154529e-09,1.2578490738633724e-10,1.54832017264015e-05,1.5396307372108654e-05,0.006271812659828914,0.000325634205572209,0.0004947361998044695,8.984926270112273e-08,5.330859573228185e-09,5.8112375087579504e-09,3.043320534318639e-11,9.76476458400443e-07,0.00011902405594088226,1.356253164727435e-05,6.632340874351947e-08,0.0008929798640261086,2.4364898110434084e-05,6.437781882096426e-09,7.087809624369827e-08,7.139297106766414e-10,7.2526170703716155e-06,6.836298712862189e-10,1.1820240227507526e-10,1.7527938698904892e-06,1.3715382430752064e-07,4.357922586824772e-12,5.797597919987326e-12,3.237683844329281e-13,5.089861117877956e-20
2.5966127410199025e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441872634996705,0.08704041668458841,0.010344335907594758,0.00015016084883377585,0.0014725825209626093,0.04448719230159619,0.022812680061377284,4.955816217609695e-05,1.0943459747569884e-10,0.002070913490536643,5.6027697443903646e-11,0.0005064476640831478,2.8523362474918483e-09,7.851933377552116e-06,2.101129837863493e-09,1.2581037686011534e-10,1.5478228160554587e-05,1.540017269456011e-05,0.006271462103710125,0.0003244901742959377,0.0004947920438005247,8.954360826045342e-08,5.329485758915274e-09,5.8107919817848664e-09,3.052638041589521e-11,9.796512040761071e-07,0.00011939782191892537,1.3565486825406959e-05,6.632771198360657e-08,0.0008931951925670542,2.437101516046301e-05,6.437405351267464e-09,7.089416693898771e-08,7.141645181745062e-10,7.251499225238391e-06,6.817816791836559e-10,1.1822183913733112e-10,1.7532440234303708e-06,1.3713746863193155e-07,4.3590249422800746e-12,5.798064287624418e-12,3.237944291362034e-13,5.091320320272296e-20
2.5972528558894056e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441881033241259,0.08703537269139223,0.010342294594899059,0.00015016615103048095,0.0014726764246381,0.04449782283450936,0.02281780587766656,4.955215770382383e-05,1.0951050263947509e-10,0.0020707884403512273,5.602262433158576e-11,0.000506470360253471,2.852251978647565e-09,7.849900534925266e-06,2.1016962237037905e-09,1.2583583618611556e-10,1.547325631492419e-05,1.5404037530810542e-05,0.0062711115317646135,0.00032334793467419414,0.0004948478754729398,8.92383765784842e-08,5.32811230545828e-09,5.810346612423991e-09,3.062001094422941e-11,9.828412713498888e-07,0.00011977337438800583,1.3568440316846467e-05,6.633200019003965e-08,0.0008934105054645045,2.4377131441058372e-05,6.437028805208634e-09,7.09102304142198e-08,7.143992590050088e-10,7.250381473141185e-06,6.799356205991856e-10,1.1824126228581821e-10,1.7536941108978078e-06,1.371211138562423e-07,4.3601271294402085e-12,5.798528859514572e-12,3.2382037355529805e-13,5.092777885528538e-20
2.5978929707589088e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441889395829419,0.08703032911016197,0.010340253675483371,0.00015017140706672651,0.0014727700032835663,0.044508452897934765,0.02282292952440402,4.954615397520279e-05,1.0958643670731537e-10,0.002070663402317798,5.6017551920386535e-11,0.0005064930538396837,2.85216773054919e-09,7.847867306123106e-06,2.1022624418314828e-09,1.2586128533790008e-10,1.5468286201385184e-05,1.5407901880943564e-05,0.006270760943781369,0.0003222074952418908,0.0004949036948014776,8.893357019121754e-08,5.326739212869556e-09,5.809901401291864e-09,3.0714099298786714e-11,9.860467386206345e-07,0.00012015072232726546,1.3571392114757848e-05,6.63362733786245e-08,0.0008936258026763878,2.438324695235242e-05,6.4366522437861506e-09,7.092628663830708e-08,7.146339327751007e-10,7.249263814161409e-06,6.780917127117841e-10,1.1826067167848204e-10,1.7541441322322673e-06,1.37104759978189e-07,4.3612291481318395e-12,5.798991637648364e-12,3.2384621780137456e-13,5.094233814402413e-20
2.598533085628412e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418977225875594,0.08702528594094164,0.010338213149306174,0.0001501766169996836,0.0014728632573061046,0.044519082491746215,0.0228280509925845,4.954015099119899e-05,1.0966239967236821e-10,0.002070538376471106,5.6012480211873343e-11,0.0005065157448454848,2.852083503264446e-09,7.8458336927802e-06,2.1028284914000912e-09,1.2588672428890313e-10,1.546331783186382e-05,1.5411765745043e-05,0.006270410339548629,0.0003210688645563678,0.0004949595017658246,8.862919164199643e-08,5.325366481161868e-09,5.8094563490068936e-09,3.080864785859136e-11,9.892676845352247e-07,0.0001205298747420072,1.3574342212320394e-05,6.634053156528168e-08,0.0008938410841604668,2.4389361694477818e-05,6.436275666866019e-09,7.094233558007016e-08,7.148685390877731e-10,7.248146248380637e-06,6.762499727655751e-10,1.182800672731531e-10,1.7545940873729545e-06,1.3708840699550285e-07,4.362330998181074e-12,5.799452624033198e-12,3.238719619865388e-13,5.095688107666437e-20
2.599173200497915e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419060133415805,0.08702024318377528,0.010336173016326104,0.00015018178088694825,0.0014729561871155343,0.0445297116158159,0.022833170273176884,4.95341487527805e-05,1.0973839152773448e-10,0.002070413362846036,5.6007409207617635e-11,0.0005065384332745816,2.8519992968612837e-09,7.843799696534817e-06,2.1033943715606242e-09,1.2591215301243108e-10,1.545835121833773e-05,1.5415629123192886e-05,0.006270059718853894,0.0003199320511970439,0.0004950152963455915,8.83252434813604e-08,5.3239941103484315e-09,5.809011456189327e-09,3.090365901087414e-11,9.925041879851125e-07,0.00012091084066336017,1.3577290602702267e-05,6.634477476604601e-08,0.0008940563498743418,2.439547566756759e-05,6.435899074314069e-09,7.095837720824012e-08,7.151030775418726e-10,7.247028775880608e-06,6.744104181847668e-10,1.1829944902754871e-10,1.7550439762588126e-06,1.370720549059108e-07,4.36343267941342e-12,5.7999118206934064e-12,3.2389760622384404e-13,5.097140766109973e-20
2.599813315367418e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441914267916921,0.08701520083870713,0.010334133276501943,0.0001501868987865427,0.0014730487931244025,0.04454034027001442,0.0228382873571244,4.952814726091828e-05,1.0981441226646731e-10,0.0020702883614776117,5.600233890919486e-11,0.0005065611191306899,2.8519151114078715e-09,7.841765319028958e-06,2.103960081461611e-09,1.259375714816621e-10,1.545338637283593e-05,1.541949201547752e-05,0.006269709081483928,0.0003187970637650589,0.0004950710785203208,8.802172826653537e-08,5.3226221004427114e-09,5.8085667234609284e-09,3.099913514973422e-11,9.95756328098262e-07,0.0001212936291479406,1.3580237279051071e-05,6.634900299707145e-08,0.0008942715997754498,2.44015888717551e-05,6.4355224659959125e-09,7.097441149145746e-08,7.153375477438234e-10,7.245911396743228e-06,6.725730663120224e-10,1.183188168992716e-10,1.7554937988285267e-06,1.370557037071353e-07,4.364534191653852e-12,5.8003692296704696e-12,3.239231506272955e-13,5.0985917905389737e-20
2.6004534302369212e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419224861385603,0.08701015890578145,0.010332093929792611,0.00015019197075691706,0.0014731410757479928,0.044550968454210686,0.022843402235344968,4.952214651658617e-05,1.0989046188157192e-10,0.0020701633724009914,5.599726931818459e-11,0.000506583802417533,2.8518309469725996e-09,7.839730561908378e-06,2.104525620249128e-09,1.2596297966964667e-10,1.5448423307438786e-05,1.5423354421981436e-05,0.006269358427224774,0.00031766391088290706,0.0004951268482694807,8.771864856180478e-08,5.321250451458533e-09,5.808122151445259e-09,3.10950786774885e-11,9.990241842425963e-07,0.00012167824927749251,1.358318223453184e-05,6.635321627462816e-08,0.0008944868338210674,2.440770130717412e-05,6.435145841776977e-09,7.099043839827413e-08,7.155719492962075e-10,7.244794111050569e-06,6.707379345166713e-10,1.1833817084581466e-10,1.7559435550205222e-06,1.3703935339689502e-07,4.365635534726828e-12,5.800824853022861e-12,3.239485953118498e-13,5.100041181776363e-20
2.6010935451064243e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419306678310255,0.08700511738504252,0.010330054976157181,0.00015019699685694997,0.001473233035404333,0.04456159616827207,0.022848514898731586,4.951614652076089e-05,1.0996654036600563e-10,0.002070038395651468,5.5992200436170484e-11,0.0005066064831388432,2.851746803624084e-09,7.837695426822581e-06,2.105090987066842e-09,1.2598837754930685e-10,1.5443462034278066e-05,1.5427216342789376e-05,0.006269007755861743,0.00031653260119406064,0.0004951826055724655,8.741600693845355e-08,5.319879163410245e-09,5.8076777407677235e-09,3.1191492004735983e-11,1.0023078360234992e-06,0.00012206471015852576,1.3586125462306681e-05,6.6357414615101e-08,0.0008947020519683113,2.441381297395877e-05,6.434769201522555e-09,7.100645789715638e-08,7.158062817949959e-10,7.243676918884867e-06,6.689050404013176e-10,1.1835751082456423e-10,1.7563932447729666e-06,1.3702300397290486e-07,4.3667367084562e-12,5.8012786928260865e-12,3.2397394039341996e-13,5.101488940662162e-20
2.6017336599759275e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441938812818407,0.08700007627653483,0.010328016415554859,0.0001502019771459503,0.0014733246725142013,0.04457222341206425,0.022853625338152713,4.9510147274422155e-05,1.1004264771267748e-10,0.0020699134312644747,5.5987132264740316e-11,0.0005066291612983605,2.8516626814311635e-09,7.835659915424872e-06,2.1056561810560283e-09,1.260137650934369e-10,1.5438502565536885e-05,1.543107777798633e-05,0.00626865706717943,0.00031540314336258744,0.0004952383504086046,8.711380597404514e-08,5.318508236312407e-09,5.807233492055119e-09,3.1288377548386854e-11,1.005607363272858e-06,0.00012245302092195315,1.3589066955511448e-05,6.636159803499583e-08,0.0008949172541741388,2.441992387224356e-05,6.434392545097761e-09,7.102246995648381e-08,7.160405448463996e-10,7.2425598203285305e-06,6.670744014761131e-10,1.1837683679279724e-10,1.7568428680237687e-06,1.3700665543287645e-07,4.367837712665313e-12,5.801730751173008e-12,3.2399918598887983e-13,5.102935068053091e-20
2.6023737748454306e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441946920924351,0.08699503558030279,0.010325978247945004,0.00015020691168365804,0.0014734159875011378,0.04458285018545127,0.022858733544452604,4.950414877855259e-05,1.101187839144483e-10,0.002069788479275579,5.5982064805486e-11,0.0005066518368998334,2.851578580462901e-09,7.83362402937236e-06,2.1062212013556185e-09,1.2603914227470303e-10,1.5433544913449696e-05,1.5434938727657532e-05,0.006268306360961723,0.00031427554607275725,0.0004952940827571566,8.681204825287075e-08,5.31713767017992e-09,5.806789405935946e-09,3.1385737733264984e-11,1.0089228460534824e-06,0.00012284319072270388,1.3592006707300049e-05,6.636576655093667e-08,0.0008951324403953498,2.4426034002163345e-05,6.434015872367547e-09,7.10384745445506e-08,7.162747380535125e-10,7.241442815464133e-06,6.652460352178572e-10,1.1839614870768628e-10,1.7572924247105848e-06,1.3699030777451802e-07,4.36893854717703e-12,5.802181030173637e-12,3.24024332216063e-13,5.104379564822995e-20
2.6030138897149337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419549919720847,0.086989995296391,0.010323940473287121,0.00015021180053024556,0.001473506980791446,0.04459347648829555,0.022863839508451736,4.94981510341378e-05,1.1019494896413058e-10,0.002069663539720485,5.597699806000365e-11,0.0005066745099470179,2.851494500788585e-09,7.83158777032596e-06,2.106786047102226e-09,1.2606450906564352e-10,1.542858909030228e-05,1.5438799191888436e-05,0.006267955636991795,0.00031314981802864,0.0004953498025973064,8.651073636605455e-08,5.315767465028241e-09,5.806345483040581e-09,3.148357499268296e-11,1.0122543646584896e-06,0.0001232352287393327,1.3594944710834328e-05,6.636992017966219e-08,0.0008953476105885885,2.4432143363853354e-05,6.433639183196768e-09,7.105447162956986e-08,7.165088610091165e-10,7.240325904374421e-06,6.634199593995613e-10,1.1841544652630474e-10,1.7577419147708126e-06,1.3697396099553522e-07,4.370039211813616e-12,5.802629531955087e-12,3.240493791937665e-13,5.1058224318630904e-20
2.603654004584437e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441963025784413,0.08698495542484397,0.010321903091540859,0.00015021664374631886,0.001473597652814205,0.044604102320457854,0.022868943220947242,4.949215404216634e-05,1.1027114285448821e-10,0.002069538612635036,5.597193202989359e-11,0.0005066971804436787,2.8514104424777278e-09,7.829551139950447e-06,2.1073507174301873e-09,1.2608986543866858e-10,1.5423635108431688e-05,1.5442659170764724e-05,0.006267604895052126,0.00031202596795369615,0.0004954055099081791,8.620987291055384e-08,5.314397620873058e-09,5.8059017240006505e-09,3.1581891765639534e-11,1.0156019995966047e-06,0.00012362914417363385,1.3597880959244966e-05,6.637405893803393e-08,0.0008955627647103431,2.4438251957449203e-05,6.43326247745015e-09,7.1070461179672e-08,7.167429133193265e-10,7.239209087142308e-06,6.615961917078279e-10,1.18434730205622e-10,1.7581913381415996e-06,1.3695761509363082e-07,4.371139706396841e-12,5.803076258662038e-12,3.2407432704175774e-13,5.107263670081404e-20
2.60429411945394e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441971022183727,0.08697991596570637,0.010319866102666015,0.00015022144139291866,0.0014736880040012747,0.04461472768179729,0.022874044672713235,4.948615780362977e-05,1.103473655782365e-10,0.002069413698055209,5.596686671676029e-11,0.0005067198483935881,2.8513264056000694e-09,7.827514139914458e-06,2.1079152114715947e-09,1.2611521136606067e-10,1.5418682980226245e-05,1.544651866437233e-05,0.006267254134924494,0.0003109040045903571,0.0004954612046688325,8.590946048965842e-08,5.313028137730324e-09,5.805458129449346e-09,3.1680690498593485e-11,1.0189658315972395e-06,0.00012402494625022718,1.3600815445677955e-05,6.637818284303394e-08,0.0008957779027169497,2.444435978308686e-05,6.432885754992269e-09,7.10864431629055e-08,7.169768945889071e-10,7.238092363850882e-06,6.59774749709439e-10,1.184539997025089e-10,1.7586406947598385e-06,1.369412700665057e-07,4.372240030748051e-12,5.8035212124564965e-12,3.2409917588077174e-13,5.108703280403188e-20
2.604934234323443e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419789809920207,0.08697487691902286,0.010317829506622527,0.00015022619353152159,0.0014737780347873015,0.044625352572171324,0.022879143854501266,4.9480162319522685e-05,1.10423617128042e-10,0.002069288796017122,5.596180212221256e-11,0.0005067425138005262,2.8512423902255745e-09,7.8254767718905e-06,2.1084795283563358e-09,1.2614054681997446e-10,1.541373271812548e-05,1.5450377672797403e-05,0.006266903356389992,0.00030978393669959565,0.0004955168868582502,8.560950171336178e-08,5.311659015616618e-09,5.805014700021827e-09,3.177997364686838e-11,1.0223459416130643e-06,0.0001244226442161356,1.3603748163300259e-05,6.638229191175843e-08,0.0008959930245645907,2.4450466840902678e-05,6.432509015687661e-09,7.110241754724242e-08,7.172108044070284e-10,7.2369757345834e-06,6.579556513352087e-10,1.1847325497374498e-10,1.7590899845621719e-06,1.3692492591185843e-07,4.373340184687982e-12,5.80396439551761e-12,3.2412392583251385e-13,5.110141263771402e-20
2.605574349192946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419869020308883,0.08696983828483809,0.010315793303370485,0.00015023090022404115,0.0014738677456097285,0.044635976991435726,0.0228842407570408,4.947416759084263e-05,1.104998974965224e-10,0.0020691639065570284,5.59567382478634e-11,0.0005067651766682813,2.8511583964244367e-09,7.823439037554981e-06,2.109043667212131e-09,1.2616587177243678e-10,1.5408784334620085e-05,1.5454236196126353e-05,0.0062665525592290345,0.00030866577306048977,0.0004955725564553619,8.530999919701312e-08,5.310290254548766e-09,5.804571436354337e-09,3.187974367080094e-11,1.0257424108006266e-06,0.00012482224734037704,1.3606679105244908e-05,6.638638616142813e-08,0.0008962081302092985,2.4456573131033356e-05,6.432132259400777e-09,7.111838430057677e-08,7.174446423795865e-10,7.235859199423291e-06,6.561389144617922e-10,1.1849249597601183e-10,1.759539207484993e-06,1.3690858262738618e-07,4.374440168036898e-12,5.804405810042295e-12,3.2414857701966887e-13,5.111577621145894e-20
2.6062144640624493e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419947851215424,0.0869648000631968,0.010313757492870121,0.0001502355615328291,0.001473957136908799,0.04464660093944462,0.0228893353710396,4.9468173618590284e-05,1.1057620667624642e-10,0.0020690390297113197,5.5951675095330177e-11,0.0005067878370006496,2.851074424267077e-09,7.821400938588236e-06,2.109607627164572e-09,1.2619118619534688e-10,1.5403837842251864e-05,1.545809423444578e-05,0.006266201743221355,0.0003075495224697753,0.0004956282134390331,8.50109555618084e-08,5.3089218545437665e-09,5.804128339084503e-09,3.1980003037507074e-11,1.029155320525397e-06,0.00012522376491352146,1.3609608264653447e-05,6.639046560938734e-08,0.000896423219606956,2.4462678653615984e-05,6.431755485995935e-09,7.113434339072424e-08,7.176784081145754e-10,7.234742758454162e-06,6.543245567284956e-10,1.1851172266589816e-10,1.7599883634644452e-06,1.3689224021078455e-07,4.375539980614695e-12,5.804845458244996e-12,3.2417312956589724e-13,5.1130123535038043e-20
2.6068545789319524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420026300848187,0.08695976225414366,0.010311722075081823,0.00015024017752067614,0.0014740462091275663,0.04465722441605048,0.022894427687184138,4.94621804037693e-05,1.106525446597337e-10,0.002068914165516525,5.594661266623449e-11,0.0005068104948014351,2.8509904738241413e-09,7.819362476674521e-06,2.1101714073371628e-09,1.2621649006047653e-10,1.539889325361368e-05,1.546195178784255e-05,0.006265850908146022,0.0003064351937413881,0.0004956838577880563,8.471237343557114e-08,5.3075538156193085e-09,5.803685408852026e-09,3.2080754223560265e-11,1.03258475236934e-06,0.00012562720624723601,1.3612535634702793e-05,6.639453027309356e-08,0.0008966382927132984,2.446878340878801e-05,6.431378695337465e-09,7.115029478542882e-08,7.179121011970928e-10,7.233626411759792e-06,6.525125962040707e-10,1.1853093499991e-10,1.760437452436427e-06,1.3687589865974815e-07,4.3766396222406685e-12,5.8052833423573e-12,3.241975835958355e-13,5.114445461840345e-20
2.6074946938014555e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420104367411817,0.08695472485772343,0.010309687049966109,0.00015024474825081337,0.001474134962711897,0.04466784742110406,0.022899517696140147,4.945618794738642e-05,1.1072891143945464e-10,0.0020687893140093113,5.5941550962202357e-11,0.0005068331500744489,2.8509065451665063e-09,7.817323653502062e-06,2.1107350068513614e-09,1.2624178333947009e-10,1.5393950581349393e-05,1.5465808856403773e-05,0.006265500053781439,0.0003053227957060007,0.0004957394894811735,8.441425545098646e-08,5.30618613779338e-09,5.803242646297579e-09,3.2181999709873454e-11,1.0360307881058922e-06,0.00012603258067385363,1.3615461208536744e-05,6.639858017012999e-08,0.0008968533494839143,2.4474887396687257e-05,6.431001887289658e-09,7.11662384523619e-08,7.181457212322937e-10,7.232510159424131e-06,6.507030509739209e-10,1.185501329344624e-10,1.7608864743365887e-06,1.3685955797197108e-07,4.377739092733623e-12,5.805719464628751e-12,3.2422193923510854e-13,5.115876947167714e-20
2.6081348086709586e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420182049107443,0.08694968787398075,0.010307652417483666,0.00015024927378691307,0.0014742233981104795,0.044678469954454444,0.022904605388553035,4.9450196250451514e-05,1.1080530700783035e-10,0.002068664475226484,5.593648998486409e-11,0.0005068558028235108,2.8508226383652794e-09,7.81528447076305e-06,2.1112984248266182e-09,1.2626706600384475e-10,1.5389009838153764e-05,1.546966544021674e-05,0.0062651491799053625,0.00030421233721054746,0.0004957951084970701,8.411660424597586e-08,5.304818821084014e-09,5.802800052062925e-09,3.2283741983125443e-11,1.039493509703691e-06,0.00012643989754590292,1.361838497929647e-05,6.640261531820739e-08,0.0008970683898742484,2.4480990617451915e-05,6.430625061716698e-09,7.118217435911973e-08,7.183792678334471e-10,7.231394001531313e-06,6.488959387347049e-10,1.1856931642588255e-10,1.761335429100339e-06,1.3684321814514677e-07,4.378838391912101e-12,5.80615382732666e-12,3.2424619661032445e-13,5.1173068105153827e-20
