Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H6(343),C4H7X(141),H2(190),C4H6(54),C4H7X(140),C4H7X(143),C4H7X(142),C4H5X(381),C4H5X(380),SX(176),SX(175),SX(174),SX(178),SX(177),SX(172),C6H9X(524),C6H9X(720),C4H7X(479),SX(480),SX(657),C4H9X(153),C4H9X(171),C4H7X(145),C4H7X(146),SX(155),SX(150),SX(152),SX(154),SX(157),SX(156),SX(168),SX(167),SX(169),SX(688),SX(691),SX(357),SX(181),SX(185),C8H14(705),SX(1663),SX(1661),SX(1660),SX(1662),SX(1659),SX(183),C8H12(538),SX(539),SX(2184),SX(2190),SX(2189),SX(2188),SX(2186),SX(2187),SX(180),SX(786),SX(3228),S(3298),SX(3397),SX(854),SX(483),C8H14(997),SX(4081),C6H9X(752),SX(4079),SX(4077),C6H8(537),SX(4909),SX(4907),SX(4908),SX(3395),SX(756),SX(527),SX(186),SX(4076),SX(4083),SX(3400),SX(658),SX(659),SX(6491),C8H14(673),SX(526)
4.570489532876119e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294078123766465,0.5998044168125789,5.4407919092748076e-07,3.0021326646959025e-15,1.0398777324616388e-09,3.1300182112106815e-30,1.2464450493981852e-13,1.5787382075204042e-32,6.118871149328457e-14,2.9775902188838005e-12,3.3543320489856964e-21,0.070189916414313394,0.070191198573788874,1.3176260291964424e-06,1.5168629677870685e-14,1.5101259913656323e-09,6.0315374250157974e-08,5.7289407547760202e-07,1.0915458127858129e-08,1.9078114741783084e-07,1.1217356129410799e-09,1.5285258137406538e-07,4.7835954130110112e-19,3.0841368405159657e-19,9.7661751813108794e-18,7.716456505967907e-14,7.2471471853995544e-13,1.1158762641393893e-12,3.8450891074555055e-13,5.7378537548852152e-13,1.8379574155703225e-12,6.344610512936609e-13,1.0548676142917628e-12,8.8052043523898411e-14,3.8688614873523037e-13,9.2642327390900629e-15,2.1285188674320202e-15,1.070099740836964e-20,1.1360583254159392e-18,5.7583854750774896e-19,8.4106233652667286e-14,3.2534215436127061e-15,3.4388405293225217e-14,1.4726869197534136e-20,2.4220163668230516e-14,3.2896915161914247e-14,3.1611877414370226e-20,2.5158515053501017e-18,2.3106380661536662e-18,1.1185159273292791e-27,3.0195481824517822e-21,2.9239238504486201e-19,1.4721220537435166e-20,2.5054823618863179e-26,3.1070042729102839e-26,8.8930310740518175e-20,9.5900537149018656e-25,2.9799318359119221e-21,1.2156928655677583e-14,5.0745136542955518e-15,5.0744739814394241e-15,3.1281782187511031e-16,3.1281785407998157e-16,3.1281788955215021e-16,2.5193163224968749e-15,4.1051597474917354e-15,3.3390813513162509e-22,5.064933408935792e-18,5.6880258938505335e-18,1.344339976442225e-21,1.046268405667812e-21,2.6779967795504726e-18,1.3553717180981887e-18,4.728457234933738e-19,3.067287542019134e-19,2.9108999437785062e-18,2.9544083005472875e-19,4.0510497252356962e-26,1.2254038258669798e-14,6.3331038855881508e-16,9.5708904479520582e-15,6.1940080007033338e-16,9.5733900583301111e-22,1.1147674340403985e-24,1.3295523905945116e-23,6.5985695837892537e-22,1.5946631035930419e-19,1.1916362595073418e-20,3.4132529879817082e-23,3.9856228556113882e-18,1.3229580613589529e-18,1.3685370316364045e-18,4.0537127003634095e-18,4.3147730399930904e-25
4.606556616988537e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.1329407790173949,0.59980438102272482,5.4741052666438798e-07,3.051936862043824e-15,1.0473003836861306e-09,3.1300179234722125e-30,1.2611234799963057e-13,1.6425245444477021e-32,6.196057001439644e-14,3.0247231031415155e-12,3.4401759072498615e-21,0.070189908789685715,0.070191199668443296,1.3280514442318216e-06,1.5231434171434478e-14,1.5101257136842895e-09,6.0372278054560352e-08,5.7840403871384281e-07,1.0982616429425412e-08,1.9230555985708788e-07,1.1228040434454528e-09,1.5449266963496088e-07,4.8454533764528767e-19,3.1319619137804197e-19,9.9207669139310717e-18,7.8399260512174386e-14,7.394468696577294e-13,1.1417131085595173e-12,3.8958245083950819e-13,5.8695624007438327e-13,1.8689326699502358e-12,6.4122584061069782e-13,1.0765731955637627e-12,8.8805060690298638e-14,3.9245908084087104e-13,9.4930368842617752e-15,2.1753268296215838e-15,1.082701564665563e-20,1.1458925923194409e-18,5.8261981165809209e-19,8.5455880831325281e-14,3.2920560056176237e-15,3.4906234548715328e-14,1.4885187348410594e-20,2.4548822080332887e-14,3.342383346318576e-14,3.2344997654867925e-20,2.5845612345909328e-18,2.3949807861664014e-18,1.1441500061614251e-27,3.1234898565985441e-21,3.0274958089620796e-19,1.5249269966915006e-20,2.5942323794924522e-26,3.2170615976020092e-26,9.2649998883773357e-20,9.9297562787563531e-25,3.0821634502420151e-21,1.2390330016996256e-14,5.2011264372093714e-15,5.2010861200318347e-15,3.1890675024273988e-16,3.1890678326127373e-16,3.1890681925551806e-16,2.5820602973019245e-15,4.2231454437695458e-15,3.4285549131045308e-22,5.1699046926377675e-18,5.8583810518251582e-18,1.3896608988210035e-21,1.0915083221706702e-21,2.745344876850882e-18,1.3961315353666274e-18,4.8907395636245231e-19,3.2047123394338524e-19,3.0047516856815365e-18,3.0856754779298932e-19,4.1900835087851754e-26,1.2483518982391522e-14,6.4533170111054573e-16,9.8472078865706999e-15,6.3131522813002203e-16,9.9796301966037492e-22,1.1434753982377723e-24,1.372008883846682e-23,6.8046708308285543e-22,1.6624528563094534e-19,1.2331511728469832e-20,3.5296350240973161e-23,4.104011337521268e-18,1.3538849520781069e-18,1.4140821410694086e-18,4.1831587014947571e-18,4.4487219344739006e-25
4.642623701100955e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294077679594321,0.59980434523458692,5.5074104904264177e-07,3.1021489409825656e-15,1.0547230347171545e-09,3.1300176357881181e-30,1.2758735423975154e-13,1.7083443790468791e-32,6.2736642056296842e-14,3.0721784420460015e-12,3.5273887752124552e-21,0.07018990116565077,0.070191200761382744,1.3384768575101076e-06,1.5294223325554414e-14,1.5101254360563738e-09,6.0427690313248683e-08,5.8391619164229588e-07,1.1049757946828885e-08,1.9382861090057572e-07,1.1238444696543382e-09,1.5613427730372623e-07,4.9075962141420674e-19,3.1801097362519044e-19,1.007641628384098e-17,7.9642499603548606e-14,7.543308405386961e-13,1.1679070127780566e-12,3.9466672476432593e-13,6.0029993526548218e-13,1.9001543301890076e-12,6.4798696879810645e-13,1.0985089168927298e-12,8.9558653318498749e-14,3.9806676338979212e-13,9.7255109210147705e-15,2.2227255304472231e-15,1.0953648877667765e-20,1.155755181559952e-18,5.8943416960718992e-19,8.6815498680788305e-14,3.3308799792915921e-15,3.5427376250189009e-14,1.5044220528318058e-20,2.4879379471502237e-14,3.3954620140103209e-14,3.3088267368082844e-20,2.6544645366741951e-18,2.4815934341785655e-18,1.1701321191749557e-27,3.2300162409537101e-21,3.1337425999102872e-19,1.57911396482729e-20,2.6852744491097251e-26,3.3299612553821867e-26,9.6488419251524864e-20,1.0278231992796057e-24,3.1869222230144977e-21,1.2625834915158486e-14,5.3295326975362738e-15,5.3294917337511111e-15,3.2505147640953751e-16,3.2505151025341969e-16,3.2505154677050181e-16,2.6456895738838193e-15,4.3433849318755096e-15,3.5195304254118974e-22,5.2760151253203014e-18,6.0322148725135293e-18,1.4360586211364321e-21,1.1382659778773148e-21,2.8136644641310685e-18,1.4376590365746068e-18,5.0567383605556633e-19,3.3468273375373955e-19,3.100747302312004e-18,3.2213606933272e-19,4.332301353987249e-26,1.2714630166208225e-14,6.5744039713958032e-16,1.0128670199673132e-14,6.4331827796571418e-16,1.0399098372380464e-21,1.1726644944066363e-24,1.4154221261296183e-23,7.015101148398896e-22,1.7323620435556852e-19,1.2756338318506542e-20,3.6488160624727781e-23,4.2247945671321436e-18,1.3852017742507379e-18,1.4606863214918059e-18,4.3155217173018222e-18,4.5856275646351599e-25
4.678690785213373e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294077457334241,0.59980430944811713,5.5407078312148974e-07,3.1527690383349536e-15,1.0621456855874842e-09,3.1300173481568764e-30,1.2906952817593351e-13,1.7762454353075e-32,6.3516928139463932e-14,3.1199554577204149e-12,3.6159786974319285e-21,0.070189893542192211,0.070191201852655163,1.3489022690313828e-06,1.5356997638586079e-14,1.5101251584803974e-09,6.0481650314632294e-08,5.8943047887067559e-07,1.1116883200272978e-08,1.9535033036099e-07,1.1248576292193594e-09,1.577773643541257e-07,4.9700230508247366e-19,3.2285795352681931e-19,1.0233120747448462e-17,8.0894261415004784e-14,7.6936641579257095e-13,1.1944593087987627e-12,3.9976146867119236e-13,6.138168217689899e-13,1.9316221785093382e-12,6.5474436157172472e-13,1.120674652383301e-12,9.0312833538208831e-14,4.0370914063539308e-13,9.961682165540605e-15,2.270716513881199e-15,1.1080897490013497e-20,1.1656461411059628e-18,5.9628164238019971e-19,8.8185080756009004e-14,3.3698935897833056e-15,3.5951827394868403e-14,1.5203969039663279e-20,2.5211836080842849e-14,3.4489271976056865e-14,3.3841724524662739e-20,2.7255691177741868e-18,2.5705143874575081e-18,1.1964635593285828e-27,3.3391661784215175e-21,3.2427066918180607e-19,1.6347052295054604e-20,2.7786449622297226e-26,3.4457483747276552e-26,1.0044813179104705e-19,1.0635620150817357e-24,3.2942456177395935e-21,1.2863437067717609e-14,5.4597346177277548e-15,5.4596930051183351e-15,3.3125183417074919e-16,3.3125186885168005e-16,3.3125190589231071e-16,2.7102051580906016e-15,4.465898401902494e-15,3.6120172974784465e-22,5.3832647555678931e-18,6.2095638282465062e-18,1.4835474988344191e-21,1.1865772483894395e-21,2.882957332098873e-18,1.4799584846247617e-18,5.2264899137847376e-19,3.493739252920979e-19,3.198914771719291e-18,3.3615615549118762e-19,4.4777343510179556e-26,1.2947352197974579e-14,6.696354364613106e-16,1.0415313592401379e-14,6.5540890651324016e-16,1.0832090183472037e-21,1.2023383657389408e-24,1.4598042138711565e-23,7.2299036109645651e-22,1.804430506681716e-19,1.3190939689101551e-20,3.7708339411914792e-23,4.3479970797465608e-18,1.4169083900922067e-18,1.5083628399214924e-18,4.45083862762276e-18,4.7255270598868812e-25
4.7147578693257914e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.1329407723496244,0.59980427366326949,5.5739975302347256e-07,3.2037972938383386e-15,1.0695683363422308e-09,3.130017060577033e-30,1.3055887416139886e-13,1.8462761614660521e-32,6.4301428771638957e-14,3.1680533835763402e-12,3.7059536735978015e-21,0.070189885919294037,0.070191202942306935,1.3593276787957168e-06,1.5419757561237784e-14,1.5101248809549186e-09,6.0534196312233829e-08,5.9494684652298176e-07,1.1183992690390699e-08,1.9687074749102532e-07,1.1258442403618851e-09,1.5942189181424556e-07,5.0327330214954883e-19,3.277370548119496e-19,1.039087779221034e-17,8.2154525332381375e-14,7.8455337694122614e-13,1.2213713121485466e-12,4.0486642481247595e-13,6.2750725141740392e-13,1.9633360019097941e-12,6.6149795144829873e-13,1.1430702737288389e-12,9.1067613138999555e-14,4.0938615750191528e-13,1.0201577905381997e-14,2.3193013033567757e-15,1.120876185621644e-20,1.175565516309783e-18,6.0316225006420996e-19,8.9564620812155602e-14,3.4090969577544785e-15,3.6479585100391472e-14,1.5364433168734708e-20,2.5546192146838717e-14,3.5027785843650556e-14,3.4605406625468079e-20,2.7978826107966936e-18,2.6617822443948499e-18,1.2231456078095574e-27,3.4509786837224295e-21,3.354430767858023e-19,1.6917231771062141e-20,2.8743804941892624e-26,3.5644683120926357e-26,1.0453172232978034e-19,1.1002060750286544e-24,3.4041712506476806e-21,1.3103130202019203e-14,5.5917342148538626e-15,5.5916919512720986e-15,3.3750765752731832e-16,3.3750769305701218e-16,3.3750773062185102e-16,2.7756079745227357e-15,4.5907059835790137e-15,3.7060248823030801e-22,5.4916536215378308e-18,6.3904643689139438e-18,1.5321419119284423e-21,1.2364784848259319e-21,2.953225196646976e-18,1.5230340442873217e-18,5.4000300969824248e-19,3.6455558331695142e-19,3.2992821295563838e-18,3.5063765019647222e-19,4.6264132349704076e-26,1.3181665539377185e-14,6.819157823954719e-16,1.0707173832568192e-14,6.6758607377202419e-16,1.127890457917203e-21,1.2325006475647667e-24,1.5051672591098287e-23,7.4491211143725133e-22,1.878698190642721e-19,1.363541207557741e-20,3.895726565051014e-23,4.4736433755940416e-18,1.4490046382747131e-18,1.5571249582845256e-18,4.5891463599766386e-18,4.868457396725094e-25
4.75082495343821e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294077012482011,0.59980423787999859,5.6072798197689596e-07,3.2552338500292032e-15,1.0769909869001077e-09,3.1300167730471697e-30,1.3205539639232246e-13,1.9184857350650983e-32,6.5090144447894941e-14,3.2164714641182637e-12,3.7973216593591816e-21,0.070189878296940802,0.070191204030383078,1.3697530868032999e-06,1.5482503503673559e-14,1.5101246034785412e-09,6.0585365551948847e-08,6.0046524219157675e-07,1.1251086899135774e-08,1.9838989098793266e-07,1.1268050023848395e-09,1.6106782173872203e-07,5.0957252641446951e-19,3.3264820205887972e-19,1.0549684929639805e-17,8.342327104087704e-14,7.9989150261407259e-13,1.2486443220990981e-12,4.0998134141910036e-13,6.413715673740814e-13,1.9952955920746106e-12,6.6824767743643482e-13,1.1656956504375764e-12,9.1823003577517839e-14,4.1509775956601656e-13,1.0445225399703026e-14,2.3684814021659181e-15,1.1337242337030934e-20,1.1855133505271959e-18,6.1007601189341253e-19,9.0954112797916963e-14,3.4484901995293026e-15,3.7010646600177937e-14,1.5525613170777057e-20,2.5882447906882752e-14,3.5570158702261456e-14,3.5379350707893463e-20,2.8714125760352058e-18,2.7554358217966872e-18,1.2501795343980983e-27,3.5654929415422296e-21,3.4689577236820664e-19,1.7501903078598647e-20,2.9725178022895006e-26,3.686166649490654e-26,1.0874180242823503e-19,1.1377694485186336e-24,3.51673688879276e-21,1.3344908056483674e-14,5.7255333442851894e-15,5.7254904276504833e-15,3.4381878072316467e-16,3.438188171133485e-16,3.4381885520300575e-16,2.8418988683732731e-15,4.7178277463696313e-15,3.8015624776755935e-22,5.6011817519863455e-18,6.5749529216422883e-18,1.5818562644684482e-21,1.2880065146270283e-21,3.0244697009351814e-18,1.5668897833431258e-18,5.5773943685420337e-19,3.8023858450068975e-19,3.4018774676613619e-18,3.6559047913390945e-19,4.7783683850176097e-26,1.3417550731811061e-14,6.9428040209401504e-16,1.1004286252372687e-14,6.7984874315144688e-16,1.1739843852490767e-21,1.2631549674928472e-24,1.5515233888426229e-23,7.6727963753894918e-22,1.9552051346487932e-19,1.4089850621106535e-20,4.0235319040831417e-23,4.6017579193476354e-18,1.4814903348267188e-18,1.6069859326293234e-18,4.7304818876929967e-18,5.0144552949607378e-25
4.786892037550628e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294076789895953,0.5998042020982608,5.6405549235609693e-07,3.3070788521313348e-15,1.0844136372849085e-09,3.1300164855658929e-30,1.3355909891317601e-13,1.9929240680312798e-32,6.5883075650727398e-14,3.2652089547514609e-12,3.890090567138111e-21,0.070189870675117477,0.070191205116927252,1.3801784930542156e-06,1.5545235919988776e-14,1.510124326049908e-09,6.0635194298587653e-08,6.0598561489110758e-07,1.1318166290628339e-08,1.9990778899848539e-07,1.1277405961710284e-09,1.6271511718170176e-07,5.1589989502128241e-19,3.3759132130604465e-19,1.070953972644233e-17,8.4700478519866099e-14,8.1538056873661489e-13,1.2762796218850608e-12,4.1510597257944121e-13,6.5541010433462582e-13,2.0275007452842603e-12,6.7499348473858731e-13,1.1885506500484311e-12,9.2579015984676884e-14,4.2084389303888097e-13,1.0692651879549837e-14,2.418258293847749e-15,1.1466339281109276e-20,1.1954896868979116e-18,6.1702294675549627e-19,9.2353550849033079e-14,3.4880734272403473e-15,3.7545009238965769e-14,1.568750932094224e-20,2.6220603596852684e-14,3.611638759566056e-14,3.6163593352090426e-20,2.9461665018313144e-18,2.8515141521989857e-18,1.2775665971118016e-27,3.6827483047122164e-21,3.5863306652927766e-19,1.8101292346929052e-20,3.0730938243229665e-26,3.8108891928565563e-26,1.1308100923196973e-19,1.1762662740371465e-24,3.6319804481882567e-21,1.3588764381803791e-14,5.8611337033209009e-15,5.8610901316190801e-15,3.5018503828005119e-16,3.5018507554246343e-16,3.5018511415750106e-16,2.909078607240388e-15,4.847283699587314e-15,3.8986393271908353e-22,5.7118491672471222e-18,6.7630658905064618e-18,1.6327049840328092e-21,1.3411986423412713e-21,3.0966924174363401e-18,1.6115296737535626e-18,5.7586177709959331e-19,3.9643390624202716e-19,3.5067289326717822e-18,3.8102464839318866e-19,4.9336298242869993e-26,1.3654988401990498e-14,7.0672826685448376e-16,1.1306685750244256e-14,6.9219588180224221e-16,1.2215213632255347e-21,1.2943049457309683e-24,1.5988847446081577e-23,7.9009719313387687e-22,2.0339914629365718e-19,1.4554349374009244e-20,4.1542879921371906e-23,4.7323651396714784e-18,1.5143652740092374e-18,1.6579590123710808e-18,4.8748822280940614e-18,5.1635580626204723e-25
4.822959121663046e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294076567207183,0.59980416631801403,5.6738230571962769e-07,3.3593324479474688e-15,1.0918362875716912e-09,3.1300161981318738e-30,1.350699856219401e-13,2.0696418117806185e-32,6.6680222850163763e-14,3.3142651215933938e-12,3.9842682669279453e-21,0.070189863053809559,0.070191206201981798,1.3906038975484925e-06,1.5607955218810844e-14,1.510124048667704e-09,6.0683717861717754e-08,6.115079150141859e-07,1.1385231311956722e-08,2.0142446912431402e-07,1.128651684668337e-09,1.6436374217051336e-07,5.2225532623873899e-19,3.4256633957011671e-19,1.0870439780420898e-17,8.5986128037805835e-14,8.3102034871238465e-13,1.3042784789188155e-12,4.2024007811978002e-13,6.6962318872417919e-13,2.0599512623268586e-12,6.8173532446377038e-13,1.2116351383368619e-12,9.3335661172810093e-14,4.2662450474885054e-13,1.094388454810216e-14,2.4686334425680008e-15,1.1596053021522044e-20,1.2054945660556963e-18,6.2400307266873741e-19,9.3762929282044171e-14,3.5278467489708691e-15,3.8082670468512304e-14,1.5850121883522262e-20,2.6560659450730169e-14,3.6666469649693429e-14,3.695817068709365e-20,3.0221518052386318e-18,2.9500564812082877e-18,1.3053080428210563e-27,3.8027842924199511e-21,3.7065929069541789e-19,1.8715626820953258e-20,3.1761456764658363e-26,3.9386819693519343e-26,1.1755200532273935e-19,1.2157107583451913e-24,3.7499399919745623e-21,1.3834692942061549e-14,5.9985368347623292e-15,5.9984926060445927e-15,3.5660626503015837e-16,3.5660630317654808e-16,3.5660634231748057e-16,2.977147882912074e-15,4.9790937925168713e-15,3.9972646212451135e-22,5.8236558801638787e-18,6.9548396562744463e-18,1.6847025212425695e-21,1.3960926503960276e-21,3.1698948499456474e-18,1.6569575928552303e-18,5.9437349307274645e-19,4.1315262547718609e-19,3.6138647246713137e-18,3.9695024311696713e-19,5.0922272193355743e-26,1.3893959267301476e-14,7.1925835241928363e-16,1.1614406792808956e-14,7.0462646093331901e-16,1.2705322875082852e-21,1.3259541949630909e-24,1.6472634817785997e-23,8.1336901398323882e-22,2.115097375666702e-19,1.5029001285873985e-20,4.2880329255248118e-23,4.8654894287983358e-18,1.5476292291693294e-18,1.7100574395656124e-18,5.0223844407286826e-18,5.315802885529344e-25
4.859026205775464e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294076344418501,0.59980413053921722,5.7070844284647287e-07,3.4119947877543161e-15,1.099258937661479e-09,3.1300159107438282e-30,1.3658806027517546e-13,2.1486903622561959e-32,6.7481586503890417e-14,3.3636392412885328e-12,4.0798625870770064e-21,0.070189855433002948,0.070191207285587712,1.4010293002863325e-06,1.5670661750187004e-14,1.5101237713306544e-09,6.0730970620825678e-08,6.1703209428874521e-07,1.1452282393937755e-08,2.0293995842757148e-07,1.1295389133621452e-09,1.6601366168003308e-07,5.2863873780950669e-19,3.4757318451405639e-19,1.1032382704085009e-17,8.7280200147233905e-14,8.4681061359844734e-13,1.332642145001922e-12,4.2538342348634845e-13,6.8401113889067285e-13,2.0926469484104624e-12,6.8847315335068671e-13,1.2349489795111312e-12,9.4092949642778594e-14,4.3243954212456254e-13,1.119895058091592e-14,2.5196082934896854e-15,1.1726383881028057e-20,1.2155280264119791e-18,6.3101640675393294e-19,9.5182242588252231e-14,3.567810268893493e-15,3.8623627843454902e-14,1.6013451080915999e-20,2.690261570025992e-14,3.7220402070019535e-14,3.7763118396851906e-20,3.099375832689644e-18,3.0511022648677947e-18,1.3334051077748277e-27,3.925640588449987e-21,3.8297879691411196e-19,1.9345134850088165e-20,3.2817106514036938e-26,4.0695912248895363e-26,1.2215747856890291e-19,1.2561171757675011e-24,3.8706537286177496e-21,1.4082687515768334e-14,6.137744130431833e-15,6.1376992428136945e-15,3.6308229614647907e-16,3.6308233518860481e-16,3.630823748559003e-16,3.0461073131228453e-15,5.1132779145487894e-15,4.0974474980149979e-22,5.9366018969787119e-18,7.1503105761830108e-18,1.7378633492972167e-21,1.4527267998522838e-21,3.2440784355531467e-18,1.7031773245771867e-18,6.1327800579671363e-19,4.3040591749066691e-19,3.7233130958679322e-18,4.1337742615182333e-19,5.2541898799612861e-26,1.4134444140902687e-14,7.3186963926122137e-16,1.1927483416972615e-14,7.1713945611439614e-16,1.3210483857234566e-21,1.3581063204391562e-24,1.6966717689041083e-23,8.3709931785950862e-22,2.1985631399507855e-19,1.5513898210469667e-20,4.4248048617240213e-23,5.0011551421360161e-18,1.5812819535711411e-18,1.7632944482118594e-18,5.1730256256565782e-18,5.4712264864374105e-25
4.8950932898878824e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294076121532675,0.59980409476183039,5.740339237704067e-07,3.4650660242008812e-15,1.1066815875590748e-09,3.1300156234004805e-30,1.3811332649295259e-13,2.2301218649809278e-32,6.8287167057394645e-14,3.4133306008265367e-12,4.1768813150576494e-21,0.070189847812683878,0.070191208367784821,1.4114547012678276e-06,1.5733355930149924e-14,1.5101234940375232e-09,6.0776986049816182e-08,6.2255810573699844e-07,1.151931995183808e-08,2.0445428343689499e-07,1.1304029107353072e-09,1.6766484160772612e-07,5.350500511890343e-19,3.5261178530649171e-19,1.1195366168313718e-17,8.8582675679857573e-14,8.627511322746736e-13,1.3613718565332915e-12,4.3053577962899105e-13,6.9857426529409167e-13,2.1255876130763048e-12,6.9520693350096975e-13,1.25849203639931e-12,9.4850891591021423e-14,4.3828895317857963e-13,1.1457877126157259e-14,2.57118427313523e-15,1.18573321725473e-20,1.225590106880225e-18,6.3806296597717522e-19,9.6611485427888614e-14,3.6079640874052633e-15,3.9167879017325603e-14,1.6177497162868368e-20,2.7246472574645794e-14,3.7778182139909647e-14,3.8578471726165401e-20,3.1778458606649154e-18,3.1546911670489068e-18,1.3618590170107512e-27,4.0513570394540446e-21,3.9559595765266482e-19,1.9990045877355338e-20,3.3898262171111628e-26,4.2036634228678582e-26,1.2690014197518036e-19,1.2974998677258281e-24,3.9941600101388817e-21,1.4332741896832268e-14,6.2787568346365995e-15,6.2787112862968372e-15,3.6961296717114545e-16,3.6961300712077435e-16,3.6961304731485592e-16,3.1159574432823492e-15,5.249855895322699e-15,4.1991970444187096e-22,6.0506872181778404e-18,7.3495149837430494e-18,1.792201963531243e-21,1.5111398311444237e-21,3.3192445465793047e-18,1.7501925606787155e-18,6.3257869470619883e-19,4.4820505472639957e-19,3.8351023493030593e-18,4.3031643670233981e-19,5.41954675995641e-26,1.4376423936582192e-14,7.4456111285569532e-16,1.2245949232115187e-14,7.2973384756482802e-16,1.3731012166358748e-21,1.3907649203948133e-24,1.747121787414891e-23,8.6129230453760267e-22,2.2844290810112044e-19,1.6009130903420432e-20,4.5646420181405551e-23,5.1393865979016838e-18,1.6153231812048514e-18,1.8176832635822978e-18,5.3268429217816077e-18,5.62986632483556e-25
4.931160374000301e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294075898552332,0.59980405898581501,5.7735876781260127e-07,3.5185463122099901e-15,1.1141042373786309e-09,3.1300153361006078e-30,1.3964578776365121e-13,2.3139892201660031e-32,6.9096964944120351e-14,3.4633384973638881e-12,4.2753321982210357e-21,0.070189840192839151,0.070191209448611763,1.42188010049296e-06,1.5796038136249137e-14,1.5101232167871083e-09,6.0821796740865813e-08,6.2808590363592245e-07,1.1586344386058356e-08,2.059674701536307e-07,1.1312442887160091e-09,1.6931724874934411e-07,5.414891892928752e-19,3.5768207212585359e-19,1.1359387877548118e-17,8.9893535741732017e-14,8.7884167160697074e-13,1.3904688347141336e-12,4.3569692288646932e-13,7.1331287069180715e-13,2.1587730701130124e-12,7.0193663212224036e-13,1.2822641706273813e-12,9.5609496916542118e-14,4.4417268649149548e-13,1.1720691304828163e-14,2.6233627897402636e-15,1.1988898193604517e-20,1.2356808440415072e-18,6.4514276652689978e-19,9.8050652624480738e-14,3.6483083012590337e-15,3.9715421738714486e-14,1.6342260377296116e-20,2.7592230300281098e-14,3.8339807218099726e-14,3.9404265486531483e-20,3.2575690963641016e-18,3.2608630568682532e-18,1.3906709849583645e-27,4.1799736532500885e-21,4.0851516560067294e-19,2.0650590428670386e-20,3.5005300148064368e-26,4.3409452415758838e-26,1.3178273353184166e-19,1.3398732419488548e-24,4.120497330373358e-21,1.4584849895456474e-14,6.4215760475772477e-15,6.4215298367568454e-15,3.7619811404178715e-16,3.7619815491069391e-16,3.7619819563194046e-16,3.1866987481757936e-15,5.3888475048798001e-15,4.3025222970602492e-22,6.1659118392963217e-18,7.5524891885731438e-18,1.8477328809907796e-21,1.5713709648056668e-21,3.3953944924735825e-18,1.7980069020056296e-18,6.5227889770072257e-19,4.6656140560004246e-19,3.9492608375909832e-18,4.4777758898907493e-19,5.5883264572749362e-26,1.4619879673376526e-14,7.573317639398944e-16,1.2569837422390928e-14,7.4240862042899846e-16,1.4267226693129208e-21,1.4239335858824006e-24,1.7986257309594259e-23,8.8595215579447083e-22,2.3727355734769553e-19,1.6514789022613151e-20,4.7075826709244958e-23,5.2802080767830395e-18,1.6497526275738868e-18,1.8732371015805077e-18,5.483873505233272e-18,5.791759827978901e-25
