Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),CO2X(24),COX(50),CHOX(53)
1.264868073469766e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950342877128397,0.11291002241471483,0.021670561577843722,5.1906961073937637e-09,9.8968182136257308e-08,8.5373056549228296e-06,9.386422886364357e-06,1.0643311405318532e-15,1.8108880873247077e-19,1.1838127710256281e-08,2.6383345596059003e-30,2.3181687161252589e-08,5.4218667458596569e-23,3.6620968809353262e-15,2.6238353564719523e-16,6.9381047108385843e-19,2.874489799600287e-10,1.3676181204607537e-22,0.0057502926420492711,0.0022924498985799117,5.1915047729056409e-10,2.1002605102552354e-05,3.7562171145051749e-14,1.1525030139526479e-09,1.9606093273496706e-07,1.6476598970162623e-08,4.9780049963340436e-08,1.2527956392350303e-07,5.3360150953830725e-12,1.1314993985674654e-12,7.6207524092318736e-12,5.8899638861967847e-14
1.2693413354998704e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32949568727629136,0.11291006389649819,0.021666638406947696,5.2531279330905508e-09,1.0042540249122089e-07,8.6300369014815402e-06,9.4501051210922213e-06,1.0755396601413057e-15,1.8401043864845899e-19,1.1880983132404711e-08,2.6901146570784109e-30,2.3293540572679319e-08,5.489996022263295e-23,3.713674190450428e-15,2.6550871727274553e-16,7.0106611044420497e-19,2.9040282392436692e-10,1.389484860074993e-22,0.0057501871419792881,0.0023002306033053877,5.2082943912553427e-10,2.1067172697849599e-05,3.7688144451361188e-14,1.1558563795573059e-09,1.9602405874442187e-07,1.6583701092222342e-08,5.0042594216613281e-08,1.2666436329649416e-07,5.4118830929244961e-12,1.1413433476692653e-12,7.6722764790000121e-12,5.9393704630307804e-14
1.2738145975299749e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948794878210164,0.11291010595944023,0.021662716130549781,5.3161012573735015e-09,1.0189701540568045e-07,8.7232633259229252e-06,9.5139910160413787e-06,1.0868283024202579e-15,1.8696555251812603e-19,1.1923857151996779e-08,2.7427338137196231e-30,2.340534056509129e-08,5.5587522486528698e-23,3.7657567950916503e-15,2.6865742159484979e-16,7.083708866877022e-19,2.9337285620073821e-10,1.4116259116413732e-22,0.0057500808557027676,0.0023080092991173023,5.2250797498871443e-10,2.1131526062613292e-05,3.7814084767033208e-14,1.1591982405349719e-09,1.9598742451030026e-07,1.6690968080438639e-08,5.030573796572903e-08,1.2805671716516793e-07,5.4884714614076801e-12,1.1512407863114397e-12,7.723963539922401e-12,5.9889809710173545e-14
1.2782878595600793e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948021326141452,0.11291014857868704,0.021658794748345929,5.3796190089420542e-09,1.0338308786591713e-07,8.8169838524601997e-06,9.5780805095851136e-06,1.0981973819396727e-15,1.8995437152711878e-19,1.196674972754522e-08,2.7962028187525603e-30,2.3517085281849808e-08,5.6281390971697858e-23,3.8183473920433745e-15,2.718297014126483e-16,7.1572495671812165e-19,2.9635907003630593e-10,1.4340437952815123e-22,0.0057499738081351346,0.0023157859866132246,5.2418608490969634e-10,2.1195667004346733e-05,3.7939992086616595e-14,1.16252869882004e-09,1.9595102736983377e-07,1.6798399538332105e-08,5.0569480966033124e-08,1.2945660862654402e-07,5.5657834023527057e-12,1.1611918342307765e-12,7.7758135310885588e-12,6.0387956086743294e-14
1.2827611215901838e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32947248068769791,0.11291019173014999,0.021654874260032805,5.4436841229651237e-09,1.0488368685882186e-07,8.9111974060765926e-06,9.6423735400573216e-06,1.1096472135132393e-15,1.9297711739504896e-19,1.2009660816412659e-08,2.8505325642893927e-30,2.3628772897375903e-08,5.6981602480088605e-23,3.8714486818727421e-15,2.7502560914365481e-16,7.231284773909925e-19,2.9936145861058465e-10,1.4567410458508095e-22,0.0057498660234266002,0.0023235606663892048,5.2586376892018522e-10,2.1259597328999507e-05,3.8065866408755821e-14,1.1658478561620088e-09,1.9591486470083236e-07,1.6905995088287787e-08,5.0833822973191345e-08,1.3086402077403731e-07,5.6438221184861382e-12,1.1711966110357548e-12,7.8278263915706977e-12,6.0888145801967147e-14
1.2872343836202882e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294647510351647,0.11291023539048213,0.021650954665307871,5.5082995410737451e-09,1.0639887937523137e-07,9.0059029127969953e-06,9.7068700457536754e-06,1.1211781121945976e-15,1.9603401238161056e-19,1.2052590374833659e-08,2.9057340459552734e-30,2.3740401616926982e-08,5.7688193893951717e-23,3.9250633685698489e-15,2.7824519682909965e-16,7.3058160551358344e-19,3.0238001503983413e-10,1.4797202129706777e-22,0.0057497575249856386,0.002331333339039802,5.2754102705394347e-10,2.1323318840410365e-05,3.8191707736069287e-14,1.1691558140967359e-09,1.9587893392089538e-07,1.7013754371079824e-08,5.109876374318377e-08,1.3227893670209314e-07,5.7225908138931044e-12,1.1812552362065997e-12,7.8800020604245945e-12,6.1390380953491568e-14
1.2917076456503927e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32945702427875145,0.11291027953705553,0.021647035963869281,5.5734682113537264e-09,1.0792873241322552e-07,9.1010992999511673e-06,9.7715699649327455e-06,1.1327903932745631e-15,1.9912527929267145e-19,1.2095538357936628e-08,2.9618183635134388e-30,2.3851969676368988e-08,5.8401202175613245e-23,3.9791941595873894e-15,2.8148851613924342e-16,7.3808449784488671e-19,3.054147323813359e-10,1.5029838610606817e-22,0.0057496483355017232,0.002339104005158119,5.2921785934673612e-10,2.1386833339767179e-05,3.8317516075029299e-14,1.1724526739186153e-09,1.9584323248664138e-07,1.712167704540078e-08,5.1364303032298812e-08,1.3370133951068993e-07,5.8020926941666269e-12,1.1913678290953273e-12,7.9323404766904502e-12,6.1894663693581037e-14
1.2961809076804972e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32944930039409537,0.11291032414793908,0.021643118155415916,5.6391930883383047e-09,1.0947331298138546e-07,9.1967854964287364e-06,9.8364732358171312e-06,1.1444843722783569e-15,2.0225114148633699e-19,1.2138504719765512e-08,3.0187967214915809e-30,2.3963475341944743e-08,5.9120664367251185e-23,4.0338437658797671e-15,2.8475561837866238e-16,7.4563731109560147e-19,3.0846560363755132e-10,1.526534569370587e-22,0.0057495384769674007,0.0023468726653358353,5.3089426583628228e-10,2.1450142625083784e-05,3.8443291435843699e-14,1.1757385366536816e-09,1.9580775789295586e-07,1.7229762787396054e-08,5.1630440597127471e-08,1.3513121230970796e-07,5.882330966554556e-12,1.2015345089258158e-12,7.9848415793936912e-12,6.2400996228040037e-14
1.3006541697106016e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32944157935751489,0.11291036920187741,0.021639201239647337,5.705477133000801e-09,1.1103268810201168e-07,9.292960432925964e-06,9.901579796594525e-06,1.1562603649628373e-15,2.0541182287898259e-19,1.2181489413301318e-08,3.0766804298094749e-30,2.4074916910038238e-08,5.9846617590676409e-23,4.089014901941612e-15,2.8804655449150188e-16,7.5324020192811785e-19,3.1153262176016346e-10,1.5503749320123192e-22,0.0057494279706996479,0.0023546393201632349,5.3257024656220184e-10,2.1513248490693499e-05,3.8569033832339173e-14,1.1790135030336e-09,1.9577250767225643e-07,1.7338011290203129e-08,5.1897176194557719e-08,1.3656853822316775e-07,5.9633088401036032e-12,1.21175539479386e-12,8.0375053075458031e-12,6.2909380815133701e-14
1.305127431740706e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32943386114598844,0.11291041467826983,0.021635285216263792,5.7723233127472858e-09,1.1260692481430039e-07,9.3896230421844925e-06,9.9668895854187825e-06,1.1681186873137334e-15,2.0860754795125264e-19,1.2224492390483415e-08,3.1354809044078733e-30,2.4186292706935378e-08,6.0579099047117539e-23,4.1447102858457514e-15,2.9136137506669776e-16,7.6089332695650338e-19,3.1461577965400531e-10,1.5745075579918369e-22,0.0057493168373606131,0.0023624039702292371,5.3424580156596601e-10,2.1576152726758945e-05,3.8694743281845791e-14,1.1822776734705599e-09,1.9573747939377529e-07,1.744642226349608e-08,5.2164509581769085e-08,1.3801330039333874e-07,6.0450295258006303e-12,1.2220306056672266e-12,8.0903316001450996e-12,6.3419819764508312e-14
1.3096006937708106e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32942614573713513,0.1129104605571504,0.021631370084966191,5.839734601409248e-09,1.1419609017747874e-07,9.4867722592221452e-06,1.003240254041094e-05,1.1800596555428818e-15,2.1183854175402326e-19,1.2267513602230698e-08,3.1952096678786503e-30,2.4297601088581192e-08,6.1318146017009911e-23,4.2009326392805633e-15,2.9470013034316269e-16,7.685968427464877e-19,3.1771507018087351e-10,1.5989350712409192e-22,0.0057492050969776901,0.0023701666161214247,5.3592093089084907e-10,2.1638857118798159e-05,3.8820419805083911e-14,1.1855311480330242e-09,1.9570267066285761e-07,1.7554995433035346e-08,5.2432440516227192e-08,1.3946548198472023e-07,6.1274962367116065e-12,1.2323602603857146e-12,8.143320396177488e-12,6.3932315436113325e-14
1.314073955800915e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32941843310919572,0.11291050681916853,0.021627455845456077,5.9077139792362484e-09,1.1580025127389648e-07,9.5844070215559095e-06,1.0098118599660233e-05,1.1920835860854686e-15,2.1510502991432667e-19,1.2310552998462498e-08,3.2558783500962015e-30,2.4408840440333809e-08,6.2063795859788324e-23,4.2576846875867563e-15,2.9806287021493934e-16,7.7635090581544925e-19,3.2083048616323148e-10,1.6236601106488693e-22,0.0057490927689629896,0.0023779272584260698,5.3759563458188024e-10,2.1701363447226621e-05,3.8946063426052058e-14,1.188774026422363e-09,1.9566807912027703e-07,1.7663730540222928e-08,5.2700968755678617e-08,1.4092506618789618e-07,6.2107121881173077e-12,1.2427444776612145e-12,8.1964716346172084e-12,6.444687023912506e-14
