Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(40),HX(39),CH3X(38),CH2X(175),CHX(176),H2X(44),CX(177)
4.000469489328667e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740277511947847,0.11850910086669987,0.022821567693054285,0.0,2.9634872829221711e-28,5.7681907065222722e-12,0.0,4.1182775789548534e-12,0.0,3.5493607122570751e-09,1.0765984863251694e-31,5.6674697021387524e-11,2.404527353194806e-21,1.4139504014627442e-34,0.0,0.0,1.3630423916586083e-24,2.0601015479597213e-23,0.00015909435345649349,3.926474848474406e-06,6.8945969958245337e-07,1.2193160259444658e-11,1.0776198903211547e-06,4.6283123952382889e-15,1.6042866889802666e-10
4.0289639225808e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740160997924451,0.11850797094821905,0.022821567693054285,0.0,3.0831034103688899e-28,5.9157451798878976e-12,0.0,4.1730595843839106e-12,0.0,3.586528782701375e-09,1.120811328010564e-31,5.722583490096096e-11,2.4571349843325687e-21,1.4869182759472437e-34,0.0,0.0,1.4080247354570509e-24,2.1221598059630231e-23,0.00016021167659289529,3.9617338790377754e-06,6.9068696898958845e-07,1.2224263185805244e-11,1.0889476875048339e-06,4.7795918504314467e-15,1.6339774746697305e-10
4.057458355832933e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740044502204702,0.1185068412523661,0.022821567693054285,0.0,3.2066513862040834e-28,6.0659479830738661e-12,0.0,4.2280350004969475e-12,0.0,3.6237615876481863e-09,1.166458331871592e-31,5.7779309780694841e-11,2.5104343429143514e-21,1.5630711321517721e-34,0.0,0.0,1.4541533618742636e-24,2.1855699749769815e-23,0.00016132877735917705,3.9970325661511808e-06,6.918939702454957e-07,1.2255138240644973e-11,1.1002953991457676e-06,4.9346679148715574e-15,1.663979023287008e-10
4.085952789085066e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739928024850113,0.11850571177909686,0.022821567693054285,0.0,3.3342309846795578e-28,6.2188256488073756e-12,0.0,4.2832009652895062e-12,0.0,3.6610580511504419e-09,1.2135732776019336e-31,5.8335124195448851e-11,2.5644277355185669e-21,1.6425225791136459e-34,0.0,0.0,1.5014487610566395e-24,2.2503497444989928e-23,0.00016244565579948364,4.0323702493936574e-06,6.9308103461340633e-07,1.2285791205415751e-11,1.1116626949855941e-06,5.0936065394702312e-15,1.6942918766599672e-10
4.1144472223371994e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739811565921146,0.11850458252836719,0.022821567693054285,0.0,3.465943755061081e-28,6.3744047379175476e-12,0.0,4.3385546525836766e-12,0.0,3.6984171148468022e-09,1.2621904212564187e-31,5.8893280636094365e-11,2.6191174317869551e-21,1.7253893615950169e-34,0.0,0.0,1.5499316274421708e-24,2.3165168624414802e-23,0.00016356231195795352,4.0677462791415543e-06,6.9424848794278343e-07,1.2316227761820024e-11,1.1230492501650253e-06,5.2564742834535463e-15,1.7249165676456081e-10
4.1429416555893325e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739695125477154,0.11850345350013301,0.022821567693054285,0.0,3.6018930392084e-28,6.5327118384947673e-12,0.0,4.3940932717985992e-12,0.0,3.7358377376742627e-09,1.3123444966983381e-31,5.9453781550233555e-11,2.6745056648912161e-21,1.8117914206501416e-34,0.0,0.0,1.5996228599718874e-24,2.3840891341948549e-23,0.00016467874587871851,4.1031600163920168e-06,6.9539665075780826e-07,1.2346453498590999e-11,1.1344547451355881e-06,5.4233383140457077e-15,1.7558536202767693e-10
4.1714360888414656e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739578703576489,0.11850232469435019,0.022821567693054285,0.0,3.7421839891724111e-28,6.6937735650675792e-12,0.0,4.44981406771313e-12,0.0,3.7733188955854463e-09,1.3640707170108927e-31,6.0016629342907066e-11,2.7305946319965451e-21,1.9018519548302955e-34,0.0,0.0,1.6505435622948889e-24,2.4530844217023506e-23,0.0001657949576059036,4.138610832589374e-06,6.9652583834441465e-07,1.2376473913717765e-11,1.1458788655728111e-06,5.5942664061305567e-15,1.7871035499064469e-10
4.1999305220935987e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739462300276479,0.11850119611097462,0.022821567693054285,0.0,3.8869235848089536e-28,6.8576165577968559e-12,0.0,4.5057143202212373e-12,0.0,3.8108595812705209e-09,1.4174047758733552e-31,6.0581826377290021e-11,2.7873864947219691e-21,1.9956974820265065e-34,0.0,0.0,1.7027150429671004e-24,2.5235206425466504e-23,0.00016691094718362725,4.1740981094543597e-06,6.976363608359047e-07,1.2406294408984342e-11,1.1573213022908371e-06,5.7693269418914502e-15,1.8186668633497426e-10
4.228424955345732e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739345915633423,0.11850006774996219,0.022821567693054285,0.0,4.0362206514086959e-28,7.0242674816869338e-12,0.0,4.5617913440805591e-12,0.0,3.8484588038836682e-09,1.4723828489024914e-31,6.1149374975376498e-11,2.8448833795973951e-21,2.0934579019502472e-34,0.0,0.0,1.7561588156438844e-24,2.5954157690482286e-23,0.00016802671465600115,4.2096212388161176e-06,6.9872852329716235e-07,1.2435920297536252e-11,1.1687817511584243e-06,5.9485889104300113e-15,1.8505440590234866e-10
4.256919388597865e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739229549702632,0.1184989396112688,0.022821567693054285,0.0,4.1901858773425734e-28,7.1937530258134649e-12,0.0,4.6180424886546034e-12,0.0,3.8861155887740098e-09,1.529041594959812e-31,6.1719277418652998e-11,2.9030873785172837e-21,2.1952665592522057e-34,0.0,0.0,1.810896599266646e-24,2.6687878273753099e-23,0.00016914226006713021,4.2451796224469501e-06,6.9980262580749276e-07,1.2465356808012651e-11,1.1802599130163167e-06,6.132121907364241e-15,1.8827356270836001e-10
4.285413821849998e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739113202538451,0.11849781169485038,0.022821567693054285,0.0,4.3489318317222762e-28,7.3660999025676803e-12,0.0,4.6744651376490423e-12,0.0,3.9238289772209441e-09,1.5874181574252098e-31,6.2291535948760898e-11,2.9620005491908792e-21,2.3012603072792483e-34,0.0,0.0,1.8669503182435415e-24,2.743654896665379e-23,0.00017025758346111251,4.2807726718997983e-06,7.008589635421042e-07,1.2494609076011893e-11,1.1917554935959821e-06,6.319996134406499e-15,1.9152420495601844e-10
4.313908255102131e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738996874194255,0.11849668400066281,0.022821567693054285,0.0,4.512572982075273e-28,7.5413348469167849e-12,0.0,4.7310567088425167e-12,0.0,3.9615980261737997e-09,1.6475501654375331e-31,6.2866152768147977e-11,3.0216249155889085e-21,2.4115795724696476e-34,0.0,0.0,1.9243421026244392e-24,2.8200351081581295e-23,0.00017137268488203941,4.316399808348333e-06,7.0189782685226111e-07,1.2523682152096855e-11,1.2032682034396623e-06,6.5122823989218115e-15,1.9480638004904088e-10
4.3424026883542643e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738880564722479,0.11849555652866203,0.022821567693054285,0.0,4.6812257120339012e-28,7.7194846156802505e-12,0.0,4.7878146538123452e-12,0.0,3.9994218079957466e-09,1.7094757351026439e-31,6.3443130040709267e-11,3.0819624683867042e-21,2.5263684193866531e-34,0.0,0.0,1.9830942882702349e-24,2.897946644339773e-23,0.00017248756437399535,4.352060462429694e-06,7.0291950134412544e-07,1.2552581009028298e-11,1.214797757821727e-06,6.7090521134669814e-15,1.9812013460492372e-10
4.3708971216063974e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738764274174632,0.11849442927880396,0.022821567693054285,0.0,4.8550083390380012e-28,7.9005759868216698e-12,0.0,4.8447364576555616e-12,0.0,4.037299410211899e-09,1.7732334706695136e-31,6.4022469892417568e-11,3.1430151654036624e-21,2.6457746163904471e-34,0.0,0.0,2.0432294170166555e-24,2.9774077380986222e-23,0.00017360222198105783,4.3877540740897861e-06,7.0392426795630929e-07,1.2581310529423589e-11,1.22634387667134e-06,6.9103772953109877e-15,2.0146551446780102e-10
4.3993915548585306e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738648002601307,0.11849330225104451,0.022821567693054285,0.0,5.0340411320506645e-28,8.0846357587559687e-12,0.0,4.901819638705621e-12,0.0,4.0752299352615248e-09,1.8388624656748917e-31,6.4604174411943643e-11,3.2047849320390058e-21,2.7699497019485176e-34,0.0,0.0,2.1047702368326651e-24,3.0584366718918395e-23,0.00017471665774729754,4.4234800924311214e-06,7.0491240303616006e-07,1.2609875513467266e-11,1.2379062844963598e-06,7.1163305659370903e-15,2.0484256472109035e-10
4.4278859881106637e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738531750052181,0.11849217544533962,0.022821567693054285,0.0,5.2184463292866224e-28,8.2716907496716605e-12,0.0,4.95906174824516e-12,0.0,4.113212500254311e-09,1.9064023040570911e-31,6.5188245651266049e-11,3.2672736617037776e-21,2.8990490515844749e-34,0.0,0.0,2.1677397019735975e-24,3.1410517769232609e-23,0.00017583087171677814,4.4592379755631048e-06,7.0588417841479858e-07,1.263828069087435e-11,1.2494847103084903e-06,7.3269851505271094e-15,2.0825132969993567e-10
4.456380421362797e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738415516576081,0.11849104886164522,0.022821567693054285,0.0,5.4083481559527967e-28,8.4617677968679325e-12,0.0,5.0164603702151314e-12,0.0,4.1512462367306095e-09,1.9758930612394156e-31,6.5774685626271359e-11,3.3304832162490359e-21,3.0332319454652903e-34,0.0,0.0,2.2321609731291118e-24,3.2252714323322081e-23,0.00017694486393355637,4.4950271904548269e-06,7.068398614809304e-07,1.2666530704055318e-11,1.2610788875496768e-06,7.5424148774283443e-15,2.1169185300344471e-10
4.48487485461493e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738299302220959,0.11848992249991727,0.022821567693054285,0.0,5.6038728420006216e-28,8.6548937561062471e-12,0.0,5.0740131209206529e-12,0.0,4.1893302904256091e-09,2.0473753051837714e-31,6.6363496317344164e-11,3.3944154263901916e-21,3.1726616366269819e-34,0.0,0.0,2.2980574175661127e-24,3.3111140643931772e-23,0.00017805863444168195,4.5308472127902272e-06,7.0777971525345103e-07,1.269463011421989e-11,1.2726885540196824e-06,7.7626941776034855e-15,2.1516417750672398e-10
4.513369287867063e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738183107033864,0.1184887963601117,0.022821567693054285,0.0,5.8051486398896621e-28,8.8510955009762391e-12,0.0,5.131717648733898e-12,0.0,4.2274638210373489e-09,2.1208900974149748e-31,6.6954679669947917e-11,3.4590720921274596e-21,3.3175054198386652e-34,0.0,0.0,2.365452609266718e-24,3.3985981457263156e-23,0.00017917218328519758,4.5666975268256102e-06,7.0870399845286403e-07,1.2722583420208456e-11,1.2843134518048421e-06,7.9878980840640274e-15,2.1866834537272135e-10
4.541863721119196e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738066931061067,0.1184876704421845,0.022821567693054285,0.0,6.0123058423621217e-28,9.0503999222756656e-12,0.0,5.1895716337942993e-12,0.0,4.2656460019985358e-09,2.196478994016285e-31,6.7548237595195715e-11,3.5244549831623854e-21,3.4679347011049856e-34,0.0,0.0,2.434370329061404e-24,3.487742194518573e-23,0.0001802855105081388,4.6025776252495429e-06,7.0961296557153121e-07,1.2750395036685988e-11,1.2959533272080124e-06,8.2181022312875515e-15,2.2220439806387379e-10
4.5703581543713293e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737950774347975,0.11848654474609159,0.022821567693054285,0.0,6.2254768002278377e-28,9.2528339274041153e-12,0.0,5.2475727877063723e-12,0.0,4.303876020252079e-09,2.2741840465966745e-31,6.8144171970412281e-11,3.5905658393104096e-21,3.6241250678068208e-34,0.0,0.0,2.5048345647574212e-24,3.5785647737554583e-23,0.0001813986161545342,4.6384870090449981e-06,7.105068669427763e-07,1.2778069296496276e-11,1.3076079306796514e-06,8.453382854619315e-15,2.2577237635355986e-10
4.5988525876234624e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737834636939185,0.11848541927178895,0.022821567693054285,0.0,6.4447959401593438e-28,9.4584244397702773e-12,0.0,5.3057188532354542e-12,0.0,4.3421530760303069e-09,2.3540478032303405e-31,6.8742484639686387e-11,3.6574063709094621e-21,3.7862563594802361e-34,0.0,0.0,2.5768695112625947e-24,3.6710844904632475e-23,0.00018251150026840518,4.6744251873537494e-06,7.1138594880885658e-07,1.2805610479056884e-11,1.3192770167499923e-06,8.6938167896584796e-15,2.2937232033737156e-10
4.6273470208755955e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737718518878512,0.11848429401923254,0.022821567693054285,0.0,6.6703997824966096e-28,9.6671983982125069e-12,0.0,5.3640076040015497e-12,0.0,4.3804763826377807e-09,2.4361133093689813e-31,6.934317741441438e-11,3.7249782592245249e-21,3.9545127392335724e-34,0.0,0.0,2.650499570704609e-24,3.7653199949616008e-23,0.00018362416289376609,4.710391677343017e-06,7.1225045338782514e-07,1.2833022783576235e-11,1.3309603439623839e-06,8.9394814716294849e-15,2.3300426944420077e-10
4.6558414541277286e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737602420208973,0.11848316898837837,0.022821567693054285,0.0,6.9024269590610939e-28,9.8791827564324302e-12,0.0,5.4224368441716412e-12,0.0,4.4188451662376646e-09,2.5204241087273114e-31,6.9946252073834991e-11,3.7932831568481928e-21,4.1290827658025988e-34,0.0,0.0,2.7257493525458812e-24,3.8612899801264369e-23,0.00018473660407462394,4.7463860040742937e-06,7.1310061893930048e-07,1.2860310324369815e-11,1.3426576748077006e-06,9.1904549347388452e-15,2.3666826244713756e-10
4.684335887379861e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737486340972778,0.11848204417918241,0.022821567693054285,0.0,7.1410182309786916e-28,1.0094404482441381e-11,0.0,5.481004408150603e-12,0.0,4.4572586656415821e-09,2.607024244142333e-31,7.0551710365554981e-11,3.8623226880971564e-21,4.3101594662436175e-34,0.0,0.0,2.8026436736941168e-24,3.9590131806629982e-23,0.00018584882385497874,4.78240770037424e-06,7.1393667982915909e-07,1.2887477172058362e-11,1.3543687756597728e-06,9.4468158115178054e-15,2.403643374741984e-10
4.712830320631994e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737370281211421,0.11848091959160061,0.022821567693054285,0.0,7.3863165065112417e-28,1.0312890558019431e-11,0.0,5.5397081602710053e-12,0.0,4.4957161321029092e-09,2.6959582584068371e-31,7.1159554006066689e-11,3.9320984494046512e-21,4.4979404092644139e-34,0.0,0.0,2.8812075586086501e-24,4.0585083723889669e-23,0.0001869608222788232,4.8184563067077911e-06,7.1475886659317335e-07,1.2914527322673365e-11,1.3660934167119521e-06,9.708643332151238e-15,2.4409253201887876e-10
4.741324753884126e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737254240965642,0.11847979522558903,0.022821567693054285,0.0,7.6384668588962339e-28,1.0534667978186749e-11,0.0,5.5985459944820198e-12,0.0,4.534216829113452e-09,2.787271195077629e-31,7.1769784681256666e-11,4.0026120097088124e-21,4.6926277791929268e-34,0.0,0.0,2.9614662394026707e-24,4.1597943715275689e-23,0.00018807259939014278,4.8545313710532998e-06,7.1556740599960646e-07,1.2941464681124882e-11,1.3778313719146913e-06,9.9760173237930716e-15,2.4785288295052428e-10
4.769819187136259e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737138220275414,0.11847867108110363,0.022821567693054285,0.0,7.897616544194331e-28,1.075976375068712e-11,0.0,5.657515834037623e-12,0.0,4.5727600322034319e-09,2.8810085992589525e-31,7.2382404046906393e-11,4.0738649108369485e-21,4.8944284505834866e-34,0.0,0.0,3.0434451559414136e-24,4.2628900340105258e-23,0.00018918415523291564,4.8906324487796729e-06,7.1636252111078675e-07,1.2968293118866248e-11,1.3895824189140796e-06,1.0249018209868706e-14,2.5164542652454003e-10
4.798313620388392e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737022219180007,0.11847754715810042,0.022821567693054285,0.0,8.163915019144418e-28,1.0988204895483332e-11,0.0,5.7166156311842909e-12,0.0,4.6113450287447569e-09,2.9772165183615792e-31,7.2997413729184596e-11,4.1458586678857375e-21,5.1035540634605258e-34,0.0,0.0,3.1271699559364289e-24,4.3678142547907735e-23,0.00019029548985111279,4.9267591025255756e-06,7.1714443134367336e-07,1.2995016441203662e-11,1.4013463389914639e-06,1.0527727009364714e-14,2.5547019839243782e-10
4.826808053640524e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736906237717978,0.11847642345653545,0.022821567693054285,0.0,8.4375139590257768e-28,1.1220018444264278e-11,0.0,5.7758433668484118e-12,0.0,4.6499711177574991e-09,3.0759415028380398e-31,7.3614815325131339e-11,4.218594769597309e-21,5.3202210991995519e-34,0.0,0.0,3.2126664950359975e-24,4.4745859671648318e-23,0.00019140660328869776,4.9629109020806353e-06,7.1791335252943359e-07,1.302163835216373e-11,1.4131229170040663e-06,1.0812225336106134e-14,2.5932723361170298e-10
4.855302486892657e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736790275927181,0.1184752999763647,0.022821567693054285,0.0,8.7185672755271237e-28,1.1455231439963498e-11,0.0,5.8351970503235439e-12,0.0,4.6886376097195303e-09,3.177230606894448e-31,7.4234610403134676e-11,4.2920746787312401e-21,5.544650957045276e-34,0.0,0.0,3.2999608369118054e-24,4.5832241421047208e-23,0.00019251749558962689,4.9990874242684673e-06,7.1866949697204589e-07,1.3048162532411869e-11,1.4249119413264542e-06,1.1102595398021801e-14,2.6321656665551111e-10
4.883796920144789e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736674333844768,0.11847417671754421,0.022821567693054285,0.0,9.0072311346221263e-28,1.1693870936288976e-11,0.0,5.8946747189577347e-12,0.0,4.7273438263792822e-09,3.2811313891793955e-31,7.4856800503399194e-11,4.3662998324324601e-21,5.7770700312666957e-34,0.0,0.0,3.3890792533419402e-24,4.6937477875993296e-23,0.00019362816679784908,5.0352882528317195e-06,7.1941307350594446e-07,1.3074592609341055e-11,1.4367132037930798e-06,1.1398919996397914e-14,2.6713823142229399e-10
4.912291353396922e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736558411507211,0.11847305368003001,0.022821567693054285,0.0,9.3036639744511546e-28,1.1935963997263967e-11,0.0,5.9542744378410452e-12,0.0,4.7660891005715576e-09,3.3876919134503221e-31,7.5481387138406781e-11,4.4412716425950474e-21,6.0177097889489619e-34,0.0,0.0,3.4800482242903192e-24,4.8061759480051144e-23,0.00019473861695730595,5.0715129783190264e-06,7.2014428755272227e-07,1.310093209421993e-11,1.448526499641787e-06,1.1701282525120295e-14,2.7109226124512766e-10
4.940785786649055e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736442508950343,0.11847193086377816,0.022821567693054285,0.0,9.6080265232089057e-28,1.2181537696778675e-11,0.0,6.0139942994934286e-12,0.0,4.8048727760363434e-09,3.4969607492178623e-31,7.6108371793370205e-11,4.5169914962219455e-21,6.2668068484218727e-34,0.0,0.0,3.5728944379826182e-24,4.9205277034060424e-23,0.00019584884611193159,5.1077611979736603e-06,7.2086334117690734e-07,1.3127184483701181e-11,1.4603516274580809e-06,1.2009766969905556e-14,2.7507868890097729e-10
4.969280219901187e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736326626209318,0.11847080826874466,0.022821567693054285,0.0,9.9204818170376139e-28,1.2430619118152506e-11,0.0,6.0738324235531395e-12,0.0,4.8436942072406109e-09,3.6089869723685573e-31,7.6737755926679016e-11,4.5934607557806024e-21,6.5246030583247748e-34,0.0,0.0,3.6676447909787796e-24,5.0368221689826634e-23,0.00019695885430565273,5.1440325156241063e-06,7.2157043314082686e-07,1.3153353240609631e-11,1.4721883891204282e-06,1.2324457907521513e-14,2.7909754661980852e-10
4.99777465315332e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736210763318619,0.11846968589488562,0.022821567693054285,0.0,1.0241195217925595e-27,1.2683235353706779e-11,0.0,6.1337869564657761e-12,0.0,4.8825527592030017e-09,3.7238201657663969e-31,7.7369540970338286e-11,4.6706807595545191e-21,6.7913455773076797e-34,0.0,0.0,3.7643263882422048e-24,5.1550784943902104e-23,0.00019806864158238867,5.1803265415765133e-06,7.2226575895857547e-07,1.3179441691525411e-11,1.4840365897465329e-06,1.2645440504997201e-14,2.8314886609351841e-10
5.026269086405452e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3373609492031216,0.11846856374215706,0.022821567693054285,0.0,1.0570334431610797e-27,1.293941350434765e-11,0.0,6.193856071174123e-12,0.0,4.9214478073213908e-09,3.8415104198335929e-31,7.8003728330400063e-11,4.7486528219907526e-21,7.0672869543684321e-34,0.0,0.0,3.8629665432056822e-24,5.2753158631456169e-23,0.00019917820798605134,5.2166428925086868e-06,7.2294951094909959e-07,1.3205453153787551e-11,1.4958960376402636e-06,1.297280051882274e-14,2.8723267848473028e-10
5.054763519657585e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735979097223162,0.11846744181051506,0.022821567693054285,0.0,1.0908069525489074e-27,1.3199180679159027e-11,0.0,6.2540379668088932e-12,0.0,4.960378737203263e-09,3.962108333111034e-31,7.8640319387387974e-11,4.8273782340433555e-21,7.3526852098256622e-34,0.0,0.0,3.963592777834142e-24,5.3975534920233586e-23,0.00020028755356054493,5.2529811913659203e-06,7.2362187828841652e-07,1.3231390939648152e-11,1.5077665442395718e-06,1.3306624294139343e-14,2.9134901443547316e-10
5.083257952909718e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735863294084278,0.11846632009991567,0.022821567693054285,0.0,1.1254572946526969e-27,1.346256399500534e-11,0.0,6.3143308683805182e-12,0.0,4.9993449444988715e-09,4.0856650127988003e-31,7.9279315496714664e-11,4.9068582635127746e-21,7.6478039169273622e-34,0.0,0.0,4.0662328226843212e-24,5.5218106304600251e-23,0.00020139667834976639,5.2893410672586994e-06,7.2428304706097855e-07,1.3257258199547515e-11,1.5196479240654143e-06,1.3646998763919782e-14,2.9549790407567988e-10
5.11175238616185e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735747510927533,0.11846519861031504,0.022821567693054285,0.0,1.1610019539178699e-27,1.3729590576143956e-11,0.0,6.374733026472068e-12,0.0,5.0383458347371169e-09,4.212232075277181e-31,7.9920717989092507e-11,4.9870941553812412e-21,7.9529122840948403e-34,0.0,0.0,4.1709146169613901e-24,5.6481065599674743e-23,0.00020250558239760504,5.3257221553617734e-06,7.2493320031019753e-07,1.328305807353549e-11,1.531539994671217e-06,1.3994011448139589e-14,2.9967937703154912e-10
5.140246819413983e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735631747784373,0.11846407734166917,0.022821567693054285,0.0,1.1974586563307064e-27,1.4000287553846995e-11,0.0,6.4352427169334368e-12,0.0,5.0773808231640949e-09,4.3418616466085665e-31,8.0564528170937566e-11,5.0680871321441285e-21,8.2682852378018361e-34,0.0,0.0,4.2776663085726541e-24,5.7764605935545236e-23,0.00020361426574794274,5.3621240968149652e-06,7.2557251808814387e-07,1.3308793737936382e-11,1.5434425765932553e-06,1.4347750452939251e-14,3.038934624338168e-10
5.168741252666115e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735516004685634,0.1184629562939342,0.022821567693054285,0.0,1.2348453712108082e-27,1.427468206603244e-11,0.0,6.4958582405768735e-12,0.0,5.1164493345843125e-09,4.4746063630206408e-31,8.121074732476713e-11,5.1498383941373527e-21,8.5942035060885809e-34,0.0,0.0,4.3865162541783489e-24,5.9068920751570556e-23,0.00020472272844465367,5.398546538625899e-06,7.2620117750443413e-07,1.3334468176882092e-11,1.5553554933021275e-06,1.4708304469777698e-14,3.0814018892584414e-10
5.197235685918248e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735400281661604,0.11846183546706621,0.022821567693054285,0.0,1.2731803130039081e-27,1.4552801256904371e-11,0.0,6.5565779228739818e-12,0.0,5.155550803204467e-09,4.610519371371248e-31,8.1859376709590443e-11,5.2323491198607663e-21,8.9309537027105542e-34,0.0,0.0,4.4974930192396561e-24,6.0394203790763882e-23,0.00020583097053160452,5.4349891335739105e-06,7.2681935277431853e-07,1.3360084351763497e-11,1.5672785711546247e-06,1.5075762774577291e-14,3.1241958467156164e-10
5.225730119170381e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735284578741964,0.1184607148610213,0.022821567693054285,0.0,1.3124819430749994e-27,1.4834672276601976e-11,0.0,6.6174001136542329e-12,0.0,5.1946846724798085e-09,4.7496543295953116e-31,8.2510417561293301e-11,5.3156204662976265e-21,9.2788284119217145e-34,0.0,0.0,4.6106253780639664e-24,6.1740649094259141e-23,0.00020693899205265434,5.4714515401155726e-06,7.2742721526598174e-07,1.3385645318057065e-11,1.5792116393464365e-06,1.5450215226860659e-14,3.1673167736335719e-10
5.254224552422513e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735168895955897,0.1184595944757556,0.022821567693054285,0.0,1.3527689715017647e-27,1.5120322280857409e-11,0.0,6.678323186805136e-12,0.0,5.2338503949629815e-09,4.8920654071342049e-31,8.3163871093016258e-11,5.3996535692301329e-21,9.6381262738919641e-34,0.0,0.0,4.725942313847465e-24,6.310845099585787e-23,0.0002080467930516546,5.5079334222922091e-06,7.2802493354707347e-07,1.3411153905858958e-11,1.5911545298660669e-06,1.5831752268879602e-14,3.2107649422977454e-10
5.282718985674646e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735053233332002,0.11845847431122522,0.022821567693054285,0.0,1.3940603588682803e-27,1.5409778430662183e-11,0.0,6.7393455399740978e-12,0.0,5.2730474321553655e-09,5.0378072853479347e-31,8.3819738495526596e-11,5.4844495435510366e-21,1.0009152070758584e-33,0.0,0.0,4.8434730187151452e-24,6.4497804116656575e-23,0.0002091543735724492,5.544434449638444e-06,7.2861267343047423e-07,1.343661289232865e-11,1.6031070774490127e-06,1.6220464924736214e-14,3.254540620430555e-10
5.311213418926778e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33734937590898328,0.1184573543673863,0.022821567693054285,0.0,1.4363753180589731e-27,1.5703067891941857e-11,0.0,6.8004655942720698e-12,0.0,5.3122752543608283e-09,5.1869351579105063e-31,8.4478020937584379e-11,5.5700094835713907e-21,1.0392216813311441e-33,0.0,0.0,4.963246893758251e-24,6.5908903359752858e-23,0.00021026173365887426,5.5809542970921633e-06,7.2919059801931852e-07,1.3462025227043299e-11,1.615069119532639e-06,1.6616444799496674e-14,3.2986440712666296e-10
5.339707852178911e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33734821968682432,0.118456234644195,0.022821567693054285,0.0,1.4797333160528109e-27,1.600021783523894e-11,0.0,6.8616817939790583e-12,0.0,5.3515333405418736e-09,5.3395047311888288e-31,8.5138719566302381e-11,5.6563344633244241e-21,1.0787637828311671e-33,0.0,0.0,5.0852935490692635e-24,6.7341943905029735e-23,0.00021136887335475833,5.6174926449066107e-06,7.2975886775127668e-07,1.3487393602386795e-11,1.6270404962124416e-06,1.7019784078297708e-14,3.3430755536261688e-10
