Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
9.558980640171072e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4207560428926556,0.0467326829960268,0.0013226343498440605,2.918283824886574e-05,0.000674756028246839,0.13136248169276404,0.04224907442233066,1.5394758396903e-05,1.737649024129265e-09,0.0011573327629102329,2.902027273538703e-11,0.0006546308438343587,2.657735294341436e-09,5.667840283776727e-07,5.028607943126478e-09,1.4717142122475188e-10,2.0822646571455685e-06,3.890978203499063e-05,0.003190137639119741,3.199631174300464e-07,0.0007860753747148297,7.528619171905773e-11,3.808190563958448e-10,8.83701084321673e-09,3.331296315779381e-08,0.0004859155840852316,0.024573206037147452,1.1373980373558918e-05,0.00249973142203992,6.157604507674666e-05,3.407778877926335e-09,2.8776901241206828e-08,1.2437022175675448e-07,1.1650741780163422e-06,1.4432628199381746e-09,1.34087047131822e-11,1.2235874777670001e-10,4.035270516694309e-08,4.233306774956115e-06,1.0432462596914548e-11,1.4565176431017873e-12,8.133962966010904e-14,4.360331129185546e-19
9.571519051516657e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42071061641016017,0.04668087536448589,0.0013180106648834006,2.9147636355374198e-05,0.0006744386161816586,0.13147336712268304,0.04225872221899461,1.5363026629391897e-05,1.7407596253336325e-09,0.0011561405667284642,2.898981598084e-11,0.0006547890857774804,2.657684021179413e-09,5.643687346216822e-07,5.0309700784348126e-09,1.4706446608103936e-10,2.0756598841773925e-06,3.892967589129409e-05,0.0031862566375866217,3.18870088995991e-07,0.0007863137105741188,7.506713039572574e-11,3.7909686386436183e-10,8.847242943793623e-09,3.34029250415035e-08,0.0004870276490752788,0.024619320614022198,1.137531795353349e-05,0.0025015719560978035,6.160752804323427e-05,3.4039009050438137e-09,2.8760259844949422e-08,1.2438519182008527e-07,1.161238143437557e-06,1.4440260948446486e-09,1.339177043839555e-11,1.2226061559266116e-10,4.0265182209311075e-08,4.235026816899987e-06,1.0436669617695571e-11,1.4551123451227702e-12,8.12611516194291e-14,4.357298152424728e-19
9.584057462862243e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4206652189762766,0.04662912648503874,0.0013134040702385671,2.9112481049921656e-05,0.0006741208847204215,0.13158412676404208,0.042268336016106446,1.5331359711707147e-05,1.743868327684035e-09,0.0011549495746012671,2.8959391587283827e-11,0.0006549471027722138,2.6576328253344417e-09,5.619644475276626e-07,5.033326992229741e-09,1.4695743575430936e-10,2.0690788438954835e-06,3.8949516410330496e-05,0.003182380629484673,3.1778333199026155e-07,0.0007865515309332135,7.484923415688759e-11,3.773827180998927e-10,8.857495553503897e-09,3.349291684672374e-08,0.00048813954663852504,0.02466540451697642,1.1376646731949797e-05,0.0025034098133610025,6.16389266011439e-05,3.400027469533726e-09,2.8743609736417333e-08,1.244000642768989e-07,1.1574151381842466e-06,1.4447874731092946e-09,1.3374862476946811e-11,1.2216245493487203e-10,4.01778499339147e-08,4.236740849358713e-06,1.0440861910054485e-11,1.4537080248965674e-12,8.118272817634675e-14,4.354260802572355e-19
9.596595874207828e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42061985064768154,0.04657743628926354,0.0013088144990197892,2.9077372264972737e-05,0.0006738028361168078,0.1316947607621053,0.04227791594552056,1.529975750935287e-05,1.7469751251607716e-09,0.001153759785232213,2.892899949706818e-11,0.0006551048952538127,2.657581705034309e-09,5.595711147051296e-07,5.035678699458777e-09,1.4685033112806866e-10,2.062521445486824e-06,3.8969303699813086e-05,0.003178509608548577,3.167028007567093e-07,0.0007867888371654051,7.463249503587965e-11,3.7567658014934074e-10,8.867768598810762e-09,3.358293825950535e-08,0.0004892512738808002,0.024711457692797475,1.1377966748807829e-05,0.0025052449981432094,6.167024092093641e-05,3.3961585661636604e-09,2.872695101716463e-08,1.244148395702375e-07,1.1536051172224921e-06,1.4455469600246675e-09,1.3357980765002438e-11,1.2206426643775588e-10,4.009070792151339e-08,4.238448887020498e-06,1.0445039510000072e-11,1.4523046835072354e-12,8.110435939141803e-14,4.351219113798993e-19
9.609134285553413e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42057451148060193,0.04652580470881969,0.0013042418846129441,2.9042309933084037e-05,0.0006734844726155842,0.13180526926197464,0.04228746213854771,1.5268219888145053e-05,1.7500800117845717e-09,0.0011525711973272596,2.8898639652807393e-11,0.0006552624636562489,2.6575306585167155e-09,5.571886840194184e-07,5.0380252150212475e-09,1.4674315308118132e-10,2.0559875984971164e-06,3.8989037867245386e-05,0.0031746435685168915,3.156284500476387e-07,0.0007870256306395497,7.441690513373312e-11,3.739784112551555e-10,8.878062006270166e-09,3.3672988966730266e-08,0.0004903628279202002,0.024757480088716925,1.1379278043933555e-05,0.0025070775147513053,6.170147117274081e-05,3.3922941897058355e-09,2.871028378828039e-08,1.2442951814121686e-07,1.1498080356703103e-06,1.4463045608689463e-09,1.3341125239043159e-11,1.2196605073211342e-10,4.000375575381887e-08,4.24015094453975e-06,1.0449202453458227e-11,1.4509023220278937e-12,8.102604532458817e-14,4.348173120129867e-19
9.621672696898998e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4205292015308179,0.04647423167544768,0.001299686160678386,2.9007293986904108e-05,0.0006731657964526339,0.13191565240859074,0.042296974725957455,1.5236746714210643e-05,1.7531829816164455e-09,0.0011513838095947365,2.8868311997378905e-11,0.0006554198084122168,2.6574796840292195e-09,5.54817103590436e-07,5.040366553768431e-09,1.4663590248789157e-10,2.0494772128293943e-06,3.900871901992161e-05,0.0031707825031320764,3.1456023500325275e-07,0.0007872619127200905,7.420245661571451e-11,3.72288172854317e-10,8.888375702531134e-09,3.376306865611039e-08,0.0004914742058870457,0.024803471652408322,1.1380580656979894e-05,0.002508907367485372,6.173261752635485e-05,3.3884343349370896e-09,2.8693608150390425e-08,1.2444410042903536e-07,1.1460238487972202e-06,1.4470602809059764e-09,1.3324295835849312e-11,1.2186780844514163e-10,3.991699301349284e-08,4.241847036537148e-06,1.0453350776272128e-11,1.4495009415207848e-12,8.094778603519497e-14,4.34512285544539e-19
9.632957267110025e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42048844760254356,0.04642786594680812,0.001295600395881622,2.897581923953132e-05,0.0006728787224210254,0.1320148901831769,0.042305507429470084,1.5208475849692133e-05,1.7559740107318007e-09,0.0011503161857172376,2.884104458194379e-11,0.0006555612278314556,2.6574338671357247e-09,5.526919154991173e-07,5.042469344699823e-09,1.4653931564561482e-10,2.0436378509804543e-06,3.902638681822417e-05,0.0031673117924401304,3.1360405070775784e-07,0.0007874741304752127,7.401042241190563e-11,3.7077370714899953e-10,8.897675315542183e-09,3.384416489885781e-08,0.0004924742931532082,0.024844837655282195,1.1381745618177816e-05,0.0025105519608822776,6.176057765172632e-05,3.3849643273761793e-09,2.8678592969384955e-08,1.2445714252742815e-07,1.1426290687140588e-06,1.447738825188128e-09,1.330917165594121e-11,1.2177936817532007e-10,3.9839068163433e-08,4.243368430870495e-06,1.0457071795711679e-11,1.4482405386648739e-12,8.087739955800536e-14,4.34237399339716e-19
9.644241837321053e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4204477174251382,0.046381547536425,0.0012915282108763154,2.894438196113286e-05,0.0006725913985548208,0.1321140266443331,0.042314013112492756,1.5180256982121482e-05,1.7587634781945321e-09,0.0011492495319967723,2.88138031521303e-11,0.0006557024667601548,2.6573881059113407e-09,5.505754368335493e-07,5.044567965160804e-09,1.4644267137602908e-10,2.0378173549319436e-06,3.9044011839237064e-05,0.0031638451015905404,3.1265276814277314e-07,0.0007876859360916456,7.38193008177878e-11,3.692656062235241e-10,8.906991249803233e-09,3.3925284138379944e-08,0.0004934742334111903,0.024886178604495268,1.1382903607535141e-05,0.002512194403143968,6.178847008014958e-05,3.3814979743552765e-09,2.8663571130925333e-08,1.24470107308156e-07,1.1392446648156356e-06,1.4484158540857116e-09,1.3294068538859357e-11,1.2169090733193733e-10,3.976129610935886e-08,4.244885015557746e-06,1.046078102740902e-11,1.4469809320073104e-12,8.080705754052256e-14,4.339621723648789e-19
9.654397950510977e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4204110806053204,0.046339901383199725,0.0012878748155861763,2.891612040612355e-05,0.0006723325947987835,0.13220316292344567,0.04232164520257077,1.5154904378563853e-05,1.7612726601877813e-09,0.0011482903723583778,2.8789308049030216e-11,0.0006558294277351224,2.657346967367247e-09,5.48678021764509e-07,5.046453166690305e-09,1.4635564295200437e-10,2.0325949850668336e-06,3.905983784785764e-05,0.0031607285130275838,3.1180077845294297e-07,0.0007878762095824926,7.36480670545992e-11,3.679137343705685e-10,8.915389501271596e-09,3.3998310929445055e-08,0.0004943740522430554,0.024923364007125224,1.1383939860632044e-05,0.0025136707645381875,6.181351548658411e-05,3.378381378129024e-09,2.865004584403389e-08,1.2448170976559273e-07,1.136207546250747e-06,1.4490238875869408e-09,1.3280493704628223e-11,1.2161127535431806e-10,3.969143165141651e-08,4.246245838280862e-06,1.0464109278872872e-11,1.4458479673867853e-12,8.074378777256602e-14,4.337141787460328e-19
9.6645540637009e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4203744630846761,0.04629829348147443,0.0012842323464895252,2.8887889125754972e-05,0.0006720735911531027,0.1322922173007054,0.04232925555081244,1.5129593743462877e-05,1.763780570724859e-09,0.0011473319971065962,2.876483393114207e-11,0.0006559562429935971,2.6573058719845616e-09,5.467876040422931e-07,5.048335006627033e-09,1.462685689760461e-10,2.0273877967086295e-06,3.9075629326491216e-05,0.0031576151735308537,3.1095271026003467e-07,0.0007880661507558603,7.347756395158298e-11,3.665669754251513e-10,8.923800891000285e-09,3.407135600055167e-08,0.0004952737488229739,0.024960529059176458,1.1384970510400761e-05,0.002515145388312538,6.183850624779066e-05,3.3752677362370705e-09,2.8636515275825944e-08,1.2449325008154927e-07,1.1331787827595627e-06,1.449630699480277e-09,1.3266935861461757e-11,1.215316274028044e-10,3.962169049344042e-08,4.247602781471708e-06,1.0467428022179115e-11,1.4447156488395426e-12,8.068055408135897e-14,4.334659128522991e-19
9.674710176890825e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42033786489179054,0.04625672379516721,0.001280600768981646,2.8859688084454614e-05,0.0006718143887849055,0.13238118985275268,0.04233684422543059,1.5104325006412536e-05,1.7662872067452053e-09,0.0011463744055606173,2.87403807687293e-11,0.0006560829127625036,2.6572648188552953e-09,5.449041566983669e-07,5.050213492749288e-09,1.461814499018278e-10,2.0221957428244044e-06,3.909138633165901e-05,0.0031545050797843893,3.10108540652342e-07,0.0007882557603263865,7.3307787499139e-11,3.6522530935344734e-10,8.932225380233782e-09,3.414441918772469e-08,0.0004961733216549748,0.024997673733886585,1.13859955775039e-05,0.0025166182767359644,6.186344245321656e-05,3.3721570459147696e-09,2.8622979478678413e-08,1.2450472848488653e-07,1.1301583509311106e-06,1.4502362925288964e-09,1.3253394976482731e-11,1.2145196380219284e-10,3.955207241590365e-08,4.248955852819857e-06,1.0470737276178938e-11,1.4435839769044134e-12,8.061735649700122e-14,4.3321737644984413e-19
9.684866290080749e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42030128605506184,0.04621519228823079,0.0012769800485732648,2.883151724668955e-05,0.0006715549888575657,0.1324700806561587,0.04234441129441049,1.5079098097138405e-05,1.7687925652052504e-09,0.0011454175970406308,2.8715948532164856e-11,0.0006562094372682281,2.657223807075601e-09,5.43027652870909e-07,5.052088632815038e-09,1.4609428618108702e-10,2.0170187765318438e-06,3.9107108919793205e-05,0.0031513982284739755,3.092682468824337e-07,0.0007884450390068528,7.313873371497344e-11,3.6388871620304216e-10,8.940662930257534e-09,3.421750032734455e-08,0.0004970727692482652,0.025034798004678397,1.1387015082531288e-05,0.002518089432074504,6.18883241921682e-05,3.369049304399465e-09,2.8609438504772896e-08,1.2451614520365978e-07,1.127146227418618e-06,1.4508406694898616e-09,1.323987101694195e-11,1.2137228487577178e-10,3.9482577199682595e-08,4.250305060000524e-06,1.0474037059688367e-11,1.4424529521156946e-12,8.055419504933943e-14,4.329685712987283e-19
9.695022403270673e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42026472660270137,0.04617369892465256,0.0012733701508901504,2.8803376576966477e-05,0.0006712953925307154,0.13255888978742522,0.042351956825510566,1.5053912945497288e-05,1.771296643078364e-09,0.0011444615708678225,2.869153719193074e-11,0.0006563358167366225,2.6571828357457393e-09,5.411580658043858e-07,5.053960434561989e-09,1.4600707826363285e-10,2.0118568510987636e-06,3.912279714723705e-05,0.003148294616287151,3.084318063641559e-07,0.0007886339875081848,7.297039864349416e-11,3.6255717610258716e-10,8.949113502398274e-09,3.429059925614765e-08,0.0004979720901172179,0.0250719018451591,1.1388029046000116e-05,0.0025195588565912795,6.191315155381122e-05,3.365944508930515e-09,2.8595892406096376e-08,1.245275004651215e-07,1.1241423889393589e-06,1.4514438331141195e-09,1.3226363950215869e-11,1.2129259094532908e-10,3.9413204626056414e-08,4.251650410674601e-06,1.0477327391488306e-11,1.4413225750031595e-12,8.04910697679678e-14,4.3271949915292515e-19
9.705178516460597e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42022818656273464,0.046132243668454545,0.001269771041672715,2.877526603983175e-05,0.0006710356009602546,0.13264761732298486,0.04235948088626316,1.5028769481476911e-05,1.7737994373548017e-09,0.0011435063263643725,2.8667146718617354e-11,0.0006564620513930056,2.6571419039700608e-09,5.392953688491318e-07,5.055828905707607e-09,1.459198265973539e-10,2.006709919942643e-06,3.9138451070245016e-05,0.00314519423991322,3.0759919666684143e-07,0.0007888226065394527,7.280277835502835e-11,3.6123066926145643e-10,8.957577058024022e-09,3.436371581122531e-08,0.0004988712827813548,0.025108985229119543,1.138903748835536e-05,0.0025210265525464942,6.193792462717066e-05,3.3628426567493103e-09,2.8582341234441862e-08,1.2453879449572203e-07,1.1211468122745015e-06,1.452045786146534e-09,1.3212873743802999e-11,1.2121288233115892e-10,3.934395447670593e-08,4.252991912488674e-06,1.0480608290324497e-11,1.4401928460920853e-12,8.042798068222927e-14,4.3247016176034445e-19
9.715334629650521e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42019166596300217,0.04609082648369334,0.0012661826867756186,2.8747185599871343e-05,0.0006707756152983625,0.1327362633392012,0.0423669835439754,1.5003667635195585e-05,1.7763009450416543e-09,0.0011425518628534505,2.864277708292305e-11,0.0006565881414621644,2.6571010108570088e-09,5.374395354609293e-07,5.057694053949176e-09,1.458325316282256e-10,2.0015779366301472e-06,3.915407074498288e-05,0.0031420970960432584,3.0677039552001295e-07,0.0007890108968078924,7.263586894665355e-11,3.5990917596941375e-10,8.966053558544058e-09,3.443684983002329e-08,0.0004997703457653368,0.025146048130533512,1.1390040429970028e-05,0.002522492522197442,6.196264350113145e-05,3.3597437450992313e-09,2.856878504140875e-08,1.2455002752111442e-07,1.1181594742689593e-06,1.4526465313258837e-09,1.319940036532754e-11,1.2113315935206603e-10,3.9274826533712856e-08,4.254329573075048e-06,1.0483879774907716e-11,1.4390637659032877e-12,8.03649278212172e-14,4.3222056086284777e-19
9.725490742840446e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4201551648311596,0.046049447334460133,0.0012626050521673737,2.871913522171085e-05,0.0006705154366935072,0.13282482791236863,0.04237446486572996,1.4978607336901868e-05,1.7788011631627963e-09,0.0011415981796592126,2.861842825565357e-11,0.0006567140871683561,2.657060155519089e-09,5.355905392005902e-07,5.059555886963882e-09,1.4574519380031823e-10,1.9964608548766625e-06,3.916965622752796e-05,0.003139003181370126,3.059453808113026e-07,0.0007891988590189025,7.246966654147619e-11,3.585926765962719e-10,8.974542965409506e-09,3.451000115034329e-08,0.0005006692775989549,0.02518309052355696,1.1391037891145167e-05,0.0025239567677985135,6.19873082644384e-05,3.3566477712256407e-09,2.8555223878403615e-08,1.2456119976615875e-07,1.1151803518312387e-06,1.4532460713848424e-09,1.318594378253697e-11,1.2105342232537264e-10,3.920582057955924e-08,4.255663400051773e-06,1.0487141863913857e-11,1.4379353349531147e-12,8.030191121377641e-14,4.3197069819626266e-19
9.73564685603037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4201186831946795,0.046008106184880576,0.0012590381039299502,2.8691114870015525e-05,0.0006702550662904572,0.13291331111871252,0.04238192491838575,1.4953588516974243e-05,1.781300088758833e-09,0.0011406452761067991,2.859410020772149e-11,0.0006568398887353099,2.6570193370728336e-09,5.337483537335387e-07,5.06141441240883e-09,1.4565781355580425e-10,1.9913586285458212e-06,3.918520757386931e-05,0.0031359124925884724,3.051241305796208e-07,0.0007893864938760377,7.23041672878179e-11,3.572811515915486e-10,8.983045240113283e-09,3.458316961034128e-08,0.000501568076817111,0.02522011238252726,1.1392029892110314e-05,0.0025254192916011873,6.201191900569644e-05,3.353554732375988e-09,2.8541657796641066e-08,1.245723114549209e-07,1.1122094219332875e-06,1.4538444090500354e-09,1.3172503963298078e-11,1.209736715669285e-10,3.913693639712649e-08,4.256993401022673e-06,1.0490394575983745e-11,1.436807553753469e-12,8.023893088850302e-14,4.317205754904111e-19
9.745802969220294e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42008222108085114,0.045966802999114854,0.0012554818082583848,2.8663124509490242e-05,0.0006699945052302908,0.1330017130343891,0.04238936376857883,1.4928611105920784e-05,1.7837977188870518e-09,0.0011396931515223296,2.856979291014573e-11,0.0006569655463862297,2.6569785546388198e-09,5.319129528293971e-07,5.063269637921073e-09,1.4557039133496606e-10,1.986271211649036e-06,3.920072483990771e-05,0.003132825026394749,3.043066230198487e-07,0.0007895738020810363,7.213936736041876e-11,3.55974581484141e-10,8.991560344189485e-09,3.465635504852487e-08,0.0005024667419597999,0.025257113681962522,1.1393016453024037e-05,0.0025268800958540305,6.203647581337103e-05,3.350464625799736e-09,2.8528086847143895e-08,1.2458336281067558e-07,1.1092466616103434e-06,1.4544415470420562e-09,1.3159080875601525e-11,1.2089390739111265e-10,3.906817376969428e-08,4.2583195835773545e-06,1.04936379297234e-11,1.4356804228118716e-12,8.017598687374735e-14,4.314701944691278e-19
9.755959082410218e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42004577851678165,0.04592553774135762,0.0012519361314603866,2.8635164104879513e-05,0.0006697337546504071,0.1330900337354858,0.04239678148272307,1.4903675034378842e-05,1.786294050621367e-09,0.0011387418052329018,2.8545506334050975e-11,0.0006570910603437949,2.6569378073416633e-09,5.30084310361571e-07,5.065121571117744e-09,1.4548292757620353e-10,1.9811985583450315e-06,3.921620808145578e-05,0.0031297407794872146,3.034928364815284e-07,0.0007897607843338271,7.197526295926388e-11,3.546729468819981e-10,9.000088239214731e-09,3.4729557303758715e-08,0.0005033652715721187,0.02529409439656079,1.1393997593973553e-05,0.00252833918280271,6.206097877578842e-05,3.3473774487482384e-09,2.8514511080743532e-08,1.2459435405591577e-07,1.1062920479607846e-06,1.4550374880753835e-09,1.314567448755847e-11,1.2081413011083733e-10,3.899953248094021e-08,4.259641955291254e-06,1.0496871943704302e-11,1.434553942631446e-12,8.011307919761572e-14,4.312195568502621e-19
9.766115195600142e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4200093555293967,0.0458843103758379,0.0012484010399559501,2.8607233620967487e-05,0.0006694728156845362,0.13317827329802095,0.042404178127010986,1.4878780233114715e-05,1.7887890810522724e-09,0.0011377912365665864,2.8521240450667204e-11,0.0006572164308301619,2.656897094309933e-09,5.282624003068394e-07,5.06697021959606e-09,1.453954227160415e-10,1.9761406229393784e-06,3.923165735423853e-05,0.0031266597485659488,3.0268274946171896e-07,0.0007899474413325006,7.181185030853091e-11,3.5337622847176627e-10,9.008628886808508e-09,3.4802776215262894e-08,0.000504263664204243,0.025331054501199313,1.1394973334975066e-05,0.002529796554690002,6.208542798113537e-05,3.34429319847499e-09,2.8500930548081624e-08,1.2460528541235014e-07,1.1033455581459783e-06,1.4556322348584539e-09,1.3132284767395957e-11,1.2073434003756375e-10,3.893101231493902e-08,4.260960523725642e-06,1.0500096636462968e-11,1.4334281137108933e-12,8.005020788796808e-14,4.309686643457114e-19
9.776271308790066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4199729521454414,0.04584312086681916,0.0012448765002769661,2.8579333022577968e-05,0.0006692116894627494,0.13326643179794423,0.04241155376741449,1.485392663302331e-05,1.7912828072867872e-09,0.0011368414448524248,2.8496995231329148e-11,0.0006573416580669672,2.656856414676168e-09,5.264471967449423e-07,5.068815590933308e-09,1.4530787718913717e-10,1.971097359884032e-06,3.92470727138931e-05,0.0031235819303328583,3.018763406093082e-07,0.0007901337737733445,7.164912565893326e-11,3.520844070184659e-10,9.017182248630645e-09,3.4876011622603026e-08,0.0005051619184113765,0.025367993970933922,1.1395943695974983e-05,0.0025312522137557634,6.210982351746002e-05,3.341211872235627e-09,2.8487345299610055e-08,1.2461615710089798e-07,1.1004071693901306e-06,1.4562257900937947e-09,1.3118911683464295e-11,1.2065453748130504e-10,3.886261305616129e-08,4.262275296427661e-06,1.0503312026501007e-11,1.4323029365446124e-12,7.998737297242071e-14,4.307175186614575e-19
9.78642742197999e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4199365683914804,0.0458019691785992,0.001241362479066833,2.855146227457437e-05,0.0006689503771114703,0.1333545093111361,0.04241890846968566,1.4829114165127845e-05,1.7937752264484056e-09,0.001135892429420426,2.8472770647475753e-11,0.0006574667422753284,2.656815767576961e-09,5.246386738581727e-07,5.070657692686998e-09,1.4522029142828776e-10,1.9660687237768654e-06,3.926245421596865e-05,0.003120507321491685,3.010735887241691e-07,0.0007903197823508719,7.148708528595302e-11,3.507974633651964e-10,9.02574828638363e-09,3.494926336570165e-08,0.0005060600327538023,0.02540491278099815,1.1396908696849253e-05,0.0025327061622369565,6.213416547267213e-05,3.3381334672874997e-09,2.847375538559029e-08,1.2462696934170814e-07,1.0974768589801346e-06,1.4568181564777984e-09,1.3105555204232155e-11,1.2057472275061786e-10,3.879433448947272e-08,4.263586280930339e-06,1.0506518132286091e-11,1.4311784116227179e-12,7.992457447835252e-14,4.304661214975415e-19
9.796583535169914e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4199002042938993,0.04576085527551018,0.001237858943080073,2.8523621341859763e-05,0.0006686888797534835,0.13344250591340856,0.042426242299357486,1.480434276057951e-05,1.7962663356770475e-09,0.0011349441896015627,2.8448566670649663e-11,0.0006575916836758452,2.656775152152796e-09,5.228368059309697e-07,5.072496532394949e-09,1.451326658644377e-10,1.9610546693612087e-06,3.9277801915927424e-05,0.0031174359187480143,3.002744727503961e-07,0.0007905054677577635,7.132572548724104e-11,3.495153784327651e-10,9.034326961815866e-09,3.502253128484556e-08,0.0005069580057968788,0.025441810906802576,1.1397868357402647e-05,0.0025341584023676586,6.215845393454258e-05,3.3350579808900322e-09,2.8460160856096064e-08,1.2463772235416206e-07,1.0945546042654224e-06,1.457409336700706e-09,1.3092215298278215e-11,1.2049489615262692e-10,3.872617640013421e-08,4.264893484752622e-06,1.0509714972251202e-11,1.4300545394308832e-12,7.98618124328988e-14,4.302144745480896e-19
9.806739648359839e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41986385987890534,0.045719779121918505,0.0012343658591819461,2.849581018937683e-05,0.0006684271985079469,0.13353042168050475,0.042433555321744684,1.4779612350657143e-05,1.7987561321290041e-09,0.0011339967247277702,2.842438327249676e-11,0.0006577164824886032,2.6567345675479865e-09,5.210415673495115e-07,5.074332117575159e-09,1.4504500092668632e-10,1.956055151525388e-06,3.929311586914448e-05,0.0031143677188092875,2.994789717799193e-07,0.0007906908306849007,7.116504258738864e-11,3.482381332193374e-10,9.042918236714502e-09,3.509581522065629e-08,0.0005078558361108983,0.025478688323934188,1.139882269737144e-05,0.002535608936379047,6.218268899070383e-05,3.3319854103051827e-09,2.844656176101442e-08,1.2464841635684788e-07,1.0916403826578121e-06,1.4579993334470831e-09,1.3078891934304696e-11,1.2041505799304107e-10,3.865813857380019e-08,4.266196915399396e-06,1.0512902564793797e-11,1.4289313204505161e-12,7.979908686294937e-14,4.2996257950140144e-19
9.816895761549763e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41982753517252763,0.04567874068222487,0.001230883194348067,2.8468028782107915e-05,0.0006681653344904003,0.1336182566880991,0.04244084760194435,1.475492286676693e-05,1.8012446129768906e-09,0.0011330500341319386,2.840022042476559e-11,0.0006578411389331737,2.6566940129109385e-09,5.192529326013131e-07,5.076164455725932e-09,1.4495729704229508e-10,1.9510701253022673e-06,3.930839613090665e-05,0.0031113027183848068,2.986870650517313e-07,0.0007908758718214352,7.100503293696242e-11,3.4696570880020705e-10,9.051522072906307e-09,3.516911501410203e-08,0.0005087535222711792,0.02551554500815557,1.139977173642329e-05,0.0025370577664993945,6.220687072865153e-05,3.328915752796428e-09,2.8432958150042272e-08,1.2465905156758633e-07,1.0887341716313606e-06,1.4585881493954756e-09,1.3065585081134179e-11,1.2033520857611914e-10,3.8590220796517306e-08,4.267496580361509e-06,1.051608092827806e-11,1.4278087551589595e-12,7.97363977951655e-14,4.297104380398959e-19
9.827051874739687e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4197912302006179,0.045637739920864215,0.0012274109156640257,2.8440277085074956e-05,0.0006679032888127772,0.13370601101179722,0.04244811920483685,1.4730274240442073e-05,1.803731775409593e-09,0.0011321041171479156,2.837607809930685e-11,0.0006579656532286161,2.656653487393999e-09,5.174708762748214e-07,5.077993554326143e-09,1.4486955463669488e-10,1.946099545868788e-06,3.9323642756414434e-05,0.003108240914185745,2.9789873194610763e-07,0.0007910605918546921,7.084569290483097e-11,3.4569808632743283e-10,9.060138432271203e-09,3.524243050654117e-08,0.0005096510628581953,0.025552380935404056,1.140071549415352e-05,0.0025385048949540918,6.223099923574291e-05,3.3258490056288083e-09,2.841935007268955e-08,1.246696282034644e-07,1.0858359487222118e-06,1.4591757872178417e-09,1.3052294707688598e-11,1.202553482046918e-10,3.8522422854725086e-08,4.268792487115797e-06,1.051925008103467e-11,1.426686844029084e-12,7.967374525597264e-14,4.2945805184006497e-19
9.837207987929611e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.419754944988852,0.04559677680230564,0.0012239489903250033,2.841255506333957e-05,0.0006676410625834127,0.13379368472713635,0.04245537019508645,1.470566640334247e-05,1.8062176166322189e-09,0.001131158973110499,2.835195626807293e-11,0.0006580900255934799,2.6566129901530618e-09,5.15695373059016e-07,5.079819420835023e-09,1.447817741334934e-10,1.9411433685455143e-06,3.933885580078268e-05,0.0031051823029251547,2.971139519873357e-07,0.0007912449914701861,7.068701888569386e-11,3.4443524702938353e-10,9.0687672767286e-09,3.531576153966013e-08,0.0005105484564572398,0.025589196081791332,1.1401653990089336e-05,0.0025399503239656508,6.225507459919648e-05,3.3227851660706874e-09,2.8405737578284784e-08,1.2468014648077188e-07,1.0829456915284472e-06,1.4597622495807125e-09,1.30390207830103e-11,1.2017547718022543e-10,3.8454744535255016e-08,4.270084643125107e-06,1.0522410041357261e-11,1.4255655875293486e-12,7.961112927154099e-14,4.292054225726803e-19
