Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50)
5.447011493399594e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33090395875111167,0.11302539543399505,0.022314128895794288,1.4099315063252568e-13,5.1697831014146039e-14,3.8153834503480955e-07,1.6388174945603475e-06,9.109654805240787e-17,2.3635954717023127e-21,5.1539452287893943e-09,2.7354235492198748e-32,6.6460758584718132e-09,2.9399781825533945e-24,3.2523233937067694e-21,1.1977408723173528e-17,4.5093847404535824e-20,5.9696703334021778e-16,3.2328835802981039e-24,0.0056425091645688633,0.0010132240360890888,2.4342402993118626e-10,7.4485851392464228e-06,1.7267935869511388e-14,8.3338963040776753e-10,4.016568710306548e-07,1.4483558832740995e-11,1.4724776119751625e-08,5.1887870529889842e-09,6.1526662705325763e-15,7.1993601056643331e-17,1.336091569562264e-12
5.455591875092992e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33090163334509198,0.11302463983658273,0.022313347354055296,1.4175481949077203e-13,5.2117890649731865e-14,3.8402295807390066e-07,1.6444747057167046e-06,9.1511049806672542e-17,2.3843176241072787e-21,5.1617676180695451e-09,2.7587636528228476e-32,6.6610134664352733e-09,2.9558581555370696e-24,3.2749970818755783e-21,1.2048812994059873e-17,4.5336709584957402e-20,6.0028493077783309e-16,3.2555465177424934e-24,0.0056432589809529386,0.0010147814312422203,2.4375834302172929e-10,7.4666287758443729e-06,1.7293178081273979e-14,8.3558476666443138e-10,4.0173928115888362e-07,1.45409953362529e-11,1.4755825803642396e-08,5.2235815612966021e-09,6.1806195487973854e-15,7.2256812565068954e-17,1.3406946908904941e-12
5.46417225678639e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089931263828937,0.11302388885352248,0.022312565850662214,1.4251926877635112e-13,5.2540634871904825e-14,3.8651937722468837e-07,1.6501398569662444e-06,9.192679342104093e-17,2.4051841819046169e-21,5.1695897937312002e-09,2.7822653123202764e-32,6.6759685782022337e-09,2.971798451867817e-24,3.2977920793637552e-21,1.2120517413721872e-17,4.5580407608128475e-20,6.0361569300436613e-16,3.2783317688725932e-24,0.0056440041751030347,0.0010163387417441846,2.4409264366890285e-10,7.4846799669764427e-06,1.731842629356088e-14,8.3778142960163358e-10,4.018216126981811e-07,1.4598553586097997e-11,1.4786894608383009e-08,5.2585473211144144e-09,6.208650181973825e-15,7.2520579783021909e-17,1.3453042406907363e-12
5.472752638479788e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089699660316851,0.11302314245726819,0.022311784385590717,1.4328650436168342e-13,5.296607569996489e-14,3.8902763424168474e-07,1.6558129452129438e-06,9.2343780719468482e-17,2.4261958827352668e-21,5.1774117583675725e-09,2.8059293884137635e-32,6.6909411872684269e-09,2.9877992077223094e-24,3.3207088248551475e-21,1.219252275205524e-17,4.5824942646984761e-20,6.0695934564577359e-16,3.3012397979649614e-24,0.0056447447745655533,0.001017895967646652,2.4442693186623509e-10,7.5027386468714402e-06,1.7343679967074185e-14,8.3997961831055225e-10,4.0190386835803137e-07,1.4656233513024264e-11,1.4817982597176037e-08,5.2936848200688572e-09,6.2367583796017454e-15,7.2784905377503544e-17,1.3499202163919483e-12
5.4813330201731863e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089468521235821,0.11302240062043795,0.022311002958816623,1.4405653212669375e-13,5.3394225178096876e-14,3.9154776085990839e-07,1.6614939674033327e-06,9.2762013526109107e-17,2.4473534665771536e-21,5.1852335145682725e-09,2.8297567450601771e-32,6.7059312870035717e-09,3.0038605594155396e-24,3.3437477577104824e-21,1.2264829779815339e-17,4.6070315874026224e-20,6.1031591430497782e-16,3.3242710703435824e-24,0.0056454808067227524,0.0010194531090009851,2.4476120760575834e-10,7.5208047497973022e-06,1.7368938947891804e-14,8.4217933083625571e-10,4.0198605080673968e-07,1.4714035048407805e-11,1.4849089832548009e-08,5.3289945455969995e-09,6.2649442652662544e-15,7.3049790641556661e-17,1.3545426154510134e-12
5.4899134018665844e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089237843865088,0.11302166331581293,0.022310221570315883,1.4482935795876946e-13,5.3825095375321025e-14,3.9407978879448902e-07,1.6671829205260229e-06,9.3181493665316935e-17,2.468657675518655e-21,5.1930550649193099e-09,2.8537482494794162e-32,6.7209388706516366e-09,3.0199826434010121e-24,3.3669093179662654e-21,1.2337439268613051e-17,4.6316528461323192e-20,6.1368542456169986e-16,3.3474260523809353e-24,0.0056462122987937088,0.0010210101658582398,2.4509547087485496e-10,7.5388782100635269e-06,1.7394204058840153e-14,8.4438056255891284e-10,4.0206816267350729e-07,1.4771958126383921e-11,1.4880216376364549e-08,5.364476984940353e-09,6.2932076862831667e-15,7.3315233321403547e-17,1.359171435352088e-12
5.4984937835599824e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089007625500116,0.11302093051633666,0.022309440220064571,1.4560498775275346e-13,5.4258698385405633e-14,3.9662374974027054e-07,1.6728798016112446e-06,9.3602222961647616e-17,2.4901092538432131e-21,5.2008764120030831e-09,2.8779047721621858e-32,6.7359639313310787e-09,3.0361655962709277e-24,3.3901939463327207e-21,1.2410351990908834e-17,4.6563581580522353e-20,6.1706790197229107e-16,3.3707052114990574e-24,0.005646939277835307,0.0010225671382691668,2.4542972166634758e-10,7.5569589620155098e-06,1.7419474689115158e-14,8.4658331264428057e-10,4.0215020654243947e-07,1.4830002675313548e-11,1.4911362289827632e-08,5.4001326251387199e-09,6.3215488644286215e-15,7.3581236332216973e-17,1.3638066736261339e-12
5.5070741652533805e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088777863452579,0.11302020219511376,0.022308658908038896,1.4638342741095813e-13,5.4695046326766582e-14,3.9917967537141579e-07,1.6785846077303799e-06,9.4024203239860421e-17,2.5117089482530213e-21,5.2086975583983822e-09,2.9022271868777894e-32,6.7510064620350932e-09,3.0524095547563795e-24,3.4136020841914848e-21,1.2483568720010238e-17,4.6811476402852735e-20,6.2046337206956684e-16,3.3941090161706093e-24,0.0056476617707431967,0.001024124026284215,2.4576395997354702e-10,7.5750469400397139e-06,1.74447504422071e-14,8.4878757968004054e-10,4.0223218495738414e-07,1.4888168623574702e-11,1.4942527633468649e-08,5.4359619530240178e-09,6.3499679908482437e-15,7.384780184511474e-17,1.368448327833843e-12
5.5156545469467785e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088548555050151,0.11301947832540916,0.022307877634215208,1.471646828431075e-13,5.5134151342431668e-14,4.0174759734101231e-07,1.6842973359955065e-06,9.4447436324919653e-17,2.5334575075180748e-21,5.2165185066803818e-09,2.9267163706819349e-32,6.7660664556318837e-09,3.0687146557275352e-24,3.437134173594903e-21,1.2557090230068076e-17,4.7060214099131623e-20,6.2387186036264121e-16,3.4176379359199509e-24,0.0056483798042527567,0.0010256808299535325,2.4609818578328605e-10,7.5931420785680869e-06,1.7470032466955006e-14,8.5099335807160981e-10,4.0231410042597838e-07,1.4946455904334375e-11,1.4973712467170427e-08,5.471965455214118e-09,6.3784648277071598e-15,7.4114926423229588e-17,1.3730963955573079e-12
5.5242349286401766e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088319697636515,0.11301875888064722,0.02230709639856996,1.4794875996632691e-13,5.5576025599953878e-14,4.0432754728067799e-07,1.6900179835589378e-06,9.4871924041996063e-17,2.5553556825319367e-21,5.224339259420645e-09,2.9513732039245345e-32,6.7811439048648924e-09,3.0850810361938266e-24,3.4607906572639621e-21,1.2630917296069516e-17,4.7309795839770376e-20,6.2729339233676157e-16,3.4412924413241985e-24,0.0056490934049400511,0.0010272375493269703,2.4643239908718633e-10,7.6112443120699512e-06,1.7495320128468982e-14,8.5320064693068534e-10,4.023959554112112e-07,1.5004864443758371e-11,1.5004916850165081e-08,5.5081436181066989e-09,6.4070395936633684e-15,7.4382613054916511e-17,1.3777508744250678e-12
5.5328153103335746e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088091288571186,0.11301804383441046,0.022306315201079764,1.4873566470517945e-13,5.6020681291288159e-14,4.0691955680016664e-07,1.6957465476127689e-06,9.5297668216468869e-17,2.5774042267267802e-21,5.2321598191871134e-09,2.9761985702575401e-32,6.7962388023530717e-09,3.1015088333041359e-24,3.4845719785854052e-21,1.2705050693835955e-17,4.7560222794780125e-20,6.3072799345314135e-16,3.4650730040143125e-24,0.0056498025992227727,0.0010287941844540813,2.4676659987991961e-10,7.6293535750571349e-06,1.752061265377527e-14,8.5540944574436221e-10,4.0247775233622495e-07,1.5063394166767268e-11,1.5036140841017609e-08,5.5444969278730868e-09,6.4356925831280857e-15,7.4650865276336799e-17,1.3824117620989113e-12
5.541395692026973e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087863325229466,0.11301733316043901,0.022305534041721333,1.4952540299158912e-13,5.6468130632773605e-14,4.0952365748697635e-07,1.7014830253884244e-06,9.572467067392735e-17,2.5996038955666136e-21,5.2399801885441073e-09,3.001193356642776e-32,6.8113511405911365e-09,3.1179981843469826e-24,3.5084785816116042e-21,1.2779491200019601e-17,4.7811496133777602e-20,6.3417568914879884e-16,3.4889800966761543e-24,0.0056505074133611985,0.0010303507353841251,2.471007881482662e-10,7.6474698020914097e-06,1.7545911591171728e-14,8.576197477530407e-10,4.0255949359136769e-07,1.5122045005840735e-11,1.5067384497657339e-08,5.5810258704521304e-09,6.4644234569140089e-15,7.4919678203365678e-17,1.3870790562561041e-12
5.549976073720371e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308763580500233,0.11301662683262929,0.022304752920471533,1.5031798076481915e-13,5.6918385865054802e-14,4.1213988090595719e-07,1.7072274141562099e-06,9.6152933240171926e-17,2.6219554465077641e-21,5.2478003700523231e-09,3.0263584533597774e-32,6.8264809119498172e-09,3.1345492267507058e-24,3.5325109110586391e-21,1.2854239592095442e-17,4.8063617025990603e-20,6.3763650483639201e-16,3.513014193051574e-24,0.0056512078734591159,0.0010319072021660678,2.4743496388215999e-10,7.6655929277734539e-06,1.7571216373363228e-14,8.5983155176780263e-10,4.0264118152281378e-07,1.5180816885301918e-11,1.5098647877379301e-08,5.6177309315440542e-09,6.4932324027485811e-15,7.5189054560232977e-17,1.3917527546181913e-12
5.557698417244429e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087431413517071,0.11301599483211977,0.022304049943910557,1.5103373343671394e-13,5.7326024747106538e-14,4.1450487298883389e-07,1.7124041257203758e-06,9.6539448452000003e-17,2.6422023296316679e-21,5.2548383749125057e-09,3.0491533942345234e-32,6.8401126050854633e-09,3.1494980247249486e-24,3.5542478717408344e-21,1.2921777030645925e-17,4.8291251453039448e-20,6.407624775321325e-16,3.5347538603639924e-24,0.0056518345862920242,0.0010333079503634271,2.4773571132243451e-10,7.6819095852136467e-06,1.7593994685826389e-14,8.6182346002436009e-10,4.0271465697631907e-07,1.5233815001318514e-11,1.5126801829185993e-08,5.6509164690894122e-09,6.5192275496016959e-15,7.5431979215028599e-17,1.3959645568868918e-12
5.5654207607684875e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087227376973838,0.11301536631217264,0.022303346998182219,1.5175179524983219e-13,5.7735955292638471e-14,4.1687973301170054e-07,1.7175872410721584e-06,9.6926987162326159e-17,2.6625734084926667e-21,5.2618762315480396e-09,3.0720876640018245e-32,6.853758407033025e-09,3.1644970045144699e-24,3.5760873567066094e-21,1.2989565055122749e-17,4.8519574196787687e-20,6.4389911647690364e-16,3.5565971321191256e-24,0.0056524578121813236,0.0010347086304755414,2.4803644859791703e-10,7.6982317300126826e-06,1.7616777896911241e-14,8.6381658031348717e-10,4.0278809276682352e-07,1.528691104561387e-11,1.5154971843415762e-08,5.6842454095758748e-09,6.5452860261038572e-15,7.5675360784981535e-17,1.400181543121345e-12
5.573143104292546e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087023693502887,0.11301474125407983,0.022302644083269912,1.5247217054914951e-13,5.8148186475208341e-14,4.1926448393671936e-07,1.7227767583006192e-06,9.7315550702604903e-17,2.6830692399370556e-21,5.2689139418181313e-09,3.0951619185998366e-32,6.867418311974215e-09,3.1795462665957628e-24,3.5980296915245961e-21,1.3057604234002394e-17,4.8748586108816504e-20,6.4704644014527187e-16,3.578544355873027e-24,0.0056530775698352565,0.0010361092425375086,2.4833717569712546e-10,7.7145593145926226e-06,1.7639566524369024e-14,8.6581090918374371e-10,4.028614905288537e-07,1.5340104964935498e-11,1.5183157960513433e-08,5.7177181065587637e-09,6.571407692947285e-15,7.5919197840669908e-17,1.4044037117170357e-12
5.580865447816604e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086820361244473,0.11301411963923375,0.022301941199157113,1.5319486368445913e-13,5.8562727284081396e-14,4.216591487102185e-07,1.7279726755192275e-06,9.7705140404433543e-17,2.7036903824846173e-21,5.2759515075796014e-09,3.1183768161631031e-32,6.8810923140100426e-09,3.1946459115375125e-24,3.6200752021933472e-21,1.3125895136289569e-17,4.8978288040465645e-20,6.5020446699541486e-16,3.6005958798772716e-24,0.0056536938778617048,0.0010375097865842375,2.486378926191851e-10,7.7308922913995463e-06,1.7662358440140186e-14,8.6780645029448005e-10,4.0293485186560138e-07,1.5393396696042494e-11,1.5211360220499361e-08,5.7513349134215792e-09,6.5975931938188056e-15,7.6163498648511578e-17,1.4086310611076753e-12
5.5885877913406626e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086617378348865,0.11301350144912656,0.022301238345827343,1.5391987901033452e-13,5.8979586724219652e-14,4.2406375026246337e-07,1.7331749908656038e-06,9.8095757599553205e-17,2.724437396046797e-21,5.282988930686881e-09,3.1417330170272165e-32,6.8947804071609813e-09,3.2097960400007078e-24,3.6422242151414381e-21,1.3194438331519411e-17,4.9208680842836499e-20,6.5337321546902723e-16,3.6227520530795814e-24,0.0056543067547687219,0.0010389102626504533,2.4893859935789814e-10,7.7472306129216225e-06,1.7685155440891895e-14,8.6980319684072295e-10,4.030081783667494e-07,1.5446786189183106e-11,1.5239578662982734e-08,5.7850961833724151e-09,6.6238421480255557e-15,7.6408257276010722e-17,1.4128635897284918e-12
5.595537900512315e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086434990927238,0.11301294799096513,0.022300605804136533,1.5457438187944418e-13,5.9356750105289584e-14,4.2623640654404219e-07,1.7378625435565806e-06,9.8448192682725486e-17,2.7432177918089844e-21,5.2893224910448638e-09,3.1628749596720438e-32,6.9071117338933958e-09,3.2234744022991932e-24,3.662247091382448e-21,1.3256343388834544e-17,4.9416625762683111e-20,6.5623427131204503e-16,3.6427823729928172e-24,0.0056548554255948305,0.0010401706330152591,2.492092267064271e-10,7.7619396327759338e-06,1.7705676886753615e-14,8.7160129812953212e-10,4.0307414372373509e-07,1.5494920272217071e-11,1.5264989129664821e-08,5.8156051340506025e-09,6.6475204900867016e-15,7.6628932548118008e-17,1.4166772924519048e-12
5.602488009683968e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086252883664796,0.11301239727857856,0.022299973287354849,1.5523077243517069e-13,5.9735805470992948e-14,4.2841714686975873e-07,1.742555275917672e-06,9.8801462085334803e-17,2.7621010078908341e-21,5.295655938701623e-09,3.1841323791445188e-32,6.9194544650483318e-09,3.2371938113724201e-24,3.6823543077936172e-21,1.3318453681107184e-17,4.9625131597139796e-20,6.5910404001498753e-16,3.6628979973335214e-24,0.0056554013454782103,0.0010414309483688809,2.4947984579298981e-10,7.7766529087911697e-06,1.7726201688527813e-14,8.7340037456575584e-10,4.0314008324875725e-07,1.5543133452576551e-11,1.5290412764227134e-08,5.8462316430174095e-09,6.6712504489847033e-15,7.684998213002194e-17,1.4204951879940133e-12
5.60943811885562e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086071055233646,0.11301184929867995,0.022299340795470468,1.5588905386189798e-13,6.0116759418352271e-14,4.3060598792150246e-07,1.747253186640381e-06,9.9155566778522856e-17,2.7810874554727846e-21,5.3019892750040751e-09,3.2055057614206728e-32,6.9318085960999954e-09,3.2509543407944352e-24,3.7025461032299412e-21,1.3380769624612879e-17,4.9834198966176413e-20,6.6198253498723199e-16,3.6830991819334698e-24,0.0056559445277059323,0.0010426912087362513,2.497504566156622e-10,7.7913704063966563e-06,1.7746730369689675e-14,8.7520042326112518e-10,4.0320599804980274e-07,1.559142569023049e-11,1.531584959470002e-08,5.876975967382969e-09,6.6950319793592066e-15,7.7071404575502626e-17,1.424317275259808e-12
5.616388228027273e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085889504312344,0.1130113040380466,0.022298708328471615,1.5654922934711574e-13,6.0499618554570012e-14,4.3280294637004885e-07,1.7519562744314198e-06,9.9510507733528043e-17,2.8001775466018177e-21,5.3083225012975615e-09,3.2269955939324081e-32,6.9441741224701472e-09,3.2647560642001129e-24,3.7228227168258846e-21,1.3443291635966249e-17,5.0043828489614172e-20,6.648697696271042e-16,3.7033861830827856e-24,0.0056564849855009047,0.0010439514141421828,2.5002105916732158e-10,7.8060920910429767e-06,1.7767263159135658e-14,8.770014419969548e-10,4.0327188921909291e-07,1.5639796943959088e-11,1.5341299648853027e-08,5.9078383641332919e-09,6.7188650145590413e-15,7.7293199369250151e-17,1.4281435531607997e-12
5.6233383371989254e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085708229585831,0.11301076148351959,0.022298075886346566,1.5721130208143763e-13,6.0884389496978243e-14,4.3500803887493237e-07,1.7566645380125687e-06,9.9866285921685705e-17,2.8193716943621658e-21,5.3146556189258554e-09,3.2486023655701181e-32,6.9565510395281869e-09,3.2785990552852136e-24,3.7431843879940011e-21,1.3506020132118982e-17,5.0254020787127203e-20,6.6776575732182588e-16,3.7237592575303127e-24,0.0056570227320221688,0.0010452115646113706,2.5029165344077587e-10,7.8208179282001466e-06,1.7787799244104097e-14,8.7880343130180411e-10,4.0333775783114962e-07,1.5688247168551193e-11,1.536676295418619e-08,5.9388190901282856e-09,6.7427497534260373e-15,7.7515369760995541e-17,1.4319740206241805e-12
5.630288446370578e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085527229745404,0.11301022162200364,0.022297443469083661,1.5787527525858937e-13,6.127107887301556e-14,4.3722128208429824e-07,1.7613779761205179e-06,1.0022290231442911e-16,2.8386703128706841e-21,5.3209886292311523e-09,3.270326566685723e-32,6.9689393425912575e-09,3.2924833878064476e-24,3.7636313564246516e-21,1.356895553035924e-17,5.0464776478244652e-20,6.7067051144745308e-16,3.74421866248402e-24,0.0056575577803652469,0.0010464716601683909,2.5056223943426048e-10,7.835547883363095e-06,1.7808338777708777e-14,8.806063892447425e-10,4.0340360494814959e-07,1.5736776321756371e-11,1.5392239537935841e-08,5.9699184020994211e-09,6.7666862642463004e-15,7.7737915668708823e-17,1.4358086765935947e-12
5.6372385555422304e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085346503488716,0.11300968444046655,0.02229681107667127,1.5854115207537445e-13,6.1659693320227417e-14,4.3944269263478041e-07,1.7660965875067304e-06,1.0058035788329e-16,2.8580738170582591e-21,5.3273215335540789e-09,3.2921686890952521e-32,6.9813390269243363e-09,3.3064091355815361e-24,3.7841638620862727e-21,1.3632098248309996e-17,5.0676096182352091e-20,6.7358404536882812e-16,3.7647646556113598e-24,0.0056580901435624087,0.0010477317008377048,2.5083281714366232e-10,7.8502819220515211e-06,1.7828882660629985e-14,8.8241031183765183e-10,4.0346943161965166e-07,1.5785384363791683e-11,1.5417729427087789e-08,6.0011365566477941e-09,6.7906743631772749e-15,7.7960834218629328e-17,1.4396475200188803e-12
5.644188664713883e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085166049519704,0.11300914992593925,0.022296178709097829,1.5920893573168869e-13,6.205023948621433e-14,4.4167228715136341e-07,1.7708203709372964e-06,1.0093865359989877e-16,2.8775826227644507e-21,5.3336543332336832e-09,3.3141292260816664e-32,6.9937500877403224e-09,3.3203763724892717e-24,3.8047821452238621e-21,1.3695448703925922e-17,5.0887980518693322e-20,6.7650637243952058e-16,3.7853974950396514e-24,0.005658619834582994,0.0010489916866436542,2.5110338656019387e-10,7.8650200098041825e-06,1.7849430247812698e-14,8.8421519906755661e-10,4.0353523887672443e-07,1.5834071249254072e-11,1.5443232648367569e-08,6.0324738102419654e-09,6.8147141537603081e-15,7.8184127980176888e-17,1.443490549859634e-12
5.6511387738855355e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084985866548611,0.11300861806551522,0.022295546366351823,1.5987862943053212e-13,6.244272402859531e-14,4.4391008224727628e-07,1.7755493251928204e-06,1.0129779043598512e-16,2.89719714690455e-21,5.3399870296074404e-09,3.3362086723970905e-32,7.0061725202001215e-09,3.334385172469571e-24,3.8254864463581599e-21,1.3759007315492908e-17,5.1100430106371792e-20,6.7943750600178571e-16,3.806117439356386e-24,0.0056591468663336518,0.0010502516176104672,2.5137394768017621e-10,7.8797621121829389e-06,1.7869980911858483e-14,8.8602105101011981e-10,4.0360102773594305e-07,1.5882836932271202e-11,1.5468749228234113e-08,6.0639304192162956e-09,6.8388058861897067e-15,7.840779967356194e-17,1.4473377650950141e-12
5.658088883057188e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084805953291885,0.11300808884635026,0.022294914048421776,1.6055023637798369e-13,6.2837153614986409e-14,4.4615609452380765e-07,1.7802834490682187e-06,1.0165776936337891e-16,2.9169178073850829e-21,5.346319624011238e-09,3.3584075242666684e-32,7.0186063194127727e-09,3.3484356095235526e-24,3.8462770062854801e-21,1.382277450162723e-17,5.131344556435285e-20,6.823774593864882e-16,3.8269247476097573e-24,0.0056596712516587639,0.0010515114937622555,2.5164450050218953e-10,7.894508194777795e-06,1.7890535756708236e-14,8.8782786317280117e-10,4.0366679920423229e-07,1.5931681372803822e-11,1.5494279192893902e-08,6.0955066397680227e-09,6.8629494012139435e-15,7.8631845792366759e-17,1.4511891647140884e-12
5.6650389922288406e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084626308472209,0.11300756225566222,0.022294281755296283,1.6122375978319194e-13,6.3233534922976076e-14,4.4841034057019436e-07,1.7850227413726008e-06,1.0201859135401056e-16,2.9367450229643179e-21,5.3526521177793969e-09,3.3807262793909083e-32,7.0310514804355267e-09,3.3625277577135913e-24,3.8671540660769873e-21,1.388675068127243e-17,5.1527027511465112e-20,6.8532624591305643e-16,3.8478196793089694e-24,0.0056601930033406906,0.0010527713151230163,2.5191504501465722e-10,7.9092582231990489e-06,1.7911094410818102e-14,8.8963563463449002e-10,4.0373255427086179e-07,1.5980604525791892e-11,1.5519822568303014e-08,6.1272027279554995e-09,6.8871445915265856e-15,7.8856267711712389e-17,1.4550447477051782e-12
5.671989101400493e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084446930818445,0.11300703828073061,0.022293649486963968,1.6189920285837356e-13,6.3631874640096663e-14,4.5067283696349989e-07,1.7897672009291435e-06,1.0238025737991119e-16,2.9566792132966147e-21,5.3589845122446539e-09,3.4031654369482258e-32,7.0435079982739433e-09,3.3766616911633811e-24,3.8881178670780385e-21,1.3950936273696714e-17,5.1741176566402047e-20,6.8828387888943393e-16,3.8688024944246045e-24,0.0056607121341000445,0.0010540310817166345,2.5218558121549703e-10,7.9240121630803581e-06,1.7931656400549281e-14,8.9144436513399207e-10,4.0379829391046476e-07,1.6029606344859372e-11,1.55453793801618e-08,6.1590189396962919e-09,6.9113917826373941e-15,7.9081067762118634e-17,1.4589045130843663e-12
5.678939210572146e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084267819065588,0.11300651690889645,0.022293017243413524,1.6257656881881337e-13,6.403217946378979e-14,4.5294360026847685e-07,1.7945168265749446e-06,1.0274276841321387e-16,2.976720799200261e-21,5.3653168087381578e-09,3.4257254975978687e-32,7.0559758678819783e-09,3.3908374840579818e-24,3.9091686509077365e-21,1.4015331698493932e-17,5.1955893347723591e-20,6.9125037161202244e-16,3.8898734533890016e-24,0.0056612286565960075,0.0010552907935668782,2.5245610910645656e-10,7.9387699800829271e-06,1.7952222481741337e-14,8.9325405120017242e-10,4.0386401908705819e-07,1.6078686787641213e-11,1.5570949653917851e-08,6.1909555307649899e-09,6.9356910466049954e-15,7.9306243899212682e-17,1.4627684598816264e-12
5.685889319743798e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084088971954817,0.11300599812756192,0.022292385024633678,1.6325586088283571e-13,6.4434456101398643e-14,4.5522264703743805e-07,1.799271617160889e-06,1.0310612542615361e-16,2.996870202015313e-21,5.3716490085894822e-09,3.4484069634826127e-32,7.0684550841620823e-09,3.4050552106438927e-24,3.9303066594584851e-21,1.4079937375581676e-17,5.21711784738577e-20,6.9422573736563107e-16,3.9110328170966394e-24,0.0056617425834266108,0.0010565504506974059,2.5272662867120465e-10,7.9535316398917235e-06,1.7972792758938301e-14,8.9506469025465698e-10,4.0392973075009073e-07,1.6127845810514277e-11,1.5596533414773056e-08,6.2230127567911922e-09,6.9600417994386599e-15,7.9531795252500169e-17,1.4666365871087675e-12
5.692839428915451e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33083910388233323,0.11300548192418991,0.022291752830613215,1.6393708227185362e-13,6.4838711270080014e-14,4.5750999381011465e-07,1.8040315715514935e-06,1.0347032939106752e-16,3.0171278441682689e-21,5.3779811131266177e-09,3.4712103382317807e-32,7.0809456419653125e-09,3.4193149452291053e-24,3.9515321348935874e-21,1.4144753725195721e-17,5.2387032563102105e-20,6.9720998942341619e-16,3.9322808469045398e-24,0.0056622539271290523,0.0010578100531317626,2.5299713989909346e-10,7.968297108211137e-06,1.7993365457365417e-14,8.9687628518094824e-10,4.0399542983001913e-07,1.6177083362014625e-11,1.5622130687667951e-08,6.25519087325725e-09,6.9844444401913614e-15,7.9757728506219279e-17,1.4705088938041506e-12
5.699789538087103e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33083732066654442,0.11300496828630401,0.022291120661340966,1.6462023621032227e-13,6.5244951696822099e-14,4.5980565711352974e-07,1.8087966886247793e-06,1.0383538128039626e-16,3.037494149431573e-21,5.384313123675964e-09,3.4941361269639244e-32,7.0934475360914086e-09,3.4336167621831695e-24,3.9728453196486602e-21,1.4209781167890608e-17,5.2603456233625859e-20,7.0020314104683237e-16,3.9536178046326328e-24,0.0056627627001799852,0.0010590696008933819,2.5326764281153983e-10,7.9830663507791187e-06,1.8013942554471061e-14,8.9868883034038429e-10,4.0406111725237305e-07,1.6226399401464489e-11,1.5647741497297814e-08,6.2874901354962857e-09,7.0088998396523632e-15,7.9984038791314157e-17,1.4743853790636602e-12
5.7060446363415905e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33083571800339817,0.11300450819543406,0.022290551730146473,1.6523672975216493e-13,6.5612271044298717e-14,4.6187887836962327e-07,1.8130897071678863e-06,1.0416465375997346e-16,3.0559170820669611e-21,5.3900118539058131e-09,3.5148744194611215e-32,7.1047089290216678e-09,3.4465244393832777e-24,3.9921023779890962e-21,1.4268486698749495e-17,5.2798725039905289e-20,7.0290459758764107e-16,3.9728973167272024e-24,0.0056632184082821774,0.0010602031471529281,2.5351108830444852e-10,7.9963618677731438e-06,1.8032465486530002e-14,9.0032093146418191e-10,4.0412022671685607e-07,1.6270850907344539e-11,1.5670802820095835e-08,6.3166632620581987e-09,7.0309538011935092e-15,8.0188039903278896e-17,1.4778777876692163e-12
