Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),HOCO(73),C2H4X(70),CHO2(74),S(216)
6.634489467415765e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767967066,0.11866996602670857,0.022821567693006944,6.861734160748496e-73,1.814296026237022e-36,2.195594349846286e-24,1.2951611323842775e-52,1.1968518961124896e-36,1.2283916394162303e-84,5.855463080105081e-14,1.9650808695611514e-71,5.855463079345085e-14,9.69572749443914e-49,6.231637272344878e-48,1.5364615414164356e-70,1.781523273963332e-71,7.896795535905151e-26,8.218520638436143e-55,3.197829135045413e-12,9.468203711364504e-14,3.790465084067291e-16,6.649529677282004e-26,2.462343591058306e-25,3.7904141514146025e-16,2.4980555621708077e-21,3.119115428411638e-23,1.2540354291728411e-26,8.941270646621195e-46,9.536502616456445e-35,7.108078675584304e-48,2.215276599238587e-25,1.472338577424028e-36,2.7058510228405647e-64,7.119356226393418e-22,1.1939518545726364e-66,5.32855359591212e-66,8.621715502062379e-77,1.2564047916026056e-47,7.358021804545915e-59,4.5138861343905546e-92,8.441832189220108e-66,7.377858507428875e-94,6.50165105805435e-131
1.3268984558962704e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679341337,0.1186699660234518,0.022821567692959604,3.0148575818915074e-70,1.451440511074964e-35,8.795128363443547e-24,1.422342387831548e-50,9.574824556241484e-36,5.392683806046232e-82,1.171093112396789e-13,1.2576536101804795e-69,1.1710931120927904e-13,1.5513179905954337e-47,9.970602359211662e-47,3.373265211612228e-68,3.911291655723312e-69,3.158720222681782e-25,5.1224685245401e-53,6.395660979209934e-12,1.8936415448808229e-13,7.580985894279531e-16,2.659664342179572e-25,9.84937437335417e-25,7.580780943942319e-16,9.870201985734686e-21,2.466110419022588e-22,1.7258210433520742e-25,4.913757468245371e-44,7.639554084525473e-34,2.2483942698736303e-46,8.861102952620244e-25,1.1778074473233699e-35,5.940627167557396e-62,1.4240297847018548e-21,2.6234737085515804e-64,1.170853387908613e-63,3.78653305067476e-74,2.010249772753735e-46,4.655335232745569e-57,3.96646365845357e-89,1.0522188740862523e-63,6.52638487311084e-91,1.1621179744553753e-126
2.6537974742056582e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767868268,0.11866996601693827,0.022821567692864923,1.3948211832088146e-67,1.1611570203471236e-34,3.5279072943302824e-23,1.6449235799784708e-48,7.659863301393931e-35,2.493767914020497e-79,2.342186721174141e-13,8.048988632227483e-68,2.3421867199581464e-13,2.4821099325015208e-46,1.5952881336130128e-45,7.800487365619716e-66,9.044639617174912e-67,1.2634884907723046e-24,3.180848718266509e-51,1.2791324662389362e-11,3.787283892302571e-13,1.5162192055743627e-15,1.063746717953412e-24,3.939745999404435e-24,1.5161362816215826e-15,3.853728533918702e-20,1.927708840074449e-21,2.498337729653764e-24,2.8426697568500062e-42,6.127663086333447e-33,7.032618817830035e-45,3.544435045352244e-24,9.421434616700804e-35,1.3737344546732123e-59,2.848691916749484e-21,6.069339713789584e-62,2.7087822493232917e-61,1.75141646219832e-71,3.216401263885773e-45,2.912753196128466e-55,3.670950890946024e-86,1.3067176599378938e-61,6.119553007522733e-88,1.9772651255854014e-122
5.3075955108244343e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677365373,0.1186699660039112,0.022821567692675557,6.5588596759096244e-65,9.289324755615837e-34,1.4185402906522203e-22,1.9336706469311948e-46,6.127891946025546e-34,1.1724841288388729e-76,4.684373938747997e-13,5.1513539753637e-66,4.684373933884026e-13,3.9713764079999503e-45,2.5524316090116486e-44,1.8338255486752624e-63,2.1263129247927266e-64,5.053954766772259e-24,1.9408629646346723e-49,2.5582652008149777e-11,7.574568586878094e-13,3.0325307465881607e-15,4.254032991393317e-24,1.575894648377422e-23,3.0321919733932892e-15,1.4708579411715922e-19,1.47437728487652e-20,3.672661308105477e-23,1.6710697255254683e-40,4.92616501715713e-32,2.1529848549311898e-43,1.417768433567446e-23,7.535504062112676e-34,3.229516883960511e-57,5.6999114125331186e-21,1.4271318292177293e-59,6.368968034876885e-59,8.234989336804081e-69,5.146243140296552e-44,1.7840598014671274e-53,3.545818151516464e-83,1.5946445397614693e-59,5.907499684595331e-85,3.113772733211603e-117
1.0615191584061985e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674730753,0.11866996597785708,0.02282156769229683,3.0295930870701184e-62,7.431567412388114e-33,5.726160256151858e-22,2.2330631480737158e-44,4.9023138265741224e-33,5.4167133748718496e-74,9.368748373972289e-13,3.296866281526919e-64,9.36874835451646e-13,6.35420137910153e-44,4.083796091008624e-43,4.2358467787844615e-61,4.911437976279219e-62,2.0215820676713275e-23,1.1411400996324284e-47,5.116530661727681e-11,1.5149137974957283e-12,6.065465812574855e-15,1.7008501662018012e-23,6.303547079764558e-23,6.064060645643501e-15,5.385527496222417e-19,1.0835294562559853e-19,5.299147631658182e-22,9.647532669679302e-39,3.974958455087347e-31,6.337204096552908e-42,5.67102770611504e-23,6.02577336544594e-33,7.459620899987196e-55,1.1409931330837717e-20,3.2959052225937995e-57,1.4708837902812577e-56,3.8040158861845285e-66,8.233989330490258e-43,1.0509518090748682e-51,3.279861259050748e-80,1.8752087733561612e-57,5.739052990252256e-82,4.4360133722088766e-113
2.1230383730537087e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766946152,0.11866996592574883,0.022821567691539372,1.325433781529778e-59,5.945425044860719e-32,2.3234587044880392e-21,2.4427547104324636e-42,3.9218507657225824e-32,2.371012334329652e-71,1.8737497244726914e-12,2.1099934875992113e-62,1.873749716690404e-12,1.0166717391061295e-42,6.533770519686473e-42,9.26948122147064e-59,1.0747869264254875e-59,8.086328594398492e-23,6.28485018116143e-46,1.0233061550595576e-10,3.0298276746828648e-12,1.2132768289852227e-14,6.797303276323976e-23,2.521393320694292e-22,1.2126827300455483e-14,1.838228398244363e-18,7.440419701071628e-19,7.235278942335173e-21,5.274165761948903e-37,3.223500388353223e-30,1.744714558704784e-40,2.2683739903553527e-22,4.8164153294383227e-32,1.6323973942589375e-52,2.2860294874266692e-20,7.208411273635077e-55,3.2171367220505255e-54,1.6645699611294678e-63,1.3174381290879748e-41,5.793673736921521e-50,2.87707046229243e-77,2.0655680923051742e-55,5.514201425319467e-79,5.474097591254527e-109
3.184557587701219e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727664192283,0.11866996587364058,0.022821567690781915,1.0946855550295386e-58,1.7000480270161344e-31,4.977599457472847e-21,1.530423010078989e-41,1.164299375772997e-31,1.9489720687152064e-70,2.810624611578758e-12,1.197991624910016e-61,2.8106245950414333e-12,3.846274787300183e-42,2.4909491758292374e-41,6.707887309558772e-58,7.777719717737012e-59,1.7183448467360072e-22,3.3603004819942846e-45,1.5349592406505955e-10,4.5447415514413e-12,1.8201641910650078e-14,1.4435323155080862e-22,5.3579232527709315e-22,1.8188623421041326e-14,3.5207126049165076e-18,1.9568167719923587e-18,2.482228700115074e-20,2.8025482714484586e-36,9.27771530644216e-30,7.725411534058627e-40,4.820240175425906e-22,1.3765039616349096e-31,1.1812846562257358e-51,3.434098212439042e-20,5.24347904826775e-54,2.340693530858986e-53,1.372245903889781e-62,4.984135674959333e-41,3.098209789863785e-49,2.6202820491360134e-76,1.3006992214140349e-54,5.199145613326607e-78,2.5349682158077747e-108
4.246076802348729e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765892305,0.11866996582153233,0.02282156769002446,5.839832150379204e-58,3.585947269255958e-31,8.545393281768008e-21,6.156180117928362e-41,2.536946875634711e-31,9.59535244320841e-70,3.747499498715374e-12,4.607231867971884e-61,3.747499470504738e-12,1.0011829168017936e-41,6.701926108786552e-41,2.9961961351395515e-57,3.4740501441500054e-58,2.931294168803411e-22,1.1691115312680306e-44,2.0466123229458823e-10,6.0596554277711135e-12,2.4272191539595753e-14,2.46109234692687e-22,9.139927697423101e-22,2.4249449162832843e-14,5.486756202738582e-18,3.839781418728847e-18,5.928063169151018e-20,1.0079642652499916e-35,1.9671409458764593e-29,2.3562914447259275e-39,8.222676926613531e-22,2.9021266978371995e-31,5.2763949334331474e-51,4.5851993081073857e-20,2.586415822835685e-53,1.1543963257886487e-52,7.472390840368076e-62,1.2973675822807842e-40,1.0780812593146403e-48,1.534383367959015e-75,5.1067681020813653e-54,3.0998730621220355e-77,6.847715131374958e-107
6.36911523164375e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764838458,0.11866996571731583,0.022821567688509545,8.829873361173411e-57,9.794577745949377e-31,1.784743426190512e-20,4.736123384330744e-40,7.363972976334192e-31,9.838838210847037e-69,5.621249273060178e-12,3.506463967749725e-60,5.621249214654043e-12,3.674198541246101e-41,2.710568950002057e-40,2.6705633231217826e-56,3.0964615858253507e-57,6.068872272530701e-22,6.875394003001247e-44,3.0699184798015296e-10,9.089483179424973e-12,3.641745658556979e-14,5.090532938274257e-22,1.8922855247339367e-21,3.6368823708859616e-14,9.871741726265501e-18,9.36995736880807e-18,1.8855742394367673e-19,6.632597776275959e-35,5.412506537316396e-29,1.1538429842285416e-38,1.7023711787154384e-21,7.920614727211329e-31,4.702893954024292e-50,6.89451828767705e-20,3.604338702126674e-52,1.607605864163465e-51,1.2106028964580731e-60,4.761155182696525e-40,6.34150643550272e-48,2.6999863324812624e-74,3.5629830752271017e-53,5.960975529165484e-76,1.784958039426462e-104
8.49215366093877e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763784611,0.11866996561309934,0.022821567686994632,4.851572855350946e-56,2.0493984524789933e-30,3.0561577088779817e-20,1.890003659232832e-39,1.6104176105133683e-30,4.817012488987716e-68,7.494999047517095e-12,1.324039331381923e-59,7.494998948184175e-12,9.527468684271107e-41,7.341922505559192e-40,1.189683670904734e-55,1.3794080530968134e-56,1.0321562209085082e-21,2.3756011472406916e-43,4.0932246245375243e-10,1.2119310929502972e-11,4.8569440826179644e-14,8.649830059623508e-22,3.218249017874679e-21,4.8484631116816774e-14,1.4797945147582987e-17,1.7807832163960913e-17,4.369449108293311e-19,2.3144110846104416e-34,1.1388511458584829e-28,3.4558795155019195e-38,2.895239530450539e-21,1.656146208081403e-30,2.0950333545222443e-49,9.214988375556419e-20,1.7411188399405712e-51,7.764897031567807e-51,6.360135369912525e-60,1.2346030119372347e-39,2.191357369949454e-47,1.6465107882831698e-73,1.3872756312278376e-52,3.7959348539754094e-75,2.009598737046745e-103
1.061519209023379e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762730764,0.11866996550888284,0.02282156768547972,2.0214440070258893e-55,3.730935099228218e-30,4.695730539312102e-20,5.958701077213345e-39,3.021362166634515e-30,1.85337504740087e-67,9.368748822093948e-12,4.049966974710665e-59,9.368748670336632e-12,2.083158179750162e-40,1.6492782608374125e-39,4.1664988952862854e-55,4.83093081997536e-56,1.5769014824615278e-21,6.592016508472971e-43,5.116530756288177e-10,1.514913867789281e-11,6.072891882280395e-14,1.3202751508689313e-21,4.91670564006477e-21,6.059661762951987e-14,2.0056452557333813e-17,2.9558459242656584e-17,8.621244849525351e-19,6.5083964164872614e-34,2.0833784474184176e-28,8.411499663132868e-38,4.423196788160376e-21,3.0128951402822643e-30,7.337152989899233e-49,1.1547406079394949e-19,6.613656907270744e-51,2.948893692734204e-50,2.7006414603859053e-59,2.699430428294247e-39,6.081185232286578e-47,7.673805111380475e-73,4.318036887049861e-52,1.8728284693407658e-74,2.242687712878702e-102
1.4861268948823831e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727606230686,0.11866996530044986,0.022821567682449893,6.059626567911846e-54,9.851369383454425e-30,9.109768944714897e-20,6.066838008371442e-38,8.266994257804419e-30,4.775011330879779e-66,1.311624837161375e-11,3.5839957456350995e-58,1.311624807979396e-11,8.012745393004351e-40,6.394951102969766e-39,6.657948798681023e-54,7.719531049063887e-55,3.0323256146799436e-21,4.400672066111053e-42,7.163142980017792e-10,2.1208794169503772e-11,8.507186519092712e-14,2.5334009441909147e-21,9.454420001563622e-21,8.480889499628079e-14,3.0886446050012347e-17,6.355604196356615e-17,2.601755658740058e-18,4.3211151118851545e-33,5.552124440758419e-28,3.7614654364245555e-37,8.505315854841797e-21,7.940151537637671e-30,1.1724057344029016e-47,1.6248834814159893e-19,1.1851136894176111e-49,5.284980583260787e-49,8.053470325826622e-58,1.038320764443267e-38,4.0601187495695066e-46,3.9642271199481294e-71,4.376853584438743e-51,1.4172990544568928e-72,5.479421203955811e-100
1.9107345807413874e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758515374,0.11866996509201688,0.022821567679420066,3.8993927429024167e-53,2.042547755409358e-29,1.5030567722303237e-19,2.679518377242477e-37,1.7427823827192358e-29,3.062187515251147e-65,1.6863747921617906e-11,1.481246766235527e-57,1.6863747443040772e-11,2.1283890993876632e-39,1.7014804229256009e-38,3.573027382301269e-53,4.142695740361297e-54,4.973006198066124e-21,1.579462195634688e-41,9.209755151007051e-10,2.726844965426221e-11,1.094471048077286e-13,4.146119222913919e-21,1.550485682880156e-20,1.090056693457294e-13,4.1952476044903776e-17,1.1133139448783237e-16,5.834472086976598e-18,1.5447675467966972e-32,1.1583454595665999e-27,1.0767848268445899e-36,1.394816243412287e-20,1.6434294895926905e-29,6.291657198744951e-47,2.0998789148605425e-19,6.3377016548169574e-49,2.82646304161023e-48,5.107501092386173e-57,2.758045785699833e-38,1.4572966369955713e-45,3.015305733839199e-70,1.9366194889364632e-50,1.1607447909533535e-71,5.578225991119527e-99
2.7599499524593956e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727542999827,0.11866996467515095,0.02282156767336041,1.2025810160850155e-51,6.138055674513289e-29,3.13982266647861e-19,3.189038144077476e-36,5.316022878763055e-29,9.799940650070689e-64,2.4358747023070117e-11,1.5642775765586226e-56,2.4358746030923162e-11,9.658811841443035e-39,7.624696252101434e-38,6.900115327230926e-52,7.999986495368736e-53,1.0309932153604844e-20,1.1997574563002926e-40,1.3302979334786747e-09,3.938776060323715e-11,1.5829746201056572e-13,8.557316786193743e-21,3.2142705376437143e-20,1.5735276672435723e-13,6.412740665317986e-17,2.4637438436554096e-16,1.9227701266338565e-17,1.1577796929577104e-31,3.511782540604057e-27,5.2604232077746616e-36,2.89146592139303e-20,4.918569131288608e-29,1.2149296350108721e-45,3.0644254155387153e-19,1.176137370736709e-47,5.248706241197411e-47,1.5702611123986445e-55,1.2516266806606533e-37,1.1070214855449477e-44,1.5946037097647055e-68,2.329000324381348e-49,8.526444914115518e-70,1.5278653498090344e-96
3.609165324177404e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072750084591,0.11866996425828505,0.022821567667300754,8.004838444255578e-51,1.3541269211500102e-28,5.380066323907576e-19,1.475255241508376e-35,1.1796354387367786e-28,6.57844757475872e-63,3.185374612643818e-11,6.958276625424127e-56,3.185374443399143e-11,2.7458850433123573e-38,2.166728089104977e-37,3.880421944579712e-51,4.498887550731111e-52,1.758761116460373e-20,4.465852990348321e-40,1.739620330763468e-09,5.150707152483612e-11,2.0728333167921938e-13,1.4536393090134968e-20,5.482928032911455e-20,2.0563798187464156e-13,8.630384095063366e-17,4.3168467541438764e-16,4.424987332011715e-17,4.326653546493342e-31,7.7862499053604e-27,1.5488441758019605e-35,4.932139518445431e-20,1.0812951349568227e-28,6.832146563696617e-45,4.048379427491793e-19,6.555443446781188e-47,2.9259188627999e-46,1.0394815535554661e-54,3.55822955792381e-37,4.120758811569242e-44,1.2561059785449178e-67,1.074170731589877e-48,7.30737322388472e-69,1.6015785230626263e-95
4.458380695895412e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727458691977,0.11866996384141915,0.022821567661241098,3.502521244133043e-50,2.521311763810058e-28,8.22375515930521e-19,4.8053124720696004e-35,2.2027599175146723e-28,2.83533979011043e-62,3.934874523170864e-11,2.2370500176034486e-55,3.934874265224904e-11,6.194332336367171e-38,4.90647395767515e-37,1.462574146888156e-50,1.6956524346870295e-51,2.6806020506250912e-20,1.2278351204299276e-39,2.1489427069553336e-09,6.362638241907818e-11,2.564079147637685e-13,2.2064544864177607e-20,8.356368466807777e-20,2.5386139163270434e-13,1.0843007876793543e-16,6.639342786230652e-16,8.420385656468268e-17,1.2030699960350564e-30,1.454572872571993e-26,3.56797517734021e-35,7.516710758689041e-20,2.006633843421588e-28,2.575017434490594e-44,5.051740722781852e-19,2.530231189064504e-46,1.1291031622169058e-45,4.609745207372331e-54,8.026876488135903e-37,1.1329739623358416e-43,6.304498019716967e-67,3.468766254049387e-48,4.0277437101707506e-68,1.7014794267079705e-94
5.30759606761342e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727416538036,0.11866996342455328,0.02282156765518144,1.214204754972602e-49,4.2141219915686815e-28,1.1670796580713544e-18,1.2775193158839117e-34,3.6876686510695053e-28,9.543577555029191e-62,4.684374433886775e-11,5.946983222147989e-55,4.684374068569807e-11,1.2123588179669984e-37,9.64903260851713e-37,4.394785320798278e-50,5.0950495766259407e-51,3.796515260652265e-20,2.8199347456353354e-39,2.5582650620543544e-09,7.574569328598247e-11,3.056742254830688e-13,3.112268594903768e-20,1.1834504610229485e-19,3.020230743433661e-13,1.3051436129054085e-16,9.398575418097933e-16,1.4226873295850866e-16,2.8027150636293035e-30,2.436960004348854e-26,7.06665162750799e-35,1.0645054358220641e-19,3.3429754968939473e-28,7.737192825471844e-44,6.074509224985737e-19,7.913791305557568e-46,3.530066154012788e-45,1.629639994614461e-53,1.5710272125814137e-36,2.602103201635344e-43,2.470717394426769e-66,9.115592668196593e-48,1.7465861859373727e-67,1.3442620097170741e-93
7.0060268110494364e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727332230103,0.11866996259082159,0.02282156764306213,9.824867594397545e-49,9.542108418905592e-28,2.0374601321005264e-18,6.197864067025939e-34,8.363482547684234e-28,7.045766326142715e-61,6.183374255880114e-11,2.9442019357959854e-54,6.183373619817596e-11,3.5304714005880374e-37,2.8381819952545934e-36,2.644495225515834e-49,3.065716354411861e-50,6.610558073622345e-20,1.0564474164616078e-38,3.3769097089739112e-09,9.998431493784679e-11,4.0464204141001197e-13,5.375959588370821e-20,2.0604548837924343e-19,3.9816154711454e-13,1.7458878599665726e-16,1.6117848449502894e-15,3.2335120921992237e-16,1.0832179295185219e-29,5.535302706132381e-26,2.071468495659234e-34,1.8532602040279368e-19,7.521375427181694e-28,4.6553181152011396e-43,8.178267804101144e-19,5.297238464253849e-45,2.360110761443335e-44,1.3776222364284251e-52,4.574947687616147e-36,9.748594215770491e-43,2.550265105652892e-65,4.2960710916990264e-47,2.3034012798310812e-66,4.4712316377312164e-92
8.704457554485453e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727247922126,0.11866996175708999,0.022821567630942816,4.5443667643940994e-48,1.8128902148614795e-27,3.149080228379205e-18,2.0679637079369017e-33,1.5900678472311082e-27,3.1017004803296796e-60,7.682374078612856e-11,9.936230204818742e-54,7.682373097143729e-11,8.157052691230838e-37,6.612319448709153e-36,1.02142561429382e-48,1.1840765009878517e-49,1.0200888544507383e-19,2.9281996959739415e-38,4.195554271522258e-09,1.242229364805779e-10,5.042074456741829e-13,8.22983550907435e-20,3.179237875994561e-19,4.940540237386313e-13,2.1854987745431141e-16,2.4248848469224102e-15,6.094328535102831e-16,3.0644110669849987e-29,1.0537067400860805e-25,4.764933996526376e-34,2.8593794829968406e-19,1.4201361512929293e-27,1.7979758197020822e-42,1.0359655058232753e-18,2.146750922662603e-44,9.556964482934504e-44,6.398187650554226e-52,1.0570305448173524e-35,2.7020964955617157e-42,1.3642789910327322e-64,1.4037631781706947e-46,1.3754076529907722e-65,4.598231309611046e-91
1.0402888297921469e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307271636141,0.11866996092335848,0.022821567618823504,1.617990317505079e-47,3.080742610402356e-27,4.50187075122678e-18,5.5959651920138265e-33,2.7029273368692717e-27,1.0677416068073992e-59,9.181373902073466e-11,2.719645754654096e-53,9.181372500549469e-11,1.632438380230716e-36,1.330962766289635e-35,3.136681839333553e-48,3.636031959988137e-49,1.4567506222507672e-19,6.781829225711486e-38,5.0141987496994505e-09,1.4846155791432899e-10,6.043893143827628e-13,1.165858988787176e-19,4.539727871072349e-19,5.897011587986669e-13,2.624039583064934e-16,3.358305722847521e-15,1.0207047177623076e-15,7.200321983383954e-29,1.7929879624126319e-25,9.417803259190697e-34,4.0827595280825033e-19,2.398407990627306e-27,5.521011421223103e-42,1.2618670936586784e-18,6.81532155368254e-44,3.0311771096538237e-43,2.294956137766946e-51,2.115397023049267e-35,6.258235515262025e-42,5.570000750582694e-64,3.7369443185484966e-46,6.216754604600805e-65,3.2329521173176266e-90
1.2101319041357485e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727079306005,0.11866996008962705,0.02282156760670419,4.940993057511016e-47,4.840411017736546e-27,6.0957648138786545e-18,1.3234522986086674e-32,4.247293530748139e-27,3.1722637091769655e-59,1.0680373726250563e-10,6.517520131740504e-53,1.0680371830036043e-10,2.9586693687070728e-36,2.420845393544636e-35,8.35699540210827e-48,9.6870234613199e-49,1.9710411238798813e-19,1.3920697955106912e-37,5.832843143505483e-09,1.7270017923924732e-10,7.052029768901556e-13,1.5647498540816416e-19,6.141854128904176e-19,6.851035990383834e-13,3.0614464469897643e-16,4.394791316718572e-15,1.5737827293184147e-15,1.4935420448873512e-28,2.8196969827002077e-25,1.6752539355090357e-33,5.523297714542876e-19,3.744699973734957e-27,1.4708463311812635e-41,1.4955315446738064e-18,1.8672663280562923e-43,8.296134160773994e-43,7.088556081640363e-51,3.8340023341210253e-35,1.2846071180776196e-41,1.9470216407227682e-63,8.717706208012691e-46,2.411031860432272e-64,1.816043583794732e-89
1.3799749784793502e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072699499786,0.1186699592558957,0.02282156759458488,1.3466192960816552e-46,7.172459573939948e-27,7.93069671763587e-18,2.8305803377315075e-32,6.2936479722068005e-27,8.45097218539106e-59,1.2179373551133097e-10,1.4137981652507727e-52,1.217937108560468e-10,4.9795896557522993e-36,4.0825498541615486e-35,2.003540221788566e-47,2.3223085591623852e-48,2.5629603889083306e-19,2.6108927547410107e-37,6.65148745294033e-09,1.9693880045547173e-10,8.066604420502472e-13,2.018266425534546e-19,7.985547828748419e-19,7.802619723112985e-13,3.4977351541186686e-16,5.520446696407516e-15,2.2819325154184693e-15,2.821898215316536e-28,4.180882419881329e-25,2.7554622093164604e-33,7.180894194599609e-19,5.51343219188945e-27,3.5259958157482747e-41,1.736958861297841e-18,4.571588849983707e-43,2.0291086359336358e-42,1.951591696253632e-50,6.452832187896303e-35,2.4093627334411266e-41,6.056932618228411e-63,1.8432529274764264e-45,8.29936241684067e-64,8.400761620611387e-89
1.603186441220929e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072688419818,0.11866995816018795,0.022821567578657418,4.484775430564355e-46,1.1241129646273672e-26,1.070864237955415e-17,6.849283519674508e-32,9.863008216556871e-27,2.7449717538275427e-58,1.4149391728404216e-10,3.49049327105184e-52,1.4149388401211622e-10,9.054308979825114e-36,7.433012169105816e-35,5.639591672937766e-47,6.536443257043361e-48,3.4589236568408917e-19,5.36990748945209e-37,7.727367483308384e-09,2.2879372353306192e-10,9.409935058656658e-13,2.695127127402236e-19,1.0775807920005395e-18,9.049510593858195e-13,4.0694018353274073e-16,7.115879143079875e-15,3.4669106987254797e-15,5.838983101478846e-28,6.556244224861792e-25,4.841881593455717e-33,9.689258928219796e-19,8.5675297979835e-27,9.923849561032904e-41,2.0660528846129163e-18,1.3069170480006718e-42,5.794268653673126e-42,6.582776967655083e-50,1.173311531587281e-34,4.955468226876692e-41,2.434572734910914e-62,4.4058981833004323e-45,3.891597638797558e-63,5.179348641618615e-88
1.8263979039625076e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307267733984,0.11866995706448037,0.022821567562729957,1.2954539987154911e-45,1.6617622745944561e-26,1.3902644991312866e-17,1.475552325441777e-31,1.457833513330799e-26,7.882539500975598e-58,1.6119409906850227e-10,7.673798963433717e-52,1.6119405589154122e-10,1.5243546259423489e-35,1.252052746682943e-34,1.3982409093453377e-46,1.620492068799876e-47,4.488965692001399e-19,1.0017920738570886e-36,8.803247367952329e-09,2.60648646423446e-10,1.0764753576009915e-12,3.461059819904499e-19,1.3983025610009508e-18,1.0292210737298916e-12,4.639130033593448e-16,8.821078390016327e-15,4.961497591150125e-15,1.0943622257445398e-27,9.695426755782936e-25,7.863105691132652e-33,1.257212698940266e-18,1.2557434549938782e-26,2.460130136872312e-40,2.4085547640879304e-18,3.240426392234018e-42,1.4356315100508016e-41,1.8923861598021476e-49,1.9753555314119615e-34,9.2448486814518e-41,8.609437458433504e-62,9.395949940698738e-45,1.5546574825939188e-62,2.363429791645562e-87
2.0496093667040862e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072666259852,0.11866995596877292,0.022821567546802497,3.260663582702532e-45,2.3483297184763202e-26,1.7512557919736964e-17,2.9001235202495644e-31,2.059791641365007e-26,1.9812625311594087e-57,1.8089428086446562e-10,1.5390386238784225e-51,1.8089422649435137e-10,2.4174800046819865e-35,1.9860320400040287e-34,3.109944037137512e-46,3.6040483140603554e-47,5.653086475265149e-19,1.7333820565201e-36,9.879127106872206e-09,2.9250356912690963e-10,1.213121558058384e-12,4.3131996387531357e-19,1.7607046224813035e-18,1.1530734133147792e-12,5.206965895289526e-16,1.0616281892155591e-14,6.784053435411086e-15,1.900134361226231e-27,1.3703995376186496e-24,1.2021832856356921e-32,1.5829274251424946e-18,1.7594829263378056e-26,5.471111798635991e-40,2.76446449669431e-18,7.174374708414709e-42,3.1764074843370964e-41,4.744606901931258e-49,3.1327330870975357e-34,1.5996338759953325e-40,2.5292093744854543e-61,1.8318770528192165e-44,4.964406837467935e-62,9.02474156268777e-87
