Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
4.439080768039389e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33122473395556196,0.11315543041119576,0.022407581818816094,0.0,7.0714268009808948e-07,1.0444750660334471e-07,1.2041523300701895e-06,4.0834091440039099e-14,1.6553955933431764e-24,2.5209054425031212e-08,1.286142447044876e-28,4.6830957197023681e-09,5.4269436042074143e-21,4.75450723599319e-11,5.8529638708380793e-18,2.7772661563508515e-20,2.2672561703645238e-07,3.4611389957143312e-21,0.0055130812545961094,0.00082565053283060899,3.5241920208141206e-09,1.829875461525348e-07,3.6893948948718981e-06,1.1940845309339436e-10,2.5964801746258307e-13,3.8556656620900768e-09,2.1753452594775858e-07,4.0518900954774021e-11
4.451918259038089e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33122011656241451,0.1131531227386489,0.022406417170187588,0.0,7.162664391645596e-07,1.0536607003692175e-07,1.2114899524802083e-06,4.1147967599199887e-14,1.6779517148357979e-24,2.5372642066610853e-08,1.317920985176849e-28,4.6978017729837111e-09,5.515412873985631e-21,4.8069811433719064e-11,5.9115400878900428e-18,2.8040324793051901e-20,2.2866540730490802e-07,3.524067681980004e-21,0.0055153814984166922,0.0008279606047090788,3.5329009248312828e-09,1.8380989288693821e-07,3.6957218136795583e-06,1.2060055058407367e-10,2.602972386900296e-13,3.8607878973391808e-09,2.1744754178500222e-07,4.0662123982157226e-11
4.4647557500367884e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33121552048586383,0.11315083586249003,0.022405252681491471,0.0,7.2546271589840956e-07,1.0628745775842651e-07,1.2188451373986235e-06,4.1463498864742851e-14,1.7007340738278316e-24,2.5537069737689419e-08,1.3504263868650497e-28,4.7124988213899539e-09,5.60510993778226e-21,4.8598203650351843e-11,5.9704752011582757e-18,2.8309610596109632e-20,2.3061315754530005e-07,3.5880209971262803e-21,0.0055176609271835311,0.00083027026120330392,3.5416080157940674e-09,1.8462971082453508e-07,3.7019648384082034e-06,1.217969669410549e-10,2.6094565839524372e-13,3.8658233354875442e-09,2.1736090566744628e-07,4.0805496597496005e-11
4.477593241035488e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33121094554038932,0.11314856959735238,0.022404088352737113,0.0,7.3473151321642041e-07,1.0721162949231318e-07,1.2262178766558143e-06,4.178069054362265e-14,1.7237440674833119e-24,2.570233996457649e-08,1.3836737172995707e-28,4.7271866316041797e-09,5.6960478843236059e-21,4.9130253086025297e-11,6.0297697326651812e-18,2.8580522847501368e-20,2.3256883215343019e-07,3.6530131385482406e-21,0.0055199197262645067,0.00083257950236381999,3.5503132850439638e-09,1.8544697158209423e-07,3.7081240955741261e-06,1.2299764315182417e-10,2.6159327464556106e-13,3.8707723161258974e-09,2.1727462174475257e-07,4.0949019649111439e-11
4.490430732034188e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33120639154210652,0.11314632375951986,0.022402924183935156,0.0,7.4407282852147679e-07,1.0813854483199744e-07,1.2336081623226815e-06,4.2099547958408847e-14,1.7469830950716087e-24,2.5868455259025246e-08,1.4176783152949411e-28,4.7418649711276656e-09,5.7882398846365349e-21,4.9665963677923475e-11,6.0894241968763458e-18,2.8853065420486046e-20,2.3453239522886706e-07,3.7190584546624652e-21,0.0055221580793769556,0.00083488832824361967,3.5590167241056711e-09,1.862616474022106e-07,3.7141997225601382e-06,1.2420252018228181e-10,2.6224008565802145e-13,3.8756351849368936e-09,2.1718869390186742e-07,4.1092693959254461e-11
4.503268223032887e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33120185830875387,0.11314409816691211,0.02240176017509744,0.0,7.5348665374340147e-07,1.0906816324914111e-07,1.241015986703247e-06,4.2420076447441504e-14,1.7704525579366884e-24,2.6035418118135376e-08,1.4524557974154133e-28,4.7565336083111065e-09,5.8816991920099741e-21,5.0205339225266773e-11,6.149439100686311e-18,2.9127242186812056e-20,2.3650381058241648e-07,3.7861714458534414e-21,0.0055243761686023778,0.00083719673889813139,3.5677183246877055e-09,1.8707371115512435e-07,3.7201918675074047e-06,1.2541153899711373e-10,2.6288608979878462e-13,3.8804122936468134e-09,2.171031257668398e-07,4.1236520324569683e-11
4.516105714031587e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33119734565967707,0.11314189263907025,0.022400596326237036,0.0,7.629729753813454e-07,1.1000044410290359e-07,1.2484413423273954e-06,4.2742281364987591e-14,1.7941538594663364e-24,2.6203231024258945e-08,1.4880220621468524e-28,4.7711923123854707e-09,5.9764391419551136e-21,5.074838339038735e-11,6.2098149434054226e-18,2.9403057016765929e-20,2.3848304174360569e-07,3.8543667654195316e-21,0.0055265741744009948,0.00083950473438520199,3.5764180786829457e-09,1.878831363403082e-07,3.7261006892044797e-06,1.2662464057995568e-10,2.6353128558248985e-13,3.8851039999754441e-09,2.1701792071850231e-07,4.1380499516559818e-11
4.5289432050302866e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33119285341581595,0.11313970699714211,0.022399432637368242,0.0,7.7253177454769455e-07,1.109353466491561e-07,1.2558842219437609e-06,4.3066168081398021e-14,1.8180884050613145e-24,2.6371896444908955e-08,1.5243932941155385e-28,4.7858408534924537e-09,6.0724731521644354e-21,5.1295099699832404e-11,6.2705522167477666e-18,2.9680513779219299e-20,2.4047005196817836e-07,3.9236592205184797e-21,0.0055287522756261977,0.00084181231476507105,3.5851159781690907e-09,1.886898970878226e-07,3.731926356973595e-06,1.2784176595336195e-10,2.6417567167156281e-13,3.8897106675840078e-09,2.1693308189401324e-07,4.1524632282050036e-11
4.541780696028986e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33118838139968892,0.11313754106386821,0.022398269108506518,0.0,7.8216302701346553e-07,1.1187283004965535e-07,1.2633446185127492e-06,4.339174198326544e-14,1.8422576021044821e-24,2.6541416832670802e-08,1.5615859683541949e-28,4.800479002714507e-09,6.1698147224697111e-21,5.1845491545494261e-11,6.3316514048202199e-18,2.9959616341674415e-20,2.424648042455986e-07,3.9940637731124388e-21,0.0055309106495388524,0.0008441194801003495,3.5938120154090495e-09,1.894939681594412e-07,3.7376690505542924e-06,1.2906285619854528e-10,2.6481924687546619e-13,3.8942326660212689e-09,2.1684861219626151e-07,4.1668919343652398e-11
4.554618187027686e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33118392943538039,0.11313539466356734,0.022397105739668553,0.0,7.9186670325515048e-07,1.1281285338117216e-07,1.2708225251997037e-06,4.3719008473582747e-14,1.8666628599298744e-24,2.6711794625116517e-08,1.5996168546155224e-28,4.815106532104479e-09,6.2684774347990441e-21,5.2399562185767059e-11,6.3931129841126111e-18,3.0240368570308102e-20,2.4446726130656021e-07,4.0655955409125043e-21,0.0055330494718214794,0.00084642623045599311,3.6025061828512578e-09,1.9029532494954832e-07,3.743328959984483e-06,1.3028785247490264e-10,2.6546201014989982e-13,3.8986703706676741e-09,2.1676451430113361e-07,4.1813361400229463e-11
4.5674556780263856e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33117949734852575,0.11313326762212259,0.022395942530872182,0.0,8.0164276850298066e-07,1.1375537564457182e-07,1.2783179353682099e-06,4.4047972971902338e-14,1.8913055897917406e-24,2.6883032244721821e-08,1.6385030217335723e-28,4.8297232147148221e-09,6.3684749531331237e-21,5.2957314746729063e-11,6.4549374234890198e-18,3.0522774330014238e-20,2.4647738563049915e-07,4.1382697983227575e-21,0.005535168916592316,0.00084873256589927594,3.6111984731299138e-09,1.9109394348580879e-07,3.7489062854789883e-06,1.3151669603928946e-10,2.6610396059594611e-13,3.9030241626776551e-09,2.166807906646435e-07,4.1957959127357284e-11
4.580293169025085e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33117508496629794,0.11313115976696755,0.02239477948213639,0.0,8.1149118279057288e-07,1.1470035577384241e-07,1.2858308425735386e-06,4.4378640914495891e-14,1.9161872048335584e-24,2.705513209878604e-08,1.6782618420332361e-28,4.8443288246263687e-09,6.4698210234607869e-21,5.3518752223349968e-11,6.5171251841802111e-18,3.080683748444479e-20,2.4849513945310744e-07,4.2121019773837913e-21,0.0055372691564192431,0.00085103848649976097,3.619888879065151e-09,1.9188980042961296e-07,3.7544012373056588e-06,1.3274932826505941e-10,2.6674509745916591e-13,3.9072944289200029e-09,2.1659744352992632e-07,4.2102713177787303e-11
4.593130660023785e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33117069211739419,0.11312907092707235,0.022393616593481352,0.0,8.214119010059205e-07,1.1564775264506729e-07,1.293361240556227e-06,4.4711017754514923e-14,1.9413091200570224e-24,2.7228096579354758e-08,1.7189109957881763e-28,4.85892313697669e-09,6.5725294737340078e-21,5.4083877480722822e-11,6.5796767197772349e-18,3.1092561896049367e-20,2.5052048477384375e-07,4.2871076687157339e-21,0.005539350362333593,0.00085334399232927117,3.6285773936631309e-09,1.9268287307629821e-07,3.7598140356591434e-06,1.3398569066084382e-10,2.6738542012864181e-13,3.9114815619163721e-09,2.1651447493409565e-07,4.2247624181906614e-11
4.6059681510224845e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33116631863202167,0.11312700093292997,0.022392453864928358,0.0,8.3140487294369517e-07,1.1659752508533844e-07,1.3009091232358009e-06,4.5045108962151973e-14,1.9666727522910023e-24,2.7401928063145343e-08,1.7604684757274872e-28,4.873505927987996e-09,6.6766142138224402e-21,5.4652693255319517e-11,6.6425924762261846e-18,3.1379951426113479e-20,2.5255338336344004e-07,4.3633026224607438e-21,0.0055414127038438347,0.0008556490834618571,3.6372640101160685e-09,1.9347313935514975e-07,3.7651449105323918e-06,1.3522572488906388e-10,2.6802492813597344e-13,3.9155859597779139e-09,2.1643188671496524e-07,4.239269274819685e-11
4.618805642021184e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33116196434188483,0.11312494961654275,0.022391291296499832,0.0,8.4147004335882515e-07,1.1754963188160735e-07,1.3084744847046268e-06,4.5380920024802251e-14,1.9922795201605012e-24,2.757662891147523e-08,1.8029525915914037e-28,4.8880769749946091e-09,6.7820892354676464e-21,5.5225202156269419e-11,6.705872891824128e-18,3.1669009934795389e-20,2.5459379677140096e-07,4.4407027492249822e-21,0.0055434563489491287,0.00085795375997376529,3.645948721802187e-09,1.9426057782918114e-07,3.7703941015859588e-06,1.3646937278417903e-10,2.6866362115422191e-13,3.9196080261400303e-09,2.163496805176368e-07,4.2537919463690914e-11
4.631643133019884e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33115762908017177,0.11312291681140889,0.022390128888219309,0.0,8.5160735202130395e-07,1.1850403178946975e-07,1.3160573192219068e-06,4.5718456447226105e-14,2.0181308440555907e-24,2.7752201470193062e-08,1.8463819747363553e-28,4.9026360564699759e-09,6.8889686122371092e-21,5.5801406666660432e-11,6.7695183972162191e-18,3.1959741281161533e-20,2.56641686333494e-07,4.5193241210200518e-21,0.0055454814641527767,0.0008602580219434034,3.6546315222856013e-09,1.9504516769469882e-07,3.7755618580152117e-06,1.3771657637064118e-10,2.6930149899680776e-13,3.9235481700952967e-09,2.1626785780095239e-07,4.2683304894427529e-11
4.6444806240185835e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33115331268154113,0.11312090235250921,0.02238896664011145,0.0,8.6181673377220498e-07,1.1946068354188102e-07,1.3236576212078039e-06,4.6057723751711906e-14,2.0442281461003479e-24,2.7928648069612518e-08,1.8907755827896671e-28,4.9171829520532201e-09,6.9972664994781655e-21,5.6381309144861656e-11,6.8335294153940086e-18,3.2252149323220801e-20,2.5869701317922643e-07,4.5991829722039252e-21,0.005547488214475536,0.00086256186945130389,3.6633124053161299e-09,1.9582688878065078e-07,3.7806484384154964e-06,1.3896727788057704e-10,2.6993856161636071e-13,3.9274068061245387e-09,2.1618641984381532e-07,4.2828849585903496e-11
4.657318115017283e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33114901498210919,0.11311890607629389,0.022387804552201997,0.0,8.7209811858085351e-07,1.2041954585779932e-07,1.3312753852377029e-06,4.6398727478239501e-14,2.0705728501217899e-24,2.8105971024449045e-08,1.9361527043542295e-28,4.9317174425752467e-09,7.1069971342719886e-21,5.6964911825867173e-11,6.8979063616949355e-18,3.2546237917957511e-20,2.6075973823930874e-07,4.6802957004213138e-21,0.0055494767634688283,0.00086486530258008982,3.6719913648290491e-09,1.966057215477639e-07,3.7856541106453673e-06,1.4022141977115635e-10,2.7057480910352419e-13,3.9311843540261046e-09,2.1610536775137712e-07,4.2974554063523025e-11
4.670155606015983e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3311447358194366,0.11311692782066939,0.022386642624517793,0.0,8.8245143160312284e-07,1.21380577450753e-07,1.3389106060366017e-06,4.6741473184644328e-14,2.0971663816188136e-24,2.8284172633759258e-08,1.9825329637634229e-28,4.9462393100843684e-09,7.2181748353877214e-21,5.7552216822660081e-11,6.9626496438030413e-18,3.284201092136298e-20,2.6282982225310088e-07,4.7626788675435441e-21,0.0055514472732278173,0.00086716832141443421,3.6806683949447682e-09,1.973816470874713e-07,3.7905791516879483e-06,1.4147894474167322e-10,2.7121024168571393e-13,3.9348812388433514e-09,2.1602470246109462e-07,4.3120418833044384e-11
4.6829930970146824e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33114047503251598,0.11311496742498543,0.022385480857086741,0.0,8.9287659324081588e-07,1.2234373703732914e-07,1.3465632784736404e-06,4.7085966446781848e-14,2.12401016773115e-24,2.8463255180883181e-08,2.0299363258866202e-28,4.9607483378714673e-09,7.3308140032368741e-21,5.8143226127596254e-11,7.0277596617508575e-18,3.3139472188466141e-20,2.6490722577603803e-07,4.8463492006078691e-21,0.0055533999044043852,0.00086947092604102219,3.6893434899684398e-09,1.9815464712063177e-07,3.7954238475105058e-06,1.4273979575030413e-10,2.7184485972583344e-13,3.938497890790359e-09,2.1594442474865554e-07,4.3266444381023325e-11
4.695830588013382e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33113623246175927,0.11311302473002231,0.02238431924993782,0.0,9.0337351920209388e-07,1.2330898334558108e-07,1.3542333975567503e-06,4.7432212858692727e-14,2.1511056372083239e-24,2.8643220933389191e-08,2.0783831009855625e-28,4.9752443104946745e-09,7.4449291198281578e-21,5.8737941613806908e-11,7.0932368079225483e-18,3.3438625573362701e-20,2.6699190918703607e-07,4.9313235927562915e-21,0.0055553348162199721,0.00087177311654851157,3.6980166443895149e-09,1.9892470399604573e-07,3.8001884929223293e-06,1.440039160305596e-10,2.7247866372094494e-13,3.942034745175906e-09,2.1586453523377534e-07,4.3412631175253182e-11
4.708668079012082e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33113200794898451,0.11311109957797789,0.022383157803101062,0.0,9.1394212056291158e-07,1.2427627512335088e-07,1.3619209584274417e-06,4.7780218032768283e-14,2.1784542203786471e-24,2.8824072143021742e-08,2.127893949621922e-28,4.9897270138035891e-09,7.5605347487227985e-21,5.9336365036619558e-11,7.1590814670582129e-18,3.3739474929243384e-20,2.6908383269587171e-07,5.0176191041738548e-21,0.0055572521664783289,0.00087407489302748981,3.7066878528812271e-09,1.9969180068876873e-07,3.8048733914309851e-06,1.4527124910740544e-10,2.7311165430090048e-13,3.9454922423257422e-09,2.1578503438586561e-07,4.3558979665201454e-11
4.7215055700107814e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33112780133740438,0.11310919181245531,0.022381996516607543,0.0,9.2458230382942226e-07,1.2524557114650458e-07,1.3696259563557156e-06,4.8129987599916502e-14,2.2060573491182314e-24,2.9005811045651768e-08,2.1784898876163619e-28,5.0041962349629866e-09,7.6776455349905252e-21,5.9938498034996319e-11,7.225294016259455e-18,3.4042024108420927e-20,2.7118295635053744e-07,5.1052529630264151e-21,0.0055591521115781351,0.00087637625557043244,3.7153571103000069e-09,2.0045592079822689e-07,3.8094788550970409e-06,1.4654173881306154e-10,2.7374383222693064e-13,3.9488708275031926e-09,2.1570592252957553e-07,4.3705490282442698e-11
4.734343061009481e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33112361247161315,0.11310730127845013,0.022380835390489382,0.0,9.3529397100131164e-07,1.2621683022707793e-07,1.3773483867350985e-06,4.8481527209728544e-14,2.2339164568200282e-24,2.9188439861229888e-08,2.2301922910593949e-28,5.0186517624760632e-09,7.7962762051662966e-21,6.0544342132989295e-11,7.2918748249961358e-18,3.4346276962355941e-20,2.7328924004456619e-07,5.194242566397935e-21,0.0055610348065255142,0.00087867720427166015,3.7240244116848479e-09,2.0121704854613588e-07,3.8140052043873296e-06,1.4781532930246241e-10,2.7437519839019358e-13,3.9521709508280834e-09,2.15627199850207e-07,4.3852163441087493e-11
4.747180552008181e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33111944119757458,0.11310542782233822,0.022379674424779707,0.0,9.4607701963602444e-07,1.2719001122132889e-07,1.3850882450778098e-06,4.8834842530645537e-14,2.2620329783629141e-24,2.9371960793742227e-08,2.2830229013743505e-28,5.0330933862071805e-09,7.9164415672079005e-21,6.1153898741211827e-11,7.3588242551143599e-18,3.4652237341681794e-20,2.7540264352432657e-07,5.2846054812272625e-21,0.0055629004049464236,0.00088097773922729355,3.7326897522565981e-09,2.0197516877422793e-07,3.8184527680268422e-06,1.490919650683796e-10,2.7500575381028711e-13,3.955393067194103e-09,2.1554886639900571e-07,4.3998999538207425e-11
4.7600180430068803e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33111528736261026,0.11310357129186326,0.02237851361951268,0.0,9.5693134291383831e-07,1.2816507303769554e-07,1.3928455270100461e-06,4.9189939250125959e-14,2.2904083500808101e-24,2.9556376031168954e-08,2.3370038304327727e-28,5.0475208974041164e-09,8.0381565104545706e-21,6.1767169158325366e-11,7.4261426608456642e-18,3.495990909622842e-20,2.7752312639628465e-07,5.3763594452444331e-21,0.0055647490590989591,0.00088327786053520832,3.7413531274172028e-09,2.0273026694178859e-07,3.8228218828493348e-06,1.5037159095620532e-10,2.7563549963372116e-13,3.9585376361845609e-09,2.15470922098328e-07,4.4145998954255711e-11
4.77285553400558e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33111115081538706,0.11310173153612467,0.022377352974723451,0.0,9.6785682970375465e-07,1.2914197464465609e-07,1.4006202282673891e-06,4.9546823074813282e-14,2.319044009731854e-24,2.9741687745445562e-08,2.3921575657225343e-28,5.0619340887198304e-09,8.1614360055866935e-21,6.2384154572541025e-11,7.4938303888174409e-18,3.5269296075045059e-20,2.7965064813423001e-07,5.4695223679065231e-21,0.0055665809198855287,0.00088557756829498921,3.7500145327488772e-09,2.0348232912300766e-07,3.8271128936467218e-06,1.5165415217837592e-10,2.7626443713235549e-13,3.9616051219866187e-09,2.153933667466861e-07,4.4293162053483578e-11
4.7856930250042796e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33110703140590558,0.11309990840556557,0.022376192490448178,0.0,9.7885336463015872e-07,1.3012067507848911e-07,1.4084123446903395e-06,4.9905499730703992e-14,2.3479413964676183e-24,2.9927898092426696e-08,2.4485069755690115e-28,5.0763327542337151e-09,8.2862951045867609e-21,6.3004856063135078e-11,7.5618877780645579e-18,3.5580402126422143e-20,2.8178516808646489e-07,5.564112331333008e-21,0.0055683961368649245,0.00088787686260788173,3.7586739640132331e-09,2.0423134200414717e-07,3.8313261530173468e-06,1.5293959432845993e-10,2.7689256770180294e-13,3.9645959933040421e-09,2.1531620002367233e-07,4.444048918435211e-11
4.798530516002979e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33110292898548821,0.11309810175196064,0.022375032166724002,0.0,9.8992082814021339e-07,1.3110113345093171e-07,1.4162218722199611e-06,5.0265974963316077e-14,2.3771019508023875e-24,3.0115009211852676e-08,2.506075314409592e-28,5.0907166894723538e-09,8.4127489407016498e-21,6.3629274601977846e-11,7.6303151600422182e-18,3.5893231097911982e-20,2.8392664548295392e-07,5.6601475912407159e-21,0.00557019485826429,0.00089017574357674639,3.7673314171503431e-09,2.0497729288052915e-07,3.8354620212132077e-06,1.5422786339487155e-10,2.7751989285979705e-13,3.9675107232684888e-09,2.1523942149476407e-07,4.4587980679939383e-11
4.811368007001679e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33109884340676776,0.11309631142840446,0.022373872003589028,0.0,1.0010590965719504e-06,1.3208330895673286e-07,1.4240488068936484e-06,5.0628254537857753e-14,2.4065271145825001e-24,3.0303023227318709e-08,2.5648862281218694e-28,5.1050856914297894e-09,8.5408127284063894e-21,6.4257411055075266e-11,7.6991128586399737e-18,3.6207786836348843e-20,2.8607503944243255e-07,5.7576465778783307e-21,0.005571977230990976,0.00089247421130600804,3.77598688827774e-09,2.0572016965334798e-07,3.8395208659862123e-06,1.5551890577424103e-10,2.7814641424452823e-13,3.9703497893493903e-09,2.1516303061601017e-07,4.4735636858342871e-11
4.8242054980003786e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33109477452367547,0.11309453728929965,0.022372712001082356,0.0,1.012268042223011e-06,1.3306716088110104e-07,1.4318931448410109e-06,5.0992344239396496e-14,2.4362183309557557e-24,3.0491942246246574e-08,2.6249637594058019e-28,5.1194395585872619e-09,8.6705017633694734e-21,6.4889266184122273e-11,7.7682811901970179e-18,3.6524073187867774e-20,2.8823030897947183e-07,5.8566278969605051e-21,0.0055737434006442954,0.00089477226590160765,3.7846403736893832e-09,2.0645996082630925e-07,3.8435030624335564e-06,1.5681266828440994e-10,2.7877213361294967e-13,3.9731136732624878e-09,2.1508702673860139e-07,4.4883458023076953e-11
4.837042988999078e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33109072219143004,0.11309277919034526,0.022371552159244024,0.0,1.0235475334200087e-06,1.3405264860704303e-07,1.4397548822798677e-06,5.1358249873028534e-14,2.4661770443408896e-24,3.0681768359858978e-08,2.6863323532201661e-28,5.1337780909324596e-09,8.8018314224198737e-21,6.5524840648067381e-11,7.8378204635186082e-18,3.6842093997922786e-20,2.9039241301149817e-07,5.9571103306015696e-21,0.0055754935115271687,0.00089706990747095267,3.7932918698545507e-09,2.0719665550210016e-07,3.847408992842294e-06,1.5810909817706855e-10,2.7939705283905033e-13,3.9758028608770259e-09,2.1501140911332493e-07,4.5031444463465444e-11
4.849880479997778e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3310866862665261,0.11309103698852516,0.022370392478115002,0.0,1.0348974345884633e-06,1.3503973162259211e-07,1.4476340155123568e-06,5.1725977264048421e-14,2.4964047003971343e-24,3.0872503643156529e-08,2.7490168622736285e-28,5.1481010899782577e-09,8.9348171635158784e-21,6.6164135004688107e-11,7.9077309798937214e-18,3.716185311130412e-20,2.9256131036576525e-07,6.0591128382488831e-21,0.0055772277066576661,0.0008993671361228647,3.8019413734166951e-09,2.0793024337869357e-07,3.8512390465331853e-06,1.5940814315002279e-10,2.8002117391210267e-13,3.9784178421217111e-09,2.1493617689490613e-07,4.51795964550289e-11
4.8627179709964775e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33108266660672248,0.11308931054209671,0.022369232957737229,0.0,1.0463176063232781e-06,1.36028369527925e-07,1.4555305409211571e-06,5.2095532258118964e-14,2.5269027459938541e-24,3.1064150154897095e-08,2.8130425525707284e-28,5.1624083587809412e-09,9.0694745257157765e-21,6.6807149712175742e-11,7.9780130331138956e-18,3.7483354372154577e-20,2.947369597862778e-07,6.1626545576158314e-21,0.0055789461277804559,0.00090166395196752947,3.8105888811922354e-09,2.0866071474549137e-07,3.8549936197038939e-06,1.6070975135908838e-10,2.8064449893487968e-13,3.9809591108894237e-09,2.1486132914623686e-07,4.5327914259866781e-11
4.875555461995177e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33107866307103212,0.11308759971057938,0.022368073598153571,0.0,1.0578079054597149e-06,1.3701852204236401e-07,1.4634444549658174e-06,5.2466920721441478e-14,2.5576726291802714e-24,3.1256709937577914e-08,2.8784351090131071e-28,5.1766997019579374e-09,9.2058191291506695e-21,6.7453885130729715e-11,8.0486669094932289e-18,3.7806601623985199e-20,2.9691931994066376e-07,6.2677548056144994e-21,0.0055806489153781384,0.00090396035511644513,3.8192343901693104e-09,2.093880604793086e-07,3.8586731152716274e-06,1.6201387142962172e-10,2.8126703012184739e-13,3.9834271649407857e-09,2.1478686484249442e-07,4.5476398127034452e-11
4.888392952993877e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33107467551971004,0.11308590435474337,0.022366914399407793,0.0,1.0693681851448267e-06,1.3801014901126447e-07,1.4713757541791938e-06,5.2840148540926148e-14,2.5887157991552824e-24,3.1450185017419964e-08,2.9452206410562926e-28,5.1909749257050158e-09,9.3438666749992989e-21,6.810434152416027e-11,8.1196928878895814e-18,3.8131598709690046e-20,2.9910834942699378e-07,6.3744330792880497e-21,0.0055823362086824839,0.00090625634568236905,3.827877897506481e-09,2.1011227204020368e-07,3.8622779427152728e-06,1.6332045246766325e-10,2.818887697973324e-13,3.9858225058065934e-09,2.1471278287515031e-07,4.5625048292914574e-11
4.9012304439925765e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33107070381424314,0.11308422433659872,0.022365755361544587,0.0,1.080998294909323e-06,1.3900321041278479e-07,1.4793244351639936e-06,5.3215221624362658e-14,2.6200337062373739e-24,3.1644577404355031e-08,3.0134256884223608e-28,5.2052338378129903e-09,9.4836329454652104e-21,6.8758519061498909e-11,8.1910912397269012e-18,3.845834947156021e-20,3.0130400678054732e-07,6.4827090567428049e-21,0.0055840081456855735,0.00090855192377926571,3.836519400531383e-09,2.1083334146715753e-07,3.8658085179171315e-06,1.6462944407072394e-10,2.8250972039366484e-13,3.9881456386891935e-09,2.1463908205587196e-07,4.5773864981583181e-11
4.914067934991276e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33106674781733897,0.1130825595193841,0.022364596484609544,0.0,1.0926980807398083e-06,1.3999766636453795e-07,1.4872904945894239e-06,5.3592145900591088e-14,2.6516278018346349e-24,3.1839889092015108e-08,3.0830772268687865e-28,5.2194762476839074e-09,9.6251338037562139e-21,6.941641781861593e-11,8.2628622290187617e-18,3.8786857751297225e-20,3.0350625048052089e-07,6.5926025980801169e-21,0.0055856648631508335,0.00091084708952225246,3.8451588967393269e-09,2.1155126137360678e-07,3.86926526300431e-06,1.6594079633817826e-10,2.8312988444929975e-13,3.9903970723628424e-09,2.1456576112031841e-07,4.5922848405170251e-11
4.926905425989976e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3310628073929151,0.11308090976755589,0.022363437768649148,0.0,1.1044673851513785e-06,1.4099347713012378e-07,1.495273929187941e-06,5.3970927319672856e-14,2.6834995384148827e-24,3.2036122057724318e-08,3.1542026740138219e-28,5.2337019663467251e-09,9.7683851940663298e-21,7.0078037779844636e-11,8.3350061123929861e-18,3.9117127390025536e-20,3.0571503895668053e-07,6.7041337463279766e-21,0.0055873064966239878,0.0009131418430275472,3.8537963837918779e-09,2.122660249428336e-07,3.8726486061898526e-06,1.6725445988129729e-10,2.8374926460691551e-13,3.9925773190731197e-09,2.1449281873183113e-07,4.607199876421455e-11
