Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70)
3.5780032938081663e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346619439192525,0.07957408409093981,0.007660394947601246,3.0325731409067767e-06,0.00033186194756736753,0.06142262396871989,0.02994510311590025,4.267948223522608e-05,2.694316281372794e-10,0.0019242561468261802,5.2076739641302363e-11,0.0005407215306710684,2.8710909849722642e-09,4.816452151296989e-06,2.9447075511333507e-09,1.5940522854842096e-10,1.055817585713743e-05,2.1994707883887602e-05,0.005725043453669821,1.7904058827470947e-05,0.0005744492628330265,6.533514669919682e-10,3.667201138453966e-09,6.234725789163581e-08,2.9145157972433076e-08,9.995466132662627e-05,0.0011892737182703668,2.273487478756412e-07,0.0012315199724730874,5.971812810565238e-09,3.48072219406057e-05,9.290837588252484e-08,5.689802617342185e-06,1.4900516214656216e-08,1.2261625723398178e-10,1.4419433646998357e-10,2.9772863701689684e-12,2.5038736460439646e-06,6.215504442242351e-12
3.579641655149973e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346159094860654,0.07956244261529666,0.007656532996366025,3.0321646969072966e-06,0.0003319323691034866,0.061447209707034614,0.029952846868347476,4.2668147852635034e-05,2.697395852504024e-10,0.0019240142817157566,5.207045810556118e-11,0.0005407681102963018,2.8711843344999614e-09,4.813650922732302e-06,2.945722581029595e-09,1.5943290860562686e-10,1.055320190764196e-05,2.200718390657336e-05,0.005724146854333958,1.7824709536271707e-05,0.0005745519367375585,6.505837496189192e-10,3.6648916272320313e-09,6.241314090017103e-08,2.926861417576859e-08,0.00010035940059287203,0.0011938635840063596,2.274039962225491e-07,0.0012320004411566655,5.971000212729152e-09,3.482696614641075e-05,9.29314372008084e-08,5.687397114063135e-06,1.490352312143747e-08,1.2266924876497958e-10,1.4421349601725156e-10,2.9747801776523927e-12,2.5052508720602296e-06,6.218965495392927e-12
3.5811161803575992e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345744533085096,0.07955196682182888,0.0076530589651766495,3.0317970358596413e-06,0.00033199569736595537,0.06146933332139871,0.02995981233266089,4.2657955890458166e-05,2.7001685459253514e-10,0.0019237967475151296,5.2064827184448436e-11,0.0005408100168852134,2.8712694144194773e-09,4.811131057456375e-06,2.9466357527428908e-09,1.594577858087501e-10,1.0548727240685806e-05,2.2018427751344987e-05,0.0057233400056223545,1.7753805632450397e-05,0.0005746443051506342,6.481104324501818e-10,3.662814564997367e-09,6.247253654401628e-08,2.9379839343588037e-08,0.00010072393397240775,0.0011979962360266544,2.2745368923235824e-07,0.0012324327759561918,5.970269302216361e-09,3.484476034203839e-05,9.295217929276323e-08,5.685232887893123e-06,1.4906226904840293e-08,1.2271692729435667e-10,1.4423072358386772e-10,2.9725382906610796e-12,2.5064920266065744e-06,6.2220847039998355e-12
3.5825907055652254e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345329733780964,0.07954149248191812,0.007649586567340957,3.031429317374235e-06,0.00033205897722464944,0.061491453573248894,0.029966774096510718,4.264777241939499e-05,2.702942261360596e-10,0.0019235793497667693,5.2059217546168456e-11,0.0005408519092016829,2.8713555046355223e-09,4.8086123677241095e-06,2.9475485884969433e-09,1.5948263013680542e-10,1.0544254360880888e-05,2.2029686251172528e-05,0.00572253324298117,1.7683380376825954e-05,0.0005747366374964594,6.456536455011081e-10,3.660738920114699e-09,6.253202776495789e-08,2.9491172951306e-08,0.00010108872082142155,0.0012021305618607507,2.2750335338575496e-07,0.001232865028360389,5.969538795812104e-09,3.486257773058672e-05,9.297290900178154e-08,5.683069350153091e-06,1.4908928385094822e-08,1.2276459271669584e-10,1.442479359869506e-10,2.9703092376397286e-12,2.507734750152315e-06,6.2252079611219235e-12
3.5840652307728515e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344914697988647,0.07953101959529171,0.007646115802103834,3.0310615421920437e-06,0.00033212220870430223,0.06151357046330921,0.029973732166085634,4.263759742181632e-05,2.7057169982522966e-10,0.001923362088138446,5.2053629194506556e-11,0.0005408937872534617,2.8714426061381377e-09,4.806094853912809e-06,2.9484610888063784e-09,1.5950744172257108e-10,1.0539783267185686e-05,2.2040959447114597e-05,0.00572172656655602,1.7613429065591767e-05,0.0005748289338027799,6.432132266499405e-10,3.658664690972086e-09,6.259161451953615e-08,2.9602614890495974e-08,0.00010145376069729126,0.0012062665560347433,2.2755298872206336e-07,0.0012332971984079803,5.968808692624451e-09,3.488041837703257e-05,9.299362634920528e-08,5.680906500748218e-06,1.4911627563645503e-08,1.2281224504365633e-10,1.4426513324452843e-10,2.9680928931026318e-12,2.5089790473026232e-06,6.228335278339495e-12
3.5855397559804776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434449942673685,0.07952054816167933,0.007642646668710335,3.030693711046772e-06,0.0003321853918295676,0.06153568399229801,0.029980686547513322,4.2627430880107246e-05,2.708492756043456e-10,0.0019231449622998163,5.2048062133237306e-11,0.0005409356510483378,2.8715307199212088e-09,4.803578516394204e-06,2.949373254180273e-09,1.5953222069745722e-10,1.0535313958569415e-05,2.2052247380293714e-05,0.005720919976490729,1.754394705568878e-05,0.0005749211940974658,6.40789015897389e-10,3.656591875963596e-09,6.265129676767628e-08,2.971416505605399e-08,0.00010181905316136728,0.0012104042131290736,2.276025952814082e-07,0.0012337292861372862,5.968078991764968e-09,3.4898282346455634e-05,9.301433135619564e-08,5.678744339584787e-06,1.4914324441926005e-08,1.228598842880538e-10,1.442823153744507e-10,2.965889133122275e-12,2.510224922668688e-06,6.231466667248073e-12
3.5870142811881037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434408392104281,0.07951007818081275,0.007639179166405683,3.0303258246649536e-06,0.0003322485266250207,0.06155779416092808,0.02998763724686142,4.261727277666818e-05,2.711269534177528e-10,0.0019229279719224133,5.204251636612669e-11,0.0005409775005941343,2.8716198469824807e-09,4.801063355534481e-06,2.950285085122239e-09,1.5955696719152065e-10,1.0530846434011878e-05,2.206355009189682e-05,0.00572011347292737,1.7474929763849914e-05,0.0005750134184075392,6.3838085523648e-10,3.654520473487227e-09,6.271107446656739e-08,2.9825823341574895e-08,0.00010218459777989646,0.0012145435277766763,2.2765217310208764e-07,0.0012341612915862314,5.967349692350538e-09,3.4916169704038625e-05,9.303502404369518e-08,5.676582866570168e-06,1.4917019021376567e-08,1.229075104617652e-10,1.4429948239437165e-10,2.963697835336795e-12,2.511472380867755e-06,6.234602139463682e-12
3.58848880639573e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434366818191247,0.07949960965242595,0.007635713294435276,3.029957883766034e-06,0.0003323116131151594,0.06157990096990664,0.029994584270138454,4.2607123093915486e-05,2.714047332098417e-10,0.0019227111166796394,5.203699189693398e-11,0.000541019335898708,2.871709988323581e-09,4.798549371694329e-06,2.95119658213051e-09,1.5958168133347943e-10,1.0526380692503316e-05,2.207486762317693e-05,0.005719307056006284,1.740637266564929e-05,0.0005751056067603032,6.359885887181137e-10,3.6524504819467537e-09,6.277094757408843e-08,2.993758964163835e-08,0.00010255039412278099,0.0012186844946632848,2.2770172222230388e-07,0.0012345932147923495,5.966620793502076e-09,3.49340805150659e-05,9.305570443241582e-08,5.6744220816127955e-06,1.491971130342236e-08,1.2295512357582784e-10,1.4431663432174178e-10,2.9615188790515083e-12,2.512721426523161e-06,6.2377417066161365e-12
3.5898158790825934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434329381792954,0.07949018921852981,0.007632595402974148,3.029626690933876e-06,0.000332368349675426,0.061599794226065416,0.03000083345296621,4.2597995564605804e-05,2.7165482216856865e-10,0.0019225160622328152,5.20320380874837e-11,0.0005410569755030989,2.871791983570868e-09,4.796287792883636e-06,2.952016644332162e-09,1.5960389650551093e-10,1.0522363048826232e-05,2.2085066106300348e-05,0.005718581354971076,1.734506105006545e-05,0.0005751885455569698,6.338490110899646e-10,3.6505886945961766e-09,6.282491491370106e-08,3.0038271580115506e-08,0.00010287982570323478,0.0012224127731750932,2.2774629192407219e-07,0.0012349818753909498,5.965965126298459e-09,3.495022035172657e-05,9.307430628379484e-08,5.672477963365277e-06,1.4922132394150975e-08,1.2299796422282305e-10,1.4433205816653614e-10,2.9595682718073045e-12,2.5138469287143265e-06,6.240570827848583e-12
3.591142951769457e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342919266386766,0.07948076996073741,0.007629478830922809,3.0292954550346467e-06,0.00033242504714592076,0.06161968476198274,0.030007079667295083,4.258887482902919e-05,2.719049936445418e-10,0.0019223211167465242,5.2027101535123624e-11,0.0005410946035842626,2.8718748019351467e-09,4.794027168001813e-06,2.9528364368026e-09,1.5962608566750576e-10,1.0518346847887573e-05,2.209527665699398e-05,0.005717855724328354,1.7284115356114136e-05,0.000575271455269857,6.317220721200648e-10,3.6487280476589137e-09,6.287895947282392e-08,3.01390408522301e-08,0.00010320946052745738,0.0012261423819355116,2.2779083843729931e-07,0.0012353704694297743,5.965309782209316e-09,3.496637928637979e-05,9.30928982046308e-08,5.670534402305545e-06,1.4924551626162617e-08,1.2304079430957705e-10,1.4434746981283886e-10,2.957627478735564e-12,2.5149737238740687e-06,6.24340328391571e-12
3.5924700244563204e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434254452799469,0.07947135187885909,0.007626363577731512,3.0289641765784695e-06,0.0003324817055443454,0.06163957257816293,0.030013322917386166,4.25797608744041e-05,2.72155247597312e-10,0.0019221262799865206,5.202218224258856e-11,0.0005411322201479916,2.871958444154898e-09,4.791767497300539e-06,2.953655959894182e-09,1.5964824891057516e-10,1.0514332088972367e-05,2.2105499305466533e-05,0.005717130164176949,1.722353240405787e-05,0.0005753543359186446,6.296076622149167e-10,3.6468685399823545e-09,6.293308122300633e-08,3.023989738427122e-08,0.00010353929829008699,0.0012298733171759444,2.2783536178965484e-07,0.0012357589969353962,5.9646547606023055e-09,3.4982557366832854e-05,9.311148020962337e-08,5.668591398369009e-06,1.4926969000482036e-08,1.2308361384446164e-10,1.443628692730063e-10,2.9556964149788187e-12,2.5161018153856074e-06,6.246239083329987e-12
3.593797097143184e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342169603456866,0.07946193497270652,0.007623249642850636,3.0286328560710414e-06,0.0003325383248883533,0.06165945767510672,0.03001956320746404,4.257065368796165e-05,2.7240558398645784e-10,0.0019219315517197632,5.201728021261394e-11,0.0005411698252000979,2.8720429109712795e-09,4.7895087810279885e-06,2.954475213955935e-09,1.596703863249878e-10,1.0510318771372127e-05,2.2115734081969667e-05,0.005716404674614636,1.7163309050500484e-05,0.0005754371875228354,6.275056730243934e-10,3.645010170417161e-09,6.298728013589809e-08,3.034084110290641e-08,0.00010386933868837538,0.0012336055751600052,2.2787986200843253e-07,0.0012361474579341458,5.9640000608479705e-09,3.499875464096126e-05,9.31300523133455e-08,5.666648951491741e-06,1.4929384518131428e-08,1.2312642283566977e-10,1.4437825655928204e-10,2.953774996643034e-12,2.517231206636247e-06,6.249078234615376e-12
3.5951241698300474e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341794493470016,0.07945251924209266,0.007620137025730671,3.0283014940136855e-06,0.00033259490519554994,0.06167934005331141,0.030025800541717263,4.2561553256946076e-05,2.726560027715852e-10,0.0019217369317144073,5.2012395447936916e-11,0.0005412074187464114,2.872128203128142e-09,4.78725101942885e-06,2.9552941993336052e-09,1.596924980001775e-10,1.0506306894384794e-05,2.2125981016798184e-05,0.005715679255738143,1.7103442187873196e-05,0.0005755200101018633,6.254159974325173e-10,3.6431529378173235e-09,6.304155618339382e-08,3.044187193545636e-08,0.00010419958142204247,0.00123733915218316,2.2792433912073307e-07,0.0012365358524521134,5.963345682319641e-09,3.501497115670875e-05,9.314861453024425e-08,5.664707061610478e-06,1.4931798180129007e-08,1.2316922129129598e-10,1.443936316837985e-10,2.951863140791198e-12,2.5183619010174007e-06,6.251920746306853e-12
3.596451242516911e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434141919872402,0.07944310468683162,0.007617025725822232,3.027970090903398e-06,0.00033265144648349357,0.06169921971327085,0.03003203492429889,4.255245956861526e-05,2.729065039123266e-10,0.0019215424197398016,5.200752795129754e-11,0.0005412450007927797,2.8722143213720546e-09,4.784994212744351e-06,2.9561129163696948e-09,1.5971458402475206e-10,1.0502296457314649e-05,2.213624014029006e-05,0.005714953907643159,1.7043928743929825e-05,0.0005756028036750638,6.233385295398243e-10,3.6412968410402076e-09,6.309590933779225e-08,3.0542989809906114e-08,0.00010453002619327379,0.001241074044572234,2.2796879315346952e-07,0.001236924180515155,5.9626916243934036e-09,3.5031206962087405e-05,9.316716687464352e-08,5.66276572866259e-06,1.4934209987488944e-08,1.232120092193554e-10,1.4440899465857964e-10,2.949960765428049e-12,2.519493901924612e-06,6.254766626950464e-12
3.5977783152037744e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434104371990212,0.07943369130673895,0.007613915742576051,3.0276386472328995e-06,0.0003327079487696956,0.06171909665547547,0.030038266359326955,4.254337261024112e-05,2.7315708736834166e-10,0.0019213480155664806,5.2002677725439875e-11,0.0005412825713450673,2.872301266452327e-09,4.7827383612122865e-06,2.9569313654035126e-09,1.5973664448650068e-10,1.0498287459472225e-05,2.2146511482826644e-05,0.005714228630424359,1.6984765681251494e-05,0.0005756855682617034,6.212731646465689e-10,3.6394418789465107e-09,6.315033957171379e-08,3.064419465487528e-08,0.00010486067270665249,0.0012448102486849965,2.2801322413336837e-07,0.001237312442148891,5.962037886448099e-09,3.504746210517791e-05,9.318570936074542e-08,5.660824952586098e-06,1.4936619941221434e-08,1.232547866277712e-10,1.4442434549554294e-10,2.948067789487853e-12,2.520627212757568e-06,6.257615885103346e-12
3.599105387890638e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434066805768095,0.0794242791016313,0.007610807075442981,3.0273071634906807e-06,0.0003327644120716212,0.0617389708804123,0.03004449485088496,4.253429236911014e-05,2.7340775309931573e-10,0.0019211537189661625,5.1997844773113054e-11,0.0005413201304091556,2.8723890391210355e-09,4.78048346506703e-06,2.9577495467712154e-09,1.5975867947240266e-10,1.0494279900174232e-05,2.2156795074832617e-05,0.005713503424175418,1.692594999675989e-05,0.0005757683038809593,6.192197992357897e-10,3.637588050400258e-09,6.320484685812282e-08,3.0745486399621156e-08,0.00010519152066914543,0.0012485477609096981,2.280576320869727e-07,0.0012377006373787123,5.961384467865354e-09,3.506373663412961e-05,9.320424200263218e-08,5.658884733319636e-06,1.4939028042332796e-08,1.2329755352438242e-10,1.4443968420650168e-10,2.9461841328209275e-12,2.5217618369201283e-06,6.260468529333774e-12
3.6004324605775014e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434029221273064,0.07941486807132662,0.007607699723873999,3.0269756401610507e-06,0.0003328208364066901,0.06175884238856501,0.030050720403022355,4.252521883252376e-05,2.7365850106496025e-10,0.00192095952971174,5.199302909707242e-11,0.0005413576779909405,2.8724776401330427e-09,4.7782295245395695e-06,2.958567460805849e-09,1.5978068906863484e-10,1.0490273778743489e-05,2.216709094677621e-05,0.005712778288989021,1.6867478721238103e-05,0.0005758510105519325,6.171783309569187e-10,3.635735354268779e-09,6.325943117031339e-08,3.0846864974022973e-08,0.0001055225697900579,0.0012522865776646481,2.2810201704064379e-07,0.0012380887662297823,5.960731368029523e-09,3.5080030597160666e-05,9.322276481426755e-08,5.656945070802471e-06,1.4941434291825456e-08,1.233403099169435e-10,1.4445501080316693e-10,2.944309716181027e-12,2.5228977778203344e-06,6.263324568221196e-12
3.601759533264365e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44339916185714967,0.07940545821564399,0.007604593687320207,3.0266440777241866e-06,0.00033287722179227647,0.061778711180413955,0.030056943019754985,4.2516151987798836e-05,2.739093312250119e-10,0.0019207654475772778,5.198823070008056e-11,0.0005413952140963337,2.8725670702460222e-09,4.77597653985752e-06,2.95938510783739e-09,1.5980267336057986e-10,1.0486269094508834e-05,2.2177399129169197e-05,0.005712053224956881,1.680934891885889e-05,0.0005759336882936436,6.151486586094818e-10,3.633883789422703e-09,6.331409248190875e-08,3.094833030857569e-08,0.00010585381978100556,0.0012560266953977803,2.2814637902056353e-07,0.0012384768287270413,5.960078586327734e-09,3.509634404255823e-05,9.324127780949878e-08,5.655005964974475e-06,1.4943838690698064e-08,1.2338305581312496e-10,1.4447032529714958e-10,2.942444461212754e-12,2.524035038870439e-06,6.266184010356267e-12
3.6030866059512285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433953997729131,0.07939604953440367,0.007601488965232827,3.026312476656174e-06,0.00033293356824571024,0.06179857725643616,0.030063162705065594,4.250709182226805e-05,2.7416024353923276e-10,0.0019205714723380075,5.1983449584908425e-11,0.0005414327387312613,2.8726573302204802e-09,4.7737245112451485e-06,2.960202488192786e-09,1.5982463243283374e-10,1.0482265846805043e-05,2.2187719652567044e-05,0.005711328232169745,1.6751557686721004e-05,0.0005760163371250365,6.131306821271778e-10,3.6320333547359347e-09,6.336883076685372e-08,3.1049882334378795e-08,0.00010618527035587702,0.0012597681105862382,2.2819071805273666e-07,0.0012388648248952054,5.959426122149849e-09,3.511267701867856e-05,9.325978100205778e-08,5.653067415776121e-06,1.4946241239945483e-08,1.2342579122051515e-10,1.4448562769996256e-10,2.94058829043918e-12,2.5251736234869153e-06,6.269046864340878e-12
3.604413678638092e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433916358811085,0.07938664202742719,0.00759838555706321,3.025980837429058e-06,0.0003329898757842768,0.0618184406171054,0.030069379462904236,4.249803832328038e-05,2.7441123796740954e-10,0.0019203776037703187,5.197868575433628e-11,0.0005414702519016623,2.872748420819777e-09,4.7714734389234e-06,2.9610196021960012e-09,1.5984656636921387e-10,1.0478264034972775e-05,2.2198052547568967e-05,0.005710603310717423,1.6694102154393285e-05,0.0005760989570649762,6.11124302562155e-10,3.630184049085643e-09,6.342364599941111e-08,3.115152098312846e-08,0.0001065169212308036,0.0012635108197359575,2.282350341629928e-07,0.0012392527547587726,5.958773974888477e-09,3.5129029573947155e-05,9.327827440556312e-08,5.651129423148479e-06,1.494864194055884e-08,1.2346851614662067e-10,1.4450091802302252e-10,2.9387411272496945e-12,2.5263135350904834e-06,6.2719131387881976e-12
3.6057407513249555e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433878701881869,0.07937723569453707,0.007595283462262834,3.025649160510888e-06,0.00033304614442521846,0.06183830126289218,0.030075593297188747,4.2488991478201444e-05,2.7466231446935333e-10,0.001920183841651758,5.197393921115487e-11,0.0005415077536134899,2.872840342810147e-09,4.769223323109918e-06,2.9618364501680507e-09,1.5986847525276646e-10,1.0474263658358477e-05,2.2208397844818038e-05,0.005709878460688791,1.6636979483466334e-05,0.0005761815481322525,6.091294220695956e-10,3.6283358713522475e-09,6.347853815415652e-08,3.125324618710794e-08,0.00010684877212412564,0.001267254819381266,2.2827932737698892e-07,0.0012396406183420258,5.958122143938974e-09,3.5145401756858945e-05,9.329675803352134e-08,5.649191987033198e-06,1.4951040793525676e-08,1.2351123059886793e-10,1.4451619627765207e-10,2.936902895888056e-12,2.527454777106125e-06,6.27478284232272e-12
3.607067824011819e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44338410270053785,0.07936783053555703,0.0075921826802833,3.025317446365754e-06,0.00033310237418573377,0.06185815919426376,0.03008180421180517,4.2479951274414015e-05,2.7491347300489956e-10,0.0019199901857610215,5.1969209958166354e-11,0.000541545243872709,2.8729330969607247e-09,4.766974164019057e-06,2.9626530324270393e-09,1.598903591657744e-10,1.047026471631432e-05,2.2218755575001264e-05,0.0057091536821718015,1.658018686711136e-05,0.00057626411034558,6.071459438925192e-10,3.626488820419399e-09,6.353350720597396e-08,3.135505787917949e-08,0.00010718082275636197,0.0012710001060844793,2.28323597720211e-07,0.0012400284156690333,5.957470628699425e-09,3.5161793615978345e-05,9.331523189932867e-08,5.6472551073725115e-06,1.4953437799829835e-08,1.235539345846039e-10,1.4453146247508138e-10,2.9350735214406127e-12,2.5285973529631005e-06,6.277655983580275e-12
3.6083948966986825e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433803334244918,0.07935842655031192,0.007589083210576341,3.0249856954538412e-06,0.00033315856508297906,0.061878014411684244,0.030088012210608188,4.247091769931829e-05,2.7516471353390707e-10,0.0019197966358779498,5.196449799818537e-11,0.0005415827226852973,2.8730266840435633e-09,4.76472596186192e-06,2.963469349288207e-09,1.5991221818976464e-10,1.0466267208198111e-05,2.222912576884965e-05,0.005708428975253508,1.652372152964615e-05,0.000576346643723598,6.051737723468466e-10,3.6246428951739707e-09,6.358855313005088e-08,3.145695599277498e-08,0.00010751307285017721,0.0012747466764355102,2.2836784521797624e-07,0.0012404161467636527,5.956819428570639e-09,3.517820519993945e-05,9.333369601627218e-08,5.645318784109214e-06,1.4955832960451603e-08,1.2359662811109709e-10,1.4454671662645024e-10,2.9332529298247493e-12,2.5297412660949703e-06,6.280532571208068e-12
3.609721969385546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44337656236632006,0.07934902373862768,0.007585985052593819,3.024653908231468e-06,0.0003332147171340683,0.06189786691561455,0.030094217297421563,4.2461890740332376e-05,2.754160360162586e-10,0.0019196031917835229,5.1959803334040033e-11,0.0005416201900572434,2.8731211048336494e-09,4.762478716846371e-06,2.9642854010639595e-09,1.5993405240551588e-10,1.046227113337324e-05,2.2239508457138347e-05,0.005707704340020067,1.6467580726108182e-05,0.0005764291482848727,6.032128128066982e-10,3.62279809450604e-09,6.364367590187392e-08,3.1558940461888124e-08,0.00010784552213035253,0.0012784945270514834,2.2841206989543535e-07,0.0012408038116495342,5.956168542956165e-09,3.5194636557446195e-05,9.335215039753177e-08,5.643383017186663e-06,1.495822627636776e-08,1.2363931118553865e-10,1.4456195874281002e-10,2.931441047777485e-12,2.5308865199396087e-06,6.283412613864733e-12
3.6110490420724095e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433727895322361,0.07933962210033127,0.007582888205787725,3.024322085151127e-06,0.0003332708303560738,0.06191771670651243,0.030100419476038545,4.2452870384892685e-05,2.7566744041185934e-10,0.0019194098532598534,5.1955125968572886e-11,0.0005416576459945468,2.873216360108932e-09,4.76023242917705e-06,2.965101188063906e-09,1.5995586189306582e-10,1.0458276491208605e-05,2.224990367068666e-05,0.005706979776556758,1.6411761741834692e-05,0.0005765116240478975,6.012629716899432e-10,3.6209544173088686e-09,6.36988754972243e-08,3.1661011221065675e-08,0.00010817817032375433,0.0012822436545763525,2.284562717775743e-07,0.0012411914103501208,5.9555179712622565e-09,3.521108773727239e-05,9.337059505618122e-08,5.6414478065487646e-06,1.4960617748551577e-08,1.2368198381504344e-10,1.4457718883512515e-10,2.9296378028442884e-12,2.532033117939226e-06,6.28629612022034e-12
3.612376114759273e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433690149283959,0.07933022163525073,0.007579792669610181,3.02399022666153e-06,0.00033332690476602664,0.0619375637848325,0.030106618750222254,4.244385662045424e-05,2.7591892668063815e-10,0.0019192166200901846,5.1950465904641956e-11,0.0005416950905032178,2.8733124506503404e-09,4.757987099055413e-06,2.965916710594902e-09,1.5997764673171867e-10,1.0454283281078515e-05,2.2260311440358193e-05,0.00570625528494799,1.6356261892049538e-05,0.0005765940710310938,5.993241564439704e-10,3.619111862478899e-09,6.375415189217356e-08,3.176316820539961e-08,0.00010851101715930558,0.001285994055680531,2.2850045088921604e-07,0.0012415789428886542,5.954867712897887e-09,3.5227558788261966e-05,9.33890300051897e-08,5.639513152139968e-06,1.4963007377972894e-08,1.237246460066506e-10,1.4459240691427487e-10,2.9278431233680514e-12,2.5331810635403814e-06,6.289183098956444e-12
3.6137031874461365e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44336523856089893,0.0793208223432152,0.007576698443513439,3.0236583332076458e-06,0.0003333829403809171,0.06195740815102632,0.03011281512370614,4.243484943449108e-05,2.7617049478254556e-10,0.0019190234920588812,5.1945823145121625e-11,0.000541732523589276,2.8734093772417977e-09,4.7557427266797315e-06,2.9667319689610786e-09,1.5999940700005241e-10,1.0450291502362652e-05,2.2270731797060915e-05,0.005705530865277321,1.630107852145674e-05,0.0005766764892528116,5.973962755317008e-10,3.6172704289157307e-09,6.380950506307905e-08,3.186541135051867e-08,0.00010884406236795535,0.0012897457270605206,2.285446072550232e-07,0.0012419664092881736,5.954217767274738e-09,3.5244049759329025e-05,9.340745525742335e-08,5.6375790539052565e-06,1.4965395165598143e-08,1.2376729776732509e-10,1.446076129910554e-10,2.9260569384782534e-12,2.5343303601940036e-06,6.292073558766109e-12
3.615030260133e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433614604357892,0.0793114242240548,0.007573605526949889,3.0233264052307465e-06,0.0003334389372176952,0.06197724980554238,0.030119008600194352,4.242584881449672e-05,2.7642214467755487e-10,0.001918830468951428,5.19411976929037e-11,0.0005417699452587508,2.873507140670247e-09,4.753499312245131e-06,2.9675469634638824e-09,1.6002114277592595e-10,1.0446301154445985e-05,2.228116477174721e-05,0.005704806517627464,1.6246209003840547e-05,0.0005767588787313305,5.954792384178128e-10,3.615430115522109e-09,6.386493498657983e-08,3.196774059258077e-08,0.00010917730568265129,0.0012934986654385518,2.2858874089949927e-07,0.0012423538095715212,5.9535681338072e-09,3.5260560699458005e-05,9.342587082564654e-08,5.635645511790141e-06,1.4967781112390415e-08,1.2380993910395795e-10,1.4462280707618136e-10,2.9242791780802995e-12,2.5354810113554035e-06,6.294967508353945e-12
3.6163573328198635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433576805590557,0.07930202727760063,0.007570513919372049,3.0229944431684414e-06,0.000333494895293271,0.06199708874882605,0.030125199183362095,4.241685474798433e-05,2.766738763256609e-10,0.0019186375505544208,5.1936589550898293e-11,0.0005418073555176801,2.8736057417256696e-09,4.751256855943596e-06,2.968361694402108e-09,1.6004285413648643e-10,1.0442312236718696e-05,2.2291610395414013e-05,0.0057040822420802995,1.61916507416719e-05,0.0005768412394848613,5.935729555551995e-10,3.613590921203906e-09,6.392044163959248e-08,3.2070155868265147e-08,0.0001095107468383107,0.0012972528675622287,2.28632851846991e-07,0.001242741143761343,5.9529188119123514e-09,3.527709165770385e-05,9.344427672252316e-08,5.633712525740644e-06,1.4970165219309467e-08,1.2385257002336797e-10,1.4463798918028714e-10,2.922509772845018e-12,2.5366330204842944e-06,6.297864956436145e-12
