Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24)
1.9759139338220587e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229747191922537,0.11866027228976994,0.022821426702662569,3.1875502454126579e-26,3.6446305918740151e-20,1.4588853183956831e-11,2.7419932338910242e-16,1.850256386570172e-17,4.349322501211107e-36,1.744022914257992e-07,1.2072455771809905e-33,1.7434085543942321e-07,2.0357947741467584e-23,1.4478069571442312e-26,4.8885627202555303e-28,4.8801623364068535e-29,6.9504397841748507e-20,5.5597716418535848e-25,9.51821335707637e-06,2.8197937864942139e-07,3.5641922226150805e-09,7.7094121447472655e-16,7.0186343057597842e-13,3.2106546608478272e-10,1.471437583331025e-13,6.5452270537208982e-13,8.0197763329526706e-10,1.4475611483069248e-17,1.0981662482671384e-15,4.6734008094943475e-26,4.2384588573207075e-22,6.5471728335395856e-21,4.6639163687600266e-26,2.1629693130880263e-25
2.0074999441273413e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229731526171402,0.11866011742282746,0.0228214244489106,3.4608376752870796e-26,3.7754990320804091e-20,1.5058818370525239e-11,2.8983368298060044e-16,1.9402545937353108e-17,4.7658382168989437e-36,1.7719027391927972e-07,1.3270966216520321e-33,1.7712698630167814e-07,2.1679120141756365e-23,1.5025567067861062e-26,5.266599241714927e-28,5.2475849294935413e-29,7.1825980352095711e-20,6.0084300681127274e-25,9.6702742847587093e-06,2.86486852026601e-07,3.6352853921825736e-09,7.8453885711066325e-16,7.171285615322239e-13,3.2169876163893358e-10,1.4743412177594415e-13,6.5583319388620335e-13,8.1935974573487176e-10,1.5035258049858984e-17,1.1516133290314713e-15,5.1285039612343969e-26,4.5226349349658781e-22,6.6717884756339113e-21,4.9424654992748081e-26,2.3069082393241574e-25
2.039085954432624e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229715860700292,0.11865996255879549,0.022821422195160382,3.7521382204433079e-26,3.9088389347080598e-20,1.5536229819083849e-11,3.0606687073614551e-16,2.0331247481012657e-17,5.2143910470206915e-36,1.7997825702546179e-07,1.4566843242149539e-33,1.7991309207456319e-07,2.3063243262558058e-23,1.5583765495554815e-26,5.6668931939458804e-28,5.6357682915268799e-29,7.418842333812921e-20,6.4852956076014188e-25,9.8223322979566734e-06,2.9099432183560503e-07,3.7064931284949058e-09,7.9817837723556641e-16,7.3242273554587586e-13,3.2230198693849416e-10,1.4771069741825216e-13,6.5708264437232283e-13,8.3677536068771578e-10,1.5605947423161813e-17,1.2067650900763181e-15,5.6195986431196574e-26,4.8201565529288507e-22,6.7967944117772107e-21,5.2322007175471699e-26,2.4575474694988176e-25
2.0706719647379066e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229700195509648,0.11865980769767392,0.022821419941411927,4.0622820551199256e-26,4.0446580370501135e-20,1.6021087388701819e-11,3.2291058438830133e-16,2.128911991817749e-17,5.6968555722515541e-36,1.827662407208967e-07,1.5966294473542832e-33,1.8269917275877058e-07,2.4512260598607917e-23,1.6152682040514854e-26,6.090353754956057e-28,6.045500272884958e-29,7.659185827891124e-20,6.9916510576789123e-25,9.974387396726126e-06,2.9550178807647982e-07,3.7778106783570848e-09,8.118597838389548e-16,7.4774445636796204e-13,3.2287674955359526e-10,1.4797422236239054e-13,6.5827434103745471e-13,8.5422289147105617e-10,1.6187678883677238e-17,1.2636481744633498e-15,6.1488888974581997e-26,5.1313748141725895e-22,6.9221907935288081e-21,5.533349928609299e-26,2.6150614478243561e-25
2.1022579750431892e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229684530599928,0.11865965283946274,0.022821417687665223,4.3921207259946339e-26,4.182964079340384e-20,1.6513390939464579e-11,3.4037652067702351e-16,2.2276614685319762e-17,6.2151822734125099e-36,1.8555422498339108e-07,1.7475817918243889e-33,1.8548522835497589e-07,2.6028143706491327e-23,1.6732334276522644e-26,6.5379112132843523e-28,6.4775839614658633e-29,7.9036416678804053e-20,7.5288156147378169e-25,1.0126439581122919e-05,3.000092507492715e-07,3.8492335426719104e-09,8.2558308537556665e-16,7.6309230482779839e-13,3.2342457111239817e-10,1.4822539430466984e-13,6.5941139250496899e-13,8.7170083622671898e-10,1.6780451464462614e-17,1.3222892200053262e-15,6.7186751263413112e-26,5.4566419752869071e-22,7.0479777606904272e-21,5.8461409832019621e-26,2.7796252054421832e-25
2.1338439853484718e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229668865971556,0.11865949798416187,0.022821415433920286,4.742527221985665e-26,4.3237648045324814e-20,1.7013140332419869e-11,3.5847637510796698e-16,2.3294183233135399e-17,6.7713992633328422e-36,1.8834220979193954e-07,1.9102210747843783e-33,1.88271258863839e-07,2.7612892140096438e-23,1.7322740184745844e-26,7.0105171004352541e-28,6.9328376811093201e-29,8.152223006586825e-20,8.0981452802714593e-25,1.0278488851202913e-05,3.0451670985402658e-07,3.9207574628556221e-09,8.3934828980035304e-16,7.7846493486236581e-13,3.2394689189564687e-10,1.4846487364201898e-13,6.6049674120539311e-13,8.8920777338627928e-10,1.7384263989480903e-17,1.3827148592706019e-15,7.3313566226483618e-26,5.7963113743626348e-22,7.1741554425183255e-21,6.1708016837761023e-26,2.9514143282807124e-25
2.1654299956537544e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229653201624914,0.11865934313177127,0.022821413180177105,5.1143960402359384e-26,4.4670679581022705e-20,1.752033542952672e-11,3.7722184174981508e-16,2.4342277025822087e-17,7.3676140288451857e-36,1.9113019512666111e-07,2.0852578202093503e-33,1.9105726428600453e-07,2.9268533386165311e-23,1.7923918170396757e-26,7.5091443229240287e-28,7.4120949897291823e-29,8.4049429990541092e-20,8.7010332633975718e-25,1.0430535207021968e-05,3.0902416539079148e-07,3.9923784079797883e-09,8.5315540460471628e-16,7.9386106975022678e-13,3.2444507518559036e-10,1.4869328546602257e-13,6.6153317225791528e-13,9.0674235737868778e-10,1.7999115108734731e-17,1.4449517195874479e-15,7.9894341213203315e-26,6.1507373628137746e-22,7.3007239588761655e-21,6.5075597912394846e-26,3.130604926763202e-25
2.197016005959037e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522963753756038,0.11865918828229087,0.022821410926435682,5.5086432485008505e-26,4.6128812878725163e-20,1.803497609360712e-11,3.9662461306715025e-16,2.5421347540385878e-17,8.0060151828982064e-36,1.9391818096873908e-07,2.2734342615435815e-33,1.9384324462210341e-07,3.0997122799945276e-23,1.8535887076870966e-26,8.0347872939798994e-28,7.9162046772053861e-29,8.6618148024545445e-20,9.3389103798804864e-25,1.0582578648635938e-05,3.1353161735961278e-07,4.0640925626006108e-09,8.6700443701185591e-16,8.0927949853945185e-13,3.249204113824037e-10,1.4891122145043225e-13,6.6252332188221469e-13,9.2430331456736798e-10,1.8625003330241627e-17,1.5090264230481872e-15,8.6955123705035432e-26,6.5202752409796804e-22,7.4276834213100631e-21,6.8566430323309473e-26,3.3173736072781012e-25
2.2286020162643197e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229621873778303,0.11865903343572061,0.022821408672696029,5.926206544150043e-26,4.7612125438584148e-20,1.8557062188300327e-11,4.1669637978564224e-16,2.6531846265976116e-17,8.688874226775231e-36,1.9670616730036364e-07,2.4755252565613075e-33,1.9662919987275277e-07,3.2800743540942376e-23,1.9158666197561847e-26,8.5884620649505366e-28,8.4460307630795294e-29,8.9228515760052473e-20,1.0013245447693559e-24,1.073461917610068e-05,3.1803906576053696e-07,4.1358963152388769e-09,8.8089539401811106e-16,8.2471907265955467e-13,3.2537412190054019e-10,1.4911924163770509e-13,6.6346968536414233e-13,9.4188943940451777e-10,1.9261927049087281e-17,1.5749655865131636e-15,9.4523027221707671e-26,6.9052811973431297e-22,7.5550339340730722e-21,7.2182791075120183e-26,3.5118974453270449e-25
2.2601880265696023e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229606210279033,0.11865887859206047,0.022821406418958134,6.3680453099833121e-26,4.9120694781327228e-20,1.9086593578019595e-11,4.3744883078657849e-16,2.767422470324789e-17,9.4185473224100802e-36,1.9949415410467837e-07,2.6923392144008133e-33,1.9941513003855735e-07,3.4681506508778767e-23,1.9792275285390499e-26,9.1712064564475002e-28,9.0024524940942184e-29,9.1880664809064254e-20,1.0725545679162834e-24,1.0886656789472058e-05,3.2254651059361067e-07,4.2077862474758146e-09,8.9482828236501318e-16,8.4017870270796084e-13,3.2580736285678003e-10,1.493178761299992e-13,6.6437462458666493e-13,9.5949959079101636e-10,1.9909884573778276e-17,1.6427958216145462e-15,1.0262625741832333e-25,7.3061122512041136e-22,7.6827755950903588e-21,7.592695699276087e-26,3.7143539602682313e-25
2.291774036874885e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229590547062881,0.11865872375131034,0.022821404165222003,6.8351406670508556e-26,5.0654598447092275e-20,1.9623570127911218e-11,4.5889365302798389e-16,2.8848934363751507e-17,1.0197477074793896e-35,2.0228214136572884e-07,2.924719034737648e-33,2.0220103512010969e-07,3.6641550279155567e-23,2.0436734560412572e-26,9.7840801892688959e-28,9.5863643416126239e-29,9.4574726802955326e-20,1.147735706973284e-24,1.1038691488805924e-05,3.2705395185888102e-07,4.2797591236318745e-09,9.0880310871321456e-16,8.5565735540201971e-13,3.2622122856110944e-10,1.4950762668987279e-13,6.6524037516163971e-13,9.7713268863093306e-10,2.0568874150100212e-17,1.7125437347599843e-15,1.1129413836955337e-25,7.7231261986533812e-22,7.810908496840282e-21,7.980120480789382e-26,3.9249210915756936e-25
2.3233600471801676e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229574884130136,0.11865856891347022,0.022821401911487644,7.3284955246586024e-26,5.2213913994432901e-20,2.0167991703815801e-11,4.8104253148978804e-16,3.0056426769348239e-17,1.1028194324469201e-35,2.0507012906841447e-07,3.1735430590628448e-33,2.049869151179911e-07,3.868304103992312e-23,2.1092064715727409e-26,1.042816501513246e-27,1.019867599895121e-28,9.731083339220142e-20,1.2270264783394418e-24,1.1190723274158143e-05,3.3156138955639444e-07,4.351811880997305e-09,9.2281987970901278e-16,8.7115405068802978e-13,3.266167548209741e-10,1.4968896825534549e-13,6.6606905318715615e-13,9.9478771057022892e-10,2.1238893982671868e-17,1.7842359271361122e-15,1.2055713903714314e-25,8.1566815616942355e-22,7.9394327271815e-21,8.3807811247834322e-26,4.1437771765376068e-25
2.3549460574854502e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229559221481086,0.11865841407854001,0.022821399657755048,7.8491346277299956e-26,5.379871899948149e-20,2.0719858172231601e-11,5.0390714914069289e-16,3.1297153451651597e-17,1.1913319950109284e-35,2.0785811719844252e-07,3.4397260340321053e-33,2.07772770032772e-07,4.0808172527260035e-23,2.1758286921632982e-26,1.1104564847249239e-27,1.0840312378655416e-28,1.0008911624628385e-19,1.310589353481444e-24,1.1342752145584572e-05,3.3606882368619805e-07,4.4239416205850232e-09,9.3687860190242387e-16,8.8666785899918896e-13,3.2699492206888151e-10,1.4986235037389376e-13,6.6686266163384988e-13,1.0124636889098214e-09,2.1919942254374036e-17,1.8578989947119209e-15,1.3044689991702151e-25,8.6071375403654763e-22,8.0683483701316833e-21,8.7949053126258788e-26,4.3711009293195732e-25
2.3865320677907328e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229543559115998,0.11865825924651967,0.022821397404024217,8.3981046016868744e-26,5.5409091055258574e-20,2.1279169400279767e-11,5.2749918692458143e-16,3.2571565951493339e-17,1.2855566681182983e-35,2.106461057422852e-07,3.7242200868519798e-33,2.1055859986501281e-07,4.3019165961962723e-23,2.243542282830941e-26,1.1814405890765463e-27,1.1512213609745164e-28,1.0290970705369925e-19,1.398590796820655e-24,1.1494778103141064e-05,3.4057625424833859e-07,4.4961455983778371e-09,9.5097928188524667e-16,9.0219789865479988e-13,3.2735665832279955e-10,1.5002819855992365e-13,6.676230963903587e-13,1.0301597076836784e-09,2.2612017143819123e-17,1.9335595282420013e-15,1.4099625986235078e-25,9.0748539677230396e-22,8.1976555065656438e-21,9.2227207435092759e-26,4.6070714213215727e-25
2.4181180780960154e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229527897035121,0.11865810441740914,0.022821395150295153,8.9764739950034106e-26,5.7045107771116919e-20,2.1845925255671566e-11,5.518303237644664e-16,3.3880115818413477e-17,1.385774092070642e-35,2.1343409468713825e-07,4.0280157126691886e-33,2.1334440461526421e-07,4.5318269985846937e-23,2.3123494567308965e-26,1.2558836773097666e-27,1.22153350349543e-28,1.0577273752209802e-19,1.4912013032981583e-24,1.1646801146883485e-05,3.4508368124286322e-07,4.5684212170436092e-09,9.6512192639661299e-16,9.1774333339345336e-13,3.2770284198828618e-10,1.5018691557961914e-13,6.683521519958705e-13,1.0478748998931156e-09,2.3315116841014593e-17,2.0112441132696608e-15,1.5223928307890897e-25,9.5601912675425551e-22,8.3273542148591954e-21,9.664455143700719e-26,4.8518680627600534e-25
2.449704088401298e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229512235238711,0.11865794959120839,0.022821392896567864,9.5853333195788718e-26,5.8706846772308734e-20,2.2420125606677267e-11,5.7691223658214794e-16,3.522325461017339e-17,1.4922744578084669e-35,2.1622208402088254e-07,4.3521427739292592e-33,2.1613018428406774e-07,4.7707760598262551e-23,2.3822524751731268e-26,1.3339028674183716e-27,1.2950647207985657e-28,1.0867833937856649e-19,1.5885954356215998e-24,1.1798821276867685e-05,3.4959110466981886e-07,4.6407660180933284e-09,9.7930654220371446e-16,9.3330337003328489e-13,3.2803430451081588e-10,1.5033888266698296e-13,6.6905152705672768e-13,1.0656084448889549e-09,2.4029239561363629e-17,2.0909793301299234e-15,1.6421128628924526e-25,1.0063510414609672e-21,8.4574445714992103e-21,1.0120336275799566e-25,5.1056705854092409e-25
2.4812900987065807e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229496573726979,0.11865779476791732,0.022821390642842335,1.02257950890672e-25,6.0394385699665665e-20,2.3001770322096727e-11,6.0275660033188668e-16,3.6601433892291384e-17,1.6053576912047464e-35,2.1901007373204714e-07,4.697671511670776e-33,2.1891593887195635e-07,5.0189941092723267e-23,2.4532536475261411e-26,1.4156175456670472e-27,1.3719135890801045e-28,1.116266443699764e-19,1.6909518611975977e-24,1.1950838493149527e-05,3.5409852452925268e-07,4.7131776744584495e-09,9.9353313618699488e-16,9.4887725625276601e-13,3.2835183288630726e-10,1.5048446067504066e-13,6.6972282936992956e-13,1.0833595658936459e-09,2.47543835581369e-17,2.1727917539524267e-15,1.7694886606210069e-25,1.0585172897469704e-21,8.5879266516227565e-21,1.0590591947962736e-25,5.3686590264386097e-25
2.5128761090118633e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229480912500131,0.11865763994753591,0.022821388389118579,1.0898993855293641e-25,6.2107802209382646e-20,2.3590859271231577e-11,6.2937508804653623e-16,3.8015105237599659e-17,1.7253336383684258e-35,2.2179806380977454e-07,5.0657135687216056e-33,2.2170166837945485e-07,5.2767141993652293e-23,2.5253553310410517e-26,1.5011493796056542e-27,1.4521802050963479e-28,1.1461778426341208e-19,1.7984533887534584e-24,1.2102852795784865e-05,3.5860594082121162e-07,4.7856539834650057e-09,1.0078017154910979e-15,9.6446427848581014e-13,3.2865617203743682e-10,1.5062399116547504e-13,6.7036758078617162e-13,1.1011275276558384e-09,2.5490547133537975e-17,2.2567079546642047e-15,1.9048992630363533e-25,1.1125540683512906e-21,8.7188005295012291e-21,1.1075450023059463e-25,5.6410137132860063e-25
2.544462119317146e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229465251558382,0.11865748513006408,0.022821386135396599,1.160608624288158e-25,6.3847173972894794e-20,2.4187392323858842e-11,6.5677937089471017e-16,3.9464720225822113e-17,1.8525222519584666e-35,2.2458605424378819e-07,5.457423024763537e-33,2.2448737280708033e-07,5.5441720993245388e-23,2.5985599305814818e-26,1.5906223310807022e-27,1.5359661859046815e-28,1.1765189084671604e-19,1.9112870046518801e-24,1.2254864184829559e-05,3.6311335354574313e-07,4.8581928601833947e-09,1.0221122873912983e-15,9.8006375992531322e-13,3.2894802706291098e-10,1.5075779743982279e-13,6.709872218053106e-13,1.1189116342303564e-09,2.6237728648476832e-17,2.3427544969923815e-15,2.0487370590705175e-25,1.1684976186276153e-21,8.8500662790050615e-21,1.1575138427716924e-25,5.9229152495085448e-25
2.5760481296224286e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229449590901916,0.11865733031550178,0.022821383881676385,1.2348250982205826e-25,6.5612578676839124e-20,2.4791369350206052e-11,6.8498111824766741e-16,4.0950730443172038e-17,1.9872537785091122e-35,2.2737404502436068e-07,5.8739974432318847e-33,2.2727305215534235e-07,5.8216062888452482e-23,2.6728698982640811e-26,1.684162669245523e-27,1.6233746686126421e-28,1.2072909592907944e-19,2.0296439089022791e-24,1.2406872660339464e-05,3.6762076270289421e-07,4.9307923311336427e-09,1.0364648593094156e-15,9.9567505862954238e-13,3.2922806536648948e-10,1.5088618551574726e-13,6.7158311591751864e-13,1.1367112268768628e-09,2.6995926531159328e-17,2.4309579404667654e-15,2.2014080655725341e-25,1.2263842234846638e-21,8.9817239740112292e-21,1.20898851612315e-25,6.2145445015559787e-25
2.6076341399277112e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229433930530927,0.11865717550384897,0.022821381627957951,1.3126688940781761e-25,6.7404094023093506e-20,2.540279022092763e-11,7.1399199775471799e-16,4.2473587481968887e-17,2.1298689467671303e-35,2.3016203614228504e-07,6.316678930016646e-33,2.300587064247439e-07,6.1092579518078811e-23,2.7482877330490613e-26,1.7818989835704974e-27,1.7145103101362741e-28,1.2384953134166471e-19,2.1537195508723399e-24,1.2558878222370437e-05,3.721281682927122e-07,5.0034505283272226e-09,1.050859439007042e-15,1.0112975657260677e-12,3.2949691867218867e-10,1.5100944505114449e-13,6.7215655372805401e-13,1.1545256820708505e-09,2.7765139284590389e-17,2.5213448394223589e-15,2.3633322068722413e-25,1.2862502045257532e-21,9.1137736887540172e-21,1.2619918304323153e-25,6.5160825864137781e-25
2.6392201502329938e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229418270445565,0.1186570206951056,0.02282137937424128,1.3942623153193814e-25,6.9221797728884499e-20,2.6021654807082563e-11,7.4382367542604292e-16,4.4033742940273547e-17,2.2807191570418371e-35,2.3295002758884624e-07,6.7867552039319261e-33,2.3284433561578111e-07,6.4073709700006977e-23,2.8248159802690208e-26,1.8839621968545432e-27,1.8094792869687988e-28,1.2701332893832493e-19,2.2837136647033294e-24,1.2710880870978331e-05,3.7663557031524442e-07,5.0761656836273876e-09,1.0652960344657758e-15,1.0269307037082211e-12,3.2975518493175032e-10,1.5112785021857529e-13,6.7270875685771861e-13,1.1723544096209711e-09,2.854536549308181e-17,2.6139417430017803e-15,2.5349435958286055e-25,1.3481319193770049e-21,9.2462154981674612e-21,1.3165466027704755e-25,6.8277108600655006e-25
2.6708061605382764e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229402610646013,0.11865686588927159,0.022821377120526384,1.4797298849660357e-25,7.1065767526956613e-20,2.6647962980113257e-11,7.7448781572192161e-16,4.563164842154103e-17,2.4401666715687305e-35,2.3573801935579524e-07,7.2855606789204046e-33,2.3562993972894394e-07,6.7161919168540592e-23,2.9024572310861916e-26,1.9904855782389445e-27,1.9083892949605192e-28,1.3022062059635864e-19,2.4198303044326949e-24,1.2862880606219004e-05,3.8114296877053815e-07,5.1489361234110177e-09,1.0797746538217981e-15,1.0425739248193078e-12,3.3000343013013399e-10,1.5124166053317511e-13,6.7324088162043067e-13,1.1901968508870275e-09,2.9336603827851235e-17,2.7087751951576123e-15,2.7166908163303885e-25,1.4120657591940867e-21,9.3790494781875484e-21,1.3726756600451131e-25,7.1496109067264391e-25
2.702392170843559e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229386951132405,0.11865671108634689,0.022821374866813262,1.5691983483326633e-25,7.2936081165797343e-20,2.7281714611825596e-11,8.0599608164744558e-16,4.7267755534290196e-17,2.6085848058876337e-35,2.38526011435324e-07,7.8144775579597059e-33,2.3841551876471668e-07,7.0359700511870667e-23,2.9812141219203623e-26,2.1016047562244541e-27,2.0113495491107082e-28,1.3347153821725828e-19,2.562277878827392e-24,1.3014877428148307e-05,3.8565036365864076e-07,5.2217602635158492e-09,1.0942953055875658e-15,1.0582267095200563e-12,3.3024218999448687e-10,1.513511216364115e-13,6.7375402252055089e-13,1.2080524770932173e-09,3.0138853051790409e-17,2.8058717346546707e-15,2.9090372072173822e-25,1.4780881463377954e-21,9.5122757059953374e-21,1.430401839815892e-25,7.4819645288029876e-25
2.7339781811488417e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229371291904885,0.11865655628633144,0.022821372613101919,1.6627966756371722e-25,7.4832816409911444e-20,2.7922909574369946e-11,8.3836013485187623e-16,4.8942515891789446e-17,2.7863581212362439e-35,2.4131400382004134e-07,8.3749369386376506e-33,2.4120107272357783e-07,7.3669573109665696e-23,3.0610893338436788e-26,2.2174577316925392e-27,2.1184707833721643e-28,1.3676621372753323e-19,2.7112691859313742e-24,1.3166871336822099e-05,3.9015775497959953e-07,5.2946366044578157e-09,1.1088579985763333e-15,1.0738885650350177e-12,3.3047197161174921e-10,1.5145646603756721e-13,6.7424921556527097e-13,1.2259207877315538e-09,3.0952112023474024e-17,2.9052578950722054e-15,3.1124611475909456e-25,1.5462355322092189e-21,9.6458942602578111e-21,1.4897479910876362e-25,7.8249537375341305e-25
2.7655641914541243e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229355632963603,0.1186564014892252,0.022821370359392346,1.7606560645010537e-25,7.6756051040137798e-20,2.8571547740223298e-11,8.7159163573187836e-16,5.0656381111757998e-17,2.9738826179600082e-35,2.4410199650295166e-07,8.9684199303633689e-33,2.4398660160600073e-07,7.7094083070786094e-23,3.1420855919176526e-26,2.3381848909314766e-27,2.2298652504689683e-28,1.4010477907956948e-19,2.867021447330615e-24,1.3318862332296231e-05,3.9466514273346206e-07,5.3675637269040969e-09,1.1234627417514515e-15,1.0895590239738416e-12,3.3069325495978118e-10,1.515579138158085e-13,6.7472744137987726e-13,1.2438013090506572e-09,3.1776379700478679e-17,3.0069602048060351e-15,3.3274563434829636e-25,1.6165443952356079e-21,9.7799052213477757e-21,1.5507369750794044e-25,8.178760744273767e-25
2.8287362120646896e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229324315940228,0.11865609190374007,0.022821365851978529,1.9696939684611559e-25,8.0682329666208168e-20,2.9891153173299547e-11,9.4070361649294473e-16,5.4203232630577904e-17,3.3798275226044004e-35,2.4967798273721775e-07,1.026063805737435e-32,2.4955758414340023e-07,8.4297332791886277e-23,3.3074523625301876e-26,2.5948353111206691e-27,2.4659304869598367e-28,1.4691410725293237e-19,3.1997000400148539e-24,1.3622835583868921e-05,4.0367990754008785e-07,5.5135650148254258e-09,1.1527984164189401e-15,1.1209240018764589e-12,3.3111211963906474e-10,1.5174994153355516e-13,6.7563665414960862e-13,1.2795972141933234e-09,3.3457937513703464e-17,3.2174193599008854e-15,3.7942136931386419e-25,1.7637925908310253e-21,1.0049104694953335e-20,1.6777349518508285e-25,8.9195579511020886e-25
2.8855910306141983e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452292961315993,0.11865581328675237,0.022821361795312169,2.1737627745448654e-25,8.4307388975271169e-20,3.110425254518192e-11,1.0059880255062018e-15,5.7533668337510845e-17,3.7827407594069005e-35,2.5469637130505441e-07,1.1552497749248541e-32,2.5457138267029097e-07,9.1198404956568185e-23,3.4601446478190908e-26,2.8439480537480937e-27,2.6941608657194378e-28,1.5319393017409246e-19,3.524504168993899e-24,1.3896401547701818e-05,4.1179318366705773e-07,5.6451271024991751e-09,1.1793444321067366e-15,1.149177691819001e-12,3.3146434341589539e-10,1.519114160865824e-13,6.7640572279180763e-13,1.3118510355952139e-09,3.5008980976254924e-17,3.4150198569589933e-15,4.2591458828451383e-25,1.904074660406379e-21,1.0292727099350172e-20,1.7978812389653273e-25,9.6251040735105311e-25
2.942445849163707e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229267948187557,0.11865553467918961,0.022821357738651557,2.3937798540006381e-25,8.8019516730382727e-20,3.234146592577777e-11,1.0742642617300759e-15,6.0997827532470244e-17,4.2239499207175953e-35,2.5971476074616291e-07,1.297679457996438e-32,2.5958509995667016e-07,9.8511714378256148e-23,3.6165134392398196e-26,3.1111468444101446e-27,2.938051673304738e-28,1.5961800957977004e-19,3.8747977646364533e-24,1.4169958073636415e-05,4.1990644823737409e-07,5.7768348828104388e-09,1.2060268446198124e-15,1.1774530169624218e-12,3.3179540359012233e-10,1.5206318671327503e-13,6.7713283397211173e-13,1.3441381314250697e-09,3.6595681190025223e-17,3.6205370107143191e-15,4.7699781727400901e-25,2.0519282796534412e-21,1.0537622245816564e-20,1.9237064765349753e-25,1.0368541959231573e-24
2.999300667713215e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522923976570552,0.11865525608105149,0.022821353681996708,2.6305911859934859e-25,9.1819167193561841e-20,3.3602792581148982e-11,1.1456002977880702e-15,6.4598344176617007e-17,4.7062039650781518e-35,2.6473315103148205e-07,1.4544126207469258e-32,2.6459873600514159e-07,1.0625306828538087e-22,3.7765761260456019e-26,3.3973383875764985e-27,3.1983124650790986e-28,1.6618711606658881e-19,4.2520120272009675e-24,1.4443505161998428e-05,4.2801970125131427e-07,5.9086824620170482e-09,1.2328457177026192e-15,1.2057480118761314e-12,3.3210729313174688e-10,1.5220616722984285e-13,6.778220597809706e-13,1.3764565345424752e-09,3.8218035884485359e-17,3.8341253476061691e-15,5.3301823084618352e-25,2.2075669506640711e-21,1.0783790682904055e-20,2.0553445249506563e-25,1.1150940554113165e-24
3.0561554862627235e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229211584153711,0.11865497749233762,0.022821349625347612,2.8850663008032508e-25,9.5706794833521352e-20,3.48882317796545e-11,1.2200641020575553e-15,6.8337852258639239e-17,5.2323877195973208e-35,2.6975154213468308e-07,1.6265708440016907e-32,2.6961229081827246e-07,1.1443854957361288e-22,3.9403505007444156e-26,3.7034554702698618e-27,3.4756687302850156e-28,1.729020205732554e-19,4.6576272326078599e-24,1.4717042813113563e-05,4.3613294270915563e-07,6.0406645015169416e-09,1.2598011178894469e-15,1.2340608896921668e-12,3.324018172490002e-10,1.5234118535933358e-13,6.7847708879652886e-13,1.4088044631274212e-09,3.9876043916240909e-17,4.0559393398107794e-15,5.9434142419496318e-25,2.3712043421868305e-21,1.103123298588904e-20,2.192929425224014e-25,1.1973370391605473e-24
