Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24),CH3X(55),C2H4X(215),C2H4X(70)
1.4345192128274781e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408260502013586,0.09706625029254586,0.014890298369437224,1.0716895124838709e-06,1.45305697378776e-05,0.024728561088221773,0.01218958371971294,6.057490652984298e-05,1.863224996614891e-11,0.0022979166725956685,6.27815354743213e-11,0.00046285257692128535,2.9171025306142967e-09,2.8255045097373265e-08,1.0259511931653808e-09,6.7532599336237e-11,8.760808838318369e-08,7.3865456216124935e-06,0.006941304163341991,0.003655926149033899,0.00037784894313130354,8.811967924232751e-08,8.512523235726348e-09,5.843135097784921e-08,1.552922863182463e-10,6.666427526568009e-07,1.198491552718224e-05,9.432834548357064e-08,0.0004923867368734538,1.1689103535399878e-05,3.759440675394e-08,6.63368191135002e-10,3.366342640775254e-11,4.4982633167472865e-11,7.088988667479112e-09,8.225858279360543e-07,2.0749434871825986e-12
1.4356734490921405e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408272509437222,0.09705587143811205,0.014885194741517263,1.0735526994756181e-06,1.4553095710146642e-05,0.02475044811005267,0.01220082935389974,6.056750441657021e-05,1.8680001641660446e-11,0.0022977386362630662,6.278125699188053e-11,0.0004629103512349461,2.9171868132131963e-09,2.8277873883511208e-08,1.0270261514709924e-09,6.759872652408046e-11,8.763139375903105e-08,7.394922343361668e-06,0.006940580239725832,0.003654861349745,0.00037799523353957207,8.812787734093446e-08,8.508946283945129e-09,5.8426019891604105e-08,1.5541451260575427e-10,6.67033115039569e-07,1.1987326495029945e-05,9.441267605212871e-08,0.0004928245433484782,1.1702360036523899e-05,3.762919253502508e-08,6.64381364541613e-10,3.370647499564157e-11,4.5010633642467064e-11,7.088458741725695e-09,8.235454936854051e-07,2.077302238038446e-12
1.4368276853568028e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408284540998451,0.09704549371919761,0.014880092835016522,1.0754168792568164e-06,1.4575629759310994e-05,0.024772333063349427,0.012212073967847603,6.0560084133894265e-05,1.8727830821895617e-11,0.002297560400771911,6.278094349492047e-11,0.00046296809961374923,2.9172702565239117e-09,2.830066888495517e-08,1.028101202426391e-09,6.766483809174718e-11,8.765460930157094e-08,7.403298171213032e-06,0.006939856431623189,0.0036537941180208606,0.0003781414548689444,8.813598026817914e-08,8.50537003095924e-09,5.842068245545896e-08,1.5553685193006954e-10,6.674239055401187e-07,1.1989745583968632e-05,9.449699962366316e-08,0.0004932623137121677,1.1715615123144406e-05,3.766397556470726e-08,6.653948877390856e-10,3.374953780720794e-11,4.5038578992071875e-11,7.087928237384471e-09,8.245050742024463e-07,2.079660761994985e-12
1.437981921621465e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44082965966723564,0.09703511713604344,0.014874992649308177,1.077282049223518e-06,1.45981718541022e-05,0.024794215946251898,0.012223317560373507,6.0552645762197255e-05,1.8775737551597533e-11,0.002297381966946329,6.278059512548617e-11,0.0004630258220783889,2.9173528639309653e-09,2.832343007801609e-08,1.0291763457865411e-09,6.77309340273576e-11,8.767773503314735e-08,7.4116731024372e-06,0.006939132738999372,0.0036527244563345973,0.00037828760719705847,8.814398804781355e-08,8.501794479947997e-09,5.841533869182077e-08,1.5565930458139676e-10,6.678151251990975e-07,1.1992172802269933e-05,9.458131619112928e-08,0.0004937000479312796,1.1728868790941443e-05,3.7698755839668377e-08,6.664087593061204e-10,3.379261482035561e-11,4.5066469165628956e-11,7.087397156939822e-09,8.254645691570064e-07,2.082019058311391e-12
1.4391361578861274e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408308676434066,0.09702474168889008,0.014869894183765735,1.0791482067698468e-06,1.462072196323851e-05,0.024816096756906346,0.01223456013029859,6.054518938153294e-05,1.8823721875460142e-11,0.0022972033356070667,6.278021202507945e-11,0.00046308351864954804,2.9174346388052488e-09,2.834615743912233e-08,1.0302515813068796e-09,6.779701431908808e-11,8.770077097609927e-08,7.420047134315986e-06,0.006938409161819765,0.003651652367154545,0.00037843369060140155,8.815190070508614e-08,8.498219634123362e-09,5.8409988623008927e-08,1.557818708498377e-10,6.682067750608381e-07,1.1994608158237503e-05,9.466562574757198e-08,0.0004941377459726928,1.1742121035612907e-05,3.773353335660291e-08,6.67422977860799e-10,3.3835706021090074e-11,4.509430411205037e-11,7.08686550287057e-09,8.264239782202935e-07,2.0843771262486182e-12
1.4402903941507897e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408320780258755,0.09701436737797786,0.01486479743776301,1.0810153492880045e-06,1.46432800554251e-05,0.024837975493465402,0.012245801676448136,6.053771507162764e-05,1.887178383812903e-11,0.002297024507571497,6.277979433466006e-11,0.00046314118934789785,2.917515584504057e-09,2.8368850944819403e-08,1.0313269087433186e-09,6.786307895517082e-11,8.772371715276074e-08,7.4284202641423936e-06,0.006937685700049834,0.003650577852944275,0.00037857970515931336,8.815971826589448e-08,8.494645496706867e-09,5.840463227125588e-08,1.559045510267338e-10,6.685988561720334e-07,1.1997051660208104e-05,9.474992828609184e-08,0.0004945754078034077,1.1755371852874468e-05,3.776830811221774e-08,6.684375420401803e-10,3.387881139904443e-11,4.5122083780021684e-11,7.086333277647613e-09,8.273833010648915e-07,2.086734965070114e-12
1.441444630415452e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44083329081216444,0.09700399420354676,0.014859702410674152,1.0828834741682716e-06,1.4665846099354022e-05,0.024859852154088043,0.012257042197651547,6.0530222911881836e-05,1.8919923484200733e-11,0.0022968454836536445,6.277934219464791e-11,0.00046319883419409873,2.9175957043711568e-09,2.8391510571769672e-08,1.0324023278522405e-09,6.792912792389343e-11,8.774657358546098e-08,7.436792489220651e-06,0.006936962353655119,0.0036495009161626093,0.00037872565094799034,8.816744075419761e-08,8.491072070837735e-09,5.8399269658712074e-08,1.5602734540401958e-10,6.689913695793315e-07,1.1999503316554367e-05,9.483422379973165e-08,0.0004950130333905463,1.1768621238459404e-05,3.7803080103231535e-08,6.694524504283652e-10,3.39219309335043e-11,4.514980811900434e-11,7.085800483725369e-09,8.283425373647529e-07,2.089092574044136e-12
1.4425988666801144e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44083450599980045,0.09699362216583647,0.014854609101873611,1.0847525787990135e-06,1.4688420063704163e-05,0.024881726736939568,0.012268281692742343,6.052271298137139e-05,1.8968140858222632e-11,0.002296666264664193,6.277885574492489e-11,0.00046325645320879926,2.9176750017368413e-09,2.8414136296751987e-08,1.0334778383904986e-09,6.799516121359888e-11,8.776934029652433e-08,7.445163806866107e-06,0.006936239122601238,0.0036484215592636404,0.0003788715280444815,8.817506819447044e-08,8.487499359652086e-09,5.839390080744289e-08,1.5615025427340504e-10,6.693843163321448e-07,1.2001963135682168e-05,9.49185122815805e-08,0.0004954506227013499,1.1781869188118626e-05,3.7837849326375174e-08,6.704677016213873e-10,3.396506460655875e-11,4.517747707842248e-11,7.085267123549489e-09,8.293016867951943e-07,2.0914499524415713e-12
1.4437531029447767e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408357235863148,0.0969832512650864,0.01484951751073617,1.086622660566683e-06,1.4711001917141408e-05,0.024903599240191577,0.012279520160558126,6.051518535884898e-05,1.9016436004693762e-11,0.0022964868514105032,6.277833512483682e-11,0.00046331404641263685,2.9177534799179813e-09,2.843672809666139e-08,1.0345534401154146e-09,6.8061178812685e-11,8.77920173082704e-08,7.453534214405123e-06,0.006935516006853888,0.0036473397846967497,0.0003790173365256872,8.81826006129017e-08,8.483927366330429e-09,5.8388525739426595e-08,1.5627327792784926e-10,6.697776974833705e-07,1.200443112602966e-05,9.500279372482875e-08,0.0004958881757031807,1.179511569762061e-05,3.787261577839208e-08,6.71483294262977e-10,3.400821240965357e-11,4.520509060710103e-11,7.084733199561195e-09,8.302607490328908e-07,2.0938070995348065e-12
1.444907339209439e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408369435692437,0.09697288150153571,0.014844427636636919,1.0884937168558242e-06,1.4733591628318713e-05,0.02492546966202194,0.012290757599940581,6.0507640122745434e-05,1.906480896806455e-11,0.0022963072446966276,6.277778047319531e-11,0.00046337161382623725,2.91783114221808e-09,2.845928594850877e-08,1.0356291327847773e-09,6.812718070960444e-11,8.781460464301404e-08,7.461903709175133e-06,0.006934793006378839,0.003646255594906623,0.00037916307646836616,8.819003803407935e-08,8.480356093986976e-09,5.8383144476559894e-08,1.563964166612993e-10,6.70171514086081e-07,1.2006907296070796e-05,9.508706812262446e-08,0.0004963256923635205,1.1808360762751257e-05,3.7907379456037366e-08,6.724992269544913e-10,3.405137432573943e-11,4.523264865445519e-11,7.084198714186713e-09,8.312197237558686e-07,2.0961640146006883e-12
1.4460615754741013e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44083816594612774,0.09696251287542315,0.014839339478951271,1.0903657450490776e-06,1.4756189165875981e-05,0.024947338000614785,0.012301994009735452,6.0500077351170947e-05,1.91132597927362e-11,0.002296127445323323,6.277719192827951e-11,0.00046342915547021457,2.9179079919273303e-09,2.8481809829420596e-08,1.0367049161568438e-09,6.819316689286437e-11,8.783710232306547e-08,7.470272288524594e-06,0.006934070121141938,0.0036451689923332684,0.0003793087479491322,8.819738048171568e-08,8.476785545685213e-09,5.837775704065753e-08,1.5651967076711706e-10,6.705657671948378e-07,1.2009391654314426e-05,9.517133546810064e-08,0.0004967631726499693,1.1821604379313832e-05,3.794214035607791e-08,6.735154982706927e-10,3.4094550333049874e-11,4.526015117039101e-11,7.0836636698390934e-09,8.321786106435026e-07,2.0985206969199092e-12
1.4472158117387637e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44083939071451217,0.0969521453869873,0.014834253037054964,1.0922387425271806e-06,1.4778794498440162e-05,0.024969204254160465,0.012313229388792521,6.049249712191637e-05,1.916178852306135e-11,0.0022959474540880653,6.277656962783801e-11,0.00046348667136517156,2.917984032322663e-09,2.850429971663858e-08,1.037780789990333e-09,6.825913735102622e-11,8.785951037073018e-08,7.478639949812857e-06,0.006933347351109107,0.0036440799794120295,0.0003794543510444509,8.820462798168781e-08,8.473215724543731e-09,5.837236345344755e-08,1.5664304053962385e-10,6.709604578683033e-07,1.2011884209301462e-05,9.52555957545098e-08,0.000497200616530246,1.1834846543128977e-05,3.797689847529302e-08,6.745321068449205e-10,3.4137740421569263e-11,4.528759810411658e-11,7.0831280689282515e-09,8.331374093765089e-07,2.1008771457742337e-12
1.448370048003426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44084061787194667,0.0969417790364664,0.01482916831032404,1.0941127066689745e-06,1.4801407594625372e-05,0.024991068420855533,0.01232446373596561,6.0484899512454335e-05,1.921039520334421e-11,0.0022957672717850612,6.277591370909033e-11,0.0004635441615316991,2.9180592666677877e-09,2.8526755587519445e-08,1.0388567540444302e-09,6.832509207270544e-11,8.788182880830916e-08,7.487006690410166e-06,0.006932624696246347,0.003642988558573604,0.0003795998858306456,8.821178055931273e-08,8.469646633654257e-09,5.83669637365762e-08,1.5676652627486784e-10,6.713555871661467e-07,1.2014384969607955e-05,9.533984897510864e-08,0.0004976380239721884,1.1848087250034597e-05,3.801165381047385e-08,6.755490512983403e-10,3.418094457845261e-11,4.531498940497585e-11,7.082591913852845e-09,8.340961196369407e-07,2.1032333604488963e-12
1.4495242842680883e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44084184741598575,0.09693141382409835,0.014824085298134865,1.0959876348514062e-06,1.4824028423032891e-05,0.025012930498902707,0.012335697050112542,6.047728459994097e-05,1.9259079877840153e-11,0.002295586899205268,6.277522430872939e-11,0.0004636016259903763,2.918133698213269e-09,2.854917741953449e-08,1.0399328080787802e-09,6.839103104657124e-11,8.790405765809886e-08,7.495372507697688e-06,0.006931902156519725,0.0036418947322440606,0.00037974535238389823,8.821883823805965e-08,8.466078276027922e-09,5.836155791161007e-08,1.5689012826818435e-10,6.717511561485795e-07,1.2016893943845988e-05,9.542409512309642e-08,0.0004980753949437507,1.1861326495885724e-05,3.8046406358422963e-08,6.765663301994357e-10,3.422416278089649e-11,4.53423250231306e-11,7.082055206995513e-09,8.350547411081821e-07,2.105589340233813e-12
1.4506785205327506e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408430793441881,0.09692104975012085,0.014819003999864123,1.0978635244495339e-06,1.4846656952251117e-05,0.025034790486510906,0.012346929330095142,6.046965246121688e-05,1.9307842590755792e-11,0.0022954063371364046,6.277450156292293e-11,0.00046365906476177065,2.918207330196577e-09,2.8571565190269358e-08,1.0410089518534909e-09,6.845695426134644e-11,8.792619694239119e-08,7.503737399067378e-06,0.006931179731895393,0.003640798502844859,0.00037989075078024307,8.822580104327005e-08,8.462510654710456e-09,5.835614600003011e-08,1.5701384681429667e-10,6.721471658802086e-07,1.2019411140659815e-05,9.550833419177475e-08,0.000498512729413005,1.1874564276554519e-05,3.8081156115955084e-08,6.775839421627462e-10,3.426739501612761e-11,4.5369604908341666e-11,7.081517950734264e-09,8.360132734749426e-07,2.10794508442025e-12
1.451832756797413e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408443136541171,0.09691068681477122,0.014813924414888801,1.0997403728365286e-06,1.4869293150855734e-05,0.025056648381895145,0.01235816057477921,6.046200317280867e-05,1.935668338624974e-11,0.0022952255863629674,6.277374560731567e-11,0.0004637164778664377,2.9182801658421193e-09,2.8593918877423664e-08,1.0420851851291264e-09,6.852286170580701e-11,8.794824668347362e-08,7.5121013619218715e-06,0.006930457422339574,0.0036396998727928603,0.00038003608109557014,8.82326690019404e-08,8.458943772802376e-09,5.835072802323403e-08,1.5713768221215405e-10,6.725436174281119e-07,1.2021936568727573e-05,9.559256617455042e-08,0.00049895002734814,1.1887800587930276e-05,3.81159030798972e-08,6.786018858557303e-10,3.431064128066235e-11,4.5396829009527535e-11,7.080980147443592e-09,8.369717164232517e-07,2.110300592300848e-12
1.4529869930620753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408455503433407,0.09690032501828652,0.014808846542586226,1.1016181773836794e-06,1.4891936987409731e-05,0.025078504183276555,0.012369390783034506,6.0454336810929876e-05,1.9405602308431596e-11,0.0022950446476662396,6.277295657703062e-11,0.00046377386532492115,2.918352208361303e-09,2.861623845881081e-08,1.0431615076667111e-09,6.858875336878216e-11,8.797020690362926e-08,7.520464393674647e-06,0.006929735227818557,0.003638598844500348,0.00038018134340563606,8.823944213594037e-08,8.455377633232598e-09,5.834530400254693e-08,1.5726163476073985e-10,6.729405118562339e-07,1.2024470236767509e-05,9.567679106463436e-08,0.0004993872887174606,1.1901035425919188e-05,3.815064724708672e-08,6.796201598096669e-10,3.435390154353284e-11,4.542399727734055e-11,7.080441799472697e-09,8.379300696404545e-07,2.11265586317579e-12
1.4541412293267376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44084678940943123,0.09688996436090352,0.014803770382334021,1.1034969354603951e-06,1.491458843046325e-05,0.025100357888882367,0.012380619953734759,6.044665345148228e-05,1.9454599401361808e-11,0.0022948635218243067,6.277213460667101e-11,0.00046383122715775273,2.9184234609526015e-09,2.8638523912357607e-08,1.044237919227726e-09,6.865462923915384e-11,8.79920776251368e-08,7.528826491749941e-06,0.006929013148298716,0.0036374954203750413,0.00038032653778604676,8.824612046935583e-08,8.451812238937774e-09,5.83398739592052e-08,1.5738570475220658e-10,6.733378502355051e-07,1.2027012153527886e-05,9.576100885533781e-08,0.0004998245134893877,1.191426878644427e-05,3.8185388614373284e-08,6.80638762593531e-10,3.4397175785062304e-11,4.5451109662625996e-11,7.079902909164901e-09,8.388883328152071e-07,2.1150108963464773e-12
1.4552954655914e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408480308499655,0.09687960484285871,0.014798695933510126,1.1053766444342118e-06,1.4937247448553689e-05,0.025122209496945876,0.012391848085757601,6.04389531700575e-05,1.9503674709052576e-11,0.002294682209612075,6.277127983032254e-11,0.00046388856338545236,2.9184939268015823e-09,2.866077521610393e-08,1.0453144195741069e-09,6.872048930585664e-11,8.801385887027071e-08,7.5371876535824025e-06,0.006928291183746492,0.0036363896028201084,0.00038047166431226406,8.825270403020121e-08,8.448247593014854e-09,5.833443791436305e-08,1.5750989249010167e-10,6.737356336392255e-07,1.2029562327791168e-05,9.584521954019273e-08,0.0005002617016324572,1.1927500665445621e-05,3.822012717861903e-08,6.816576929077092e-10,3.444046400772385e-11,4.547816611393914e-11,7.07936347886939e-09,8.398465056374685e-07,2.117365691113391e-12
1.4564497018560622e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408492746625246,0.0968692464643882,0.014793623195492808,1.1072573016707916e-06,1.4959914010206089e-05,0.025144059005706407,0.012403075177984613,6.0431236041938e-05,1.955282827546838e-11,0.0022945007118012795,6.277039238155473e-11,0.0004639458740285276,2.9185636090809672e-09,2.868299234820252e-08,1.0463910084682425e-09,6.878633355787747e-11,8.803555066130118e-08,7.545547876617411e-06,0.006927569334128398,0.0036352813942341924,0.0003806167230596149,8.825919284228438e-08,8.444683698400463e-09,5.832899588910037e-08,1.5763419827411683e-10,6.74133863139891e-07,1.2032120768377526e-05,9.59294231125646e-08,0.0005006988531153205,1.1940731058879995e-05,3.8254862936696735e-08,6.826769493313644e-10,3.4483766191105356e-11,4.5505166581618736e-11,7.07882351091182e-09,8.408045877984984e-07,2.1197202467838163e-12
1.4576039381207246e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44085052084469445,0.09685888922572793,0.014788552167660634,1.1091389045339302e-06,1.4982588083932683e-05,0.02516590641340932,0.012414301229301252,6.042350214209812e-05,1.9602060144523787e-11,0.002294319029160498,6.27694723934226e-11,0.0004640031591074742,2.9186325109506883e-09,2.8705175286918588e-08,1.0474676856729764e-09,6.885216198425543e-11,8.805715302049409e-08,7.553907158311024e-06,0.006926847599411024,0.003634170797011418,0.0003807617141032848,8.826558692791774e-08,8.441120557939828e-09,5.832354790441459e-08,1.5775862239904883e-10,6.745325398124421e-07,1.2034687484142101e-05,9.60136195657647e-08,0.0005011359679067428,1.1953959962720752e-05,3.82895958854903e-08,6.836965303887374e-10,3.4527082306313335e-11,4.5532111017163636e-11,7.078283007601726e-09,8.417625789908504e-07,2.1220745626694754e-12
1.4587581743853869e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408517693940649,0.09684853312711346,0.014783482849392491,1.1110214503855575e-06,1.5005269638233128e-05,0.025187751718305965,0.012425526238596885,6.0415751545205616e-05,1.965137036008556e-11,0.0022941371624551677,6.276851999846874e-11,0.00046406041864277564,2.918700635557928e-09,2.8727324010629622e-08,1.0485444509516028e-09,6.89179745740815e-11,8.80786659701113e-08,7.562265496129633e-06,0.00692612597956103,0.0036330578135414064,0.00038090663751831145,8.827188631443136e-08,8.437558174649686e-09,5.8318093981219946e-08,1.578831651685588e-10,6.749316647362827e-07,1.2037262483972634e-05,9.609780889336432e-08,0.0005015730459756038,1.1967187372958096e-05,3.8324326021896256e-08,6.847164347559548e-10,3.457041235221178e-11,4.5558999369801484e-11,7.077741971256547e-09,8.427204789083684e-07,2.124428638080251e-12
1.4599124106500492e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44085302030823076,0.09683817816878004,0.014778415240067589,1.1129049365857441e-06,1.5027958641594783e-05,0.02520959491865368,0.012436750204764731,6.040798432562287e-05,1.970075896597294e-11,0.002293955112447595,6.276753532872503e-11,0.00046411765265490327,2.918767986037177e-09,2.874943849782498e-08,1.0496213040678643e-09,6.898377131649838e-11,8.810008953241036e-08,7.570622887550102e-06,0.006925404474545147,0.0036319424462092982,0.00038105149337959665,8.8278091027542e-08,8.43399655149311e-09,5.83126341403576e-08,1.580078268872611e-10,6.7533123899106e-07,1.2039845776793781e-05,9.618199108889244e-08,0.0005020100872908968,1.198041328559881e-05,3.835905334282225e-08,6.85736661069988e-10,3.4613756319179266e-11,4.558583158916447e-11,7.077200404179968e-09,8.436782872461791e-07,2.1267824723303208e-12
1.4610666469147115e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44085427358479057,0.09682782435096271,0.014773349339065435,1.114789360492703e-06,1.505065506249243e-05,0.025231436012715734,0.012447973126701881,6.0400200557408135e-05,1.9750226005955566e-11,0.0022937728798969746,6.276651851571455e-11,0.0004641748611643162,2.9188345655102897e-09,2.8771518727105612e-08,1.0506982447859542e-09,6.904955220070017e-11,8.812142372964489e-08,7.578979330059932e-06,0.0069246830843301774,0.0036308246973957713,0.0003811962817619058,8.82842010886326e-08,8.430435691244247e-09,5.8307168402587806e-08,1.5813260785096496e-10,6.757312636572673e-07,1.2042437371567072e-05,9.626616614569168e-08,0.0005024470918217278,1.1993637696665987e-05,3.8393777845186294e-08,6.867572078291128e-10,3.465711417350108e-11,4.5612607627258933e-11,7.076658308650254e-09,8.446360037006888e-07,2.129136064740909e-12
1.4622208831793738e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408555292213478,0.09681747167389615,0.014768285145765862,1.1166747194627948e-06,1.50733588693882e-05,0.025253274998761344,0.012459195003309257,6.03924003143168e-05,1.979977152375418e-11,0.0022935904655593986,6.276546969045338e-11,0.0004642320441914613,2.9189003770865367e-09,2.8793564677183776e-08,1.051775272870513e-09,6.911531721593217e-11,8.814266858406445e-08,7.587334821156898e-06,0.006923961808882997,0.003629704569477048,0.00038134100273985803,8.82902165233721e-08,8.426875596803615e-09,5.830169678858588e-08,1.5825750836144457e-10,6.761317398201748e-07,1.204503727728673e-05,9.635033405732456e-08,0.0005028840595373164,1.20068606021993e-05,3.842849952591864e-08,6.877780736542187e-10,3.470048590496876e-11,4.5639327434480904e-11,7.07611568695003e-09,8.455936279695766e-07,2.1314894146321423e-12
1.4633751194440362e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408567872155105,0.09680712013781467,0.014763222659549052,1.1185610108502781e-06,1.5096070030730327e-05,0.02527511187506642,0.012470415833492128,6.038458366976163e-05,1.9849395563035898e-11,0.0022934078701874533,6.276438898338364e-11,0.00046428920175677145,2.9189654238608864e-09,2.881557632689779e-08,1.0528523880866759e-09,6.918106635149759e-11,8.816382411791394e-08,7.5956893583503935e-06,0.00692324064817056,0.0036285820648243095,0.0003814856563879247,8.829613735915008e-08,8.423316271148223e-09,5.829621931894791e-08,1.5838252872809811e-10,6.765326685666673e-07,1.2047645502986053e-05,9.643449481747677e-08,0.0005033209904070083,1.2020081998257148e-05,3.8463218381963e-08,6.887992572330423e-10,3.4743871513553054e-11,4.56659909598855e-11,7.075572541359147e-09,8.465511597519622e-07,2.1338425213255797e-12
1.4645293557086985e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408580475648906,0.09679676974295243,0.014758161879795454,1.1204482320078685e-06,1.5118788514956817e-05,0.025296946639911812,0.01248163561615895,6.0376750696904405e-05,1.989909816742714e-11,0.0022932250945311558,6.276327652452664e-11,0.0004643463338806692,2.919029708917976e-09,2.8837553655178522e-08,1.0539295901999522e-09,6.924679959674199e-11,8.8184890353435e-08,7.604042939158664e-06,0.006922519602159881,0.0036274571858050473,0.00038163024278045903,8.83019636180063e-08,8.419757717030594e-09,5.829073601419933e-08,1.5850766924913343e-10,6.769340509837521e-07,1.2050262057729134e-05,9.651864841959106e-08,0.0005037578844002445,1.203330188091136e-05,3.8497934410270986e-08,6.898207570816648e-10,3.478727096929273e-11,4.569259815542971e-11,7.075028874130134e-09,8.475085987480222e-07,2.136195384150324e-12
1.4656835919733608e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440859310267104,0.09678642048954318,0.014753102805885812,1.122336380286501e-06,1.5141514290493453e-05,0.025318779291584013,0.01249285435022184,6.036890146861768e-05,1.9948879380506428e-11,0.002293042139337563,6.276213244341883e-11,0.00046440344058356497,2.9190932353303364e-09,2.8859496641063542e-08,1.0550068789762974e-09,6.931251694105982e-11,8.82058673128655e-08,7.61239556110977e-06,0.006921798670818042,0.003626329934782498,0.00038177476199167287,8.83076953249721e-08,8.416199937297236e-09,5.828524689478974e-08,1.5863293022899309e-10,6.77335888162234e-07,1.2052886950616201e-05,9.660279485727399e-08,0.0005041947414865722,1.2046520246249553e-05,3.8532647607805764e-08,6.908425718068e-10,3.483068425886331e-11,4.5719148971769306e-11,7.074484687516693e-09,8.484659446591475e-07,2.138548002435383e-12
1.4668378282380231e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408605753197713,0.09677607237782049,0.014748045437201197,1.1242254530352242e-06,1.516424732575358e-05,0.02534060982837553,0.012504072034596804,6.036103605746826e-05,1.9998739245803693e-11,0.002292859005350608,6.276095686908368e-11,0.0004644605218858568,2.919156006157847e-09,2.888140526370337e-08,1.0560842541821224e-09,6.937821837389714e-11,8.822675501843946e-08,7.620747221742252e-06,0.006921077854112195,0.0036252003141153955,0.000381919214095631,8.831333250539243e-08,8.412642934795519e-09,5.82797519810933e-08,1.5875831197383616e-10,6.777381811948719e-07,1.2055520190785265e-05,9.668693412417542e-08,0.0005046315616356531,1.2059737090376002e-05,3.8567357971542034e-08,6.918647000274447e-10,3.487411137086358e-11,4.574564335936189e-11,7.073939983764483e-09,8.494231971880166e-07,2.140900375512318e-12
1.4679920645026854e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440861842720517,0.09676572540801756,0.014742989773122996,1.1261154476012118e-06,1.518698758913801e-05,0.02536243824858482,0.012515288668203686,6.035315453571926e-05,2.004867780679934e-11,0.002292675693311114,6.275974993003486e-11,0.00046451757780792944,2.9192180244477696e-09,2.8903279502360852e-08,1.0571617155842823e-09,6.944390388475125e-11,8.824755349238691e-08,7.629097918605105e-06,0.006920357152009569,0.0036240683261579997,0.00038206359916625863,8.83188751836087e-08,8.4090867123198e-09,5.8274251293402763e-08,1.5888381478821915e-10,6.781409311762362e-07,1.2058161787411004e-05,9.67710662139207e-08,0.0005050683448172609,1.2072952409411428e-05,3.860206549846557e-08,6.928871403302977e-10,3.4917552288356405e-11,4.577208126925944e-11,7.073394765106113e-09,8.503803560385839e-07,2.143252502716533e-12
1.4691463007673478e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408631124669698,0.09675537958036733,0.01473793581303286,1.1280063613300459e-06,1.5209735049036899e-05,0.025384264550515387,0.012526504249965596,6.034525697537699e-05,2.0098695106931657e-11,0.002292492203957283,6.275851175435483e-11,0.0004645746083701569,2.919279293236662e-09,2.892511933639397e-08,1.0582392629500256e-09,6.950957346316278e-11,8.826826275693478e-08,7.63744764925614e-06,0.0069196365644774455,0.003622933973260789,0.0003822079172773566,8.832432338425921e-08,8.405531272661307e-09,5.8268744851944165e-08,1.5900943897798254e-10,6.785441392032796e-07,1.206081174970083e-05,9.685519112016692e-08,0.0005055050910012655,1.2086166199490528e-05,3.863677018557183e-08,6.939098913102502e-10,3.496100699604888e-11,4.5798462652468387e-11,7.072849033767118e-09,8.513374209158845e-07,2.1456043833855897e-12
