Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),H2(190),C4H7X(141),C2H6(343),C4H5X(365),C4H5X(364),C4H7X(140),C4H7X(143),C4H7X(142),C6H8(474),C6H7X(565),C6H7X(563),C6H7X(564),C6H9X(460),SX(757),C6H9X(665),C6H9(569),C6H9X(954),C8H10(479),SX(1410),SX(1409),SX(1408)
5.028132369375035e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331178974947046,0.66999354515775222,1.0429364950642661e-09,0.0,3.2835304837954036e-16,1.3921535717456211e-31,3.6828504940194779e-31,0.0,4.3195275025416278e-28,4.35336627747252e-27,0.0,6.7425757699073054e-06,3.9996792552356198e-06,9.3192161649477501e-07,2.9872636996661725e-12,1.4862995644497674e-17,1.3913912782570556e-09,8.8443652206874346e-13,2.9366734194356283e-07,9.0248147055269646e-14,1.0723388163560081e-15,2.3614863091710815e-14,3.726440133669544e-12,1.0044286913653217e-17,1.6385027080066748e-10,1.0044286811902084e-17,3.6223117019657735e-14,5.7064333148301206e-17,9.759077452312512e-13,8.1767216532929103e-18,1.2258143604636323e-14,6.8295795756138734e-17,1.8406942339679283e-22,1.8406942339713515e-22,1.9898436153694142e-15
5.042516245910944e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331178768197706,0.66999354190385063,1.045581243009153e-09,0.0,3.2848692022584126e-16,1.3929318282502805e-31,3.6918108414744784e-31,0.0,4.3426751862050783e-28,4.3766953138771699e-27,0.0,6.7463448203046274e-06,3.9974446330796411e-06,9.3412753003200959e-07,2.9906045806656504e-12,1.4846404142328694e-17,1.3958570944548375e-09,8.8603473450155128e-13,2.9419962937639418e-07,9.042645533272983e-14,1.0744574939994127e-15,2.3661520270375223e-14,3.7381477010027853e-12,1.0070208858316567e-17,1.6462118604972185e-10,1.0070208771644301e-17,3.6288820470578035e-14,5.7333288906482269e-17,9.8072824876675631e-13,8.2171174063583224e-18,1.2356059727882645e-14,6.8695329143235392e-17,1.8504273106633779e-22,1.8504273106668226e-22,2.0055460128100818e-15
5.056900122446853e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331178561428326,0.66999353865181699,1.0482245160657832e-09,0.0,3.2862075532629507e-16,1.3937094738989696e-31,3.700764841105775e-31,0.0,4.3658779749509725e-28,4.4000798871257256e-27,0.0,6.750110911838662e-06,3.9952142576869452e-06,9.3633147344272587e-07,2.9939447038470704e-12,1.4829853381499033e-17,1.4003254053120323e-09,8.876296848634717e-13,2.9473082820567959e-07,9.0604476786569172e-14,1.0765727636924058e-15,2.3708102398325575e-14,3.7498651489596633e-12,1.0096142514883645e-17,1.6539317504214264e-10,1.0096142417460933e-17,3.6354389517406354e-14,5.7602620186928589e-17,9.8555716728087419e-13,8.2575837002650129e-18,1.2454458787050374e-14,6.9096111470714728e-17,1.8601851280906226e-22,1.8601851280940727e-22,2.0213227104034714e-15
5.071283998982762e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331178354639341,0.66999353540164919,1.0508663170335283e-09,0.0,3.2875455383172464e-16,1.3944865097975849e-31,3.7097125083345589e-31,0.0,4.3891358299316426e-28,4.4235199580663847e-27,0.0,6.7538740498662699e-06,3.992988115854928e-06,9.3853345069478756e-07,2.9972840695740375e-12,1.4813343253724375e-17,1.4047962088712043e-09,8.8922138135457444e-13,2.9526094197714047e-07,9.0782212165585007e-14,1.0786846341317927e-15,2.3754609669423745e-14,3.7615924903290843e-12,1.0122070657592362e-17,1.6616623430503975e-10,1.0122070568356408e-17,3.6419824598003246e-14,5.7872325774408362e-17,9.9039448170463727e-13,8.2981203752274705e-18,1.2553341623501875e-14,6.9498143826129598e-17,1.8699655857697208e-22,1.869965585773189e-22,2.0371738109996272e-15
5.085667875518671e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331178147831181,0.66999353215334578,1.0535066487027572e-09,0.0,3.2888831584821131e-16,1.39526293704897e-31,3.7186538585304279e-31,0.0,4.4124487124256274e-28,4.4470154876746152e-27,0.0,6.7576342397295729e-06,3.9907661944373552e-06,9.4073346574400251e-07,3.0006226782085412e-12,1.4796873576359044e-17,1.4092695031784588e-09,8.9080983640717165e-13,2.9578997422080565e-07,9.0959662455211525e-14,1.0807931171720922e-15,2.3801042343028638e-14,3.7733297377009091e-12,1.014800675184812e-17,1.6694036038019007e-10,1.0148006656920711e-17,3.6485126148297543e-14,5.8142404458836567e-17,9.9524017303031697e-13,8.3387272719733811e-18,1.2652709076692943e-14,6.9901427298160423e-17,1.8797703155788238e-22,1.8797703155823009e-22,2.0530994171056779e-15
5.1144356285904896e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331177734159007,0.66999352566232429,1.0587829152646912e-09,0.0,3.2915573094620877e-16,1.3968139700062625e-31,3.7365176690251917e-31,0.0,4.459239405729232e-28,4.4941727674620625e-27,0.0,6.7651457962581819e-06,3.9863349605402453e-06,9.4512762499692591e-07,3.0072976256524877e-12,1.4764055033148871e-17,1.4182235562392883e-09,8.939770610272119e-13,2.9684480816715849e-07,9.1313711086317197e-14,1.084999960261581e-15,2.3893684763984255e-14,3.7968340002683324e-12,1.0199880138895314e-17,1.6849179920723629e-10,1.0199880045857768e-17,3.6615330392098309e-14,5.8683676303671621e-17,1.0049566106610919e-12,8.4201510962787403e-18,1.2852901181620612e-14,7.0711751957857018e-17,1.89944981474944e-22,1.8994498147529425e-22,2.0851745541702709e-15
5.1432033816623084e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733117732041519,0.66999351917873817,1.0640533379032244e-09,0.0,3.2942300161020315e-16,1.398362581533055e-31,3.7543563944203689e-31,0.0,4.5062497477681562e-28,4.5415514169868606e-27,0.0,6.7726456238680107e-06,3.9819204519403418e-06,9.495139826079836e-07,3.0139695490922372e-12,1.4731396563975702e-17,1.4271875489338423e-09,8.9713144251760404e-13,2.9789535797519182e-07,9.1666629655840551e-14,1.0891933758604225e-15,2.3986031486672784e-14,3.8203780349052556e-12,1.0251764659268181e-17,1.7004746414784507e-10,1.0251764564994582e-17,3.6745005697986506e-14,5.9226426142324054e-17,1.0147063293259744e-12,8.5018539091811914e-18,1.3055041779579841e-14,7.1527094199153235e-17,1.9192238248996308e-22,1.9192238249031575e-22,2.1175489348512517e-15
5.171971134734127e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331176906603044,0.66999351270257235,1.0693179386333515e-09,0.0,3.2969012882974946e-16,1.3999087803435115e-31,3.7721701556860237e-31,0.0,4.5534794335185749e-28,4.5891511288332672e-27,0.0,6.7801337647698578e-06,3.9775225654639725e-06,9.5389256979302923e-07,3.0206384514595782e-12,1.4698897006576251e-17,1.4361614657574927e-09,9.0027306313396377e-13,2.9894165133066372e-07,9.2018425032833787e-14,1.0933734455509488e-15,2.4078084308109374e-14,3.8439619375870927e-12,1.0303656497588306e-17,1.7160732805644125e-10,1.030365640737148e-17,3.6874155484891488e-14,5.9770644476138775e-17,1.0244891791405379e-12,8.5838344547492635e-18,1.3259137518200696e-14,7.2347462799129678e-17,1.9390918424372119e-22,1.9390918424407658e-22,2.1502233670107878e-15
5.200738887805946e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331176492725878,0.6699935062338126,1.0745767393343876e-09,0.0,3.2995711357152157e-16,1.4014525751040758e-31,3.7899590729745644e-31,0.0,4.6009281599514386e-28,4.6369715975976051e-27,0.0,6.7876102609433681e-06,3.9731411988097617e-06,9.5826341757905879e-07,3.0273043356972987e-12,1.4666555186074147e-17,1.4451452912613582e-09,9.0340200577431936e-13,2.9998371567707514e-07,9.236910410538187e-14,1.0975402512325489e-15,2.416984503123548e-14,3.8675858019806978e-12,1.0355561628043879e-17,1.7317136401492608e-10,1.0355561534761288e-17,3.7002783141836097e-14,6.0316321886144271e-17,1.0343050111748025e-12,8.6660914850499033e-18,1.3465195015188815e-14,7.3172866561082974e-17,1.9590545565850178e-22,1.9590545565885942e-22,2.1831986531658494e-15
5.229506640877765e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733117607878694,0.66999349977244427,1.079829761751326e-09,0.0,3.3022395680887467e-16,1.4029939744337955e-31,3.8077232656225129e-31,0.0,4.6485956260258002e-28,4.6850125198809289e-27,0.0,6.7950751541385973e-06,3.9687762505393076e-06,9.6262655680580286e-07,3.0339672047622317e-12,1.463436996462897e-17,1.4541390100520012e-09,9.0651835114835784e-13,3.0102157821824581e-07,9.271867361902819e-14,1.1016938730042772e-15,2.4261315420588467e-14,3.8912497196099989e-12,1.0407475448985391e-17,1.7473954533018863e-10,1.0407475357313901e-17,3.7130892028240058e-14,6.0863449032147147e-17,1.0441536774449654e-12,8.7486237600791974e-18,1.3673220858515682e-14,7.4003314315293659e-17,1.9791113726687688e-22,1.9791113726723707e-22,2.2164755905329936e-15
5.2870421470214015e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331175250736539,0.66999348687182325,1.0903185580473072e-09,0.0,3.3075722258157047e-16,1.4060696210420553e-31,3.8431779501837136e-31,0.0,4.7445855829869947e-28,4.7817545215362195e-27,0.0,6.8099702974568584e-06,3.960095207655936e-06,9.7132983201202864e-07,3.0472839092691086e-12,1.4570464755426136e-17,1.4721560661952613e-09,9.1271357324748812e-13,3.0308480551823688e-07,9.3414510880039416e-14,1.1099618846476153e-15,2.4443392240310691e-14,3.938698070124433e-12,1.051133827407673e-17,1.7788823836931226e-10,1.0511338182133872e-17,3.7385566781092615e-14,6.1962015560154679e-17,1.063948925439892e-12,8.9145091235450056e-18,1.4095203788527154e-14,7.5679377252821078e-17,2.0195082893043983e-22,2.0195082893080491e-22,2.283937581535122e-15
5.3445776531650384e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331174422477061,0.66999347400059239,1.100784498835273e-09,0.0,3.3128993370900055e-16,1.4091357881860629e-31,3.8785351476270051e-31,0.0,4.8414469358931687e-28,4.8793747467317277e-27,0.0,6.8248195241978012e-06,3.9514786422196073e-06,9.8000263843781881e-07,3.0605885888996255e-12,1.4507172398106342e-17,1.4902125121371448e-09,9.1885936664017389e-13,3.0513154616906902e-07,9.410598994452357e-14,1.1181781117588463e-15,2.4624328669203189e-14,3.9863076796840395e-12,1.061524777860428e-17,1.8105319803901701e-10,1.0615247688017561e-17,3.763820603920282e-14,6.3066270882436906e-17,1.0838737578699267e-12,9.0814807811123139e-18,1.4525138424451296e-14,7.7375722771769687e-17,2.0602826959090417e-22,2.0602826959127428e-22,2.3526156134380084e-15
5.402113159308675e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331173594033192,0.66999346115863445,1.1112277533498023e-09,0.0,3.3182209761662791e-16,1.4121925431471686e-31,3.9137957833019308e-31,0.0,4.9391773475656891e-28,4.9778708399711156e-27,0.0,6.8396231602673548e-06,3.942925772867182e-06,9.8864521620506484e-07,3.0738812677730956e-12,1.4444484075771614e-17,1.5083082266954309e-09,9.2495635797601296e-13,3.0716200944074553e-07,9.479316306476857e-14,1.1263431752286887e-15,2.4804138380147418e-14,4.0340792060863954e-12,1.0719209498331536e-17,1.8423421865597587e-10,1.0719209405211136e-17,3.7888835645241234e-14,6.4176143029704832e-17,1.1039270241038981e-12,9.2495290912998381e-18,1.4963076418670317e-14,7.9092422422943366e-17,2.1014350610948947e-22,2.1014350610986433e-22,2.4225158776968923e-15
5.459648665452312e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733117276542894,0.66999344834583263,1.1216484887806244e-09,0.0,3.3235372161035111e-16,1.4152399524807185e-31,3.9489607699603568e-31,0.0,5.0377745115216827e-28,5.0772404766955886e-27,0.0,6.8543815280546445e-06,3.934435831189289e-06,9.9725780257774952e-07,3.0871619702011548e-12,1.4382391153919681e-17,1.5264430895464228e-09,9.3100516230041372e-13,3.0917640101332593e-07,9.5476081562732569e-14,1.1344576848311385e-15,2.4982834801941427e-14,4.0820132752524567e-12,1.082322251086486e-17,1.8743109791693369e-10,1.0823222420026057e-17,3.8137480998457702e-14,6.529156121608735e-17,1.1241075878857056e-12,9.4186445330913691e-18,1.5409068965538707e-14,8.0829548129026698e-17,2.1429650998696166e-22,2.1429650998734153e-22,2.4936444851792769e-15
5.517184171595949e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331171936687831,0.66999343556206981,1.1320468703062288e-09,0.0,3.3288481285942635e-16,1.4182780820263673e-31,3.9840310080108052e-31,0.0,5.1372361514345922e-28,5.1774813627417749e-27,0.0,6.8690949464820067e-06,3.926008061459759e-06,1.0058406320064558e-06,3.100430720678766e-12,1.4320885143041805e-17,1.5446169812157084e-09,9.3700638519650313e-13,3.1117492305421833e-07,9.6154795957825698e-14,1.1425222408787935e-15,2.5160431154156966e-14,4.1301104825107373e-12,1.092729316307629e-17,1.9064363682865297e-10,1.0927293071112929e-17,3.8384167064226585e-14,6.6412455814508159e-17,1.14441432709061e-12,9.5888177038932028e-18,1.5863166807088643e-14,8.258717217064566e-17,2.1848734417870836e-22,2.1848734417909308e-22,2.5660074675084323e-15
5.574719677739586e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331171107832752,0.66999342280722884,1.1424230611271265e-09,0.0,3.3341537841869114e-16,1.4213069969182342e-31,4.0190073857111627e-31,0.0,5.237560020699324e-28,5.2785912339012011e-27,0.0,6.8837637310541228e-06,3.9176417203718171e-06,1.014393936172238e-06,3.1136875438762769e-12,1.4259957727839966e-17,1.5628297830690439e-09,9.4296062112383004e-13,3.1315777429336267e-07,9.6829355878003499e-14,1.1505374330296931e-15,2.5336940422457767e-14,4.1783713936800805e-12,1.1031421552325165e-17,1.9387163963976593e-10,1.103142146172889e-17,3.8628918383359712e-14,6.7538758332835844e-17,1.1648461334865599e-12,9.7600393175339354e-18,1.6325420238641773e-14,8.4365367171975451e-17,2.2271599857609289e-22,2.2271599857648254e-22,2.6396107783810809e-15
5.6322551838832226e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331170278886113,0.6699934100811924,1.1527772224981872e-09,0.0,3.3394542521538168e-16,1.4243267615948512e-31,4.0538907793563896e-31,0.0,5.3387439020070983e-28,5.3805678554899047e-27,0.0,6.8983881939062631e-06,3.9093360767808703e-06,1.0229179440299478e-06,3.1269324646315096e-12,1.419960073684554e-17,1.5810813773033621e-09,9.4886845516114001e-13,3.1512515009627427e-07,9.749981016437011e-14,1.1585038416409582e-15,2.5512375387118654e-14,4.2267965457533599e-12,1.1135612468558026e-17,1.9711491377458443e-10,1.1135612376703911e-17,3.8871759081116511e-14,6.8670401390732617e-17,1.1854019125004403e-12,9.9323002023053658e-18,1.6795879114329149e-14,8.6164206083018162e-17,2.2698252296203454e-22,2.2698252296242898e-22,2.7144602948614964e-15
5.6897906900268595e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331169449869741,0.66999339738384367,1.1631095137604927e-09,0.0,3.3447496006526117e-16,1.4273374398089768e-31,4.0886820534942286e-31,0.0,5.4407856068747265e-28,5.4834090218746381e-27,0.0,6.912968643851792e-06,3.901090411453691e-06,1.0314128818506407e-06,3.1401655079422354e-12,1.413980616175876e-17,1.5993716469379101e-09,9.5473046190892389e-13,3.1707724253530378e-07,9.8166206814053564e-14,1.1664220369949815e-15,2.5686748607092501e-14,4.2753864476823381e-12,1.1239865998824836e-17,2.0037326976846464e-10,1.1239865908531012e-17,3.9112712876003852e-14,6.9807318697001806e-17,1.2060805829892793e-12,1.0105591299045071e-17,1.7274592852518091e-14,8.7983762163256495e-17,2.3128691264419872e-22,2.3128691264459811e-22,2.790561818648289e-15
5.747326196170496e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331168620805008,0.66999338471506531,1.1734200923723162e-09,0.0,3.3500398966150096e-16,1.4303390946372177e-31,4.1233820611456436e-31,0.0,5.5436829751674486e-28,5.5871125559929557e-27,0.0,6.9275053864287952e-06,3.8929040168238156e-06,1.03987897326304e-06,3.1533866989587527e-12,1.4080566130987864e-17,1.6177004758055123e-09,9.6054720700954465e-13,3.1901424045917621e-07,9.8828593071845628e-14,1.1742925804838912e-15,2.5860072444980242e-14,4.3241415813187914e-12,1.1344186951818253e-17,2.0364652120456879e-10,1.1344186860218176e-17,3.9351803088373362e-14,7.0949445027425859e-17,1.2268810770163522e-12,1.0279903659259947e-17,1.7761610441146753e-14,8.9824108967468945e-17,2.3562922296008383e-22,2.3562922296048797e-22,2.8679210773124657e-15
5.804861702314133e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331167791712724,0.66999337207474086,1.1837091139396749e-09,0.0,3.3553252059130567e-16,1.4333317884894843e-31,4.1579916440125296e-31,0.0,5.6474338746444396e-28,5.6916763088955597e-27,0.0,6.9419987239458693e-06,3.8847761967529717e-06,1.0483164392942491e-06,3.1665960629766705e-12,1.4021872930222021e-17,1.6360677485439587e-09,9.6631924597872591e-13,3.2093632956072362e-07,9.9487015368835704e-14,1.1821160237802906e-15,2.6032359049935777e-14,4.37306240234456e-12,1.1448575029917353e-17,2.0693448465220449e-10,1.1448574940033807e-17,3.9589052648787568e-14,7.2096716203170027e-17,1.2478023396320121e-12,1.0455228443289439e-17,1.8256980442969415e-14,9.1685320332585011e-17,2.4000944965819997e-22,2.4000944965860909e-22,2.9465437255097064e-15
5.86239720845777e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331166962613235,0.66999335946275285,1.1939767322460613e-09,0.0,3.3606055932334887e-16,1.436315583118279e-31,4.1925116326680947e-31,0.0,5.7520362005347323e-28,5.7970981593182632e-27,0.0,6.9564489555271288e-06,3.8767062662984166e-06,1.0567254984097299e-06,3.1797936254298954e-12,1.3963718973936468e-17,1.6544733505875102e-09,9.7204712584337954e-13,3.228436924428896e-07,1.0014151942042761e-13,1.1898929101073655e-15,2.6203620384406791e-14,4.4221493410017638e-12,1.1553035170678187e-17,2.1023697960678721e-10,1.1553035079085694e-17,3.9824484106171787e-14,7.324906906975523e-17,1.2688433286590607e-12,1.0631556918506733e-17,1.8760751000715438e-14,9.3567470363259202e-17,2.4442765456344218e-22,2.4442765456385605e-22,3.0264353461691053e-15
5.919932714601407e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331166133526386,0.66999334687898504,1.2042230992817936e-09,0.0,3.3658811222640535e-16,1.4392905396278383e-31,4.2269428467469334e-31,0.0,5.8574878751149328e-28,5.9033760132562844e-27,0.0,6.9708563771564793e-06,3.8686935514859224e-06,1.0651063665525211e-06,3.1929794118838709e-12,1.3906096829720907e-17,1.6729171681585223e-09,9.7773138375766558e-13,3.2473650868310393e-07,1.0079215015251395e-13,1.1976237732461291e-15,2.6373868203619395e-14,4.4714028028263014e-12,1.1657566243831413e-17,2.1355382843126596e-10,1.1657566154510965e-17,4.0058119635767982e-14,7.4406441476541917e-17,1.2900030144825523e-12,1.080888045755721e-17,1.9272969842163664e-14,9.547063341800563e-17,2.4888382802844684e-22,2.4888382802886564e-22,3.1076014516581919e-15
5.977468220745044e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331165304471589,0.66999333432332042,1.2144483652725276e-09,0.0,3.3711518555295419e-16,1.4422567184831181e-31,4.261286095132986e-31,0.0,5.963786847291856e-28,6.0105078035434807e-27,0.0,6.9852212817211563e-06,3.860737389088294e-06,1.0734592571816992e-06,3.2061534480289914e-12,1.3848999183706974e-17,1.6913990882591867e-09,9.8337254899005966e-13,3.2661495489606727e-07,1.0143895181904394e-13,1.2053091390646328e-15,2.6543114087712435e-14,4.5208231693961288e-12,1.17621739678183e-17,2.168848562988795e-10,1.1762173876041107e-17,4.0289981046890941e-14,7.5568772256680698e-17,1.3112803798439491e-12,1.0987190536633257e-17,1.9793684285133335e-14,9.7394884095907494e-17,2.5337804591915361e-22,2.5337804591957717e-22,3.1900474849235317e-15
6.0350037268886805e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331164475467773,0.66999332179564308,1.2246526787074664e-09,0.0,3.376417854633076e-16,1.4452141795186212e-31,4.295542176149617e-31,0.0,6.0709310921828678e-28,6.1184914894298776e-27,0.0,6.9995439590544824e-06,3.8528371264092634e-06,1.0817843813101254e-06,3.2193157596742057e-12,1.3792418874505871e-17,1.709918998663384e-09,9.8897114098836203e-13,3.2847920479496357e-07,1.020819678967125e-13,1.2129495241107422e-15,2.6711369412565349e-14,4.5704107991265334e-12,1.1866855721204687e-17,2.202298911372793e-10,1.186685563273744e-17,4.0520089790489913e-14,7.6736001207537844e-17,1.3326744196395351e-12,1.1166478733784866e-17,2.0322941242393233e-14,9.934029722468488e-17,2.5791028481995338e-22,2.5791028482038182e-22,3.2737788206078851e-15
6.0925392330323174e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331163646533407,0.66999330929583634,1.2348361863666758e-09,0.0,3.3816791800126846e-16,1.4481629819470762e-31,4.329711877738433e-31,0.0,6.17891861071645e-28,6.2273250561787842e-27,0.0,7.0138246959778927e-06,3.8449921210726129e-06,1.0900819475414819e-06,3.2324663727407971e-12,1.37363488456136e-17,1.7284767879086541e-09,9.9452767211430498e-13,3.3032942925115566e-07,1.027212412446857e-13,1.2205454376986012e-15,2.6878645393547322e-14,4.6201660279359578e-12,1.1971618887477973e-17,2.2358876357403077e-10,1.1971618795072531e-17,4.0748466966522821e-14,7.7908069071606667e-17,1.354184140722964e-12,1.1346736727264844e-17,2.0860787226490747e-14,1.0130694784804429e-16,2.624806450386392e-22,2.6248064503907235e-22,3.358800766145097e-15
6.150074739175954e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331162817686544,0.66999329682378461,1.2449990333482631e-09,0.0,3.3869358912907541e-16,1.4511031843679739e-31,4.3637959776393022e-31,0.0,6.2877474292319806e-28,6.3370065146638114e-27,0.0,7.0280637763423101e-06,3.8372017408163867e-06,1.0983521621066248e-06,3.2456053132563642e-12,1.3680782197888297e-17,1.7470723452882704e-09,1.0000426446449118e-12,3.3216579635241524e-07,1.033568139387473e-13,1.2280973797035051e-15,2.704495303968961e-14,4.67008916994291e-12,1.2076458098776655e-17,2.2696130688344242e-10,1.2076458011747152e-17,4.0975133331149859e-14,7.9084917517885311e-17,1.3758085617118418e-12,1.1527956293907826e-17,2.140726835450275e-14,1.0329491121401987e-16,2.6708907378884471e-22,2.6708907378928279e-22,3.4451185628334173e-15
6.207610245319592e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331161988944813,0.66999328437937145,1.255141363094501e-09,0.0,3.3921880468760293e-16,1.4540348447759511e-31,4.3977952435580435e-31,0.0,6.3974155991015105e-28,6.4475339009870246e-27,0.0,7.0422614810687484e-06,3.8294653632920004e-06,1.1065952288992512e-06,3.2587326073489497e-12,1.3625712116277071e-17,1.7657055608434289e-09,1.0055165549812434e-12,3.3398847145972888e-07,1.0398872751439056e-13,1.2356058437493982e-15,2.7210303220393327e-14,4.7201805180763756e-12,1.218138421804688e-17,2.3034735693461895e-10,1.218138412414326e-17,4.1200109303750705e-14,8.0266489123684877e-17,1.3975467127982359e-12,1.1710129307542194e-17,2.1962430352709978e-14,1.0530426276271534e-16,2.7173571755975261e-22,2.7173571756019516e-22,3.532737386887104e-15
6.265145751463229e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331161160325435,0.66999327196248171,1.2652633174180994e-09,0.0,3.3974357045288625e-16,1.4569580205690498e-31,4.4317104333432311e-31,0.0,6.5079211963373793e-28,6.5589052760843138e-27,0.0,7.0564180881883211e-06,3.8217823758681915e-06,1.1148113495109162e-06,3.271848281241366e-12,1.357113195890898e-17,1.7843763253555395e-09,1.0109498885478444e-12,3.357976172627157e-07,1.0461702268158547e-13,1.2430713134291664e-15,2.7374706586746978e-14,4.7704403447997318e-12,1.2286386563319437e-17,2.3374675214074238e-10,1.2286386478996796e-17,4.1423414973770475e-14,8.1452727356862297e-17,1.4193976355630242e-12,1.1893247737434223e-17,2.2526318561196131e-14,1.0733507811604782e-16,2.7642046265443433e-22,2.7642046265488182e-22,3.6216623504670776e-15
6.322681257606867e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331160331845195,0.6699932595729996,1.2753650365270757e-09,0.0,3.4026789206536233e-16,1.45987276855682e-31,4.4655422951438105e-31,0.0,6.6192623212334604e-28,6.6711187253627619e-27,0.0,7.0705338728814813e-06,3.8141521754395615e-06,1.1230007232653956e-06,3.2849523612456862e-12,1.3517035132071536e-17,1.8030845303386238e-09,1.0163431269735539e-12,3.3759339383369172e-07,1.0524173973613718e-13,1.2504942677139329e-15,2.7538173684568331e-14,4.8208689026477639e-12,1.2391483270221058e-17,2.3715933340954072e-10,1.2391483172897928e-17,4.1645070107398391e-14,8.264357655847413e-17,1.4413603827939949e-12,1.2077303646763629e-17,2.3098977938373389e-14,1.0938743306585691e-16,2.8114354756822965e-22,2.811435475686818e-22,3.711898502690951e-15
6.380216763750504e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331159503520491,0.66999324721081055,1.2854466590503296e-09,0.0,3.4079177513076271e-16,1.4627791449683029e-31,4.4992915675849474e-31,0.0,6.7314370979767267e-28,6.7841723583107094e-27,0.0,7.084609107516707e-06,3.806574168239748e-06,1.1311635472524235e-06,3.2980448737578566e-12,1.3463415254194704e-17,1.821830068031818e-09,1.021696738689125e-12,3.3937595868043275e-07,1.0586291803043758e-13,1.2578751739530811e-15,2.7700714808547468e-14,4.8714664249397515e-12,1.2496652710708342e-17,2.4058494409496025e-10,1.249665263197644e-17,4.1865094154085445e-14,8.3838981925848589e-17,1.463434018307602e-12,1.226228919112976e-17,2.3680453065435747e-14,1.1146140356477261e-16,2.8590472891166192e-22,2.8590472891211904e-22,3.8034508306235793e-15
6.437752269894142e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331158675367345,0.6699932348757992,1.2955083220610785e-09,0.0,3.4131522508436755e-16,1.4656772054598666e-31,4.5329589799090101e-31,0.0,6.844443674318932e-28,6.8980643081646438e-27,0.0,7.098644061688458e-06,3.7990477696588988e-06,1.1393000163608008e-06,3.3111258452525317e-12,1.3410265921892996e-17,1.8406128313919722e-09,1.0270111923677985e-12,3.4114546679765497e-07,1.0648059673935269e-13,1.2652144979649863e-15,2.7862340212914144e-14,4.9222331261955618e-12,1.2601928818890856e-17,2.440234299499191e-10,1.2601928713698977e-17,4.2083506252904025e-14,8.5038889496043532e-17,1.4856176167742831e-12,1.2448196617087634e-17,2.4270788150741752e-14,1.1355706571388774e-16,2.9070444058489673e-22,2.9070444058535832e-22,3.8963242602476647e-15
