Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),C2H4X(215),C2H4X(70)
3.332718759356738e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44040606259798176,0.08111797615053548,0.008315969933926673,5.8539083677077066e-06,0.00034055950486169443,0.05828905761985493,0.026895307476384377,4.3631075239479024e-05,2.1369725678916705e-10,0.0019445116447293507,5.173438436332702e-11,0.0005359898715699248,2.8098684362140614e-09,5.254968332357436e-06,2.6216186572478346e-09,1.4394425630987858e-10,1.1508917670183636e-05,1.964043833466401e-05,0.005795688020649947,0.0016732611436697925,0.0005571963842311367,5.953000835216126e-08,4.022945697474984e-09,2.6772601516325017e-09,1.8703319796457596e-10,1.1879117277669785e-05,0.0026329287900465253,6.730545044409784e-05,0.0011605629795110736,3.108142517339247e-05,5.9930325581999216e-09,5.900743347207445e-11,8.287016204735862e-08,6.119420144218515e-06,1.5197190995568888e-08,1.948613234372656e-09,1.3087194345313972e-10,2.2238483681424776e-06,5.511910177421946e-12
3.3406316523577044e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44039811538224916,0.08105904256325154,0.0082960164998159,5.866424951442171e-06,0.00034108663372546397,0.0584141997444875,0.026942606538006595,4.356822418898718e-05,2.1500964672918732e-10,0.0019431210244638575,5.1684262630621504e-11,0.0005362308286237414,2.809189810292197e-09,5.240837981007169e-06,2.6274092927299236e-09,1.4413575681142397e-10,1.14833103991837e-05,1.9682401788828095e-05,0.005791375273538425,0.001665254262300288,0.0005577473319525905,5.930479539976456e-08,4.010422882113086e-09,2.675011067894431e-09,1.8861109862619639e-10,1.196801412184986e-05,0.0026499642652363102,6.741987094862367e-05,0.0011630353745624173,3.1147834253733225e-05,5.988638564432871e-09,5.882606655030099e-11,8.301440292329922e-08,6.107333677731191e-06,1.522038444674576e-08,1.953891206592843e-09,1.310083418511036e-10,2.2286150060318367e-06,5.523587163215661e-12
3.348544545358671e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403900453797665,0.0810001594880257,0.008276111436877587,5.878874304690413e-06,0.0003416117743486385,0.0585392392952959,0.02698976930684164,4.3505482445378255e-05,2.163257771968492e-10,0.0019417318615022848,5.1634244262601586e-11,0.0005364713957024636,2.8085137665132347e-09,5.226729758404936e-06,2.6331888557255847e-09,1.443262238995938e-10,1.1457752281127754e-05,1.9724301621207648e-05,0.005787064672818047,0.001657289322837865,0.0005582970957833586,5.9080397372314524e-08,3.997940240201096e-09,2.6727658934841267e-09,1.9019936854394539e-10,1.2057415589807273e-05,0.002667081943054069,6.753393288950053e-05,0.0011655053110601354,3.121414264970003e-05,5.984247548137237e-09,5.864492184122108e-11,8.315819542111452e-08,6.095265392766853e-06,1.5243484263174598e-08,1.9591619103959744e-09,1.3114384723249062e-10,2.233373568891256e-06,5.535244326452919e-12
3.3564574383596374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403818526915548,0.08094132684828095,0.008256254637796988,5.891256562929633e-06,0.00034213493052262007,0.058664176418970565,0.027036795978378048,4.344284994272601e-05,2.1764563931657132e-10,0.0019403441561651963,5.1584329218838686e-11,0.0005367115741942283,2.80784030529128e-09,5.2126438592081455e-06,2.6389573442160456e-09,1.445156598086047e-10,1.1432243339090053e-05,1.9766137933348293e-05,0.0057827562173538355,0.001649366339627271,0.0005588456791018745,5.88568212051735e-08,3.985497648792468e-09,2.6705246289299684e-09,1.917980289106453e-10,1.2147321919198117e-05,0.0026842817039367597,6.764763675528146e-05,0.0011679727902158441,3.1280350521992256e-05,5.97985951500734e-09,5.846401213064457e-11,8.330154006373539e-08,6.0832153095085366e-06,1.526649060451532e-08,1.9644253236151398e-09,1.3127846250563027e-10,2.238124064990092e-06,5.546881688047607e-12
3.3635790420605072e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44037437446821204,0.0808884205315304,0.008238424695668139,5.902343344111129e-06,0.0003426040775329496,0.058776532376226404,0.027079003785465423,4.338657403369175e-05,2.1883669842380662e-10,0.001939096467834163,5.1539493983267354e-11,0.0005369274037341155,2.807236398464058e-09,5.199985794381681e-06,2.644139513981579e-09,1.4468527233798737e-10,1.1409327354487068e-05,1.9803736388394446e-05,0.005778880440801783,0.0016422715345461975,0.0005593383975376902,5.865631089124443e-08,3.974333458231519e-09,2.6685108339672406e-09,1.9324572417375197e-10,1.2228669445104979e-05,0.0026998315666045586,6.774966449581413e-05,0.0011701914214561281,3.1339851792125514e-05,5.975912840423904e-09,5.830140467949929e-11,8.343016777376131e-08,6.072385813338792e-06,1.5287116523958432e-08,1.969156144250701e-09,1.313988576248424e-10,2.2423926212924916e-06,5.5573384005072165e-12
3.370700645761377e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44036679704917725,0.08083555494960121,0.008220633682494176,5.91337599511512e-06,0.00034307162304057646,0.05888880559300077,0.02712110166645261,4.333038649965674e-05,2.2003076643485252e-10,0.0019378499605034504,5.149474236438253e-11,0.0005371429206325358,2.8066345837176255e-09,5.187346103011628e-06,2.649312711648712e-09,1.4485405311343963e-10,1.1386451234305803e-05,1.98412835483122e-05,0.005775006400461491,0.0016352107233742438,0.0005598301649437946,5.845647644643256e-08,3.963201519754403e-09,2.6665002061776184e-09,1.9470186719884252e-10,1.2310426210407286e-05,0.002715447720675701,6.785140297944547e-05,0.0011724080641859198,3.139927188537726e-05,5.971968590750373e-09,5.813900670975681e-11,8.355843356878896e-08,6.061571090576611e-06,1.530766697833611e-08,1.9738810267403224e-09,1.3151853626577004e-10,2.24665465640768e-06,5.567779106214301e-12
3.3761163177291196e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403609684091479,0.08079538019077087,0.008207130395659385,5.9217296816372584e-06,0.00034342610093393973,0.05897412920550292,0.02715304179892655,4.328771742884987e-05,2.2094081363456345e-10,0.0019369028361083005,5.146076663655351e-11,0.0005373066032597537,2.806178329934382e-09,5.177746545356037e-06,2.653240699149848e-09,1.44981847884561e-10,1.1369081625710469e-05,1.9869802251299486e-05,0.005772061521974969,0.0016298640354871288,0.0005602034977251283,5.8304966222012346e-08,3.954757695210404e-09,2.6649733305174543e-09,1.9581486468605004e-10,1.2372872704081299e-05,0.00272736744474288,6.792857731732291e-05,0.001174092394748926,3.144440403370988e-05,5.968970784871512e-09,5.801565572622843e-11,8.36557321667394e-08,6.0533568585406115e-06,1.532324427059698e-08,1.977470111716449e-09,1.3160906843366815e-10,2.249891388677067e-06,5.575708106954165e-12
3.381531989696862e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403550825052745,0.08075522893177464,0.00819364954199116,5.9300521741634135e-06,0.00034377965556980504,0.059059405078209795,0.027184918519270206,4.324509940673063e-05,2.2185259420164407e-10,0.0019359563947393705,5.1426839219347394e-11,0.0005374701060947597,2.80572328584737e-09,5.168157748941189e-06,2.6571634980665342e-09,1.4510916338099574e-10,1.1351735083762154e-05,1.989829136593432e-05,0.005769117647004043,0.0016245370033638826,0.000560576283023635,5.8153851459396314e-08,3.946332431042373e-09,2.6634482861543045e-09,1.9693276202450204e-10,1.2435555967339016e-05,0.002739325403553643,6.800558477615012e-05,0.0011757755763421541,3.14894893571236e-05,5.9659743853006105e-09,5.789243479915269e-11,8.375282190441545e-08,6.045151183771649e-06,1.5338778044536904e-08,1.981055747663288e-09,1.3169918845944423e-10,2.2531243560877843e-06,5.5836278670082475e-12
3.3869476616646046e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403491393848534,0.08071510114803357,0.008180191087325981,5.9383435211561075e-06,0.00034413228820370746,0.05914463325796766,0.027216731897428383,4.3202532406804e-05,2.227661052452011e-10,0.0019350106363954088,5.139296009135571e-11,0.0005376334295687589,2.8052694513260148e-09,5.158579771201969e-06,2.661081108588193e-09,1.4523600035753887e-10,1.1334411613602206e-05,1.9926750924753973e-05,0.0057661747753696025,0.0016192296237872883,0.0005609485219136542,5.8003134067441196e-08,3.937925688083059e-09,2.6619250728755295e-09,1.9805556532232047e-10,1.2498476036704851e-05,0.0027513215514829385,6.80824255324283e-05,0.0011774576093984265,3.1534527907109804e-05,5.962979393727768e-09,5.776934769093607e-11,8.384970297582624e-08,6.036954072099315e-06,1.53542683537998e-08,1.9846379283012903e-09,1.3178889729571525e-10,2.256353561391123e-06,5.591538393321301e-12
3.392363333632347e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44034313909745953,0.08067499681496752,0.008166754997537926,5.946603771830507e-06,0.0003444840000971303,0.059229813791588766,0.02724848200445504,4.316001640175316e-05,2.236813438675364e-10,0.0019340655610591703,5.13591292298759e-11,0.0005377965741108195,2.8048168261992428e-09,5.1490126688104385e-06,2.6649935310329295e-09,1.45362359574872e-10,1.1317111220025262e-05,1.9955180960290438e-05,0.005763232906920735,0.001613941892346551,0.0005613202154681821,5.78528159063154e-08,3.929537427205874e-09,2.660403690410123e-09,1.9918328057869037e-10,1.2561632942536567e-05,0.00276335584179016,6.81590997657015e-05,0.0011791384943574304,3.1579519735151506e-05,5.959985811821697e-09,5.7646398110740405e-11,8.394637557901629e-08,6.028765529253786e-06,1.536971525239996e-08,1.988216647481156e-09,1.3187819589805424e-10,2.259579007353838e-06,5.599439692875098e-12
3.3977790056000897e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44033708169492347,0.08063491590799637,0.00815334123853854,5.954832976142882e-06,0.00034483479251740167,0.0593149467258497,0.02728016891250168,4.311755136344665e-05,2.245983071642505e-10,0.0019331211686975391,5.132534661092261e-11,0.000537959540147888,2.8043654102558043e-09,5.139456497682057e-06,2.668900765846454e-09,1.4548824179950449e-10,1.1299833907481997e-05,1.998358150506976e-05,0.005760292041534444,0.0016086738034493092,0.0005616913647588184,5.770289878787086e-08,3.921167609325199e-09,2.65888413842938e-09,2.0031591368546917e-10,1.262502670907172e-05,0.0027754282266299665,6.823560765851179e-05,0.0011808182316656644,3.162446489272233e-05,5.956993641229774e-09,5.752358971512046e-11,8.404283991602614e-08,6.020585560866364e-06,1.5385118794716665e-08,1.991791899180476e-09,1.319670852249331e-10,2.262800696758044e-06,5.607331772688016e-12
3.403194677567832e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44033096723131004,0.08059485840254076,0.008139949776276712,5.963031184779079e-06,0.0003451846667375914,0.059400032107490223,0.027311792694805603,4.30751372629455e-05,2.2551699222434566e-10,0.001932177459261658,5.129161220923917e-11,0.000538122328104801,2.8039152032446003e-09,5.129911312981864e-06,2.672802813601078e-09,1.4561364780371378e-10,1.1282579680081827e-05,2.0011952591611317e-05,0.00575735217911536,0.0016034253503337571,0.0005620619708558082,5.755338447596443e-08,3.912816195396745e-09,2.657366416547511e-09,2.0145347042757205e-10,1.2688657354465425e-05,0.0027875386570632233,6.831194939637706e-05,0.0011824968217763925,3.1669363431285335e-05,5.954002883578066e-09,5.740092610816235e-11,8.413909619285361e-08,6.012414172470004e-06,1.5400479035489168e-08,1.995363677503588e-09,1.3205556623765733e-10,2.266018632401099e-06,5.615214639814752e-12
3.4086103495355747e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403247957628937,0.08055482427402315,0.008126580576738568,5.971198449143023e-06,0.00034553362403640873,0.05948506998321169,0.0273433534256782,4.3032774070510276e-05,2.2643739613032866e-10,0.0019312344326870559,5.125792599830886e-11,0.0005382849384042998,2.8034662048750006e-09,5.120377169130642e-06,2.676699674994651e-09,1.4573857836548546e-10,1.1265348541595662e-05,2.0040294252427215e-05,0.005754413319595448,0.0015981965250807693,0.0005624320348280431,5.740427468677745e-08,3.904483146417913e-09,2.6558505243222254e-09,2.025959564831964e-10,1.2752524890827025e-05,0.002799687083067958,6.83881251677548e-05,0.0011841742651495944,3.1714215402292115e-05,5.95101354047134e-09,5.727841084165655e-11,8.423514461941473e-08,6.004251369499839e-06,1.5415796029811584e-08,1.9989319766805684e-09,1.321436399002997e-10,2.2692328170954976e-06,5.623088301346013e-12
3.4194416934710598e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44031228204766765,0.08047482604950632,0.008099908829963316,5.987440354191717e-06,0.0003462287930123486,0.059655003403503,0.027406286035673966,4.2948200286920285e-05,2.2828334877812005e-10,0.0019293504277865035,5.119069803640933e-11,0.0005386096277116228,2.8025718327023398e-09,5.1013422179733975e-06,2.6844778421112657e-09,1.459870163018317e-10,1.1230955544772577e-05,2.0096889426890098e-05,0.005748538609115933,0.0015877977207728175,0.0005631705406669955,5.710727530487502e-08,3.887871987509335e-09,2.652824226793357e-09,2.0489573871621011e-10,1.2880970654884352e-05,0.002824097716356368,6.85399795793724e-05,0.001187525713556643,3.180377984737938e-05,5.945039104205561e-09,5.703383927672251e-11,8.44266187807585e-08,5.987951541092678e-06,1.544630050122711e-08,2.0060581151397017e-09,1.3231856904507168e-10,2.2756499449632685e-06,5.638808036163258e-12
3.430273037406545e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44029954104277913,0.08039492103789647,0.008073325726842133,6.003559116448175e-06,0.0003469203097838191,0.05982474735951612,0.027468967358008755,4.286382975902278e-05,2.3013614164164375e-10,0.001927469153172728,5.112366248832273e-11,0.0005389336114103857,2.801682290634277e-09,5.082352064922197e-06,2.692235275248921e-09,1.4623356194426224e-10,1.119665494051239e-05,2.0153367288384587e-05,0.005742667910087168,0.001577477304492794,0.000563906890799587,5.681191343063374e-08,3.871333821426116e-09,2.649805241197384e-09,2.0721530368838262e-10,1.301036397863392e-05,0.0028486597050860363,6.869117245852447e-05,0.001190872580699146,3.1893158639326706e-05,5.939070344845455e-09,5.678990239542418e-11,8.461726415625403e-08,5.97168611718951e-06,1.5476632656623195e-08,2.01317027087984e-09,1.3249188042467396e-10,2.2820521031595697e-06,5.6544910345742915e-12
3.44110438134203e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402865732756422,0.08031510904273152,0.00804683099659301,6.019555171833012e-06,0.0003476081847731749,0.05999430222334399,0.02753139802461901,4.277966222081245e-05,2.3199575115748527e-10,0.0019255906077810367,5.10568190977147e-11,0.0005392568928084496,2.8007975749553e-09,5.06340711916706e-06,2.699971984399364e-09,1.464782217158652e-10,1.1162446747071085e-05,2.020972809667892e-05,0.005736801222918827,0.001567235172482849,0.0005646410937279779,5.651820111115338e-08,3.854868337684837e-09,2.6467935620236323e-09,2.0955469301786966e-10,1.3140704745198984e-05,0.002873372611241991,6.884170541524331e-05,0.0011942148704937139,3.198235218922681e-05,5.933107274464576e-09,5.6546626747980064e-11,8.480708256224158e-08,5.955455137803344e-06,1.5506792949016873e-08,2.0202684021794456e-09,1.3266358184457852e-10,2.2884393147172426e-06,5.670137354570366e-12
3.451935725277515e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44027337930679006,0.08023538986766543,0.008020424369019263,6.035428966668921e-06,0.0003482924284833473,0.06016366836633879,0.027593578683466055,4.2695697394161094e-05,2.3386215366799446e-10,0.0019237147903093997,5.099016758918029e-11,0.000539579475181438,2.7999176813482543e-09,5.0445077785652875e-06,2.707687981457842e-09,1.4672100212505739e-10,1.1128330977546578e-05,2.0265972111363276e-05,0.005730938548429301,0.0015570712036631492,0.0005653731579325683,5.6226149663341016e-08,3.838475226503339e-09,2.6437891829157005e-09,2.1191394664909445e-10,1.327199274473283e-05,0.0028982359805717443,6.899158010334652e-05,0.0011975525869595675,3.207136090789074e-05,5.927149904797743e-09,5.630403806639254e-11,8.499607587389894e-08,5.939258641432162e-06,1.5536781836622815e-08,2.0273524692455162e-09,1.3283368114818278e-10,2.2948116028998717e-06,5.685747054689306e-12
3.462767069213e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44025995972910725,0.08015576331649649,0.00799410557450637,6.051180957324735e-06,0.00034897305149470085,0.060332846159071696,0.02765550999814007,4.2611934989046265e-05,2.3573532542444836e-10,0.00192184169922269,5.0923707668606145e-11,0.0005399013617731637,2.7990426049047235e-09,5.0256544298279414e-06,2.7153832801869427e-09,1.4696190976350617e-10,1.1094307639963606e-05,2.032209959183019e-05,0.005725079887835897,0.0015469852600388388,0.0005661030918719316,5.5935769685353086e-08,3.8221541788119785e-09,2.6407920966911003e-09,2.1429310286556255e-10,1.3404227675753141e-05,0.0029232493429582097,6.914079821932471e-05,0.0012008857342168378,3.216018520581686e-05,5.921198247241812e-09,5.606216127157339e-11,8.518424602391813e-08,5.9230966650754115e-06,1.556659978269498e-08,2.034422434184513e-09,1.3300218621468849e-10,2.30116899119778e-06,5.701320194005231e-12
3.473598413148485e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44024631516705237,0.0800762291931949,0.007967874344018943,6.066811609862998e-06,0.00034965006446193033,0.06050183597129378,0.027717192647460136,4.252837470378037e-05,2.376152425901791e-10,0.001919971332756947,5.085743902353219e-11,0.0005402225557960558,2.7981723401354456e-09,5.006847448703802e-06,2.7230578961799414e-09,1.4720095130401962e-10,1.1060376737358167e-05,2.037811079725533e-05,0.005719225242744978,0.0015369771871106797,0.0005668309039827482,5.564707106831553e-08,3.805904886264766e-09,2.6378022953609962e-09,2.1669219830343517e-10,1.3537409146512053e-05,0.002948412212797131,6.928936150122692e-05,0.0012042143164848191,3.2248825493160394e-05,5.915252312856494e-09,5.5821020480926454e-11,8.537159500116505e-08,5.906969244250385e-06,1.5596247255369156e-08,2.0414782609730522e-09,1.331691049569828e-10,2.3075115033239696e-06,5.716856832118056e-12
3.48442975708397e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402324462758749,0.07999678730193009,0.007941730409097859,6.082321399691184e-06,0.0003503234781109955,0.06067063817189809,0.027778627325070755,4.244501622524023e-05,2.395018812436673e-10,0.0019181036889236768,5.0791361323513126e-11,0.0005405430604315841,2.797306880980777e-09,4.988087200160796e-06,2.7307118468236675e-09,1.4743813349840663e-10,1.1026538267861292e-05,2.0434005986578642e-05,0.005713374615141998,0.001527046814288905,0.0005675566026797065,5.536006300828978e-08,3.789727041250424e-09,2.6348197701500264e-09,2.191112679659322e-10,1.3671536676402005e-05,0.002973724089378565,6.943727172754607e-05,0.0012075383380801869,3.233728217970364e-05,5.909312112365275e-09,5.5580639016379e-11,8.555812484932415e-08,5.890876413008502e-06,1.5625724727506674e-08,2.0485199154283435e-09,1.3333444531952337e-10,2.313839163209968e-06,5.732357029142838e-12
3.495261101019455e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402183537408253,0.0799174374470973,0.007915673501857512,6.097710811216873e-06,0.00035099330323609944,0.06083925312888284,0.027839814739035542,4.2361859229096574e-05,2.4139521738159727e-10,0.0019162387655141746,5.072547422047951e-11,0.0005408628788306832,2.7964462208211764e-09,4.969374038564911e-06,2.7383451512609767e-09,1.4767346317530825e-10,1.0992792224782265e-05,2.0489785418485935e-05,0.005707528007381474,0.0015171939553094821,0.0005682801963553844,5.5074754018465764e-08,3.773620336903327e-09,2.6318445115161674e-09,2.2155034523840732e-10,1.3806609697391239e-05,0.002999184457271653,6.958453071609493e-05,0.0012108578034151845,3.24255556748268e-05,5.903377656156401e-09,5.5341039412820096e-11,8.574383766553052e-08,5.8748182039514985e-06,1.565503267653935e-08,2.055547365178048e-09,1.3349821527623075e-10,2.3201519950015965e-06,5.74782084569893e-12
3.50609244495494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402040382763614,0.07983817943334383,0.007889703354983218,6.112980337507025e-06,0.0003516595506967088,0.06100768120931571,0.02790075561142887,4.2278903380044115e-05,2.432952269218745e-10,0.0019143765601038788,5.0659777349098365e-11,0.0005411820141141716,2.795590352487727e-09,4.950708307856551e-06,2.745957830352889e-09,1.4790694723800298e-10,1.0959138596691164e-05,2.0545449351390858e-05,0.0057016854221768895,0.001507418408652236,0.0005690016933801081,5.479115194155514e-08,3.7575844671143465e-09,2.628876509170634e-09,2.2400946190413995e-10,1.3942627555488814e-05,0.0030247927867121153,6.97311403228765e-05,0.00121417271699578,3.251364638747945e-05,5.8974489542839475e-09,5.510224342692357e-11,8.59287355989915e-08,5.858794648247482e-06,1.568417158431568e-08,2.062560579629753e-09,1.3366042282839158e-10,2.326450023054665e-06,5.7632483428990284e-12
3.5169237888904252e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401895006253507,0.07975901306559446,0.007863819701728784,6.128130479951505e-06,0.00035232223141461834,0.06117592277929933,0.027961450677925628,4.219614833203166e-05,2.4520188570660333e-10,0.0019125170700567422,5.0594270327133556e-11,0.0005415004693731707,2.7947392682727005e-09,4.932090341724451e-06,2.7535499066404168e-09,1.481385926621896e-10,1.0925577367500836e-05,2.060099804341729e-05,0.005695846862590588,0.001497719957960422,0.000569721102101796,5.4509263962373936e-08,3.741619126541586e-09,2.625915752097798e-09,2.2648864816077217e-10,1.4079589512235628e-05,0.0030505485339920833,6.987710244095327e-05,0.001217483083419797,3.2601554726152696e-05,5.891526016469002e-09,5.486427204634098e-11,8.611282084959945e-08,5.842805775646915e-06,1.571314193694859e-08,2.0695595299401843e-09,1.3382107600257332e-10,2.332733271930608e-06,5.778639582338063e-12
3.5277551328259103e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401747415582699,0.07967993814907672,0.00783802227591415,6.14316174793097e-06,0.0003529813563710597,0.0613439782039379,0.028021900687389693,4.2113593728492465e-05,2.4711516950502697e-10,0.0019106602925296236,5.052895275580578e-11,0.0005418182476695197,2.7938929599401313e-09,4.913520463777175e-06,2.7611214043061386e-09,1.483684064937505e-10,1.0892108516548154e-05,2.0656431752382107e-05,0.0056900123320236026,0.0014880983724612732,0.0005704384308457814,5.4229096620593214e-08,3.725724010620969e-09,2.622962228575096e-09,2.2898793263736352e-10,1.4217494746219903e-05,0.0030764511418517357,7.002241899931646e-05,0.0012207889073750134,3.268928109885186e-05,5.885608852100916e-09,5.462714549924757e-11,8.629609566653693e-08,5.82685161449848e-06,1.5741944224664423e-08,2.076544188984129e-09,1.3398018284855235e-10,2.339001766392049e-06,5.793994626081962e-12
3.5385864767613953e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401597618724032,0.07960095448934502,0.007812310811923233,6.158074658489261e-06,0.00035363693660385545,0.06151184784730487,0.028082106401461745,4.2031239202574657e-05,2.4903505401642615e-10,0.001908806224476697,5.046382422015204e-11,0.0005421353520361878,2.793051418736427e-09,4.894998987712261e-06,2.768672349135578e-09,1.485963958464987e-10,1.0858732018674699e-05,2.0711750735778355e-05,0.005684181834205508,0.001478553407386959,0.0005711536879146212,5.395065582363811e-08,3.709898815576731e-09,2.6200159261929174e-09,2.315073424120274e-10,1.4356342354614084e-05,0.00310250003987223,7.016709196175418e-05,0.0012240901936372488,3.27768259130699e-05,5.879697470238682e-09,5.4390883264212666e-11,8.647856234687684e-08,5.810932191764836e-06,1.577057894165369e-08,2.0835145313230982e-09,1.341377514372593e-10,2.345255531398318e-06,5.809313536656337e-12
3.5494178206968804e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44014456239103916,0.07952206189230492,0.007786685044701857,6.1728697360104364e-06,0.0003542889832046188,0.061679532072411766,0.02814206859414679,4.194908437737158e-05,2.509615148729784e-10,0.0019069548626538787,5.039888428938469e-11,0.0005424517854776846,2.7922146354009947e-09,4.876526217483017e-06,2.7762027684784295e-09,1.4882256789991057e-10,1.0825447844306694e-05,2.0766955250758845e-05,0.005678355373184225,0.0014690848043954685,0.0005718668815878876,5.367394685971541e-08,3.694143238431776e-09,2.617076831874461e-09,2.34046903030115e-10,1.4496131354731284e-05,0.003128694644869394,7.031112332572115e-05,0.0012273869470684224,3.286418957576138e-05,5.873791879612404e-09,5.415550408037497e-11,8.666022323417893e-08,5.795047533038297e-06,1.5799046585923268e-08,2.0904705331737975e-09,1.3429378985874266e-10,2.3514945921009203e-06,5.824596377035039e-12
3.5602491646323654e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401291439626688,0.07944326016423603,0.00776114470975583,6.187547511900577e-06,0.00035493750731599986,0.061847031241178164,0.02820178805140188,4.186712886615236e-05,2.5289452764257507e-10,0.0019051062036232528,5.0334132517249986e-11,0.0005427675509704667,2.7913826001768855e-09,4.8581024474629825e-06,2.78371269120967e-09,1.4904692989684695e-10,1.0792255959534325e-05,2.082204555412007e-05,0.005672532953315876,0.0014596922919909707,0.0005725780201219482,5.339897441095425e-08,3.678456977017877e-09,2.614144931895515e-09,2.3660663852289975e-10,1.463686068559846e-05,0.003155034361287766,7.045451512121116e-05,0.0012306791726145998,3.2951372493317106e-05,5.8678920886248806e-09,5.392102595790283e-11,8.684108071708415e-08,5.779197662556365e-06,1.5827347659150347e-08,2.0974121723764225e-09,1.344483062201517e-10,2.357718973838953e-06,5.839843210628662e-12
3.5710805085678505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401135074601833,0.07936454911181505,0.007735689543149141,6.202108524274449e-06,0.00035558252012898,0.062014345714402695,0.02826126557072453,4.178537227259212e-05,2.5483406783159806e-10,0.001903260243757522,5.026956844238592e-11,0.0005430826514633393,2.7905553028214482e-09,4.839727962608136e-06,2.791202147690607e-09,1.4926948914126557e-10,1.0759156326190335e-05,2.0877021902286608e-05,0.005666714579254627,0.0014503755859432068,0.0005732871117497308,5.31257425666392e-08,3.6628397299857592e-09,2.6112202119041788e-09,2.391865714267445e-10,1.4778529209544852e-05,0.003181518581594503,7.059726940963363e-05,0.0012339668753040215,3.303837507153934e-05,5.861998105353279e-09,5.368746618871944e-11,8.702113722790901e-08,5.763382603217214e-06,1.5855482666538085e-08,2.1043394283628453e-09,1.3460130864374275e-10,2.363928702134482e-06,5.855054101272953e-12
3.5819118525033355e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400976537800756,0.07928592854213763,0.007710319281502282,6.216553317647151e-06,0.00035622403288021286,0.06218147585173519,0.02832050196074223,4.170381419100219e-05,2.567801108876532e-10,0.0019014169792444474,5.0205191588679546e-11,0.0005433970898778572,2.789732732617e-09,4.821403038616842e-06,2.7986711697299142e-09,1.4949025299592792e-10,1.0726148901927899e-05,2.0931884551295824e-05,0.005660900255942576,0.0014411343897054699,0.0005739941646804802,5.2854254836520964e-08,3.6472911968150243e-09,2.6083026569404856e-09,2.4178672280270217e-10,1.4921135713802758e-05,0.003208146686672725,7.073938828269479e-05,0.0012372500602451225,3.312519771561768e-05,5.856109937550967e-09,5.3454841357471675e-11,8.720039524124096e-08,5.747602376595019e-06,1.588345211667308e-08,2.1112522821246944e-09,1.3475280526490812e-10,2.3701238026878968e-06,5.8702291132172e-12
3.5927431964388206e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400815838416428,0.07920739826274012,0.007685033661990687,6.230882442630803e-06,0.00035686205684941423,0.06234842201164987,0.028379498040803468,4.162245420655991e-05,2.587326322022626e-10,0.0018995764060913026,5.0141001465623357e-11,0.0005437108691087194,2.7889148783814845e-09,4.803127942087595e-06,2.8061197905446764e-09,1.4970922888010235e-10,1.069323364029781e-05,2.0986633756782996e-05,0.005655089988599685,0.0014319683948307385,0.0005746991870995003,5.2584514164185447e-08,3.6318110778239156e-09,2.6053922514559195e-09,2.444071122565174e-10,1.506467891211892e-05,0.003234918046213852,7.088087386128521e-05,0.001240528732624541,3.321184083010548e-05,5.850227592649396e-09,5.3223167352722096e-11,8.737885727253645e-08,5.7318570029552116e-06,1.59112565213847e-08,2.118150716181389e-09,1.3490280423023126e-10,2.3763043013732216e-06,5.885368311112524e-12
