Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),COX(50)
1.6095512930030543e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33336115490991591,0.11477114862470361,0.022668307120631198,3.9545301380936842e-24,3.3552812096625369e-21,2.5631940948221941e-09,5.6453576831659633e-12,2.8570225284302521e-18,1.6008664324175941e-28,1.5884194308485646e-09,3.6646670954326763e-35,1.5808725163065372e-09,4.3157410888802144e-26,5.8806450549011243e-28,6.5842472075765785e-24,3.6662225327720377e-26,2.2898031381095536e-20,1.4170743706931644e-26,0.0038985466058610932,0.00030652113900519475,9.2494239619209473e-11,1.0713120841363774e-06,6.4100067777688742e-15,7.9911783787257154e-11,2.690327313182041e-07,3.5594060612075456e-15,1.9204706339828043e-13,2.7794178083948027e-11,8.9247413701993801e-27,1.1456273426505345e-20,4.6342338625344706e-18
1.622783553887243e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33334138793042023,0.1147538802453473,0.022667064559393307,4.1021795940893996e-24,3.494841760535401e-21,2.6467076918797507e-09,5.8046120565035325e-12,2.9224276542080778e-18,1.6882811710268846e-28,1.6011308410130744e-09,3.8299349120057336e-35,1.5941163069595527e-09,4.43976193400622e-26,6.0906486944160601e-28,6.8499992492049653e-24,3.7988448993001801e-26,2.3811896787765494e-20,1.4689733782217838e-26,0.0039158115567945427,0.00030900626131762511,9.3023360765215408e-11,1.0848018125742464e-06,6.4468608963627736e-15,8.1943661389960797e-11,2.7244571843835608e-07,3.6330481547625809e-15,1.9607180879380404e-13,2.8763347725717681e-11,9.1861963847249991e-27,1.1844345872513519e-20,4.7647065152728406e-18
1.6360158147714317e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33332178013583963,0.11473677069402018,0.0226658222130178,4.2541372280066333e-24,3.6391220128754897e-21,2.7323126068794412e-09,5.9670756628520287e-12,2.9888219397962545e-18,1.7797779236916399e-28,1.6138377452758991e-09,4.0012878691558534e-35,1.6073743810902822e-09,4.5663418653155778e-26,6.3067550055158103e-28,7.1242289910058284e-24,3.9351733050150848e-26,2.4755147722308749e-20,1.5223578846232485e-26,0.0039329176604271654,0.00031149095390201455,9.3552365819887546e-11,1.0983643555498179e-06,6.4837137175390592e-15,8.4012566991180824e-11,2.7587794157029273e-07,3.7076517343457849e-15,2.0015012582563753e-13,2.9758568539340574e-11,9.4532282425480226e-27,1.2242593853104902e-20,4.8978010989136208e-18
1.6492480756556204e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33330233006494264,0.11471981851183008,0.022664580080287194,4.410494569154661e-24,3.7882459456341262e-21,2.8200459724984126e-09,6.1327880068232847e-12,3.0562125781508025e-18,1.8755158748042834e-28,1.626540166278789e-09,4.1788996242485703e-35,1.6206469564576634e-09,4.695512310715717e-26,6.5291062818597218e-28,7.4071370213813008e-24,4.0752816074550289e-26,2.5728508178533472e-20,1.5772584159799951e-26,0.0039498663756559116,0.00031397521919330725,9.4081256300004722e-11,1.1119996175819966e-06,6.5205655068344465e-15,8.6118918937973317e-11,2.7932939535407547e-07,3.7832222079521348e-15,2.0428234034892534e-13,3.0780338896492115e-11,9.7259129327514293e-27,1.2651208754259609e-20,5.0335497586065513e-18
1.662480336539809e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33328303626993355,0.11470302225329852,0.02266333815999531,4.5713443890071977e-24,3.9423398841147111e-21,2.9099453165171309e-09,6.3017887767824188e-12,3.1246067565169279e-18,1.975659221270457e-28,1.6392381265329003e-09,4.3629473363089394e-35,1.6339342499089093e-09,4.8273047988038443e-26,6.7578475198738814e-28,7.6989270933006588e-24,4.2192445616201377e-26,2.6732714706284401e-20,1.6337058715737897e-26,0.0039666591479641687,0.00031645905960382052,9.4610033700943283e-11,1.1257075026620932e-06,6.5574165309925675e-15,8.8263137456314827e-11,2.828000744965193e-07,3.8597649704504626e-15,2.0846877807923584e-13,3.1829162936700026e-11,1.0004326919279768e-26,1.3070384178732507e-20,5.1719847882360912e-18
1.6757125974239977e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33326389731632999,0.11468638048623676,0.022662096450947172,4.7367807089293328e-24,4.1015325273772608e-21,3.0020485630537388e-09,6.4741178442121367e-12,3.1940116564738122e-18,2.0803772934631399e-28,1.651931648420146e-09,4.5536117063901661e-35,1.6472364773815691e-09,4.9617509577705349e-26,6.9931264633835679e-28,7.9998061518923693e-24,4.3671378241199801e-26,2.7768516538893247e-20,1.6917315250729595e-26,0.0039832974095453414,0.00031894247752345904,9.5138699496948398e-11,1.1394879142472896e-06,6.5942670580082157e-15,9.0445644642663632e-11,2.8628997377019537e-07,3.9372854034996786e-15,2.1270976459413765e-13,3.290555058909172e-11,1.0288547140651066e-26,1.3500315955345104e-20,5.3131386299177047e-18
1.6889448583081864e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33324491178283971,0.11466989179162364,0.022660854951958898,4.9068988078996875e-24,4.2659549757504364e-21,3.0963940337812281e-09,6.6498152630801821e-12,3.2644344539790279e-18,2.189844678207533e-28,1.6646207541945341e-09,4.7510770180288079e-35,1.6605538539055411e-09,5.098882514321036e-26,7.23509364889867e-28,8.3099843621616533e-24,4.5190379573084339e-26,2.883667572092362e-20,1.7513670257067382e-26,0.0039997825794253067,0.00032142547531992645,9.5667255141401708e-11,1.1533407552541916e-06,6.6311173571713981e-15,9.2666864455452599e-11,2.8979908801244571e-07,4.0157888754642406e-15,2.17005625334747e-13,3.401001759390347e-11,1.0578651009670298e-26,1.3941202148204419e-20,5.457043873496463e-18
1.702177119192375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3332260782612389,0.11465355476348413,0.022659613661857619,5.0817952302278318e-24,4.4357407584496734e-21,3.1930204491273e-09,6.8289212692099012e-12,3.3358823194125654e-18,2.3042413438148824e-28,1.6773054659834954e-09,4.955531177785383e-35,1.6738865936050452e-09,5.2387312926140984e-26,7.483902451558466e-28,8.6296751368345171e-24,4.6750224334058537e-26,2.9937967236204199e-20,1.8126443994269219e-26,0.0040161160635837252,0.00032390805533893534,9.6195702067085965e-11,1.1672659280524742e-06,6.6679676991111452e-15,9.4927222706517296e-11,2.9332741212441117e-07,4.0952807413289313e-15,2.2135668560725067e-13,3.5143085523749223e-11,1.087471641314544e-26,1.4393243065849587e-20,5.6037332560479408e-18
1.7154093800765638e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33320739535625254,0.11463736800876904,0.022658372579481365,5.2615677932669933e-24,4.6110258613001524e-21,3.291966929456778e-09,7.0114762796538694e-12,3.4083624176204884e-18,2.4237527671834817e-28,1.6899858057891927e-09,5.1671657558691953e-35,1.6872349097005485e-09,5.3813292132180905e-26,7.739709131742241e-28,8.9590951643292828e-24,4.8351696386085929e-26,3.1073179136143331e-20,1.8755960500570489e-26,0.0040322992550742426,0.00032639021990441507,9.6724041686446432e-11,1.1812633344586065e-06,6.7048183558390942e-15,9.7227147052454739e-11,2.9687494107007261e-07,4.1757663426128512e-15,2.2576327058440219e-13,3.630528180464739e-11,1.1176821711610414e-26,1.4856641270331564e-20,5.7532396613813972e-18
1.7286416409607525e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33318886168543432,0.11462133014723622,0.022657131703678918,5.446315595122144e-24,4.791948754563145e-21,3.3932729962364659e-09,7.1975208920705702e-12,3.4818819079582236e-18,2.5485700629851288e-28,1.702661795489821e-09,5.3861760268463141e-35,1.7005990145106515e-09,5.5267082920841959e-26,8.0026728823520921e-28,9.2984644368564927e-24,4.9995588771859347e-26,3.224311266831873e-20,1.9402547604293022e-26,0.0040483335341435682,0.00032887197131871746,9.7252275391848977e-11,1.1953328757296695e-06,6.7416696007928737e-15,9.9567066985915097e-11,3.0044166987530461e-07,4.2572510072827474e-15,2.3022570530699215e-13,3.7497139736803378e-11,1.1485045739044766e-26,1.5331601586211785e-20,5.9055961195451734e-18
1.741873901844941e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33317047587904858,0.11460543981133231,0.022655891033309783,5.6361390223534696e-24,4.9786504208644389e-21,3.4969785731823045e-09,7.3870958841040899e-12,3.5564479443334797e-18,2.678890114954785e-28,1.7153334568408961e-09,5.6127610104295416e-35,1.7139791194539306e-09,5.6749006395364831e-26,8.2729558767744107e-28,9.6480062786481446e-24,5.1682703755644731e-26,3.3448582405335522e-20,2.0066536935093433e-26,0.0040642202683494576,0.00033135331186282072,9.7780404555835203e-11,1.2094744525572557e-06,6.7785217088792464e-15,1.019474138268258e-10,3.0402759362694182e-07,4.3397400496656237e-15,2.3474431468529469e-13,3.8719198515146125e-11,1.1799467802601484e-26,1.5818331109494657e-20,6.0608358063343299e-18
1.7551061627291298e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33315223657995363,0.114589695646076,0.022654650567244024,5.8311397576753084e-24,5.1712743832234151e-21,3.6031239873887311e-09,7.5802422127667933e-12,3.6320676752488141e-18,2.8149157093019588e-28,1.7280008114765243e-09,5.8471235123493844e-35,1.7273754350507402e-09,5.8259384592786648e-26,8.5507233175264347e-28,1.0007947374317116e-23,5.3413852863999828e-26,3.4690416373946013e-20,2.0748263935092688e-26,0.0040799608126775924,0.0003338342437965316,9.8308430531374472e-11,1.2236879650614551e-06,6.8153749565170474e-15,1.0436862071354663e-10,3.0763270747185806e-07,4.4232387703606734e-15,2.3931942350048735e-13,3.9972003249616553e-11,1.2120167682335736e-26,1.6317039216483626e-20,6.2189920428004733e-18
1.7683384236133185e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33313414244348555,0.11457409630894212,0.022653410304362211,6.0314207876505518e-24,5.3699667331814019e-21,3.7117499704400901e-09,7.7770010138249348e-12,3.7087482438438405e-18,2.9568556702614545e-28,1.7406638809106679e-09,6.0894701653049181e-35,1.7407881709249718e-09,5.979854047417295e-26,8.8361434855943444e-28,1.0378517797347625e-23,5.518985692636838e-26,3.5969456184424508e-20,2.1448067869888871e-26,0.0040955565096574068,0.00033631476935868488,9.8836354652113025e-11,1.2379733127849287e-06,6.8522296216798933e-15,1.0683112259395666e-10,3.1125700661605727e-07,4.5077524561505484e-15,2.4395135640604811e-13,4.125610498520618e-11,1.2447225630934354e-26,1.6827937572560109e-20,6.3800982947637196e-18
1.7948029453816955e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33309838434147665,0.11454332681053754,0.022650930383724503,6.4482422431793614e-24,5.7861539743781411e-21,3.9366085983590971e-09,8.1815214663039905e-12,3.8653204400666538e-18,3.2593450131783101e-28,1.7659772496370516e-09,6.598961836427009e-35,1.7676637375291253e-09,6.2964481696193287e-26,9.4306308227243128e-28,1.1152484035989157e-23,5.8879759987724731e-26,3.864258846830242e-20,2.2903282788630181e-26,0.0041263186700930916,0.00034127461021997934,9.9891902568630038e-11,1.2667591091384474e-06,6.9259443245038821e-15,1.1188176012103861e-10,3.185631419166333e-07,4.6798458005266472e-15,2.5338699247191848e-13,4.392043343276118e-11,1.3120739107047943e-26,1.7887163191073163e-20,6.7112954293979071e-18
1.818621014973235e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33306668526761757,0.11451611635694008,0.022648699139020654,6.842500289403368e-24,6.1829955565917145e-21,4.1478818481255869e-09,8.5583608414584195e-12,4.0099350331778807e-18,3.5540360241920202e-28,1.7887448395136987e-09,7.0869628836868758e-35,1.7919099894739001e-09,6.5915507003492756e-26,9.9935947635453616e-28,1.188778444771942e-23,6.2362503145884254e-26,4.1184377240592806e-20,2.4278281511197077e-26,0.0041535224538079571,0.0003457370992419804,1.0084156034222004e-10,1.2929109824913032e-06,6.9922952269436544e-15,1.1657296290083273e-10,3.2520423049654503e-07,4.838253742034747e-15,2.620766576774278e-13,4.6431015073205412e-11,1.3749460593554571e-26,1.8884327500630881e-20,7.0198005795934668e-18
1.8424390845647743e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33303543616671927,0.1144893548248084,0.022646468535692178,7.2555285431446283e-24,6.6018911209707962e-21,4.3678441996347615e-09,8.9475524763244442e-12,4.1580975897518952e-18,3.8714279864925136e-28,1.811498874561926e-09,7.6042253926464997e-35,1.8162126623924896e-09,6.8964835932207615e-26,1.0584116717346989e-27,1.2661259914091326e-23,6.6003771354362817e-26,4.3860436237962484e-20,2.5717301655662042e-26,0.004180277253829242,0.00035019830550069437,1.0179090798963349e-10,1.3192940126416381e-06,7.0586551207418088e-15,1.2140480751786809e-10,3.3190740749894749e-07,5.0000317494837306e-15,2.709554762526415e-13,4.9051842178562488e-11,1.4400051887103382e-26,1.9924385573697925e-20,7.3383908060211533e-18
1.8662571541563136e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33300462963297445,0.11446303482005504,0.022644238567576837,7.6879757796546116e-24,7.0437892894952261e-21,4.596747965014504e-09,9.3493426582251841e-12,4.3098495801023959e-18,4.2129757524691959e-28,1.8342394760684809e-09,8.1520982481148429e-35,1.8405729466142553e-09,7.2114384173749462e-26,1.1203296172809466e-27,1.3474378563578762e-23,6.9808693373217551e-26,4.6676182029362158e-20,2.7222461480285101e-26,0.0042065904642674583,0.00035465824132035383,1.0273995262171296e-10,1.3459075920929162e-06,7.1250256888063112e-15,1.2637989481727351e-10,3.3867264698787231e-07,5.1652101438765431e-15,2.8002533713450179e-13,5.1786345593172141e-11,1.5072998076575911e-26,2.1008655741721549e-20,7.66726645239176e-18
1.890075223747853e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33297425838267319,0.11443714907047843,0.022642009228614816,8.1405050738193491e-24,7.5096679245221106e-21,4.8348497848526513e-09,9.763979502951056e-12,4.4652324214955235e-18,4.5802091387624828e-28,1.8569667641551552e-09,8.7319738027649189e-35,1.8649920231846301e-09,7.5366076395443686e-26,1.1852269119459531e-27,1.4328646419198409e-23,7.3782498816282717e-26,4.9637184181020149e-20,2.87959202207672e-26,0.004232469357346543,0.00035911691882033203,1.0368870116529749e-10,1.3727511068433527e-06,7.1914086336972168e-15,1.3150084390464459e-10,3.4549992357966891e-07,5.3338190938795569e-15,2.8928812802267467e-13,5.4638019974647947e-11,1.5768789191818431e-26,2.2138481040185473e-20,8.0066293439319346e-18
1.9138932933393924e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33294431525218571,0.11441169042374941,0.022639780512846992,8.6137939448235729e-24,8.0005346758548727e-21,5.0824106460543657e-09,1.0191712943626712e-11,4.6242874788919527e-18,4.974735865214393e-28,1.8796808578005482e-09,9.3452886636672912e-35,1.8894710638918946e-09,7.8721846082191797e-26,1.2532209102608932e-27,1.5225607959696669e-23,7.7930518897497184e-26,5.2749167738413945e-20,3.043987828017814e-26,0.0042579210854174643,0.00036357434991860649,1.0463716036744792e-10,1.3998239362880561e-06,7.2578056783966287e-15,1.3677029196609805e-10,3.5238921242778276e-07,5.5058886140487374e-15,2.9874573540218078e-13,5.7610424128509999e-11,1.6487920198986037e-26,2.3315229361577295e-20,8.3566827785102928e-18
1.9377113629309317e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33291479319597961,0.11438665184543152,0.022637552414413259,9.108534500673675e-24,8.5174275307143512e-21,5.3396958990369062e-09,1.063279471967021e-11,4.7870560656785063e-18,5.3982445739382438e-28,1.9023818748614369e-09,9.9935244812716988e-35,1.9140112312927332e-09,8.2183635383140858e-26,1.3244328304457818e-27,1.6166846685488345e-23,8.2258187173082766e-26,5.6018015714573061e-20,3.215657741551144e-26,0.0042829526829379879,0.00036803054633516378,1.0558533679955282e-10,1.4271254531240037e-06,7.3242185670689557e-15,1.421908940851877e-10,3.5934048920790711e-07,5.6814485630289856e-15,3.084000445650162e-13,6.0707181333490773e-11,1.7230890995980203e-26,2.4540293604986658e-20,8.7176315178284796e-18
1.961529432522471e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33288568528466922,0.11436202641703375,0.022635324927550805,9.6254335825847804e-24,9.0614153664425141e-21,5.606975274268205e-09,1.1087478365840551e-11,4.9535794443898463e-18,5.85250792790063e-28,1.9250699320937465e-09,1.0678208740731678e-34,1.9386136787366256e-09,8.5753394963146008e-26,1.398987865122062e-27,1.7153985689313976e-23,8.6771040279686753e-26,5.9449771584145092e-20,3.3948300921041622e-26,0.0043075710684198597,0.00037248551959534449,1.0653323686136814e-10,1.4546550232577536e-06,7.3906490658152922e-15,1.4776532305793425e-10,3.6635373010348871e-07,5.8605286417401649e-15,3.1825293963124813e-13,6.3931979657604662e-11,1.7998206407918875e-26,2.5815091823621991e-20,9.0896817786783922e-18
1.9853475021140104e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33285698470309849,0.11433780733409628,0.022633098046592533,1.0165212909230797e-23,9.6335985059224393e-21,5.8845228981282073e-09,1.1556019201374484e-11,5.1238988274202202e-18,6.3393857917096352e-28,1.9477451451731423e-09,1.1400915555594782e-34,1.9632795503890645e-09,8.9433083859044287e-26,1.4770152947201092e-27,1.8188688231728377e-23,9.1474718668415971e-26,6.305064178296941e-20,3.5817373808499891e-26,0.0043317830463431711,0.00037693928103313005,1.0748086678498e-10,1.4824120057159603e-06,7.457098963420918e-15,1.5349626920584524e-10,3.7342891179159003e-07,6.0431583915545455e-15,3.2830630356961849e-13,6.7288572264662535e-11,1.8790376182707077e-26,2.7141067369660767e-20,9.4730412242642456e-18
2.0091655717055498e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33282868474845478,0.11431398790430786,0.022630871765965354,1.0728609220861639e-23,1.0235109275563123e-20,6.1726173080950869e-09,1.2038674319209506e-11,5.298055377725682e-18,6.8608284945192882e-28,1.9704076287152417e-09,1.2163266463776786e-34,1.9880099812536662e-09,9.3224669340550659e-26,1.5586486035852745e-27,1.9272658321381169e-23,9.6374967334850724e-26,6.6826998212582711e-20,3.7766162984229396e-26,0.0043555953090389614,0.00038139184179437408,1.0842823263864536e-10,1.510395752558618e-06,7.523570072092299e-15,1.5938644018554475e-10,3.8056601142909594e-07,6.2293671924475768e-15,3.3856201821710245e-13,7.0780777711245527e-11,1.960791498668726e-26,2.8519689035304547e-20,9.8679189555842156e-18
2.0329836412970892e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3328007788284143,0.11429056154565427,0.022628646080188716,1.1316374423289581e-23,1.0867112565745402e-20,6.4715414672495888e-09,1.2535702575291489e-11,5.4760902095170984e-18,7.4188801760266895e-28,1.9930574962954491e-09,1.2966931225780427e-34,2.0128060971931936e-09,9.7130126775665581e-26,1.6440255988206524e-27,2.0407641300102836e-23,1.0147763654506497e-25,7.0785380749187299e-20,3.9797077423425265e-26,0.0043790144385406973,0.00038584321283997625,1.0937534033057004e-10,1.5386056087950175e-06,7.5900642281877894e-15,1.6543856079649159e-10,3.8776500663925288e-07,6.4191842611364468e-15,3.4902196429797368e-13,7.441248023402227e-11,2.0451342400287272e-26,2.9952451191726865e-20,1.0274525502875379e-17
2.0568017108886285e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3327732604593186,0.11426752178459748,0.022626420983872936,1.1929275731747421e-23,1.1530806393619613e-20,6.7815827780920397e-09,1.3047364577965258e-11,5.6580443889441857e-18,8.0156822163955973e-28,2.0156948604684339e-09,1.381362862511651e-34,2.0376690149495245e-09,1.011514395004833e-25,1.733288531899848e-27,2.1595424432810021e-23,1.0678868255768528e-25,7.4932499756613293e-20,4.1912568341564442e-26,0.0044020469084051972,0.00039029340494900407,1.1032219561262793e-10,1.5670409123023973e-06,7.6565832929426757e-15,1.7165537278702117e-10,3.9502587549853308e-07,6.6126386492170078e-15,3.5968802144256536e-13,7.8187630027319791e-11,2.1321182913807942e-26,3.1440873925629554e-20,1.0693072817119408e-17
2.080619780480168e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33274612326438052,0.11424486225428489,0.022624196471717747,1.2568095814619538e-23,1.2227422468164914e-20,7.1030330956629462e-09,1.3573922677447093e-11,5.8439589347707826e-18,8.653476751332307e-28,2.0383198327872433e-09,1.4705127270904779e-34,2.0625998421625988e-09,1.0529059869332421e-25,1.8265842230969995e-27,2.2837837502264375e-23,1.1231416834199501e-25,7.9275238602855113e-20,4.4115129363103874e-26,0.0044246990855034132,0.00039474242872175971,1.11268804083953e-10,1.5957009937472761e-06,7.7231291531824628e-15,1.7803963465664701e-10,4.023485965238211e-07,6.8097592412734635e-15,3.7056206820491577e-13,8.2110243510804158e-11,2.2217965923271277e-26,3.2986503171419854e-20,1.1123774261603554e-17
2.1044378500717073e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33271936097192023,0.11422257669278826,0.02262197253851073,1.3233632937046942e-23,1.2958226757409445e-20,7.4361887399596943e-09,1.4115640955377947e-11,6.0338748190415836e-18,9.3346102733533739e-28,2.0609325238220599e-09,1.5643246402627922e-34,2.0875996773883699e-09,1.095496032531048e-25,1.9240641887754534e-27,2.4136753408705367e-23,1.180602642920995e-25,8.3820656179739191e-20,4.6407296687532824e-26,0.0044469772317814998,0.00039919029458279425,1.122151711944678e-10,1.6245851765094618e-06,7.7897037220289775e-15,1.845941214563634e-10,4.0973314865991155e-07,7.0105747529755547e-15,3.8164598207991353e-13,8.6184403587149312e-11,2.3142225726192939e-26,3.4590910841132488e-20,1.1566844603541872e-17
2.1282559196632466e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33269296741363014,0.1142006589413718,0.022619749179125872,1.3926701104408685e-23,1.3724520057708777e-20,7.7813505076425131e-09,1.4672785214456055e-11,6.2278329677405534e-18,1.0061537320251312e-27,2.0835330431786144e-09,1.6629856697011288e-34,2.1126696101157702e-09,1.1393045968185241e-25,2.0258847715745153e-27,2.5494088774368637e-23,1.2403324893717224e-25,8.8575989425261303e-20,4.8791649252869545e-26,0.0044688875059926952,0.00040363701278387106,1.1316130224837671e-10,1.6536927766087187e-06,7.8563089396027938e-15,1.9132162458779599e-10,4.1717951126731217e-07,7.2151137291831558e-15,3.9294163952039493e-13,9.0414259889579949e-11,2.409450151758523e-26,3.6255694952547599e-20,1.2022500005755781e-17
2.152073989254786e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33266693652286972,0.11417910294278902,0.022617526388522085,1.4648130205681253e-23,1.4527638564972834e-20,8.1388236830236757e-09,1.5245622968147526e-11,6.4258742614412562e-18,1.0836824251617135e-27,2.1061214995162468e-09,1.7666881076999813e-34,2.1378107207827449e-09,1.1843518197126786e-25,2.1322072735308594e-27,2.6911804552893717e-23,1.3023950964780736e-25,9.3548655848119262e-20,5.1270808896694249e-26,0.0044904359654005062,0.00040808259340687712,1.1410720240752683e-10,1.6830231026340753e-06,7.9229467737125629e-15,1.9822495159823207e-10,4.2468766411034803e-07,7.4234045420231654e-15,4.0445091595303914e-13,9.4804029019184727e-11,2.5075337386006422e-26,3.7982479752236399e-20,1.2490958018405924e-17
2.1758920588463253e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33264126233298669,0.11415790273960781,0.022615304161741814,1.5398766156676608e-23,1.5368954447730126e-20,8.5089180483335022e-09,1.5834423430473647e-11,6.6280395359493125e-18,1.1663153114295813e-27,2.128698000565632e-09,1.8756295522807638e-34,2.1630240807913714e-09,1.2306579149324527e-25,2.2431980921725754e-27,2.8391906643626038e-23,1.3668554333849957e-25,9.8746256053970058e-20,5.3847440514806018e-26,0.0045116285674537508,0.00041252704636668592,1.1505287669469838e-10,1.712575455675767e-06,7.9896192205353273e-15,2.0530692597341398e-10,4.3225758734555611e-07,7.6354753889512063e-15,4.1617568579369152e-13,9.935799477189235e-11,2.6085282309380306e-26,3.9772915835913124e-20,1.2972437570780825e-17
2.1997101284378647e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33261593897566782,0.11413705247256296,0.022613082493909576,1.6179471043161475e-23,1.62498764219242e-20,8.891947893256565e-09,1.6439457505873739e-11,6.8343695829372116e-18,1.2543325597778707e-27,2.1512626531461764e-09,1.9900129885019491e-34,2.188310752522085e-09,1.2782431689426391e-25,2.3590288596254661e-27,2.9936446510819891e-23,1.4337795716626939e-25,1.041765762729441e-19,5.6524252217586174e-26,0.0045324711714338425,0.00041697038141396997,1.1599832999688789e-10,1.7423491292597863e-06,8.0563283052960295e-15,2.1257038692993586e-10,4.3988926151036406e-07,7.8513542908319123e-15,4.2811782246296164e-13,1.0408050835499909e-10,2.7124890151216963e-26,4.1628680268018355e-20,1.3467158963143684e-17
2.223528198029404e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33259096067931582,0.11411654637893622,0.022610861380230621,1.6991123263859292e-23,1.7171850327335203e-20,9.2882320237314541e-09,1.706099777914229e-11,7.0449051505716706e-18,1.3480267080459275e-27,2.1738155631830794e-09,2.1100468699725509e-34,2.2136717893470486e-09,1.3271279399357037e-25,2.479876584771366e-27,3.1547521807746234e-23,1.5032346922545137e-25,1.0984759088794822e-19,5.9303995484148115e-26,0.0045529695400748516,0.00042141260813796644,1.1694356706845637e-10,1.7723434092850395e-06,8.1230760829329684e-15,2.2001818920313231e-10,4.4758266751205082e-07,8.071069089991787e-15,4.4027919840054138e-13,1.0897598859313617e-10,2.8194719656903961e-26,4.3551476695495053e-20,1.3975343858626795e-17
2.2473462676209434e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33256632176745343,0.11409637879096318,0.022608640815989543,1.7834617673334391e-23,1.8136359705511468e-20,9.698093770007692e-09,1.7699318505439344e-11,7.2596869441336982e-18,1.4477030767567127e-27,2.1963568357240718e-09,2.2359452005672397e-34,2.2391082356426795e-09,1.377332656850683e-25,2.605923798497066e-27,3.3227277005703794e-23,1.5752890923866291e-25,1.1576746496328294e-19,6.2189465314353153e-26,0.0045731293411566953,0.00042585373596919484,1.1788859253419056e-10,1.8025575739631009e-06,8.1898646387505485e-15,2.2765320283224325e-10,4.5533778661697855e-07,8.294647448250617e-15,4.5266168507876629e-13,1.1404892212356834e-10,2.9295334449458047e-26,4.5543035457872406e-20,1.4497215275179136e-17
2.2711643372124828e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33254201665715372,0.11407654413426635,0.022606420796548964,1.8710865724761339e-23,1.914492637910279e-20,1.0121860993953702e-08,1.8354695600372984e-11,7.4787556266316256e-18,1.5536801921753955e-27,2.2188865749558398e-09,2.3679276163415081e-34,2.2646211268013772e-09,1.4288778184283536e-25,2.7373587020725863e-27,3.4977904027930836e-23,1.6500121924397282e-25,1.2194455677309428e-19,6.5183500378771026e-26,0.004592956149072,0.0004302937741821278,1.1883341089239001e-10,1.83299089376054e-06,8.2566960890755017e-15,2.3547831294623047e-10,4.6315460044009045e-07,8.5221168449851421e-15,4.6526715301687498e-13,1.1930386358071841e-10,3.0427303025957638e-26,4.7605113698232838e-20,1.5032997577571849e-17
2.294982406804022e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33251803985749762,0.11405703692631419,0.022604201317348239,1.9620795612581528e-23,2.0199111032484895e-20,1.0559866095609858e-08,1.9027406630152721e-11,7.7021518194072509e-18,1.6662902187206864e-27,2.2414048842201332e-09,2.5062194676454511e-34,2.2902114892424588e-09,1.4817839923018573e-25,2.8743753186971609e-27,3.6801642888411184e-23,1.727474542782871e-25,1.2838742032917626e-19,6.8288983166662534e-26,0.0046124554463670151,0.00043473273189781808,1.19778026517822e-10,1.8636426313438187e-06,8.3235725818990359e-15,2.4349641954475873e-10,4.7103309093467072e-07,8.7535045751676171e-15,4.78097471793936e-13,1.2474543576981377e-10,3.1591198754184078e-26,4.9739495467801549e-20,1.5582916469448128e-17
