Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24)
3.3555252740329846e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442240695042492,0.081438699504606471,0.0083779728447953509,9.6008673774636878e-07,1.1993811788136151e-05,0.057863030799564473,0.028810171722522024,4.2982066599096744e-05,2.2674128699567833e-10,0.0019297608730239029,5.071747730546371e-11,0.00053502906265485159,2.7789429045873828e-09,6.8528713110255373e-09,2.8032860299682562e-09,1.5256433286139234e-10,1.1628186095630734e-08,2.036711764751062e-05,0.0058688881361496567,6.2529871872599844e-05,0.00055939895914265995,1.072102840007574e-09,4.0221951895328199e-09,3.4346507444544869e-08,4.5713648487690888e-09,2.3117040132461311e-05,0.00040660630969362464,4.5309143620309781e-07,0.0011620836527148949,3.2231176615908229e-05,8.9539856479174916e-08,5.3882894308463149e-10,1.6530144955963237e-10,6.4713656658898252e-13
3.356412036784946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422242011656216,0.081432282621758986,0.0083757325055167347,9.6000638581710441e-07,1.1992527631039428e-05,0.057876674423301418,0.028815029688567494,4.2975232030205841e-05,2.2689844505655939e-10,0.0019296122141433246,5.0712537644065006e-11,0.00053505501912378946,2.7788980560627068e-09,6.8486346448432047e-09,2.8038948470249306e-09,1.5258639723532042e-10,1.1620903045682564e-08,2.0372131514307678e-05,0.0058684063136089735,6.2153963605517047e-05,0.00055945891009409696,1.0657759568859487e-09,4.0208098541368401e-09,3.4352139285917331e-08,4.5954358276529348e-09,2.3236596968218737e-05,0.00040866389310291354,4.531621625066045e-07,0.0011623535711650368,3.2239111323311505e-05,8.9554622270791684e-08,5.3876798824223834e-10,1.6534558470266303e-10,6.4401241067965545e-13
3.3572987995369075e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422076287119361,0.081425866377336814,0.008373492781985627,9.5992593610052774e-07,1.1991242396632686e-05,0.057890316771111026,0.02881988272815016,4.2968399887231637e-05,2.2705564553300179e-10,0.0019294636113307666,5.0707600529790942e-11,0.00053508097346402505,2.7788532956358919e-09,6.8443999950215672e-09,2.8045032170741537e-09,1.5260842287210506e-10,1.1613655504584205e-08,2.0377144650616455e-05,0.0058679244133901728,6.1781751551007622e-05,0.00055951884020955379,1.0595110112175811e-09,4.0194250968234057e-09,3.4357795983311357e-08,4.6195624086890332e-09,2.3356409769367605e-05,0.00041072552920279576,4.5323283375034191e-07,0.0011626234408720676,3.2247044874662449e-05,8.9569371054078046e-08,5.387069885833977e-10,1.6538970237868737e-10,6.4091863184331718e-13
3.358185562288869e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421909785315167,0.081419450769815702,0.0083712536741071663,9.5984538964578926e-07,1.1989956097152672e-05,0.057903957844609867,0.028824730884803602,4.2961570173970081e-05,2.2721288838855568e-10,0.0019293150645558943,5.0702665968727091e-11,0.00053510692565901389,2.7788086234446455e-09,6.8401673810780069e-09,2.8051111442110642e-09,1.5263040986031834e-10,1.1606443349805715e-08,2.0382157056695803e-05,0.0058674424366417554,6.1413192351058194e-05,0.00055957874958332296,1.0533072807877272e-09,4.0180409173224605e-09,3.4363477386907476e-08,4.643744162554305e-09,2.3476476280484466e-05,0.00041279117711105453,4.5330345041274008e-07,0.001162893262081156,3.2254977270370558e-05,8.9584102980849769e-08,5.3864594461716957e-10,1.6543380275137789e-10,6.3785487752414107e-13
3.3590723250408304e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421742514663304,0.081413035797681541,0.0083690151817856114,9.5976474748985782e-07,1.198866874469579e-05,0.057917597645400741,0.028829574201650714,4.2954742894175669e-05,2.2737017358708133e-10,0.0019291665737867483,5.0697733966911884e-11,0.00053513287569206087,2.778764039624385e-09,6.8359368224151905e-09,2.8057186324909618e-09,1.5265235828970216e-10,1.1599266457245315e-08,2.0387168732804936e-05,0.0058669603845065465,6.1048243060298019e-05,0.00055963863830866363,1.047164050124263e-09,4.0166573153588163e-09,3.4369183348195237e-08,4.6679806638526908e-09,2.3596794267097967e-05,0.0004148607963325757,4.5337401296300927e-07,0.0011631630350353223,3.2262908510846032e-05,8.9598818201504078e-08,5.385848568465969e-10,1.6547788598101221e-10,6.3482079846928417e-13
3.359959087792792e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421574483501725,0.08140662145943052,0.0083667773049243398,9.5968401065763354e-07,1.1987380351219386e-05,0.057931236175072613,0.028834412721400967,4.29479180515613e-05,2.2752750109274586e-10,0.0019290181389897687,5.0692804530336269e-11,0.00053515882354632628,2.7787195443082194e-09,6.8317083383203066e-09,2.8063256859290565e-09,1.5267426825113959e-10,1.1592124701272495e-08,2.0392179679203401e-05,0.0058664782581214579,6.0686861148673374e-05,0.00055969850647780497,1.0410806105464966e-09,4.0152742906540466e-09,3.4374913719979591e-08,4.6922714911480313e-09,2.37173615158456e-05,0.00041693434676190515,4.5344452186141229e-07,0.0011634327599754179,3.2270838596499785e-05,8.9613516864996268e-08,5.3852372576882784e-10,1.65521952224681e-10,6.3181604867465094e-13
3.3608458505447533e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421405700086214,0.08140020775356907,0.0083645400434258672,9.5960318016206365e-07,1.1986090928543039e-05,0.057944873435200703,0.028839246486348065,4.294109564979802e-05,2.2768487087001985e-10,0.0019288697601298204,5.0687877664943356e-11,0.00053518476920483412,2.7786751376269438e-09,6.8274819479643543e-09,2.8069323085002489e-09,1.5269613983662769e-10,1.1585017954770853e-08,2.0397189896151316e-05,0.0058659960586172821,6.0329004503835609e-05,0.00055975835418194922,1.0350562602088784e-09,4.0138918429283799e-09,3.4380668356389836e-08,4.7166162269940841e-09,2.3838175834615922e-05,0.00041901178868553361,4.535149775594328e-07,0.0011637024371401049,3.2278767527743136e-05,8.9628199118819103e-08,5.3846255187521339e-10,1.6556600163647781e-10,6.2884028532057108e-13
3.3617326132967148e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421236172590023,0.081393794678614337,0.0083623033971918382,9.5952225700425702e-07,1.1984800488349884e-05,0.0579585094273464,0.02884407553836783,4.2934275692514925e-05,2.2784228288367436e-10,0.0019287214371702126,5.0682953376628088e-11,0.00053521071265047785,2.7786308197090908e-09,6.8232576704014581e-09,2.8075385041389359e-09,1.5271797313924922e-10,1.157794608918063e-08,2.0402199383909108e-05,0.0058655137871184765,5.9974631433184682e-05,0.00055981818151127228,1.0290903041433153e-09,4.0125099718960832e-09,3.4386447112909394e-08,4.7410144579634222e-09,2.3959235052676239e-05,0.00042109308278385252,4.5358538049978972e-07,0.0011639720667658434,3.2286695304988114e-05,8.9642865109029304e-08,5.3840133565123586e-10,1.6561003436720754e-10,6.2589316900960817e-13
3.3626193760486762e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421065909103552,0.081387382233094108,0.0083600673661230612,9.5944124217359599e-07,1.1983509042187915e-05,0.057972144153057292,0.028848899918916433,4.292745818329893e-05,2.2799973709877729e-10,0.0019285731700727285,5.0678031671236976e-11,0.00053523665386602678,2.7785865906809367e-09,6.8190355245681967e-09,2.8081442767388436e-09,1.5273976825314545e-10,1.1570908974541008e-08,2.0407208142737393e-05,0.0058650314447429774,5.9623700665638554e-05,0.00055987798855492885,1.0231820542934119e-09,4.0111286772661618e-09,3.4392249846379519e-08,4.7654657746710757e-09,2.4080537020781193e-05,0.0004231781901328549,4.5365573111675965e-07,0.0011642416490868746,3.2294621928647572e-05,8.965751498023419e-08,5.3834007757662557e-10,1.6565405056452928e-10,6.2297436376052704e-13
3.3635061388006377e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420894917633957,0.081380970415547066,0.0083578319501194879,9.5936013664785834e-07,1.19822166014713e-05,0.057985777613867216,0.028853719669028902,4.2920643125694629e-05,2.2815723348069052e-10,0.0019284249587976417,5.0673112554567672e-11,0.00053526259283413551,2.7785424506664654e-09,6.8148155292829738e-09,2.8087496301529007e-09,1.5276152527348865e-10,1.1563906479532061e-08,2.041221617289741e-05,0.0058645490326019924,5.9276171353090245e-05,0.00055993777540106035,1.0173308295382976e-09,4.0097479587500008e-09,3.4398076414984389e-08,4.7899697717925229e-09,2.4202079611261305e-05,0.00042526707220554396,4.5372602983650821e-07,0.0011645111843352062,3.2302547399134677e-05,8.9672148875533242e-08,5.3827877812561449e-10,1.6569805037358339e-10,6.2008353666482389e-13
3.364392901552599e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420723206105095,0.081374559224522941,0.0083555971490802596,9.5927894139332824e-07,1.1980923177481734e-05,0.057999409811296192,0.028858534829317932,4.2913830523204118e-05,2.2831477199506636e-10,0.0019282768033037452,5.0668196032368738e-11,0.00053528852953734819,2.7784983997874123e-09,6.8105977032454114e-09,2.8093545681931297e-09,1.5278324429645463e-10,1.1556938471516402e-08,2.0417223474650942e-05,0.0058640665517998274,5.8932003071599199e-05,0.00055999754213679337,1.0115359557221163e-09,4.0083678160540719e-09,3.4403926678292706e-08,4.8145260480849899e-09,2.4323860718107851e-05,0.00042735969087308014,4.5379627707687093e-07,0.0011647806727406052,3.2310471716863047e-05,8.9686766936569491e-08,5.3821743776674521e-10,1.6574203393644493e-10,6.1722035824541366e-13
3.3652796643045606e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420550782357232,0.081368148658582537,0.0083533629629036783,9.5919765736491739e-07,1.1979628781369743e-05,0.058013040746850535,0.028863345439972946,4.2907020379286882e-05,2.2847235260784447e-10,0.0019281287035483726,5.0663282110339396e-11,0.00053531446395810583,2.7784544381633071e-09,6.8063820650357638e-09,2.8099590946305645e-09,1.5280492541919618e-10,1.155000481658048e-08,2.0422230048259544e-05,0.0058635840034337149,5.8591155822292076e-05,0.0005600572888482424,1.0057967656789529e-09,4.0069882488728989e-09,3.4409800497280699e-08,4.8391342064046851e-09,2.4445878257038744e-05,0.00042945600840565664,4.538664732475739e-07,0.0011650501145305833,3.2318394882247443e-05,8.9701369303572524e-08,5.3815605696281381e-10,1.6578600139170377e-10,6.1438450281302238e-13
3.366166427056522e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420377654146992,0.081361738716297968,0.0083511293914872425,9.5911628550627895e-07,1.1978333424156042e-05,0.058026670422022815,0.028868151540759439,4.290021269735967e-05,2.2862997528524854e-10,0.0019279806594874212,5.0658370794129137e-11,0.00053534039607875414,2.7784105659114414e-09,6.802168633114372e-09,2.8105632131951992e-09,1.5282656873981575e-10,1.1543105379575523e-08,2.0427235893985378e-05,0.0058631013885936381,5.8253590032008637e-05,0.00056011701562052804,1.0001125992350095e-09,4.005609256907681e-09,3.4415697734268796e-08,4.863793853711467e-09,2.4568130165535359e-05,0.00043155598747314901,4.5393661875105068e-07,0.0011653195099303928,3.2326316895703033e-05,8.971595611522084e-08,5.3809463617147605e-10,1.6582995287600883e-10,6.1157564758115387e-13
3.3670531898084835e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420203829147242,0.081355329396252715,0.0083488964347276512,9.5903482674992778e-07,1.1977037116732855e-05,0.058040298838291926,0.028872953171018557,4.2893407480796268e-05,2.2878763999378301e-10,0.0019278326710753765,5.0653462089337544e-11,0.00053536632588154821,2.778366783146851e-09,6.7979574258211298e-09,2.8111669275759618e-09,1.5284817435733906e-10,1.1536240024158118e-08,2.043224101209171e-05,0.0058626187083621857,5.7919266553680216e-05,0.00056017672253777669,9.944828032208791e-10,4.0042308398633588e-09,3.4421618252958521e-08,4.8885046010807661e-09,2.4690614402883851e-05,0.00043365959114549283,4.540067139819795e-07,0.0011655888591630167,3.23342377576447e-05,8.9730527508671491e-08,5.3803317584506967e-10,1.6587388852374159e-10,6.0879347281388479e-13
3.367939952560445e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420029314947113,0.081348920697041749,0.0083466640925208037,9.5895328201735696e-07,1.197573986986527e-05,0.058053925997123119,0.028877750369666971,4.2886604732927541e-05,2.2894534670023009e-10,0.0019276847382653339,5.0648556001514006e-11,0.00053539225334866105,2.7783230899824095e-09,6.7937484613749919e-09,2.8117702414207041e-09,1.528697423716886e-10,1.152940861283041e-08,2.0437245402841207e-05,0.0058621359638143869,5.7588146666468526e-05,0.00056023640968310773,9.889067314998424e-10,4.0028529974189912e-09,3.4427561918531936e-08,4.9132660637216768e-09,2.481332895021399e-05,0.00043576678289282487,4.5407675932683735e-07,0.0011658581624491657,3.2342157468488881e-05,8.9745083619767864e-08,5.3797167642992114e-10,1.6591780846478496e-10,6.0603766328659785e-13
3.3688267153124064e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419854119052021,0.08134251261727167,0.0083444323647618203,9.588716522191555e-07,1.1974441694192597e-05,0.058067551899968019,0.028882543175196947,4.2879804457041157e-05,2.2910309537164599e-10,0.0019275368610090242,5.0643652536157439e-11,0.00053541817846218824,2.7782794865288259e-09,6.7895417578734891e-09,2.8123731583362295e-09,1.528912728836576e-10,1.1522611006979882e-08,2.0442249066496345e-05,0.0058616531560175805,5.7260192075658788e-05,0.00056029607713866715,9.8338374494914535e-10,4.0014757292573783e-09,3.4433528597521953e-08,4.9380778609674547e-09,2.493627181048345e-05,0.00043787752658543285,4.5414675516568505e-07,0.0011661274200072734,3.2350076028653107e-05,8.9759624582814298e-08,5.3791013836746307e-10,1.6596171282718945e-10,6.0330790682484972e-13
3.369713478064368e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419678248883754,0.081336105155560667,0.0083422012513450477,9.5878993825512692e-07,1.1973142600229671e-05,0.058081176548264724,0.028887331625676634,4.2873006656381617e-05,2.2926088597535831e-10,0.0019273890392568342,5.0638751698716137e-11,0.00053544410120415513,2.7782359728945611e-09,6.7853373332922892e-09,2.8129756818883294e-09,1.5291276599488376e-10,1.1515847066918777e-08,2.044725200332196e-05,0.0058611702860312722,5.6935364912328452e-05,0.00056035572498564206,9.7791321143773215e-10,4.0000990350922189e-09,3.4439518157761701e-08,4.9629396162695285e-09,2.5059441008466895e-05,0.00043999178649347569,4.542167018720489e-07,0.0011663966320534936,3.2357993438553435e-05,8.9774150530401002e-08,5.3784856209473942e-10,1.6600560173909884e-10,6.006038929674917e-13
3.3706002408163293e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419501711780579,0.081329698310538809,0.0083399707521640658,9.5870814101440678e-07,1.1971842598368241e-05,0.05809479994343781,0.028892115758750642,4.2866211334150028e-05,2.2941871847896259e-10,0.0019272412729578305,5.063385349458743e-11,0.00053547002155652406,2.7781925491859181e-09,6.7811352054847664e-09,2.8135778156018463e-09,1.529342218078239e-10,1.1509116651923035e-08,2.0452254213582507e-05,0.0058606873549070168,5.6613627732789124e-05,0.00056041535330421648,9.7249450587538159e-10,3.9987229145946764e-09,3.4445530468661244e-08,4.9878509572276595e-09,2.5182834590790077e-05,0.00044210952728643223,4.5428659981046148e-07,0.0011666657988017011,3.2365909698607119e-05,8.9788661593942201e-08,5.3778694804224735e-10,1.6604947532264169e-10,5.9792531665921808e-13
3.3714870035682907e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419324514997388,0.081323292080847848,0.0083377408671117016,9.5862626137558044e-07,1.1970541698878293e-05,0.058108422086898433,0.028896895611640761,4.2859418493504157e-05,2.2957659285031892e-10,0.001927093562059783,5.0628957929117527e-11,0.00053549593950119807,2.7781492155071278e-09,6.776935392181604e-09,2.8141795629607611e-09,1.5295564042572833e-10,1.1502419620270849e-08,2.0457255697540057e-05,0.0058602043636882895,5.6294943517819443e-05,0.00056047496217360721,9.6712701019458893e-10,3.9973473674069382e-09,3.4451565401071927e-08,5.012811515575056e-09,2.5306450625874385e-05,0.00044423071403243018,4.5435644933930439e-07,0.0011669349204634896,3.2373824809234723e-05,8.9803157903542499e-08,5.3772529663507405e-10,1.6609333369585891e-10,5.9527187751525502e-13
3.372373766320252e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419146665705905,0.081316886465141583,0.0083355115960800363,9.5854430020680202e-07,1.1969239911909383e-05,0.058122042980044336,0.028901671221146924,4.2852628137558246e-05,2.2973450905754913e-10,0.0019269459065091882,5.062406500760136e-11,0.00053552185502002967,2.7781059719602217e-09,6.7727379109904242e-09,2.8147809274082978e-09,1.5297702195261547e-10,1.149575582928077e-08,2.0462256455460233e-05,0.0058597213134103767,5.5979275671691048e-05,0.00056053455167213507,9.6181011324923626e-10,3.9959723932584029e-09,3.4457622826924883e-08,5.0378209271301553e-09,2.5430287203838327e-05,0.0004463553121974124,4.5442625081332228e-07,0.0011672039972481748,3.2381738770854042e-05,8.9817639587180528e-08,5.3766360829595286e-10,1.6613717698209177e-10,5.9264327392973922e-13
3.3732605290722136e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418968170994977,0.081310481462085762,0.0083332829389604172,9.5846225836590797e-07,1.1967937247492008e-05,0.058135662624259954,0.028906442623648353,4.2845840269382991e-05,2.2989246706903342e-10,0.0019267983062512891,5.0619174735282278e-11,0.00053554776809482509,2.7780628186450273e-09,6.7685427793954371e-09,2.8153819123470426e-09,1.5299836649324714e-10,1.148912513534936e-08,2.0467256487610978e-05,0.005859238205100272,5.5666588021001186e-05,0.00056059412187712859,9.5654321088907059e-10,3.9945979918468956e-09,3.4463702619767477e-08,5.0628788318471954e-09,2.5554342436550801e-05,0.00044848328764395581,4.5449600457707747e-07,0.0011674730293627946,3.2389651583881412e-05,8.9832106771625476e-08,5.3760188344094115e-10,1.6618100529891559e-10,5.9003920927724347e-13
3.374147291824175e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418789037870771,0.081304077070358083,0.0083310548956434631,9.5838013670054151e-07,1.1966633715538911e-05,0.058149281020916516,0.028911209855104893,4.2839054892005445e-05,2.3005046685340725e-10,0.0019266507612301009,5.0614287117351952e-11,0.0005355736787073513,2.7780197556593872e-09,6.7643500147571107e-09,2.8159825211390894e-09,1.530196741531039e-10,1.1482527393988365e-08,2.0472255794253664e-05,0.0058587550397765789,5.5356844813315424e-05,0.00056065367286491194,9.5132570602146927e-10,3.9932241627353423e-09,3.4469804654939567e-08,5.0879848738337659e-09,2.5678614457589983e-05,0.00045061460662999619,4.5456571096655361e-07,0.0011677420170121177,3.2397563248740531e-05,8.9846559583111562e-08,5.3754012247788208e-10,1.6622481875102062e-10,5.8745939707703216e-13
3.3750340545761365e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418609273257126,0.081297673288648398,0.0083288274660190658,9.5829793604826174e-07,1.1965329325846431e-05,0.058162898171372011,0.028915972951058539,4.2832272008408994e-05,2.302085083795583e-10,0.0019265032713884306,5.0609402158950132e-11,0.00053559958683934068,2.7779767830990488e-09,6.7601596343118789e-09,2.8165827571061985e-09,1.5304094503836039e-10,1.1475962459861477e-08,2.0477254375652036e-05,0.0058582718184494193,5.5050010715634614e-05,0.00056071320471100857,9.461570083616599e-10,3.9918509056425529e-09,3.4475928808495477e-08,5.1131387012171057e-09,2.5803101421985488e-05,0.000452749235807594,4.5463537031987155e-07,0.0011680109603986438,3.2405473765853539e-05,8.9860998145206732e-08,5.3747832581548746e-10,1.6626861745593857e-10,5.849035457373833e-13
3.375920817328098e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418428883995903,0.081291270115658606,0.0083266006499764234,9.5821565723666475e-07,1.1964024088095831e-05,0.058176514076971365,0.028920731946635064,4.2825491621533268e-05,2.3036659161662321e-10,0.0019263558366679006,5.0604519865164562e-11,0.00053562549247249765,2.7779339010574902e-09,6.755971655171847e-09,2.8171826235299677e-09,1.5306217925586153e-10,1.1469430186820619e-08,2.0482252232079761e-05,0.0058577885421203409,5.4746050812706528e-05,0.00056077271748998275,9.4103653448440908e-10,3.990478220347379e-09,3.4482074957959424e-08,5.1383399662070211e-09,2.592780150630655e-05,0.00045488714222119799,4.5470498296373152e-07,0.001168279859722611,3.2413383135633425e-05,8.9875422579697674e-08,5.3741649385724181e-10,1.6631240153162435e-10,5.8237136416120813e-13
3.3767189038048633e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418266005176132,0.08128550777936025,0.0083245970400583017,9.5814154015608202e-07,1.1962848656940478e-05,0.058188767328759869,0.028925011565529072,4.281939141043567e-05,2.3050890216750274e-10,0.001926223192498813,5.0600128083167344e-11,0.00053564880539069772,2.7778953846893528e-09,6.7522045411045416e-09,2.8177221900318354e-09,1.5308125878951002e-10,1.146357894489507e-08,2.0486749683230445e-05,0.0058573535472183505,5.4474915814274656e-05,0.00056082626274947154,9.3646886284405649e-10,3.9892432920684869e-09,3.4487625199466538e-08,5.1610613797543e-09,2.6040212310010618e-05,0.00045681403310721873,4.5476759466918196e-07,0.001168521831604374,3.2420500587818008e-05,8.9888392592631416e-08,5.3736081524137079e-10,1.6635179477012711e-10,5.8011241171133965e-13
3.3775169902816286e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418102630740619,0.08127974593415431,0.0083225939269693256,9.5806736101834743e-07,1.196167255350599e-05,0.058201019574255893,0.028929287916258265,4.2813293226108838e-05,2.3065124645726765e-10,0.0019260905928854416,5.0595738467223347e-11,0.00053567211625664011,2.7778569417809875e-09,6.7484393981534489e-09,2.8182614621654381e-09,1.5310030878812961e-10,1.1457753931828125e-08,2.0491246547555196e-05,0.0058569185092869746,5.4206056100348958e-05,0.00056087979267721686,9.3193937009059083e-10,3.9880088262544788e-09,3.4493193073060372e-08,5.1838206916314288e-09,2.6152792982145507e-05,0.0004587435287012307,4.5483016902910223e-07,0.001168763768098635,3.2427617111320974e-05,8.9901351348774692e-08,5.3730510863928387e-10,1.6639117630972337e-10,5.7787220876633795e-13
3.378315076758394e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417938765508308,0.081273984579119746,0.0083205913106272709,9.5799312040653919e-07,1.1960495784616178e-05,0.058213270814413021,0.028933561023572436,4.2807197070604761e-05,2.3079362446392382e-10,0.0019259580377828545,5.0591351020932737e-11,0.00053569542505695099,2.777818572396218e-09,6.7446762385340454e-09,2.8188004422404258e-09,1.5311932933090815e-10,1.1451955039532409e-08,2.0495742825260747e-05,0.0058564834290382511,5.393944707778503e-05,0.00056093330732577768,9.2744764498547822e-10,3.9867748229236619e-09,3.4498778491790604e-08,5.2066176566501157e-09,2.6265542237654649e-05,0.00046067560578671237,4.5489270627329077e-07,0.0011690056693466999,3.2434732706437727e-05,8.9914298932604533e-08,5.3724937434034527e-10,1.6643054624826495e-10,5.7565053998221279e-13
3.379113163235159e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417774414245359,0.081268223713343565,0.0083185891909494918,9.5791881889748376e-07,1.1959318357022651e-05,0.058225521050176386,0.02893783091195341,4.2801102945946647e-05,2.3093603616563301e-10,0.001925825527145398,5.0586965747861219e-11,0.00053571873177825141,2.7777802765976447e-09,6.7409150743796803e-09,2.8193391325406261e-09,1.5313832049741484e-10,1.1446182159475471e-08,2.050023851653767e-05,0.0058560483071784294,5.367506442234964e-05,0.00056098680674688975,9.2299328114374467e-10,3.985541281616855e-09,3.4504381371096749e-08,5.2294520324413108e-09,2.6378458805580774e-05,0.00046261024139954734,4.5495520661742849e-07,0.0011692475354884106,3.2441847373480347e-05,8.9927235431078427e-08,5.3719361261776787e-10,1.6646990464013379e-10,5.7344721827870714e-13
3.3799112497119245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417609581665501,0.081262463335920895,0.00831658756785289,9.5784445706182681e-07,1.1958140277405571e-05,0.058237770282482879,0.028942097605616522,4.2795010854128935e-05,2.3107848154071084e-10,0.0019256930609267068,5.0582582651539891e-11,0.000535742036407161,2.777742054446639e-09,6.7371559177414809e-09,2.8198775353241906e-09,1.5315728236758654e-10,1.1440435182699708e-08,2.0504733621572439e-05,0.0058556131444079335,5.341288407726615e-05,0.00056104029099187215,9.1857587646752664e-10,3.9843082020214732e-09,3.4510001626534515e-08,5.2523235791681497e-09,2.6491541428599201e-05,0.00046454741282706121,4.5501767028487409e-07,0.0011694893666621532,3.2448961112765443e-05,8.9940160929011014e-08,5.3713782374866888e-10,1.6650925155644555e-10,5.7126204919296162e-13
3.380623022722737e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417462173556715,0.081257326357557294,0.0083148028401903665,9.5777808706356049e-07,1.195708906302414e-05,0.058248693908185545,0.028945900178495975,4.2789579341746634e-05,2.3120554976477043e-10,0.0019255749584326119,5.0578675428556116e-11,0.00053576281885231165,2.7777080282205559e-09,6.7338050191620864e-09,2.8203574688284166e-09,1.5317416885191424e-10,1.1435331508103879e-08,2.0508742084267416e-05,0.0058552250107683224,5.3180897238145871e-05,0.00056108797812645628,9.1466707228700797e-10,3.9832088701166408e-09,3.4515028638866366e-08,5.2727527214671253e-09,2.6592533183502289e-05,0.0004662771991589527,4.550733477114923e-07,0.0011697050142807867,3.2455304715027943e-05,8.9951679313972744e-08,5.3708804580093358e-10,1.6654433347713596e-10,5.6932835258604197e-13
3.3813347957335494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417314389591056,0.081252189766283484,0.0083130185073803098,9.5771166992729592e-07,1.1956037339925851e-05,0.058259616737134992,0.028949700246177611,4.2784149449215362e-05,2.3133264474017428e-10,0.0019254568911977344,5.0574769942188166e-11,0.00053578359961305394,2.7776740606626572e-09,6.7304557353081393e-09,2.8208371769861085e-09,1.5319103215511417e-10,1.143024827204092e-08,2.0512750080973776e-05,0.0058548368456298495,5.2950626481011686e-05,0.00056113565326595298,9.1078706954117449e-10,3.9821099052257731e-09,3.4520069346822887e-08,5.2932110740737468e-09,2.6693655155573452e-05,0.00046800896882846896,4.5512899628473329e-07,0.001169920634291162,3.2461647579808604e-05,8.9963189073310576e-08,5.3703824667319383e-10,1.6657940638712525e-10,5.6740879577508931e-13
3.382046568744362e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417166233007843,0.081247053561473617,0.0083112345693629203,9.5764520604564536e-07,1.1954985112708544e-05,0.058270538769979223,0.028953497825308452,4.2778721177891971e-05,2.3145976645184335e-10,0.0019253388591878033,5.0570866194871056e-11,0.00053580437867990381,2.7776401518139264e-09,6.7271080745625403e-09,2.8213166613480434e-09,1.5320787233458113e-10,1.1425185396438891e-08,2.0516757611809718e-05,0.0058544486494775559,5.2722055273198508e-05,0.00056118331644556044,9.0693559206090785e-10,3.9810113068305519e-09,3.4525123692939988e-08,5.3136984721685995e-09,2.6794906480445747e-05,0.00046974270622416198,4.5518461615637022e-07,0.0011701362267885391,3.2467989707347082e-05,8.9974690267336936e-08,5.3698842655021561e-10,1.6661447031154348e-10,5.65503260534277e-13
3.3826871644540934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417032576146087,0.081242431307058299,0.0083096293626453537,9.5758534890632541e-07,1.1954037680956353e-05,0.058280367919400521,0.028956913532441179,4.2773837120940382e-05,2.3157419883946478e-10,0.0019252326604675292,5.0567354311168903e-11,0.00053582307838395736,2.7776096840793832e-09,6.7240965745355382e-09,2.8217480071973414e-09,1.5322300877290908e-10,1.1420646151885228e-08,2.0520363991370976e-05,0.0058540992468215361,5.2517780769930736e-05,0.00056122620311044942,9.0349342485602043e-10,3.9800228818350548e-09,3.4529684216640631e-08,5.3321618292506298e-09,2.6886142561827242e-05,0.00047130473950872756,4.5523464962458421e-07,0.001170330236590569,3.2473696991957475e-05,8.9985034063665259e-08,5.3694357065305205e-10,1.6664602023179257e-10,5.6380013662157605e-13
